Symbol,Name,Sector,Industry,Currency,Volume,TimeZone,Market
ALGT,Allegiant Travel Company,Industrials,Airlines,USD,914081.0,EDT,us_market
ALHC,"Alignment Healthcare, Inc.",Healthcare,Healthcare Plans,USD,548354.0,EDT,us_market
ALIM,"Alimera Sciences, Inc.",Healthcare,Drug Manufacturers—Specialty & Generic,USD,10789.0,EDT,us_market
ALJJ,"ALJ Regional Holdings, Inc.",Industrials,Specialty Business Services,USD,66700.0,EDT,us_market
ALK,"Alaska Air Group, Inc.",Industrials,Airlines,USD,1014725.0,EDT,us_market
ALKS,Alkermes plc,Healthcare,Biotechnology,USD,2953452.0,EDT,us_market
ALKT,"Alkami Technology, Inc.",Technology,Software—Application,USD,325482.0,EDT,us_market
ALL,Allstate Corporation (The),Financial Services,Insurance—Property & Casualty,USD,2104842.0,EDT,us_market
ALLE,Allegion plc,Industrials,Security & Protection Services,USD,674801.0,EDT,us_market
ALLK,Allakos Inc.,Healthcare,Biotechnology,USD,225426.0,EDT,us_market
ALLO,"Allogene Therapeutics, Inc.",Healthcare,Biotechnology,USD,1533886.0,EDT,us_market
ALLT,Allot Ltd.,Technology,Software—Infrastructure,USD,201435.0,EDT,us_market
ALLY,Ally Financial Inc.,Financial Services,Credit Services,USD,3278349.0,EDT,us_market
ALNA,"Allena Pharmaceuticals, Inc.",Healthcare,Biotechnology,USD,331013.0,EDT,us_market
ALNY,"Alnylam Pharmaceuticals, Inc.",Healthcare,Biotechnology,USD,233366.0,EDT,us_market
ALOT,"AstroNova, Inc.",Technology,Computer Hardware,USD,28988.0,EDT,us_market
ALPN,"Alpine Immune Sciences, Inc.",Healthcare,Biotechnology,USD,88938.0,EDT,us_market
ALRM,"Alarm.com Holdings, Inc.",Technology,Software—Application,USD,243222.0,EDT,us_market
ALRN,"Aileron Therapeutics, Inc.",Healthcare,Biotechnology,USD,728811.0,EDT,us_market
ALRS,Alerus Financial Corporation,Financial Services,Banks—Regional,USD,7953.0,EDT,us_market
ALSK,Alaska Communications Systems G,Communication Services,Telecom Services,USD,137676.0,EDT,us_market
ALSN,"Allison Transmission Holdings, ",Consumer Cyclical,Auto Parts,USD,849292.0,EDT,us_market
ALT,"Altimmune, Inc.",Healthcare,Biotechnology,USD,1128317.0,EDT,us_market
ALTA,Altabancorp,Financial Services,Banks—Regional,USD,64046.0,EDT,us_market
ALTG,Alta Equipment Group Inc.,Industrials,Rental & Leasing Services,USD,52211.0,EDT,us_market
ALTM,Altus Midstream Company,Energy,Oil & Gas Midstream,USD,46753.0,EDT,us_market
ALTO,"Alto Ingredients, Inc.",Basic Materials,Specialty Chemicals,USD,2524803.0,EDT,us_market
ALTR,Altair Engineering Inc.,Technology,Software—Infrastructure,USD,349692.0,EDT,us_market
ALTU,Altitude Acquisition Corp.,Financial Services,Shell Companies,USD,193557.0,EDT,us_market
ALTUU,Altitude Acquisition Corp.,Financial Services,Shell Companies,USD,920.0,EDT,us_market
ALTUW,Altitude Acquisition Corp.,,,USD,148720.0,EDT,us_market
ALUS,Alussa Energy Acquisition Corp.,Financial Services,Shell Companies,USD,289700.0,EDT,us_market
ALV,"Autoliv, Inc.",Consumer Cyclical,Auto Parts,USD,289897.0,EDT,us_market
ALVR,"AlloVir, Inc.",Healthcare,Biotechnology,USD,168564.0,EDT,us_market
ALX,"Alexander's, Inc.",Real Estate,REIT—Retail,USD,25779.0,EDT,us_market
ALXN,"Alexion Pharmaceuticals, Inc.",Healthcare,Biotechnology,USD,1171736.0,EDT,us_market
ALXO,ALX Oncology Holdings Inc.,Healthcare,Biotechnology,USD,125298.0,EDT,us_market
ALYA,Alithya Group inc.,Technology,Information Technology Services,USD,149779.0,EDT,us_market
AM,Antero Midstream Corporation,Energy,Oil & Gas Midstream,USD,3202538.0,EDT,us_market
AMAL,Amalgamated Financial Corp.,Financial Services,Banks—Regional,USD,122937.0,EDT,us_market
AMAOU,American Acquisition Opportunit,Financial Services,Shell Companies,USD,54171.0,EDT,us_market
AMAOW,American Acquisition Opportunity Inc. Warrant,,,USD,24996.0,EDT,us_market
AMAT,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,USD,7524772.0,EDT,us_market
AMBA,"Ambarella, Inc.",Technology,Semiconductor Equipment & Materials,USD,207914.0,EDT,us_market
AMBC,"Ambac Financial Group, Inc.",Financial Services,Insurance—Specialty,USD,317552.0,EDT,us_market
AMBO,Ambow Education Holding Ltd. Am,Consumer Defensive,Education & Training Services,USD,242459.0,EDT,us_market
AMC,"AMC Entertainment Holdings, Inc",Communication Services,Entertainment,USD,38244970.0,EDT,us_market
AMCR,Amcor plc,Consumer Cyclical,Packaging & Containers,USD,5196016.0,EDT,us_market
AMCX,AMC Networks Inc.,Communication Services,Broadcasting,USD,507106.0,EDT,us_market
AMD,"Advanced Micro Devices, Inc.",Technology,Semiconductors,USD,36954179.0,EDT,us_market
AME,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,USD,1545437.0,EDT,us_market
AMED,Amedisys Inc,Healthcare,Medical Care Facilities,USD,286142.0,EDT,us_market
AMEH,"Apollo Medical Holdings, Inc.",Healthcare,Medical Care Facilities,USD,155334.0,EDT,us_market
AMER,Emles Made in America ETF,,,USD,83.0,EDT,us_market
AMG,"Affiliated Managers Group, Inc.",Financial Services,Asset Management,USD,320913.0,EDT,us_market
AMGN,Amgen Inc.,Healthcare,Drug Manufacturers—General,USD,2459734.0,EDT,us_market
AMH,American Homes 4 Rent,Real Estate,REIT—Residential,USD,1666314.0,EDT,us_market
AMHC,Amplitude Healthcare Acquisitio,Financial Services,Shell Companies,USD,69015.0,EDT,us_market
AMHCU,Amplitude Healthcare Acquisitio,Financial Services,Shell Companies,USD,14001.0,EDT,us_market
AMHCW,Amplitude Healthcare Acquisitio,,,USD,102756.0,EDT,us_market
AMK,"AssetMark Financial Holdings, I",Financial Services,Asset Management,USD,62473.0,EDT,us_market
AMKR,"Amkor Technology, Inc.",Technology,Semiconductors,USD,1209281.0,EDT,us_market
AMN,AMN Healthcare Services Inc AMN,Healthcare,Medical Care Facilities,USD,617890.0,EDT,us_market
AMNB,"American National Bankshares, I",Financial Services,Banks—Regional,USD,12674.0,EDT,us_market
AMOT,"Allied Motion Technologies, Inc",Technology,Electronic Components,USD,20420.0,EDT,us_market
AMOV,"America Movil, S.A.B. de C.V.",Communication Services,Telecom Services,USD,3556.0,EDT,us_market
AMP,"Ameriprise Financial, Inc.",Financial Services,Asset Management,USD,473006.0,EDT,us_market
AMPE,"Ampio Pharmaceuticals, Inc.",Healthcare,Biotechnology,USD,2136508.0,EDT,us_market
AMPG,"Amplitech Group, Inc.",Technology,Communication Equipment,USD,563383.0,EDT,us_market
AMPGW,"Amplitech Group, Inc.",,,USD,6464.0,EDT,us_market
AMPH,"Amphastar Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers—Specialty & Generic,USD,116496.0,EDT,us_market
AMPI,"Advanced Merger Partners, Inc.",Financial Services,Shell Companies,USD,1711.0,EDT,us_market
AMPY,Amplify Energy Corp.,Energy,Oil & Gas E&P,USD,451756.0,EDT,us_market
AMR,"Alpha Metallurgical Resources, ",Basic Materials,Coking Coal,USD,330578.0,EDT,us_market
AMRB,American River Bankshares,Financial Services,Banks—Regional,USD,25947.0,EDT,us_market
AMRC,"Ameresco, Inc.",Industrials,Engineering & Construction,USD,463981.0,EDT,us_market
AMRK,"A-Mark Precious Metals, Inc.",Financial Services,Capital Markets,USD,34470.0,EDT,us_market
AMRN,Amarin Corporation plc,Healthcare,Biotechnology,USD,3545640.0,EDT,us_market
AMRS,"Amyris, Inc.",Basic Materials,Specialty Chemicals,USD,4528985.0,EDT,us_market
AMRX,"Amneal Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers—Specialty & Generic,USD,2387423.0,EDT,us_market
AMS,American Shared Hospital Servic,Healthcare,Medical Care Facilities,USD,4337158.0,EDT,us_market
AMSC,American Superconductor Corpora,Industrials,Specialty Industrial Machinery,USD,534445.0,EDT,us_market
AMSF,"AMERISAFE, Inc.",Financial Services,Insurance—Specialty,USD,26190.0,EDT,us_market
AMST,Amesite Inc.,Technology,Software—Application,USD,88974.0,EDT,us_market
AMSWA,"American Software, Inc.",Technology,Software—Application,USD,44350.0,EDT,us_market
AMT,American Tower Corporation (REI,Real Estate,REIT—Specialty,USD,5548517.0,EDT,us_market
AMTB,Amerant Bancorp Inc.,Financial Services,Banks—Regional,USD,42649.0,EDT,us_market
AMTBB,Amerant Bancorp Inc.,Financial Services,Banks—Regional,USD,8374.0,EDT,us_market
AMTI,Applied Molecular Transport Inc,Healthcare,Biotechnology,USD,107138.0,EDT,us_market
AMTX,"Aemetis, Inc",Energy,Oil & Gas Refining & Marketing,USD,4347084.0,EDT,us_market
AMWD,American Woodmark Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USD,116894.0,EDT,us_market
AMWL,American Well Corporation,Healthcare,Health Information Services,USD,2316662.0,EDT,us_market
AMX,"America Movil, S.A.B. de C.V. A",Communication Services,Telecom Services,USD,5664198.0,EDT,us_market
AMYT,Amryt Pharma plc,Healthcare,Drug Manufacturers—Specialty & Generic,USD,291695.0,EDT,us_market
AMZN,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,USD,4506685.0,EDT,us_market
AN,"AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USD,753674.0,EDT,us_market
ANAB,"AnaptysBio, Inc.",Healthcare,Biotechnology,USD,212558.0,EDT,us_market
ANAC,Arctos NorthStar Acquisition Co,Financial Services,Shell Companies,USD,40446.0,EDT,us_market
ANAT,"American National Group, Inc.",Financial Services,Insurance—Diversified,USD,28018.0,EDT,us_market
ANDA,Andina Acquisition Corp. III,Financial Services,Shell Companies,USD,2540.0,EDT,us_market
ANDAR,Andina Acquisition Corp. III,,,USD,66300.0,EDT,us_market
ANDAW,Andina Acquisition Corp. III,,,USD,10067.0,EDT,us_market
ANDE,"The Andersons, Inc.",Consumer Defensive,Food Distribution,USD,96849.0,EDT,us_market
ANET,"Arista Networks, Inc.",Technology,Computer Hardware,USD,470340.0,EDT,us_market
ANF,Abercrombie & Fitch Company,Consumer Cyclical,Apparel Retail,USD,831652.0,EDT,us_market
ANGI,Angi Inc.,Communication Services,Internet Content & Information,USD,4039942.0,EDT,us_market
ANGN,Angion Biomedica Corp.,Healthcare,Biotechnology,USD,16486.0,EDT,us_market
ANGO,"AngioDynamics, Inc.",Healthcare,Medical Instruments & Supplies,USD,117193.0,EDT,us_market
ANIK,Anika Therapeutics Inc.,Healthcare,Biotechnology,USD,100134.0,EDT,us_market
ANIP,"ANI Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers—Specialty & Generic,USD,122823.0,EDT,us_market
ANIX,"Anixa Biosciences, Inc.",Healthcare,Diagnostics & Research,USD,101061.0,EDT,us_market
ANNX,"Annexon, Inc.",Healthcare,Biotechnology,USD,150214.0,EDT,us_market
ANPC,"AnPac Bio-Medical Science Co., ",Healthcare,Biotechnology,USD,41131.0,EDT,us_market
ANSS,"ANSYS, Inc.",Technology,Software—Application,USD,580178.0,EDT,us_market
ANTE,AirNet Technology Inc.,Communication Services,Telecom Services,USD,101929.0,EDT,us_market
ANTM,"Anthem, Inc.",Healthcare,Healthcare Plans,USD,800663.0,EDT,us_market
ANVS,"Annovis Bio, Inc.",Healthcare,Biotechnology,USD,44406.0,EDT,us_market
ANY,Sphere 3D Corp.,Technology,Software—Application,USD,361950.0,EDT,us_market
ANZU,Anzu Special Acquisition Corp I,Financial Services,Shell Companies,USD,1800.0,EDT,us_market
ANZUU,Anzu Special Acquisition Corp I,Financial Services,Shell Companies,USD,1748.0,EDT,us_market
ANZUW,Anzu Special Acquisition Corp I Warrant,,,,153.0,EDT,us_market
AOD,Aberdeen Total Dynamic Dividend,Financial Services,Asset Management,USD,266593.0,EDT,us_market
AON,Aon plc,Financial Services,Insurance Brokers,USD,1642506.0,EDT,us_market
AONE,one,Financial Services,Shell Companies,USD,116605.0,EDT,us_market
AOS,A.O. Smith Corporation,Industrials,Specialty Industrial Machinery,USD,848778.0,EDT,us_market
AOSL,Alpha and Omega Semiconductor L,Technology,Semiconductors,USD,262234.0,EDT,us_market
AOUT,"American Outdoor Brands, Inc.",Consumer Cyclical,Leisure,USD,91408.0,EDT,us_market
AP,Ampco-Pittsburgh Corporation,Industrials,Metal Fabrication,USD,125925.0,EDT,us_market
APA,APA Corporation,Energy,Oil & Gas E&P,USD,9019975.0,EDT,us_market
APAM,Artisan Partners Asset Manageme,Financial Services,Asset Management,USD,560091.0,EDT,us_market
APD,"Air Products and Chemicals, Inc",Basic Materials,Chemicals,USD,1215120.0,EDT,us_market
APDN,"Applied DNA Sciences, Inc.",Healthcare,Diagnostics & Research,USD,43495.0,EDT,us_market
APEI,"American Public Education, Inc.",Consumer Defensive,Education & Training Services,USD,176875.0,EDT,us_market
APEN,"Apollo Endosurgery, Inc.",Healthcare,Medical Devices,USD,37129.0,EDT,us_market
APG,APi Group Corporation,Industrials,Engineering & Construction,USD,2856778.0,EDT,us_market
APGB,Apollo Strategic Growth Capital,Financial Services,Shell Companies,USD,3814.0,EDT,us_market
APH,Amphenol Corporation,Technology,Electronic Components,USD,2638467.0,EDT,us_market
APHA,Aphria Inc.,Healthcare,Drug Manufacturers—Specialty & Generic,USD,15999318.0,EDT,us_market
API,"Agora, Inc.",Technology,Software—Application,USD,608894.0,EDT,us_market
APLE,"Apple Hospitality REIT, Inc.",Real Estate,REIT—Hotel & Motel,USD,2342663.0,EDT,us_market
APLS,"Apellis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USD,1086424.0,EDT,us_market
APLT,"Applied Therapeutics, Inc.",Healthcare,Biotechnology,USD,73105.0,EDT,us_market
APM,Aptorum Group Limited,Healthcare,Biotechnology,USD,110841.0,EDT,us_market
APO,"Apollo Global Management, Inc.",Financial Services,Asset Management,USD,2336266.0,EDT,us_market
APOG,"Apogee Enterprises, Inc.",Industrials,Building Products & Equipment,USD,109808.0,EDT,us_market
APOP,Cellect Biotechnology Ltd.,Healthcare,Biotechnology,USD,116584.0,EDT,us_market
APOPW,Cellect Biotechnology Ltd.,,,USD,2090.0,EDT,us_market
APP,Applovin Corporation,Technology,Software—Application,USD,552603.0,EDT,us_market
APPF,"AppFolio, Inc.",Technology,Software—Application,USD,136790.0,EDT,us_market
APPH,"AppHarvest, Inc.",Consumer Defensive,Farm Products,USD,1087669.0,EDT,us_market
APPHW,"AppHarvest, Inc.",,,USD,198621.0,EDT,us_market
APPN,Appian Corporation,Technology,Software—Infrastructure,USD,2969240.0,EDT,us_market
APPS,"Digital Turbine, Inc.",Technology,Software—Application,USD,2870484.0,EDT,us_market
APR,"Apria, Inc.",Healthcare,Medical Instruments & Supplies,USD,95626.0,EDT,us_market
APRE,"Aprea Therapeutics, Inc.",Healthcare,Biotechnology,USD,411418.0,EDT,us_market
APRN,"Blue Apron Holdings, Inc.",Consumer Cyclical,Internet Retail,USD,1226237.0,EDT,us_market
APRZ,Trust TrueShares Structured Out,,,USD,1210.0,EDT,us_market
APSG,Apollo Strategic Growth Capital,Financial Services,Shell Companies,USD,1789335.0,EDT,us_market
APT,"Alpha Pro Tech, Ltd.",Industrials,Building Products & Equipment,USD,347974.0,EDT,us_market
APTO,"Aptose Biosciences, Inc.",Healthcare,Biotechnology,USD,908174.0,EDT,us_market
APTS,Preferred Apartment Communities,Real Estate,REIT—Residential,USD,261951.0,EDT,us_market
APTV,Aptiv PLC,Consumer Cyclical,Auto Parts,USD,1451327.0,EDT,us_market
APTX,Aptinyx Inc.,Healthcare,Biotechnology,USD,387599.0,EDT,us_market
APVO,Aptevo Therapeutics Inc.,Healthcare,Biotechnology,USD,16641.0,EDT,us_market
APWC,Asia Pacific Wire,Industrials,Electrical Equipment & Parts,USD,321094.0,EDT,us_market
APXT,Apex Technology Acquisition Cor,Financial Services,Shell Companies,USD,635337.0,EDT,us_market
APXTW,Apex Technology Acquisition Cor,,,USD,71758.0,EDT,us_market
APYX,Apyx Medical Corporation,Healthcare,Medical Devices,USD,53579.0,EDT,us_market
AQB,"AquaBounty Technologies, Inc.",Consumer Defensive,Farm Products,USD,829201.0,EDT,us_market
AQMS,"Aqua Metals, Inc.",Industrials,Waste Management,USD,974364.0,EDT,us_market
AQN,Algonquin Power & Utilities Cor,Utilities,Utilities—Renewable,USD,1096907.0,EDT,us_market
AQNA,Algonquin Power & Utilities Cor,,,USD,8622.0,EDT,us_market
AQNB,Algonquin Power & Utilities Cor,,,USD,10782.0,EDT,us_market
AQST,"Aquestive Therapeutics, Inc.",Healthcare,Drug Manufacturers—Specialty & Generic,USD,519582.0,EDT,us_market
AQUA,Evoqua Water Technologies Corp.,Industrials,Pollution & Treatment Controls,USD,859932.0,EDT,us_market
AR,Antero Resources Corporation,Energy,Oil & Gas E&P,USD,7203711.0,EDT,us_market
ARAV,"Aravive, Inc.",Healthcare,Biotechnology,USD,153363.0,EDT,us_market
ARAY,Accuray Incorporated,Healthcare,Medical Devices,USD,5039059.0,EDT,us_market
ARBG,Aequi Acquisition Corp.,Financial Services,Shell Companies,USD,6246.0,EDT,us_market
ARBGU,Aequi Acquisition Corp.,Financial Services,Shell Companies,USD,27.0,EDT,us_market
ARBGW,Aequi Acquisition Corp.,,,USD,24320.0,EDT,us_market
ARC,"ARC Document Solutions, Inc.",Industrials,Specialty Business Services,USD,127201.0,EDT,us_market
ARCB,ArcBest Corporation,Industrials,Trucking,USD,349048.0,EDT,us_market
ARCC,Ares Capital Corporation - Clos,Financial Services,Asset Management,USD,1626909.0,EDT,us_market
ARCE,Arco Platform Limited,Consumer Defensive,Education & Training Services,USD,203625.0,EDT,us_market
ARCH,"Arch Resources, Inc.",Energy,Thermal Coal,USD,160558.0,EDT,us_market
ARCO,Arcos Dorados Holdings Inc.,Consumer Cyclical,Restaurants,USD,1081703.0,EDT,us_market
ARCT,Arcturus Therapeutics Holdings ,Healthcare,Biotechnology,USD,445864.0,EDT,us_market
ARD,Ardagh Group S.A.,Consumer Cyclical,Packaging & Containers,USD,73863.0,EDT,us_market
ARDC,Ares Dynamic Credit Allocation ,Financial Services,Asset Management,USD,50980.0,EDT,us_market
ARDS,Aridis Pharmaceuticals Inc.,Healthcare,Biotechnology,USD,4492.0,EDT,us_market
ARDX,"Ardelyx, Inc.",Healthcare,Biotechnology,USD,1279607.0,EDT,us_market
ARE,Alexandria Real Estate Equities,Real Estate,REIT—Office,USD,816794.0,EDT,us_market
AREC,American Resources Corporation,Basic Materials,Coking Coal,USD,382810.0,EDT,us_market
ARES,Ares Management Corporation,Financial Services,Asset Management,USD,969462.0,EDT,us_market
ARGD,Argo Group International Holdin,,,,,EDT,us_market
ARGO,Argo Group International Holdin,Financial Services,Insurance—Property & Casualty,USD,71253.0,EDT,us_market
ARGX,argenx SE,Healthcare,Biotechnology,USD,130280.0,EDT,us_market
ARI,Apollo Commercial Real Estate F,Real Estate,REIT—Mortgage,USD,713180.0,EDT,us_market
ARKO,ARKO Corp.,Consumer Defensive,Grocery Stores,USD,175818.0,EDT,us_market
ARKOW,ARKO Corp.,,,USD,1825.0,EDT,us_market
ARKR,Ark Restaurants Corp.,Consumer Cyclical,Restaurants,USD,6477.0,EDT,us_market
ARKX,ARK Space Exploration & Innovat,,,USD,642999.0,EDT,us_market
ARL,"American Realty Investors, Inc.",Real Estate,Real Estate—Development,USD,2670.0,EDT,us_market
ARLO,"Arlo Technologies, Inc.",Industrials,Security & Protection Services,USD,1107533.0,EDT,us_market
ARLP,"Alliance Resource Partners, L.P",Energy,Thermal Coal,USD,313165.0,EDT,us_market
ARMK,Aramark,Consumer Cyclical,Restaurants,USD,1097382.0,EDT,us_market
ARMP,"Armata Pharmaceuticals, Inc.",Healthcare,Biotechnology,USD,8382.0,EDT,us_market
ARNA,"Arena Pharmaceuticals, Inc.",Healthcare,Biotechnology,USD,501912.0,EDT,us_market
ARNC,Arconic Corporation,Industrials,Specialty Industrial Machinery,USD,650780.0,EDT,us_market
AROC,"Archrock, Inc.",Energy,Oil & Gas Equipment & Services,USD,833622.0,EDT,us_market
AROW,Arrow Financial Corporation,Financial Services,Banks—Regional,USD,30676.0,EDT,us_market
ARPO,"Aerpio Pharmaceuticals, Inc.",Healthcare,Biotechnology,USD,593114.0,EDT,us_market
ARQT,"Arcutis Biotherapeutics, Inc.",Healthcare,Biotechnology,USD,304036.0,EDT,us_market
ARR,"ARMOUR Residential REIT, Inc.",Real Estate,REIT—Mortgage,USD,1440989.0,EDT,us_market
ARRW,Arrowroot Acquisition Corp.,Financial Services,Shell Companies,USD,876.0,EDT,us_market
ARRWU,Arrowroot Acquisition Corp.,Financial Services,Shell Companies,USD,57.0,EDT,us_market
ARRWW,Arrowroot Acquisition Corp. Warrant,,,USD,40244.0,EDT,us_market
ARRY,"Array Technologies, Inc.",Technology,Solar,USD,1568670.0,EDT,us_market
ARTL,"Artelo Biosciences, Inc.",Healthcare,Biotechnology,USD,577019.0,EDT,us_market
ARTLW,"Artelo Biosciences, Inc.",,,USD,825.0,EDT,us_market
ARTNA,Artesian Resources Corporation,Utilities,Utilities—Regulated Water,USD,12151.0,EDT,us_market
