,ENTA
2020-09-24,43.439998626708984
2020-09-25,43.689998626708984
2020-09-28,44.150001525878906
2020-09-29,44.83000183105469
2020-09-30,45.779998779296875
2020-10-01,46.349998474121094
2020-10-02,45.40999984741211
2020-10-05,46.90999984741211
2020-10-06,47.040000915527344
2020-10-07,46.72999954223633
2020-10-08,46.61000061035156
2020-10-09,46.15999984741211
2020-10-12,45.790000915527344
2020-10-13,45.869998931884766
2020-10-14,44.54999923706055
2020-10-15,44.61000061035156
2020-10-16,44.72999954223633
2020-10-19,43.5099983215332
2020-10-20,43.43000030517578
2020-10-21,42.369998931884766
2020-10-22,43.66999816894531
2020-10-23,43.849998474121094
2020-10-26,43.5
2020-10-27,45.0099983215332
2020-10-28,44.0099983215332
2020-10-29,43.91999816894531
2020-10-30,43.630001068115234
2020-11-02,44.310001373291016
2020-11-03,44.880001068115234
2020-11-04,46.08000183105469
2020-11-05,45.34000015258789
2020-11-06,44.279998779296875
2020-11-09,45.18000030517578
2020-11-10,47.08000183105469
2020-11-11,47.470001220703125
2020-11-12,45.91999816894531
2020-11-13,45.119998931884766
2020-11-16,45.34000015258789
2020-11-17,45.650001525878906
2020-11-18,44.189998626708984
2020-11-19,44.150001525878906
2020-11-20,43.56999969482422
2020-11-23,43.66999816894531
2020-11-24,42.88999938964844
2020-11-25,42.939998626708984
2020-11-27,42.900001525878906
2020-11-30,41.20000076293945
2020-12-01,41.15999984741211
2020-12-02,42.06999969482422
2020-12-03,41.86000061035156
2020-12-04,42.66999816894531
2020-12-07,42.619998931884766
2020-12-08,42.650001525878906
2020-12-09,42.5099983215332
2020-12-10,43.20000076293945
2020-12-11,41.439998626708984
2020-12-14,42.5
2020-12-15,42.81999969482422
2020-12-16,43.0
2020-12-17,43.459999084472656
2020-12-18,44.06999969482422
2020-12-21,43.97999954223633
2020-12-22,43.290000915527344
2020-12-23,42.29999923706055
2020-12-24,42.900001525878906
2020-12-28,41.709999084472656
2020-12-29,41.900001525878906
2020-12-30,41.540000915527344
2020-12-31,42.099998474121094
2021-01-04,42.099998474121094
2021-01-05,41.689998626708984
2021-01-06,43.86000061035156
2021-01-07,45.810001373291016
2021-01-08,45.61000061035156
2021-01-11,48.560001373291016
2021-01-12,48.689998626708984
2021-01-13,46.66999816894531
2021-01-14,48.34000015258789
2021-01-15,46.720001220703125
2021-01-19,47.970001220703125
2021-01-20,47.29999923706055
2021-01-21,46.810001373291016
2021-01-22,47.66999816894531
2021-01-25,48.029998779296875
2021-01-26,48.90999984741211
2021-01-27,48.959999084472656
2021-01-28,46.08000183105469
2021-01-29,48.060001373291016
2021-02-01,50.06999969482422
2021-02-02,51.029998779296875
2021-02-03,52.79999923706055
2021-02-04,52.599998474121094
2021-02-05,53.09000015258789
2021-02-08,54.95000076293945
2021-02-09,54.72999954223633
2021-02-10,54.119998931884766
2021-02-11,53.83000183105469
2021-02-12,51.31999969482422
2021-02-16,50.2400016784668
2021-02-17,52.5099983215332
2021-02-18,51.709999084472656
2021-02-19,52.369998931884766
2021-02-22,51.15999984741211
2021-02-23,51.439998626708984
2021-02-24,51.720001220703125
2021-02-25,50.58000183105469
2021-02-26,49.31999969482422
2021-03-01,49.72999954223633
2021-03-02,49.91999816894531
2021-03-03,49.779998779296875
2021-03-04,49.84000015258789
2021-03-05,51.439998626708984
2021-03-08,49.88999938964844
2021-03-09,50.91999816894531
2021-03-10,51.0
2021-03-11,52.08000183105469
2021-03-12,52.189998626708984
2021-03-15,52.349998474121094
2021-03-16,52.38999938964844
2021-03-17,52.47999954223633
2021-03-18,51.20000076293945
2021-03-19,52.02000045776367
2021-03-22,53.15999984741211
2021-03-23,49.90999984741211
2021-03-24,47.81999969482422
2021-03-25,50.31999969482422
2021-03-26,50.09000015258789
2021-03-29,49.279998779296875
2021-03-30,48.06999969482422
2021-03-31,49.31999969482422
2021-04-01,50.79999923706055
2021-04-05,50.560001373291016
2021-04-06,49.689998626708984
2021-04-07,48.630001068115234
2021-04-08,49.310001373291016
2021-04-09,48.75
2021-04-12,48.47999954223633
2021-04-13,49.40999984741211
2021-04-14,50.650001525878906
2021-04-15,51.7599983215332
2021-04-16,50.68000030517578
2021-04-19,49.869998931884766
2021-04-20,51.099998474121094
2021-04-21,52.33000183105469
2021-04-22,52.38999938964844
2021-04-23,50.27000045776367
2021-04-26,50.40999984741211
2021-04-27,50.27000045776367
2021-04-28,50.84000015258789
2021-04-29,51.349998474121094
2021-04-30,50.7400016784668
2021-05-03,53.11000061035156
2021-05-04,51.40999984741211
2021-05-05,52.06999969482422
2021-05-06,51.0
2021-05-07,48.5
2021-05-10,47.63999938964844
2021-05-11,49.150001525878906
2021-05-12,49.90999984741211
2021-05-13,50.29999923706055
2021-05-14,51.56999969482422
