,GS
2018-09-14,229.24000549316406
2018-09-17,227.88999938964844
2018-09-18,228.88999938964844
2018-09-19,235.5800018310547
2018-09-20,237.39999389648438
2018-09-21,235.33999633789062
2018-09-24,232.89999389648438
2018-09-25,232.5
2018-09-26,228.8800048828125
2018-09-27,227.74000549316406
2018-09-28,224.24000549316406
2018-10-01,225.3300018310547
2018-10-02,226.07000732421875
2018-10-03,227.77999877929688
2018-10-04,227.47999572753906
2018-10-05,225.7100067138672
2018-10-08,225.35000610351562
2018-10-09,222.91000366210938
2018-10-10,214.88999938964844
2018-10-11,212.97000122070312
2018-10-12,213.8699951171875
2018-10-15,215.22000122070312
2018-10-16,221.6999969482422
2018-10-17,228.27999877929688
2018-10-18,224.9499969482422
2018-10-19,226.9600067138672
2018-10-22,221.60000610351562
2018-10-23,218.55999755859375
2018-10-24,209.17999267578125
2018-10-25,214.00999450683594
2018-10-26,212.36000061035156
2018-10-29,214.49000549316406
2018-10-30,219.27999877929688
2018-10-31,225.3699951171875
2018-11-01,226.97000122070312
2018-11-02,229.69000244140625
2018-11-05,228.72000122070312
2018-11-06,228.1999969482422
2018-11-07,231.27999877929688
2018-11-08,231.64999389648438
2018-11-09,222.64999389648438
2018-11-12,206.0500030517578
2018-11-13,205.0500030517578
2018-11-14,202.49000549316406
2018-11-15,203.74000549316406
2018-11-16,202.1199951171875
2018-11-19,198.22000122070312
2018-11-20,191.33999633789062
2018-11-21,192.60000610351562
2018-11-23,189.10000610351562
2018-11-26,194.33999633789062
2018-11-27,193.64999389648438
2018-11-28,198.35000610351562
2018-11-29,194.85000610351562
2018-11-30,190.69000244140625
2018-12-03,191.6300048828125
2018-12-04,184.30999755859375
2018-12-06,184.08999633789062
2018-12-07,179.6699981689453
2018-12-10,178.8300018310547
2018-12-11,176.8000030517578
2018-12-12,176.6999969482422
2018-12-13,175.9199981689453
2018-12-14,172.77000427246094
2018-12-17,168.00999450683594
2018-12-18,171.5
2018-12-19,169.25
2018-12-20,168.41000366210938
2018-12-21,160.0500030517578
2018-12-24,156.35000610351562
2018-12-26,162.92999267578125
2018-12-27,165.41000366210938
2018-12-28,163.02999877929688
2018-12-31,167.0500030517578
2019-01-02,172.02999877929688
2019-01-03,169.50999450683594
2019-01-04,175.0500030517578
2019-01-07,176.02000427246094
2019-01-08,175.3699951171875
2019-01-09,176.47000122070312
2019-01-10,176.0
2019-01-11,176.92999267578125
2019-01-14,178.72000122070312
2019-01-15,179.91000366210938
2019-01-16,197.0800018310547
2019-01-17,199.08999633789062
2019-01-18,202.5399932861328
2019-01-22,197.67999267578125
2019-01-23,196.89999389648438
2019-01-24,197.8000030517578
2019-01-25,200.74000549316406
2019-01-28,199.72000122070312
2019-01-29,200.5
2019-01-30,202.47999572753906
2019-01-31,198.00999450683594
2019-02-01,196.5399932861328
2019-02-04,197.72000122070312
2019-02-05,198.00999450683594
2019-02-06,196.6199951171875
2019-02-07,193.07000732421875
2019-02-08,191.6699981689453
2019-02-11,191.3300018310547
2019-02-12,194.49000549316406
2019-02-13,194.69000244140625
2019-02-14,192.52999877929688
2019-02-15,198.5
2019-02-19,198.6699981689453
2019-02-20,198.60000610351562
2019-02-21,196.36000061035156
2019-02-22,196.0
2019-02-25,198.64999389648438
2019-02-26,198.89999389648438
2019-02-27,198.10000610351562
2019-02-28,196.6999969482422
2019-03-01,198.1999969482422
2019-03-04,195.97999572753906
2019-03-05,196.0
2019-03-06,194.74000549316406
2019-03-07,192.77000427246094
2019-03-08,195.24000549316406
2019-03-11,195.97000122070312
2019-03-12,196.6300048828125
2019-03-13,197.25
2019-03-14,197.47000122070312
2019-03-15,198.25999450683594
2019-03-18,202.47000122070312
2019-03-19,201.1199951171875
2019-03-20,194.32000732421875
2019-03-21,194.5800018310547
2019-03-22,188.9600067138672
2019-03-25,188.50999450683594
2019-03-26,190.69000244140625
2019-03-27,190.02999877929688
2019-03-28,191.17999267578125
2019-03-29,191.99000549316406
2019-04-01,196.74000549316406
2019-04-02,197.5
2019-04-03,200.86000061035156
2019-04-04,202.22999572753906
2019-04-05,202.3800048828125
2019-04-08,202.5399932861328
2019-04-09,200.6199951171875
2019-04-10,202.97999572753906
2019-04-11,202.8300018310547
2019-04-12,207.83999633789062
2019-04-15,199.91000366210938
2019-04-16,201.83999633789062
2019-04-17,207.89999389648438
2019-04-18,205.91000366210938
2019-04-22,204.60000610351562
2019-04-23,204.13999938964844
2019-04-24,200.5399932861328
2019-04-25,201.39999389648438
2019-04-26,203.0800018310547
2019-04-29,206.9199981689453
2019-04-30,205.9199981689453
2019-05-01,204.72999572753906
2019-05-02,204.99000549316406
2019-05-03,207.52000427246094
2019-05-06,206.42999267578125
2019-05-07,202.6300048828125
2019-05-08,200.9499969482422
2019-05-09,201.6300048828125
2019-05-10,202.0500030517578
2019-05-13,194.97000122070312
2019-05-14,196.27999877929688
2019-05-15,196.39999389648438
2019-05-16,199.13999938964844
2019-05-17,197.42999267578125
2019-05-20,197.24000549316406
2019-05-21,199.11000061035156
2019-05-22,195.52000427246094
2019-05-23,191.97000122070312
2019-05-24,193.0
2019-05-28,189.44000244140625
2019-05-29,188.0500030517578
2019-05-30,187.3699951171875
2019-05-31,182.49000549316406
2019-06-03,183.19000244140625
2019-06-04,189.8800048828125
2019-06-05,188.44000244140625
2019-06-06,189.80999755859375
2019-06-07,189.80999755859375
2019-06-10,194.1199951171875
2019-06-11,194.72999572753906
2019-06-12,190.22000122070312
2019-06-13,191.4499969482422
2019-06-14,191.66000366210938
2019-06-17,190.8300018310547
2019-06-18,194.97999572753906
2019-06-19,195.63999938964844
2019-06-20,195.6999969482422
2019-06-21,195.94000244140625
2019-06-24,197.49000549316406
2019-06-25,196.05999755859375
2019-06-26,197.00999450683594
2019-06-27,199.32000732421875
2019-06-28,204.60000610351562
2019-07-01,206.86000061035156
2019-07-02,205.97999572753906
2019-07-03,206.0399932861328
2019-07-05,207.89999389648438
2019-07-08,205.75
2019-07-09,207.77000427246094
2019-07-10,205.97000122070312
2019-07-11,211.35000610351562
2019-07-12,213.94000244140625
2019-07-15,211.5800018310547
2019-07-16,215.52000427246094
2019-07-17,213.3000030517578
2019-07-18,214.52000427246094
2019-07-19,213.52000427246094
2019-07-22,214.0
2019-07-23,219.42999267578125
2019-07-24,222.02999877929688
2019-07-25,219.97999572753906
2019-07-26,222.13999938964844
2019-07-29,220.32000732421875
2019-07-30,221.39999389648438
2019-07-31,220.1300048828125
2019-08-01,211.60000610351562
2019-08-02,209.3699951171875
2019-08-05,201.67999267578125
2019-08-06,206.00999450683594
2019-08-07,205.74000549316406
2019-08-08,207.0
2019-08-09,206.89999389648438
2019-08-12,201.52000427246094
2019-08-13,204.11000061035156
2019-08-14,195.55999755859375
2019-08-15,196.17999267578125
2019-08-16,199.4199981689453
2019-08-19,202.1999969482422
2019-08-20,199.97999572753906
2019-08-21,200.67999267578125
2019-08-22,202.4199981689453
2019-08-23,196.1999969482422
2019-08-26,199.64999389648438
2019-08-27,198.07000732421875
2019-08-28,200.4199981689453
2019-08-29,203.44000244140625
2019-08-30,203.91000366210938
2019-09-03,198.97000122070312
2019-09-04,201.72999572753906
2019-09-05,207.0500030517578
2019-09-06,207.2100067138672
2019-09-09,211.97999572753906
2019-09-10,215.6300048828125
2019-09-11,216.8000030517578
2019-09-12,218.74000549316406
2019-09-13,219.89999389648438
2019-09-16,217.22000122070312
2019-09-17,215.91000366210938
2019-09-18,217.0800018310547
2019-09-19,215.22999572753906
2019-09-20,213.74000549316406
2019-09-23,213.4600067138672
2019-09-24,207.75
2019-09-25,210.02999877929688
2019-09-26,208.22000122070312
2019-09-27,208.97000122070312
2019-09-30,207.22999572753906
2019-10-01,202.69000244140625
2019-10-02,198.25
2019-10-03,197.24000549316406
2019-10-04,200.8000030517578
2019-10-07,200.39999389648438
2019-10-08,197.3699951171875
2019-10-09,196.85000610351562
2019-10-10,199.8699951171875
2019-10-11,204.67999267578125
2019-10-14,205.82000732421875
2019-10-15,206.4600067138672
2019-10-16,207.4199981689453
2019-10-17,206.4600067138672
2019-10-18,206.52000427246094
2019-10-21,209.25
2019-10-22,209.60000610351562
2019-10-23,211.32000732421875
2019-10-24,211.0500030517578
2019-10-25,214.22999572753906
2019-10-28,217.75
2019-10-29,217.63999938964844
2019-10-30,215.80999755859375
2019-10-31,213.3800048828125
2019-11-01,217.38999938964844
2019-11-04,219.8699951171875
2019-11-05,218.63999938964844
2019-11-06,218.4199981689453
2019-11-07,223.2899932861328
2019-11-08,222.91000366210938
2019-11-11,219.02999877929688
2019-11-12,220.41000366210938
2019-11-13,219.32000732421875
2019-11-14,219.42999267578125
2019-11-15,220.25
2019-11-18,219.72999572753906
2019-11-19,220.0399932861328
2019-11-20,217.91000366210938
2019-11-21,218.22999572753906
2019-11-22,220.27999877929688
2019-11-25,222.75
2019-11-26,222.4499969482422
2019-11-27,222.9499969482422
2019-11-29,221.35000610351562
2019-12-02,217.63999938964844
2019-12-03,212.24000549316406
2019-12-04,215.94000244140625
2019-12-05,217.13999938964844
2019-12-06,224.61000061035156
2019-12-09,221.80999755859375
2019-12-10,221.8800048828125
2019-12-11,221.19000244140625
2019-12-12,226.0500030517578
2019-12-13,225.0
2019-12-16,228.0399932861328
2019-12-17,231.14999389648438
2019-12-18,230.4499969482422
2019-12-19,229.94000244140625
2019-12-20,228.92999267578125
2019-12-23,229.08999633789062
2019-12-24,229.91000366210938
2019-12-26,231.2100067138672
2019-12-27,230.66000366210938
2019-12-30,229.8000030517578
2019-12-31,229.92999267578125
2020-01-02,234.32000732421875
2020-01-03,231.5800018310547
2020-01-06,233.9499969482422
2020-01-07,235.49000549316406
2020-01-08,237.75999450683594
2020-01-09,242.60000610351562
2020-01-10,242.11000061035156
2020-01-13,245.2100067138672
2020-01-14,245.66000366210938
2020-01-15,245.2100067138672
2020-01-16,249.72000122070312
2020-01-17,249.4600067138672
2020-01-21,245.6999969482422
2020-01-22,247.0500030517578
2020-01-23,245.5800018310547
2020-01-24,241.9199981689453
2020-01-27,238.13999938964844
2020-01-28,242.5800018310547
2020-01-29,240.1199951171875
2020-01-30,244.1300048828125
2020-01-31,237.75
2020-02-03,239.00999450683594
2020-02-04,241.94000244140625
2020-02-05,244.3000030517578
2020-02-06,241.82000732421875
2020-02-07,238.0
2020-02-10,237.36000061035156
2020-02-11,236.4600067138672
2020-02-12,238.64999389648438
2020-02-13,238.35000610351562
2020-02-14,237.0800018310547
2020-02-18,233.2100067138672
2020-02-19,237.3300018310547
2020-02-20,232.72999572753906
2020-02-21,230.6199951171875
2020-02-24,224.5399932861328
2020-02-25,217.61000061035156
2020-02-26,215.77999877929688
2020-02-27,205.69000244140625
2020-02-28,200.77000427246094
2020-03-02,209.47000122070312
2020-03-03,203.42999267578125
2020-03-04,208.74000549316406
2020-03-05,198.7899932861328
2020-03-06,192.85000610351562
2020-03-09,172.80999755859375
2020-03-10,184.35000610351562
2020-03-11,171.88999938964844
2020-03-12,150.67999267578125
2020-03-13,177.1699981689453
2020-03-16,154.66000366210938
2020-03-17,158.6699981689453
2020-03-18,140.02000427246094
2020-03-19,149.49000549316406
2020-03-20,138.41000366210938
2020-03-23,134.97000122070312
2020-03-24,153.60000610351562
2020-03-25,155.1300048828125
2020-03-26,165.7899932861328
2020-03-27,158.33999633789062
2020-03-30,159.6199951171875
2020-03-31,154.58999633789062
2020-04-01,145.2899932861328
2020-04-02,149.92999267578125
2020-04-03,146.92999267578125
2020-04-06,158.22999572753906
2020-04-07,166.02000427246094
2020-04-08,176.9600067138672
2020-04-09,184.25999450683594
2020-04-13,179.17999267578125
2020-04-14,178.22999572753906
2020-04-15,178.52000427246094
2020-04-16,177.0399932861328
2020-04-17,183.49000549316406
2020-04-20,180.39999389648438
2020-04-21,173.80999755859375
2020-04-22,175.97999572753906
2020-04-23,175.0500030517578
2020-04-24,177.0
2020-04-27,183.5399932861328
2020-04-28,187.00999450683594
2020-04-29,190.02999877929688
2020-04-30,183.4199981689453
2020-05-01,177.10000610351562
2020-05-04,176.02999877929688
2020-05-05,178.3000030517578
2020-05-06,176.9199981689453
2020-05-07,182.32000732421875
2020-05-08,185.38999938964844
2020-05-11,183.16000366210938
2020-05-12,177.2100067138672
2020-05-13,171.8000030517578
2020-05-14,174.4499969482422
2020-05-15,171.8699951171875
2020-05-18,181.8800048828125
2020-05-19,177.8300018310547
2020-05-20,181.44000244140625
2020-05-21,180.10000610351562
2020-05-22,179.92999267578125
2020-05-26,196.05999755859375
2020-05-27,209.66000366210938
2020-05-28,201.22000122070312
2020-05-29,196.49000549316406
2020-06-01,199.92999267578125
2020-06-02,204.13999938964844
2020-06-03,210.57000732421875
2020-06-04,214.82000732421875
2020-06-05,217.9199981689453
2020-06-08,220.80999755859375
2020-06-09,218.10000610351562
2020-06-10,213.52000427246094
2020-06-11,194.1300048828125
2020-06-12,201.77999877929688
2020-06-15,206.30999755859375
2020-06-16,209.58999633789062
2020-06-17,206.19000244140625
2020-06-18,203.83999633789062
2020-06-19,201.6300048828125
2020-06-22,203.4199981689453
2020-06-23,204.77999877929688
2020-06-24,198.02000427246094
2020-06-25,207.10000610351562
2020-06-26,189.19000244140625
2020-06-29,193.47000122070312
2020-06-30,197.6199951171875
2020-07-01,197.57000732421875
2020-07-02,197.39999389648438
2020-07-06,207.36000061035156
2020-07-07,199.36000061035156
2020-07-08,202.25
2020-07-09,196.8300018310547
2020-07-10,205.55999755859375
2020-07-13,208.8800048828125
2020-07-14,214.00999450683594
2020-07-15,216.89999389648438
2020-07-16,214.6699981689453
2020-07-17,211.41000366210938
2020-07-20,211.7100067138672
2020-07-21,212.02000427246094
2020-07-22,206.0
2020-07-23,203.02000427246094
2020-07-24,201.47000122070312
2020-07-27,203.02000427246094
2020-07-28,201.6199951171875
2020-07-29,202.5800018310547
2020-07-30,199.52999877929688
2020-07-31,197.9600067138672
2020-08-03,199.38999938964844
2020-08-04,201.63999938964844
2020-08-05,204.52000427246094
2020-08-06,204.25
2020-08-07,208.27000427246094
2020-08-10,209.3800048828125
2020-08-11,211.05999755859375
2020-08-12,212.1300048828125
2020-08-13,208.38999938964844
2020-08-14,207.97000122070312
2020-08-17,203.07000732421875
2020-08-18,201.30999755859375
2020-08-19,203.02000427246094
2020-08-20,201.85000610351562
2020-08-21,202.42999267578125
2020-08-24,207.33999633789062
2020-08-25,206.0
2020-08-26,207.22000122070312
2020-08-27,210.14999389648438
2020-08-28,207.7100067138672
2020-08-31,204.8699951171875
2020-09-01,205.4600067138672
2020-09-02,210.0399932861328
2020-09-03,207.55999755859375
2020-09-04,210.94000244140625
2020-09-08,202.47999572753906
2020-09-09,202.22000122070312
2020-09-10,200.00999450683594
2020-09-11,200.9199981689453
2020-09-14,201.33999633789062
2020-09-15,198.0
2020-09-16,200.67999267578125
2020-09-17,194.8300018310547
2020-09-18,194.86000061035156
2020-09-21,194.0
2020-09-22,191.6199951171875
2020-09-23,186.1199951171875
2020-09-24,195.11000061035156
2020-09-25,194.9499969482422
2020-09-28,199.07000732421875
2020-09-29,196.7899932861328
2020-09-30,200.97000122070312
2020-10-01,198.5500030517578
2020-10-02,199.89999389648438
2020-10-05,201.8000030517578
2020-10-06,201.08999633789062
2020-10-07,203.60000610351562
2020-10-08,207.97999572753906
2020-10-09,207.5399932861328
2020-10-12,214.1199951171875
2020-10-13,210.80999755859375
2020-10-14,211.22999572753906
2020-10-15,208.60000610351562
2020-10-16,206.2100067138672
2020-10-19,205.69000244140625
2020-10-20,208.02999877929688
2020-10-21,202.91000366210938
2020-10-22,205.39999389648438
2020-10-23,205.0399932861328
2020-10-26,201.13999938964844
2020-10-27,195.67999267578125
2020-10-28,189.77000427246094
2020-10-29,189.94000244140625
2020-10-30,189.0399932861328
2020-11-02,190.1999969482422
2020-11-03,197.92999267578125
2020-11-04,197.8699951171875
2020-11-05,202.9600067138672
2020-11-06,201.25999450683594
2020-11-09,214.92999267578125
2020-11-10,217.47000122070312
2020-11-11,218.0500030517578
2020-11-12,214.50999450683594
2020-11-13,219.0800018310547
2020-11-16,222.3800048828125
2020-11-17,224.64999389648438
2020-11-18,224.3000030517578
2020-11-19,224.57000732421875
2020-11-20,223.35000610351562
2020-11-23,228.8300018310547
2020-11-24,237.5
2020-11-25,236.5399932861328
2020-11-27,235.39999389648438
2020-11-30,230.5800018310547
2020-12-01,232.0800018310547
2020-12-02,237.64999389648438
2020-12-03,235.47000122070312
2020-12-04,239.5800018310547
2020-12-07,238.4499969482422
2020-12-08,238.83999633789062
2020-12-09,242.82000732421875
2020-12-10,244.39999389648438
2020-12-11,239.99000549316406
2020-12-14,237.7899932861328
2020-12-15,242.42999267578125
2020-12-16,243.77000427246094
2020-12-17,244.42999267578125
2020-12-18,242.1300048828125
2020-12-21,256.9800109863281
2020-12-22,250.08999633789062
2020-12-23,256.45001220703125
2020-12-24,256.1600036621094
2020-12-28,259.5899963378906
2020-12-29,258.010009765625
2020-12-30,259.45001220703125
2020-12-31,263.7099914550781
2021-01-04,265.0
2021-01-05,270.92999267578125
2021-01-06,285.54998779296875
2021-01-07,291.6499938964844
2021-01-08,290.0799865722656
2021-01-11,293.8299865722656
2021-01-12,302.2099914550781
2021-01-13,302.94000244140625
2021-01-14,307.8699951171875
2021-01-15,301.010009765625
2021-01-19,294.20001220703125
2021-01-20,290.4700012207031
2021-01-21,289.3699951171875
2021-01-22,289.3900146484375
2021-01-25,283.0400085449219
2021-01-26,281.760009765625
2021-01-27,273.3299865722656
2021-01-28,275.0199890136719
2021-01-29,271.1700134277344
2021-02-01,274.7300109863281
2021-02-02,286.9700012207031
2021-02-03,288.54998779296875
2021-02-04,293.75
2021-02-05,293.5
2021-02-08,300.1499938964844
2021-02-09,300.4599914550781
2021-02-10,304.2799987792969
2021-02-11,302.32000732421875
2021-02-12,306.32000732421875
2021-02-16,311.9599914550781
2021-02-17,312.739990234375
2021-02-18,309.8999938964844
2021-02-19,315.6199951171875
2021-02-22,316.8699951171875
2021-02-23,319.2099914550781
2021-02-24,330.6400146484375
2021-02-25,327.760009765625
2021-02-26,319.4800109863281
2021-03-01,329.9200134277344
2021-03-02,330.94000244140625
2021-03-03,334.42999267578125
2021-03-04,329.2900085449219
2021-03-05,327.3699951171875
2021-03-08,334.19000244140625
2021-03-09,330.5899963378906
2021-03-10,342.0199890136719
2021-03-11,342.1000061035156
2021-03-12,348.80999755859375
2021-03-15,346.04998779296875
2021-03-16,341.7099914550781
2021-03-17,344.95001220703125
2021-03-18,348.0
2021-03-19,344.20001220703125
2021-03-22,339.3299865722656
2021-03-23,331.7699890136719
2021-03-24,328.6499938964844
2021-03-25,330.54998779296875
2021-03-26,327.3900146484375
2021-03-29,325.7300109863281
2021-03-30,332.010009765625
2021-03-31,327.0
2021-04-01,327.6400146484375
2021-04-05,323.5400085449219
2021-04-06,327.05999755859375
2021-04-07,326.54998779296875
2021-04-08,331.1400146484375
2021-04-09,330.80999755859375
2021-04-12,331.8399963378906
2021-04-13,327.67999267578125
2021-04-14,335.3500061035156
2021-04-15,338.54998779296875
2021-04-16,342.30999755859375
2021-04-19,343.0899963378906
2021-04-20,331.8800048828125
2021-04-21,335.2699890136719
2021-04-22,330.8500061035156
2021-04-23,339.3500061035156
2021-04-26,343.5199890136719
2021-04-27,346.6300048828125
2021-04-28,348.1099853515625
2021-04-29,352.9700012207031
2021-04-30,348.45001220703125
2021-05-03,350.1600036621094
2021-05-04,349.8399963378906
2021-05-05,357.6199951171875
2021-05-06,365.9700012207031
2021-05-07,370.8900146484375
2021-05-10,368.67999267578125
2021-05-11,359.9200134277344
2021-05-12,354.3999938964844
2021-05-13,358.80999755859375
2021-05-14,368.7699890136719
