,CPHC
2020-05-14,9.779999732971191
2020-05-15,10.0
2020-05-18,9.989999771118164
2020-05-19,9.989999771118164
2020-05-20,10.350000381469727
2020-05-21,10.199999809265137
2020-05-22,10.449999809265137
2020-05-26,10.420000076293945
2020-05-27,11.550000190734863
2020-05-28,11.010000228881836
2020-05-29,11.010000228881836
2020-06-01,10.800000190734863
2020-06-02,11.75
2020-06-03,11.949999809265137
2020-06-04,11.1899995803833
2020-06-05,11.520000457763672
2020-06-08,11.520000457763672
2020-06-09,11.720000267028809
2020-06-10,11.140000343322754
2020-06-11,10.5
2020-06-12,10.5
2020-06-15,10.5
2020-06-16,10.819999694824219
2020-06-17,11.890000343322754
2020-06-18,11.15999984741211
2020-06-19,11.15999984741211
2020-06-22,11.199999809265137
2020-06-23,10.880000114440918
2020-06-24,11.069999694824219
2020-06-25,11.069999694824219
2020-06-26,10.979999542236328
2020-06-29,10.920000076293945
2020-06-30,10.9399995803833
2020-07-01,10.75
2020-07-02,10.75
2020-07-06,11.0
2020-07-07,10.710000038146973
2020-07-08,10.779999732971191
2020-07-09,10.779999732971191
2020-07-10,10.550000190734863
2020-07-13,10.539999961853027
2020-07-14,10.539999961853027
2020-07-15,10.289999961853027
2020-07-16,10.350000381469727
2020-07-17,10.279999732971191
2020-07-20,10.609999656677246
2020-07-21,10.529999732971191
2020-07-22,10.699999809265137
2020-07-23,10.699999809265137
2020-07-24,10.550000190734863
2020-07-27,10.550000190734863
2020-07-28,10.550000190734863
2020-07-29,10.779999732971191
2020-07-30,10.779999732971191
2020-07-31,10.5600004196167
2020-08-03,11.210000038146973
2020-08-04,11.0
2020-08-05,11.0
2020-08-06,10.5600004196167
2020-08-07,10.449999809265137
2020-08-10,10.8100004196167
2020-08-11,11.239999771118164
2020-08-12,11.130000114440918
2020-08-13,12.260000228881836
2020-08-14,12.65999984741211
2020-08-17,13.010000228881836
2020-08-18,12.800000190734863
2020-08-19,11.949999809265137
2020-08-20,11.960000038146973
2020-08-21,12.239999771118164
2020-08-24,12.5
2020-08-25,12.199999809265137
2020-08-26,12.229999542236328
2020-08-27,12.300000190734863
2020-08-28,12.229999542236328
2020-08-31,11.920000076293945
2020-09-01,11.8100004196167
2020-09-02,12.020000457763672
2020-09-03,12.100000381469727
2020-09-04,12.199999809265137
2020-09-08,12.329999923706055
2020-09-09,12.25
2020-09-10,12.25
2020-09-11,12.25
2020-09-14,12.289999961853027
2020-09-15,12.069999694824219
2020-09-16,12.420000076293945
2020-09-17,12.5600004196167
2020-09-18,13.0
2020-09-21,12.800000190734863
2020-09-22,12.3100004196167
2020-09-23,12.619999885559082
2020-09-24,12.3100004196167
2020-09-25,12.25
2020-09-28,12.220000267028809
2020-09-29,12.069999694824219
2020-09-30,12.069999694824219
2020-10-01,12.069999694824219
2020-10-02,12.069999694824219
2020-10-05,12.050000190734863
2020-10-06,12.050000190734863
2020-10-07,12.0
2020-10-08,12.25
2020-10-09,12.25
2020-10-12,12.25
2020-10-13,12.100000381469727
2020-10-14,12.800000190734863
2020-10-15,12.800000190734863
2020-10-16,12.149999618530273
2020-10-19,12.149999618530273
2020-10-20,12.0
2020-10-21,11.930000305175781
2020-10-22,11.869999885559082
2020-10-23,12.010000228881836
2020-10-26,11.859999656677246
2020-10-27,11.90999984741211
2020-10-28,11.75
2020-10-29,12.170000076293945
2020-10-30,12.170000076293945
2020-11-02,12.229999542236328
2020-11-03,12.1899995803833
2020-11-04,12.1899995803833
2020-11-05,11.25
2020-11-06,11.399999618530273
2020-11-09,12.399999618530273
2020-11-10,12.34000015258789
2020-11-11,12.109999656677246
2020-11-12,12.109999656677246
2020-11-13,12.039999961853027
2020-11-16,12.5
2020-11-17,12.520000457763672
2020-11-18,12.25
2020-11-19,11.989999771118164
2020-11-20,11.710000038146973
2020-11-23,11.930000305175781
2020-11-24,11.899999618530273
2020-11-25,11.229999542236328
2020-11-27,12.180000305175781
2020-11-30,11.890000343322754
2020-12-01,12.069999694824219
2020-12-02,12.180000305175781
2020-12-03,12.34000015258789
2020-12-04,12.199999809265137
2020-12-07,12.3100004196167
2020-12-08,12.15999984741211
2020-12-09,12.220000267028809
2020-12-10,12.430000305175781
2020-12-11,12.520000457763672
2020-12-14,12.449999809265137
2020-12-15,12.449999809265137
2020-12-16,12.550000190734863
2020-12-17,12.279999732971191
2020-12-18,12.069999694824219
2020-12-21,12.25
2020-12-22,12.199999809265137
2020-12-23,12.300000190734863
2020-12-24,12.359999656677246
2020-12-28,12.300000190734863
2020-12-29,12.300000190734863
2020-12-30,11.970000267028809
2020-12-31,11.970000267028809
2021-01-04,11.819999694824219
2021-01-05,12.199999809265137
2021-01-06,12.899999618530273
2021-01-07,13.550000190734863
2021-01-08,13.229999542236328
2021-01-11,13.069999694824219
2021-01-12,13.180000305175781
2021-01-13,13.039999961853027
2021-01-14,13.260000228881836
2021-01-15,13.25
2021-01-19,13.260000228881836
2021-01-20,13.0600004196167
2021-01-21,13.069999694824219
2021-01-22,13.289999961853027
2021-01-25,12.880000114440918
2021-01-26,13.270000457763672
2021-01-27,12.800000190734863
2021-01-28,13.0
2021-01-29,13.449999809265137
2021-02-01,13.479999542236328
2021-02-02,13.25
2021-02-03,13.109999656677246
2021-02-04,13.130000114440918
2021-02-05,13.050000190734863
2021-02-08,13.399999618530273
2021-02-09,13.3100004196167
2021-02-10,13.399999618530273
2021-02-11,13.220000267028809
2021-02-12,13.300000190734863
2021-02-16,13.3100004196167
2021-02-17,13.329999923706055
2021-02-18,13.25
2021-02-19,13.25
2021-02-22,13.380000114440918
2021-02-23,13.050000190734863
2021-02-24,13.050000190734863
2021-02-25,13.449999809265137
2021-02-26,13.829999923706055
2021-03-01,13.5
2021-03-02,13.5
2021-03-03,13.899999618530273
2021-03-04,13.5600004196167
2021-03-05,13.699999809265137
2021-03-08,13.75
2021-03-09,13.850000381469727
2021-03-10,13.819999694824219
2021-03-11,13.899999618530273
2021-03-12,13.819999694824219
2021-03-15,14.0
2021-03-16,13.960000038146973
2021-03-17,14.020000457763672
2021-03-18,13.90999984741211
2021-03-19,14.100000381469727
2021-03-22,14.0600004196167
2021-03-23,14.100000381469727
2021-03-24,14.0600004196167
2021-03-25,14.010000228881836
2021-03-26,13.75
2021-03-29,13.800000190734863
2021-03-30,13.720000267028809
2021-03-31,13.680000305175781
2021-04-01,13.720000267028809
2021-04-05,13.710000038146973
2021-04-06,13.619999885559082
2021-04-07,13.600000381469727
2021-04-08,13.65999984741211
2021-04-09,13.720000267028809
2021-04-12,13.630000114440918
2021-04-13,13.630000114440918
2021-04-14,13.729999542236328
2021-04-15,13.75
2021-04-16,13.84000015258789
2021-04-19,13.520000457763672
2021-04-20,13.680000305175781
2021-04-21,13.529999732971191
2021-04-22,13.529999732971191
2021-04-23,13.680000305175781
2021-04-26,13.75
2021-04-27,13.850000381469727
2021-04-28,13.75
2021-04-29,13.75
2021-04-30,13.520000457763672
2021-05-03,13.5600004196167
2021-05-04,13.5600004196167
2021-05-05,13.520000457763672
2021-05-06,13.770000457763672
2021-05-07,13.770000457763672
2021-05-10,13.600000381469727
2021-05-11,13.930000305175781
2021-05-12,13.699999809265137
2021-05-13,13.84000015258789
2021-05-14,13.710000038146973
