,MAB
2014-09-19,14.510000228881836
2014-09-22,14.510000228881836
2014-09-23,14.449999809265137
2014-09-24,14.434000015258789
2014-09-25,14.34000015258789
2014-09-26,14.239999771118164
2014-09-29,14.5
2014-09-30,14.560999870300293
2014-10-01,14.760000228881836
2014-10-02,14.760000228881836
2014-10-03,14.75
2014-10-06,14.630000114440918
2014-10-07,15.100000381469727
2014-10-08,15.017000198364258
2014-10-09,15.0
2014-10-10,14.800000190734863
2014-10-13,14.770000457763672
2014-10-14,14.770000457763672
2014-10-15,14.970000267028809
2014-10-16,14.75
2014-10-17,14.500499725341797
2014-10-20,14.46500015258789
2014-10-21,14.4399995803833
2014-10-22,14.449999809265137
2014-10-23,14.449999809265137
2014-10-24,14.539999961853027
2014-10-27,14.760000228881836
2014-10-28,14.558899879455566
2014-10-29,14.739999771118164
2014-10-30,14.739999771118164
2014-10-31,14.789999961853027
2014-11-03,14.850000381469727
2014-11-04,14.800000190734863
2014-11-05,14.75
2014-11-06,14.649999618530273
2014-11-07,14.600000381469727
2014-11-10,14.40999984741211
2014-11-11,14.40999984741211
2014-11-12,14.510000228881836
2014-11-13,14.510000228881836
2014-11-14,14.760000228881836
2014-11-17,14.760000228881836
2014-11-18,14.78499984741211
2014-11-19,14.539999961853027
2014-11-20,14.420999526977539
2014-11-21,14.529999732971191
2014-11-24,14.539999961853027
2014-11-25,14.539999961853027
2014-11-26,14.550000190734863
2014-11-28,14.600000381469727
2014-12-01,14.550000190734863
2014-12-02,14.550000190734863
2014-12-03,14.539999961853027
2014-12-04,14.439900398254395
2014-12-05,14.40999984741211
2014-12-08,14.350000381469727
2014-12-09,14.399999618530273
2014-12-10,14.5
2014-12-11,14.59000015258789
2014-12-12,14.59000015258789
2014-12-15,14.59000015258789
2014-12-16,14.569999694824219
2014-12-17,14.350000381469727
2014-12-18,14.34000015258789
2014-12-19,14.380000114440918
2014-12-22,14.251099586486816
2014-12-23,14.199999809265137
2014-12-24,14.210000038146973
2014-12-26,14.1899995803833
2014-12-29,14.029999732971191
2014-12-30,14.251199722290039
2014-12-31,14.15999984741211
2015-01-02,14.210000038146973
2015-01-05,14.284299850463867
2015-01-06,14.300000190734863
2015-01-07,14.510000228881836
2015-01-08,14.420000076293945
2015-01-09,14.4399995803833
2015-01-12,14.380000114440918
2015-01-13,14.399999618530273
2015-01-14,14.380000114440918
2015-01-15,14.449999809265137
2015-01-16,14.489999771118164
2015-01-20,14.5
2015-01-21,14.4399995803833
2015-01-22,14.4399995803833
2015-01-23,14.5600004196167
2015-01-26,14.659899711608887
2015-01-27,14.779999732971191
2015-01-28,14.800000190734863
2015-01-29,14.845399856567383
2015-01-30,14.979999542236328
2015-02-02,15.0
2015-02-03,14.850000381469727
2015-02-04,15.0
2015-02-05,14.979999542236328
2015-02-06,14.930000305175781
2015-02-09,15.0
2015-02-10,15.079999923706055
2015-02-11,14.890000343322754
2015-02-12,14.850000381469727
2015-02-13,14.866000175476074
2015-02-17,14.831500053405762
2015-02-18,14.800000190734863
2015-02-19,14.79990005493164
2015-02-20,14.739999771118164
2015-02-23,14.729999542236328
2015-02-24,14.729999542236328
2015-02-25,14.66919994354248
2015-02-26,14.65999984741211
2015-02-27,14.668000221252441
2015-03-02,14.668000221252441
2015-03-03,14.609999656677246
2015-03-04,14.680000305175781
2015-03-05,14.699999809265137
2015-03-06,14.600000381469727
2015-03-09,14.600000381469727
2015-03-10,14.5
2015-03-11,14.5600004196167
2015-03-12,14.496399879455566
2015-03-13,14.496399879455566
2015-03-16,14.496399879455566
2015-03-17,14.5
2015-03-18,14.479999542236328
2015-03-19,14.479999542236328
2015-03-20,14.65999984741211
2015-03-23,14.65999984741211
2015-03-24,14.859999656677246
2015-03-25,14.739999771118164
2015-03-26,14.75
2015-03-27,14.369999885559082
2015-03-30,14.510000228881836
2015-03-31,14.609999656677246
2015-04-01,14.609999656677246
2015-04-02,14.5600004196167
2015-04-06,14.43239974975586
2015-04-07,14.729999542236328
2015-04-08,14.609999656677246
2015-04-09,14.609999656677246
2015-04-10,14.619999885559082
2015-04-13,14.529999732971191
2015-04-14,14.649999618530273
2015-04-15,14.539999961853027
2015-04-16,14.5600004196167
2015-04-17,14.610400199890137
2015-04-20,14.609999656677246
2015-04-21,14.600000381469727
2015-04-22,14.600000381469727
2015-04-23,14.550000190734863
2015-04-24,14.539999961853027
2015-04-27,14.609999656677246
2015-04-28,14.460000038146973
2015-04-29,14.470000267028809
2015-04-30,14.449999809265137
2015-05-01,14.430000305175781
2015-05-04,14.529999732971191
2015-05-05,14.428999900817871
2015-05-06,14.380000114440918
2015-05-07,14.380000114440918
2015-05-08,14.390000343322754
2015-05-11,14.300000190734863
2015-05-12,14.109999656677246
2015-05-13,14.052000045776367
2015-05-14,14.199999809265137
2015-05-15,14.3100004196167
2015-05-18,14.180000305175781
2015-05-19,14.029999732971191
2015-05-20,13.989999771118164
2015-05-21,14.0
2015-05-22,14.069999694824219
2015-05-26,14.06350040435791
2015-05-27,14.109299659729004
2015-05-28,14.119999885559082
2015-05-29,14.092000007629395
2015-06-01,14.300000190734863
2015-06-02,14.300000190734863
2015-06-03,14.106900215148926
2015-06-04,14.123000144958496
2015-06-05,14.130000114440918
2015-06-08,14.029999732971191
2015-06-09,14.029999732971191
2015-06-10,13.890000343322754
2015-06-11,13.899999618530273
2015-06-12,14.0
2015-06-15,13.89109992980957
2015-06-16,14.0
2015-06-17,13.819999694824219
2015-06-18,13.949999809265137
2015-06-19,14.040200233459473
2015-06-22,14.0600004196167
2015-06-23,14.031999588012695
2015-06-24,13.90999984741211
2015-06-25,13.880000114440918
2015-06-26,13.850000381469727
2015-06-29,13.850000381469727
2015-06-30,13.65999984741211
2015-07-01,13.619999885559082
2015-07-02,13.5600004196167
2015-07-06,13.649999618530273
2015-07-07,13.760000228881836
2015-07-08,13.680000305175781
2015-07-09,13.649999618530273
2015-07-10,13.679900169372559
2015-07-13,13.679900169372559
2015-07-14,13.678999900817871
2015-07-15,13.649999618530273
2015-07-16,13.619999885559082
2015-07-17,13.539999961853027
2015-07-20,13.710000038146973
2015-07-21,13.626500129699707
2015-07-22,13.529999732971191
2015-07-23,13.529999732971191
2015-07-24,13.550000190734863
2015-07-27,13.452799797058105
2015-07-28,13.520000457763672
2015-07-29,13.539999961853027
2015-07-30,13.539999961853027
2015-07-31,13.539999961853027
2015-08-03,13.600000381469727
2015-08-04,13.65999984741211
2015-08-05,13.600000381469727
2015-08-06,13.550000190734863
2015-08-07,13.624899864196777
2015-08-10,13.604999542236328
2015-08-11,13.649900436401367
2015-08-12,13.610099792480469
2015-08-13,13.570099830627441
2015-08-14,13.639900207519531
2015-08-17,13.610099792480469
2015-08-18,13.610099792480469
2015-08-19,13.579899787902832
2015-08-20,13.6899995803833
2015-08-21,13.609999656677246
2015-08-24,13.5
2015-08-25,13.5
2015-08-26,13.505000114440918
2015-08-27,13.510000228881836
2015-08-28,13.59000015258789
2015-08-31,13.460000038146973
2015-09-01,13.479999542236328
2015-09-02,13.479999542236328
2015-09-03,13.59000015258789
2015-09-04,13.739999771118164
2015-09-08,13.75
2015-09-09,13.720000267028809
2015-09-10,13.66100025177002
2015-09-11,13.66100025177002
2015-09-14,13.600000381469727
2015-09-15,13.579999923706055
2015-09-16,13.581999778747559
2015-09-17,13.699999809265137
2015-09-18,13.739999771118164
2015-09-21,13.747599601745605
2015-09-22,13.600000381469727
2015-09-23,13.556900024414062
2015-09-24,13.579999923706055
2015-09-25,13.619999885559082
2015-09-28,13.649999618530273
2015-09-29,13.75
2015-09-30,13.649999618530273
2015-10-01,13.850099563598633
2015-10-02,13.800000190734863
2015-10-05,13.869999885559082
2015-10-06,13.85669994354248
2015-10-07,13.90999984741211
2015-10-08,14.460000038146973
2015-10-09,14.260000228881836
2015-10-12,14.149999618530273
2015-10-13,14.079999923706055
2015-10-14,14.079999923706055
2015-10-15,14.199999809265137
2015-10-16,14.239999771118164
2015-10-19,14.239999771118164
2015-10-20,14.239999771118164
2015-10-21,14.199999809265137
2015-10-22,14.270000457763672
2015-10-23,14.210000038146973
2015-10-26,14.199999809265137
2015-10-27,14.390000343322754
2015-10-28,14.305800437927246
2015-10-29,14.305800437927246
2015-10-30,14.3100004196167
2015-11-02,14.119999885559082
2015-11-03,14.100000381469727
2015-11-04,14.479999542236328
2015-11-05,14.479999542236328
2015-11-06,14.40999984741211
2015-11-09,14.351900100708008
2015-11-10,14.351900100708008
2015-11-11,14.34000015258789
2015-11-12,14.349900245666504
2015-11-13,14.160099983215332
2015-11-16,14.160099983215332
2015-11-17,14.399900436401367
2015-11-18,14.1899995803833
2015-11-19,14.357000350952148
2015-11-20,14.25
2015-11-23,14.25
2015-11-24,14.130000114440918
2015-11-25,14.199999809265137
2015-11-27,14.25
2015-11-30,14.38599967956543
2015-12-01,14.34000015258789
2015-12-02,14.350000381469727
2015-12-03,14.34000015258789
2015-12-04,14.319999694824219
2015-12-07,14.199999809265137
2015-12-08,14.100000381469727
2015-12-09,14.170000076293945
2015-12-10,14.170000076293945
2015-12-11,14.3100004196167
2015-12-14,14.210000038146973
2015-12-15,14.239999771118164
2015-12-16,14.25
2015-12-17,14.380000114440918
2015-12-18,14.600000381469727
2015-12-21,14.477999687194824
2015-12-22,14.484999656677246
2015-12-23,14.319999694824219
2015-12-24,14.579999923706055
2015-12-28,14.630000114440918
2015-12-29,14.610799789428711
2015-12-30,14.619999885559082
2015-12-31,14.829999923706055
2016-01-04,14.899999618530273
2016-01-05,14.903800010681152
2016-01-06,14.859999656677246
2016-01-07,14.803999900817871
2016-01-08,14.829999923706055
2016-01-11,14.879899978637695
2016-01-12,14.710100173950195
2016-01-13,14.779999732971191
2016-01-14,14.880000114440918
2016-01-15,14.800000190734863
2016-01-19,14.600000381469727
2016-01-20,14.279999732971191
2016-01-21,14.380000114440918
2016-01-22,14.399999618530273
2016-01-25,14.470000267028809
2016-01-26,14.649999618530273
2016-01-27,14.550000190734863
2016-01-28,14.78499984741211
2016-01-29,14.880000114440918
2016-02-01,14.84000015258789
2016-02-02,15.020000457763672
2016-02-03,15.050000190734863
2016-02-04,15.050000190734863
2016-02-05,14.960000038146973
2016-02-08,15.050000190734863
2016-02-09,15.039999961853027
2016-02-10,15.190299987792969
2016-02-11,15.228500366210938
2016-02-12,15.1899995803833
2016-02-16,14.949999809265137
2016-02-17,14.991999626159668
2016-02-18,14.809000015258789
2016-02-19,14.740099906921387
2016-02-22,14.6899995803833
2016-02-23,14.751999855041504
2016-02-24,14.786700248718262
2016-02-25,14.866800308227539
2016-02-26,14.845000267028809
2016-02-29,14.918000221252441
2016-03-01,14.90999984741211
2016-03-02,14.960000038146973
2016-03-03,15.010000228881836
2016-03-04,14.770999908447266
2016-03-07,14.918000221252441
2016-03-08,14.918000221252441
2016-03-09,14.918000221252441
2016-03-10,14.90999984741211
2016-03-11,14.90999984741211
2016-03-14,14.800100326538086
2016-03-15,14.800100326538086
2016-03-16,14.859999656677246
2016-03-17,14.949999809265137
2016-03-18,15.020000457763672
2016-03-21,15.020000457763672
2016-03-22,15.020000457763672
2016-03-23,15.010000228881836
2016-03-24,15.010000228881836
2016-03-28,14.815999984741211
2016-03-29,14.815999984741211
2016-03-30,14.815999984741211
2016-03-31,15.020000457763672
2016-04-01,14.920000076293945
2016-04-04,15.050000190734863
2016-04-05,15.180000305175781
2016-04-06,15.01200008392334
2016-04-07,15.01200008392334
2016-04-08,15.149999618530273
2016-04-11,15.24530029296875
2016-04-12,15.199999809265137
2016-04-13,15.199999809265137
2016-04-14,15.220000267028809
2016-04-15,15.149999618530273
2016-04-18,15.210000038146973
2016-04-19,15.329999923706055
2016-04-20,15.270000457763672
2016-04-21,15.29010009765625
2016-04-22,15.29010009765625
2016-04-25,15.14169979095459
2016-04-26,15.220000267028809
2016-04-27,15.25
2016-04-28,15.210100173950195
2016-04-29,15.199999809265137
2016-05-02,15.154999732971191
2016-05-03,15.183600425720215
2016-05-04,15.183600425720215
2016-05-05,15.40999984741211
2016-05-06,15.449999809265137
2016-05-09,15.390000343322754
2016-05-10,15.524999618530273
2016-05-11,15.75
2016-05-12,15.9399995803833
2016-05-13,15.789999961853027
2016-05-16,15.869999885559082
2016-05-17,15.789999961853027
2016-05-18,15.600000381469727
2016-05-19,15.149999618530273
2016-05-20,14.90999984741211
2016-05-23,15.140000343322754
2016-05-24,15.149999618530273
2016-05-25,15.149999618530273
2016-05-26,15.109999656677246
2016-05-27,15.109999656677246
2016-05-31,15.100000381469727
2016-06-01,15.21720027923584
2016-06-02,15.25
2016-06-03,15.100000381469727
2016-06-06,15.199999809265137
2016-06-07,15.229999542236328
2016-06-08,15.339099884033203
2016-06-09,15.34000015258789
2016-06-10,15.399999618530273
2016-06-13,15.4399995803833
2016-06-14,15.34000015258789
2016-06-15,15.390000343322754
2016-06-16,15.439900398254395
2016-06-17,15.479999542236328
2016-06-20,15.394200325012207
2016-06-21,
2016-06-22,15.550000190734863
2016-06-23,15.609999656677246
2016-06-24,15.479999542236328
2016-06-27,15.609999656677246
2016-06-28,15.749899864196777
2016-06-29,15.59000015258789
2016-06-30,15.612000465393066
2016-07-01,15.697199821472168
2016-07-05,15.697199821472168
2016-07-06,15.729999542236328
2016-07-07,15.939900398254395
2016-07-08,15.750100135803223
2016-07-11,15.779999732971191
2016-07-12,15.675600051879883
2016-07-13,15.6899995803833
2016-07-14,15.40999984741211
2016-07-15,15.420000076293945
2016-07-18,15.5
2016-07-19,15.800000190734863
2016-07-20,15.800000190734863
2016-07-21,15.770000457763672
2016-07-22,15.770000457763672
2016-07-25,15.75
2016-07-26,15.829999923706055
2016-07-27,15.789999961853027
2016-07-28,15.829999923706055
2016-07-29,15.699999809265137
2016-08-01,15.779999732971191
2016-08-02,15.699999809265137
2016-08-03,15.76990032196045
2016-08-04,15.690799713134766
2016-08-05,15.670000076293945
2016-08-08,15.670000076293945
2016-08-09,15.579999923706055
2016-08-10,15.579999923706055
2016-08-11,15.651000022888184
2016-08-12,15.651000022888184
2016-08-15,15.430000305175781
2016-08-16,15.670000076293945
2016-08-17,15.670000076293945
2016-08-18,15.649999618530273
2016-08-19,15.619999885559082
2016-08-22,15.619999885559082
2016-08-23,15.545999526977539
2016-08-24,15.520099639892578
2016-08-25,15.520099639892578
2016-08-26,15.520099639892578
2016-08-29,15.438799858093262
2016-08-30,15.438799858093262
2016-08-31,15.621800422668457
2016-09-01,15.460100173950195
2016-09-02,15.479999542236328
2016-09-06,15.5
2016-09-07,15.5
2016-09-08,15.440099716186523
2016-09-09,15.300000190734863
2016-09-12,15.570500373840332
2016-09-13,15.03499984741211
2016-09-14,15.03499984741211
2016-09-15,15.0600004196167
2016-09-16,15.0600004196167
2016-09-19,15.100000381469727
2016-09-20,15.221400260925293
2016-09-21,15.221400260925293
2016-09-22,15.221400260925293
2016-09-23,15.119999885559082
2016-09-26,15.29990005493164
2016-09-27,15.260299682617188
2016-09-28,15.359999656677246
2016-09-29,15.25
2016-09-30,15.278900146484375
2016-10-03,15.270000457763672
2016-10-04,15.060099601745605
2016-10-05,15.0
2016-10-06,15.119999885559082
2016-10-07,15.140000343322754
2016-10-10,15.0
2016-10-11,15.0
2016-10-12,14.900099754333496
2016-10-13,14.90999984741211
2016-10-14,14.515299797058105
2016-10-17,14.350000381469727
2016-10-18,14.351200103759766
2016-10-19,14.489999771118164
2016-10-20,14.460000038146973
2016-10-21,14.577199935913086
2016-10-24,14.566100120544434
2016-10-25,14.615799903869629
2016-10-26,14.569999694824219
2016-10-27,14.430000305175781
2016-10-28,14.600000381469727
2016-10-31,14.699999809265137
2016-11-01,14.539999961853027
2016-11-02,14.369999885559082
2016-11-03,14.362600326538086
2016-11-04,14.362600326538086
2016-11-07,14.40999984741211
2016-11-08,14.40999984741211
2016-11-09,14.300100326538086
2016-11-10,14.0
2016-11-11,13.779999732971191
2016-11-14,13.520000457763672
2016-11-15,13.5600004196167
2016-11-16,13.5
2016-11-17,13.449999809265137
2016-11-18,13.556099891662598
2016-11-21,13.489999771118164
2016-11-22,13.520000457763672
2016-11-23,13.539999961853027
2016-11-25,13.668399810791016
2016-11-28,13.550000190734863
2016-11-29,13.5
2016-11-30,13.449999809265137
2016-12-01,13.300000190734863
2016-12-02,13.470000267028809
2016-12-05,13.399999618530273
2016-12-06,13.449999809265137
2016-12-07,13.619999885559082
2016-12-08,13.545000076293945
2016-12-09,13.498800277709961
2016-12-12,13.40999984741211
2016-12-13,13.484199523925781
2016-12-14,13.529999732971191
2016-12-15,13.40999984741211
2016-12-16,13.380000114440918
2016-12-19,13.499500274658203
2016-12-20,13.390000343322754
2016-12-21,13.449999809265137
2016-12-22,13.399999618530273
2016-12-23,13.420000076293945
2016-12-27,13.369199752807617
2016-12-28,13.619999885559082
2016-12-29,13.5600004196167
2016-12-30,13.430000305175781
2017-01-03,13.420000076293945
2017-01-04,13.609999656677246
2017-01-05,13.670000076293945
2017-01-06,13.680000305175781
2017-01-09,13.729999542236328
2017-01-10,13.779999732971191
2017-01-11,13.779999732971191
2017-01-12,13.819999694824219
2017-01-13,13.84000015258789
2017-01-17,13.829999923706055
2017-01-18,13.869999885559082
2017-01-19,13.766300201416016
2017-01-20,13.770000457763672
2017-01-23,13.736300468444824
2017-01-24,13.73009967803955
2017-01-25,13.6899995803833
2017-01-26,13.649999618530273
2017-01-27,13.8100004196167
2017-01-30,13.84000015258789
2017-01-31,13.84000015258789
2017-02-01,13.899999618530273
2017-02-02,13.960000038146973
2017-02-03,13.937999725341797
2017-02-06,13.92770004272461
2017-02-07,13.869999885559082
2017-02-08,13.970000267028809
2017-02-09,13.949999809265137
2017-02-10,13.989999771118164
2017-02-13,13.976099967956543
2017-02-14,13.960000038146973
2017-02-15,13.800000190734863
2017-02-16,13.75
2017-02-17,13.720000267028809
2017-02-21,13.720000267028809
2017-02-22,13.5
2017-02-23,13.680000305175781
2017-02-24,13.829999923706055
2017-02-27,13.730999946594238
2017-02-28,13.691300392150879
2017-03-01,13.687299728393555
2017-03-02,13.720000267028809
2017-03-03,13.59060001373291
2017-03-06,13.59000015258789
2017-03-07,13.579999923706055
2017-03-08,13.600000381469727
2017-03-09,13.470000267028809
2017-03-10,13.441699981689453
2017-03-13,13.420000076293945
2017-03-14,13.449999809265137
2017-03-15,13.359999656677246
2017-03-16,13.350000381469727
2017-03-17,13.34000015258789
2017-03-20,13.40999984741211
2017-03-21,13.40999984741211
2017-03-22,13.449000358581543
2017-03-23,13.449000358581543
2017-03-24,13.430000305175781
2017-03-27,13.600000381469727
2017-03-28,13.5
2017-03-29,13.5
2017-03-30,13.5600004196167
2017-03-31,13.535900115966797
2017-04-03,13.5600004196167
2017-04-04,13.549200057983398
2017-04-05,13.479999542236328
2017-04-06,13.569999694824219
2017-04-07,13.579999923706055
2017-04-10,13.619999885559082
2017-04-11,13.65999984741211
2017-04-12,13.710000038146973
2017-04-13,13.720000267028809
2017-04-17,13.710399627685547
2017-04-18,13.819999694824219
2017-04-19,13.759900093078613
2017-04-20,13.65999984741211
2017-04-21,13.699999809265137
2017-04-24,13.64050006866455
2017-04-25,13.619999885559082
2017-04-26,13.670000076293945
2017-04-27,13.720000267028809
2017-04-28,13.970000267028809
2017-05-01,13.789999961853027
2017-05-02,13.741999626159668
2017-05-03,13.890000343322754
2017-05-04,13.880000114440918
2017-05-05,13.90999984741211
2017-05-08,13.930000305175781
2017-05-09,13.90999984741211
2017-05-10,13.899999618530273
2017-05-11,13.800000190734863
2017-05-12,13.869999885559082
2017-05-15,13.84000015258789
2017-05-16,13.800000190734863
2017-05-17,13.89579963684082
2017-05-18,13.850000381469727
2017-05-19,13.850000381469727
2017-05-22,13.760000228881836
2017-05-23,13.848999977111816
2017-05-24,13.949899673461914
2017-05-25,13.850000381469727
2017-05-26,14.0
2017-05-30,14.0
2017-05-31,13.970000267028809
2017-06-01,13.960000038146973
2017-06-02,14.050000190734863
2017-06-05,14.079999923706055
2017-06-06,14.0600004196167
2017-06-07,14.119999885559082
2017-06-08,14.119999885559082
2017-06-09,13.949999809265137
2017-06-12,14.029999732971191
2017-06-13,13.973999977111816
2017-06-14,14.050000190734863
2017-06-15,13.960000038146973
2017-06-16,13.8100004196167
2017-06-19,13.901800155639648
2017-06-20,13.925000190734863
2017-06-21,13.914999961853027
2017-06-22,14.100000381469727
2017-06-23,14.0
2017-06-26,14.0
2017-06-27,13.890000343322754
2017-06-28,13.890000343322754
2017-06-29,13.800100326538086
2017-06-30,13.789999961853027
2017-07-03,13.8100004196167
2017-07-05,13.84000015258789
2017-07-06,13.850000381469727
2017-07-07,13.859999656677246
2017-07-10,13.880000114440918
2017-07-11,13.897899627685547
2017-07-12,13.979999542236328
2017-07-13,13.89050006866455
2017-07-14,13.979999542236328
2017-07-17,13.938599586486816
2017-07-18,13.979999542236328
2017-07-19,14.050000190734863
2017-07-20,14.050000190734863
2017-07-21,13.979999542236328
2017-07-24,13.979999542236328
2017-07-25,14.029600143432617
2017-07-26,14.029000282287598
2017-07-27,13.990799903869629
2017-07-28,14.029999732971191
2017-07-31,14.249899864196777
2017-08-01,14.119999885559082
2017-08-02,14.100000381469727
2017-08-03,14.079999923706055
2017-08-04,13.979999542236328
2017-08-07,13.979999542236328
2017-08-08,13.850000381469727
2017-08-09,13.812000274658203
2017-08-10,13.824999809265137
2017-08-11,13.822099685668945
2017-08-14,13.84000015258789
2017-08-15,13.800000190734863
2017-08-16,13.869000434875488
2017-08-17,13.869999885559082
2017-08-18,13.869999885559082
2017-08-21,13.899999618530273
2017-08-22,13.90999984741211
2017-08-23,13.904999732971191
2017-08-24,13.916500091552734
2017-08-25,13.920000076293945
2017-08-28,13.960000038146973
2017-08-29,13.955599784851074
2017-08-30,13.999899864196777
2017-08-31,14.028200149536133
2017-09-01,14.109999656677246
2017-09-05,14.114399909973145
2017-09-06,14.013999938964844
2017-09-07,14.0
2017-09-08,14.0
2017-09-11,13.9399995803833
2017-09-12,13.97659969329834
2017-09-13,13.970000267028809
2017-09-14,13.949999809265137
2017-09-15,13.970000267028809
2017-09-18,13.9399995803833
2017-09-19,13.916999816894531
2017-09-20,13.916999816894531
2017-09-21,13.8100004196167
2017-09-22,13.84000015258789
2017-09-25,13.869199752807617
2017-09-26,13.78320026397705
2017-09-27,13.72920036315918
2017-09-28,13.680000305175781
2017-09-29,13.739899635314941
2017-10-02,13.710000038146973
2017-10-03,13.708700180053711
2017-10-04,13.699999809265137
2017-10-05,13.770000457763672
2017-10-06,13.739999771118164
2017-10-09,13.8149995803833
2017-10-10,13.800000190734863
2017-10-11,13.879199981689453
2017-10-12,13.90999984741211
2017-10-13,13.829999923706055
2017-10-16,13.891599655151367
2017-10-17,13.897500038146973
2017-10-18,13.914199829101562
2017-10-19,13.873600006103516
2017-10-20,13.76099967956543
2017-10-23,13.76099967956543
2017-10-24,13.697400093078613
2017-10-25,13.640000343322754
2017-10-26,13.550000190734863
2017-10-27,13.529999732971191
2017-10-30,13.529999732971191
2017-10-31,13.489999771118164
2017-11-01,13.496000289916992
2017-11-02,13.496000289916992
2017-11-03,13.55459976196289
2017-11-06,13.634200096130371
2017-11-07,13.630000114440918
2017-11-08,13.59000015258789
2017-11-09,13.649999618530273
2017-11-10,13.619999885559082
2017-11-13,13.669899940490723
2017-11-14,13.609999656677246
2017-11-15,13.609999656677246
2017-11-16,13.579999923706055
2017-11-17,13.579999923706055
2017-11-20,13.635000228881836
2017-11-21,13.619999885559082
2017-11-22,13.530099868774414
2017-11-24,13.530099868774414
2017-11-27,13.600000381469727
2017-11-28,13.426799774169922
2017-11-29,13.4399995803833
2017-11-30,13.439900398254395
2017-12-01,13.420599937438965
2017-12-04,13.41349983215332
2017-12-05,13.520000457763672
2017-12-06,13.581100463867188
2017-12-07,13.600000381469727
2017-12-08,13.550000190734863
2017-12-11,13.529999732971191
2017-12-12,13.550000190734863
2017-12-13,13.550000190734863
2017-12-14,13.529999732971191
2017-12-15,13.479999542236328
2017-12-18,13.399999618530273
2017-12-19,13.199999809265137
2017-12-20,13.199999809265137
2017-12-21,13.180000305175781
2017-12-22,13.229999542236328
2017-12-26,13.229999542236328
2017-12-27,13.170000076293945
2017-12-28,13.1899995803833
2017-12-29,13.210000038146973
2018-01-02,13.279999732971191
2018-01-03,13.369999885559082
2018-01-04,13.40999984741211
2018-01-05,13.460000038146973
2018-01-08,13.289999961853027
2018-01-09,13.5
2018-01-10,13.390000343322754
2018-01-11,13.350000381469727
2018-01-12,13.319999694824219
2018-01-16,13.300000190734863
2018-01-17,13.279999732971191
2018-01-18,13.260000228881836
2018-01-19,13.26140022277832
2018-01-22,13.25
2018-01-23,13.176799774169922
2018-01-24,13.149999618530273
2018-01-25,13.109999656677246
2018-01-26,13.079899787902832
2018-01-29,13.069999694824219
2018-01-30,13.050000190734863
2018-01-31,13.050000190734863
2018-02-01,13.09000015258789
2018-02-02,12.979999542236328
2018-02-05,12.649999618530273
2018-02-06,12.779600143432617
2018-02-07,12.90999984741211
2018-02-08,12.769499778747559
2018-02-09,12.770000457763672
2018-02-12,12.800000190734863
2018-02-13,12.760000228881836
2018-02-14,12.786800384521484
2018-02-15,12.786800384521484
2018-02-16,12.754599571228027
2018-02-20,12.725799560546875
2018-02-21,12.729999542236328
2018-02-22,12.719900131225586
2018-02-23,12.719799995422363
2018-02-26,12.699999809265137
2018-02-27,12.699999809265137
2018-02-28,12.720000267028809
2018-03-01,12.699999809265137
2018-03-02,12.699999809265137
2018-03-05,12.699999809265137
2018-03-06,12.699999809265137
2018-03-07,12.720000267028809
2018-03-08,12.720000267028809
2018-03-09,12.720000267028809
2018-03-12,12.704999923706055
2018-03-13,12.720000267028809
2018-03-14,12.710000038146973
2018-03-15,12.710000038146973
2018-03-16,12.70989990234375
2018-03-19,12.710000038146973
2018-03-20,12.710000038146973
2018-03-21,12.619999885559082
2018-03-22,12.639900207519531
2018-03-23,12.539999961853027
2018-03-26,12.558600425720215
2018-03-27,12.5
2018-03-28,12.599900245666504
2018-03-29,12.600000381469727
2018-04-02,12.659799575805664
2018-04-03,12.670000076293945
2018-04-04,12.65999984741211
2018-04-05,12.65999984741211
2018-04-06,12.670000076293945
2018-04-09,12.670000076293945
2018-04-10,12.670000076293945
2018-04-11,12.654999732971191
2018-04-12,12.640000343322754
2018-04-13,12.670000076293945
2018-04-16,12.670000076293945
2018-04-17,12.670000076293945
2018-04-18,12.619999885559082
2018-04-19,12.609999656677246
2018-04-20,12.600000381469727
2018-04-23,12.380000114440918
2018-04-24,12.40999984741211
2018-04-25,12.399999618530273
2018-04-26,12.479999542236328
2018-04-27,12.609999656677246
2018-04-30,12.619999885559082
2018-05-01,12.604999542236328
2018-05-02,12.630000114440918
2018-05-03,12.680000305175781
2018-05-04,12.779999732971191
2018-05-07,12.789999961853027
2018-05-08,12.800000190734863
2018-05-09,12.729900360107422
2018-05-10,12.72249984741211
2018-05-11,12.800999641418457
2018-05-14,12.789899826049805
2018-05-15,12.699899673461914
2018-05-16,12.664999961853027
2018-05-17,12.65999984741211
2018-05-18,12.680000305175781
2018-05-21,12.640000343322754
2018-05-22,12.649999618530273
2018-05-23,12.619999885559082
2018-05-24,12.640000343322754
2018-05-25,12.65999984741211
2018-05-29,12.75
2018-05-30,12.770099639892578
2018-05-31,12.829999923706055
2018-06-01,12.817299842834473
2018-06-04,12.819999694824219
2018-06-05,12.8100004196167
2018-06-06,12.8100004196167
2018-06-07,12.829999923706055
2018-06-08,12.829999923706055
2018-06-11,12.849800109863281
2018-06-12,12.782699584960938
2018-06-13,12.829999923706055
2018-06-14,12.819999694824219
2018-06-15,12.75
2018-06-18,12.75
2018-06-19,12.809900283813477
2018-06-20,12.809900283813477
2018-06-21,12.809900283813477
2018-06-22,12.84000015258789
