,COLM
2009-09-08,19.704999923706055
2009-09-09,20.5
2009-09-10,20.21500015258789
2009-09-11,20.420000076293945
2009-09-14,20.875
2009-09-15,21.014999389648438
2009-09-16,21.434999465942383
2009-09-17,21.045000076293945
2009-09-18,20.954999923706055
2009-09-21,21.0
2009-09-22,20.844999313354492
2009-09-23,20.725000381469727
2009-09-24,20.684999465942383
2009-09-25,20.334999084472656
2009-09-28,20.614999771118164
2009-09-29,20.479999542236328
2009-09-30,20.579999923706055
2009-10-01,19.885000228881836
2009-10-02,19.6200008392334
2009-10-05,19.885000228881836
2009-10-06,20.200000762939453
2009-10-07,20.204999923706055
2009-10-08,20.604999542236328
2009-10-09,20.78499984741211
2009-10-12,21.09000015258789
2009-10-13,21.09000015258789
2009-10-14,21.360000610351562
2009-10-15,21.725000381469727
2009-10-16,22.18000030517578
2009-10-19,22.5
2009-10-20,22.440000534057617
2009-10-21,22.065000534057617
2009-10-22,22.405000686645508
2009-10-23,21.084999084472656
2009-10-26,20.21500015258789
2009-10-27,19.399999618530273
2009-10-28,18.799999237060547
2009-10-29,19.219999313354492
2009-10-30,19.024999618530273
2009-11-02,18.93000030517578
2009-11-03,19.079999923706055
2009-11-04,18.94499969482422
2009-11-05,19.454999923706055
2009-11-06,19.43000030517578
2009-11-09,19.729999542236328
2009-11-10,19.274999618530273
2009-11-11,20.31999969482422
2009-11-12,19.65999984741211
2009-11-13,19.690000534057617
2009-11-16,20.1299991607666
2009-11-17,19.895000457763672
2009-11-18,19.799999237060547
2009-11-19,19.625
2009-11-20,19.225000381469727
2009-11-23,19.40999984741211
2009-11-24,19.045000076293945
2009-11-25,19.065000534057617
2009-11-27,18.889999389648438
2009-11-30,19.209999084472656
2009-12-01,19.53499984741211
2009-12-02,19.670000076293945
2009-12-03,19.200000762939453
2009-12-04,19.510000228881836
2009-12-07,19.405000686645508
2009-12-08,19.3700008392334
2009-12-09,19.344999313354492
2009-12-10,19.3700008392334
2009-12-11,19.905000686645508
2009-12-14,19.969999313354492
2009-12-15,19.80500030517578
2009-12-16,20.165000915527344
2009-12-17,19.56999969482422
2009-12-18,19.420000076293945
2009-12-21,19.25
2009-12-22,19.479999542236328
2009-12-23,19.454999923706055
2009-12-24,19.584999084472656
2009-12-28,19.360000610351562
2009-12-29,19.3700008392334
2009-12-30,19.44499969482422
2009-12-31,19.520000457763672
2010-01-04,19.625
2010-01-05,19.610000610351562
2010-01-06,20.25
2010-01-07,20.584999084472656
2010-01-08,20.450000762939453
2010-01-11,20.440000534057617
2010-01-12,20.385000228881836
2010-01-13,20.59000015258789
2010-01-14,20.635000228881836
2010-01-15,21.475000381469727
2010-01-19,21.360000610351562
2010-01-20,20.915000915527344
2010-01-21,20.614999771118164
2010-01-22,20.440000534057617
2010-01-25,20.15999984741211
2010-01-26,20.200000762939453
2010-01-27,20.940000534057617
2010-01-28,20.235000610351562
2010-01-29,20.690000534057617
2010-02-01,21.854999542236328
2010-02-02,21.809999465942383
2010-02-03,21.969999313354492
2010-02-04,21.43000030517578
2010-02-05,21.489999771118164
2010-02-08,21.43000030517578
2010-02-09,21.6299991607666
2010-02-10,21.55500030517578
2010-02-11,21.979999542236328
2010-02-12,22.09000015258789
2010-02-16,22.1299991607666
2010-02-17,22.354999542236328
2010-02-18,22.600000381469727
2010-02-19,22.764999389648438
2010-02-22,22.96500015258789
2010-02-23,22.729999542236328
2010-02-24,22.78499984741211
2010-02-25,23.0
2010-02-26,22.920000076293945
2010-03-01,23.149999618530273
2010-03-02,23.229999542236328
2010-03-03,23.079999923706055
2010-03-04,23.114999771118164
2010-03-05,23.485000610351562
2010-03-08,23.559999465942383
2010-03-09,23.770000457763672
2010-03-10,23.94499969482422
2010-03-11,24.309999465942383
2010-03-12,24.34000015258789
2010-03-15,25.094999313354492
2010-03-16,25.920000076293945
2010-03-17,26.170000076293945
2010-03-18,26.114999771118164
2010-03-19,26.045000076293945
2010-03-22,26.46500015258789
2010-03-23,26.670000076293945
2010-03-24,26.385000228881836
2010-03-25,26.3799991607666
2010-03-26,26.709999084472656
2010-03-29,26.84000015258789
2010-03-30,26.514999389648438
2010-03-31,26.264999389648438
2010-04-01,26.854999542236328
2010-04-05,27.184999465942383
2010-04-06,27.3799991607666
2010-04-07,27.3700008392334
2010-04-08,26.854999542236328
2010-04-09,28.28499984741211
2010-04-12,28.239999771118164
2010-04-13,28.200000762939453
2010-04-14,28.290000915527344
2010-04-15,28.315000534057617
2010-04-16,28.764999389648438
2010-04-19,28.90999984741211
2010-04-20,28.94499969482422
2010-04-21,28.96500015258789
2010-04-22,29.594999313354492
2010-04-23,30.045000076293945
2010-04-26,29.84000015258789
2010-04-27,28.690000534057617
2010-04-28,28.565000534057617
2010-04-29,28.700000762939453
2010-04-30,27.780000686645508
2010-05-03,28.204999923706055
2010-05-04,28.014999389648438
2010-05-05,27.204999923706055
2010-05-06,26.540000915527344
2010-05-07,25.8799991607666
2010-05-10,26.934999465942383
2010-05-11,27.43000030517578
2010-05-12,27.31999969482422
2010-05-13,26.934999465942383
2010-05-14,26.094999313354492
2010-05-17,26.100000381469727
2010-05-18,25.454999923706055
2010-05-19,24.989999771118164
2010-05-20,24.520000457763672
2010-05-21,25.024999618530273
2010-05-24,25.0
2010-05-25,24.690000534057617
2010-05-26,24.969999313354492
2010-05-27,25.934999465942383
2010-05-28,25.59000015258789
2010-06-01,25.18000030517578
2010-06-02,25.670000076293945
2010-06-03,26.059999465942383
2010-06-04,24.854999542236328
2010-06-07,24.264999389648438
2010-06-08,24.25
2010-06-09,24.469999313354492
2010-06-10,25.389999389648438
2010-06-11,25.6299991607666
2010-06-14,25.790000915527344
2010-06-15,26.454999923706055
2010-06-16,26.114999771118164
2010-06-17,26.014999389648438
2010-06-18,25.979999542236328
2010-06-21,25.565000534057617
2010-06-22,24.729999542236328
2010-06-23,25.06999969482422
2010-06-24,24.309999465942383
2010-06-25,24.424999237060547
2010-06-28,24.415000915527344
2010-06-29,23.454999923706055
2010-06-30,23.334999084472656
2010-07-01,23.03499984741211
2010-07-02,22.954999923706055
2010-07-06,22.21500015258789
2010-07-07,22.84000015258789
2010-07-08,23.125
2010-07-09,23.31999969482422
2010-07-12,22.915000915527344
2010-07-13,23.809999465942383
2010-07-14,23.489999771118164
2010-07-15,23.325000762939453
2010-07-16,22.5
2010-07-19,22.219999313354492
2010-07-20,23.0049991607666
2010-07-21,23.1299991607666
2010-07-22,24.110000610351562
2010-07-23,24.674999237060547
2010-07-26,24.850000381469727
2010-07-27,24.375
2010-07-28,24.049999237060547
2010-07-29,24.079999923706055
2010-07-30,24.5049991607666
2010-08-02,24.950000762939453
2010-08-03,24.575000762939453
2010-08-04,25.375
2010-08-05,25.200000762939453
2010-08-06,25.25
2010-08-09,25.325000762939453
2010-08-10,25.399999618530273
2010-08-11,24.790000915527344
2010-08-12,24.545000076293945
2010-08-13,23.924999237060547
2010-08-16,24.110000610351562
2010-08-17,24.3700008392334
2010-08-18,24.649999618530273
2010-08-19,24.315000534057617
2010-08-20,24.375
2010-08-23,24.05500030517578
2010-08-24,23.59000015258789
2010-08-25,24.110000610351562
2010-08-26,23.55500030517578
2010-08-27,24.114999771118164
2010-08-30,23.520000457763672
2010-08-31,23.30500030517578
2010-09-01,24.46500015258789
2010-09-02,25.864999771118164
2010-09-03,26.280000686645508
2010-09-07,25.549999237060547
2010-09-08,25.690000534057617
2010-09-09,25.625
2010-09-10,25.934999465942383
2010-09-13,26.649999618530273
2010-09-14,27.5
2010-09-15,27.655000686645508
2010-09-16,27.844999313354492
2010-09-17,28.354999542236328
2010-09-20,28.610000610351562
2010-09-21,28.44499969482422
2010-09-22,28.325000762939453
2010-09-23,28.440000534057617
2010-09-24,28.594999313354492
2010-09-27,28.7549991607666
2010-09-28,29.43000030517578
2010-09-29,29.239999771118164
2010-09-30,29.219999313354492
2010-10-01,29.155000686645508
2010-10-04,28.920000076293945
2010-10-05,29.53499984741211
2010-10-06,29.5
2010-10-07,29.510000228881836
2010-10-08,30.104999542236328
2010-10-11,30.309999465942383
2010-10-12,30.280000686645508
2010-10-13,30.040000915527344
2010-10-14,29.0
2010-10-15,28.885000228881836
2010-10-18,28.979999542236328
2010-10-19,28.424999237060547
2010-10-20,28.645000457763672
2010-10-21,28.7549991607666
2010-10-22,26.264999389648438
2010-10-25,25.940000534057617
2010-10-26,25.80500030517578
2010-10-27,26.2450008392334
2010-10-28,26.06999969482422
2010-10-29,26.125
2010-11-01,26.06999969482422
2010-11-02,26.18000030517578
2010-11-03,26.31999969482422
2010-11-04,26.739999771118164
2010-11-05,27.079999923706055
2010-11-08,26.829999923706055
2010-11-09,27.21500015258789
2010-11-10,26.59000015258789
2010-11-11,26.575000762939453
2010-11-12,26.399999618530273
2010-11-15,26.395000457763672
2010-11-16,26.260000228881836
2010-11-17,26.735000610351562
2010-11-18,26.975000381469727
2010-11-19,27.485000610351562
2010-11-22,27.56999969482422
2010-11-23,27.420000076293945
2010-11-24,27.860000610351562
2010-11-26,27.71500015258789
2010-11-29,27.479999542236328
2010-11-30,27.81999969482422
2010-12-01,28.354999542236328
2010-12-02,28.334999084472656
2010-12-03,28.2450008392334
2010-12-06,28.204999923706055
2010-12-07,28.520000457763672
2010-12-08,28.850000381469727
2010-12-09,29.325000762939453
2010-12-10,30.184999465942383
2010-12-13,30.450000762939453
2010-12-14,30.530000686645508
2010-12-15,29.389999389648438
2010-12-16,29.739999771118164
2010-12-17,30.450000762939453
2010-12-20,30.454999923706055
2010-12-21,30.68000030517578
2010-12-22,30.94499969482422
2010-12-23,30.479999542236328
2010-12-27,30.40999984741211
2010-12-28,30.34000015258789
2010-12-29,30.469999313354492
2010-12-30,30.485000610351562
2010-12-31,30.149999618530273
2011-01-03,30.4950008392334
2011-01-04,29.739999771118164
2011-01-05,30.170000076293945
2011-01-06,29.844999313354492
2011-01-07,29.295000076293945
2011-01-10,29.6299991607666
2011-01-11,29.375
2011-01-12,29.65999984741211
2011-01-13,29.68000030517578
2011-01-14,30.354999542236328
2011-01-18,30.315000534057617
2011-01-19,29.93000030517578
2011-01-20,29.985000610351562
2011-01-21,29.774999618530273
2011-01-24,30.395000457763672
2011-01-25,30.235000610351562
2011-01-26,30.889999389648438
2011-01-27,31.299999237060547
2011-01-28,30.59000015258789
2011-01-31,30.489999771118164
2011-02-01,31.204999923706055
2011-02-02,30.594999313354492
2011-02-03,30.739999771118164
2011-02-04,31.479999542236328
2011-02-07,31.6200008392334
2011-02-08,31.725000381469727
2011-02-09,31.81999969482422
2011-02-10,31.770000457763672
2011-02-11,31.895000457763672
2011-02-14,31.959999084472656
2011-02-15,31.46500015258789
2011-02-16,31.729999542236328
2011-02-17,32.23500061035156
2011-02-18,32.494998931884766
2011-02-22,31.625
2011-02-23,30.8799991607666
2011-02-24,30.71500015258789
2011-02-25,31.34000015258789
2011-02-28,31.395000457763672
2011-03-01,30.739999771118164
2011-03-02,30.53499984741211
2011-03-03,31.114999771118164
2011-03-04,30.96500015258789
2011-03-07,30.479999542236328
2011-03-08,31.1299991607666
2011-03-09,31.174999237060547
2011-03-10,30.485000610351562
2011-03-11,30.614999771118164
2011-03-14,30.354999542236328
2011-03-15,29.405000686645508
2011-03-16,28.875
2011-03-17,28.69499969482422
2011-03-18,28.135000228881836
2011-03-21,28.719999313354492
2011-03-22,28.610000610351562
2011-03-23,28.625
2011-03-24,28.790000915527344
2011-03-25,28.875
2011-03-28,28.610000610351562
2011-03-29,28.709999084472656
2011-03-30,29.3799991607666
2011-03-31,29.709999084472656
2011-04-01,29.315000534057617
2011-04-04,29.424999237060547
2011-04-05,29.7450008392334
2011-04-06,29.514999389648438
2011-04-07,30.30500030517578
2011-04-08,30.0
2011-04-11,30.350000381469727
2011-04-12,30.184999465942383
2011-04-13,30.235000610351562
2011-04-14,30.059999465942383
2011-04-15,30.184999465942383
2011-04-18,29.93000030517578
2011-04-19,30.094999313354492
2011-04-20,30.885000228881836
2011-04-21,30.454999923706055
2011-04-25,31.094999313354492
2011-04-26,31.270000457763672
2011-04-27,32.03499984741211
2011-04-28,32.125
2011-04-29,33.994998931884766
2011-05-02,33.48500061035156
2011-05-03,33.98500061035156
2011-05-04,34.064998626708984
2011-05-05,34.064998626708984
2011-05-06,34.26499938964844
2011-05-09,34.560001373291016
2011-05-10,35.224998474121094
2011-05-11,34.33000183105469
2011-05-12,34.76499938964844
2011-05-13,34.310001373291016
2011-05-16,33.689998626708984
2011-05-17,33.025001525878906
2011-05-18,33.42499923706055
2011-05-19,33.584999084472656
2011-05-20,32.790000915527344
2011-05-23,32.42499923706055
2011-05-24,32.060001373291016
2011-05-25,31.979999542236328
2011-05-26,32.64500045776367
2011-05-27,32.78499984741211
2011-05-31,32.79999923706055
2011-06-01,31.809999465942383
2011-06-02,31.25
2011-06-03,30.700000762939453
2011-06-06,30.344999313354492
2011-06-07,30.2549991607666
2011-06-08,29.68000030517578
2011-06-09,29.475000381469727
2011-06-10,29.209999084472656
2011-06-13,29.71500015258789
2011-06-14,29.940000534057617
2011-06-15,29.3799991607666
2011-06-16,29.875
2011-06-17,30.155000686645508
2011-06-20,30.725000381469727
2011-06-21,31.200000762939453
2011-06-22,30.795000076293945
2011-06-23,31.114999771118164
2011-06-24,30.809999465942383
2011-06-27,30.969999313354492
2011-06-28,31.40999984741211
2011-06-29,31.350000381469727
2011-06-30,31.700000762939453
2011-07-01,32.32500076293945
2011-07-05,32.29999923706055
2011-07-06,32.38999938964844
2011-07-07,32.814998626708984
2011-07-08,32.35499954223633
2011-07-11,31.80500030517578
2011-07-12,31.594999313354492
2011-07-13,31.924999237060547
2011-07-14,31.68000030517578
2011-07-15,31.520000457763672
2011-07-18,30.94499969482422
2011-07-19,31.350000381469727
2011-07-20,30.934999465942383
2011-07-21,31.434999465942383
2011-07-22,31.59000015258789
2011-07-25,31.295000076293945
2011-07-26,31.350000381469727
2011-07-27,30.69499969482422
2011-07-28,30.780000686645508
2011-07-29,28.700000762939453
2011-08-01,28.709999084472656
2011-08-02,27.790000915527344
2011-08-03,28.885000228881836
2011-08-04,26.59000015258789
2011-08-05,27.010000228881836
2011-08-08,25.59000015258789
2011-08-09,26.489999771118164
2011-08-10,25.584999084472656
2011-08-11,26.704999923706055
2011-08-12,27.149999618530273
2011-08-15,27.434999465942383
2011-08-16,26.450000762939453
2011-08-17,25.829999923706055
2011-08-18,24.045000076293945
2011-08-19,23.1200008392334
2011-08-22,23.19499969482422
2011-08-23,24.709999084472656
2011-08-24,25.125
2011-08-25,24.239999771118164
2011-08-26,24.90999984741211
2011-08-29,26.114999771118164
2011-08-30,26.059999465942383
2011-08-31,26.344999313354492
2011-09-01,25.829999923706055
2011-09-02,24.790000915527344
2011-09-06,24.43000030517578
2011-09-07,25.3799991607666
2011-09-08,25.209999084472656
2011-09-09,24.434999465942383
2011-09-12,24.649999618530273
2011-09-13,25.329999923706055
2011-09-14,26.2450008392334
2011-09-15,26.510000228881836
2011-09-16,26.8799991607666
2011-09-19,26.239999771118164
2011-09-20,25.905000686645508
2011-09-21,24.545000076293945
2011-09-22,23.920000076293945
2011-09-23,24.760000228881836
2011-09-26,25.235000610351562
2011-09-27,25.704999923706055
2011-09-28,24.2450008392334
2011-09-29,24.34000015258789
2011-09-30,23.200000762939453
2011-10-03,21.6200008392334
2011-10-04,21.885000228881836
2011-10-05,22.985000610351562
2011-10-06,23.469999313354492
2011-10-07,23.274999618530273
2011-10-10,24.510000228881836
2011-10-11,24.19499969482422
2011-10-12,24.1299991607666
2011-10-13,24.125
2011-10-14,25.045000076293945
2011-10-17,23.55500030517578
2011-10-18,24.354999542236328
2011-10-19,23.989999771118164
2011-10-20,24.184999465942383
2011-10-21,24.9950008392334
2011-10-24,26.479999542236328
2011-10-25,27.43000030517578
2011-10-26,26.969999313354492
2011-10-27,27.68000030517578
2011-10-28,27.44499969482422
2011-10-31,26.8700008392334
2011-11-01,26.489999771118164
2011-11-02,27.309999465942383
2011-11-03,27.405000686645508
2011-11-04,27.149999618530273
2011-11-07,27.010000228881836
2011-11-08,27.165000915527344
2011-11-09,25.829999923706055
2011-11-10,26.024999618530273
2011-11-11,26.7450008392334
2011-11-14,26.235000610351562
2011-11-15,26.049999237060547
2011-11-16,25.450000762939453
2011-11-17,24.739999771118164
2011-11-18,24.405000686645508
2011-11-21,23.670000076293945
2011-11-22,23.524999618530273
2011-11-23,23.204999923706055
2011-11-25,22.875
2011-11-28,23.96500015258789
2011-11-29,23.8700008392334
2011-11-30,25.399999618530273
2011-12-01,25.139999389648438
2011-12-02,25.450000762939453
2011-12-05,26.43000030517578
2011-12-06,27.18000030517578
2011-12-07,26.385000228881836
2011-12-08,25.7549991607666
2011-12-09,25.94499969482422
2011-12-12,25.110000610351562
2011-12-13,23.905000686645508
2011-12-14,23.875
2011-12-15,23.405000686645508
2011-12-16,23.1200008392334
2011-12-19,22.90999984741211
2011-12-20,23.100000381469727
2011-12-21,23.100000381469727
2011-12-22,23.125
2011-12-23,23.264999389648438
2011-12-27,23.25
2011-12-28,22.815000534057617
2011-12-29,23.2549991607666
2011-12-30,23.274999618530273
2012-01-03,22.934999465942383
2012-01-04,22.520000457763672
2012-01-05,22.184999465942383
2012-01-06,22.1200008392334
2012-01-09,22.1299991607666
2012-01-10,22.530000686645508
2012-01-11,22.524999618530273
2012-01-12,22.434999465942383
2012-01-13,22.510000228881836
2012-01-17,22.469999313354492
2012-01-18,22.665000915527344
2012-01-19,22.950000762939453
2012-01-20,23.174999237060547
2012-01-23,23.170000076293945
2012-01-24,23.959999084472656
2012-01-25,24.200000762939453
2012-01-26,23.850000381469727
2012-01-27,23.809999465942383
2012-01-30,23.0049991607666
2012-01-31,22.924999237060547
2012-02-01,23.514999389648438
2012-02-02,23.950000762939453
2012-02-03,25.0
2012-02-06,25.045000076293945
2012-02-07,24.895000457763672
2012-02-08,24.81999969482422
2012-02-09,24.56999969482422
2012-02-10,24.43000030517578
2012-02-13,24.649999618530273
2012-02-14,24.844999313354492
2012-02-15,24.40999984741211
2012-02-16,24.954999923706055
2012-02-17,24.834999084472656
2012-02-21,24.469999313354492
2012-02-22,24.3799991607666
2012-02-23,24.760000228881836
2012-02-24,25.31999969482422
2012-02-27,25.0
2012-02-28,24.825000762939453
2012-02-29,24.96500015258789
2012-03-01,24.8799991607666
2012-03-02,24.479999542236328
2012-03-05,24.56999969482422
2012-03-06,24.024999618530273
2012-03-07,24.110000610351562
2012-03-08,24.200000762939453
2012-03-09,24.719999313354492
2012-03-12,24.485000610351562
2012-03-13,25.05500030517578
2012-03-14,24.704999923706055
2012-03-15,24.545000076293945
2012-03-16,24.530000686645508
2012-03-19,24.5
2012-03-20,24.375
2012-03-21,24.375
2012-03-22,24.1200008392334
2012-03-23,23.875
2012-03-26,24.0
2012-03-27,23.979999542236328
2012-03-28,23.59000015258789
2012-03-29,23.665000915527344
2012-03-30,23.725000381469727
2012-04-02,23.4950008392334
2012-04-03,23.389999389648438
2012-04-04,23.354999542236328
2012-04-05,23.389999389648438
2012-04-09,23.325000762939453
2012-04-10,23.084999084472656
2012-04-11,23.69499969482422
2012-04-12,24.395000457763672
2012-04-13,24.290000915527344
2012-04-16,24.235000610351562
2012-04-17,24.68000030517578
2012-04-18,24.395000457763672
2012-04-19,23.969999313354492
2012-04-20,24.209999084472656
2012-04-23,23.719999313354492
2012-04-24,23.665000915527344
2012-04-25,23.985000610351562
2012-04-26,24.920000076293945
2012-04-27,24.30500030517578
2012-04-30,23.549999237060547
2012-05-01,23.4950008392334
2012-05-02,24.05500030517578
2012-05-03,23.514999389648438
2012-05-04,23.354999542236328
2012-05-07,23.514999389648438
2012-05-08,23.204999923706055
2012-05-09,23.40999984741211
2012-05-10,23.510000228881836
2012-05-11,23.665000915527344
2012-05-14,23.46500015258789
2012-05-15,23.299999237060547
2012-05-16,23.670000076293945
2012-05-17,23.485000610351562
2012-05-18,23.40999984741211
2012-05-21,23.94499969482422
2012-05-22,24.145000457763672
2012-05-23,24.06999969482422
2012-05-24,24.329999923706055
2012-05-25,24.450000762939453
2012-05-29,24.260000228881836
2012-05-30,24.024999618530273
2012-05-31,24.045000076293945
2012-06-01,23.440000534057617
2012-06-04,23.514999389648438
2012-06-05,23.989999771118164
2012-06-06,24.635000228881836
2012-06-07,24.520000457763672
2012-06-08,25.045000076293945
2012-06-11,24.635000228881836
2012-06-12,24.954999923706055
2012-06-13,24.774999618530273
2012-06-14,24.674999237060547
2012-06-15,25.09000015258789
2012-06-18,25.645000457763672
2012-06-19,26.540000915527344
2012-06-20,26.485000610351562
2012-06-21,26.399999618530273
2012-06-22,26.565000534057617
2012-06-25,25.979999542236328
2012-06-26,25.950000762939453
2012-06-27,26.125
2012-06-28,25.854999542236328
2012-06-29,26.809999465942383
2012-07-02,26.415000915527344
2012-07-03,26.875
2012-07-05,27.594999313354492
2012-07-06,27.219999313354492
2012-07-09,26.760000228881836
2012-07-10,26.829999923706055
2012-07-11,26.334999084472656
2012-07-12,26.309999465942383
2012-07-13,26.700000762939453
2012-07-16,26.100000381469727
2012-07-17,26.125
2012-07-18,26.364999771118164
2012-07-19,26.56999969482422
2012-07-20,26.485000610351562
2012-07-23,26.239999771118164
2012-07-24,25.93000030517578
2012-07-25,25.385000228881836
2012-07-26,26.190000534057617
2012-07-27,25.96500015258789
2012-07-30,25.59000015258789
2012-07-31,25.295000076293945
2012-08-01,24.915000915527344
2012-08-02,25.149999618530273
2012-08-03,26.010000228881836
2012-08-06,26.774999618530273
2012-08-07,27.434999465942383
2012-08-08,26.834999084472656
2012-08-09,26.610000610351562
2012-08-10,26.450000762939453
2012-08-13,26.625
2012-08-14,25.975000381469727
2012-08-15,26.03499984741211
2012-08-16,25.299999237060547
2012-08-17,25.34000015258789
2012-08-20,25.454999923706055
2012-08-21,25.514999389648438
2012-08-22,25.43000030517578
2012-08-23,25.219999313354492
2012-08-24,25.30500030517578
2012-08-27,25.34000015258789
2012-08-28,25.760000228881836
2012-08-29,25.934999465942383
2012-08-30,25.829999923706055
2012-08-31,26.145000457763672
2012-09-04,26.354999542236328
2012-09-05,25.985000610351562
2012-09-06,25.905000686645508
2012-09-07,26.110000610351562
2012-09-10,26.079999923706055
2012-09-11,25.90999984741211
2012-09-12,26.184999465942383
2012-09-13,26.375
2012-09-14,26.5049991607666
2012-09-17,26.28499984741211
2012-09-18,26.045000076293945
2012-09-19,25.959999084472656
2012-09-20,25.774999618530273
2012-09-21,25.75
2012-09-24,25.524999618530273
2012-09-25,26.40999984741211
2012-09-26,26.809999465942383
2012-09-27,27.3700008392334
2012-09-28,26.94499969482422
2012-10-01,26.950000762939453
2012-10-02,26.975000381469727
2012-10-03,26.30500030517578
2012-10-04,27.014999389648438
2012-10-05,27.125
2012-10-08,26.7549991607666
2012-10-09,26.229999542236328
2012-10-10,26.225000381469727
2012-10-11,26.280000686645508
2012-10-12,25.979999542236328
2012-10-15,26.75
2012-10-16,27.094999313354492
2012-10-17,27.219999313354492
2012-10-18,26.719999313354492
2012-10-19,26.7549991607666
2012-10-22,26.469999313354492
2012-10-23,26.479999542236328
2012-10-24,26.829999923706055
2012-10-25,26.850000381469727
2012-10-26,28.0049991607666
2012-10-31,28.200000762939453
2012-11-01,28.225000381469727
2012-11-02,28.03499984741211
2012-11-05,28.190000534057617
2012-11-06,28.354999542236328
2012-11-07,27.799999237060547
2012-11-08,27.44499969482422
2012-11-09,27.19499969482422
2012-11-12,27.475000381469727
2012-11-13,27.21500015258789
2012-11-14,26.809999465942383
2012-11-15,26.584999084472656
2012-11-16,27.334999084472656
2012-11-19,27.700000762939453
2012-11-20,27.989999771118164
2012-11-21,28.045000076293945
2012-11-23,28.420000076293945
2012-11-26,28.395000457763672
2012-11-27,28.360000610351562
2012-11-28,28.940000534057617
2012-11-29,29.079999923706055
2012-11-30,28.950000762939453
2012-12-03,28.94499969482422
2012-12-04,28.28499984741211
2012-12-05,28.239999771118164
2012-12-06,28.5
2012-12-07,28.25
2012-12-10,27.350000381469727
2012-12-11,27.90999984741211
2012-12-12,27.709999084472656
2012-12-13,27.2450008392334
2012-12-14,26.895000457763672
2012-12-17,27.045000076293945
2012-12-18,26.924999237060547
2012-12-19,27.0
2012-12-20,26.905000686645508
2012-12-21,26.84000015258789
2012-12-24,26.40999984741211
2012-12-26,26.19499969482422
2012-12-27,26.125
2012-12-28,26.045000076293945
2012-12-31,26.68000030517578
2013-01-02,26.584999084472656
2013-01-03,26.725000381469727
2013-01-04,26.700000762939453
2013-01-07,26.46500015258789
2013-01-08,26.684999465942383
2013-01-09,26.395000457763672
2013-01-10,26.610000610351562
2013-01-11,26.4950008392334
2013-01-14,26.295000076293945
2013-01-15,26.329999923706055
2013-01-16,26.079999923706055
2013-01-17,25.399999618530273
2013-01-18,25.020000457763672
2013-01-22,24.649999618530273
2013-01-23,24.649999618530273
2013-01-24,25.1299991607666
2013-01-25,25.604999542236328
2013-01-28,25.795000076293945
2013-01-29,25.475000381469727
2013-01-30,25.415000915527344
2013-01-31,25.545000076293945
2013-02-01,25.299999237060547
2013-02-04,24.3799991607666
2013-02-05,24.565000534057617
2013-02-06,24.34000015258789
2013-02-07,24.770000457763672
2013-02-08,25.329999923706055
2013-02-11,25.670000076293945
2013-02-12,25.825000762939453
2013-02-13,26.165000915527344
2013-02-14,26.790000915527344
2013-02-15,26.3799991607666
2013-02-19,26.81999969482422
2013-02-20,26.889999389648438
2013-02-21,28.4950008392334
2013-02-22,28.100000381469727
2013-02-25,28.43000030517578
2013-02-26,28.43000030517578
2013-02-27,28.094999313354492
2013-02-28,27.764999389648438
2013-03-01,27.969999313354492
2013-03-04,27.68000030517578
2013-03-05,27.6299991607666
2013-03-06,27.834999084472656
2013-03-07,27.954999923706055
2013-03-08,27.934999465942383
2013-03-11,28.190000534057617
2013-03-12,28.049999237060547
2013-03-13,28.834999084472656
2013-03-14,28.854999542236328
2013-03-15,28.989999771118164
2013-03-18,28.8700008392334
2013-03-19,29.264999389648438
2013-03-20,29.530000686645508
2013-03-21,29.344999313354492
2013-03-22,29.354999542236328
2013-03-25,29.100000381469727
2013-03-26,29.239999771118164
2013-03-27,29.315000534057617
2013-03-28,28.940000534057617
2013-04-01,28.53499984741211
2013-04-02,29.0049991607666
2013-04-03,29.25
2013-04-04,29.540000915527344
2013-04-05,29.350000381469727
2013-04-08,29.510000228881836
2013-04-09,29.2549991607666
2013-04-10,29.485000610351562
2013-04-11,29.5049991607666
2013-04-12,29.559999465942383
2013-04-15,29.114999771118164
2013-04-16,29.155000686645508
2013-04-17,29.139999389648438
2013-04-18,28.850000381469727
2013-04-19,29.25
2013-04-22,29.014999389648438
2013-04-23,29.485000610351562
2013-04-24,29.459999084472656
2013-04-25,30.350000381469727
2013-04-26,29.459999084472656
2013-04-29,29.420000076293945
2013-04-30,29.299999237060547
2013-05-01,29.030000686645508
2013-05-02,29.545000076293945
2013-05-03,30.125
2013-05-06,30.0049991607666
2013-05-07,29.959999084472656
2013-05-08,29.80500030517578
2013-05-09,29.764999389648438
2013-05-10,29.760000228881836
2013-05-13,29.875
2013-05-14,30.139999389648438
2013-05-15,30.184999465942383
2013-05-16,30.2450008392334
2013-05-17,30.2450008392334
2013-05-20,30.850000381469727
2013-05-21,30.80500030517578
2013-05-22,30.389999389648438
2013-05-23,29.959999084472656
2013-05-24,29.625
2013-05-28,29.549999237060547
2013-05-29,29.71500015258789
2013-05-30,30.274999618530273
2013-05-31,30.110000610351562
2013-06-03,31.145000457763672
2013-06-04,30.864999771118164
2013-06-05,30.329999923706055
2013-06-06,30.21500015258789
2013-06-07,30.459999084472656
2013-06-10,30.485000610351562
2013-06-11,30.489999771118164
2013-06-12,30.34000015258789
2013-06-13,30.9950008392334
2013-06-14,30.850000381469727
