,EFAS
2020-09-11,12.524999618530273
2020-09-14,12.649999618530273
2020-09-15,12.656999588012695
2020-09-16,12.65999984741211
2020-09-17,12.62600040435791
2020-09-18,12.350000381469727
2020-09-21,11.97700023651123
2020-09-22,11.84000015258789
2020-09-23,11.75
2020-09-24,11.765000343322754
2020-09-25,11.6899995803833
2020-09-28,12.0
2020-09-29,11.914999961853027
2020-09-30,11.975000381469727
2020-10-01,11.949999809265137
2020-10-02,12.050000190734863
2020-10-05,12.25
2020-10-06,12.22700023651123
2020-10-07,12.22700023651123
2020-10-08,12.371000289916992
2020-10-09,12.550000190734863
2020-10-12,12.555000305175781
2020-10-13,12.350000381469727
2020-10-14,12.375
2020-10-15,12.170000076293945
2020-10-16,12.180000305175781
2020-10-19,12.180000305175781
2020-10-20,12.229999542236328
2020-10-21,12.180000305175781
2020-10-22,12.130000114440918
2020-10-23,12.34000015258789
2020-10-26,12.069999694824219
2020-10-27,11.890000343322754
2020-10-28,11.4350004196167
2020-10-29,11.430000305175781
2020-10-30,11.399999618530273
2020-11-02,11.399999618530273
2020-11-03,12.012999534606934
2020-11-04,11.975000381469727
2020-11-05,12.149999618530273
2020-11-06,12.210000038146973
2020-11-09,12.899999618530273
2020-11-10,13.390000343322754
2020-11-11,13.380999565124512
2020-11-12,13.114999771118164
2020-11-13,13.350000381469727
2020-11-16,13.720000267028809
2020-11-17,13.880000114440918
2020-11-18,13.854999542236328
2020-11-19,13.930000305175781
2020-11-20,13.89799976348877
2020-11-23,14.010000228881836
2020-11-24,14.010000228881836
2020-11-25,14.550000190734863
2020-11-27,14.550000190734863
2020-11-30,14.050000190734863
2020-12-01,14.407999992370605
2020-12-02,14.460000038146973
2020-12-03,14.460000038146973
2020-12-04,14.647000312805176
2020-12-07,14.579000473022461
2020-12-08,14.569999694824219
2020-12-09,14.612000465393066
2020-12-10,14.619999885559082
2020-12-11,14.539999961853027
2020-12-14,14.569000244140625
2020-12-15,14.670000076293945
2020-12-16,14.75
2020-12-17,14.699999809265137
2020-12-18,14.76099967956543
2020-12-21,14.539999961853027
2020-12-22,14.4399995803833
2020-12-23,14.6899995803833
2020-12-24,14.800000190734863
2020-12-28,14.831000328063965
2020-12-29,14.84000015258789
2020-12-30,14.829999923706055
2020-12-31,14.666000366210938
2021-01-04,14.680000305175781
2021-01-05,15.010000228881836
2021-01-06,15.3100004196167
2021-01-07,15.380000114440918
2021-01-08,15.394000053405762
2021-01-11,15.164999961853027
2021-01-12,15.170999526977539
2021-01-13,15.1899995803833
2021-01-14,15.345999717712402
2021-01-15,15.100000381469727
2021-01-19,15.095000267028809
2021-01-20,15.163999557495117
2021-01-21,15.0600004196167
2021-01-22,14.90999984741211
2021-01-25,14.85200023651123
2021-01-26,14.949999809265137
2021-01-27,14.704999923706055
2021-01-28,14.795000076293945
2021-01-29,14.795000076293945
2021-02-01,14.494000434875488
2021-02-02,14.640000343322754
2021-02-03,14.71500015258789
2021-02-04,14.6899995803833
2021-02-05,14.859999656677246
2021-02-08,14.956000328063965
2021-02-09,14.949999809265137
2021-02-10,14.949999809265137
2021-02-11,14.979999542236328
2021-02-12,15.010000228881836
2021-02-16,15.25
2021-02-17,15.213000297546387
2021-02-18,15.086000442504883
2021-02-19,15.239999771118164
2021-02-22,15.300000190734863
2021-02-23,15.479999542236328
2021-02-24,15.65999984741211
2021-02-25,15.529999732971191
2021-02-26,15.255000114440918
2021-03-01,15.449999809265137
2021-03-02,15.479999542236328
2021-03-03,15.350000381469727
2021-03-04,15.3100004196167
2021-03-05,15.520000457763672
2021-03-08,15.555000305175781
2021-03-09,15.640000343322754
2021-03-10,15.755000114440918
2021-03-11,15.845000267028809
2021-03-12,15.9399995803833
2021-03-15,15.836000442504883
2021-03-16,15.850000381469727
2021-03-17,15.90999984741211
2021-03-18,15.739999771118164
2021-03-19,15.70199966430664
2021-03-22,15.59000015258789
2021-03-23,15.40999984741211
2021-03-24,15.444999694824219
2021-03-25,15.40999984741211
2021-03-26,15.734999656677246
2021-03-29,15.727999687194824
2021-03-30,15.711000442504883
2021-03-31,15.675000190734863
2021-04-01,15.770000457763672
2021-04-05,16.00200080871582
2021-04-06,15.836000442504883
2021-04-07,15.869999885559082
2021-04-08,15.949000358581543
2021-04-09,15.864999771118164
2021-04-12,15.84000015258789
2021-04-13,15.8100004196167
2021-04-14,15.850000381469727
2021-04-15,15.958999633789062
2021-04-16,16.027999877929688
2021-04-19,16.1299991607666
2021-04-20,15.798999786376953
2021-04-21,15.864999771118164
2021-04-22,15.75
2021-04-23,15.880000114440918
2021-04-26,15.970000267028809
2021-04-27,15.979999542236328
2021-04-28,16.059999465942383
2021-04-29,16.049999237060547
2021-04-30,15.850000381469727
2021-05-03,16.110000610351562
2021-05-04,16.049999237060547
2021-05-05,16.204999923706055
2021-05-06,16.336000442504883
2021-05-07,16.559999465942383
2021-05-10,16.549999237060547
2021-05-11,16.3700008392334
2021-05-12,16.30500030517578
2021-05-13,16.270000457763672
2021-05-14,16.485000610351562
