,AMSF
2013-06-20,32.349998474121094
2013-06-21,32.470001220703125
2013-06-24,32.06999969482422
2013-06-25,32.25
2013-06-26,32.4900016784668
2013-06-27,32.63999938964844
2013-06-28,32.380001068115234
2013-07-01,33.099998474121094
2013-07-02,33.5
2013-07-03,34.04999923706055
2013-07-05,36.13999938964844
2013-07-08,36.779998779296875
2013-07-09,38.08000183105469
2013-07-10,37.68000030517578
2013-07-11,37.91999816894531
2013-07-12,37.349998474121094
2013-07-15,37.56999969482422
2013-07-16,37.83000183105469
2013-07-17,38.08000183105469
2013-07-18,38.4900016784668
2013-07-19,38.29999923706055
2013-07-22,37.79999923706055
2013-07-23,37.29999923706055
2013-07-24,36.95000076293945
2013-07-25,37.220001220703125
2013-07-26,36.91999816894531
2013-07-29,36.40999984741211
2013-07-30,36.0099983215332
2013-07-31,35.72999954223633
2013-08-01,33.970001220703125
2013-08-02,33.849998474121094
2013-08-05,34.18000030517578
2013-08-06,33.72999954223633
2013-08-07,32.970001220703125
2013-08-08,32.90999984741211
2013-08-09,33.439998626708984
2013-08-12,34.16999816894531
2013-08-13,34.02000045776367
2013-08-14,34.70000076293945
2013-08-15,34.16999816894531
2013-08-16,33.86000061035156
2013-08-19,33.18000030517578
2013-08-20,33.560001373291016
2013-08-21,32.970001220703125
2013-08-22,33.79999923706055
2013-08-23,33.880001068115234
2013-08-26,33.79999923706055
2013-08-27,32.86000061035156
2013-08-28,32.790000915527344
2013-08-29,33.150001525878906
2013-08-30,32.59000015258789
2013-09-03,33.5
2013-09-04,33.709999084472656
2013-09-05,33.310001373291016
2013-09-06,33.2599983215332
2013-09-09,33.459999084472656
2013-09-10,33.5
2013-09-11,33.36000061035156
2013-09-12,33.2599983215332
2013-09-13,33.0
2013-09-16,33.709999084472656
2013-09-17,34.349998474121094
2013-09-18,35.0099983215332
2013-09-19,34.7400016784668
2013-09-20,35.61000061035156
2013-09-23,34.70000076293945
2013-09-24,35.33000183105469
2013-09-25,35.189998626708984
2013-09-26,35.38999938964844
2013-09-27,35.20000076293945
2013-09-30,35.5099983215332
2013-10-01,35.619998931884766
2013-10-02,35.27000045776367
2013-10-03,35.20000076293945
2013-10-04,35.15999984741211
2013-10-07,34.63999938964844
2013-10-08,34.54999923706055
2013-10-09,34.5099983215332
2013-10-10,35.95000076293945
2013-10-11,37.2599983215332
2013-10-14,37.36000061035156
2013-10-15,36.97999954223633
2013-10-16,38.34000015258789
2013-10-17,38.560001373291016
2013-10-18,38.86000061035156
2013-10-21,38.70000076293945
2013-10-22,38.810001373291016
2013-10-23,39.119998931884766
2013-10-24,39.5
2013-10-25,39.540000915527344
2013-10-28,39.63999938964844
2013-10-29,39.70000076293945
2013-10-30,39.599998474121094
2013-10-31,38.5099983215332
2013-11-01,39.36000061035156
2013-11-04,39.540000915527344
2013-11-05,39.2599983215332
2013-11-06,39.400001525878906
2013-11-07,38.470001220703125
2013-11-08,39.650001525878906
2013-11-11,39.72999954223633
2013-11-12,39.630001068115234
2013-11-13,39.75
2013-11-14,40.060001373291016
2013-11-15,40.38999938964844
2013-11-18,39.70000076293945
2013-11-19,40.150001525878906
2013-11-20,40.88999938964844
2013-11-21,41.86000061035156
2013-11-22,42.380001068115234
2013-11-25,42.93000030517578
2013-11-26,43.130001068115234
2013-11-27,43.540000915527344
2013-11-29,43.880001068115234
2013-12-02,43.13999938964844
2013-12-03,43.20000076293945
2013-12-04,42.54999923706055
2013-12-05,43.380001068115234
2013-12-06,43.97999954223633
2013-12-09,42.810001373291016
2013-12-10,41.540000915527344
2013-12-11,40.650001525878906
2013-12-12,40.959999084472656
2013-12-13,40.209999084472656
2013-12-16,40.290000915527344
2013-12-17,41.130001068115234
2013-12-18,41.4900016784668
2013-12-19,41.09000015258789
2013-12-20,41.79999923706055
2013-12-23,42.16999816894531
2013-12-24,42.369998931884766
2013-12-26,42.599998474121094
2013-12-27,42.310001373291016
2013-12-30,42.27000045776367
2013-12-31,42.2400016784668
2014-01-02,41.18000030517578
2014-01-03,41.63999938964844
2014-01-06,40.869998931884766
2014-01-07,41.09000015258789
2014-01-08,40.45000076293945
2014-01-09,40.79999923706055
2014-01-10,41.060001373291016
2014-01-13,40.95000076293945
2014-01-14,41.400001525878906
2014-01-15,42.31999969482422
2014-01-16,41.959999084472656
2014-01-17,42.58000183105469
2014-01-21,42.939998626708984
2014-01-22,43.34000015258789
2014-01-23,42.779998779296875
2014-01-24,42.040000915527344
2014-01-27,41.7400016784668
2014-01-28,41.970001220703125
2014-01-29,41.41999816894531
2014-01-30,41.849998474121094
2014-01-31,41.369998931884766
2014-02-03,40.529998779296875
2014-02-04,40.119998931884766
2014-02-05,40.599998474121094
2014-02-06,39.970001220703125
2014-02-07,39.36000061035156
2014-02-10,39.529998779296875
2014-02-11,39.7599983215332
2014-02-12,39.689998626708984
2014-02-13,40.130001068115234
2014-02-14,40.220001220703125
2014-02-18,40.720001220703125
2014-02-19,40.279998779296875
2014-02-20,40.5099983215332
2014-02-21,40.08000183105469
2014-02-24,39.869998931884766
2014-02-25,39.290000915527344
2014-02-26,39.40999984741211
2014-02-27,43.9900016784668
2014-02-28,43.540000915527344
2014-03-03,43.439998626708984
2014-03-04,43.81999969482422
2014-03-05,43.790000915527344
2014-03-06,43.93000030517578
2014-03-07,43.709999084472656
2014-03-10,43.95000076293945
2014-03-11,42.970001220703125
2014-03-12,42.95000076293945
2014-03-13,42.470001220703125
2014-03-14,42.790000915527344
2014-03-17,43.630001068115234
2014-03-18,44.0099983215332
2014-03-19,43.65999984741211
2014-03-20,43.68000030517578
2014-03-21,43.59000015258789
2014-03-24,43.880001068115234
2014-03-25,43.849998474121094
2014-03-26,43.25
2014-03-27,42.83000183105469
2014-03-28,42.68000030517578
2014-03-31,43.90999984741211
2014-04-01,43.900001525878906
2014-04-02,43.810001373291016
2014-04-03,43.58000183105469
2014-04-04,43.470001220703125
2014-04-07,42.65999984741211
2014-04-08,42.9900016784668
2014-04-09,43.33000183105469
2014-04-10,41.70000076293945
2014-04-11,41.029998779296875
2014-04-14,40.939998626708984
2014-04-15,41.060001373291016
2014-04-16,41.16999816894531
2014-04-17,41.54999923706055
2014-04-21,41.529998779296875
2014-04-22,41.900001525878906
2014-04-23,41.75
2014-04-24,42.09000015258789
2014-04-25,41.599998474121094
2014-04-28,41.58000183105469
2014-04-29,41.650001525878906
2014-04-30,42.650001525878906
2014-05-01,40.72999954223633
2014-05-02,40.970001220703125
2014-05-05,40.290000915527344
2014-05-06,39.630001068115234
2014-05-07,39.439998626708984
2014-05-08,39.209999084472656
2014-05-09,39.95000076293945
2014-05-12,41.38999938964844
2014-05-13,40.7599983215332
2014-05-14,38.959999084472656
2014-05-15,38.15999984741211
2014-05-16,37.45000076293945
2014-05-19,37.869998931884766
2014-05-20,37.150001525878906
2014-05-21,37.43000030517578
2014-05-22,38.0099983215332
2014-05-23,38.650001525878906
2014-05-27,39.25
2014-05-28,38.58000183105469
2014-05-29,38.630001068115234
2014-05-30,38.5099983215332
2014-06-02,36.97999954223633
2014-06-03,36.380001068115234
2014-06-04,35.91999816894531
2014-06-05,37.88999938964844
2014-06-06,37.86000061035156
2014-06-09,37.939998626708984
2014-06-10,37.7400016784668
2014-06-11,37.25
2014-06-12,37.4900016784668
2014-06-13,36.970001220703125
2014-06-16,37.41999816894531
2014-06-17,37.97999954223633
2014-06-18,37.7400016784668
2014-06-19,38.130001068115234
2014-06-20,38.279998779296875
2014-06-23,39.95000076293945
2014-06-24,39.630001068115234
2014-06-25,39.65999984741211
2014-06-26,39.75
2014-06-27,40.310001373291016
2014-06-30,40.66999816894531
2014-07-01,41.349998474121094
2014-07-02,41.029998779296875
2014-07-03,41.4900016784668
2014-07-07,41.470001220703125
2014-07-08,40.9900016784668
2014-07-09,40.93000030517578
2014-07-10,40.689998626708984
2014-07-11,40.849998474121094
2014-07-14,41.43000030517578
2014-07-15,40.40999984741211
2014-07-16,39.40999984741211
2014-07-17,38.290000915527344
2014-07-18,39.2400016784668
2014-07-21,38.470001220703125
2014-07-22,38.459999084472656
2014-07-23,38.470001220703125
2014-07-24,37.66999816894531
2014-07-25,36.70000076293945
2014-07-28,36.25
2014-07-29,36.31999969482422
2014-07-30,35.43000030517578
2014-07-31,36.599998474121094
2014-08-01,37.38999938964844
2014-08-04,37.959999084472656
2014-08-05,37.9900016784668
2014-08-06,37.900001525878906
2014-08-07,37.22999954223633
2014-08-08,37.619998931884766
2014-08-11,37.9900016784668
2014-08-12,37.5099983215332
2014-08-13,37.540000915527344
2014-08-14,37.470001220703125
2014-08-15,37.2599983215332
2014-08-18,37.61000061035156
2014-08-19,37.88999938964844
2014-08-20,37.33000183105469
2014-08-21,37.47999954223633
2014-08-22,37.09000015258789
2014-08-25,36.900001525878906
2014-08-26,37.20000076293945
2014-08-27,37.529998779296875
2014-08-28,37.220001220703125
2014-08-29,37.72999954223633
2014-09-02,37.7400016784668
2014-09-03,37.650001525878906
2014-09-04,38.119998931884766
2014-09-05,38.2599983215332
2014-09-08,38.380001068115234
2014-09-09,38.38999938964844
2014-09-10,38.52000045776367
2014-09-11,38.650001525878906
2014-09-12,38.5099983215332
2014-09-15,38.52000045776367
2014-09-16,38.5099983215332
2014-09-17,38.529998779296875
2014-09-18,39.189998626708984
2014-09-19,38.959999084472656
2014-09-22,38.72999954223633
2014-09-23,38.560001373291016
2014-09-24,38.68000030517578
2014-09-25,38.63999938964844
2014-09-26,39.38999938964844
2014-09-29,39.22999954223633
2014-09-30,39.11000061035156
2014-10-01,39.099998474121094
2014-10-02,39.72999954223633
2014-10-03,39.599998474121094
2014-10-06,39.41999816894531
2014-10-07,38.75
2014-10-08,39.68000030517578
2014-10-09,39.41999816894531
2014-10-10,39.2400016784668
2014-10-13,40.459999084472656
2014-10-14,41.099998474121094
2014-10-15,40.939998626708984
2014-10-16,41.369998931884766
2014-10-17,40.650001525878906
2014-10-20,41.099998474121094
2014-10-21,41.349998474121094
2014-10-22,40.900001525878906
2014-10-23,40.970001220703125
2014-10-24,41.08000183105469
2014-10-27,41.04999923706055
2014-10-28,41.709999084472656
2014-10-29,41.72999954223633
2014-10-30,41.09000015258789
2014-10-31,41.70000076293945
2014-11-03,42.33000183105469
2014-11-04,42.15999984741211
2014-11-05,41.959999084472656
2014-11-06,41.52000045776367
2014-11-07,41.16999816894531
2014-11-10,41.119998931884766
2014-11-11,41.2400016784668
2014-11-12,41.4900016784668
2014-11-13,41.45000076293945
2014-11-14,41.45000076293945
2014-11-17,40.91999816894531
2014-11-18,40.900001525878906
2014-11-19,40.75
2014-11-20,40.93000030517578
2014-11-21,41.43000030517578
2014-11-24,42.470001220703125
2014-11-25,42.09000015258789
2014-11-26,42.7400016784668
2014-11-28,41.689998626708984
2014-12-01,41.849998474121094
2014-12-02,42.93000030517578
2014-12-03,43.130001068115234
2014-12-04,43.66999816894531
2014-12-05,43.95000076293945
2014-12-08,42.59000015258789
2014-12-09,43.95000076293945
2014-12-10,41.970001220703125
2014-12-11,42.150001525878906
2014-12-12,41.27000045776367
2014-12-15,41.2599983215332
2014-12-16,40.849998474121094
2014-12-17,41.47999954223633
2014-12-18,42.22999954223633
2014-12-19,41.779998779296875
2014-12-22,42.22999954223633
2014-12-23,42.119998931884766
2014-12-24,42.189998626708984
2014-12-26,42.099998474121094
2014-12-29,42.47999954223633
2014-12-30,42.459999084472656
2014-12-31,42.36000061035156
2015-01-02,41.54999923706055
2015-01-05,41.369998931884766
2015-01-06,40.709999084472656
2015-01-07,41.29999923706055
2015-01-08,42.060001373291016
2015-01-09,41.09000015258789
2015-01-12,41.119998931884766
2015-01-13,41.95000076293945
2015-01-14,41.4900016784668
2015-01-15,41.189998626708984
2015-01-16,42.2599983215332
2015-01-20,41.61000061035156
2015-01-21,40.84000015258789
2015-01-22,42.150001525878906
2015-01-23,42.040000915527344
2015-01-26,42.91999816894531
2015-01-27,42.11000061035156
2015-01-28,41.5
2015-01-29,42.47999954223633
2015-01-30,40.70000076293945
2015-02-02,41.9900016784668
2015-02-03,42.59000015258789
2015-02-04,43.439998626708984
2015-02-05,44.060001373291016
2015-02-06,44.79999923706055
2015-02-09,44.66999816894531
2015-02-10,43.63999938964844
2015-02-11,43.650001525878906
2015-02-12,43.880001068115234
2015-02-13,43.70000076293945
2015-02-17,43.290000915527344
2015-02-18,43.65999984741211
2015-02-19,43.61000061035156
2015-02-20,42.939998626708984
2015-02-23,43.20000076293945
2015-02-24,43.060001373291016
2015-02-25,43.040000915527344
2015-02-26,43.16999816894531
2015-02-27,41.540000915527344
2015-03-02,41.56999969482422
2015-03-03,41.27000045776367
2015-03-04,40.5099983215332
2015-03-05,40.619998931884766
2015-03-06,40.25
2015-03-09,40.310001373291016
2015-03-10,40.099998474121094
2015-03-11,40.08000183105469
2015-03-12,40.5099983215332
2015-03-13,40.36000061035156
2015-03-16,41.13999938964844
2015-03-17,41.97999954223633
2015-03-18,41.86000061035156
2015-03-19,42.0
2015-03-20,42.33000183105469
2015-03-23,42.90999984741211
2015-03-24,43.220001220703125
2015-03-25,43.58000183105469
2015-03-26,44.0
2015-03-27,45.06999969482422
2015-03-30,46.29999923706055
2015-03-31,46.25
2015-04-01,45.9900016784668
2015-04-02,46.189998626708984
2015-04-06,46.040000915527344
2015-04-07,45.41999816894531
2015-04-08,46.2599983215332
2015-04-09,46.11000061035156
2015-04-10,45.70000076293945
2015-04-13,46.209999084472656
2015-04-14,45.849998474121094
2015-04-15,46.220001220703125
2015-04-16,46.060001373291016
2015-04-17,44.810001373291016
2015-04-20,46.04999923706055
2015-04-21,45.15999984741211
2015-04-22,45.65999984741211
2015-04-23,45.91999816894531
2015-04-24,46.06999969482422
2015-04-27,45.150001525878906
2015-04-28,46.5
2015-04-29,46.11000061035156
2015-04-30,45.189998626708984
2015-05-01,45.68000030517578
2015-05-04,45.25
2015-05-05,44.65999984741211
2015-05-06,44.5099983215332
2015-05-07,43.900001525878906
2015-05-08,44.220001220703125
2015-05-11,44.150001525878906
2015-05-12,43.689998626708984
2015-05-13,43.84000015258789
2015-05-14,44.599998474121094
2015-05-15,44.040000915527344
2015-05-18,44.630001068115234
2015-05-19,44.77000045776367
2015-05-20,44.33000183105469
2015-05-21,43.65999984741211
2015-05-22,43.130001068115234
2015-05-26,41.7599983215332
2015-05-27,42.5099983215332
2015-05-28,42.689998626708984
2015-05-29,42.7400016784668
2015-06-01,43.2599983215332
2015-06-02,43.25
2015-06-03,43.439998626708984
2015-06-04,43.25
2015-06-05,43.220001220703125
2015-06-08,42.91999816894531
2015-06-09,42.970001220703125
2015-06-10,43.77000045776367
2015-06-11,44.16999816894531
2015-06-12,44.2599983215332
2015-06-15,44.369998931884766
2015-06-16,45.65999984741211
2015-06-17,45.95000076293945
2015-06-18,46.630001068115234
2015-06-19,46.599998474121094
2015-06-22,47.130001068115234
2015-06-23,47.970001220703125
2015-06-24,47.79999923706055
2015-06-25,47.970001220703125
2015-06-26,48.150001525878906
2015-06-29,46.81999969482422
2015-06-30,47.060001373291016
2015-07-01,47.779998779296875
2015-07-02,47.22999954223633
2015-07-06,47.75
2015-07-07,47.709999084472656
2015-07-08,47.959999084472656
2015-07-09,47.619998931884766
2015-07-10,47.9900016784668
2015-07-13,48.33000183105469
2015-07-14,48.40999984741211
2015-07-15,48.27000045776367
2015-07-16,48.97999954223633
2015-07-17,48.630001068115234
2015-07-20,48.130001068115234
2015-07-21,47.849998474121094
2015-07-22,48.54999923706055
2015-07-23,47.22999954223633
2015-07-24,47.029998779296875
2015-07-27,47.25
2015-07-28,47.15999984741211
2015-07-29,46.84000015258789
2015-07-30,47.349998474121094
2015-07-31,50.04999923706055
2015-08-03,49.630001068115234
2015-08-04,50.22999954223633
2015-08-05,50.2400016784668
2015-08-06,49.45000076293945
2015-08-07,49.099998474121094
2015-08-10,49.5099983215332
2015-08-11,49.869998931884766
2015-08-12,48.810001373291016
2015-08-13,49.45000076293945
2015-08-14,50.369998931884766
2015-08-17,50.779998779296875
2015-08-18,50.720001220703125
2015-08-19,50.83000183105469
2015-08-20,50.310001373291016
2015-08-21,49.68000030517578
2015-08-24,47.08000183105469
2015-08-25,46.52000045776367
2015-08-26,47.040000915527344
2015-08-27,46.849998474121094
2015-08-28,46.90999984741211
2015-08-31,46.7400016784668
2015-09-01,45.790000915527344
2015-09-02,46.349998474121094
2015-09-03,46.18000030517578
2015-09-04,45.93000030517578
2015-09-08,47.189998626708984
2015-09-09,46.70000076293945
2015-09-10,46.70000076293945
2015-09-11,47.380001068115234
2015-09-14,47.189998626708984
2015-09-15,47.81999969482422
2015-09-16,48.369998931884766
2015-09-17,48.9900016784668
2015-09-18,48.130001068115234
2015-09-21,49.45000076293945
2015-09-22,49.11000061035156
2015-09-23,49.29999923706055
2015-09-24,49.7599983215332
2015-09-25,50.2599983215332
2015-09-28,49.84000015258789
2015-09-29,49.970001220703125
2015-09-30,49.72999954223633
2015-10-01,50.040000915527344
2015-10-02,49.2599983215332
2015-10-05,50.099998474121094
2015-10-06,49.95000076293945
2015-10-07,50.83000183105469
2015-10-08,51.16999816894531
2015-10-09,51.650001525878906
2015-10-12,52.4900016784668
2015-10-13,51.939998626708984
2015-10-14,51.310001373291016
2015-10-15,52.79999923706055
2015-10-16,52.79999923706055
2015-10-19,53.0
2015-10-20,54.060001373291016
2015-10-21,52.97999954223633
2015-10-22,53.689998626708984
2015-10-23,53.7599983215332
2015-10-26,54.2400016784668
2015-10-27,53.439998626708984
2015-10-28,54.900001525878906
2015-10-29,56.279998779296875
2015-10-30,54.72999954223633
2015-11-02,54.5
2015-11-03,53.810001373291016
2015-11-04,53.59000015258789
2015-11-05,53.959999084472656
2015-11-06,53.9900016784668
2015-11-09,53.060001373291016
2015-11-10,53.36000061035156
2015-11-11,53.5
2015-11-12,52.34000015258789
2015-11-13,53.2400016784668
2015-11-16,53.75
2015-11-17,53.0
2015-11-18,53.66999816894531
2015-11-19,53.400001525878906
2015-11-20,53.959999084472656
2015-11-23,53.90999984741211
2015-11-24,53.689998626708984
2015-11-25,53.91999816894531
2015-11-27,53.97999954223633
2015-11-30,53.84000015258789
2015-12-01,53.869998931884766
2015-12-02,53.7599983215332
2015-12-03,53.47999954223633
2015-12-04,54.189998626708984
2015-12-07,53.959999084472656
2015-12-08,53.77000045776367
2015-12-09,53.34000015258789
2015-12-10,49.459999084472656
2015-12-11,48.290000915527344
2015-12-14,49.099998474121094
2015-12-15,49.33000183105469
2015-12-16,49.52000045776367
2015-12-17,49.220001220703125
2015-12-18,48.63999938964844
2015-12-21,49.369998931884766
2015-12-22,50.65999984741211
2015-12-23,51.099998474121094
2015-12-24,51.5099983215332
2015-12-28,51.349998474121094
2015-12-29,52.2400016784668
2015-12-30,52.349998474121094
2015-12-31,50.900001525878906
2016-01-04,49.83000183105469
2016-01-05,49.84000015258789
2016-01-06,49.689998626708984
2016-01-07,48.75
2016-01-08,47.279998779296875
2016-01-11,47.5
2016-01-12,48.540000915527344
2016-01-13,48.0099983215332
2016-01-14,48.33000183105469
2016-01-15,48.2599983215332
2016-01-19,48.84000015258789
2016-01-20,48.72999954223633
2016-01-21,48.310001373291016
2016-01-22,48.540000915527344
2016-01-25,48.209999084472656
2016-01-26,49.20000076293945
2016-01-27,48.5
2016-01-28,49.189998626708984
2016-01-29,51.0099983215332
2016-02-01,50.22999954223633
2016-02-02,50.18000030517578
2016-02-03,49.470001220703125
2016-02-04,49.099998474121094
2016-02-05,48.7400016784668
2016-02-08,50.900001525878906
2016-02-09,50.9900016784668
2016-02-10,50.630001068115234
2016-02-11,49.86000061035156
2016-02-12,50.540000915527344
2016-02-16,49.939998626708984
2016-02-17,51.52000045776367
2016-02-18,51.56999969482422
2016-02-19,52.36000061035156
2016-02-22,52.83000183105469
2016-02-23,52.22999954223633
2016-02-24,52.22999954223633
2016-02-25,52.810001373291016
2016-02-26,51.880001068115234
2016-02-29,51.5
2016-03-01,51.93000030517578
2016-03-02,51.61000061035156
2016-03-03,51.560001373291016
2016-03-04,50.75
2016-03-07,50.939998626708984
2016-03-08,50.68000030517578
2016-03-09,51.08000183105469
2016-03-10,50.88999938964844
2016-03-11,50.810001373291016
2016-03-14,50.75
2016-03-15,50.380001068115234
2016-03-16,50.790000915527344
2016-03-17,51.119998931884766
2016-03-18,51.90999984741211
2016-03-21,51.20000076293945
2016-03-22,51.439998626708984
2016-03-23,50.91999816894531
2016-03-24,50.5099983215332
2016-03-28,50.790000915527344
2016-03-29,51.599998474121094
2016-03-30,52.439998626708984
2016-03-31,52.540000915527344
2016-04-01,52.77000045776367
2016-04-04,52.59000015258789
2016-04-05,52.16999816894531
2016-04-06,51.349998474121094
2016-04-07,51.0099983215332
2016-04-08,51.0099983215332
2016-04-11,50.54999923706055
2016-04-12,51.18000030517578
2016-04-13,51.84000015258789
2016-04-14,51.400001525878906
2016-04-15,52.060001373291016
2016-04-18,52.40999984741211
2016-04-19,52.380001068115234
2016-04-20,52.79999923706055
2016-04-21,51.93000030517578
2016-04-22,51.9900016784668
2016-04-25,51.529998779296875
2016-04-26,51.630001068115234
2016-04-27,51.36000061035156
2016-04-28,54.619998931884766
2016-04-29,53.880001068115234
2016-05-02,54.08000183105469
2016-05-03,55.08000183105469
2016-05-04,55.040000915527344
2016-05-05,54.90999984741211
2016-05-06,55.369998931884766
2016-05-09,56.59000015258789
2016-05-10,56.720001220703125
2016-05-11,56.439998626708984
2016-05-12,57.060001373291016
2016-05-13,58.099998474121094
2016-05-16,57.86000061035156
2016-05-17,56.369998931884766
2016-05-18,57.540000915527344
2016-05-19,56.790000915527344
2016-05-20,58.790000915527344
2016-05-23,59.5
2016-05-24,60.279998779296875
2016-05-25,60.060001373291016
2016-05-26,60.2400016784668
2016-05-27,60.65999984741211
2016-05-31,60.72999954223633
2016-06-01,61.400001525878906
2016-06-02,62.119998931884766
2016-06-03,62.060001373291016
2016-06-06,63.52000045776367
2016-06-07,63.720001220703125
2016-06-08,64.05000305175781
2016-06-09,64.4800033569336
2016-06-10,64.5
2016-06-13,63.0099983215332
2016-06-14,62.79999923706055
2016-06-15,61.779998779296875
2016-06-16,61.95000076293945
2016-06-17,60.59000015258789
2016-06-20,61.54999923706055
2016-06-21,61.11000061035156
2016-06-22,60.720001220703125
2016-06-23,61.72999954223633
2016-06-24,59.29999923706055
2016-06-27,58.369998931884766
2016-06-28,58.9900016784668
2016-06-29,59.439998626708984
2016-06-30,61.220001220703125
2016-07-01,60.689998626708984
2016-07-05,61.0
2016-07-06,60.810001373291016
2016-07-07,60.189998626708984
2016-07-08,60.88999938964844
2016-07-11,61.880001068115234
2016-07-12,62.529998779296875
2016-07-13,61.9900016784668
2016-07-14,61.5
2016-07-15,61.2599983215332
2016-07-18,61.29999923706055
2016-07-19,61.220001220703125
2016-07-20,61.15999984741211
2016-07-21,61.290000915527344
2016-07-22,62.529998779296875
2016-07-25,61.470001220703125
2016-07-26,61.959999084472656
2016-07-27,62.529998779296875
2016-07-28,61.68000030517578
2016-07-29,58.529998779296875
2016-08-01,55.560001373291016
2016-08-02,55.86000061035156
2016-08-03,56.130001068115234
2016-08-04,56.400001525878906
2016-08-05,56.689998626708984
2016-08-08,57.0
2016-08-09,57.56999969482422
2016-08-10,57.7400016784668
2016-08-11,58.33000183105469
2016-08-12,58.34000015258789
2016-08-15,58.369998931884766
2016-08-16,58.52000045776367
2016-08-17,59.040000915527344
2016-08-18,59.13999938964844
2016-08-19,58.619998931884766
2016-08-22,58.75
2016-08-23,58.529998779296875
2016-08-24,58.4900016784668
2016-08-25,59.18000030517578
2016-08-26,59.0
2016-08-29,59.150001525878906
2016-08-30,59.2400016784668
2016-08-31,60.0099983215332
2016-09-01,59.779998779296875
2016-09-02,60.720001220703125
2016-09-06,60.93000030517578
2016-09-07,61.06999969482422
2016-09-08,61.060001373291016
2016-09-09,60.119998931884766
2016-09-12,59.709999084472656
2016-09-13,58.68000030517578
2016-09-14,57.599998474121094
2016-09-15,57.91999816894531
2016-09-16,57.150001525878906
2016-09-19,57.369998931884766
2016-09-20,57.20000076293945
2016-09-21,57.93000030517578
2016-09-22,59.529998779296875
2016-09-23,58.91999816894531
2016-09-26,58.5
2016-09-27,58.779998779296875
2016-09-28,59.41999816894531
2016-09-29,58.72999954223633
2016-09-30,58.779998779296875
2016-10-03,58.630001068115234
2016-10-04,58.52000045776367
2016-10-05,58.79999923706055
2016-10-06,58.72999954223633
2016-10-07,59.95000076293945
2016-10-10,60.29999923706055
2016-10-11,60.040000915527344
2016-10-12,60.34000015258789
2016-10-13,59.790000915527344
2016-10-14,59.2400016784668
2016-10-17,59.25
2016-10-18,58.75
2016-10-19,58.400001525878906
2016-10-20,56.150001525878906
2016-10-21,55.650001525878906
2016-10-24,56.0
2016-10-25,56.0
2016-10-26,54.5
2016-10-27,57.400001525878906
2016-10-28,55.70000076293945
2016-10-31,55.599998474121094
2016-11-01,54.349998474121094
2016-11-02,54.29999923706055
2016-11-03,53.599998474121094
2016-11-04,54.849998474121094
2016-11-07,54.95000076293945
2016-11-08,56.0
2016-11-09,57.5
2016-11-10,59.099998474121094
2016-11-11,62.400001525878906
2016-11-14,62.349998474121094
2016-11-15,62.599998474121094
2016-11-16,63.900001525878906
2016-11-17,64.0
2016-11-18,63.900001525878906
2016-11-21,63.849998474121094
2016-11-22,63.900001525878906
2016-11-23,63.849998474121094
2016-11-25,64.94999694824219
2016-11-28,64.75
2016-11-29,65.4000015258789
2016-11-30,63.54999923706055
2016-12-01,64.5
2016-12-02,63.099998474121094
2016-12-05,64.55000305175781
2016-12-06,65.30000305175781
2016-12-07,64.80000305175781
2016-12-08,65.4000015258789
2016-12-09,65.5
2016-12-12,66.19999694824219
2016-12-13,62.400001525878906
2016-12-14,61.54999923706055
2016-12-15,62.29999923706055
2016-12-16,61.150001525878906
2016-12-19,61.400001525878906
2016-12-20,61.849998474121094
2016-12-21,62.400001525878906
2016-12-22,62.900001525878906
2016-12-23,62.75
2016-12-27,63.29999923706055
2016-12-28,62.95000076293945
2016-12-29,63.400001525878906
2016-12-30,62.349998474121094
2017-01-03,63.04999923706055
2017-01-04,63.29999923706055
2017-01-05,62.79999923706055
2017-01-06,63.0
2017-01-09,61.95000076293945
2017-01-10,63.79999923706055
2017-01-11,64.94999694824219
2017-01-12,64.55000305175781
2017-01-13,64.5
2017-01-17,63.849998474121094
2017-01-18,64.55000305175781
2017-01-19,63.400001525878906
2017-01-20,63.150001525878906
2017-01-23,63.900001525878906
2017-01-24,63.599998474121094
2017-01-25,64.5
2017-01-26,64.44999694824219
2017-01-27,64.4000015258789
2017-01-30,63.400001525878906
2017-01-31,63.04999923706055
2017-02-01,64.0
2017-02-02,64.0
2017-02-03,64.8499984741211
2017-02-06,64.1500015258789
2017-02-07,63.5
2017-02-08,63.0
2017-02-09,63.75
2017-02-10,64.5
2017-02-13,64.75
2017-02-14,64.75
2017-02-15,64.75
2017-02-16,65.4000015258789
2017-02-17,65.25
2017-02-21,65.30000305175781
2017-02-22,66.05000305175781
2017-02-23,67.8499984741211
2017-02-24,65.69999694824219
2017-02-27,64.75
2017-02-28,64.30000305175781
2017-03-01,65.30000305175781
2017-03-02,65.0999984741211
2017-03-03,65.0999984741211
2017-03-06,64.30000305175781
2017-03-07,64.3499984741211
2017-03-08,63.45000076293945
2017-03-09,63.849998474121094
2017-03-10,64.1500015258789
2017-03-13,64.25
2017-03-14,64.55000305175781
2017-03-15,66.05000305175781
2017-03-16,65.19999694824219
2017-03-17,66.44999694824219
2017-03-20,66.3499984741211
2017-03-21,63.650001525878906
2017-03-22,62.70000076293945
2017-03-23,63.75
2017-03-24,63.75
2017-03-27,63.650001525878906
2017-03-28,63.70000076293945
2017-03-29,63.650001525878906
2017-03-30,64.6500015258789
