,CSII
2014-03-21,34.189998626708984
2014-03-24,32.470001220703125
2014-03-25,31.709999084472656
2014-03-26,31.399999618530273
2014-03-27,31.729999542236328
2014-03-28,31.5
2014-03-31,31.790000915527344
2014-04-01,32.5099983215332
2014-04-02,33.38999938964844
2014-04-03,32.720001220703125
2014-04-04,30.65999984741211
2014-04-07,28.81999969482422
2014-04-08,28.110000610351562
2014-04-09,28.739999771118164
2014-04-10,26.639999389648438
2014-04-11,26.56999969482422
2014-04-14,26.729999542236328
2014-04-15,25.43000030517578
2014-04-16,26.170000076293945
2014-04-17,26.079999923706055
2014-04-21,26.260000228881836
2014-04-22,27.18000030517578
2014-04-23,27.31999969482422
2014-04-24,28.579999923706055
2014-04-25,28.729999542236328
2014-04-28,28.020000457763672
2014-04-29,28.260000228881836
2014-04-30,28.75
2014-05-01,31.170000076293945
2014-05-02,31.420000076293945
2014-05-05,31.15999984741211
2014-05-06,30.709999084472656
2014-05-07,30.020000457763672
2014-05-08,29.139999389648438
2014-05-09,29.049999237060547
2014-05-12,27.43000030517578
2014-05-13,27.469999313354492
2014-05-14,27.31999969482422
2014-05-15,25.8700008392334
2014-05-16,26.200000762939453
2014-05-19,26.209999084472656
2014-05-20,25.719999313354492
2014-05-21,24.950000762939453
2014-05-22,25.93000030517578
2014-05-23,26.479999542236328
2014-05-27,26.8700008392334
2014-05-28,26.969999313354492
2014-05-29,27.149999618530273
2014-05-30,28.049999237060547
2014-06-02,28.059999465942383
2014-06-03,28.15999984741211
2014-06-04,28.790000915527344
2014-06-05,29.719999313354492
2014-06-06,29.8700008392334
2014-06-09,29.93000030517578
2014-06-10,30.09000015258789
2014-06-11,29.739999771118164
2014-06-12,29.969999313354492
2014-06-13,29.81999969482422
2014-06-16,30.270000457763672
2014-06-17,30.270000457763672
2014-06-18,30.940000534057617
2014-06-19,30.989999771118164
2014-06-20,31.309999465942383
2014-06-23,30.950000762939453
2014-06-24,31.0
2014-06-25,31.020000457763672
2014-06-26,31.290000915527344
2014-06-27,32.20000076293945
2014-06-30,31.15999984741211
2014-07-01,31.81999969482422
2014-07-02,31.84000015258789
2014-07-03,32.369998931884766
2014-07-07,31.290000915527344
2014-07-08,29.84000015258789
2014-07-09,29.389999389648438
2014-07-10,29.260000228881836
2014-07-11,29.690000534057617
2014-07-14,30.459999084472656
2014-07-15,29.84000015258789
2014-07-16,28.75
2014-07-17,27.809999465942383
2014-07-18,28.139999389648438
2014-07-21,28.600000381469727
2014-07-22,28.690000534057617
2014-07-23,28.690000534057617
2014-07-24,27.739999771118164
2014-07-25,27.450000762939453
2014-07-28,26.700000762939453
2014-07-29,28.270000457763672
2014-07-30,28.600000381469727
2014-07-31,27.0
2014-08-01,26.649999618530273
2014-08-04,27.549999237060547
2014-08-05,28.100000381469727
2014-08-06,28.3700008392334
2014-08-07,29.719999313354492
2014-08-08,29.40999984741211
2014-08-11,29.34000015258789
2014-08-12,28.860000610351562
2014-08-13,29.360000610351562
2014-08-14,30.0
2014-08-15,29.399999618530273
2014-08-18,29.639999389648438
2014-08-19,29.290000915527344
2014-08-20,29.399999618530273
2014-08-21,29.420000076293945
2014-08-22,29.329999923706055
2014-08-25,29.8700008392334
2014-08-26,30.079999923706055
2014-08-27,29.610000610351562
2014-08-28,28.600000381469727
2014-08-29,28.489999771118164
2014-09-02,29.020000457763672
2014-09-03,28.639999389648438
2014-09-04,28.329999923706055
2014-09-05,28.0
2014-09-08,28.360000610351562
2014-09-09,28.1200008392334
2014-09-10,28.1299991607666
2014-09-11,27.6299991607666
2014-09-12,27.309999465942383
2014-09-15,26.850000381469727
2014-09-16,27.079999923706055
2014-09-17,26.889999389648438
2014-09-18,26.989999771118164
2014-09-19,26.860000610351562
2014-09-22,26.940000534057617
2014-09-23,25.8799991607666
2014-09-24,26.450000762939453
2014-09-25,25.809999465942383
2014-09-26,25.719999313354492
2014-09-29,25.139999389648438
2014-09-30,23.6299991607666
2014-10-01,24.399999618530273
2014-10-02,25.290000915527344
2014-10-03,25.81999969482422
2014-10-06,25.809999465942383
2014-10-07,24.979999542236328
2014-10-08,25.709999084472656
2014-10-09,25.40999984741211
2014-10-10,25.200000762939453
2014-10-13,25.030000686645508
2014-10-14,25.75
2014-10-15,26.15999984741211
2014-10-16,27.06999969482422
2014-10-17,26.850000381469727
2014-10-20,27.09000015258789
2014-10-21,27.790000915527344
2014-10-22,27.059999465942383
2014-10-23,27.579999923706055
2014-10-24,27.950000762939453
2014-10-27,28.170000076293945
2014-10-28,28.6200008392334
2014-10-29,28.84000015258789
2014-10-30,29.170000076293945
2014-10-31,31.0
2014-11-03,29.950000762939453
2014-11-04,30.020000457763672
2014-11-05,29.8799991607666
2014-11-06,29.8700008392334
2014-11-07,29.360000610351562
2014-11-10,30.020000457763672
2014-11-11,29.760000228881836
2014-11-12,29.6200008392334
2014-11-13,29.170000076293945
2014-11-14,28.3799991607666
2014-11-17,28.579999923706055
2014-11-18,28.75
2014-11-19,28.559999465942383
2014-11-20,29.0
2014-11-21,28.850000381469727
2014-11-24,28.989999771118164
2014-11-25,29.049999237060547
2014-11-26,30.469999313354492
2014-11-28,30.65999984741211
2014-12-01,29.579999923706055
2014-12-02,29.329999923706055
2014-12-03,29.6200008392334
2014-12-04,29.530000686645508
2014-12-05,29.149999618530273
2014-12-08,29.030000686645508
2014-12-09,30.170000076293945
2014-12-10,29.049999237060547
2014-12-11,30.260000228881836
2014-12-12,30.739999771118164
2014-12-15,29.59000015258789
2014-12-16,29.030000686645508
2014-12-17,30.049999237060547
2014-12-18,30.65999984741211
2014-12-19,30.360000610351562
2014-12-22,30.280000686645508
2014-12-23,29.670000076293945
2014-12-24,29.75
2014-12-26,29.93000030517578
2014-12-29,29.40999984741211
2014-12-30,29.139999389648438
2014-12-31,30.079999923706055
2015-01-02,29.559999465942383
2015-01-05,29.139999389648438
2015-01-06,28.010000228881836
2015-01-07,28.239999771118164
2015-01-08,28.170000076293945
2015-01-09,28.549999237060547
2015-01-12,28.950000762939453
2015-01-13,29.520000457763672
2015-01-14,29.549999237060547
2015-01-15,28.559999465942383
2015-01-16,29.270000457763672
2015-01-20,29.200000762939453
2015-01-21,28.899999618530273
2015-01-22,29.030000686645508
2015-01-23,29.15999984741211
2015-01-26,29.559999465942383
2015-01-27,30.860000610351562
2015-01-28,30.770000457763672
2015-01-29,35.849998474121094
2015-01-30,34.09000015258789
2015-02-02,34.5099983215332
2015-02-03,34.15999984741211
2015-02-04,34.630001068115234
2015-02-05,35.16999816894531
2015-02-06,35.36000061035156
2015-02-09,35.2599983215332
2015-02-10,36.20000076293945
2015-02-11,35.63999938964844
2015-02-12,35.52000045776367
2015-02-13,35.689998626708984
2015-02-17,35.599998474121094
2015-02-18,35.88999938964844
2015-02-19,35.47999954223633
2015-02-20,35.310001373291016
2015-02-23,36.560001373291016
2015-02-24,36.52000045776367
2015-02-25,37.459999084472656
2015-02-26,38.72999954223633
2015-02-27,37.709999084472656
2015-03-02,38.040000915527344
2015-03-03,38.0
2015-03-04,36.83000183105469
2015-03-05,37.459999084472656
2015-03-06,36.099998474121094
2015-03-09,35.70000076293945
2015-03-10,35.29999923706055
2015-03-11,35.709999084472656
2015-03-12,36.16999816894531
2015-03-13,36.0099983215332
2015-03-16,37.5
2015-03-17,37.68000030517578
2015-03-18,37.869998931884766
2015-03-19,38.84000015258789
2015-03-20,39.09000015258789
2015-03-23,38.869998931884766
2015-03-24,38.90999984741211
2015-03-25,37.790000915527344
2015-03-26,37.58000183105469
2015-03-27,37.65999984741211
2015-03-30,38.81999969482422
2015-03-31,39.040000915527344
2015-04-01,38.65999984741211
2015-04-02,39.40999984741211
2015-04-06,39.709999084472656
2015-04-07,39.400001525878906
2015-04-08,39.84000015258789
2015-04-09,40.97999954223633
2015-04-10,40.209999084472656
2015-04-13,39.75
2015-04-14,39.119998931884766
2015-04-15,39.130001068115234
2015-04-16,38.97999954223633
2015-04-17,38.59000015258789
2015-04-20,38.810001373291016
2015-04-21,39.060001373291016
2015-04-22,39.06999969482422
2015-04-23,39.220001220703125
2015-04-24,37.220001220703125
2015-04-27,35.25
2015-04-28,34.52000045776367
2015-04-29,34.81999969482422
2015-04-30,31.299999237060547
2015-05-01,29.940000534057617
2015-05-04,30.200000762939453
2015-05-05,32.38999938964844
2015-05-06,33.040000915527344
2015-05-07,32.66999816894531
2015-05-08,31.700000762939453
2015-05-11,31.43000030517578
2015-05-12,30.3700008392334
2015-05-13,29.6299991607666
2015-05-14,29.6299991607666
2015-05-15,29.190000534057617
2015-05-18,30.31999969482422
2015-05-19,29.459999084472656
2015-05-20,28.420000076293945
2015-05-21,28.34000015258789
2015-05-22,27.93000030517578
2015-05-26,27.520000457763672
2015-05-27,27.989999771118164
2015-05-28,28.200000762939453
2015-05-29,27.979999542236328
2015-06-01,28.690000534057617
2015-06-02,28.860000610351562
2015-06-03,28.8700008392334
2015-06-04,28.700000762939453
2015-06-05,28.850000381469727
2015-06-08,28.760000228881836
2015-06-09,28.510000228881836
2015-06-10,29.219999313354492
2015-06-11,29.709999084472656
2015-06-12,29.1299991607666
2015-06-15,29.100000381469727
2015-06-16,29.469999313354492
2015-06-17,29.670000076293945
2015-06-18,29.84000015258789
2015-06-19,29.6299991607666
2015-06-22,29.700000762939453
2015-06-23,29.530000686645508
2015-06-24,29.149999618530273
2015-06-25,28.979999542236328
2015-06-26,28.389999389648438
2015-06-29,26.559999465942383
2015-06-30,26.450000762939453
2015-07-01,25.700000762939453
2015-07-02,26.059999465942383
2015-07-06,26.950000762939453
2015-07-07,27.729999542236328
2015-07-08,27.790000915527344
2015-07-09,29.709999084472656
2015-07-10,29.709999084472656
2015-07-13,30.809999465942383
2015-07-14,30.610000610351562
2015-07-15,30.110000610351562
2015-07-16,30.559999465942383
2015-07-17,30.399999618530273
2015-07-20,30.020000457763672
2015-07-21,30.559999465942383
2015-07-22,32.31999969482422
2015-07-23,32.310001373291016
2015-07-24,30.34000015258789
2015-07-27,30.219999313354492
2015-07-28,30.049999237060547
2015-07-29,29.889999389648438
2015-07-30,29.899999618530273
2015-07-31,29.84000015258789
2015-08-03,28.959999084472656
2015-08-04,29.559999465942383
2015-08-05,29.350000381469727
2015-08-06,23.219999313354492
2015-08-07,24.010000228881836
2015-08-10,23.610000610351562
2015-08-11,23.049999237060547
2015-08-12,23.700000762939453
2015-08-13,24.700000762939453
2015-08-14,24.200000762939453
2015-08-17,24.15999984741211
2015-08-18,24.149999618530273
2015-08-19,24.030000686645508
2015-08-20,23.950000762939453
2015-08-21,24.1299991607666
2015-08-24,23.469999313354492
2015-08-25,22.920000076293945
2015-08-26,23.040000915527344
2015-08-27,24.010000228881836
2015-08-28,24.239999771118164
2015-08-31,24.079999923706055
2015-09-01,23.270000457763672
2015-09-02,23.489999771118164
2015-09-03,22.979999542236328
2015-09-04,22.799999237060547
2015-09-08,23.239999771118164
2015-09-09,23.530000686645508
2015-09-10,23.93000030517578
2015-09-11,24.309999465942383
2015-09-14,23.540000915527344
2015-09-15,23.770000457763672
2015-09-16,21.65999984741211
2015-09-17,21.200000762939453
2015-09-18,21.260000228881836
2015-09-21,20.739999771118164
2015-09-22,20.43000030517578
2015-09-23,19.969999313354492
2015-09-24,19.59000015258789
2015-09-25,17.93000030517578
2015-09-28,16.3700008392334
2015-09-29,15.069999694824219
2015-09-30,15.84000015258789
2015-10-01,16.200000762939453
2015-10-02,16.700000762939453
2015-10-05,17.149999618530273
2015-10-06,16.860000610351562
2015-10-07,16.6299991607666
2015-10-08,13.619999885559082
2015-10-09,14.869999885559082
2015-10-12,14.399999618530273
2015-10-13,14.079999923706055
2015-10-14,13.640000343322754
2015-10-15,13.720000267028809
2015-10-16,14.649999618530273
2015-10-19,15.029999732971191
2015-10-20,14.5
2015-10-21,14.579999923706055
2015-10-22,13.75
2015-10-23,13.930000305175781
2015-10-26,13.539999961853027
2015-10-27,13.5600004196167
2015-10-28,14.449999809265137
2015-10-29,13.9399995803833
2015-10-30,13.699999809265137
2015-11-02,14.109999656677246
2015-11-03,15.529999732971191
2015-11-04,15.90999984741211
2015-11-05,15.029999732971191
2015-11-06,15.260000228881836
2015-11-09,15.239999771118164
2015-11-10,14.84000015258789
2015-11-11,14.59000015258789
2015-11-12,14.359999656677246
2015-11-13,14.399999618530273
2015-11-16,14.359999656677246
2015-11-17,14.289999961853027
2015-11-18,14.84000015258789
2015-11-19,14.520000457763672
2015-11-20,14.65999984741211
2015-11-23,14.600000381469727
2015-11-24,15.640000343322754
2015-11-25,16.549999237060547
2015-11-27,16.520000457763672
2015-11-30,16.0
2015-12-01,15.649999618530273
2015-12-02,15.4399995803833
2015-12-03,15.069999694824219
2015-12-04,14.720000267028809
2015-12-07,14.710000038146973
2015-12-08,15.220000267028809
2015-12-09,14.760000228881836
2015-12-10,14.739999771118164
2015-12-11,14.050000190734863
2015-12-14,13.569999694824219
2015-12-15,14.010000228881836
2015-12-16,14.399999618530273
2015-12-17,14.1899995803833
2015-12-18,14.069999694824219
2015-12-21,14.239999771118164
2015-12-22,14.369999885559082
2015-12-23,15.760000228881836
2015-12-24,15.359999656677246
2015-12-28,14.920000076293945
2015-12-29,15.760000228881836
2015-12-30,15.220000267028809
2015-12-31,15.119999885559082
2016-01-04,14.579999923706055
2016-01-05,14.420000076293945
2016-01-06,14.40999984741211
2016-01-07,13.90999984741211
2016-01-08,13.850000381469727
2016-01-11,13.59000015258789
2016-01-12,13.890000343322754
2016-01-13,13.270000457763672
2016-01-14,13.9399995803833
2016-01-15,13.069999694824219
2016-01-19,12.510000228881836
2016-01-20,12.760000228881836
2016-01-21,12.460000038146973
2016-01-22,8.739999771118164
2016-01-25,9.079999923706055
2016-01-26,9.199999809265137
2016-01-27,8.779999732971191
2016-01-28,8.640000343322754
2016-01-29,8.449999809265137
2016-02-01,9.010000228881836
2016-02-02,9.109999656677246
2016-02-03,9.40999984741211
2016-02-04,9.760000228881836
2016-02-05,9.09000015258789
2016-02-08,8.640000343322754
2016-02-09,8.460000038146973
2016-02-10,8.600000381469727
2016-02-11,8.390000343322754
2016-02-12,8.149999618530273
2016-02-16,8.680000305175781
2016-02-17,8.890000343322754
2016-02-18,8.619999885559082
2016-02-19,8.239999771118164
2016-02-22,8.0
2016-02-23,7.670000076293945
2016-02-24,8.0
2016-02-25,8.130000114440918
2016-02-26,8.399999618530273
2016-02-29,8.359999656677246
2016-03-01,8.720000267028809
2016-03-02,9.270000457763672
2016-03-03,9.550000190734863
2016-03-04,9.970000267028809
2016-03-07,10.479999542236328
2016-03-08,9.84000015258789
2016-03-09,9.779999732971191
2016-03-10,9.779999732971191
2016-03-11,10.1899995803833
2016-03-14,10.300000190734863
2016-03-15,9.760000228881836
2016-03-16,9.5
2016-03-17,9.449999809265137
2016-03-18,9.739999771118164
2016-03-21,10.1899995803833
2016-03-22,10.359999656677246
2016-03-23,9.600000381469727
2016-03-24,9.520000457763672
2016-03-28,9.729999542236328
2016-03-29,10.279999732971191
2016-03-30,10.140000343322754
2016-03-31,10.369999885559082
2016-04-01,13.260000228881836
2016-04-04,13.510000228881836
2016-04-05,13.199999809265137
2016-04-06,13.649999618530273
2016-04-07,13.25
2016-04-08,13.100000381469727
2016-04-11,13.34000015258789
2016-04-12,13.4399995803833
2016-04-13,13.880000114440918
2016-04-14,13.800000190734863
2016-04-15,13.979999542236328
2016-04-18,14.149999618530273
2016-04-19,14.229999542236328
2016-04-20,13.869999885559082
2016-04-21,14.109999656677246
2016-04-22,14.720000267028809
2016-04-25,14.84000015258789
2016-04-26,14.770000457763672
2016-04-27,14.399999618530273
2016-04-28,13.8100004196167
2016-04-29,13.979999542236328
2016-05-02,13.859999656677246
2016-05-03,13.520000457763672
2016-05-04,13.670000076293945
2016-05-05,15.149999618530273
2016-05-06,14.640000343322754
2016-05-09,15.210000038146973
2016-05-10,15.510000228881836
2016-05-11,15.140000343322754
2016-05-12,14.300000190734863
2016-05-13,14.600000381469727
2016-05-16,14.8100004196167
2016-05-17,14.5600004196167
2016-05-18,14.569999694824219
2016-05-19,14.729999542236328
2016-05-20,15.289999961853027
2016-05-23,15.670000076293945
2016-05-24,16.350000381469727
2016-05-25,16.440000534057617
2016-05-26,16.520000457763672
2016-05-27,17.1200008392334
2016-05-31,16.889999389648438
2016-06-01,17.360000610351562
2016-06-02,16.989999771118164
2016-06-03,17.309999465942383
2016-06-06,17.450000762939453
2016-06-07,18.049999237060547
2016-06-08,18.43000030517578
2016-06-09,17.950000762939453
2016-06-10,18.360000610351562
2016-06-13,18.239999771118164
2016-06-14,17.950000762939453
2016-06-15,17.8799991607666
2016-06-16,18.020000457763672
2016-06-17,17.149999618530273
2016-06-20,17.450000762939453
2016-06-21,17.559999465942383
2016-06-22,17.540000915527344
2016-06-23,17.899999618530273
2016-06-24,17.600000381469727
2016-06-27,16.770000457763672
2016-06-28,17.3700008392334
2016-06-29,18.219999313354492
2016-06-30,18.3799991607666
2016-07-01,19.059999465942383
2016-07-05,18.469999313354492
2016-07-06,18.489999771118164
2016-07-07,18.5
2016-07-08,19.6200008392334
2016-07-11,19.31999969482422
2016-07-12,19.18000030517578
2016-07-13,19.09000015258789
2016-07-14,18.899999618530273
2016-07-15,19.350000381469727
2016-07-18,19.40999984741211
2016-07-19,19.43000030517578
2016-07-20,19.59000015258789
2016-07-21,19.06999969482422
2016-07-22,19.06999969482422
2016-07-25,18.850000381469727
2016-07-26,19.3700008392334
2016-07-27,19.200000762939453
2016-07-28,19.299999237060547
2016-07-29,19.610000610351562
2016-08-01,19.5
2016-08-02,19.3799991607666
2016-08-03,19.739999771118164
2016-08-04,21.229999542236328
2016-08-05,21.329999923706055
2016-08-08,21.010000228881836
2016-08-09,21.799999237060547
2016-08-10,21.520000457763672
2016-08-11,21.739999771118164
2016-08-12,21.860000610351562
2016-08-15,22.209999084472656
2016-08-16,22.329999923706055
2016-08-17,22.270000457763672
2016-08-18,22.65999984741211
2016-08-19,22.600000381469727
2016-08-22,23.860000610351562
2016-08-23,24.34000015258789
2016-08-24,23.799999237060547
2016-08-25,23.829999923706055
2016-08-26,24.540000915527344
2016-08-29,24.8799991607666
2016-08-30,24.56999969482422
2016-08-31,24.469999313354492
2016-09-01,24.450000762939453
2016-09-02,24.690000534057617
2016-09-06,24.889999389648438
2016-09-07,24.989999771118164
2016-09-08,24.8799991607666
2016-09-09,23.809999465942383
2016-09-12,24.420000076293945
2016-09-13,23.600000381469727
2016-09-14,24.200000762939453
2016-09-15,24.729999542236328
2016-09-16,24.18000030517578
2016-09-19,23.389999389648438
2016-09-20,23.850000381469727
2016-09-21,24.0
2016-09-22,23.65999984741211
2016-09-23,23.0
2016-09-26,23.0
2016-09-27,23.059999465942383
2016-09-28,23.40999984741211
2016-09-29,22.850000381469727
2016-09-30,23.739999771118164
2016-10-03,23.760000228881836
2016-10-04,23.889999389648438
2016-10-05,24.25
2016-10-06,24.110000610351562
2016-10-07,24.459999084472656
2016-10-10,25.190000534057617
2016-10-11,24.450000762939453
2016-10-12,24.3700008392334
2016-10-13,24.239999771118164
2016-10-14,24.1299991607666
2016-10-17,24.399999618530273
2016-10-18,24.190000534057617
2016-10-19,23.6299991607666
2016-10-20,23.81999969482422
2016-10-21,23.309999465942383
2016-10-24,23.31999969482422
2016-10-25,22.540000915527344
2016-10-26,21.469999313354492
2016-10-27,22.260000228881836
2016-10-28,22.25
2016-10-31,23.43000030517578
2016-11-01,23.309999465942383
2016-11-02,22.950000762939453
2016-11-03,22.559999465942383
2016-11-04,22.959999084472656
2016-11-07,23.670000076293945
2016-11-08,24.18000030517578
2016-11-09,24.510000228881836
2016-11-10,25.65999984741211
2016-11-11,25.229999542236328
2016-11-14,24.950000762939453
2016-11-15,26.34000015258789
2016-11-16,27.139999389648438
2016-11-17,26.8799991607666
2016-11-18,26.920000076293945
2016-11-21,26.389999389648438
2016-11-22,25.739999771118164
2016-11-23,26.190000534057617
2016-11-25,25.59000015258789
2016-11-28,24.719999313354492
2016-11-29,24.920000076293945
2016-11-30,24.190000534057617
2016-12-01,23.350000381469727
2016-12-02,23.389999389648438
2016-12-05,23.850000381469727
2016-12-06,24.0
2016-12-07,24.350000381469727
2016-12-08,25.100000381469727
2016-12-09,25.059999465942383
2016-12-12,25.489999771118164
2016-12-13,25.670000076293945
2016-12-14,25.739999771118164
2016-12-15,26.229999542236328
2016-12-16,26.0
2016-12-19,25.6299991607666
2016-12-20,25.780000686645508
2016-12-21,24.940000534057617
2016-12-22,25.190000534057617
2016-12-23,25.790000915527344
2016-12-27,25.020000457763672
2016-12-28,24.469999313354492
2016-12-29,24.25
2016-12-30,24.209999084472656
2017-01-03,24.110000610351562
2017-01-04,23.84000015258789
2017-01-05,23.6200008392334
2017-01-06,23.440000534057617
2017-01-09,23.3700008392334
2017-01-10,24.610000610351562
2017-01-11,24.25
2017-01-12,24.889999389648438
2017-01-13,26.420000076293945
2017-01-17,25.709999084472656
2017-01-18,25.489999771118164
2017-01-19,25.100000381469727
2017-01-20,24.639999389648438
2017-01-23,24.950000762939453
2017-01-24,25.729999542236328
2017-01-25,26.3799991607666
2017-01-26,24.8700008392334
2017-01-27,25.100000381469727
2017-01-30,24.81999969482422
2017-01-31,24.700000762939453
2017-02-01,25.280000686645508
2017-02-02,25.610000610351562
2017-02-03,25.84000015258789
2017-02-06,26.110000610351562
2017-02-07,26.34000015258789
2017-02-08,26.469999313354492
2017-02-09,26.3799991607666
2017-02-10,27.280000686645508
2017-02-13,27.690000534057617
2017-02-14,28.049999237060547
2017-02-15,27.6299991607666
2017-02-16,28.43000030517578
2017-02-17,29.190000534057617
2017-02-21,28.170000076293945
2017-02-22,27.540000915527344
2017-02-23,27.639999389648438
2017-02-24,27.809999465942383
2017-02-27,28.540000915527344
2017-02-28,28.399999618530273
2017-03-01,29.040000915527344
2017-03-02,28.100000381469727
2017-03-03,27.760000228881836
2017-03-06,27.350000381469727
2017-03-07,26.799999237060547
2017-03-08,26.450000762939453
2017-03-09,26.489999771118164
2017-03-10,26.959999084472656
2017-03-13,26.8700008392334
2017-03-14,26.739999771118164
2017-03-15,27.5
2017-03-16,27.110000610351562
2017-03-17,27.31999969482422
2017-03-20,26.979999542236328
2017-03-21,26.209999084472656
2017-03-22,26.829999923706055
2017-03-23,27.479999542236328
2017-03-24,28.100000381469727
2017-03-27,28.200000762939453
2017-03-28,28.290000915527344
2017-03-29,28.270000457763672
2017-03-30,28.979999542236328
2017-03-31,28.280000686645508
2017-04-03,29.06999969482422
2017-04-04,28.780000686645508
2017-04-05,28.739999771118164
2017-04-06,29.030000686645508
2017-04-07,28.8700008392334
2017-04-10,28.950000762939453
2017-04-11,28.979999542236328
2017-04-12,28.84000015258789
2017-04-13,28.799999237060547
2017-04-17,28.8700008392334
2017-04-18,28.110000610351562
2017-04-19,28.309999465942383
2017-04-20,29.219999313354492
2017-04-21,28.81999969482422
2017-04-24,29.40999984741211
2017-04-25,29.68000030517578
2017-04-26,29.15999984741211
2017-04-27,29.8700008392334
2017-04-28,29.8700008392334
2017-05-01,30.690000534057617
2017-05-02,30.209999084472656
2017-05-03,30.329999923706055
2017-05-04,30.149999618530273
2017-05-05,29.739999771118164
2017-05-08,30.18000030517578
2017-05-09,30.010000228881836
2017-05-10,32.13999938964844
2017-05-11,31.90999984741211
2017-05-12,31.969999313354492
2017-05-15,32.220001220703125
2017-05-16,32.470001220703125
2017-05-17,31.889999389648438
2017-05-18,31.469999313354492
2017-05-19,31.489999771118164
2017-05-22,31.610000610351562
2017-05-23,31.100000381469727
2017-05-24,30.549999237060547
2017-05-25,30.510000228881836
2017-05-26,30.190000534057617
2017-05-30,30.040000915527344
2017-05-31,30.030000686645508
2017-06-01,30.84000015258789
2017-06-02,31.049999237060547
2017-06-05,30.790000915527344
2017-06-06,30.799999237060547
2017-06-07,31.079999923706055
2017-06-08,31.760000228881836
2017-06-09,30.93000030517578
2017-06-12,31.110000610351562
2017-06-13,30.829999923706055
2017-06-14,31.0
2017-06-15,31.15999984741211
2017-06-16,31.09000015258789
2017-06-19,31.959999084472656
2017-06-20,31.610000610351562
2017-06-21,31.780000686645508
2017-06-22,30.799999237060547
2017-06-23,30.760000228881836
2017-06-26,30.760000228881836
2017-06-27,30.329999923706055
2017-06-28,32.88999938964844
2017-06-29,32.02000045776367
2017-06-30,32.22999954223633
2017-07-03,32.16999816894531
2017-07-05,32.84000015258789
2017-07-06,31.8700008392334
2017-07-07,32.5099983215332
2017-07-10,31.899999618530273
2017-07-11,31.81999969482422
2017-07-12,32.0
2017-07-13,31.59000015258789
2017-07-14,32.439998626708984
2017-07-17,32.400001525878906
2017-07-18,32.220001220703125
2017-07-19,32.68000030517578
2017-07-20,32.849998474121094
2017-07-21,32.04999923706055
2017-07-24,32.40999984741211
2017-07-25,32.720001220703125
2017-07-26,32.209999084472656
2017-07-27,31.670000076293945
2017-07-28,31.940000534057617
2017-07-31,31.549999237060547
2017-08-01,31.34000015258789
2017-08-02,30.780000686645508
2017-08-03,30.149999618530273
2017-08-04,30.549999237060547
2017-08-07,31.020000457763672
2017-08-08,30.940000534057617
2017-08-09,30.59000015258789
2017-08-10,30.030000686645508
2017-08-11,30.56999969482422
2017-08-14,30.84000015258789
2017-08-15,30.790000915527344
2017-08-16,30.459999084472656
2017-08-17,30.170000076293945
2017-08-18,29.649999618530273
2017-08-21,29.020000457763672
2017-08-22,29.81999969482422
2017-08-23,28.93000030517578
2017-08-24,28.950000762939453
2017-08-25,28.389999389648438
2017-08-28,29.25
2017-08-29,29.219999313354492
2017-08-30,29.149999618530273
2017-08-31,29.3700008392334
2017-09-01,31.399999618530273
2017-09-05,30.079999923706055
2017-09-06,29.729999542236328
2017-09-07,29.719999313354492
2017-09-08,29.770000457763672
2017-09-11,30.18000030517578
2017-09-12,30.559999465942383
2017-09-13,30.639999389648438
2017-09-14,30.790000915527344
2017-09-15,30.450000762939453
2017-09-18,28.25
2017-09-19,27.5
2017-09-20,27.25
2017-09-21,27.6299991607666
2017-09-22,27.520000457763672
2017-09-25,27.75
2017-09-26,28.100000381469727
2017-09-27,28.3700008392334
2017-09-28,28.510000228881836
2017-09-29,28.149999618530273
2017-10-02,28.829999923706055
2017-10-03,29.020000457763672
2017-10-04,29.260000228881836
2017-10-05,29.1200008392334
2017-10-06,28.940000534057617
2017-10-09,28.350000381469727
2017-10-10,28.3799991607666
2017-10-11,28.489999771118164
2017-10-12,28.260000228881836
2017-10-13,27.75
2017-10-16,27.1200008392334
2017-10-17,27.010000228881836
2017-10-18,26.59000015258789
2017-10-19,26.530000686645508
2017-10-20,26.34000015258789
2017-10-23,25.790000915527344
2017-10-24,25.520000457763672
2017-10-25,25.399999618530273
2017-10-26,25.170000076293945
2017-10-27,24.639999389648438
2017-10-30,24.079999923706055
2017-10-31,24.06999969482422
2017-11-01,24.600000381469727
2017-11-02,24.270000457763672
2017-11-03,24.43000030517578
2017-11-06,24.059999465942383
2017-11-07,23.43000030517578
2017-11-08,23.6299991607666
2017-11-09,23.600000381469727
2017-11-10,23.729999542236328
2017-11-13,23.719999313354492
2017-11-14,23.479999542236328
2017-11-15,23.43000030517578
2017-11-16,23.739999771118164
2017-11-17,24.3799991607666
2017-11-20,24.6200008392334
2017-11-21,24.81999969482422
2017-11-22,25.1299991607666
2017-11-24,25.149999618530273
2017-11-27,24.8799991607666
2017-11-28,25.780000686645508
2017-11-29,25.889999389648438
2017-11-30,25.059999465942383
2017-12-01,24.75
2017-12-04,24.149999618530273
2017-12-05,23.770000457763672
2017-12-06,23.93000030517578
2017-12-07,24.450000762939453
2017-12-08,24.469999313354492
2017-12-11,24.520000457763672
2017-12-12,24.75
2017-12-13,24.989999771118164
2017-12-14,24.729999542236328
2017-12-15,23.780000686645508
2017-12-18,24.100000381469727
