,DGRE
2021-01-27,29.7450008392334
2021-01-28,29.825000762939453
2021-01-29,28.920000076293945
2021-02-01,29.708999633789062
2021-02-02,30.208999633789062
2021-02-03,30.27400016784668
2021-02-04,30.190000534057617
2021-02-05,30.34000015258789
2021-02-08,30.520000457763672
2021-02-09,30.7450008392334
2021-02-10,30.77899932861328
2021-02-11,31.09000015258789
2021-02-12,31.18000030517578
2021-02-16,31.079999923706055
2021-02-17,31.139999389648438
2021-02-18,30.790000915527344
2021-02-19,31.075000762939453
2021-02-22,30.31599998474121
2021-02-23,30.479999542236328
2021-02-24,30.165000915527344
2021-02-25,29.75
2021-02-26,29.399999618530273
2021-03-01,30.049999237060547
2021-03-02,29.84000015258789
2021-03-03,29.850000381469727
2021-03-04,29.329999923706055
2021-03-05,29.53499984741211
2021-03-08,28.8799991607666
2021-03-09,29.200000762939453
2021-03-10,29.420000076293945
2021-03-11,30.040000915527344
2021-03-12,29.719999313354492
2021-03-15,29.760000228881836
2021-03-16,29.964000701904297
2021-03-17,30.09000015258789
2021-03-18,29.690000534057617
2021-03-19,29.979999542236328
2021-03-22,29.989999771118164
2021-03-23,29.429000854492188
2021-03-24,28.940000534057617
2021-03-25,29.010000228881836
2021-03-26,29.700000762939453
2021-03-29,29.639999389648438
2021-03-30,29.760000228881836
2021-03-31,29.729999542236328
2021-04-01,29.950000762939453
2021-04-05,30.010000228881836
2021-04-06,30.15999984741211
2021-04-07,29.71500015258789
2021-04-08,30.18000030517578
2021-04-09,29.906999588012695
2021-04-12,29.45400047302246
2021-04-13,29.549999237060547
2021-04-14,29.700000762939453
2021-04-15,30.049999237060547
2021-04-16,30.1299991607666
2021-04-19,30.020000457763672
2021-04-20,29.92300033569336
2021-04-21,30.0
2021-04-22,29.839000701904297
2021-04-23,30.200000762939453
2021-04-26,30.200000762939453
2021-04-27,30.198999404907227
2021-04-28,30.31999969482422
2021-04-29,30.309999465942383
2021-04-30,29.8799991607666
2021-05-03,29.860000610351562
2021-05-04,29.549999237060547
2021-05-05,29.760000228881836
2021-05-06,29.97800064086914
2021-05-07,30.290000915527344
2021-05-10,29.93000030517578
2021-05-11,29.614999771118164
2021-05-12,28.780000686645508
2021-05-13,28.979999542236328
2021-05-14,29.479999542236328
