,ACHV
2014-03-17,27038.0
2014-03-18,28336.0
2014-03-19,27918.0
2014-03-20,27588.0
2014-03-21,29084.0
2014-03-24,27962.0
2014-03-25,27478.0
2014-03-26,26180.0
2014-03-27,25762.0
2014-03-28,25124.0
2014-03-31,25872.0
2014-04-01,25300.0
2014-04-02,24750.0
2014-04-03,23760.0
2014-04-04,22396.0
2014-04-07,21714.0
2014-04-08,22352.0
2014-04-09,22660.0
2014-04-10,21252.0
2014-04-11,21604.0
2014-04-14,21428.0
2014-04-15,22000.0
2014-04-16,22550.0
2014-04-17,22704.0
2014-04-21,22704.0
2014-04-22,22814.0
2014-04-23,22946.0
2014-04-24,23144.0
2014-04-25,21340.0
2014-04-28,8470.0
2014-04-29,8624.0
2014-04-30,8536.0
2014-05-01,8558.0
2014-05-02,8580.0
2014-05-05,8404.0
2014-05-06,8426.0
2014-05-07,8030.0
2014-05-08,7920.0
2014-05-09,8316.0
2014-05-12,8602.0
2014-05-13,8382.0
2014-05-14,8646.0
2014-05-15,8404.0
2014-05-16,8448.0
2014-05-19,8558.0
2014-05-20,8360.0
2014-05-21,8228.0
2014-05-22,8404.0
2014-05-23,8602.0
2014-05-27,8492.0
2014-05-28,9064.0
2014-05-29,8580.0
2014-05-30,8338.0
2014-06-02,7986.0
2014-06-03,7502.0
2014-06-04,7964.0
2014-06-05,7964.0
2014-06-06,7722.0
2014-06-09,7810.0
2014-06-10,7986.0
2014-06-11,7920.0
2014-06-12,7810.0
2014-06-13,7370.0
2014-06-16,7700.0
2014-06-17,7898.0
2014-06-18,7832.0
2014-06-19,7744.0
2014-06-20,7876.0
2014-06-23,7832.0
2014-06-24,7524.0
2014-06-25,7612.0
2014-06-26,7502.0
2014-06-27,7700.0
2014-06-30,8206.0
2014-07-01,8030.0
2014-07-02,7964.0
2014-07-03,8008.0
2014-07-07,7656.0
2014-07-08,7502.0
2014-07-09,7480.0
2014-07-10,7436.0
2014-07-11,7348.0
2014-07-14,7370.0
2014-07-15,7106.0
2014-07-16,7194.0
2014-07-17,7084.0
2014-07-18,7106.0
2014-07-21,6776.0
2014-07-22,6710.0
2014-07-23,6820.0
2014-07-24,6996.0
2014-07-25,6930.0
2014-07-28,6710.0
2014-07-29,6556.0
2014-07-30,6776.0
2014-07-31,6644.0
2014-08-01,6424.0
2014-08-04,6446.0
2014-08-05,6380.0
2014-08-06,6424.0
2014-08-07,6952.0
2014-08-08,6886.0
2014-08-11,7260.0
2014-08-12,6974.0
2014-08-13,7216.0
2014-08-14,7260.0
2014-08-15,7260.0
2014-08-18,7238.0
2014-08-19,7194.0
2014-08-20,7062.0
2014-08-21,6930.0
2014-08-22,7194.0
2014-08-25,7150.0
2014-08-26,7436.0
2014-08-27,7260.0
2014-08-28,7260.0
2014-08-29,7282.0
2014-09-02,7304.0
2014-09-03,7128.0
2014-09-04,7062.0
2014-09-05,6864.0
2014-09-08,6952.0
2014-09-09,6974.0
2014-09-10,7084.0
2014-09-11,7018.0
2014-09-12,6930.0
2014-09-15,6754.0
2014-09-16,6490.0
2014-09-17,6732.0
2014-09-18,6600.0
2014-09-19,6160.0
2014-09-22,6270.0
2014-09-23,6094.0
2014-09-24,6116.0
2014-09-25,6094.0
2014-09-26,6204.0
2014-09-29,6138.0
2014-09-30,5874.0
2014-10-01,5500.0
2014-10-02,5588.0
2014-10-03,5456.0
2014-10-06,5390.0
2014-10-07,5236.0
2014-10-08,5148.0
2014-10-09,5016.0
2014-10-10,4840.0
2014-10-13,4752.0
2014-10-14,4884.0
2014-10-15,4906.0
2014-10-16,4708.0
2014-10-17,4840.0
2014-10-20,4774.0
2014-10-21,4840.0
2014-10-22,4818.0
2014-10-23,4840.0
2014-10-24,4774.0
2014-10-27,4862.0
2014-10-28,4840.0
2014-10-29,5346.0
2014-10-30,4950.0
2014-10-31,4928.0
2014-11-03,5126.0
2014-11-04,4972.0
2014-11-05,4752.0
2014-11-06,4840.0
2014-11-07,4796.0
2014-11-10,4686.0
2014-11-11,4730.0
2014-11-12,4796.0
2014-11-13,4730.0
2014-11-14,4796.0
2014-11-17,4840.0
2014-11-18,4708.0
2014-11-19,4620.0
2014-11-20,4510.0
2014-11-21,4620.0
2014-11-24,4620.0
2014-11-25,4598.0
2014-11-26,4642.0
2014-11-28,4642.0
2014-12-01,4598.0
2014-12-02,5060.0
2014-12-03,5082.0
2014-12-04,5016.0
2014-12-05,5082.0
2014-12-08,5016.0
2014-12-09,4972.0
2014-12-10,4840.0
2014-12-11,5148.0
2014-12-12,5060.0
2014-12-15,4884.0
2014-12-16,4950.0
2014-12-17,4906.0
2014-12-18,5016.0
2014-12-19,4466.0
2014-12-22,4598.0
2014-12-23,4708.0
2014-12-24,4620.0
2014-12-26,4840.0
2014-12-29,4774.0
2014-12-30,4906.0
2014-12-31,5038.0
2015-01-02,5104.0
2015-01-05,5126.0
2015-01-06,5038.0
2015-01-07,5104.0
2015-01-08,5060.0
2015-01-09,5038.0
2015-01-12,5060.0
2015-01-13,4862.0
2015-01-14,5016.0
2015-01-15,4884.0
2015-01-16,5060.0
2015-01-20,5016.0
2015-01-21,4906.0
2015-01-22,4532.0
2015-01-23,4598.0
2015-01-26,4642.0
2015-01-27,4576.0
2015-01-28,4466.0
2015-01-29,4444.0
2015-01-30,4422.0
2015-02-02,4510.0
2015-02-03,4400.0
2015-02-04,4290.0
2015-02-05,4400.0
2015-02-06,4466.0
2015-02-09,4576.0
2015-02-10,4686.0
2015-02-11,4730.0
2015-02-12,4642.0
2015-02-13,4532.0
2015-02-17,4730.0
2015-02-18,4862.0
2015-02-19,4950.0
2015-02-20,4994.0
2015-02-23,4928.0
2015-02-24,4752.0
2015-02-25,4884.0
2015-02-26,5038.0
2015-02-27,5060.0
2015-03-02,5302.0
2015-03-03,5720.0
2015-03-04,5764.0
2015-03-05,5698.0
2015-03-06,5390.0
2015-03-09,5126.0
2015-03-10,4972.0
2015-03-11,4928.0
2015-03-12,4994.0
2015-03-13,5236.0
2015-03-16,5082.0
2015-03-17,5082.0
2015-03-18,5104.0
2015-03-19,5412.0
2015-03-20,5060.0
2015-03-23,5170.0
2015-03-24,5148.0
2015-03-25,4994.0
2015-03-26,4862.0
2015-03-27,4730.0
2015-03-30,4730.0
2015-03-31,4730.0
2015-04-01,4576.0
2015-04-02,4708.0
2015-04-06,4730.0
2015-04-07,5060.0
2015-04-08,5258.0
2015-04-09,5060.0
2015-04-10,5258.0
2015-04-13,5192.0
2015-04-14,5214.0
2015-04-15,5104.0
2015-04-16,5060.0
2015-04-17,4994.0
2015-04-20,4708.0
2015-04-21,4686.0
2015-04-22,4642.0
2015-04-23,4730.0
2015-04-24,4818.0
2015-04-27,4752.0
2015-04-28,4752.0
2015-04-29,4598.0
2015-04-30,4422.0
2015-05-01,4334.0
2015-05-04,4400.0
2015-05-05,4224.0
2015-05-06,4180.0
2015-05-07,4202.0
2015-05-08,4180.0
2015-05-11,3916.0
2015-05-12,3916.0
2015-05-13,3894.0
2015-05-14,3982.0
2015-05-15,4290.0
2015-05-18,4136.0
2015-05-19,4092.0
2015-05-20,4158.0
2015-05-21,4158.0
2015-05-22,4070.0
2015-05-26,4752.0
2015-05-27,5016.0
2015-05-28,4752.0
2015-05-29,4664.0
2015-06-01,5060.0
2015-06-02,4928.0
2015-06-03,5104.0
2015-06-04,5522.0
2015-06-05,5830.0
2015-06-08,5764.0
2015-06-09,5720.0
2015-06-10,6138.0
2015-06-11,6072.0
2015-06-12,6050.0
2015-06-15,6072.0
2015-06-16,5918.0
2015-06-17,6028.0
2015-06-18,6094.0
2015-06-19,6050.0
2015-06-22,6160.0
2015-06-23,6006.0
2015-06-24,5588.0
2015-06-25,5434.0
2015-06-26,5280.0
2015-06-29,4950.0
2015-06-30,5126.0
2015-07-01,5104.0
2015-07-02,4950.0
2015-07-06,4906.0
2015-07-07,4862.0
2015-07-08,4488.0
2015-07-09,4620.0
2015-07-10,4906.0
2015-07-13,5060.0
2015-07-14,5214.0
2015-07-15,5456.0
2015-07-16,6182.0
2015-07-17,5984.0
2015-07-20,6248.0
2015-07-21,6380.0
2015-07-22,6820.0
2015-07-23,6556.0
2015-07-24,6886.0
2015-07-27,7920.0
2015-07-28,7722.0
2015-07-29,7084.0
2015-07-30,7128.0
2015-07-31,7590.0
2015-08-03,6930.0
2015-08-04,7018.0
2015-08-05,6710.0
2015-08-06,6688.0
2015-08-07,6688.0
2015-08-10,7106.0
2015-08-11,6930.0
2015-08-12,7018.0
2015-08-13,6996.0
2015-08-14,6490.0
2015-08-17,6292.0
2015-08-18,5918.0
2015-08-19,6160.0
2015-08-20,5500.0
2015-08-21,5434.0
2015-08-24,4972.0
2015-08-25,4730.0
2015-08-26,4664.0
2015-08-27,5742.0
2015-08-28,5896.0
2015-08-31,6402.0
2015-09-01,6424.0
2015-09-02,6952.0
2015-09-03,6732.0
2015-09-04,6050.0
2015-09-08,5896.0
2015-09-09,5654.0
2015-09-10,5896.0
2015-09-11,5764.0
2015-09-14,5522.0
2015-09-15,5544.0
2015-09-16,5544.0
2015-09-17,6204.0
2015-09-18,6424.0
2015-09-21,6446.0
2015-09-22,6424.0
2015-09-23,5500.0
2015-09-24,5962.0
2015-09-25,5456.0
2015-09-28,5060.0
2015-09-29,4884.0
2015-09-30,4906.0
2015-10-01,4906.0
2015-10-02,5038.0
2015-10-05,4972.0
2015-10-06,4708.0
2015-10-07,4972.0
2015-10-08,4818.0
2015-10-09,4972.0
2015-10-12,4642.0
2015-10-13,4730.0
2015-10-14,4598.0
2015-10-15,4950.0
2015-10-16,4972.0
2015-10-19,5038.0
2015-10-20,4840.0
2015-10-21,4862.0
2015-10-22,4730.0
2015-10-23,4774.0
2015-10-26,4752.0
2015-10-27,4708.0
2015-10-28,4884.0
2015-10-29,4730.0
2015-10-30,4554.0
2015-11-02,4356.0
2015-11-03,4466.0
2015-11-04,4752.0
2015-11-05,4598.0
2015-11-06,4972.0
2015-11-09,5148.0
2015-11-10,5082.0
2015-11-11,4972.0
2015-11-12,4972.0
2015-11-13,5456.0
2015-11-16,5390.0
2015-11-17,5170.0
2015-11-18,5104.0
2015-11-19,5060.0
2015-11-20,5016.0
2015-11-23,5258.0
2015-11-24,5456.0
2015-11-25,5808.0
2015-11-27,6006.0
2015-11-30,5676.0
2015-12-01,5764.0
2015-12-02,3586.0
2015-12-03,3102.0
2015-12-04,2662.0
2015-12-07,2552.0
2015-12-08,2574.0
2015-12-09,2596.0
2015-12-10,2530.0
2015-12-11,2574.0
2015-12-14,2508.0
2015-12-15,2530.0
2015-12-16,2530.0
2015-12-17,2618.0
2015-12-18,2596.0
2015-12-21,2618.0
2015-12-22,2530.0
2015-12-23,2640.0
2015-12-24,2618.0
2015-12-28,2618.0
2015-12-29,2596.0
2015-12-30,2640.0
2015-12-31,2662.0
2016-01-04,2574.0
2016-01-05,2684.0
2016-01-06,2596.0
2016-01-07,2464.0
2016-01-08,2244.0
2016-01-11,1892.0
2016-01-12,1804.0
2016-01-13,1650.0
2016-01-14,1562.0
2016-01-15,1518.0
2016-01-19,1584.0
2016-01-20,1672.0
2016-01-21,1518.0
2016-01-22,1650.0
2016-01-25,1584.0
2016-01-26,1430.0
2016-01-27,1408.0
2016-01-28,1386.0
2016-01-29,1452.0
2016-02-01,1452.0
2016-02-02,1364.0
2016-02-03,1738.0
2016-02-04,1716.0
2016-02-05,1562.0
2016-02-08,1430.0
2016-02-09,1408.0
2016-02-10,1342.0
2016-02-11,1232.0
2016-02-12,1364.0
2016-02-16,1298.0
2016-02-17,1386.0
2016-02-18,1364.0
2016-02-19,1298.0
2016-02-22,1276.0
2016-02-23,1342.0
2016-02-24,1386.0
2016-02-25,1320.0
2016-02-26,1364.0
2016-02-29,1320.0
2016-03-01,1320.0
2016-03-02,1408.0
2016-03-03,1474.0
2016-03-04,1650.0
2016-03-07,1870.0
2016-03-08,1716.0
2016-03-09,1694.0
2016-03-10,1716.0
2016-03-11,1782.0
2016-03-14,1870.0
2016-03-15,1826.0
2016-03-16,1804.0
2016-03-17,1738.0
2016-03-18,1760.0
2016-03-21,1672.0
2016-03-22,1694.0
2016-03-23,1694.0
2016-03-24,1782.0
2016-03-28,1584.0
2016-03-29,1584.0
2016-03-30,1606.0
2016-03-31,1496.0
2016-04-01,1606.0
2016-04-04,1694.0
2016-04-05,1650.0
2016-04-06,1606.0
2016-04-07,1606.0
2016-04-08,1584.0
2016-04-11,1584.0
2016-04-12,1650.0
2016-04-13,1716.0
2016-04-14,1826.0
2016-04-15,1848.0
2016-04-18,1782.0
2016-04-19,1716.0
2016-04-20,1628.0
2016-04-21,1716.0
2016-04-22,1892.0
2016-04-25,2376.0
2016-04-26,2904.0
2016-04-27,2442.0
2016-04-28,2200.0
2016-04-29,2156.0
2016-05-02,2002.0
2016-05-03,2244.0
2016-05-04,2288.0
2016-05-05,2134.0
2016-05-06,2090.0
2016-05-09,2002.0
2016-05-10,2024.0
2016-05-11,1870.0
2016-05-12,1826.0
2016-05-13,1848.0
2016-05-16,1958.0
2016-05-17,2024.0
2016-05-18,2200.0
2016-05-19,1980.0
2016-05-20,1958.0
2016-05-23,1980.0
2016-05-24,2134.0
2016-05-25,2244.0
2016-05-26,2200.0
2016-05-27,2134.0
2016-05-31,2200.0
2016-06-01,2310.0
2016-06-02,2574.0
2016-06-03,2640.0
2016-06-06,2618.0
2016-06-07,2464.0
2016-06-08,2420.0
2016-06-09,2222.0
2016-06-10,2376.0
2016-06-13,2288.0
2016-06-14,2376.0
2016-06-15,2310.0
2016-06-16,2244.0
2016-06-17,2376.0
2016-06-20,2332.0
2016-06-21,2244.0
2016-06-22,2266.0
2016-06-23,2244.0
2016-06-24,2046.0
2016-06-27,2090.0
2016-06-28,2200.0
2016-06-29,2288.0
2016-06-30,2200.0
2016-07-01,2244.0
2016-07-05,2222.0
2016-07-06,2244.0
2016-07-07,2200.0
2016-07-08,2244.0
2016-07-11,2112.0
2016-07-12,2178.0
2016-07-13,2178.0
2016-07-14,2090.0
2016-07-15,2090.0
2016-07-18,2134.0
2016-07-19,2046.0
2016-07-20,2112.0
2016-07-21,2024.0
2016-07-22,1980.0
2016-07-25,1848.0
2016-07-26,1914.0
2016-07-27,1892.0
2016-07-28,2024.0
2016-07-29,1958.0
2016-08-01,2134.0
2016-08-02,1980.0
2016-08-03,2068.0
2016-08-04,1936.0
2016-08-05,1980.0
2016-08-08,1958.0
2016-08-09,1958.0
2016-08-10,1936.0
2016-08-11,1936.0
2016-08-12,1914.0
2016-08-15,1980.0
2016-08-16,1166.0
2016-08-17,1144.0
2016-08-18,1210.0
2016-08-19,1254.0
2016-08-22,1276.0
2016-08-23,1320.0
2016-08-24,1320.0
2016-08-25,1276.0
2016-08-26,1254.0
2016-08-29,1210.0
2016-08-30,1254.0
2016-08-31,1188.0
2016-09-01,1210.0
2016-09-02,1166.0
2016-09-06,1122.0
2016-09-07,1122.0
2016-09-08,1188.0
2016-09-09,1166.0
2016-09-12,1144.0
2016-09-13,1144.0
2016-09-14,1144.0
2016-09-15,1144.0
2016-09-16,1122.0
2016-09-19,1144.0
2016-09-20,1122.0
2016-09-21,1100.0
2016-09-22,1078.0
2016-09-23,1122.0
2016-09-26,1078.0
2016-09-27,1122.0
2016-09-28,1078.0
2016-09-29,1034.0
2016-09-30,1122.0
2016-10-03,1034.0
2016-10-04,968.0
2016-10-05,1012.0
2016-10-06,946.0
2016-10-07,968.0
2016-10-10,924.0
2016-10-11,946.0
2016-10-12,990.0
2016-10-13,880.0
2016-10-14,902.0
2016-10-17,814.0
2016-10-18,770.0
2016-10-19,770.0
2016-10-20,836.0
2016-10-21,902.0
2016-10-24,814.0
2016-10-25,814.0
2016-10-26,1210.0
2016-10-27,1012.0
2016-10-28,946.0
2016-10-31,924.0
2016-11-01,858.0
2016-11-02,814.0
2016-11-03,814.0
2016-11-04,858.0
2016-11-07,880.0
2016-11-08,924.0
2016-11-09,858.0
2016-11-10,924.0
2016-11-11,880.0
2016-11-14,946.0
2016-11-15,946.0
2016-11-16,990.0
2016-11-17,990.0
2016-11-18,1078.0
2016-11-21,1034.0
2016-11-22,1012.0
2016-11-23,1012.0
2016-11-25,1078.0
2016-11-28,1342.0
2016-11-29,1122.0
2016-11-30,1012.0
2016-12-01,968.0
2016-12-02,990.0
2016-12-05,1034.0
2016-12-06,1012.0
2016-12-07,990.0
2016-12-08,1012.0
2016-12-09,1122.0
2016-12-12,1122.0
2016-12-13,1166.0
2016-12-14,1144.0
2016-12-15,1100.0
2016-12-16,1100.0
2016-12-19,1056.0
2016-12-20,1012.0
2016-12-21,990.0
2016-12-22,1100.0
2016-12-23,1166.0
2016-12-27,1166.0
2016-12-28,1100.0
2016-12-29,1078.0
2016-12-30,1100.0
2017-01-03,1122.0
2017-01-04,1210.0
2017-01-05,1276.0
2017-01-06,1540.0
2017-01-09,1386.0
2017-01-10,1342.0
2017-01-11,1298.0
2017-01-12,1408.0
2017-01-13,1320.0
2017-01-17,1298.0
2017-01-18,1276.0
2017-01-19,1232.0
2017-01-20,1210.0
2017-01-23,1210.0
2017-01-24,1210.0
2017-01-25,1232.0
2017-01-26,1210.0
2017-01-27,1254.0
2017-01-30,1188.0
2017-01-31,1232.0
2017-02-01,1188.0
2017-02-02,1254.0
2017-02-03,1210.0
2017-02-06,1210.0
2017-02-07,1320.0
2017-02-08,1342.0
2017-02-09,1320.0
2017-02-10,1276.0
2017-02-13,1254.0
2017-02-14,1232.0
2017-02-15,1254.0
2017-02-16,1254.0
2017-02-17,1276.0
2017-02-21,1364.0
2017-02-22,1386.0
2017-02-23,1298.0
2017-02-24,1298.0
2017-02-27,1254.0
2017-02-28,1210.0
2017-03-01,1188.0
2017-03-02,1210.0
2017-03-03,1188.0
2017-03-06,1188.0
2017-03-07,1144.0
2017-03-08,1122.0
2017-03-09,1188.0
2017-03-10,1166.0
2017-03-13,1166.0
2017-03-14,1122.0
2017-03-15,1122.0
2017-03-16,1188.0
2017-03-17,1166.0
2017-03-20,1144.0
2017-03-21,1100.0
2017-03-22,1056.0
2017-03-23,1056.0
2017-03-24,1100.0
2017-03-27,1034.0
2017-03-28,1034.0
2017-03-29,1034.0
2017-03-30,1012.0
2017-03-31,968.0
2017-04-03,902.0
2017-04-04,902.0
2017-04-05,902.0
2017-04-06,858.0
2017-04-07,858.0
2017-04-10,880.0
2017-04-11,858.0
2017-04-12,946.0
2017-04-13,924.0
2017-04-17,902.0
2017-04-18,836.0
2017-04-19,814.0
2017-04-20,792.0
2017-04-21,814.0
2017-04-24,792.0
2017-04-25,836.0
2017-04-26,858.0
2017-04-27,836.0
2017-04-28,836.0
2017-05-01,858.0
2017-05-02,902.0
2017-05-03,858.0
2017-05-04,902.0
2017-05-05,880.0
2017-05-08,814.0
2017-05-09,814.0
2017-05-10,814.0
2017-05-11,836.0
2017-05-12,792.0
2017-05-15,770.0
2017-05-16,792.0
2017-05-17,770.0
2017-05-18,770.0
2017-05-19,770.0
2017-05-22,792.0
2017-05-23,792.0
2017-05-24,792.0
2017-05-25,792.0
2017-05-26,792.0
2017-05-30,792.0
2017-05-31,836.0
2017-06-01,792.0
2017-06-02,770.0
2017-06-05,792.0
2017-06-06,770.0
2017-06-07,770.0
2017-06-08,770.0
2017-06-09,792.0
2017-06-12,792.0
2017-06-13,770.0
2017-06-14,726.0
2017-06-15,770.0
2017-06-16,770.0
2017-06-19,770.0
2017-06-20,726.0
2017-06-21,748.0
2017-06-22,726.0
2017-06-23,748.0
2017-06-26,770.0
2017-06-27,770.0
2017-06-28,770.0
2017-06-29,770.0
2017-06-30,792.0
2017-07-03,792.0
2017-07-05,814.0
2017-07-06,1122.0
2017-07-07,924.0
2017-07-10,902.0
2017-07-11,880.0
2017-07-12,946.0
2017-07-13,968.0
2017-07-14,1012.0
2017-07-17,990.0
2017-07-18,968.0
2017-07-19,946.0
2017-07-20,1012.0
2017-07-21,1034.0
2017-07-24,990.0
2017-07-25,968.0
2017-07-26,924.0
2017-07-27,924.0
2017-07-28,924.0
2017-07-31,946.0
2017-08-01,924.0
2017-08-02,880.0
2017-08-03,852.0
2017-08-04,832.0
2017-08-07,780.0
2017-08-08,764.0
2017-08-09,694.0
2017-08-10,594.0
2017-08-11,668.0
2017-08-14,618.0
2017-08-15,578.0
2017-08-16,544.0
2017-08-17,602.0
2017-08-18,590.0
2017-08-21,538.0
2017-08-22,556.0
2017-08-23,540.0
2017-08-24,526.0
2017-08-25,542.0
2017-08-28,536.0
2017-08-29,738.0
2017-08-30,720.0
2017-08-31,702.0
2017-09-01,698.0
2017-09-05,676.0
2017-09-06,620.0
2017-09-07,618.0
2017-09-08,632.0
2017-09-11,620.0
2017-09-12,628.0
2017-09-13,608.0
2017-09-14,596.0
2017-09-15,554.0
2017-09-18,576.0
2017-09-19,548.0
2017-09-20,496.0
2017-09-21,472.0
2017-09-22,470.0
2017-09-25,452.0
2017-09-26,442.0
2017-09-27,444.0
2017-09-28,408.0
2017-09-29,406.0
2017-10-02,414.0
2017-10-03,412.0
2017-10-04,406.0
2017-10-05,408.0
2017-10-06,410.0
2017-10-09,408.0
2017-10-10,412.0
2017-10-11,400.0
2017-10-12,404.0
2017-10-13,396.0
2017-10-16,400.0
2017-10-17,408.0
2017-10-18,378.0
2017-10-19,370.0
2017-10-20,384.0
2017-10-23,394.0
2017-10-24,394.0
2017-10-25,378.0
2017-10-26,436.0
2017-10-27,414.0
2017-10-30,362.0
2017-10-31,346.0
2017-11-01,354.0
2017-11-02,354.0
2017-11-03,322.0
2017-11-06,280.0
2017-11-07,278.0
2017-11-08,292.0
2017-11-09,284.0
2017-11-10,276.0
2017-11-13,278.0
2017-11-14,270.0
2017-11-15,266.0
2017-11-16,264.0
2017-11-17,278.0
2017-11-20,282.0
2017-11-21,336.0
2017-11-22,310.0
2017-11-24,312.0
2017-11-27,316.0
2017-11-28,308.0
2017-11-29,278.0
2017-11-30,266.0
2017-12-01,258.0
2017-12-04,262.0
2017-12-05,268.0
2017-12-06,268.0
2017-12-07,292.0
2017-12-08,276.0
2017-12-11,264.0
2017-12-12,256.0
2017-12-13,250.0
2017-12-14,236.0
2017-12-15,236.0
2017-12-18,240.0
2017-12-19,248.0
2017-12-20,242.0
2017-12-21,246.0
2017-12-22,254.0
2017-12-26,256.0
2017-12-27,270.0
2017-12-28,312.0
2017-12-29,268.0
2018-01-02,288.0
2018-01-03,282.0
2018-01-04,272.0
2018-01-05,266.0
2018-01-08,256.0
2018-01-09,258.0
2018-01-10,272.0
2018-01-11,316.0
2018-01-12,306.0
2018-01-16,300.0
2018-01-17,292.0
2018-01-18,304.0
2018-01-19,296.0
2018-01-22,302.0
2018-01-23,304.0
2018-01-24,404.0
2018-01-25,378.0
2018-01-26,356.0
2018-01-29,346.0
2018-01-30,318.0
2018-01-31,316.0
2018-02-01,302.0
2018-02-02,286.0
2018-02-05,290.0
2018-02-06,298.0
2018-02-07,304.0
2018-02-08,292.0
2018-02-09,280.0
2018-02-12,280.0
2018-02-13,280.0
2018-02-14,284.0
2018-02-15,278.0
2018-02-16,284.0
2018-02-20,302.0
2018-02-21,292.0
2018-02-22,282.0
2018-02-23,276.0
2018-02-26,266.0
2018-02-27,252.0
2018-02-28,256.0
2018-03-01,254.0
2018-03-02,254.0
2018-03-05,252.0
2018-03-06,272.0
2018-03-07,290.0
2018-03-08,288.0
2018-03-09,278.0
2018-03-12,282.0
2018-03-13,280.0
2018-03-14,278.0
2018-03-15,270.0
2018-03-16,278.0
2018-03-19,268.0
2018-03-20,264.0
2018-03-21,276.0
2018-03-22,266.0
2018-03-23,260.0
2018-03-26,254.0
2018-03-27,258.0
2018-03-28,258.0
2018-03-29,254.0
2018-04-02,252.0
2018-04-03,252.0
2018-04-04,256.0
2018-04-05,256.0
2018-04-06,254.0
2018-04-09,252.0
2018-04-10,256.0
2018-04-11,256.0
2018-04-12,266.0
2018-04-13,272.0
2018-04-16,264.0
2018-04-17,266.0
2018-04-18,266.0
2018-04-19,270.0
2018-04-20,270.0
2018-04-23,270.0
2018-04-24,266.0
2018-04-25,260.0
2018-04-26,282.0
2018-04-27,278.0
2018-04-30,272.0
2018-05-01,282.0
2018-05-02,272.0
2018-05-03,264.0
2018-05-04,264.0
2018-05-07,268.0
2018-05-08,260.0
2018-05-09,258.0
2018-05-10,250.0
2018-05-11,214.0
2018-05-14,232.0
2018-05-15,238.0
2018-05-16,230.0
2018-05-17,228.0
2018-05-18,230.0
2018-05-21,236.0
2018-05-22,222.0
2018-05-23,200.0
2018-05-24,207.8000030517578
2018-05-25,199.39999389648438
2018-05-29,182.8000030517578
2018-05-30,177.60000610351562
2018-05-31,174.60000610351562
2018-06-01,191.8000030517578
2018-06-04,177.0
2018-06-05,184.60000610351562
2018-06-06,170.1999969482422
2018-06-07,163.60000610351562
2018-06-08,157.1999969482422
2018-06-11,153.0
2018-06-12,148.0
2018-06-13,139.0
2018-06-14,104.0
2018-06-15,73.0
2018-06-18,70.4000015258789
2018-06-19,67.0
2018-06-20,67.5999984741211
2018-06-21,67.5999984741211
2018-06-22,76.5999984741211
2018-06-25,76.0
2018-06-26,102.0
2018-06-27,81.80000305175781
2018-06-28,72.4000015258789
2018-06-29,75.5999984741211
2018-07-02,75.80000305175781
2018-07-03,71.5999984741211
2018-07-05,69.80000305175781
2018-07-06,71.5999984741211
2018-07-09,73.5999984741211
2018-07-10,72.4000015258789
2018-07-11,80.0
2018-07-12,72.5999984741211
2018-07-13,71.0
2018-07-16,69.0
2018-07-17,67.19999694824219
2018-07-18,66.5999984741211
2018-07-19,67.0
2018-07-20,66.0
2018-07-23,67.80000305175781
2018-07-24,67.19999694824219
2018-07-25,66.19999694824219
2018-07-26,67.4000015258789
2018-07-27,65.5999984741211
2018-07-30,66.19999694824219
2018-07-31,65.5999984741211
2018-08-01,64.4000015258789
2018-08-02,64.4000015258789
2018-08-03,63.599998474121094
2018-08-06,65.80000305175781
2018-08-07,69.19999694824219
2018-08-08,68.4000015258789
2018-08-09,62.400001525878906
2018-08-10,61.599998474121094
2018-08-13,61.0
2018-08-14,61.0
2018-08-15,57.0
2018-08-16,56.79999923706055
2018-08-17,56.0
2018-08-20,60.79999923706055
2018-08-21,64.80000305175781
2018-08-22,64.19999694824219
2018-08-23,63.0
2018-08-24,61.0
2018-08-27,65.19999694824219
2018-08-28,65.19999694824219
2018-08-29,63.400001525878906
2018-08-30,61.0
2018-08-31,60.20000076293945
2018-09-04,64.19999694824219
2018-09-05,61.0
2018-09-06,60.0
2018-09-07,58.0
2018-09-10,59.0
2018-09-11,56.79999923706055
2018-09-12,55.20000076293945
2018-09-13,54.400001525878906
2018-09-14,53.599998474121094
2018-09-17,52.0
2018-09-18,51.79999923706055
2018-09-19,49.400001525878906
2018-09-20,51.20000076293945
2018-09-21,49.79999923706055
2018-09-24,57.599998474121094
2018-09-25,56.79999923706055
2018-09-26,54.599998474121094
2018-09-27,76.19999694824219
2018-09-28,63.0
2018-10-01,53.400001525878906
2018-10-02,51.599998474121094
2018-10-03,51.20000076293945
2018-10-04,53.79999923706055
2018-10-05,51.79999923706055
2018-10-08,50.599998474121094
2018-10-09,49.0
2018-10-10,47.599998474121094
2018-10-11,46.20000076293945
2018-10-12,45.20000076293945
2018-10-15,46.20000076293945
2018-10-16,49.0
2018-10-17,48.79999923706055
2018-10-18,47.0
2018-10-19,48.599998474121094
2018-10-22,47.20000076293945
2018-10-23,44.400001525878906
2018-10-24,44.20000076293945
2018-10-25,43.79999923706055
2018-10-26,43.400001525878906
2018-10-29,42.79999923706055
2018-10-30,41.0
2018-10-31,40.79999923706055
2018-11-01,42.0
2018-11-02,44.20000076293945
2018-11-05,43.599998474121094
2018-11-06,43.20000076293945
2018-11-07,45.0
2018-11-08,41.599998474121094
