,FEX
2014-11-07,44.86000061035156
2014-11-10,44.970001220703125
2014-11-11,45.0099983215332
2014-11-12,45.02000045776367
2014-11-13,44.880001068115234
2014-11-14,44.95000076293945
2014-11-17,45.029998779296875
2014-11-18,45.27000045776367
2014-11-19,45.209999084472656
2014-11-20,45.380001068115234
2014-11-21,45.630001068115234
2014-11-24,45.810001373291016
2014-11-25,45.72999954223633
2014-11-26,45.7400016784668
2014-11-28,45.470001220703125
2014-12-01,45.04999923706055
2014-12-02,45.29999923706055
2014-12-03,45.650001525878906
2014-12-04,45.52000045776367
2014-12-05,45.59000015258789
2014-12-08,45.189998626708984
2014-12-09,45.29999923706055
2014-12-10,44.52000045776367
2014-12-11,44.790000915527344
2014-12-12,44.08000183105469
2014-12-15,43.88999938964844
2014-12-16,43.63999938964844
2014-12-17,44.540000915527344
2014-12-18,45.599998474121094
2014-12-19,45.95000076293945
2014-12-22,46.040000915527344
2014-12-23,46.0
2014-12-24,46.08000183105469
2014-12-26,46.16999816894531
2014-12-29,46.31999969482422
2014-12-30,46.08000183105469
2014-12-31,45.630001068115234
2015-01-02,45.61000061035156
2015-01-05,44.709999084472656
2015-01-06,44.2599983215332
2015-01-07,44.79999923706055
2015-01-08,45.65999984741211
2015-01-09,45.29999923706055
2015-01-12,44.810001373291016
2015-01-13,44.63999938964844
2015-01-14,44.470001220703125
2015-01-15,44.0099983215332
2015-01-16,44.779998779296875
2015-01-20,44.720001220703125
2015-01-21,45.130001068115234
2015-01-22,45.66999816894531
2015-01-23,45.5
2015-01-26,45.7400016784668
2015-01-27,45.439998626708984
2015-01-28,44.7400016784668
2015-01-29,45.130001068115234
2015-01-30,44.58000183105469
2015-02-02,45.22999954223633
2015-02-03,46.04999923706055
2015-02-04,45.75
2015-02-05,46.380001068115234
2015-02-06,46.119998931884766
2015-02-09,45.970001220703125
2015-02-10,46.380001068115234
2015-02-11,46.29999923706055
2015-02-12,46.7599983215332
2015-02-13,46.97999954223633
2015-02-17,47.06999969482422
2015-02-18,47.13999938964844
2015-02-19,47.099998474121094
2015-02-20,47.400001525878906
2015-02-23,47.349998474121094
2015-02-24,47.43000030517578
2015-02-25,47.41999816894531
2015-02-26,47.13999938964844
2015-02-27,47.09000015258789
2015-03-02,47.279998779296875
2015-03-03,47.060001373291016
2015-03-04,46.86000061035156
2015-03-05,46.95000076293945
2015-03-06,46.119998931884766
2015-03-09,46.2599983215332
2015-03-10,45.630001068115234
2015-03-11,45.599998474121094
2015-03-12,46.16999816894531
2015-03-13,45.900001525878906
2015-03-16,46.54999923706055
2015-03-17,46.38999938964844
2015-03-18,47.119998931884766
2015-03-19,46.86000061035156
2015-03-20,47.290000915527344
2015-03-23,47.16999816894531
2015-03-24,46.970001220703125
2015-03-25,46.27000045776367
2015-03-26,46.18000030517578
2015-03-27,46.31999969482422
2015-03-30,46.90999984741211
2015-03-31,46.58000183105469
2015-04-01,46.38999938964844
2015-04-02,46.630001068115234
2015-04-06,47.060001373291016
2015-04-07,46.849998474121094
2015-04-08,46.97999954223633
2015-04-09,47.15999984741211
2015-04-10,47.2599983215332
2015-04-13,46.9900016784668
2015-04-14,47.09000015258789
2015-04-15,47.4900016784668
2015-04-16,47.369998931884766
2015-04-17,46.84000015258789
2015-04-20,47.209999084472656
2015-04-21,47.11000061035156
2015-04-22,47.25
2015-04-23,47.45000076293945
2015-04-24,47.369998931884766
2015-04-27,47.08000183105469
2015-04-28,47.189998626708984
2015-04-29,47.08000183105469
2015-04-30,46.63999938964844
2015-05-01,47.15999984741211
2015-05-04,47.34000015258789
2015-05-05,46.75
2015-05-06,46.54999923706055
2015-05-07,46.709999084472656
2015-05-08,47.27000045776367
2015-05-11,47.06999969482422
2015-05-12,46.939998626708984
2015-05-13,46.86000061035156
2015-05-14,47.220001220703125
2015-05-15,47.34000015258789
2015-05-18,47.560001373291016
2015-05-19,47.41999816894531
2015-05-20,47.43000030517578
2015-05-21,47.58000183105469
2015-05-22,47.52000045776367
2015-05-26,46.88999938964844
2015-05-27,47.29999923706055
2015-05-28,47.189998626708984
2015-05-29,46.959999084472656
2015-06-01,47.02000045776367
2015-06-02,47.04999923706055
2015-06-03,47.04999923706055
2015-06-04,46.61000061035156
2015-06-05,46.63999938964844
2015-06-08,46.31999969482422
2015-06-09,46.310001373291016
2015-06-10,46.84000015258789
2015-06-11,46.90999984741211
2015-06-12,46.619998931884766
2015-06-15,46.43000030517578
2015-06-16,46.689998626708984
2015-06-17,46.79999923706055
2015-06-18,47.220001220703125
2015-06-19,47.04999923706055
2015-06-22,47.279998779296875
2015-06-23,47.310001373291016
2015-06-24,46.81999969482422
2015-06-25,46.689998626708984
2015-06-26,46.709999084472656
2015-06-29,45.720001220703125
2015-06-30,45.84000015258789
2015-07-01,46.11000061035156
2015-07-02,46.099998474121094
2015-07-06,45.849998474121094
2015-07-07,46.22999954223633
2015-07-08,45.40999984741211
2015-07-09,45.5
2015-07-10,45.97999954223633
2015-07-13,46.45000076293945
2015-07-14,46.619998931884766
2015-07-15,46.349998474121094
2015-07-16,46.65999984741211
2015-07-17,46.400001525878906
2015-07-20,46.34000015258789
2015-07-21,46.150001525878906
2015-07-22,46.119998931884766
2015-07-23,45.91999816894531
2015-07-24,45.380001068115234
2015-07-27,45.040000915527344
2015-07-28,45.619998931884766
2015-07-29,46.029998779296875
2015-07-30,46.029998779296875
2015-07-31,45.970001220703125
2015-08-03,45.72999954223633
2015-08-04,45.63999938964844
2015-08-05,45.81999969482422
2015-08-06,45.5
2015-08-07,45.40999984741211
2015-08-10,46.099998474121094
2015-08-11,45.70000076293945
2015-08-12,45.810001373291016
2015-08-13,45.72999954223633
2015-08-14,45.91999816894531
2015-08-17,46.15999984741211
2015-08-18,46.06999969482422
2015-08-19,45.72999954223633
2015-08-20,44.720001220703125
2015-08-21,43.470001220703125
2015-08-24,41.86000061035156
2015-08-25,41.20000076293945
2015-08-26,42.599998474121094
2015-08-27,43.689998626708984
2015-08-28,43.810001373291016
2015-08-31,43.54999923706055
2015-09-01,42.2599983215332
2015-09-02,42.869998931884766
2015-09-03,43.02000045776367
2015-09-04,42.400001525878906
2015-09-08,43.47999954223633
2015-09-09,42.91999816894531
2015-09-10,43.060001373291016
2015-09-11,43.18000030517578
2015-09-14,43.02000045776367
2015-09-15,43.54999923706055
2015-09-16,44.0
2015-09-17,43.939998626708984
2015-09-18,43.150001525878906
2015-09-21,43.2599983215332
2015-09-22,42.61000061035156
2015-09-23,42.36000061035156
2015-09-24,42.209999084472656
2015-09-25,42.209999084472656
2015-09-28,41.0
2015-09-29,41.0099983215332
2015-09-30,41.81999969482422
2015-10-01,41.79999923706055
2015-10-02,42.4900016784668
2015-10-05,43.310001373291016
2015-10-06,43.15999984741211
2015-10-07,43.5
2015-10-08,44.040000915527344
2015-10-09,44.0099983215332
2015-10-12,44.0
2015-10-13,43.61000061035156
2015-10-14,43.400001525878906
2015-10-15,43.91999816894531
2015-10-16,44.0
2015-10-19,43.91999816894531
2015-10-20,44.0099983215332
2015-10-21,43.77000045776367
2015-10-22,44.380001068115234
2015-10-23,44.52000045776367
2015-10-26,44.349998474121094
2015-10-27,44.040000915527344
2015-10-28,44.56999969482422
2015-10-29,44.5
2015-10-30,44.56999969482422
2015-11-02,45.06999969482422
2015-11-03,45.150001525878906
2015-11-04,44.9900016784668
2015-11-05,45.029998779296875
2015-11-06,44.88999938964844
2015-11-09,44.45000076293945
2015-11-10,44.61000061035156
2015-11-11,44.38999938964844
2015-11-12,43.7400016784668
2015-11-13,43.15999984741211
2015-11-16,43.81999969482422
2015-11-17,43.72999954223633
2015-11-18,44.45000076293945
2015-11-19,44.40999984741211
2015-11-20,44.54999923706055
2015-11-23,44.630001068115234
2015-11-24,44.7599983215332
2015-11-25,44.779998779296875
2015-11-27,44.779998779296875
2015-11-30,44.630001068115234
2015-12-01,45.04999923706055
2015-12-02,44.470001220703125
2015-12-03,43.900001525878906
2015-12-04,44.59000015258789
2015-12-07,44.20000076293945
2015-12-08,43.90999984741211
2015-12-09,43.58000183105469
2015-12-10,43.599998474121094
2015-12-11,42.81999969482422
2015-12-14,42.84000015258789
2015-12-15,43.310001373291016
2015-12-16,43.970001220703125
2015-12-17,43.2400016784668
2015-12-18,42.59000015258789
2015-12-21,42.900001525878906
2015-12-22,43.349998474121094
2015-12-23,43.75
2015-12-24,43.70000076293945
2015-12-28,43.560001373291016
2015-12-29,43.939998626708984
2015-12-30,43.619998931884766
2015-12-31,43.2599983215332
2016-01-04,42.709999084472656
2016-01-05,42.84000015258789
2016-01-06,42.15999984741211
2016-01-07,41.34000015258789
2016-01-08,40.77000045776367
2016-01-11,40.689998626708984
2016-01-12,40.90999984741211
2016-01-13,39.849998474121094
2016-01-14,40.310001373291016
2016-01-15,39.4900016784668
2016-01-19,39.369998931884766
2016-01-20,38.939998626708984
2016-01-21,39.209999084472656
2016-01-22,39.9900016784668
2016-01-25,39.25
2016-01-26,39.90999984741211
2016-01-27,39.59000015258789
2016-01-28,39.68000030517578
2016-01-29,40.779998779296875
2016-02-01,40.88999938964844
2016-02-02,40.040000915527344
2016-02-03,40.369998931884766
2016-02-04,40.52000045776367
2016-02-05,39.790000915527344
2016-02-08,39.029998779296875
2016-02-09,38.9900016784668
2016-02-10,39.029998779296875
2016-02-11,38.4900016784668
2016-02-12,39.279998779296875
2016-02-16,40.099998474121094
2016-02-17,40.880001068115234
2016-02-18,40.81999969482422
2016-02-19,40.75
2016-02-22,41.5
2016-02-23,41.06999969482422
2016-02-24,41.31999969482422
2016-02-25,41.79999923706055
2016-02-26,41.79999923706055
2016-02-29,41.56999969482422
2016-03-01,42.41999816894531
2016-03-02,42.7400016784668
2016-03-03,43.099998474121094
2016-03-04,43.279998779296875
2016-03-07,43.5099983215332
2016-03-08,42.900001525878906
2016-03-09,43.130001068115234
2016-03-10,43.20000076293945
2016-03-11,43.959999084472656
2016-03-14,43.900001525878906
2016-03-15,43.68000030517578
2016-03-16,44.09000015258789
2016-03-17,44.459999084472656
2016-03-18,44.650001525878906
2016-03-21,44.63999938964844
2016-03-22,44.56999969482422
2016-03-23,44.0099983215332
2016-03-24,43.97999954223633
2016-03-28,44.04999923706055
2016-03-29,44.5
2016-03-30,44.61000061035156
2016-03-31,44.61000061035156
2016-04-01,44.779998779296875
2016-04-04,44.470001220703125
2016-04-05,43.939998626708984
2016-04-06,44.29999923706055
2016-04-07,43.7400016784668
2016-04-08,43.849998474121094
2016-04-11,43.81999969482422
2016-04-12,44.18000030517578
2016-04-13,44.75
2016-04-14,44.61000061035156
2016-04-15,44.63999938964844
2016-04-18,44.900001525878906
2016-04-19,45.06999969482422
2016-04-20,45.13999938964844
2016-04-21,44.81999969482422
2016-04-22,44.970001220703125
2016-04-25,44.849998474121094
2016-04-26,45.13999938964844
2016-04-27,45.34000015258789
2016-04-28,44.79999923706055
2016-04-29,44.45000076293945
2016-05-02,44.7599983215332
2016-05-03,44.310001373291016
2016-05-04,43.97999954223633
2016-05-05,43.939998626708984
2016-05-06,44.150001525878906
2016-05-09,44.150001525878906
2016-05-10,44.70000076293945
2016-05-11,44.279998779296875
2016-05-12,44.209999084472656
2016-05-13,43.83000183105469
2016-05-16,44.220001220703125
2016-05-17,43.86000061035156
2016-05-18,43.86000061035156
2016-05-19,43.72999954223633
2016-05-20,44.04999923706055
2016-05-23,43.959999084472656
2016-05-24,44.59000015258789
2016-05-25,44.84000015258789
2016-05-26,44.83000183105469
2016-05-27,45.099998474121094
2016-05-31,45.150001525878906
2016-06-01,45.2599983215332
2016-06-02,45.38999938964844
2016-06-03,45.22999954223633
2016-06-06,45.41999816894531
2016-06-07,45.560001373291016
2016-06-08,45.68000030517578
2016-06-09,45.599998474121094
2016-06-10,45.060001373291016
2016-06-13,44.66999816894531
2016-06-14,44.38999938964844
2016-06-15,44.41999816894531
2016-06-16,44.47999954223633
2016-06-17,44.529998779296875
2016-06-20,44.90999984741211
2016-06-21,45.040000915527344
2016-06-22,44.779998779296875
2016-06-23,45.43000030517578
2016-06-24,43.70000076293945
2016-06-27,42.66999816894531
2016-06-28,43.52000045776367
2016-06-29,44.2599983215332
2016-06-30,45.04999923706055
2016-07-01,45.04999923706055
2016-07-05,44.63999938964844
2016-07-06,44.869998931884766
2016-07-07,44.86000061035156
2016-07-08,45.68000030517578
2016-07-11,45.939998626708984
2016-07-12,46.290000915527344
2016-07-13,46.349998474121094
2016-07-14,46.54999923706055
2016-07-15,46.470001220703125
2016-07-18,46.56999969482422
2016-07-19,46.4900016784668
2016-07-20,46.709999084472656
2016-07-21,46.540000915527344
2016-07-22,46.810001373291016
2016-07-25,46.83000183105469
2016-07-26,47.04999923706055
2016-07-27,46.779998779296875
2016-07-28,46.90999984741211
2016-07-29,46.91999816894531
2016-08-01,46.720001220703125
2016-08-02,46.209999084472656
2016-08-03,46.5
2016-08-04,46.459999084472656
2016-08-05,46.849998474121094
2016-08-08,46.869998931884766
2016-08-09,46.79999923706055
2016-08-10,46.77000045776367
2016-08-11,47.08000183105469
2016-08-12,47.029998779296875
2016-08-15,47.220001220703125
2016-08-16,46.88999938964844
2016-08-17,46.91999816894531
2016-08-18,47.06999969482422
2016-08-19,47.09000015258789
2016-08-22,47.060001373291016
2016-08-23,47.2599983215332
2016-08-24,47.02000045776367
2016-08-25,47.060001373291016
2016-08-26,46.86000061035156
2016-08-29,47.150001525878906
2016-08-30,47.15999984741211
2016-08-31,47.06999969482422
2016-09-01,46.959999084472656
2016-09-02,47.27000045776367
2016-09-06,47.290000915527344
2016-09-07,47.41999816894531
2016-09-08,47.2599983215332
2016-09-09,46.0099983215332
2016-09-12,46.68000030517578
2016-09-13,45.95000076293945
2016-09-14,45.79999923706055
2016-09-15,46.310001373291016
2016-09-16,46.11000061035156
2016-09-19,46.290000915527344
2016-09-20,46.13999938964844
2016-09-21,46.56999969482422
2016-09-22,46.880001068115234
2016-09-23,46.68000030517578
2016-09-26,46.29999923706055
2016-09-27,46.54999923706055
2016-09-28,46.779998779296875
2016-09-29,46.349998474121094
2016-09-30,46.7400016784668
2016-10-03,46.540000915527344
2016-10-04,46.29999923706055
2016-10-05,46.54999923706055
2016-10-06,46.59000015258789
2016-10-07,46.36000061035156
2016-10-10,46.58000183105469
2016-10-11,45.880001068115234
2016-10-12,45.939998626708984
2016-10-13,45.75
2016-10-14,45.7400016784668
2016-10-17,45.599998474121094
2016-10-18,45.95000076293945
2016-10-19,46.15999984741211
2016-10-20,46.099998474121094
2016-10-21,46.06999969482422
2016-10-24,46.279998779296875
2016-10-25,45.9900016784668
2016-10-26,45.93000030517578
2016-10-27,45.70000076293945
2016-10-28,45.709999084472656
2016-10-31,45.869998931884766
2016-11-01,45.52000045776367
2016-11-02,45.18000030517578
2016-11-03,45.029998779296875
2016-11-04,45.029998779296875
2016-11-07,46.060001373291016
2016-11-08,46.20000076293945
2016-11-09,46.7400016784668
2016-11-10,47.099998474121094
2016-11-11,47.16999816894531
2016-11-14,47.52000045776367
2016-11-15,47.91999816894531
2016-11-16,47.7400016784668
2016-11-17,48.130001068115234
2016-11-18,47.9900016784668
2016-11-21,48.31999969482422
2016-11-22,48.43000030517578
2016-11-23,48.560001373291016
2016-11-25,48.720001220703125
2016-11-28,48.400001525878906
2016-11-29,48.439998626708984
2016-11-30,48.400001525878906
2016-12-01,48.20000076293945
2016-12-02,48.16999816894531
2016-12-05,48.560001373291016
2016-12-06,48.81999969482422
2016-12-07,49.59000015258789
2016-12-08,49.880001068115234
2016-12-09,49.90999984741211
2016-12-12,49.61000061035156
2016-12-13,49.81999969482422
2016-12-14,49.36000061035156
2016-12-15,49.630001068115234
2016-12-16,49.40999984741211
2016-12-19,49.5
2016-12-20,49.709999084472656
2016-12-21,49.43000030517578
2016-12-22,49.220001220703125
2016-12-23,49.29999923706055
2016-12-27,49.459999084472656
2016-12-28,48.959999084472656
2016-12-29,48.900001525878906
2016-12-30,48.77000045776367
2017-01-03,49.099998474121094
2017-01-04,49.650001525878906
2017-01-05,49.369998931884766
2017-01-06,49.5
2017-01-09,49.279998779296875
2017-01-10,49.439998626708984
2017-01-11,49.630001068115234
2017-01-12,49.459999084472656
2017-01-13,49.619998931884766
2017-01-17,49.400001525878906
2017-01-18,49.560001373291016
2017-01-19,49.38999938964844
2017-01-20,49.560001373291016
2017-01-23,49.439998626708984
2017-01-24,49.97999954223633
2017-01-25,50.33000183105469
2017-01-26,50.310001373291016
2017-01-27,50.130001068115234
2017-01-30,49.86000061035156
2017-01-31,49.900001525878906
2017-02-01,49.83000183105469
2017-02-02,49.90999984741211
2017-02-03,50.290000915527344
2017-02-06,50.20000076293945
2017-02-07,50.20000076293945
2017-02-08,50.290000915527344
2017-02-09,50.65999984741211
2017-02-10,50.93000030517578
2017-02-13,51.130001068115234
2017-02-14,51.310001373291016
2017-02-15,51.56999969482422
2017-02-16,51.5099983215332
2017-02-17,51.59000015258789
2017-02-21,51.93000030517578
2017-02-22,51.88999938964844
2017-02-23,51.720001220703125
2017-02-24,51.869998931884766
2017-02-27,52.040000915527344
2017-02-28,51.79999923706055
2017-03-01,52.5
2017-03-02,52.08000183105469
2017-03-03,52.11000061035156
2017-03-06,51.86000061035156
2017-03-07,51.630001068115234
2017-03-08,51.599998474121094
2017-03-09,51.529998779296875
2017-03-10,51.79999923706055
2017-03-13,51.84000015258789
2017-03-14,51.59000015258789
2017-03-15,52.060001373291016
2017-03-16,52.029998779296875
2017-03-17,52.029998779296875
2017-03-20,51.779998779296875
2017-03-21,50.9900016784668
2017-03-22,51.16999816894531
2017-03-23,51.04999923706055
2017-03-24,51.060001373291016
2017-03-27,51.0099983215332
2017-03-28,51.45000076293945
2017-03-29,51.52000045776367
2017-03-30,51.70000076293945
2017-03-31,51.619998931884766
2017-04-03,51.40999984741211
2017-04-04,51.310001373291016
2017-04-05,51.130001068115234
2017-04-06,51.369998931884766
2017-04-07,51.31999969482422
2017-04-10,51.349998474121094
2017-04-11,51.349998474121094
2017-04-12,51.060001373291016
2017-04-13,50.7400016784668
2017-04-17,51.119998931884766
2017-04-18,50.97999954223633
2017-04-19,51.04999923706055
2017-04-20,51.54999923706055
2017-04-21,51.41999816894531
2017-04-24,52.0
2017-04-25,52.27000045776367
2017-04-26,52.31999969482422
2017-04-27,52.45000076293945
2017-04-28,52.119998931884766
2017-05-01,52.16999816894531
2017-05-02,52.119998931884766
2017-05-03,51.959999084472656
2017-05-04,51.959999084472656
2017-05-05,52.220001220703125
2017-05-08,52.08000183105469
2017-05-09,52.18000030517578
2017-05-10,52.34000015258789
2017-05-11,52.119998931884766
2017-05-12,51.959999084472656
2017-05-15,52.2400016784668
2017-05-16,52.220001220703125
2017-05-17,51.18000030517578
2017-05-18,51.43000030517578
2017-05-19,51.779998779296875
2017-05-22,52.15999984741211
2017-05-23,52.25
2017-05-24,52.38999938964844
2017-05-25,52.75
2017-05-26,52.75
2017-05-30,52.689998626708984
2017-05-31,52.77000045776367
2017-06-01,53.34000015258789
2017-06-02,53.45000076293945
2017-06-05,53.33000183105469
2017-06-06,53.060001373291016
2017-06-07,53.2400016784668
2017-06-08,53.369998931884766
2017-06-09,53.310001373291016
2017-06-12,53.29999923706055
2017-06-13,53.619998931884766
2017-06-14,53.529998779296875
2017-06-15,53.34000015258789
2017-06-16,53.380001068115234
2017-06-19,53.83000183105469
2017-06-20,53.38999938964844
2017-06-21,53.439998626708984
2017-06-22,53.25
2017-06-23,53.33000183105469
2017-06-26,53.400001525878906
2017-06-27,52.9900016784668
2017-06-28,53.5
2017-06-29,53.02000045776367
2017-06-30,53.15999984741211
2017-07-03,53.27000045776367
2017-07-05,53.36000061035156
2017-07-06,52.84000015258789
2017-07-07,53.290000915527344
2017-07-10,53.29999923706055
2017-07-11,53.27000045776367
2017-07-12,53.68000030517578
2017-07-13,53.779998779296875
2017-07-14,53.970001220703125
2017-07-17,54.02000045776367
2017-07-18,54.0099983215332
2017-07-19,54.29999923706055
2017-07-20,54.29999923706055
2017-07-21,54.349998474121094
2017-07-24,54.29999923706055
2017-07-25,54.400001525878906
2017-07-26,54.27000045776367
2017-07-27,54.099998474121094
2017-07-28,54.06999969482422
2017-07-31,54.060001373291016
2017-08-01,54.15999984741211
2017-08-02,53.97999954223633
2017-08-03,53.88999938964844
2017-08-04,53.91999816894531
2017-08-07,54.040000915527344
2017-08-08,53.880001068115234
2017-08-09,53.75
2017-08-10,52.91999816894531
2017-08-11,52.959999084472656
2017-08-14,53.52000045776367
2017-08-15,53.459999084472656
2017-08-16,53.619998931884766
2017-08-17,52.720001220703125
2017-08-18,52.61000061035156
2017-08-21,52.63999938964844
2017-08-22,53.16999816894531
2017-08-23,53.04999923706055
2017-08-24,52.97999954223633
2017-08-25,53.130001068115234
2017-08-28,53.11000061035156
2017-08-29,53.08000183105469
2017-08-30,53.36000061035156
2017-08-31,53.709999084472656
2017-09-01,53.880001068115234
2017-09-05,53.380001068115234
2017-09-06,53.529998779296875
2017-09-07,53.439998626708984
2017-09-08,53.54999923706055
2017-09-11,54.16999816894531
2017-09-12,54.34000015258789
2017-09-13,54.36000061035156
2017-09-14,54.290000915527344
2017-09-15,54.380001068115234
2017-09-18,54.470001220703125
2017-09-19,54.43000030517578
2017-09-20,54.470001220703125
2017-09-21,54.20000076293945
2017-09-22,54.29999923706055
2017-09-25,54.22999954223633
2017-09-26,54.29999923706055
2017-09-27,54.560001373291016
2017-09-28,54.63999938964844
2017-09-29,54.900001525878906
2017-10-02,55.15999984741211
2017-10-03,55.33000183105469
2017-10-04,55.45000076293945
2017-10-05,55.70000076293945
2017-10-06,55.650001525878906
2017-10-09,55.459999084472656
2017-10-10,55.619998931884766
2017-10-11,55.689998626708984
2017-10-12,55.650001525878906
2017-10-13,55.70000076293945
2017-10-16,55.720001220703125
2017-10-17,55.709999084472656
2017-10-18,55.77000045776367
2017-10-19,55.88999938964844
2017-10-20,56.27000045776367
2017-10-23,56.18000030517578
2017-10-24,56.29999923706055
2017-10-25,55.869998931884766
2017-10-26,55.959999084472656
2017-10-27,56.119998931884766
2017-10-30,55.869998931884766
2017-10-31,56.02000045776367
2017-11-01,56.06999969482422
2017-11-02,56.119998931884766
2017-11-03,56.189998626708984
2017-11-06,56.31999969482422
2017-11-07,56.25
2017-11-08,56.38999938964844
2017-11-09,56.150001525878906
2017-11-10,56.20000076293945
2017-11-13,56.36000061035156
2017-11-14,56.36000061035156
2017-11-15,56.040000915527344
2017-11-16,56.54999923706055
2017-11-17,56.630001068115234
2017-11-20,56.77000045776367
2017-11-21,57.099998474121094
2017-11-22,56.97999954223633
2017-11-24,57.06999969482422
2017-11-27,57.029998779296875
2017-11-28,57.68000030517578
2017-11-29,57.709999084472656
2017-11-30,58.130001068115234
2017-12-01,57.9900016784668
2017-12-04,57.900001525878906
2017-12-05,57.59000015258789
2017-12-06,57.560001373291016
2017-12-07,57.91999816894531
2017-12-08,58.279998779296875
2017-12-11,58.400001525878906
2017-12-12,58.29999923706055
2017-12-13,58.2400016784668
2017-12-14,57.939998626708984
2017-12-15,58.470001220703125
2017-12-18,58.970001220703125
2017-12-19,58.810001373291016
2017-12-20,58.83000183105469
2017-12-21,58.65999984741211
2017-12-22,58.66999816894531
2017-12-26,58.65999984741211
2017-12-27,58.65999984741211
2017-12-28,58.86000061035156
2017-12-29,58.540000915527344
2018-01-02,58.959999084472656
2018-01-03,59.31999969482422
2018-01-04,59.540000915527344
2018-01-05,59.849998474121094
2018-01-08,60.08000183105469
2018-01-09,60.099998474121094
2018-01-10,59.9900016784668
2018-01-11,60.619998931884766
2018-01-12,61.06999969482422
2018-01-16,60.68000030517578
2018-01-17,61.31999969482422
2018-01-18,61.189998626708984
2018-01-19,61.599998474121094
2018-01-22,62.04999923706055
2018-01-23,62.2400016784668
2018-01-24,62.130001068115234
2018-01-25,62.130001068115234
2018-01-26,62.779998779296875
2018-01-29,62.290000915527344
2018-01-30,61.58000183105469
2018-01-31,61.540000915527344
2018-02-01,61.47999954223633
2018-02-02,60.16999816894531
2018-02-05,58.02000045776367
2018-02-06,58.84000015258789
2018-02-07,58.650001525878906
2018-02-08,56.529998779296875
2018-02-09,57.290000915527344
2018-02-12,58.06999969482422
2018-02-13,58.27000045776367
2018-02-14,59.18000030517578
2018-02-15,59.77000045776367
2018-02-16,59.849998474121094
2018-02-20,59.529998779296875
2018-02-21,59.2400016784668
2018-02-22,59.209999084472656
2018-02-23,60.119998931884766
2018-02-26,60.599998474121094
2018-02-27,59.88999938964844
2018-02-28,59.29999923706055
2018-03-01,58.61000061035156
2018-03-02,59.0099983215332
2018-03-05,59.66999816894531
2018-03-06,59.95000076293945
2018-03-07,59.90999984741211
2018-03-08,60.09000015258789
2018-03-09,61.06999969482422
2018-03-12,61.029998779296875
2018-03-13,60.7599983215332
2018-03-14,60.43000030517578
2018-03-15,60.29999923706055
2018-03-16,60.4900016784668
2018-03-19,59.86000061035156
2018-03-20,60.029998779296875
2018-03-21,60.040000915527344
2018-03-22,58.43000030517578
2018-03-23,57.2599983215332
2018-03-26,58.7400016784668
2018-03-27,57.81999969482422
2018-03-28,57.54999923706055
2018-03-29,58.41999816894531
2018-04-02,57.099998474121094
2018-04-03,57.779998779296875
2018-04-04,58.43000030517578
2018-04-05,58.81999969482422
2018-04-06,57.560001373291016
2018-04-09,57.63999938964844
2018-04-10,58.560001373291016
2018-04-11,58.290000915527344
2018-04-12,58.72999954223633
2018-04-13,58.43000030517578
2018-04-16,59.02000045776367
2018-04-17,59.650001525878906
2018-04-18,59.90999984741211
2018-04-19,59.529998779296875
2018-04-20,59.189998626708984
2018-04-23,59.189998626708984
2018-04-24,58.459999084472656
2018-04-25,58.5099983215332
2018-04-26,58.880001068115234
2018-04-27,58.880001068115234
2018-04-30,58.40999984741211
2018-05-01,58.400001525878906
2018-05-02,57.95000076293945
2018-05-03,57.81999969482422
2018-05-04,58.540000915527344
2018-05-07,58.72999954223633
2018-05-08,58.75
2018-05-09,59.290000915527344
2018-05-10,59.83000183105469
2018-05-11,59.88999938964844
2018-05-14,59.83000183105469
2018-05-15,59.61000061035156
2018-05-16,59.88999938964844
2018-05-17,59.9900016784668
2018-05-18,59.90999984741211
2018-05-21,60.279998779296875
2018-05-22,60.02000045776367
2018-05-23,60.119998931884766
2018-05-24,60.13999938964844
2018-05-25,59.9900016784668
2018-05-29,59.310001373291016
2018-05-30,60.11000061035156
2018-05-31,59.540000915527344
2018-06-01,60.13999938964844
2018-06-04,60.34000015258789
2018-06-05,60.459999084472656
2018-06-06,60.90999984741211
2018-06-07,60.79999923706055
2018-06-08,61.060001373291016
2018-06-11,61.15999984741211
2018-06-12,61.33000183105469
2018-06-13,61.130001068115234
2018-06-14,61.29999923706055
2018-06-15,61.279998779296875
2018-06-18,61.25
2018-06-19,60.93000030517578
2018-06-20,61.150001525878906
2018-06-21,60.540000915527344
2018-06-22,60.540000915527344
2018-06-25,59.599998474121094
2018-06-26,59.66999816894531
2018-06-27,59.040000915527344
2018-06-28,59.189998626708984
2018-06-29,59.310001373291016
2018-07-02,59.380001068115234
2018-07-03,59.22999954223633
2018-07-05,59.63999938964844
2018-07-06,60.11000061035156
2018-07-09,60.65999984741211
2018-07-10,60.7400016784668
2018-07-11,60.279998779296875
2018-07-12,60.70000076293945
2018-07-13,60.709999084472656
2018-07-16,60.560001373291016
2018-07-17,60.81999969482422
2018-07-18,61.08000183105469
2018-07-19,60.91999816894531
2018-07-20,60.7400016784668
2018-07-23,60.810001373291016
2018-07-24,60.65999984741211
2018-07-25,61.18000030517578
2018-07-26,61.369998931884766
2018-07-27,60.900001525878906
2018-07-30,60.47999954223633
2018-07-31,60.790000915527344
2018-08-01,60.45000076293945
2018-08-02,60.84000015258789
2018-08-03,61.0099983215332
2018-08-06,61.290000915527344
