,BSCP
2019-07-11,21.075000762939453
2019-07-12,21.084999084472656
2019-07-15,21.09000015258789
2019-07-16,21.079999923706055
2019-07-17,21.1299991607666
2019-07-18,21.19499969482422
2019-07-19,21.190000534057617
2019-07-22,21.1299991607666
2019-07-23,21.118999481201172
2019-07-24,21.139999389648438
2019-07-25,21.1200008392334
2019-07-26,21.1299991607666
2019-07-29,21.110000610351562
2019-07-30,21.110000610351562
2019-07-31,21.1200008392334
2019-08-01,21.260000228881836
2019-08-02,21.260000228881836
2019-08-05,21.309999465942383
2019-08-06,21.309999465942383
2019-08-07,21.329999923706055
2019-08-08,21.329999923706055
2019-08-09,21.290000915527344
2019-08-12,21.329999923706055
2019-08-13,21.280000686645508
2019-08-14,21.309999465942383
2019-08-15,21.3799991607666
2019-08-16,21.399999618530273
2019-08-19,21.329999923706055
2019-08-20,21.350000381469727
2019-08-21,21.389999389648438
2019-08-22,21.3799991607666
2019-08-23,21.450000762939453
2019-08-26,21.40999984741211
2019-08-27,21.479999542236328
2019-08-28,21.469999313354492
2019-08-29,21.389999389648438
2019-08-30,21.440000534057617
2019-09-03,21.440000534057617
2019-09-04,21.510000228881836
2019-09-05,21.420000076293945
2019-09-06,21.43199920654297
2019-09-09,21.399999618530273
2019-09-10,21.299999237060547
2019-09-11,21.264999389648438
2019-09-12,21.2549991607666
2019-09-13,21.15999984741211
2019-09-16,21.207000732421875
2019-09-17,21.260000228881836
2019-09-18,21.246999740600586
2019-09-19,21.270000457763672
2019-09-20,21.350000381469727
2019-09-23,21.329999923706055
2019-09-24,21.3799991607666
2019-09-25,21.290000915527344
2019-09-26,21.297000885009766
2019-09-27,21.34000015258789
2019-09-30,21.3700008392334
2019-10-01,21.392000198364258
2019-10-02,21.43199920654297
2019-10-03,21.540000915527344
2019-10-04,21.540000915527344
2019-10-07,21.510000228881836
2019-10-08,21.520000457763672
2019-10-09,21.530000686645508
2019-10-10,21.434999465942383
2019-10-11,21.389999389648438
2019-10-14,21.420000076293945
2019-10-15,21.361000061035156
2019-10-16,21.399999618530273
2019-10-17,21.420000076293945
2019-10-18,21.434999465942383
2019-10-21,21.364999771118164
2019-10-22,21.3799991607666
2019-10-23,21.375
2019-10-24,21.399999618530273
2019-10-25,21.3700008392334
2019-10-28,21.360000610351562
2019-10-29,21.360000610351562
2019-10-30,21.3799991607666
2019-10-31,21.46500015258789
2019-11-01,21.450000762939453
2019-11-04,21.40999984741211
2019-11-05,21.350000381469727
2019-11-06,21.399999618530273
2019-11-07,21.329999923706055
2019-11-08,21.299999237060547
2019-11-11,21.329999923706055
2019-11-12,21.299999237060547
2019-11-13,21.350000381469727
2019-11-14,21.399999618530273
2019-11-15,21.3799991607666
2019-11-18,21.3700008392334
2019-11-19,21.350000381469727
2019-11-20,21.3700008392334
2019-11-21,21.34000015258789
2019-11-22,21.360000610351562
2019-11-25,21.375
2019-11-26,21.40999984741211
2019-11-27,21.3700008392334
2019-11-29,21.3799991607666
2019-12-02,21.3799991607666
2019-12-03,21.440000534057617
2019-12-04,21.440000534057617
2019-12-05,21.440000534057617
2019-12-06,21.389999389648438
2019-12-09,21.43000030517578
2019-12-10,21.3700008392334
2019-12-11,21.40999984741211
2019-12-12,21.3799991607666
2019-12-13,21.44499969482422
2019-12-16,21.399999618530273
2019-12-17,21.440000534057617
2019-12-18,21.420000076293945
2019-12-19,21.459999084472656
2019-12-20,21.434999465942383
2019-12-23,21.364999771118164
2019-12-24,21.399999618530273
2019-12-26,21.43000030517578
2019-12-27,21.469999313354492
2019-12-30,21.5
2019-12-31,21.5
2020-01-02,21.475000381469727
2020-01-03,21.524999618530273
2020-01-06,21.514999389648438
2020-01-07,21.510000228881836
2020-01-08,21.489999771118164
2020-01-09,21.488000869750977
2020-01-10,21.524999618530273
2020-01-13,21.514999389648438
2020-01-14,21.53700065612793
2020-01-15,21.559999465942383
2020-01-16,21.56999969482422
2020-01-17,21.55500030517578
2020-01-21,21.549999237060547
2020-01-22,21.565000534057617
2020-01-23,21.579999923706055
2020-01-24,21.600000381469727
2020-01-27,21.649999618530273
2020-01-28,21.645000457763672
2020-01-29,21.704999923706055
2020-01-30,21.704999923706055
2020-01-31,21.770000457763672
2020-02-03,21.780000686645508
2020-02-04,21.704999923706055
2020-02-05,21.690000534057617
2020-02-06,21.68000030517578
2020-02-07,21.725000381469727
2020-02-10,21.764999389648438
2020-02-11,21.760000228881836
2020-02-12,21.7189998626709
2020-02-13,21.711000442504883
2020-02-14,21.719999313354492
2020-02-18,21.760000228881836
2020-02-19,21.760000228881836
2020-02-20,21.79199981689453
2020-02-21,21.815000534057617
2020-02-24,21.795000076293945
2020-02-25,21.815000534057617
2020-02-26,21.834999084472656
2020-02-27,21.780000686645508
2020-02-28,21.875
2020-03-02,21.860000610351562
2020-03-03,22.030000686645508
2020-03-04,22.110000610351562
2020-03-05,22.065000534057617
2020-03-06,22.020000457763672
2020-03-09,21.709999084472656
2020-03-10,21.459999084472656
2020-03-11,21.045000076293945
2020-03-12,20.489999771118164
2020-03-13,20.75
2020-03-16,20.520000457763672
2020-03-17,20.059999465942383
2020-03-18,19.309999465942383
2020-03-19,18.839000701904297
2020-03-20,18.673999786376953
2020-03-23,19.469999313354492
2020-03-24,19.552000045776367
2020-03-25,20.139999389648438
2020-03-26,20.22599983215332
2020-03-27,20.280000686645508
2020-03-30,20.489999771118164
2020-03-31,20.56999969482422
2020-04-01,20.489999771118164
2020-04-02,20.49799919128418
2020-04-03,20.45400047302246
2020-04-06,20.6200008392334
2020-04-07,20.700000762939453
2020-04-08,20.93000030517578
2020-04-09,21.5049991607666
2020-04-13,21.530000686645508
2020-04-14,21.639999389648438
2020-04-15,21.520000457763672
2020-04-16,21.579999923706055
2020-04-17,21.6200008392334
2020-04-20,21.44300079345703
2020-04-21,21.329999923706055
2020-04-22,21.399999618530273
2020-04-23,21.43000030517578
2020-04-24,21.459999084472656
2020-04-27,21.40999984741211
2020-04-28,21.399999618530273
2020-04-29,21.459999084472656
2020-04-30,21.530000686645508
2020-05-01,21.469999313354492
2020-05-04,21.469999313354492
2020-05-05,21.510000228881836
2020-05-06,21.459999084472656
2020-05-07,21.510000228881836
2020-05-08,21.4950008392334
2020-05-11,21.489999771118164
2020-05-12,21.44499969482422
2020-05-13,21.56800079345703
2020-05-14,21.575000762939453
2020-05-15,21.549999237060547
2020-05-18,21.584999084472656
2020-05-19,21.700000762939453
2020-05-20,21.795000076293945
2020-05-21,21.79199981689453
2020-05-22,21.80500030517578
2020-05-26,21.889999389648438
2020-05-27,21.902000427246094
2020-05-28,21.90999984741211
2020-05-29,21.989999771118164
2020-06-01,22.06999969482422
2020-06-02,22.117000579833984
2020-06-03,22.100000381469727
2020-06-04,22.12700080871582
2020-06-05,22.149999618530273
2020-06-08,22.18000030517578
2020-06-09,22.18600082397461
2020-06-10,22.201000213623047
2020-06-11,22.059999465942383
2020-06-12,22.0939998626709
2020-06-15,22.219999313354492
2020-06-16,22.34000015258789
2020-06-17,22.264999389648438
2020-06-18,22.25
2020-06-19,22.2549991607666
2020-06-22,22.200000762939453
2020-06-23,22.200000762939453
2020-06-24,22.16900062561035
2020-06-25,22.184999465942383
2020-06-26,22.139999389648438
2020-06-29,22.219999313354492
2020-06-30,22.219999313354492
2020-07-01,22.219999313354492
2020-07-02,22.260000228881836
2020-07-06,22.30500030517578
2020-07-07,22.290000915527344
2020-07-08,22.299999237060547
2020-07-09,22.309999465942383
2020-07-10,22.285999298095703
2020-07-13,22.30500030517578
2020-07-14,22.31999969482422
2020-07-15,22.3439998626709
2020-07-16,22.350000381469727
2020-07-17,22.3799991607666
2020-07-20,22.350000381469727
2020-07-21,22.361000061035156
2020-07-22,22.385000228881836
2020-07-23,22.3799991607666
2020-07-24,22.385000228881836
2020-07-27,22.364999771118164
2020-07-28,22.3799991607666
2020-07-29,22.430999755859375
2020-07-30,22.450000762939453
2020-07-31,22.479999542236328
2020-08-03,22.5
2020-08-04,22.510000228881836
2020-08-05,22.510000228881836
2020-08-06,22.540000915527344
2020-08-07,22.53499984741211
2020-08-10,22.53499984741211
2020-08-11,22.4950008392334
2020-08-12,22.489999771118164
2020-08-13,22.43000030517578
2020-08-14,22.420000076293945
2020-08-17,22.440000534057617
2020-08-18,22.459999084472656
2020-08-19,22.44499969482422
2020-08-20,22.46500015258789
2020-08-21,22.469999313354492
2020-08-24,22.43000030517578
2020-08-25,22.41699981689453
2020-08-26,22.405000686645508
2020-08-27,22.389999389648438
2020-08-28,22.420000076293945
2020-08-31,22.43000030517578
2020-09-01,22.514999389648438
2020-09-02,22.5
2020-09-03,22.510000228881836
2020-09-04,22.454999923706055
2020-09-08,22.434999465942383
2020-09-09,22.45199966430664
2020-09-10,22.440000534057617
2020-09-11,22.479999542236328
2020-09-14,22.469999313354492
2020-09-15,22.469999313354492
2020-09-16,22.475000381469727
2020-09-17,22.479999542236328
2020-09-18,22.469999313354492
2020-09-21,22.420000076293945
2020-09-22,22.420000076293945
2020-09-23,22.360000610351562
2020-09-24,22.327999114990234
2020-09-25,22.299999237060547
2020-09-28,22.354999542236328
2020-09-29,22.347000122070312
2020-09-30,22.350000381469727
2020-10-01,22.3799991607666
2020-10-02,22.389999389648438
2020-10-05,22.3799991607666
2020-10-06,22.395000457763672
2020-10-07,22.365999221801758
2020-10-08,22.385000228881836
2020-10-09,22.395000457763672
2020-10-12,22.454999923706055
2020-10-13,22.434999465942383
2020-10-14,22.440000534057617
2020-10-15,22.437000274658203
2020-10-16,22.44300079345703
2020-10-19,22.395000457763672
2020-10-20,22.399999618530273
2020-10-21,22.389999389648438
2020-10-22,22.3700008392334
2020-10-23,22.389999389648438
2020-10-26,22.399999618530273
2020-10-27,22.440000534057617
2020-10-28,22.3799991607666
2020-10-29,22.339000701904297
2020-10-30,22.34000015258789
2020-11-02,22.350000381469727
2020-11-03,22.350000381469727
2020-11-04,22.450000762939453
2020-11-05,22.459999084472656
2020-11-06,22.459999084472656
2020-11-09,22.420000076293945
2020-11-10,22.3700008392334
2020-11-11,22.395000457763672
2020-11-12,22.420000076293945
2020-11-13,22.43000030517578
2020-11-16,22.469999313354492
2020-11-17,22.469999313354492
2020-11-18,22.479999542236328
2020-11-19,22.510000228881836
2020-11-20,22.5
2020-11-23,22.459999084472656
2020-11-24,22.469999313354492
2020-11-25,22.489999771118164
2020-11-27,22.5
2020-11-30,22.524999618530273
2020-12-01,22.530000686645508
2020-12-02,22.510000228881836
2020-12-03,22.549999237060547
2020-12-04,22.510000228881836
2020-12-07,22.530000686645508
2020-12-08,22.520000457763672
2020-12-09,22.489999771118164
2020-12-10,22.510000228881836
2020-12-11,22.530000686645508
2020-12-14,22.530000686645508
2020-12-15,22.549999237060547
2020-12-16,22.530000686645508
2020-12-17,22.56999969482422
2020-12-18,22.559999465942383
2020-12-21,22.520000457763672
2020-12-22,22.540000915527344
2020-12-23,22.559999465942383
2020-12-24,22.56999969482422
2020-12-28,22.579999923706055
2020-12-29,22.59000015258789
2020-12-30,22.6200008392334
2020-12-31,22.6299991607666
2021-01-04,22.600000381469727
2021-01-05,22.575000762939453
2021-01-06,22.540000915527344
2021-01-07,22.530000686645508
2021-01-08,22.5
2021-01-11,22.479999542236328
2021-01-12,22.5
2021-01-13,22.540000915527344
2021-01-14,22.514999389648438
2021-01-15,22.530000686645508
2021-01-19,22.4950008392334
2021-01-20,22.493999481201172
2021-01-21,22.510000228881836
2021-01-22,22.479999542236328
2021-01-25,22.5
2021-01-26,22.520000457763672
2021-01-27,22.510000228881836
2021-01-28,22.489999771118164
2021-01-29,22.5
2021-02-01,22.520000457763672
2021-02-02,22.510000228881836
2021-02-03,22.5049991607666
2021-02-04,22.514999389648438
2021-02-05,22.5
2021-02-08,22.530000686645508
2021-02-09,22.514999389648438
2021-02-10,22.540000915527344
2021-02-11,22.524999618530273
2021-02-12,22.520000457763672
2021-02-16,22.46500015258789
2021-02-17,22.479999542236328
2021-02-18,22.479999542236328
2021-02-19,22.44499969482422
2021-02-22,22.399999618530273
2021-02-23,22.40999984741211
2021-02-24,22.40999984741211
2021-02-25,22.18000030517578
2021-02-26,22.260000228881836
2021-03-01,22.309999465942383
2021-03-02,22.329999923706055
2021-03-03,22.280000686645508
2021-03-04,22.219999313354492
2021-03-05,22.190000534057617
2021-03-08,22.079999923706055
2021-03-09,22.1299991607666
2021-03-10,22.165000915527344
2021-03-11,22.200000762939453
2021-03-12,22.139999389648438
2021-03-15,22.170000076293945
2021-03-16,22.165000915527344
2021-03-17,22.21500015258789
2021-03-18,22.155000686645508
2021-03-19,22.135000228881836
2021-03-22,22.1200008392334
2021-03-23,22.15999984741211
2021-03-24,22.170000076293945
2021-03-25,22.18000030517578
2021-03-26,22.15999984741211
2021-03-29,22.149999618530273
2021-03-30,22.145000457763672
2021-03-31,22.149999618530273
2021-04-01,22.165000915527344
2021-04-05,22.149999618530273
2021-04-06,22.219999313354492
2021-04-07,22.229999542236328
2021-04-08,22.2549991607666
2021-04-09,22.239999771118164
2021-04-12,22.225000381469727
2021-04-13,22.274999618530273
2021-04-14,22.266000747680664
2021-04-15,22.312000274658203
2021-04-16,22.264999389648438
2021-04-19,22.239999771118164
2021-04-20,22.260000228881836
2021-04-21,22.274999618530273
2021-04-22,22.274999618530273
2021-04-23,22.274999618530273
2021-04-26,22.274999618530273
2021-04-27,22.25
2021-04-28,22.270000457763672
2021-04-29,22.264999389648438
2021-04-30,22.28499984741211
2021-05-03,22.290000915527344
2021-05-04,22.295000076293945
2021-05-05,22.31999969482422
2021-05-06,22.31999969482422
2021-05-07,22.360000610351562
2021-05-10,22.334999084472656
2021-05-11,22.31999969482422
2021-05-12,22.270000457763672
2021-05-13,22.309999465942383
2021-05-14,22.34000015258789
