,COLL
2019-02-06,15.15999984741211
2019-02-07,15.020000457763672
2019-02-08,14.390000343322754
2019-02-11,13.869999885559082
2019-02-12,13.640000343322754
2019-02-13,13.579999923706055
2019-02-14,13.890000343322754
2019-02-15,14.789999961853027
2019-02-19,15.039999961853027
2019-02-20,14.979999542236328
2019-02-21,15.09000015258789
2019-02-22,15.510000228881836
2019-02-25,15.220000267028809
2019-02-26,14.84000015258789
2019-02-27,14.449999809265137
2019-02-28,17.59000015258789
2019-03-01,18.290000915527344
2019-03-04,18.170000076293945
2019-03-05,18.350000381469727
2019-03-06,17.780000686645508
2019-03-07,17.989999771118164
2019-03-08,18.06999969482422
2019-03-11,17.489999771118164
2019-03-12,17.149999618530273
2019-03-13,17.510000228881836
2019-03-14,17.34000015258789
2019-03-15,16.979999542236328
2019-03-18,17.59000015258789
2019-03-19,17.34000015258789
2019-03-20,17.600000381469727
2019-03-21,17.0
2019-03-22,15.800000190734863
2019-03-25,15.170000076293945
2019-03-26,15.640000343322754
2019-03-27,15.329999923706055
2019-03-28,15.649999618530273
2019-03-29,15.140000343322754
2019-04-01,15.119999885559082
2019-04-02,15.729999542236328
2019-04-03,15.699999809265137
2019-04-04,16.06999969482422
2019-04-05,16.40999984741211
2019-04-08,16.170000076293945
2019-04-09,16.09000015258789
2019-04-10,16.399999618530273
2019-04-11,16.329999923706055
2019-04-12,16.59000015258789
2019-04-15,14.65999984741211
2019-04-16,14.399999618530273
2019-04-17,13.609999656677246
2019-04-18,13.520000457763672
2019-04-22,14.149999618530273
2019-04-23,14.829999923706055
2019-04-24,14.479999542236328
2019-04-25,14.569999694824219
2019-04-26,14.989999771118164
2019-04-29,15.010000228881836
2019-04-30,13.930000305175781
2019-05-01,13.819999694824219
2019-05-02,13.899999618530273
2019-05-03,13.970000267028809
2019-05-06,14.6899995803833
2019-05-07,13.979999542236328
2019-05-08,14.050000190734863
2019-05-09,14.760000228881836
2019-05-10,14.119999885559082
2019-05-13,13.579999923706055
2019-05-14,13.510000228881836
2019-05-15,13.130000114440918
2019-05-16,12.670000076293945
2019-05-17,12.510000228881836
2019-05-20,11.970000267028809
2019-05-21,11.899999618530273
2019-05-22,11.670000076293945
2019-05-23,11.8100004196167
2019-05-24,11.84000015258789
2019-05-28,11.789999961853027
2019-05-29,11.600000381469727
2019-05-30,11.5600004196167
2019-05-31,11.510000228881836
2019-06-03,11.550000190734863
2019-06-04,11.260000228881836
2019-06-05,10.960000038146973
2019-06-06,10.619999885559082
2019-06-07,11.470000267028809
2019-06-10,11.760000228881836
2019-06-11,11.75
2019-06-12,11.75
2019-06-13,12.199999809265137
2019-06-14,12.050000190734863
2019-06-17,11.149999618530273
2019-06-18,11.350000381469727
2019-06-19,12.09000015258789
2019-06-20,12.220000267028809
2019-06-21,12.460000038146973
2019-06-24,12.390000343322754
2019-06-25,12.619999885559082
2019-06-26,13.390000343322754
2019-06-27,13.229999542236328
2019-06-28,13.149999618530273
2019-07-01,13.210000038146973
2019-07-02,13.279999732971191
2019-07-03,13.109999656677246
2019-07-05,12.899999618530273
2019-07-08,12.390000343322754
2019-07-09,12.34000015258789
2019-07-10,12.4399995803833
2019-07-11,11.430000305175781
2019-07-12,11.399999618530273
2019-07-15,11.239999771118164
2019-07-16,10.829999923706055
2019-07-17,10.84000015258789
2019-07-18,10.529999732971191
2019-07-19,10.350000381469727
2019-07-22,10.15999984741211
2019-07-23,10.479999542236328
2019-07-24,10.720000267028809
2019-07-25,10.470000267028809
2019-07-26,10.640000343322754
2019-07-29,10.670000076293945
2019-07-30,10.850000381469727
2019-07-31,10.970000267028809
2019-08-01,10.920000076293945
2019-08-02,10.40999984741211
2019-08-05,10.5
2019-08-06,10.710000038146973
2019-08-07,10.609999656677246
2019-08-08,11.140000343322754
2019-08-09,11.239999771118164
2019-08-12,11.739999771118164
2019-08-13,11.819999694824219
2019-08-14,11.3100004196167
2019-08-15,10.9399995803833
2019-08-16,11.520000457763672
2019-08-19,11.609999656677246
2019-08-20,11.859999656677246
2019-08-21,11.960000038146973
2019-08-22,11.800000190734863
2019-08-23,11.34000015258789
2019-08-26,11.489999771118164
2019-08-27,11.130000114440918
2019-08-28,11.460000038146973
2019-08-29,11.569999694824219
2019-08-30,11.579999923706055
2019-09-03,10.880000114440918
2019-09-04,10.550000190734863
2019-09-05,10.90999984741211
2019-09-06,10.8100004196167
2019-09-09,11.279999732971191
2019-09-10,12.260000228881836
2019-09-11,12.970000267028809
2019-09-12,12.100000381469727
2019-09-13,11.9399995803833
2019-09-16,12.4399995803833
2019-09-17,12.130000114440918
2019-09-18,11.720000267028809
2019-09-19,11.640000343322754
2019-09-20,11.630000114440918
2019-09-23,11.305000305175781
2019-09-24,10.9399995803833
2019-09-25,11.279999732971191
2019-09-26,11.020000457763672
2019-09-27,11.449999809265137
2019-09-30,11.479999542236328
2019-10-01,10.699999809265137
2019-10-02,10.720000267028809
2019-10-03,11.109999656677246
2019-10-04,11.6899995803833
2019-10-07,11.829999923706055
2019-10-08,11.710000038146973
2019-10-09,11.489999771118164
2019-10-10,11.899999618530273
2019-10-11,11.789999961853027
2019-10-14,11.78499984741211
2019-10-15,12.029999732971191
2019-10-16,11.890000343322754
2019-10-17,12.079999923706055
2019-10-18,11.5600004196167
2019-10-21,11.869999885559082
2019-10-22,11.420000076293945
2019-10-23,11.489999771118164
2019-10-24,12.140000343322754
2019-10-25,12.600000381469727
2019-10-28,12.59000015258789
2019-10-29,11.890000343322754
2019-10-30,11.960000038146973
2019-10-31,12.0
2019-11-01,12.850000381469727
2019-11-04,13.399999618530273
2019-11-05,13.720000267028809
2019-11-06,13.699999809265137
2019-11-07,18.0
2019-11-08,19.959999084472656
2019-11-11,19.0049991607666
2019-11-12,19.139999389648438
2019-11-13,18.264999389648438
2019-11-14,18.290000915527344
2019-11-15,18.114999771118164
2019-11-18,18.860000610351562
2019-11-19,19.040000915527344
2019-11-20,19.209999084472656
2019-11-21,19.209999084472656
2019-11-22,19.350000381469727
2019-11-25,20.8799991607666
2019-11-26,20.68000030517578
2019-11-27,21.53499984741211
2019-11-29,21.729999542236328
2019-12-02,22.239999771118164
2019-12-03,20.915000915527344
2019-12-04,20.649999618530273
2019-12-05,20.280000686645508
2019-12-06,21.059999465942383
2019-12-09,20.959999084472656
2019-12-10,21.229999542236328
2019-12-11,20.399999618530273
2019-12-12,20.709999084472656
2019-12-13,20.950000762939453
2019-12-16,20.520000457763672
2019-12-17,19.889999389648438
2019-12-18,19.459999084472656
2019-12-19,20.030000686645508
2019-12-20,19.68000030517578
2019-12-23,20.010000228881836
2019-12-24,20.549999237060547
2019-12-26,20.350000381469727
2019-12-27,20.969999313354492
2019-12-30,20.1299991607666
2019-12-31,20.579999923706055
2020-01-02,21.600000381469727
2020-01-03,20.59000015258789
2020-01-06,20.309999465942383
2020-01-07,19.93000030517578
2020-01-08,22.1299991607666
2020-01-09,23.190000534057617
2020-01-10,23.299999237060547
2020-01-13,23.989999771118164
2020-01-14,23.565000534057617
2020-01-15,24.100000381469727
2020-01-16,23.920000076293945
2020-01-17,23.40999984741211
2020-01-21,21.559999465942383
2020-01-22,21.690000534057617
2020-01-23,21.170000076293945
2020-01-24,20.950000762939453
2020-01-27,21.010000228881836
2020-01-28,20.850000381469727
2020-01-29,20.209999084472656
2020-01-30,19.989999771118164
2020-01-31,20.114999771118164
2020-02-03,20.8799991607666
2020-02-04,20.709999084472656
2020-02-05,21.34000015258789
2020-02-06,20.299999237060547
2020-02-07,25.450000762939453
2020-02-10,21.6200008392334
2020-02-11,22.209999084472656
2020-02-12,24.15999984741211
2020-02-13,24.010000228881836
2020-02-14,23.1299991607666
2020-02-18,23.110000610351562
2020-02-19,23.889999389648438
2020-02-20,23.610000610351562
2020-02-21,23.93000030517578
2020-02-24,23.75
2020-02-25,23.040000915527344
2020-02-26,22.56999969482422
2020-02-27,21.68000030517578
2020-02-28,23.75
2020-03-02,23.59000015258789
2020-03-03,22.229999542236328
2020-03-04,22.31999969482422
2020-03-05,21.959999084472656
2020-03-06,21.579999923706055
2020-03-09,19.520000457763672
2020-03-10,19.850000381469727
2020-03-11,17.56999969482422
2020-03-12,14.989999771118164
2020-03-13,17.360000610351562
2020-03-16,15.40999984741211
2020-03-17,16.059999465942383
2020-03-18,13.890000343322754
2020-03-19,14.680000305175781
2020-03-20,14.260000228881836
2020-03-23,13.899999618530273
2020-03-24,16.280000686645508
2020-03-25,16.809999465942383
2020-03-26,17.030000686645508
2020-03-27,16.3799991607666
2020-03-30,16.920000076293945
2020-03-31,16.329999923706055
2020-04-01,15.489999771118164
2020-04-02,15.649999618530273
2020-04-03,16.1299991607666
2020-04-06,17.559999465942383
2020-04-07,17.639999389648438
2020-04-08,18.299999237060547
2020-04-09,19.299999237060547
2020-04-13,18.989999771118164
2020-04-14,19.530000686645508
2020-04-15,18.760000228881836
2020-04-16,18.979999542236328
2020-04-17,19.510000228881836
2020-04-20,19.530000686645508
2020-04-21,18.979999542236328
2020-04-22,20.520000457763672
2020-04-23,20.059999465942383
2020-04-24,20.559999465942383
2020-04-27,20.520000457763672
2020-04-28,19.940000534057617
2020-04-29,20.6200008392334
2020-04-30,20.68000030517578
2020-05-01,18.40999984741211
2020-05-04,18.739999771118164
2020-05-05,18.59000015258789
2020-05-06,19.6299991607666
2020-05-07,20.329999923706055
2020-05-08,21.469999313354492
2020-05-11,21.530000686645508
2020-05-12,22.809999465942383
2020-05-13,21.139999389648438
2020-05-14,21.030000686645508
2020-05-15,22.030000686645508
2020-05-18,23.510000228881836
2020-05-19,21.889999389648438
2020-05-20,22.049999237060547
2020-05-21,22.489999771118164
2020-05-22,22.520000457763672
2020-05-26,23.43000030517578
2020-05-27,23.239999771118164
2020-05-28,23.18000030517578
2020-05-29,22.049999237060547
2020-06-01,21.239999771118164
2020-06-02,20.270000457763672
2020-06-03,20.989999771118164
2020-06-04,19.844999313354492
2020-06-05,19.68000030517578
2020-06-08,19.020000457763672
2020-06-09,19.200000762939453
2020-06-10,18.59000015258789
2020-06-11,17.389999389648438
2020-06-12,17.600000381469727
2020-06-15,18.1299991607666
2020-06-16,17.649999618530273
2020-06-17,17.969999313354492
2020-06-18,18.049999237060547
2020-06-19,17.729999542236328
2020-06-22,18.3799991607666
2020-06-23,18.18000030517578
2020-06-24,17.43000030517578
2020-06-25,17.770000457763672
2020-06-26,16.34000015258789
2020-06-29,17.139999389648438
2020-06-30,17.5
2020-07-01,17.3700008392334
2020-07-02,17.459999084472656
2020-07-06,17.540000915527344
2020-07-07,17.059999465942383
2020-07-08,17.09000015258789
2020-07-09,17.139999389648438
2020-07-10,16.729999542236328
2020-07-13,16.399999618530273
2020-07-14,16.655000686645508
2020-07-15,17.360000610351562
2020-07-16,17.270000457763672
2020-07-17,17.290000915527344
2020-07-20,17.469999313354492
2020-07-21,17.34000015258789
2020-07-22,17.479999542236328
2020-07-23,16.899999618530273
2020-07-24,16.770000457763672
2020-07-27,17.1200008392334
2020-07-28,16.459999084472656
2020-07-29,16.200000762939453
2020-07-30,16.229999542236328
2020-07-31,15.779999732971191
2020-08-03,16.649999618530273
2020-08-04,16.65999984741211
2020-08-05,17.309999465942383
2020-08-06,17.760000228881836
2020-08-07,18.329999923706055
2020-08-10,18.889999389648438
2020-08-11,18.920000076293945
2020-08-12,18.25
2020-08-13,17.920000076293945
2020-08-14,18.15999984741211
2020-08-17,18.709999084472656
2020-08-18,19.0
2020-08-19,19.3700008392334
2020-08-20,19.200000762939453
2020-08-21,18.84000015258789
2020-08-24,18.290000915527344
2020-08-25,18.530000686645508
2020-08-26,17.6299991607666
2020-08-27,17.979999542236328
2020-08-28,18.200000762939453
2020-08-31,19.059999465942383
2020-09-01,18.709999084472656
2020-09-02,19.790000915527344
2020-09-03,20.190000534057617
2020-09-04,19.389999389648438
2020-09-08,18.40999984741211
2020-09-09,18.420000076293945
2020-09-10,18.15999984741211
2020-09-11,18.0
2020-09-14,18.690000534057617
2020-09-15,19.020000457763672
2020-09-16,19.329999923706055
2020-09-17,19.700000762939453
2020-09-18,20.229999542236328
2020-09-21,18.6299991607666
2020-09-22,18.09000015258789
2020-09-23,17.889999389648438
2020-09-24,17.770000457763672
2020-09-25,18.489999771118164
2020-09-28,18.780000686645508
2020-09-29,19.8799991607666
2020-09-30,20.81999969482422
2020-10-01,21.68000030517578
2020-10-02,21.18000030517578
2020-10-05,20.889999389648438
2020-10-06,21.1299991607666
2020-10-07,21.280000686645508
2020-10-08,21.940000534057617
2020-10-09,22.290000915527344
2020-10-12,21.709999084472656
2020-10-13,21.639999389648438
2020-10-14,21.200000762939453
2020-10-15,20.989999771118164
2020-10-16,20.75
2020-10-19,20.3799991607666
2020-10-20,19.780000686645508
2020-10-21,18.8700008392334
2020-10-22,19.100000381469727
2020-10-23,19.34000015258789
2020-10-26,18.8700008392334
2020-10-27,18.360000610351562
2020-10-28,18.0
2020-10-29,18.040000915527344
2020-10-30,17.829999923706055
2020-11-02,18.100000381469727
2020-11-03,18.649999618530273
2020-11-04,19.219999313354492
2020-11-05,20.030000686645508
2020-11-06,19.649999618530273
2020-11-09,20.3799991607666
2020-11-10,20.049999237060547
2020-11-11,19.350000381469727
2020-11-12,19.149999618530273
2020-11-13,19.18000030517578
2020-11-16,19.020000457763672
2020-11-17,19.389999389648438
2020-11-18,19.1200008392334
2020-11-19,18.56999969482422
2020-11-20,18.540000915527344
2020-11-23,18.31999969482422
2020-11-24,19.229999542236328
2020-11-25,19.270000457763672
2020-11-27,19.190000534057617
2020-11-30,18.489999771118164
2020-12-01,18.780000686645508
2020-12-02,18.69499969482422
2020-12-03,19.3700008392334
2020-12-04,19.59000015258789
2020-12-07,19.520000457763672
2020-12-08,19.309999465942383
2020-12-09,18.954999923706055
2020-12-10,19.020000457763672
2020-12-11,18.65999984741211
2020-12-14,18.65999984741211
2020-12-15,19.56999969482422
2020-12-16,19.559999465942383
2020-12-17,19.329999923706055
2020-12-18,19.110000610351562
2020-12-21,18.3799991607666
2020-12-22,18.670000076293945
2020-12-23,18.899999618530273
2020-12-24,18.549999237060547
2020-12-28,18.94499969482422
2020-12-29,19.940000534057617
2020-12-30,19.920000076293945
2020-12-31,20.030000686645508
2021-01-04,19.860000610351562
2021-01-05,19.2450008392334
2021-01-06,20.59000015258789
2021-01-07,22.56999969482422
2021-01-08,21.690000534057617
2021-01-11,21.18000030517578
2021-01-12,21.56999969482422
2021-01-13,21.829999923706055
2021-01-14,22.290000915527344
2021-01-15,24.059999465942383
2021-01-19,24.059999465942383
2021-01-20,23.079999923706055
2021-01-21,23.6200008392334
2021-01-22,23.93000030517578
2021-01-25,24.459999084472656
2021-01-26,24.079999923706055
2021-01-27,24.860000610351562
2021-01-28,24.600000381469727
2021-01-29,24.139999389648438
2021-02-01,23.040000915527344
2021-02-02,23.489999771118164
2021-02-03,23.139999389648438
2021-02-04,23.260000228881836
2021-02-05,24.229999542236328
2021-02-08,23.700000762939453
2021-02-09,26.010000228881836
2021-02-10,25.950000762939453
2021-02-11,25.1200008392334
2021-02-12,24.799999237060547
2021-02-16,24.610000610351562
2021-02-17,24.850000381469727
2021-02-18,24.219999313354492
2021-02-19,25.1299991607666
2021-02-22,24.690000534057617
2021-02-23,24.520000457763672
2021-02-24,26.100000381469727
2021-02-25,26.030000686645508
2021-02-26,23.59000015258789
2021-03-01,22.93000030517578
2021-03-02,22.40999984741211
2021-03-03,21.8700008392334
2021-03-04,21.75
2021-03-05,22.489999771118164
2021-03-08,23.510000228881836
2021-03-09,23.84000015258789
2021-03-10,24.209999084472656
2021-03-11,24.719999313354492
2021-03-12,25.440000534057617
2021-03-15,24.920000076293945
2021-03-16,24.690000534057617
2021-03-17,25.3799991607666
2021-03-18,24.93000030517578
2021-03-19,25.709999084472656
2021-03-22,25.489999771118164
2021-03-23,24.600000381469727
2021-03-24,23.450000762939453
2021-03-25,24.110000610351562
2021-03-26,23.809999465942383
2021-03-29,23.09000015258789
2021-03-30,23.84000015258789
2021-03-31,23.700000762939453
2021-04-01,23.3799991607666
2021-04-05,23.489999771118164
2021-04-06,23.59000015258789
2021-04-07,23.290000915527344
2021-04-08,23.030000686645508
2021-04-09,23.329999923706055
2021-04-12,22.790000915527344
2021-04-13,22.90999984741211
2021-04-14,24.020000457763672
2021-04-15,23.459999084472656
2021-04-16,23.270000457763672
2021-04-19,23.260000228881836
2021-04-20,22.809999465942383
2021-04-21,23.260000228881836
2021-04-22,23.360000610351562
2021-04-23,23.260000228881836
2021-04-26,23.25
2021-04-27,23.100000381469727
2021-04-28,22.440000534057617
2021-04-29,22.25
2021-04-30,22.299999237060547
2021-05-03,22.989999771118164
2021-05-04,22.309999465942383
2021-05-05,22.200000762939453
2021-05-06,21.940000534057617
2021-05-07,23.0
2021-05-10,21.989999771118164
2021-05-11,22.1299991607666
2021-05-12,21.84000015258789
2021-05-13,21.739999771118164
2021-05-14,22.809999465942383
