,FCVT
2019-08-08,31.540000915527344
2019-08-09,31.59000015258789
2019-08-12,31.3700008392334
2019-08-13,31.43000030517578
2019-08-14,31.18000030517578
2019-08-15,31.040000915527344
2019-08-16,31.200000762939453
2019-08-19,31.371000289916992
2019-08-20,31.389999389648438
2019-08-21,31.479999542236328
2019-08-22,31.5
2019-08-23,31.260000228881836
2019-08-26,31.149999618530273
2019-08-27,31.329999923706055
2019-08-28,31.172000885009766
2019-08-29,31.459999084472656
2019-08-30,31.450000762939453
2019-09-03,31.200000762939453
2019-09-04,31.43000030517578
2019-09-05,31.5049991607666
2019-09-06,31.530000686645508
2019-09-09,31.34000015258789
2019-09-10,31.18000030517578
2019-09-11,31.34000015258789
2019-09-12,31.53499984741211
2019-09-13,31.485000610351562
2019-09-16,31.459999084472656
2019-09-17,31.610000610351562
2019-09-18,31.66900062561035
2019-09-19,31.670000076293945
2019-09-20,31.583999633789062
2019-09-23,31.639999389648438
2019-09-24,31.3799991607666
2019-09-25,31.274999618530273
2019-09-26,31.31999969482422
2019-09-27,31.170000076293945
2019-09-30,31.200000762939453
2019-10-01,31.100000381469727
2019-10-02,30.670000076293945
2019-10-03,30.940000534057617
2019-10-04,31.229999542236328
2019-10-07,31.25
2019-10-08,30.8799991607666
2019-10-09,31.04199981689453
2019-10-10,31.139999389648438
2019-10-11,31.399999618530273
2019-10-14,31.360000610351562
2019-10-15,31.579999923706055
2019-10-16,31.381000518798828
2019-10-17,31.465999603271484
2019-10-18,31.339000701904297
2019-10-21,31.389999389648438
2019-10-22,31.326000213623047
2019-10-23,31.219999313354492
2019-10-24,31.325000762939453
2019-10-25,31.510000228881836
2019-10-28,31.489999771118164
2019-10-29,31.670000076293945
2019-10-30,31.489999771118164
2019-10-31,31.68000030517578
2019-11-01,31.65999984741211
2019-11-04,31.719999313354492
2019-11-05,31.7450008392334
2019-11-06,31.59000015258789
2019-11-07,31.639999389648438
2019-11-08,31.899999618530273
2019-11-11,31.809999465942383
2019-11-12,31.889999389648438
2019-11-13,31.780000686645508
2019-11-14,31.791000366210938
2019-11-15,32.02399826049805
2019-11-18,32.07400131225586
2019-11-19,32.209999084472656
2019-11-20,32.189998626708984
2019-11-21,32.290000915527344
2019-11-22,32.28499984741211
2019-11-25,32.31999969482422
2019-11-26,32.65999984741211
2019-11-27,32.775001525878906
2019-11-29,32.74399948120117
2019-12-02,32.439998626708984
2019-12-03,32.380001068115234
2019-12-04,32.5260009765625
2019-12-05,32.50199890136719
2019-12-06,32.65999984741211
2019-12-09,32.564998626708984
2019-12-10,32.4900016784668
2019-12-11,32.58100128173828
2019-12-12,32.76300048828125
2019-12-13,32.654998779296875
2019-12-16,32.83000183105469
2019-12-17,32.92499923706055
2019-12-18,33.005001068115234
2019-12-19,33.09600067138672
2019-12-20,33.25
2019-12-23,33.3849983215332
2019-12-24,33.375
2019-12-26,33.494998931884766
2019-12-27,33.48500061035156
2019-12-30,33.06999969482422
2019-12-31,33.09000015258789
2020-01-02,33.369998931884766
2020-01-03,33.45000076293945
2020-01-06,33.52000045776367
2020-01-07,33.790000915527344
2020-01-08,33.79999923706055
2020-01-09,33.9900016784668
2020-01-10,33.8849983215332
2020-01-13,33.95899963378906
2020-01-14,34.02000045776367
2020-01-15,34.150001525878906
2020-01-16,34.207000732421875
2020-01-17,34.27000045776367
2020-01-21,34.2599983215332
2020-01-22,34.29999923706055
2020-01-23,34.5
2020-01-24,34.29999923706055
2020-01-27,33.900001525878906
2020-01-28,34.130001068115234
2020-01-29,34.15800094604492
2020-01-30,34.41999816894531
2020-01-31,33.939998626708984
2020-02-03,34.1150016784668
2020-02-04,34.6349983215332
2020-02-05,34.54999923706055
2020-02-06,34.685001373291016
2020-02-07,34.6349983215332
2020-02-10,34.762001037597656
2020-02-11,34.915000915527344
2020-02-12,35.064998626708984
2020-02-13,35.215999603271484
2020-02-14,35.31999969482422
2020-02-18,35.41999816894531
2020-02-19,35.60499954223633
2020-02-20,35.560001373291016
2020-02-21,35.1609992980957
2020-02-24,34.439998626708984
2020-02-25,33.8489990234375
2020-02-26,33.676998138427734
2020-02-27,32.849998474121094
2020-02-28,32.720001220703125
2020-03-02,33.22999954223633
2020-03-03,32.82099914550781
2020-03-04,33.3849983215332
2020-03-05,32.904998779296875
2020-03-06,32.45000076293945
2020-03-09,31.020000457763672
2020-03-10,31.176000595092773
2020-03-11,30.34000015258789
2020-03-12,27.18000030517578
2020-03-13,28.389999389648438
2020-03-16,26.347999572753906
2020-03-17,26.274999618530273
2020-03-18,25.670000076293945
2020-03-19,25.75
2020-03-20,25.386999130249023
2020-03-23,24.93000030517578
2020-03-24,26.489999771118164
2020-03-25,27.40999984741211
2020-03-26,28.44499969482422
2020-03-27,28.15999984741211
2020-03-30,28.707000732421875
2020-03-31,28.586999893188477
2020-04-01,27.469999313354492
2020-04-02,27.6299991607666
2020-04-03,27.4950008392334
2020-04-06,28.579999923706055
2020-04-07,28.69300079345703
2020-04-08,29.292999267578125
2020-04-09,29.639999389648438
2020-04-13,29.84000015258789
2020-04-14,30.56999969482422
2020-04-15,30.420000076293945
2020-04-16,30.511999130249023
2020-04-17,30.844999313354492
2020-04-20,30.9060001373291
2020-04-21,30.31599998474121
2020-04-22,30.829999923706055
2020-04-23,30.93000030517578
2020-04-24,31.01799964904785
2020-04-27,31.5
2020-04-28,31.625999450683594
2020-04-29,32.04100036621094
2020-04-30,32.130001068115234
2020-05-01,31.200000762939453
2020-05-04,31.316999435424805
2020-05-05,31.799999237060547
2020-05-06,32.04899978637695
2020-05-07,31.90999984741211
2020-05-08,32.869998931884766
2020-05-11,32.90999984741211
2020-05-12,32.810001373291016
2020-05-13,32.172000885009766
2020-05-14,32.19599914550781
2020-05-15,32.255001068115234
2020-05-18,32.9900016784668
2020-05-19,32.8380012512207
2020-05-20,33.1150016784668
2020-05-21,33.084999084472656
2020-05-22,33.15800094604492
2020-05-26,33.547000885009766
2020-05-27,33.564998626708984
2020-05-28,33.750999450683594
2020-05-29,34.06999969482422
2020-06-01,34.58000183105469
2020-06-02,34.790000915527344
2020-06-03,34.99800109863281
2020-06-04,34.68600082397461
2020-06-05,35.029998779296875
2020-06-08,35.560001373291016
2020-06-09,35.33000183105469
2020-06-10,35.36000061035156
2020-06-11,33.88999938964844
2020-06-12,34.20000076293945
2020-06-15,34.709999084472656
2020-06-16,35.07099914550781
2020-06-17,35.3650016784668
2020-06-18,35.35499954223633
2020-06-19,35.40399932861328
2020-06-22,35.632999420166016
2020-06-23,35.867000579833984
2020-06-24,34.99300003051758
2020-06-25,35.22999954223633
2020-06-26,35.0099983215332
2020-06-29,34.935001373291016
2020-06-30,35.48899841308594
2020-07-01,35.994998931884766
2020-07-02,36.428001403808594
2020-07-06,36.90700149536133
2020-07-07,36.983001708984375
2020-07-08,37.13600158691406
2020-07-09,37.46099853515625
2020-07-10,37.6609992980957
2020-07-13,36.90999984741211
2020-07-14,36.689998626708984
2020-07-15,37.5
2020-07-16,37.50899887084961
2020-07-17,37.665000915527344
2020-07-20,38.43000030517578
2020-07-21,38.26499938964844
2020-07-22,38.18000030517578
2020-07-23,37.63999938964844
2020-07-24,37.28499984741211
2020-07-27,37.97800064086914
2020-07-28,37.88100051879883
2020-07-29,38.29999923706055
2020-07-30,38.56999969482422
2020-07-31,38.56800079345703
2020-08-03,39.16999816894531
2020-08-04,39.26499938964844
2020-08-05,39.56999969482422
2020-08-06,39.400001525878906
2020-08-07,38.72999954223633
2020-08-10,38.54999923706055
2020-08-11,38.233001708984375
2020-08-12,38.650001525878906
2020-08-13,39.119998931884766
2020-08-14,39.08000183105469
2020-08-17,39.68000030517578
2020-08-18,40.04999923706055
2020-08-19,39.90599822998047
2020-08-20,40.31999969482422
2020-08-21,40.2859992980957
2020-08-24,40.17100143432617
2020-08-25,40.20000076293945
2020-08-26,40.85599899291992
2020-08-27,41.11000061035156
2020-08-28,41.3650016784668
2020-08-31,41.84000015258789
2020-09-01,42.189998626708984
2020-09-02,41.93000030517578
2020-09-03,40.41999816894531
2020-09-04,39.77000045776367
2020-09-08,38.749000549316406
2020-09-09,39.11000061035156
2020-09-10,39.220001220703125
2020-09-11,39.0
2020-09-14,39.720001220703125
2020-09-15,40.189998626708984
2020-09-16,40.266998291015625
2020-09-17,39.939998626708984
2020-09-18,40.0
2020-09-21,39.78200149536133
2020-09-22,39.83000183105469
2020-09-23,39.130001068115234
2020-09-24,38.941001892089844
2020-09-25,39.65700149536133
2020-09-28,40.172000885009766
2020-09-29,40.14500045776367
2020-09-30,40.3129997253418
2020-10-01,40.900001525878906
2020-10-02,40.439998626708984
2020-10-05,41.05500030517578
2020-10-06,40.880001068115234
2020-10-07,41.516998291015625
2020-10-08,41.7760009765625
2020-10-09,42.099998474121094
2020-10-12,42.474998474121094
2020-10-13,42.54999923706055
2020-10-14,42.5
2020-10-15,42.30500030517578
2020-10-16,42.27000045776367
2020-10-19,42.130001068115234
2020-10-20,42.19499969482422
2020-10-21,41.90800094604492
2020-10-22,41.90999984741211
2020-10-23,42.14400100708008
2020-10-26,41.790000915527344
2020-10-27,41.85900115966797
2020-10-28,40.84000015258789
2020-10-29,41.38199996948242
2020-10-30,40.42499923706055
2020-11-02,40.345001220703125
2020-11-03,41.099998474121094
2020-11-04,42.220001220703125
2020-11-05,43.2400016784668
2020-11-06,43.529998779296875
2020-11-09,43.20000076293945
2020-11-10,41.9900016784668
2020-11-11,42.689998626708984
2020-11-12,42.68899917602539
2020-11-13,42.959999084472656
2020-11-16,43.130001068115234
2020-11-17,43.310001373291016
2020-11-18,43.45399856567383
2020-11-19,43.959999084472656
2020-11-20,44.279998779296875
2020-11-23,44.87799835205078
2020-11-24,45.09600067138672
2020-11-25,45.380001068115234
2020-11-27,46.03499984741211
2020-11-30,45.77000045776367
2020-12-01,46.02000045776367
2020-12-02,45.900001525878906
2020-12-03,46.34000015258789
2020-12-04,46.81999969482422
2020-12-07,47.2400016784668
2020-12-08,47.68000030517578
2020-12-09,46.810001373291016
2020-12-10,47.459999084472656
2020-12-11,47.29999923706055
2020-12-14,47.619998931884766
2020-12-15,47.970001220703125
2020-12-16,48.02000045776367
2020-12-17,48.83399963378906
2020-12-18,49.099998474121094
2020-12-21,48.93299865722656
2020-12-22,49.189998626708984
2020-12-23,49.369998931884766
2020-12-24,49.0
2020-12-28,48.619998931884766
2020-12-29,48.34000015258789
2020-12-30,48.90399932861328
2020-12-31,48.959999084472656
2021-01-04,48.630001068115234
2021-01-05,49.310001373291016
2021-01-06,49.564998626708984
2021-01-07,51.060001373291016
2021-01-08,51.43000030517578
2021-01-11,51.209999084472656
2021-01-12,52.012001037597656
2021-01-13,52.05500030517578
2021-01-14,52.4900016784668
2021-01-15,51.84000015258789
2021-01-19,52.2760009765625
2021-01-20,52.7400016784668
2021-01-21,52.566001892089844
2021-01-22,52.60900115966797
2021-01-25,52.54100036621094
2021-01-26,51.869998931884766
2021-01-27,50.22999954223633
2021-01-28,51.060001373291016
2021-01-29,50.25
2021-02-01,51.29999923706055
2021-02-02,52.290000915527344
2021-02-03,52.45500183105469
2021-02-04,53.13600158691406
2021-02-05,53.77000045776367
2021-02-08,54.290000915527344
2021-02-09,54.65999984741211
2021-02-10,54.599998474121094
2021-02-11,55.013999938964844
2021-02-12,55.529998779296875
2021-02-16,55.27000045776367
2021-02-17,54.869998931884766
2021-02-18,54.459999084472656
2021-02-19,55.13999938964844
2021-02-22,53.7599983215332
2021-02-23,53.47999954223633
2021-02-24,53.91999816894531
2021-02-25,52.08000183105469
2021-02-26,52.540000915527344
2021-03-01,53.849998474121094
2021-03-02,53.04999923706055
2021-03-03,51.790000915527344
2021-03-04,50.130001068115234
2021-03-05,49.97999954223633
2021-03-08,49.08100128173828
2021-03-09,50.84700012207031
2021-03-10,50.8849983215332
2021-03-11,52.465999603271484
2021-03-12,52.279998779296875
2021-03-15,52.7599983215332
2021-03-16,52.15999984741211
2021-03-17,52.058998107910156
2021-03-18,50.80699920654297
2021-03-19,51.09299850463867
2021-03-22,51.13999938964844
2021-03-23,50.17499923706055
2021-03-24,48.95500183105469
2021-03-25,49.099998474121094
2021-03-26,49.61000061035156
2021-03-29,48.810001373291016
2021-03-30,49.310001373291016
2021-03-31,50.209999084472656
2021-04-01,50.900001525878906
2021-04-05,51.16999816894531
2021-04-06,51.650001525878906
2021-04-07,51.2400016784668
2021-04-08,51.70399856567383
2021-04-09,51.68000030517578
2021-04-12,51.599998474121094
2021-04-13,52.005001068115234
2021-04-14,51.834999084472656
2021-04-15,52.0
2021-04-16,51.849998474121094
2021-04-19,51.22999954223633
2021-04-20,50.60599899291992
2021-04-21,51.290000915527344
2021-04-22,51.26100158691406
2021-04-23,52.11199951171875
2021-04-26,52.599998474121094
2021-04-27,52.619998931884766
2021-04-28,52.45000076293945
2021-04-29,52.040000915527344
2021-04-30,51.56999969482422
2021-05-03,51.099998474121094
2021-05-04,50.459999084472656
2021-05-05,50.209999084472656
2021-05-06,49.7599983215332
2021-05-07,50.29999923706055
2021-05-10,49.220001220703125
2021-05-11,49.439998626708984
2021-05-12,47.95000076293945
2021-05-13,47.78499984741211
2021-05-14,48.779998779296875
