,ANTE
2019-09-04,0.9300000071525574
2019-09-05,0.9399999976158142
2019-09-06,0.9399999976158142
2019-09-09,0.949999988079071
2019-09-10,0.9599999785423279
2019-09-11,1.0
2019-09-12,0.9900000095367432
2019-09-13,1.0399999618530273
2019-09-16,1.0399999618530273
2019-09-17,1.0
2019-09-18,0.9300000071525574
2019-09-19,0.9700000286102295
2019-09-20,0.9800000190734863
2019-09-23,0.9399999976158142
2019-09-24,0.9700000286102295
2019-09-25,0.9700000286102295
2019-09-26,0.9700000286102295
2019-09-27,0.9399999976158142
2019-09-30,0.949999988079071
2019-10-01,0.9700000286102295
2019-10-02,0.9700000286102295
2019-10-03,0.9300000071525574
2019-10-04,0.949999988079071
2019-10-07,0.9399999976158142
2019-10-08,0.949999988079071
2019-10-09,0.949999988079071
2019-10-10,0.949999988079071
2019-10-11,0.949999988079071
2019-10-14,0.9200000166893005
2019-10-15,1.1200000047683716
2019-10-16,1.0299999713897705
2019-10-17,1.0199999809265137
2019-10-18,1.0700000524520874
2019-10-21,1.0700000524520874
2019-10-22,1.1200000047683716
2019-10-23,1.2100000381469727
2019-10-24,1.2100000381469727
2019-10-25,1.090000033378601
2019-10-28,1.25
2019-10-29,1.159999966621399
2019-10-30,1.2200000286102295
2019-10-31,1.2300000190734863
2019-11-01,1.2300000190734863
2019-11-04,1.25
2019-11-05,1.2000000476837158
2019-11-06,1.2200000286102295
2019-11-07,1.2699999809265137
2019-11-08,1.2000000476837158
2019-11-11,1.1799999475479126
2019-11-12,1.1699999570846558
2019-11-13,1.2200000286102295
2019-11-14,1.2000000476837158
2019-11-15,1.2000000476837158
2019-11-18,1.2000000476837158
2019-11-19,1.1699999570846558
2019-11-20,1.1699999570846558
2019-11-21,1.090000033378601
2019-11-22,1.090000033378601
2019-11-25,1.0800000429153442
2019-11-26,1.0700000524520874
2019-11-27,1.059999942779541
2019-11-29,1.0099999904632568
2019-12-02,1.0299999713897705
2019-12-03,1.0299999713897705
2019-12-04,0.9399999976158142
2019-12-05,0.9599999785423279
2019-12-06,0.9800000190734863
2019-12-09,0.9599999785423279
2019-12-10,0.9399999976158142
2019-12-11,1.0299999713897705
2019-12-12,0.9900000095367432
2019-12-13,0.9599999785423279
2019-12-16,0.9900000095367432
2019-12-17,1.0
2019-12-18,0.9200000166893005
2019-12-19,0.9900000095367432
2019-12-20,0.9900000095367432
2019-12-23,0.9700000286102295
2019-12-24,0.9800000190734863
2019-12-26,1.0
2019-12-27,0.9700000286102295
2019-12-30,1.0
2019-12-31,1.0
2020-01-02,1.0099999904632568
2020-01-03,0.9900000095367432
2020-01-06,0.9800000190734863
2020-01-07,0.9900000095367432
2020-01-08,0.9900000095367432
2020-01-09,1.2100000381469727
2020-01-10,1.1200000047683716
2020-01-13,1.090000033378601
2020-01-14,1.0700000524520874
2020-01-15,1.0700000524520874
2020-01-16,1.0700000524520874
2020-01-17,1.059999942779541
2020-01-21,1.059999942779541
2020-01-22,1.0499999523162842
2020-01-23,1.0499999523162842
2020-01-24,1.0800000429153442
2020-01-27,1.0700000524520874
2020-01-28,1.149999976158142
2020-01-29,1.0700000524520874
2020-01-30,1.059999942779541
2020-01-31,0.9700000286102295
2020-02-03,1.0099999904632568
2020-02-04,0.9700000286102295
2020-02-05,1.0800000429153442
2020-02-06,1.0299999713897705
2020-02-07,1.0
2020-02-10,0.9700000286102295
2020-02-11,1.0099999904632568
2020-02-12,0.9800000190734863
2020-02-13,1.0099999904632568
2020-02-14,1.0
2020-02-18,1.0199999809265137
2020-02-19,1.0
2020-02-20,1.0
2020-02-21,1.0099999904632568
2020-02-24,1.0199999809265137
2020-02-25,1.0199999809265137
2020-02-26,1.0
2020-02-27,0.9599999785423279
2020-02-28,0.9200000166893005
2020-03-02,0.9200000166893005
2020-03-03,0.9599999785423279
2020-03-04,0.9599999785423279
2020-03-05,0.9200000166893005
2020-03-06,0.9200000166893005
2020-03-09,0.8799999952316284
2020-03-10,0.8799999952316284
2020-03-11,0.8700000047683716
2020-03-12,0.7799999713897705
2020-03-13,0.7799999713897705
2020-03-16,0.7400000095367432
2020-03-17,0.7799999713897705
2020-03-18,0.699999988079071
2020-03-19,0.7300000190734863
2020-03-20,0.8999999761581421
2020-03-23,0.8799999952316284
2020-03-24,0.8100000023841858
2020-03-25,0.7900000214576721
2020-03-26,0.7699999809265137
2020-03-27,0.8399999737739563
2020-03-30,0.7799999713897705
2020-03-31,0.8899999856948853
2020-04-01,0.8299999833106995
2020-04-02,0.800000011920929
2020-04-03,0.7400000095367432
2020-04-06,0.75
2020-04-07,0.75
2020-04-08,0.7799999713897705
2020-04-09,0.75
2020-04-13,0.7900000214576721
2020-04-14,0.7400000095367432
2020-04-15,0.75
2020-04-16,0.75
2020-04-17,0.75
2020-04-20,0.75
2020-04-21,0.75
2020-04-22,0.75
2020-04-23,0.75
2020-04-24,0.75
2020-04-27,0.7699999809265137
2020-04-28,0.7200000286102295
2020-04-29,0.75
2020-04-30,0.75
2020-05-01,0.7400000095367432
2020-05-04,0.7200000286102295
2020-05-05,0.7200000286102295
2020-05-06,0.7200000286102295
2020-05-07,0.699999988079071
2020-05-08,0.75
2020-05-11,0.6899999976158142
2020-05-12,0.699999988079071
2020-05-13,0.6700000166893005
2020-05-14,0.6499999761581421
2020-05-15,0.6399999856948853
2020-05-18,0.6499999761581421
2020-05-19,0.699999988079071
2020-05-20,0.7599999904632568
2020-05-21,0.6899999976158142
2020-05-22,0.699999988079071
2020-05-26,0.699999988079071
2020-05-27,0.6700000166893005
2020-05-28,0.7300000190734863
2020-05-29,0.7099999785423279
2020-06-01,0.699999988079071
2020-06-02,0.6700000166893005
2020-06-03,0.6700000166893005
2020-06-04,1.0099999904632568
2020-06-05,1.0
2020-06-08,0.9399999976158142
2020-06-09,0.9599999785423279
2020-06-10,0.9399999976158142
2020-06-11,0.8899999856948853
2020-06-12,0.949999988079071
2020-06-15,1.0299999713897705
2020-06-16,0.9300000071525574
2020-06-17,0.9100000262260437
2020-06-18,0.9599999785423279
2020-06-19,0.9100000262260437
2020-06-22,0.8799999952316284
2020-06-23,0.8799999952316284
2020-06-24,0.8299999833106995
2020-06-25,0.8899999856948853
2020-06-26,0.8299999833106995
2020-06-29,0.800000011920929
2020-06-30,0.7900000214576721
2020-07-01,0.800000011920929
2020-07-02,0.800000011920929
2020-07-06,0.7699999809265137
2020-07-07,0.7799999713897705
2020-07-08,0.7599999904632568
2020-07-09,0.7699999809265137
2020-07-10,0.8199999928474426
2020-07-13,1.0199999809265137
2020-07-14,1.0800000429153442
2020-07-15,1.0
2020-07-16,0.9300000071525574
2020-07-17,0.8999999761581421
2020-07-20,0.8799999952316284
2020-07-21,0.8299999833106995
2020-07-22,0.8500000238418579
2020-07-23,0.8500000238418579
2020-07-24,0.8600000143051147
2020-07-27,0.8899999856948853
2020-07-28,0.8799999952316284
2020-07-29,0.8600000143051147
2020-07-30,0.8799999952316284
2020-07-31,0.8299999833106995
2020-08-03,0.8899999856948853
2020-08-04,0.8799999952316284
2020-08-05,0.8999999761581421
2020-08-06,0.9599999785423279
2020-08-07,0.9700000286102295
2020-08-10,0.9300000071525574
2020-08-11,0.9100000262260437
2020-08-12,0.8299999833106995
2020-08-13,0.8500000238418579
2020-08-14,0.9200000166893005
2020-08-17,0.9100000262260437
2020-08-18,0.9399999976158142
2020-08-19,0.9200000166893005
2020-08-20,1.059999942779541
2020-08-21,1.1699999570846558
2020-08-24,1.100000023841858
2020-08-25,1.0199999809265137
2020-08-26,1.100000023841858
2020-08-27,1.1100000143051147
2020-08-28,1.1200000047683716
2020-08-31,1.0399999618530273
2020-09-01,1.059999942779541
2020-09-02,1.1100000143051147
2020-09-03,1.0399999618530273
2020-09-04,1.0299999713897705
2020-09-08,1.0
2020-09-09,0.9599999785423279
2020-09-10,0.8899999856948853
2020-09-11,0.8399999737739563
2020-09-14,0.8399999737739563
2020-09-15,0.8700000047683716
2020-09-16,0.8600000143051147
2020-09-17,0.8600000143051147
2020-09-18,0.8700000047683716
2020-09-21,0.8399999737739563
2020-09-22,0.8299999833106995
2020-09-23,0.800000011920929
2020-09-24,0.7900000214576721
2020-09-25,0.7599999904632568
2020-09-28,0.75
2020-09-29,0.7400000095367432
2020-09-30,0.9200000166893005
2020-10-01,0.7799999713897705
2020-10-02,0.7799999713897705
2020-10-05,0.800000011920929
2020-10-06,0.8100000023841858
2020-10-07,0.8399999737739563
2020-10-08,0.8199999928474426
2020-10-09,0.8399999737739563
2020-10-12,0.8299999833106995
2020-10-13,0.9100000262260437
2020-10-14,0.9399999976158142
2020-10-15,0.9100000262260437
2020-10-16,1.1399999856948853
2020-10-19,1.2799999713897705
2020-10-20,1.100000023841858
2020-10-21,1.2000000476837158
2020-10-22,1.2400000095367432
2020-10-23,1.159999966621399
2020-10-26,1.1299999952316284
2020-10-27,1.159999966621399
2020-10-28,1.1200000047683716
2020-10-29,1.059999942779541
2020-10-30,1.0700000524520874
2020-11-02,1.0499999523162842
2020-11-03,1.0700000524520874
2020-11-04,1.0399999618530273
2020-11-05,1.159999966621399
2020-11-06,1.1299999952316284
2020-11-09,1.1399999856948853
2020-11-10,1.100000023841858
2020-11-11,1.1100000143051147
2020-11-12,1.0399999618530273
2020-11-13,1.0700000524520874
2020-11-16,1.090000033378601
2020-11-17,1.1200000047683716
2020-11-18,1.0800000429153442
2020-11-19,1.059999942779541
2020-11-20,1.0800000429153442
2020-11-23,1.090000033378601
2020-11-24,1.1200000047683716
2020-11-25,1.3799999952316284
2020-11-27,1.2699999809265137
2020-11-30,1.2000000476837158
2020-12-01,1.190000057220459
2020-12-02,1.190000057220459
2020-12-03,1.2799999713897705
2020-12-04,1.2599999904632568
2020-12-07,1.1799999475479126
2020-12-08,1.1399999856948853
2020-12-09,1.2100000381469727
2020-12-10,1.2699999809265137
2020-12-11,1.2400000095367432
2020-12-14,1.190000057220459
2020-12-15,1.2000000476837158
2020-12-16,1.2799999713897705
2020-12-17,1.340000033378601
2020-12-18,1.440000057220459
2020-12-21,1.5399999618530273
2020-12-22,1.4700000286102295
2020-12-23,1.3899999856948853
2020-12-24,1.5700000524520874
2020-12-28,1.6399999856948853
2020-12-29,1.5199999809265137
2020-12-30,1.649999976158142
2020-12-31,2.190000057220459
2021-01-04,2.5999999046325684
2021-01-05,2.549999952316284
2021-01-06,2.069999933242798
2021-01-07,2.369999885559082
2021-01-08,2.7300000190734863
2021-01-11,2.440000057220459
2021-01-12,2.390000104904175
2021-01-13,2.4200000762939453
2021-01-14,2.5999999046325684
2021-01-15,2.450000047683716
2021-01-19,2.380000114440918
2021-01-20,2.319999933242798
2021-01-21,2.4700000286102295
2021-01-22,2.4200000762939453
2021-01-25,2.3299999237060547
2021-01-26,2.2899999618530273
2021-01-27,2.4800000190734863
2021-01-28,2.5299999713897705
2021-01-29,2.430000066757202
2021-02-01,2.5299999713897705
2021-02-02,2.690000057220459
2021-02-03,3.2100000381469727
2021-02-04,3.1500000953674316
2021-02-05,3.4200000762939453
2021-02-08,3.4800000190734863
2021-02-09,4.369999885559082
2021-02-10,3.569999933242798
2021-02-11,3.6500000953674316
2021-02-12,3.9800000190734863
2021-02-16,4.949999809265137
2021-02-17,6.460000038146973
2021-02-18,6.380000114440918
2021-02-19,6.170000076293945
2021-02-22,5.349999904632568
2021-02-23,3.75
2021-02-24,4.170000076293945
2021-02-25,3.930000066757202
2021-02-26,3.8499999046325684
2021-03-01,4.21999979019165
2021-03-02,3.799999952316284
2021-03-03,4.059999942779541
2021-03-04,3.130000114440918
2021-03-05,2.9000000953674316
2021-03-08,2.759999990463257
2021-03-09,3.5299999713897705
2021-03-10,4.190000057220459
2021-03-11,4.320000171661377
2021-03-12,4.480000019073486
2021-03-15,4.570000171661377
2021-03-16,3.950000047683716
2021-03-17,4.25
2021-03-18,4.210000038146973
2021-03-19,4.099999904632568
2021-03-22,3.6700000762939453
2021-03-23,3.430000066757202
2021-03-24,3.1500000953674316
2021-03-25,3.3399999141693115
2021-03-26,3.200000047683716
2021-03-29,2.930000066757202
2021-03-30,2.9800000190734863
2021-03-31,3.430000066757202
2021-04-01,3.299999952316284
2021-04-05,3.559999942779541
2021-04-06,3.309999942779541
2021-04-07,3.059999942779541
2021-04-08,3.109999895095825
2021-04-09,3.0999999046325684
2021-04-12,2.7799999713897705
2021-04-13,2.950000047683716
2021-04-14,2.799999952316284
2021-04-15,2.690000057220459
2021-04-16,2.559999942779541
2021-04-19,2.3299999237060547
2021-04-20,2.2799999713897705
2021-04-21,2.4000000953674316
2021-04-22,2.490000009536743
2021-04-23,2.5299999713897705
2021-04-26,2.8399999141693115
2021-04-27,2.7899999618530273
2021-04-28,3.0799999237060547
2021-04-29,3.130000114440918
2021-04-30,3.240000009536743
2021-05-03,3.299999952316284
2021-05-04,3.259999990463257
2021-05-05,3.509999990463257
2021-05-06,3.640000104904175
2021-05-07,3.319999933242798
2021-05-10,3.059999942779541
2021-05-11,3.0799999237060547
2021-05-12,2.9000000953674316
2021-05-13,2.799999952316284
2021-05-14,3.049999952316284
