,FIBK
2017-10-12,38.400001525878906
2017-10-13,38.099998474121094
2017-10-16,38.349998474121094
2017-10-17,37.849998474121094
2017-10-18,38.150001525878906
2017-10-19,38.20000076293945
2017-10-20,38.79999923706055
2017-10-23,38.20000076293945
2017-10-24,38.349998474121094
2017-10-25,38.20000076293945
2017-10-26,38.599998474121094
2017-10-27,38.79999923706055
2017-10-30,37.75
2017-10-31,39.29999923706055
2017-11-01,38.650001525878906
2017-11-02,39.04999923706055
2017-11-03,38.79999923706055
2017-11-06,39.0
2017-11-07,37.79999923706055
2017-11-08,37.54999923706055
2017-11-09,36.849998474121094
2017-11-10,36.599998474121094
2017-11-13,37.20000076293945
2017-11-14,37.54999923706055
2017-11-15,37.54999923706055
2017-11-16,37.5
2017-11-17,37.900001525878906
2017-11-20,38.29999923706055
2017-11-21,38.650001525878906
2017-11-22,38.099998474121094
2017-11-24,37.75
2017-11-27,38.150001525878906
2017-11-28,39.5
2017-11-29,40.5
2017-11-30,39.70000076293945
2017-12-01,39.5
2017-12-04,40.04999923706055
2017-12-05,39.29999923706055
2017-12-06,39.099998474121094
2017-12-07,39.650001525878906
2017-12-08,39.54999923706055
2017-12-11,39.349998474121094
2017-12-12,39.75
2017-12-13,39.29999923706055
2017-12-14,38.79999923706055
2017-12-15,39.599998474121094
2017-12-18,40.5
2017-12-19,40.400001525878906
2017-12-20,40.5
2017-12-21,41.150001525878906
2017-12-22,41.099998474121094
2017-12-26,40.95000076293945
2017-12-27,40.599998474121094
2017-12-28,40.91999816894531
2017-12-29,40.04999923706055
2018-01-02,40.20000076293945
2018-01-03,39.900001525878906
2018-01-04,40.29999923706055
2018-01-05,40.79999923706055
2018-01-08,40.400001525878906
2018-01-09,40.849998474121094
2018-01-10,41.400001525878906
2018-01-11,42.04999923706055
2018-01-12,42.45000076293945
2018-01-16,42.0
2018-01-17,42.400001525878906
2018-01-18,42.0
2018-01-19,42.599998474121094
2018-01-22,42.79999923706055
2018-01-23,42.54999923706055
2018-01-24,42.150001525878906
2018-01-25,42.0
2018-01-26,42.04999923706055
2018-01-29,41.79999923706055
2018-01-30,41.54999923706055
2018-01-31,41.849998474121094
2018-02-01,42.150001525878906
2018-02-02,41.70000076293945
2018-02-05,39.900001525878906
2018-02-06,40.04999923706055
2018-02-07,40.650001525878906
2018-02-08,39.25
2018-02-09,40.04999923706055
2018-02-12,39.900001525878906
2018-02-13,40.04999923706055
2018-02-14,40.79999923706055
2018-02-15,40.79999923706055
2018-02-16,41.099998474121094
2018-02-20,40.400001525878906
2018-02-21,41.04999923706055
2018-02-22,40.150001525878906
2018-02-23,40.400001525878906
2018-02-26,40.45000076293945
2018-02-27,39.900001525878906
2018-02-28,39.5
2018-03-01,39.599998474121094
2018-03-02,40.20000076293945
2018-03-05,40.45000076293945
2018-03-06,40.70000076293945
2018-03-07,41.150001525878906
2018-03-08,40.849998474121094
2018-03-09,41.54999923706055
2018-03-12,41.29999923706055
2018-03-13,41.150001525878906
2018-03-14,40.900001525878906
2018-03-15,41.150001525878906
2018-03-16,41.599998474121094
2018-03-19,41.25
2018-03-20,40.95000076293945
2018-03-21,40.79999923706055
2018-03-22,39.599998474121094
2018-03-23,38.400001525878906
2018-03-26,39.400001525878906
2018-03-27,39.04999923706055
2018-03-28,39.5
2018-03-29,39.54999923706055
2018-04-02,39.20000076293945
2018-04-03,39.75
2018-04-04,40.099998474121094
2018-04-05,40.349998474121094
2018-04-06,39.29999923706055
2018-04-09,39.150001525878906
2018-04-10,39.849998474121094
2018-04-11,39.650001525878906
2018-04-12,40.04999923706055
2018-04-13,39.5
2018-04-16,39.95000076293945
2018-04-17,39.54999923706055
2018-04-18,39.45000076293945
2018-04-19,39.900001525878906
2018-04-20,40.0
2018-04-23,40.45000076293945
2018-04-24,40.75
2018-04-25,40.099998474121094
2018-04-26,41.400001525878906
2018-04-27,41.29999923706055
2018-04-30,40.5
2018-05-01,40.70000076293945
2018-05-02,40.849998474121094
2018-05-03,40.5
2018-05-04,40.900001525878906
2018-05-07,41.04999923706055
2018-05-08,41.70000076293945
2018-05-09,41.95000076293945
2018-05-10,41.849998474121094
2018-05-11,41.79999923706055
2018-05-14,41.900001525878906
2018-05-15,42.25
2018-05-16,42.70000076293945
2018-05-17,43.04999923706055
2018-05-18,43.0
2018-05-21,43.79999923706055
2018-05-22,44.0
2018-05-23,44.04999923706055
2018-05-24,44.04999923706055
2018-05-25,44.04999923706055
2018-05-29,43.45000076293945
2018-05-30,44.04999923706055
2018-05-31,43.650001525878906
2018-06-01,43.95000076293945
2018-06-04,44.099998474121094
2018-06-05,44.099998474121094
2018-06-06,44.5
2018-06-07,44.54999923706055
2018-06-08,44.75
2018-06-11,43.70000076293945
2018-06-12,43.20000076293945
2018-06-13,43.099998474121094
2018-06-14,43.150001525878906
2018-06-15,43.0
2018-06-18,43.150001525878906
2018-06-19,43.54999923706055
2018-06-20,43.599998474121094
2018-06-21,43.400001525878906
2018-06-22,43.29999923706055
2018-06-25,43.0
2018-06-26,43.099998474121094
2018-06-27,42.400001525878906
2018-06-28,42.54999923706055
2018-06-29,42.20000076293945
2018-07-02,42.70000076293945
2018-07-03,42.5
2018-07-05,42.79999923706055
2018-07-06,43.099998474121094
2018-07-09,43.900001525878906
2018-07-10,43.29999923706055
2018-07-11,43.0
2018-07-12,42.45000076293945
2018-07-13,42.099998474121094
2018-07-16,42.45000076293945
2018-07-17,42.400001525878906
2018-07-18,42.70000076293945
2018-07-19,42.70000076293945
2018-07-20,43.150001525878906
2018-07-23,44.0
2018-07-24,43.650001525878906
2018-07-25,42.849998474121094
2018-07-26,43.849998474121094
2018-07-27,43.349998474121094
2018-07-30,43.349998474121094
2018-07-31,43.150001525878906
2018-08-01,43.79999923706055
2018-08-02,43.95000076293945
2018-08-03,43.150001525878906
2018-08-06,43.20000076293945
2018-08-07,43.349998474121094
2018-08-08,43.75
2018-08-09,43.5
2018-08-10,43.5
2018-08-13,43.400001525878906
2018-08-14,44.25
2018-08-15,44.54999923706055
2018-08-16,45.150001525878906
2018-08-17,45.400001525878906
2018-08-20,45.54999923706055
2018-08-21,46.150001525878906
2018-08-22,46.20000076293945
2018-08-23,46.54999923706055
2018-08-24,46.29999923706055
2018-08-27,46.04999923706055
2018-08-28,45.599998474121094
2018-08-29,46.04999923706055
2018-08-30,46.099998474121094
2018-08-31,46.45000076293945
2018-09-04,46.75
2018-09-05,46.95000076293945
2018-09-06,46.5
2018-09-07,46.349998474121094
2018-09-10,45.79999923706055
2018-09-11,45.900001525878906
2018-09-12,45.650001525878906
2018-09-13,45.400001525878906
2018-09-14,46.20000076293945
2018-09-17,46.0
2018-09-18,45.95000076293945
2018-09-19,45.849998474121094
2018-09-20,46.45000076293945
2018-09-21,45.70000076293945
2018-09-24,45.54999923706055
2018-09-25,45.45000076293945
2018-09-26,44.75
2018-09-27,44.75
2018-09-28,44.79999923706055
2018-10-01,44.470001220703125
2018-10-02,44.369998931884766
2018-10-03,45.63999938964844
2018-10-04,45.779998779296875
2018-10-05,45.45000076293945
2018-10-08,45.68000030517578
2018-10-09,45.9900016784668
2018-10-10,45.900001525878906
2018-10-11,44.619998931884766
2018-10-12,43.20000076293945
2018-10-15,43.47999954223633
2018-10-16,44.06999969482422
2018-10-17,44.130001068115234
2018-10-18,43.20000076293945
2018-10-19,43.08000183105469
2018-10-22,41.86000061035156
2018-10-23,41.72999954223633
2018-10-24,40.209999084472656
2018-10-25,41.630001068115234
2018-10-26,40.97999954223633
2018-10-29,41.61000061035156
2018-10-30,41.709999084472656
2018-10-31,41.459999084472656
2018-11-01,41.65999984741211
2018-11-02,42.11000061035156
2018-11-05,42.630001068115234
2018-11-06,42.7599983215332
2018-11-07,42.4900016784668
2018-11-08,42.869998931884766
2018-11-09,42.72999954223633
2018-11-12,42.779998779296875
2018-11-13,43.11000061035156
2018-11-14,42.18000030517578
2018-11-15,43.209999084472656
2018-11-16,43.15999984741211
2018-11-19,42.91999816894531
2018-11-20,42.220001220703125
2018-11-21,41.88999938964844
2018-11-23,42.27000045776367
2018-11-26,42.900001525878906
2018-11-27,43.040000915527344
2018-11-28,43.45000076293945
2018-11-29,43.310001373291016
2018-11-30,43.43000030517578
2018-12-03,43.130001068115234
2018-12-04,40.5
2018-12-06,40.22999954223633
2018-12-07,40.15999984741211
2018-12-10,39.5099983215332
2018-12-11,38.77000045776367
2018-12-12,39.34000015258789
2018-12-13,38.130001068115234
2018-12-14,37.54999923706055
2018-12-17,37.34000015258789
2018-12-18,37.22999954223633
2018-12-19,36.099998474121094
2018-12-20,36.040000915527344
2018-12-21,35.869998931884766
2018-12-24,35.029998779296875
2018-12-26,36.369998931884766
2018-12-27,36.189998626708984
2018-12-28,36.40999984741211
2018-12-31,36.560001373291016
2019-01-02,37.06999969482422
2019-01-03,36.939998626708984
2019-01-04,37.599998474121094
2019-01-07,37.61000061035156
2019-01-08,37.86000061035156
2019-01-09,38.130001068115234
2019-01-10,37.810001373291016
2019-01-11,37.91999816894531
2019-01-14,37.900001525878906
2019-01-15,38.16999816894531
2019-01-16,38.72999954223633
2019-01-17,38.83000183105469
2019-01-18,39.11000061035156
2019-01-22,38.529998779296875
2019-01-23,38.349998474121094
2019-01-24,38.5
2019-01-25,38.779998779296875
2019-01-28,38.93000030517578
2019-01-29,38.900001525878906
2019-01-30,38.779998779296875
2019-01-31,38.91999816894531
2019-02-01,39.310001373291016
2019-02-04,39.75
2019-02-05,39.470001220703125
2019-02-06,39.810001373291016
2019-02-07,40.41999816894531
2019-02-08,39.720001220703125
2019-02-11,40.310001373291016
2019-02-12,40.540000915527344
2019-02-13,40.66999816894531
2019-02-14,40.310001373291016
2019-02-15,41.099998474121094
2019-02-19,41.72999954223633
2019-02-20,42.189998626708984
2019-02-21,42.130001068115234
2019-02-22,42.02000045776367
2019-02-25,41.709999084472656
2019-02-26,41.209999084472656
2019-02-27,41.7400016784668
2019-02-28,41.63999938964844
2019-03-01,41.9900016784668
2019-03-04,42.08000183105469
2019-03-05,41.97999954223633
2019-03-06,41.33000183105469
2019-03-07,41.0099983215332
2019-03-08,41.25
2019-03-11,41.77000045776367
2019-03-12,41.75
2019-03-13,42.040000915527344
2019-03-14,42.0099983215332
2019-03-15,41.970001220703125
2019-03-18,42.15999984741211
2019-03-19,41.2599983215332
2019-03-20,40.369998931884766
2019-03-21,40.34000015258789
2019-03-22,38.290000915527344
2019-03-25,38.61000061035156
2019-03-26,39.90999984741211
2019-03-27,39.790000915527344
2019-03-28,39.9900016784668
2019-03-29,39.81999969482422
2019-04-01,40.56999969482422
2019-04-02,40.209999084472656
2019-04-03,40.25
2019-04-04,40.630001068115234
2019-04-05,40.599998474121094
2019-04-08,40.63999938964844
2019-04-09,40.529998779296875
2019-04-10,40.84000015258789
2019-04-11,40.66999816894531
2019-04-12,41.84000015258789
2019-04-15,41.43000030517578
2019-04-16,42.290000915527344
2019-04-17,42.5
2019-04-18,41.560001373291016
2019-04-22,41.400001525878906
2019-04-23,42.27000045776367
2019-04-24,42.540000915527344
2019-04-25,41.95000076293945
2019-04-26,42.119998931884766
2019-04-29,42.5099983215332
2019-04-30,42.2599983215332
2019-05-01,41.540000915527344
2019-05-02,41.83000183105469
2019-05-03,42.540000915527344
2019-05-06,42.54999923706055
2019-05-07,41.970001220703125
2019-05-08,41.689998626708984
2019-05-09,41.540000915527344
2019-05-10,41.279998779296875
2019-05-13,39.400001525878906
2019-05-14,39.84000015258789
2019-05-15,39.529998779296875
2019-05-16,39.709999084472656
2019-05-17,39.18000030517578
2019-05-20,39.349998474121094
2019-05-21,39.400001525878906
2019-05-22,38.83000183105469
2019-05-23,37.93000030517578
2019-05-24,38.33000183105469
2019-05-28,38.02000045776367
2019-05-29,38.15999984741211
2019-05-30,37.939998626708984
2019-05-31,36.90999984741211
2019-06-03,37.06999969482422
2019-06-04,38.04999923706055
2019-06-05,37.7599983215332
2019-06-06,37.61000061035156
2019-06-07,37.400001525878906
2019-06-10,37.689998626708984
2019-06-11,38.119998931884766
2019-06-12,38.209999084472656
2019-06-13,38.599998474121094
2019-06-14,38.689998626708984
2019-06-17,38.79999923706055
2019-06-18,39.369998931884766
2019-06-19,39.18000030517578
2019-06-20,39.290000915527344
2019-06-21,38.84000015258789
2019-06-24,38.119998931884766
2019-06-25,38.209999084472656
2019-06-26,38.29999923706055
2019-06-27,38.7599983215332
2019-06-28,39.61000061035156
2019-07-01,39.689998626708984
2019-07-02,39.22999954223633
2019-07-03,39.41999816894531
2019-07-05,39.84000015258789
2019-07-08,39.310001373291016
2019-07-09,39.43000030517578
2019-07-10,38.900001525878906
2019-07-11,39.0099983215332
2019-07-12,39.41999816894531
2019-07-15,38.41999816894531
2019-07-16,38.58000183105469
2019-07-17,38.130001068115234
2019-07-18,38.529998779296875
2019-07-19,38.810001373291016
2019-07-22,38.70000076293945
2019-07-23,39.33000183105469
2019-07-24,40.150001525878906
2019-07-25,39.630001068115234
2019-07-26,40.13999938964844
2019-07-29,39.90999984741211
2019-07-30,40.04999923706055
2019-07-31,40.029998779296875
2019-08-01,39.54999923706055
2019-08-02,39.349998474121094
2019-08-05,38.52000045776367
2019-08-06,38.880001068115234
2019-08-07,38.400001525878906
2019-08-08,39.099998474121094
2019-08-09,38.9900016784668
2019-08-12,38.5099983215332
2019-08-13,39.0
2019-08-14,38.279998779296875
2019-08-15,37.709999084472656
2019-08-16,38.540000915527344
2019-08-19,39.34000015258789
2019-08-20,39.029998779296875
2019-08-21,39.130001068115234
2019-08-22,39.2400016784668
2019-08-23,37.900001525878906
2019-08-26,38.119998931884766
2019-08-27,36.959999084472656
2019-08-28,37.61000061035156
2019-08-29,38.7599983215332
2019-08-30,39.0
2019-09-03,38.52000045776367
2019-09-04,38.70000076293945
2019-09-05,39.27000045776367
2019-09-06,38.81999969482422
2019-09-09,39.52000045776367
2019-09-10,39.970001220703125
2019-09-11,40.540000915527344
2019-09-12,40.52000045776367
2019-09-13,40.77000045776367
2019-09-16,40.650001525878906
2019-09-17,40.560001373291016
2019-09-18,40.56999969482422
2019-09-19,40.25
2019-09-20,40.529998779296875
2019-09-23,40.58000183105469
2019-09-24,39.939998626708984
2019-09-25,40.54999923706055
2019-09-26,40.0099983215332
2019-09-27,40.220001220703125
2019-09-30,40.2400016784668
2019-10-01,39.43000030517578
2019-10-02,39.439998626708984
2019-10-03,39.40999984741211
2019-10-04,39.720001220703125
2019-10-07,39.95000076293945
2019-10-08,39.16999816894531
2019-10-09,39.66999816894531
2019-10-10,40.08000183105469
2019-10-11,40.88999938964844
2019-10-14,41.150001525878906
2019-10-15,41.68000030517578
2019-10-16,41.54999923706055
2019-10-17,41.79999923706055
2019-10-18,41.90999984741211
2019-10-21,42.25
2019-10-22,42.70000076293945
2019-10-23,42.95000076293945
2019-10-24,42.630001068115234
2019-10-25,42.75
2019-10-28,42.72999954223633
2019-10-29,42.77000045776367
2019-10-30,42.560001373291016
2019-10-31,41.959999084472656
2019-11-01,42.91999816894531
2019-11-04,43.459999084472656
2019-11-05,43.41999816894531
2019-11-06,43.2599983215332
2019-11-07,42.97999954223633
2019-11-08,42.75
2019-11-11,42.52000045776367
2019-11-12,42.70000076293945
2019-11-13,42.779998779296875
2019-11-14,42.61000061035156
2019-11-15,42.2400016784668
2019-11-18,41.9900016784668
2019-11-19,42.09000015258789
2019-11-20,41.880001068115234
2019-11-21,42.02000045776367
2019-11-22,42.0
2019-11-25,42.08000183105469
2019-11-26,42.08000183105469
2019-11-27,42.4900016784668
2019-11-29,42.099998474121094
2019-12-02,41.68000030517578
2019-12-03,41.220001220703125
2019-12-04,41.689998626708984
2019-12-05,41.91999816894531
2019-12-06,42.130001068115234
2019-12-09,41.939998626708984
2019-12-10,41.790000915527344
2019-12-11,41.779998779296875
2019-12-12,42.33000183105469
2019-12-13,41.779998779296875
2019-12-16,42.209999084472656
2019-12-17,42.77000045776367
2019-12-18,42.47999954223633
2019-12-19,42.619998931884766
2019-12-20,42.4900016784668
2019-12-23,41.95000076293945
2019-12-24,42.27000045776367
2019-12-26,42.16999816894531
2019-12-27,41.84000015258789
2019-12-30,41.869998931884766
2019-12-31,41.91999816894531
2020-01-02,41.72999954223633
2020-01-03,41.540000915527344
2020-01-06,41.63999938964844
2020-01-07,41.209999084472656
2020-01-08,41.40999984741211
2020-01-09,41.15999984741211
2020-01-10,40.75
2020-01-13,40.939998626708984
2020-01-14,40.779998779296875
2020-01-15,40.43000030517578
2020-01-16,41.13999938964844
2020-01-17,41.119998931884766
2020-01-21,40.27000045776367
2020-01-22,40.189998626708984
2020-01-23,40.099998474121094
2020-01-24,39.27000045776367
2020-01-27,38.619998931884766
2020-01-28,38.63999938964844
2020-01-29,37.83000183105469
2020-01-30,39.09000015258789
2020-01-31,38.5
2020-02-03,38.68000030517578
2020-02-04,39.2400016784668
2020-02-05,39.810001373291016
2020-02-06,39.43000030517578
2020-02-07,38.88999938964844
2020-02-10,39.08000183105469
2020-02-11,39.040000915527344
2020-02-12,39.349998474121094
2020-02-13,39.619998931884766
2020-02-14,39.459999084472656
2020-02-18,39.150001525878906
2020-02-19,39.220001220703125
2020-02-20,39.939998626708984
2020-02-21,39.84000015258789
2020-02-24,38.61000061035156
2020-02-25,37.7599983215332
2020-02-26,37.619998931884766
2020-02-27,35.939998626708984
2020-02-28,34.060001373291016
2020-03-02,35.93000030517578
2020-03-03,34.099998474121094
2020-03-04,34.380001068115234
2020-03-05,32.13999938964844
2020-03-06,31.739999771118164
2020-03-09,28.309999465942383
2020-03-10,28.950000762939453
2020-03-11,27.280000686645508
2020-03-12,25.81999969482422
2020-03-13,28.360000610351562
2020-03-16,26.15999984741211
2020-03-17,30.31999969482422
2020-03-18,29.270000457763672
2020-03-19,30.770000457763672
2020-03-20,26.059999465942383
2020-03-23,26.260000228881836
2020-03-24,27.68000030517578
2020-03-25,26.5
2020-03-26,28.520000457763672
2020-03-27,27.399999618530273
2020-03-30,28.049999237060547
2020-03-31,28.84000015258789
2020-04-01,27.709999084472656
2020-04-02,28.600000381469727
2020-04-03,26.850000381469727
2020-04-06,28.6200008392334
2020-04-07,28.110000610351562
2020-04-08,29.68000030517578
2020-04-09,31.760000228881836
2020-04-13,29.639999389648438
2020-04-14,29.31999969482422
2020-04-15,27.239999771118164
2020-04-16,26.440000534057617
2020-04-17,28.479999542236328
2020-04-20,28.399999618530273
2020-04-21,28.790000915527344
2020-04-22,28.399999618530273
2020-04-23,28.889999389648438
2020-04-24,29.15999984741211
2020-04-27,31.59000015258789
2020-04-28,32.58000183105469
2020-04-29,34.41999816894531
2020-04-30,33.79999923706055
2020-05-01,31.829999923706055
2020-05-04,32.279998779296875
2020-05-05,31.719999313354492
2020-05-06,30.959999084472656
2020-05-07,30.770000457763672
2020-05-08,32.08000183105469
2020-05-11,30.75
2020-05-12,29.209999084472656
2020-05-13,28.280000686645508
2020-05-14,27.829999923706055
2020-05-15,27.829999923706055
2020-05-18,30.1299991607666
2020-05-19,28.3799991607666
2020-05-20,29.739999771118164
2020-05-21,29.84000015258789
2020-05-22,29.3700008392334
2020-05-26,31.3799991607666
2020-05-27,33.5099983215332
2020-05-28,31.860000610351562
2020-05-29,31.25
2020-06-01,31.239999771118164
2020-06-02,30.8700008392334
2020-06-03,32.45000076293945
2020-06-04,32.849998474121094
2020-06-05,34.66999816894531
2020-06-08,34.90999984741211
2020-06-09,34.63999938964844
2020-06-10,32.900001525878906
2020-06-11,30.389999389648438
2020-06-12,31.239999771118164
2020-06-15,31.639999389648438
2020-06-16,32.77000045776367
2020-06-17,31.040000915527344
2020-06-18,31.389999389648438
2020-06-19,31.329999923706055
2020-06-22,31.40999984741211
2020-06-23,30.729999542236328
2020-06-24,29.229999542236328
2020-06-25,30.3799991607666
2020-06-26,28.979999542236328
2020-06-29,30.68000030517578
2020-06-30,30.959999084472656
2020-07-01,29.860000610351562
2020-07-02,29.940000534057617
2020-07-06,30.170000076293945
2020-07-07,29.040000915527344
2020-07-08,28.56999969482422
2020-07-09,27.3700008392334
2020-07-10,28.6299991607666
2020-07-13,28.969999313354492
2020-07-14,28.829999923706055
2020-07-15,30.260000228881836
2020-07-16,30.600000381469727
2020-07-17,29.969999313354492
2020-07-20,28.920000076293945
2020-07-21,30.68000030517578
2020-07-22,29.8799991607666
2020-07-23,30.510000228881836
2020-07-24,30.270000457763672
2020-07-27,29.6200008392334
2020-07-28,29.309999465942383
2020-07-29,29.84000015258789
2020-07-30,29.3700008392334
2020-07-31,29.110000610351562
2020-08-03,29.25
2020-08-04,29.239999771118164
2020-08-05,30.010000228881836
2020-08-06,29.729999542236328
2020-08-07,30.770000457763672
2020-08-10,31.68000030517578
2020-08-11,33.04999923706055
2020-08-12,33.09000015258789
2020-08-13,31.81999969482422
2020-08-14,32.709999084472656
2020-08-17,32.369998931884766
2020-08-18,31.260000228881836
2020-08-19,31.350000381469727
2020-08-20,30.8799991607666
2020-08-21,30.770000457763672
2020-08-24,33.0
2020-08-25,32.869998931884766
2020-08-26,32.22999954223633
2020-08-27,32.880001068115234
2020-08-28,32.720001220703125
2020-08-31,32.79999923706055
2020-09-01,32.90999984741211
2020-09-02,32.61000061035156
2020-09-03,32.83000183105469
2020-09-04,33.2400016784668
2020-09-08,32.369998931884766
2020-09-09,31.940000534057617
2020-09-10,31.479999542236328
2020-09-11,31.469999313354492
2020-09-14,32.060001373291016
2020-09-15,31.950000762939453
2020-09-16,31.75
2020-09-17,32.36000061035156
2020-09-18,32.27000045776367
2020-09-21,30.850000381469727
2020-09-22,30.969999313354492
2020-09-23,30.520000457763672
2020-09-24,30.5
2020-09-25,30.979999542236328
2020-09-28,31.90999984741211
2020-09-29,31.790000915527344
2020-09-30,31.850000381469727
2020-10-01,32.15999984741211
2020-10-02,33.040000915527344
2020-10-05,34.0
2020-10-06,34.869998931884766
2020-10-07,35.720001220703125
2020-10-08,36.09000015258789
2020-10-09,36.119998931884766
2020-10-12,36.849998474121094
2020-10-13,35.290000915527344
2020-10-14,34.90999984741211
2020-10-15,35.83000183105469
2020-10-16,35.689998626708984
2020-10-19,35.45000076293945
2020-10-20,35.83000183105469
2020-10-21,35.880001068115234
2020-10-22,37.119998931884766
2020-10-23,36.79999923706055
2020-10-26,36.43000030517578
2020-10-27,36.36000061035156
2020-10-28,35.95000076293945
2020-10-29,35.75
2020-10-30,35.29999923706055
2020-11-02,35.88999938964844
2020-11-03,36.720001220703125
2020-11-04,33.86000061035156
2020-11-05,34.310001373291016
2020-11-06,33.97999954223633
2020-11-09,37.779998779296875
2020-11-10,38.95000076293945
2020-11-11,37.560001373291016
2020-11-12,36.900001525878906
2020-11-13,38.119998931884766
2020-11-16,40.08000183105469
2020-11-17,40.150001525878906
2020-11-18,39.400001525878906
2020-11-19,39.599998474121094
2020-11-20,39.150001525878906
2020-11-23,39.61000061035156
2020-11-24,41.220001220703125
2020-11-25,40.58000183105469
2020-11-27,39.849998474121094
2020-11-30,38.04999923706055
2020-12-01,38.650001525878906
2020-12-02,39.75
2020-12-03,39.5099983215332
2020-12-04,40.119998931884766
2020-12-07,40.11000061035156
2020-12-08,40.560001373291016
2020-12-09,40.86000061035156
2020-12-10,40.5099983215332
2020-12-11,40.36000061035156
2020-12-14,40.04999923706055
2020-12-15,40.959999084472656
2020-12-16,40.59000015258789
2020-12-17,40.540000915527344
2020-12-18,40.189998626708984
2020-12-21,39.720001220703125
2020-12-22,39.7400016784668
2020-12-23,40.5099983215332
2020-12-24,40.65999984741211
2020-12-28,40.939998626708984
2020-12-29,40.20000076293945
2020-12-30,40.54999923706055
2020-12-31,40.77000045776367
2021-01-04,40.33000183105469
2021-01-05,40.439998626708984
2021-01-06,43.0
2021-01-07,43.2400016784668
2021-01-08,42.16999816894531
2021-01-11,42.619998931884766
2021-01-12,43.59000015258789
2021-01-13,42.54999923706055
2021-01-14,42.59000015258789
2021-01-15,42.72999954223633
2021-01-19,42.45000076293945
2021-01-20,42.279998779296875
2021-01-21,41.400001525878906
2021-01-22,42.0099983215332
2021-01-25,41.439998626708984
2021-01-26,40.47999954223633
2021-01-27,39.790000915527344
2021-01-28,39.88999938964844
2021-01-29,38.65999984741211
2021-02-01,39.4900016784668
2021-02-02,39.75
2021-02-03,40.0
2021-02-04,41.189998626708984
2021-02-05,41.279998779296875
2021-02-08,42.20000076293945
2021-02-09,43.02000045776367
2021-02-10,43.2400016784668
2021-02-11,42.84000015258789
2021-02-12,43.70000076293945
2021-02-16,44.11000061035156
2021-02-17,44.040000915527344
2021-02-18,44.0099983215332
2021-02-19,44.36000061035156
2021-02-22,45.93000030517578
2021-02-23,46.040000915527344
2021-02-24,46.959999084472656
2021-02-25,46.58000183105469
2021-02-26,45.41999816894531
2021-03-01,47.099998474121094
2021-03-02,45.939998626708984
2021-03-03,46.9900016784668
2021-03-04,46.45000076293945
2021-03-05,47.83000183105469
2021-03-08,49.470001220703125
2021-03-09,48.09000015258789
2021-03-10,49.66999816894531
2021-03-11,49.810001373291016
2021-03-12,50.81999969482422
2021-03-15,49.59000015258789
2021-03-16,49.130001068115234
2021-03-17,49.09000015258789
2021-03-18,49.86000061035156
2021-03-19,49.119998931884766
2021-03-22,47.06999969482422
2021-03-23,45.38999938964844
2021-03-24,45.459999084472656
2021-03-25,46.20000076293945
2021-03-26,47.06999969482422
2021-03-29,45.65999984741211
2021-03-30,46.439998626708984
2021-03-31,46.040000915527344
2021-04-01,46.52000045776367
2021-04-05,46.40999984741211
2021-04-06,46.470001220703125
2021-04-07,46.060001373291016
2021-04-08,46.59000015258789
2021-04-09,47.099998474121094
2021-04-12,47.72999954223633
2021-04-13,46.41999816894531
2021-04-14,47.029998779296875
2021-04-15,46.869998931884766
2021-04-16,47.61000061035156
2021-04-19,48.040000915527344
2021-04-20,46.68000030517578
2021-04-21,47.63999938964844
2021-04-22,46.7400016784668
2021-04-23,48.599998474121094
2021-04-26,48.310001373291016
2021-04-27,48.279998779296875
2021-04-28,47.400001525878906
2021-04-29,47.83000183105469
2021-04-30,46.970001220703125
2021-05-03,47.7400016784668
2021-05-04,47.7599983215332
2021-05-05,47.689998626708984
2021-05-06,48.2400016784668
2021-05-07,47.810001373291016
2021-05-10,46.7400016784668
2021-05-11,46.08000183105469
2021-05-12,45.290000915527344
2021-05-13,47.22999954223633
2021-05-14,47.54999923706055
