,SMIN
2019-08-21,33.119998931884766
2019-08-22,32.20000076293945
2019-08-23,32.4900016784668
2019-08-26,33.13999938964844
2019-08-27,33.459999084472656
2019-08-28,33.060001373291016
2019-08-29,33.099998474121094
2019-08-30,33.130001068115234
2019-09-03,32.7599983215332
2019-09-04,32.81999969482422
2019-09-05,32.810001373291016
2019-09-06,33.16999816894531
2019-09-09,33.459999084472656
2019-09-10,33.27000045776367
2019-09-11,34.06999969482422
2019-09-12,34.31999969482422
2019-09-13,34.529998779296875
2019-09-16,33.869998931884766
2019-09-17,33.84000015258789
2019-09-18,33.880001068115234
2019-09-19,33.34000015258789
2019-09-20,35.290000915527344
2019-09-23,36.349998474121094
2019-09-24,36.11000061035156
2019-09-25,35.689998626708984
2019-09-26,35.630001068115234
2019-09-27,35.38999938964844
2019-09-30,35.15999984741211
2019-10-01,34.2400016784668
2019-10-02,33.97999954223633
2019-10-03,34.22999954223633
2019-10-04,34.15999984741211
2019-10-07,33.869998931884766
2019-10-08,33.459999084472656
2019-10-09,33.84000015258789
2019-10-10,34.029998779296875
2019-10-11,33.81999969482422
2019-10-14,33.77000045776367
2019-10-15,33.97999954223633
2019-10-16,33.939998626708984
2019-10-17,34.34000015258789
2019-10-18,35.099998474121094
2019-10-21,35.20000076293945
2019-10-22,35.45000076293945
2019-10-23,35.380001068115234
2019-10-24,35.20000076293945
2019-10-25,35.18000030517578
2019-10-28,35.59000015258789
2019-10-29,35.52000045776367
2019-10-30,35.650001525878906
2019-10-31,35.7400016784668
2019-11-01,36.529998779296875
2019-11-04,36.31999969482422
2019-11-05,36.0
2019-11-06,35.90999984741211
2019-11-07,35.91999816894531
2019-11-08,35.77000045776367
2019-11-11,35.77000045776367
2019-11-12,35.529998779296875
2019-11-13,35.150001525878906
2019-11-14,35.38999938964844
2019-11-15,35.560001373291016
2019-11-18,35.45000076293945
2019-11-19,35.59000015258789
2019-11-20,35.68000030517578
2019-11-21,35.400001525878906
2019-11-22,35.45000076293945
2019-11-25,35.970001220703125
2019-11-26,35.970001220703125
2019-11-27,36.099998474121094
2019-11-29,36.2400016784668
2019-12-02,36.18000030517578
2019-12-03,35.59000015258789
2019-12-04,36.220001220703125
2019-12-05,36.38999938964844
2019-12-06,35.810001373291016
2019-12-09,35.709999084472656
2019-12-10,35.369998931884766
2019-12-11,35.540000915527344
2019-12-12,35.91999816894531
2019-12-13,35.95000076293945
2019-12-16,35.279998779296875
2019-12-17,35.63999938964844
2019-12-18,35.529998779296875
2019-12-19,35.529998779296875
2019-12-20,35.45000076293945
2019-12-23,35.29999923706055
2019-12-24,35.29999923706055
2019-12-26,35.400001525878906
2019-12-27,35.40999984741211
2019-12-30,35.63999938964844
2019-12-31,35.939998626708984
2020-01-02,36.970001220703125
2020-01-03,36.31999969482422
2020-01-06,35.630001068115234
2020-01-07,35.540000915527344
2020-01-08,36.349998474121094
2020-01-09,36.79999923706055
2020-01-10,36.93000030517578
2020-01-13,37.369998931884766
2020-01-14,37.54999923706055
2020-01-15,37.779998779296875
2020-01-16,37.90999984741211
2020-01-17,38.099998474121094
2020-01-21,37.7599983215332
2020-01-22,37.709999084472656
2020-01-23,38.06999969482422
2020-01-24,38.31999969482422
2020-01-27,38.150001525878906
2020-01-28,38.459999084472656
2020-01-29,38.279998779296875
2020-01-30,37.83000183105469
2020-01-31,37.650001525878906
2020-02-03,37.04999923706055
2020-02-04,37.59000015258789
2020-02-05,38.02000045776367
2020-02-06,38.310001373291016
2020-02-07,38.38999938964844
2020-02-10,38.349998474121094
2020-02-11,38.560001373291016
2020-02-12,38.45000076293945
2020-02-13,38.34000015258789
2020-02-14,37.88999938964844
2020-02-18,37.45000076293945
2020-02-19,38.13999938964844
2020-02-20,38.16999816894531
2020-02-21,37.91999816894531
2020-02-24,37.34000015258789
2020-02-25,36.849998474121094
2020-02-26,37.08000183105469
2020-02-27,36.400001525878906
2020-02-28,35.34000015258789
2020-03-02,34.959999084472656
2020-03-03,34.59000015258789
2020-03-04,34.439998626708984
2020-03-05,32.959999084472656
2020-03-06,32.779998779296875
2020-03-09,31.139999389648438
2020-03-10,32.5
2020-03-11,31.06999969482422
2020-03-12,26.020000457763672
2020-03-13,29.280000686645508
2020-03-16,26.520000457763672
2020-03-17,28.149999618530273
2020-03-18,25.25
2020-03-19,23.989999771118164
2020-03-20,23.450000762939453
2020-03-23,21.06999969482422
2020-03-24,21.290000915527344
2020-03-25,22.18000030517578
2020-03-26,24.139999389648438
2020-03-27,22.75
2020-03-30,22.56999969482422
2020-03-31,23.1200008392334
2020-04-01,21.850000381469727
2020-04-02,22.209999084472656
2020-04-03,21.850000381469727
2020-04-06,23.079999923706055
2020-04-07,22.829999923706055
2020-04-08,23.93000030517578
2020-04-09,23.969999313354492
2020-04-13,23.950000762939453
2020-04-14,24.670000076293945
2020-04-15,24.149999618530273
2020-04-16,24.540000915527344
2020-04-17,25.280000686645508
2020-04-20,25.15999984741211
2020-04-21,24.1200008392334
2020-04-22,24.829999923706055
2020-04-23,25.149999618530273
2020-04-24,24.719999313354492
2020-04-27,25.649999618530273
2020-04-28,25.5
2020-04-29,26.600000381469727
2020-04-30,25.850000381469727
2020-05-01,24.829999923706055
2020-05-04,25.540000915527344
2020-05-05,25.31999969482422
2020-05-06,24.8700008392334
2020-05-07,25.06999969482422
2020-05-08,25.440000534057617
2020-05-11,25.010000228881836
2020-05-12,25.600000381469727
2020-05-13,25.110000610351562
2020-05-14,25.450000762939453
2020-05-15,24.93000030517578
2020-05-18,25.239999771118164
2020-05-19,24.440000534057617
2020-05-20,25.0
2020-05-21,24.940000534057617
2020-05-22,25.049999237060547
2020-05-26,25.1200008392334
2020-05-27,25.43000030517578
2020-05-28,25.860000610351562
2020-05-29,26.360000610351562
2020-06-01,27.31999969482422
2020-06-02,27.790000915527344
2020-06-03,28.309999465942383
2020-06-04,27.799999237060547
2020-06-05,28.899999618530273
2020-06-08,29.1200008392334
2020-06-09,28.469999313354492
2020-06-10,28.93000030517578
2020-06-11,26.780000686645508
2020-06-12,28.329999923706055
2020-06-15,28.0
2020-06-16,27.219999313354492
2020-06-17,27.68000030517578
2020-06-18,27.65999984741211
2020-06-19,28.1200008392334
2020-06-22,29.1299991607666
2020-06-23,29.579999923706055
2020-06-24,28.829999923706055
2020-06-25,29.700000762939453
2020-06-26,29.31999969482422
2020-06-29,29.530000686645508
2020-06-30,29.209999084472656
2020-07-01,29.59000015258789
2020-07-02,30.030000686645508
2020-07-06,30.600000381469727
2020-07-07,30.56999969482422
2020-07-08,30.690000534057617
2020-07-09,30.739999771118164
2020-07-10,30.600000381469727
2020-07-13,30.290000915527344
2020-07-14,30.270000457763672
2020-07-15,30.100000381469727
2020-07-16,30.239999771118164
2020-07-17,30.540000915527344
2020-07-20,31.110000610351562
2020-07-21,31.049999237060547
2020-07-22,31.1299991607666
2020-07-23,31.020000457763672
2020-07-24,31.299999237060547
2020-07-27,31.149999618530273
2020-07-28,31.149999618530273
2020-07-29,31.549999237060547
2020-07-30,31.200000762939453
2020-07-31,31.280000686645508
2020-08-03,31.450000762939453
2020-08-04,31.790000915527344
2020-08-05,32.060001373291016
2020-08-06,32.18000030517578
2020-08-07,32.459999084472656
2020-08-10,32.959999084472656
2020-08-11,32.70000076293945
2020-08-12,32.90999984741211
2020-08-13,33.029998779296875
2020-08-14,33.11000061035156
2020-08-17,33.349998474121094
2020-08-18,33.650001525878906
2020-08-19,33.79999923706055
2020-08-20,34.11000061035156
2020-08-21,34.45000076293945
2020-08-24,35.029998779296875
2020-08-25,35.220001220703125
2020-08-26,35.31999969482422
2020-08-27,35.560001373291016
2020-08-28,36.15999984741211
2020-08-31,34.54999923706055
2020-09-01,34.97999954223633
2020-09-02,35.380001068115234
2020-09-03,34.93000030517578
2020-09-04,34.779998779296875
2020-09-08,33.95000076293945
2020-09-09,34.040000915527344
2020-09-10,34.0
2020-09-11,34.849998474121094
2020-09-14,36.040000915527344
2020-09-15,36.31999969482422
2020-09-16,36.27000045776367
2020-09-17,36.31999969482422
2020-09-18,35.939998626708984
2020-09-21,35.130001068115234
2020-09-22,34.58000183105469
2020-09-23,33.95000076293945
2020-09-24,33.65999984741211
2020-09-25,34.459999084472656
2020-09-28,35.380001068115234
2020-09-29,35.459999084472656
2020-09-30,35.83000183105469
2020-10-01,36.08000183105469
2020-10-02,35.56999969482422
2020-10-05,36.209999084472656
2020-10-06,35.91999816894531
2020-10-07,36.0099983215332
2020-10-08,35.9900016784668
2020-10-09,36.11000061035156
2020-10-12,35.81999969482422
2020-10-13,35.400001525878906
2020-10-14,35.41999816894531
2020-10-15,35.08000183105469
2020-10-16,35.400001525878906
2020-10-19,35.27000045776367
2020-10-20,35.72999954223633
2020-10-21,35.70000076293945
2020-10-22,35.79999923706055
2020-10-23,35.970001220703125
2020-10-26,35.400001525878906
2020-10-27,35.689998626708984
2020-10-28,34.83000183105469
2020-10-29,34.619998931884766
2020-10-30,34.91999816894531
2020-11-02,34.90999984741211
2020-11-03,35.0099983215332
2020-11-04,36.029998779296875
2020-11-05,36.189998626708984
2020-11-06,36.459999084472656
2020-11-09,36.93000030517578
2020-11-10,36.31999969482422
2020-11-11,36.119998931884766
2020-11-12,36.119998931884766
2020-11-13,36.7599983215332
2020-11-16,37.27000045776367
2020-11-17,37.470001220703125
2020-11-18,37.599998474121094
2020-11-19,37.970001220703125
2020-11-20,38.16999816894531
2020-11-23,38.540000915527344
2020-11-24,39.119998931884766
2020-11-25,38.849998474121094
2020-11-27,39.70000076293945
2020-11-30,39.22999954223633
2020-12-01,40.25
2020-12-02,40.15999984741211
2020-12-03,40.369998931884766
2020-12-04,40.720001220703125
2020-12-07,41.02000045776367
2020-12-08,40.75
2020-12-09,40.689998626708984
2020-12-10,40.70000076293945
2020-12-11,40.790000915527344
2020-12-14,40.84000015258789
2020-12-15,41.459999084472656
2020-12-16,41.56999969482422
2020-12-17,41.619998931884766
2020-12-18,41.380001068115234
2020-12-21,39.459999084472656
2020-12-22,39.599998474121094
2020-12-23,41.02000045776367
2020-12-24,41.2400016784668
2020-12-28,41.83000183105469
2020-12-29,41.86000061035156
2020-12-30,42.18000030517578
2020-12-31,42.31999969482422
2021-01-04,43.04999923706055
2021-01-05,43.880001068115234
2021-01-06,44.060001373291016
2021-01-07,44.29999923706055
2021-01-08,44.81999969482422
2021-01-11,44.27000045776367
2021-01-12,44.880001068115234
2021-01-13,44.52000045776367
2021-01-14,44.689998626708984
2021-01-15,43.88999938964844
2021-01-19,43.900001525878906
2021-01-20,44.720001220703125
2021-01-21,44.470001220703125
2021-01-22,44.13999938964844
2021-01-25,42.91999816894531
2021-01-26,43.02000045776367
2021-01-27,42.630001068115234
2021-01-28,43.27000045776367
2021-01-29,42.47999954223633
2021-02-01,43.68000030517578
2021-02-02,44.77000045776367
2021-02-03,45.31999969482422
2021-02-04,45.83000183105469
2021-02-05,45.83000183105469
2021-02-08,46.290000915527344
2021-02-09,46.470001220703125
2021-02-10,46.43000030517578
2021-02-11,47.119998931884766
2021-02-12,47.119998931884766
2021-02-16,47.22999954223633
2021-02-17,47.619998931884766
2021-02-18,47.790000915527344
2021-02-19,47.45000076293945
2021-02-22,47.209999084472656
2021-02-23,47.599998474121094
2021-02-24,48.27000045776367
2021-02-25,47.439998626708984
2021-02-26,47.220001220703125
2021-03-01,48.45000076293945
2021-03-02,49.13999938964844
2021-03-03,49.060001373291016
2021-03-04,49.4900016784668
2021-03-05,49.68000030517578
2021-03-08,49.689998626708984
2021-03-09,49.959999084472656
2021-03-10,50.029998779296875
2021-03-11,50.709999084472656
2021-03-12,50.20000076293945
2021-03-15,49.939998626708984
2021-03-16,50.279998779296875
2021-03-17,49.63999938964844
2021-03-18,47.83000183105469
2021-03-19,48.7400016784668
2021-03-22,49.099998474121094
2021-03-23,48.779998779296875
2021-03-24,48.189998626708984
2021-03-25,47.939998626708984
2021-03-26,49.11000061035156
2021-03-29,48.70000076293945
2021-03-30,48.209999084472656
2021-03-31,49.02000045776367
2021-04-01,49.720001220703125
2021-04-05,48.7599983215332
2021-04-06,48.9900016784668
2021-04-07,48.619998931884766
2021-04-08,49.0
2021-04-09,49.060001373291016
2021-04-12,46.599998474121094
2021-04-13,46.70000076293945
2021-04-14,47.810001373291016
2021-04-15,47.45000076293945
2021-04-16,47.83000183105469
2021-04-19,46.83000183105469
2021-04-20,45.86000061035156
2021-04-21,45.90999984741211
2021-04-22,46.33000183105469
2021-04-23,46.97999954223633
2021-04-26,47.54999923706055
2021-04-27,48.189998626708984
2021-04-28,48.849998474121094
2021-04-29,48.91999816894531
2021-04-30,48.45000076293945
2021-05-03,49.310001373291016
2021-05-04,48.619998931884766
2021-05-05,49.29999923706055
2021-05-06,50.0
2021-05-07,50.38999938964844
2021-05-10,49.720001220703125
2021-05-11,50.130001068115234
2021-05-12,48.97999954223633
2021-05-13,49.7400016784668
2021-05-14,49.849998474121094
