,IBM
1998-09-16,65.25
1998-09-17,63.375
1998-09-18,62.34375
1998-09-21,64.09375
1998-09-22,63.875
1998-09-23,66.03125
1998-09-24,65.28125
1998-09-25,66.75
1998-09-28,66.8125
1998-09-29,65.71875
1998-09-30,64.25
1998-10-01,62.6875
1998-10-02,62.40625
1998-10-05,60.125
1998-10-06,59.625
1998-10-07,60.375
1998-10-08,61.75
1998-10-09,63.65625
1998-10-12,65.4375
1998-10-13,64.09375
1998-10-14,65.25
1998-10-15,68.25
1998-10-16,67.96875
1998-10-19,69.6875
1998-10-20,68.9375
1998-10-21,71.34375
1998-10-22,70.90625
1998-10-23,70.78125
1998-10-26,71.53125
1998-10-27,72.1875
1998-10-28,73.09375
1998-10-29,74.375
1998-10-30,74.25
1998-11-02,74.1875
1998-11-03,73.6875
1998-11-04,73.9375
1998-11-05,74.5
1998-11-06,74.96875
1998-11-09,75.6875
1998-11-10,78.0
1998-11-11,78.5625
1998-11-12,78.9375
1998-11-13,78.71875
1998-11-16,79.6875
1998-11-17,79.0
1998-11-18,79.5
1998-11-19,79.28125
1998-11-20,80.0625
1998-11-23,83.28125
1998-11-24,82.625
1998-11-25,83.375
1998-11-27,85.0
1998-11-30,82.5625
1998-12-01,84.9375
1998-12-02,83.71875
1998-12-03,81.75
1998-12-04,82.125
1998-12-07,83.59375
1998-12-08,84.09375
1998-12-09,84.71875
1998-12-10,82.5
1998-12-11,84.0
1998-12-14,81.4375
1998-12-15,82.5
1998-12-16,82.1875
1998-12-17,83.03125
1998-12-18,85.78125
1998-12-21,88.1875
1998-12-22,91.125
1998-12-23,92.5
1998-12-24,93.96875
1998-12-28,94.625
1998-12-29,93.5625
1998-12-30,93.375
1998-12-31,92.1875
1999-01-04,91.5
1999-01-05,94.8125
1999-01-06,94.375
1999-01-07,95.09375
1999-01-08,93.78125
1999-01-11,94.625
1999-01-12,92.53125
1999-01-13,92.75
1999-01-14,90.3125
1999-01-15,92.46875
1999-01-19,96.125
1999-01-20,97.25
1999-01-21,98.5
1999-01-22,89.875
1999-01-25,91.0
1999-01-26,92.8125
1999-01-27,89.15625
1999-01-28,89.34375
1999-01-29,91.625
1999-02-01,89.875
1999-02-02,88.375
1999-02-03,87.625
1999-02-04,84.78125
1999-02-05,83.0
1999-02-08,83.5
1999-02-09,81.375
1999-02-10,84.4375
1999-02-11,89.25
1999-02-12,86.375
1999-02-16,86.25
1999-02-17,85.25
1999-02-18,87.125
1999-02-19,85.8125
1999-02-22,88.96875
1999-02-23,88.46875
1999-02-24,86.875
1999-02-25,86.8125
1999-02-26,84.875
1999-03-01,84.1875
1999-03-02,83.875
1999-03-03,83.375
1999-03-04,85.5
1999-03-05,89.1875
1999-03-08,89.4375
1999-03-09,91.09375
1999-03-10,90.75
1999-03-11,91.4375
1999-03-12,89.0
1999-03-15,91.0
1999-03-16,90.5
1999-03-17,89.03125
1999-03-18,88.8125
1999-03-19,84.28125
1999-03-22,83.5
1999-03-23,82.6875
1999-03-24,84.75
1999-03-25,85.65625
1999-03-26,86.1875
1999-03-29,88.9375
1999-03-30,89.28125
1999-03-31,88.625
1999-04-01,88.5
1999-04-05,91.96875
1999-04-06,91.5
1999-04-07,93.25
1999-04-08,93.5
1999-04-09,93.15625
1999-04-12,91.71875
1999-04-13,90.0
1999-04-14,89.6875
1999-04-15,88.875
1999-04-16,85.1875
1999-04-19,83.375
1999-04-20,84.875
1999-04-21,85.9375
1999-04-22,97.25
1999-04-23,99.875
1999-04-26,104.9375
1999-04-27,106.0
1999-04-28,102.5
1999-04-29,102.40625
1999-04-30,104.59375
1999-05-03,106.125
1999-05-04,106.0
1999-05-05,106.0625
1999-05-06,104.625
1999-05-07,108.625
1999-05-10,109.3125
1999-05-11,110.5
1999-05-12,112.75
1999-05-13,123.0
1999-05-14,119.625
1999-05-17,118.75
1999-05-18,119.25
1999-05-19,117.9375
1999-05-20,116.4375
1999-05-21,115.1875
1999-05-24,111.875
1999-05-25,110.59375
1999-05-26,118.125
1999-05-27,116.0
1999-05-28,116.0
1999-06-01,112.0
1999-06-02,113.75
1999-06-03,112.9375
1999-06-04,116.0
1999-06-07,120.5
1999-06-08,116.625
1999-06-09,117.0
1999-06-10,115.25
1999-06-11,114.3125
1999-06-14,115.5
1999-06-15,115.875
1999-06-16,120.6875
1999-06-17,120.1875
1999-06-18,120.75
1999-06-21,124.75
1999-06-22,123.375
1999-06-23,122.9375
1999-06-24,122.5625
1999-06-25,123.125
1999-06-28,122.5625
1999-06-29,124.625
1999-06-30,129.25
1999-07-01,131.0
1999-07-02,132.25
1999-07-06,131.0
1999-07-07,132.8125
1999-07-08,134.0
1999-07-09,137.375
1999-07-12,137.8125
1999-07-13,137.875
1999-07-14,137.25
1999-07-15,136.3125
1999-07-16,136.25
1999-07-19,134.625
1999-07-20,128.25
1999-07-21,129.0
1999-07-22,123.875
1999-07-23,124.8125
1999-07-26,123.0
1999-07-27,126.25
1999-07-28,128.375
1999-07-29,125.375
1999-07-30,125.6875
1999-08-02,122.25
1999-08-03,119.375
1999-08-04,118.5
1999-08-05,123.1875
1999-08-06,123.5
1999-08-09,122.1875
1999-08-10,119.3125
1999-08-11,123.3125
1999-08-12,121.125
1999-08-13,123.375
1999-08-16,127.375
1999-08-17,128.5
1999-08-18,123.875
1999-08-19,122.9375
1999-08-20,121.75
1999-08-23,124.4375
1999-08-24,122.0
1999-08-25,122.375
1999-08-26,122.9375
1999-08-27,124.0
1999-08-30,123.1875
1999-08-31,124.5625
1999-09-01,127.25
1999-09-02,125.875
1999-09-03,128.859375
1999-09-07,132.0
1999-09-08,130.75
1999-09-09,134.75
1999-09-10,135.0
1999-09-13,132.375
1999-09-14,133.3125
1999-09-15,131.9375
1999-09-16,130.0
1999-09-17,125.375
1999-09-20,130.125
1999-09-21,127.125
1999-09-22,125.1875
1999-09-23,122.0
1999-09-24,125.0
1999-09-27,123.0
1999-09-28,123.5
1999-09-29,120.0625
1999-09-30,121.0
1999-10-01,117.75
1999-10-04,119.875
1999-10-05,122.0
1999-10-06,119.1875
1999-10-07,116.375
1999-10-08,113.5
1999-10-11,114.25
1999-10-12,110.0
1999-10-13,105.0625
1999-10-14,107.0
1999-10-15,107.875
1999-10-18,107.0
1999-10-19,107.125
1999-10-20,107.0
1999-10-21,91.0
1999-10-22,93.9375
1999-10-25,93.875
1999-10-26,95.5
1999-10-27,93.0
1999-10-28,94.9375
1999-10-29,98.25
1999-11-01,96.75
1999-11-02,94.8125
1999-11-03,94.375
1999-11-04,91.5625
1999-11-05,90.25
1999-11-08,93.9375
1999-11-09,93.625
1999-11-10,97.0
1999-11-11,95.0
1999-11-12,95.875
1999-11-15,94.0625
1999-11-16,94.625
1999-11-17,93.75
1999-11-18,98.0
1999-11-19,103.9375
1999-11-22,107.875
1999-11-23,106.0625
1999-11-24,104.5
1999-11-26,105.0
1999-11-29,104.1875
1999-11-30,103.0625
1999-12-01,103.421875
1999-12-02,105.265625
1999-12-03,111.875
1999-12-06,116.0
1999-12-07,116.625
1999-12-08,118.28125
1999-12-09,113.375
1999-12-10,109.0
1999-12-13,109.703125
1999-12-14,109.25
1999-12-15,107.0
1999-12-16,109.1875
1999-12-17,110.0
1999-12-20,109.203125
1999-12-21,110.125
1999-12-22,108.0
1999-12-23,108.625
1999-12-27,109.75
1999-12-28,109.8125
1999-12-29,109.0
1999-12-30,108.75
1999-12-31,107.875
2000-01-03,116.0
2000-01-04,112.0625
2000-01-05,116.0
2000-01-06,114.0
2000-01-07,113.5
2000-01-10,118.0
2000-01-11,119.0
2000-01-12,119.5
2000-01-13,118.25
2000-01-14,119.625
2000-01-18,115.75
2000-01-19,119.5
2000-01-20,119.0
2000-01-21,121.5
2000-01-24,121.5
2000-01-25,119.125
2000-01-26,116.75
2000-01-27,113.5
2000-01-28,111.5625
2000-01-31,112.25
2000-02-01,110.0
2000-02-02,113.5
2000-02-03,117.125
2000-02-04,115.625
2000-02-07,114.125
2000-02-08,118.8125
2000-02-09,117.375
2000-02-10,119.125
2000-02-11,115.375
2000-02-14,116.0625
2000-02-15,117.125
2000-02-16,115.75
2000-02-17,116.75
2000-02-18,112.5
2000-02-22,111.0
2000-02-23,108.75
2000-02-24,110.5
2000-02-25,108.0
2000-02-28,104.5
2000-02-29,102.75
2000-03-01,100.25
2000-03-02,103.125
2000-03-03,108.0
2000-03-06,103.0625
2000-03-07,103.0
2000-03-08,106.25
2000-03-09,108.0
2000-03-10,105.25
2000-03-13,107.6875
2000-03-14,108.625
2000-03-15,107.0
2000-03-16,109.0
2000-03-17,110.0
2000-03-20,112.75
2000-03-21,113.5
2000-03-22,114.25
2000-03-23,115.25
2000-03-24,120.625
2000-03-27,126.875
2000-03-28,122.5
2000-03-29,119.0
2000-03-30,122.75
2000-03-31,118.375
2000-04-03,122.0
2000-04-04,121.1875
2000-04-05,125.0
2000-04-06,122.75
2000-04-07,123.125
2000-04-10,122.125
2000-04-11,119.375
2000-04-12,113.75
2000-04-13,110.625
2000-04-14,105.0
2000-04-17,111.875
2000-04-18,111.5
2000-04-19,105.0
2000-04-20,104.0
2000-04-24,106.5
2000-04-25,112.5
2000-04-26,110.5
2000-04-27,110.625
2000-04-28,111.5
2000-05-01,112.0
2000-05-02,111.375
2000-05-03,108.125
2000-05-04,107.625
2000-05-05,107.875
2000-05-08,109.75
2000-05-09,109.0
2000-05-10,103.0
2000-05-11,104.4375
2000-05-12,104.4375
2000-05-15,104.1875
2000-05-16,109.0
2000-05-17,107.875
2000-05-18,106.0625
2000-05-19,106.4375
2000-05-22,109.25
2000-05-23,107.375
2000-05-24,109.625
2000-05-25,106.5
2000-05-26,106.9375
2000-05-30,110.9375
2000-05-31,107.3125
2000-06-01,106.0
2000-06-02,108.8125
2000-06-05,112.8125
2000-06-06,112.375
2000-06-07,121.0
2000-06-08,119.75
2000-06-09,119.6875
2000-06-12,118.84375
2000-06-13,119.3125
2000-06-14,116.0
2000-06-15,116.8125
2000-06-16,113.25
2000-06-19,120.375
2000-06-20,116.375
2000-06-21,114.5
2000-06-22,111.8125
2000-06-23,111.875
2000-06-26,114.40625
2000-06-27,109.75
2000-06-28,113.78125
2000-06-29,114.0
2000-06-30,109.5625
2000-07-03,109.5
2000-07-05,105.0
2000-07-06,101.25
2000-07-07,105.0625
2000-07-10,103.3125
2000-07-11,102.0
2000-07-12,104.625
2000-07-13,104.0
2000-07-14,103.9375
2000-07-17,105.5
2000-07-18,103.3125
2000-07-19,108.75
2000-07-20,117.25
2000-07-21,114.75
2000-07-24,112.5
2000-07-25,112.0
2000-07-26,109.875
2000-07-27,110.3125
2000-07-28,111.8125
2000-07-31,112.25
2000-08-01,110.5
2000-08-02,114.25
2000-08-03,116.0
2000-08-04,115.875
2000-08-07,116.3125
2000-08-08,118.875
2000-08-09,118.75
2000-08-10,119.75
2000-08-11,120.625
2000-08-14,123.25
2000-08-15,122.0
2000-08-16,122.375
2000-08-17,122.5
2000-08-18,120.4375
2000-08-21,121.4375
2000-08-22,121.375
2000-08-23,123.25
2000-08-24,124.8125
2000-08-25,129.0
2000-08-28,131.5
2000-08-29,132.875
2000-08-30,130.3125
2000-08-31,132.015625
2000-09-01,133.625
2000-09-05,131.1875
2000-09-06,131.4375
2000-09-07,133.375
2000-09-08,129.5
2000-09-11,124.5
2000-09-12,125.0
2000-09-13,127.6875
2000-09-14,126.875
2000-09-15,125.0
2000-09-18,123.25
2000-09-19,124.9375
2000-09-20,124.75
2000-09-21,121.5
2000-09-22,123.875
2000-09-25,123.0
2000-09-26,119.125
2000-09-27,118.0
2000-09-28,115.25
2000-09-29,112.625
2000-10-02,117.8125
2000-10-03,110.5625
2000-10-04,114.375
2000-10-05,113.1875
2000-10-06,116.0
2000-10-09,117.9375
2000-10-10,114.875
2000-10-11,112.0
2000-10-12,103.125
2000-10-13,109.0625
2000-10-16,111.125
2000-10-17,113.0
2000-10-18,95.4375
2000-10-19,96.4375
2000-10-20,94.75
2000-10-23,92.875
2000-10-24,91.4375
2000-10-25,87.5625
2000-10-26,92.75
2000-10-27,93.6875
2000-10-30,93.3125
2000-10-31,98.5
2000-11-01,98.5625
2000-11-02,101.9375
2000-11-03,100.125
2000-11-06,100.3125
2000-11-07,102.3125
2000-11-08,100.0
2000-11-09,99.4375
2000-11-10,93.0
2000-11-13,97.4375
2000-11-14,99.5
2000-11-15,99.375
2000-11-16,98.25
2000-11-17,101.9375
2000-11-20,103.25
2000-11-21,98.5
2000-11-22,98.5
2000-11-24,99.9375
2000-11-27,98.4375
2000-11-28,97.875
2000-11-29,99.8125
2000-11-30,93.5
2000-12-01,95.625
2000-12-04,98.375
2000-12-05,103.375
2000-12-06,96.75
2000-12-07,93.125
2000-12-08,97.0
2000-12-11,95.0
2000-12-12,93.875
2000-12-13,91.25
2000-12-14,92.4375
2000-12-15,87.8125
2000-12-18,90.5
2000-12-19,90.125
2000-12-20,86.0
2000-12-21,81.5625
2000-12-22,89.0
2000-12-26,84.8125
2000-12-27,84.6875
2000-12-28,85.25
2000-12-29,85.0
2001-01-02,84.8125
2001-01-03,94.625
2001-01-04,93.1875
2001-01-05,94.0
2001-01-08,93.5625
2001-01-09,92.5625
2001-01-10,93.4375
2001-01-11,93.6875
2001-01-12,93.8125
2001-01-16,92.75
2001-01-17,96.6875
2001-01-18,108.3125
2001-01-19,111.25
2001-01-22,108.5625
2001-01-23,109.0625
2001-01-24,110.4375
2001-01-25,110.75
2001-01-26,114.1875
2001-01-29,114.9800033569336
2001-01-30,116.61000061035156
2001-01-31,112.0
2001-02-01,114.05000305175781
2001-02-02,110.2699966430664
2001-02-05,112.22000122070312
2001-02-06,114.19000244140625
2001-02-07,116.91000366210938
2001-02-08,114.0999984741211
2001-02-09,112.0
2001-02-12,114.9000015258789
2001-02-13,113.75
2001-02-14,115.0999984741211
2001-02-15,116.77999877929688
2001-02-16,115.0
2001-02-20,111.5
2001-02-21,107.51000213623047
2001-02-22,108.9000015258789
2001-02-23,104.0
2001-02-26,105.30000305175781
2001-02-27,102.58999633789062
2001-02-28,99.9000015258789
2001-03-01,106.05000305175781
2001-03-02,102.30000305175781
2001-03-05,104.91000366210938
2001-03-06,106.0
2001-03-07,107.55000305175781
2001-03-08,106.47000122070312
2001-03-09,99.29000091552734
2001-03-12,95.48999786376953
2001-03-13,98.38999938964844
2001-03-14,94.95999908447266
2001-03-15,95.55999755859375
2001-03-16,90.0999984741211
2001-03-19,92.5999984741211
2001-03-20,88.30000305175781
2001-03-21,89.08000183105469
2001-03-22,89.0999984741211
2001-03-23,93.51000213623047
2001-03-26,95.4000015258789
2001-03-27,99.5
2001-03-28,94.41000366210938
2001-03-29,95.04000091552734
2001-03-30,96.18000030517578
2001-04-02,94.66000366210938
2001-04-03,90.38999938964844
2001-04-04,92.0
2001-04-05,98.20999908447266
2001-04-06,97.94999694824219
2001-04-09,96.0
2001-04-10,99.05000305175781
2001-04-11,97.43000030517578
2001-04-12,96.19999694824219
2001-04-16,96.75
2001-04-17,99.69999694824219
2001-04-18,106.5
2001-04-19,114.47000122070312
2001-04-20,114.83000183105469
2001-04-23,112.0
2001-04-24,112.66999816894531
2001-04-25,114.8499984741211
2001-04-26,113.73999786376953
2001-04-27,116.19999694824219
2001-04-30,115.13999938964844
2001-05-01,118.51000213623047
2001-05-02,115.4000015258789
2001-05-03,113.69999694824219
2001-05-04,115.86000061035156
2001-05-07,115.9000015258789
2001-05-08,117.69999694824219
2001-05-09,116.9800033569336
2001-05-10,115.19999694824219
2001-05-11,111.80999755859375
2001-05-14,112.55999755859375
2001-05-15,113.58000183105469
2001-05-16,115.80000305175781
2001-05-17,115.06999969482422
2001-05-18,117.44000244140625
2001-05-21,119.04000091552734
2001-05-22,118.01000213623047
2001-05-23,117.4000015258789
2001-05-24,119.5999984741211
2001-05-25,117.80000305175781
2001-05-29,115.2699966430664
2001-05-30,112.6500015258789
2001-05-31,111.80000305175781
2001-06-01,112.88999938964844
2001-06-04,113.63999938964844
2001-06-05,116.97000122070312
2001-06-06,117.5
2001-06-07,117.25
2001-06-08,116.0999984741211
2001-06-11,117.36000061035156
2001-06-12,117.25
2001-06-13,116.54000091552734
2001-06-14,115.75
2001-06-15,113.5999984741211
2001-06-18,114.2699966430664
2001-06-19,114.83999633789062
2001-06-20,113.08999633789062
2001-06-21,112.5999984741211
2001-06-22,112.87000274658203
2001-06-25,112.6500015258789
2001-06-26,113.04000091552734
2001-06-27,113.5199966430664
2001-06-28,115.0999984741211
2001-06-29,113.5
2001-07-02,114.3499984741211
2001-07-03,112.9800033569336
2001-07-05,112.0999984741211
2001-07-06,106.5
2001-07-09,104.72000122070312
2001-07-10,101.95999908447266
2001-07-11,103.8499984741211
2001-07-12,107.25
2001-07-13,108.52999877929688
2001-07-16,107.81999969482422
2001-07-17,108.52999877929688
2001-07-18,104.27999877929688
2001-07-19,104.0
2001-07-20,105.69999694824219
2001-07-23,105.8499984741211
2001-07-24,104.51000213623047
2001-07-25,104.88999938964844
2001-07-26,106.0
2001-07-27,104.69999694824219
2001-07-30,105.8499984741211
2001-07-31,105.20999908447266
2001-08-01,107.05999755859375
2001-08-02,108.80000305175781
2001-08-03,108.18000030517578
2001-08-06,106.51000213623047
2001-08-07,106.25
2001-08-08,104.19000244140625
2001-08-09,104.08000183105469
2001-08-10,104.94999694824219
2001-08-13,105.86000061035156
2001-08-14,106.19999694824219
2001-08-15,105.01000213623047
2001-08-16,105.75
2001-08-17,104.58999633789062
2001-08-20,104.0999984741211
2001-08-21,101.88999938964844
2001-08-22,103.95999908447266
2001-08-23,103.0
2001-08-24,106.98999786376953
2001-08-27,106.86000061035156
2001-08-28,104.94999694824219
2001-08-29,104.12999725341797
2001-08-30,100.36000061035156
2001-08-31,99.94999694824219
2001-09-04,101.48999786376953
2001-09-05,100.3499984741211
2001-09-06,98.0
2001-09-07,96.58999633789062
2001-09-10,96.47000122070312
2001-09-17,93.33999633789062
2001-09-18,96.4000015258789
2001-09-19,96.0
2001-09-20,93.4000015258789
2001-09-21,90.5
2001-09-24,94.80000305175781
2001-09-25,94.44999694824219
2001-09-26,91.30000305175781
2001-09-27,90.0
2001-09-28,91.72000122070312
2001-10-01,92.70999908447266
2001-10-02,93.7699966430664
2001-10-03,96.94999694824219
2001-10-04,97.30999755859375
2001-10-05,98.0199966430664
2001-10-08,98.5
2001-10-09,97.13999938964844
2001-10-10,97.25
2001-10-11,99.4000015258789
2001-10-12,100.83999633789062
2001-10-15,102.0
2001-10-16,101.8499984741211
2001-10-17,102.9000015258789
2001-10-18,101.26000213623047
2001-10-19,102.6500015258789
2001-10-22,105.25
2001-10-23,105.80999755859375
2001-10-24,108.56999969482422
2001-10-25,110.66000366210938
2001-10-26,111.16000366210938
2001-10-29,108.62000274658203
2001-10-30,108.6500015258789
2001-10-31,108.06999969482422
2001-11-01,109.88999938964844
2001-11-02,109.5
2001-11-05,109.97000122070312
2001-11-06,113.61000061035156
2001-11-07,113.8499984741211
2001-11-08,113.80999755859375
2001-11-09,114.08000183105469
2001-11-12,114.86000061035156
2001-11-13,116.69999694824219
2001-11-14,114.3499984741211
2001-11-15,114.75
2001-11-16,114.5
2001-11-19,115.0
2001-11-20,115.44000244140625
2001-11-21,114.33999633789062
2001-11-23,115.3499984741211
2001-11-26,116.33000183105469
2001-11-27,114.19999694824219
2001-11-28,112.1500015258789
2001-11-29,114.43000030517578
2001-11-30,115.58999633789062
2001-12-03,114.12999725341797
2001-12-04,116.63999938964844
2001-12-05,121.4000015258789
2001-12-06,120.13999938964844
2001-12-07,120.4000015258789
2001-12-10,119.66000366210938
2001-12-11,121.5
2001-12-12,123.19999694824219
2001-12-13,120.25
2001-12-14,121.0999984741211
2001-12-17,121.33999633789062
2001-12-18,122.19999694824219
2001-12-19,123.88999938964844
2001-12-20,122.69999694824219
2001-12-21,122.0
2001-12-24,121.44999694824219
2001-12-26,122.4000015258789
2001-12-27,123.5
2001-12-28,122.9000015258789
2001-12-31,120.95999908447266
2002-01-02,121.5
2002-01-03,123.66000366210938
2002-01-04,125.5999984741211
2002-01-07,124.05000305175781
2002-01-08,124.69999694824219
2002-01-09,124.48999786376953
2002-01-10,122.13999938964844
2002-01-11,120.30999755859375
2002-01-14,118.05000305175781
2002-01-15,118.8499984741211
2002-01-16,117.4000015258789
2002-01-17,119.9000015258789
2002-01-18,114.25
2002-01-22,110.5
2002-01-23,107.9000015258789
2002-01-24,108.72000122070312
2002-01-25,109.27999877929688
2002-01-28,108.1500015258789
2002-01-29,103.0
2002-01-30,105.55000305175781
2002-01-31,107.88999938964844
2002-02-01,108.0
2002-02-04,106.80000305175781
2002-02-05,106.30000305175781
2002-02-06,106.62999725341797
2002-02-07,103.91000366210938
2002-02-08,104.98999786376953
2002-02-11,107.37999725341797
2002-02-12,106.56999969482422
2002-02-13,108.06999969482422
2002-02-14,107.88999938964844
2002-02-15,102.88999938964844
2002-02-19,101.30000305175781
2002-02-20,99.30999755859375
2002-02-21,96.37999725341797
2002-02-22,98.44999694824219
2002-02-25,98.30000305175781
2002-02-26,97.1500015258789
2002-02-27,97.83000183105469
2002-02-28,98.12000274658203
2002-03-01,103.0199966430664
2002-03-04,105.9000015258789
2002-03-05,105.66999816894531
2002-03-06,106.30000305175781
2002-03-07,103.70999908447266
2002-03-08,105.08999633789062
2002-03-11,105.23999786376953
2002-03-12,108.5
2002-03-13,107.18000030517578
2002-03-14,106.5999984741211
2002-03-15,106.79000091552734
2002-03-18,106.3499984741211
2002-03-19,107.48999786376953
2002-03-20,105.5
2002-03-21,106.77999877929688
2002-03-22,105.5999984741211
2002-03-25,103.55999755859375
2002-03-26,102.9000015258789
2002-03-27,103.38999938964844
2002-03-28,104.0
2002-04-01,102.86000061035156
2002-04-02,100.94999694824219
2002-04-03,99.95999908447266
2002-04-04,100.83999633789062
2002-04-05,97.25
2002-04-08,87.41000366210938
2002-04-09,87.73999786376953
2002-04-10,89.01000213623047
2002-04-11,84.19000244140625
2002-04-12,85.5999984741211
2002-04-15,85.3499984741211
2002-04-16,86.19999694824219
2002-04-17,84.80999755859375
2002-04-18,88.94999694824219
2002-04-19,89.0
2002-04-22,87.93000030517578
2002-04-23,87.33000183105469
2002-04-24,86.5
2002-04-25,86.70999908447266
2002-04-26,84.70999908447266
2002-04-29,83.88999938964844
2002-04-30,83.76000213623047
2002-05-01,84.30000305175781
2002-05-02,83.86000061035156
2002-05-03,81.77999877929688
2002-05-06,76.0
2002-05-07,76.5
2002-05-08,82.44999694824219
2002-05-09,79.93000030517578
2002-05-10,79.68000030517578
2002-05-13,82.19000244140625
2002-05-14,85.4800033569336
2002-05-15,84.5
2002-05-16,85.44999694824219
2002-05-17,85.69000244140625
2002-05-20,84.44999694824219
2002-05-21,83.44999694824219
2002-05-22,84.0
2002-05-23,84.3499984741211
2002-05-24,83.0999984741211
2002-05-28,82.08000183105469
2002-05-29,81.5999984741211
2002-05-30,82.25
2002-05-31,80.44999694824219
2002-06-03,78.11000061035156
2002-06-04,79.30999755859375
2002-06-05,80.55000305175781
2002-06-06,79.66000366210938
2002-06-07,78.30000305175781
2002-06-10,76.80000305175781
2002-06-11,75.48999786376953
2002-06-12,74.6500015258789
2002-06-13,75.5999984741211
2002-06-14,76.16999816894531
2002-06-17,77.13999938964844
2002-06-18,75.94000244140625
2002-06-19,73.3499984741211
2002-06-20,71.58000183105469
2002-06-21,68.75
2002-06-24,69.69999694824219
2002-06-25,68.5999984741211
2002-06-26,70.05000305175781
2002-06-27,71.9000015258789
2002-06-28,72.0
2002-07-01,67.5999984741211
2002-07-02,68.58000183105469
2002-07-03,70.51000213623047
2002-07-05,73.5
2002-07-08,71.30000305175781
2002-07-09,69.66999816894531
2002-07-10,68.76000213623047
2002-07-11,69.41000366210938
2002-07-12,69.20999908447266
2002-07-15,71.0
2002-07-16,69.01000213623047
2002-07-17,70.69000244140625
2002-07-18,72.05000305175781
2002-07-19,72.0
2002-07-22,68.5
2002-07-23,67.05000305175781
2002-07-24,69.54000091552734
2002-07-25,69.3499984741211
2002-07-26,66.4000015258789
2002-07-29,71.18000030517578
2002-07-30,71.79000091552734
2002-07-31,70.4000015258789
2002-08-01,68.25
2002-08-02,67.87999725341797
2002-08-05,65.98999786376953
2002-08-06,67.9000015258789
2002-08-07,69.16999816894531
2002-08-08,71.61000061035156
2002-08-09,71.83000183105469
2002-08-12,71.7699966430664
2002-08-13,71.9000015258789
2002-08-14,74.91999816894531
2002-08-15,76.5
2002-08-16,79.3499984741211
2002-08-19,82.48999786376953
2002-08-20,81.2699966430664
2002-08-21,81.0
2002-08-22,81.98999786376953
2002-08-23,80.4000015258789
2002-08-26,79.41999816894531
2002-08-27,77.95999908447266
2002-08-28,76.05999755859375
2002-08-29,76.62000274658203
2002-08-30,75.37999725341797
2002-09-03,72.3499984741211
2002-09-04,73.7300033569336
2002-09-05,72.18000030517578
2002-09-06,73.19999694824219
2002-09-09,74.5
2002-09-10,75.5999984741211
2002-09-11,74.19999694824219
2002-09-12,71.87000274658203
2002-09-13,72.5
2002-09-16,72.31999969482422
2002-09-17,71.75
2002-09-18,69.55000305175781
2002-09-19,64.80000305175781
2002-09-20,63.91999816894531
2002-09-23,63.369998931884766
2002-09-24,59.75
2002-09-25,63.0099983215332
2002-09-26,62.02000045776367
2002-09-27,60.36000061035156
2002-09-30,58.310001373291016
2002-10-01,61.16999816894531
2002-10-02,59.630001068115234
2002-10-03,60.0
2002-10-04,56.599998474121094
2002-10-07,56.86000061035156
2002-10-08,57.04999923706055
2002-10-09,55.06999969482422
2002-10-10,57.58000183105469
2002-10-11,63.91999816894531
2002-10-14,63.41999816894531
2002-10-15,68.4800033569336
2002-10-16,64.9000015258789
2002-10-17,72.19999694824219
2002-10-18,74.25
2002-10-21,75.55000305175781
2002-10-22,74.48999786376953
2002-10-23,74.5999984741211
2002-10-24,72.0999984741211
2002-10-25,74.55999755859375
2002-10-28,76.55999755859375
2002-10-29,76.73999786376953
2002-10-30,78.66999816894531
2002-10-31,78.94000244140625
2002-11-01,80.4000015258789
2002-11-04,82.5
2002-11-05,81.68000030517578
2002-11-06,81.54000091552734
2002-11-07,78.94999694824219
2002-11-08,77.58999633789062
2002-11-11,77.29000091552734
2002-11-12,79.1500015258789
2002-11-13,79.3499984741211
2002-11-14,80.72000122070312
2002-11-15,80.01000213623047
2002-11-18,79.18000030517578
2002-11-19,78.37000274658203
2002-11-20,81.61000061035156
2002-11-21,84.9000015258789
2002-11-22,84.43000030517578
2002-11-25,86.19999694824219
2002-11-26,85.05999755859375
2002-11-27,87.69999694824219
2002-11-29,86.91999816894531
2002-12-02,87.30000305175781
2002-12-03,85.20999908447266
2002-12-04,83.69000244140625
2002-12-05,83.05999755859375
2002-12-06,82.31999969482422
2002-12-09,79.58999633789062
2002-12-10,80.80000305175781
2002-12-11,81.44000244140625
2002-12-12,80.16999816894531
2002-12-13,80.0
2002-12-16,81.62000274658203
2002-12-17,80.30999755859375
2002-12-18,79.12999725341797
2002-12-19,78.66000366210938
2002-12-20,79.79000091552734
2002-12-23,80.26000213623047
2002-12-24,79.76000213623047
2002-12-26,78.5
2002-12-27,77.36000061035156
2002-12-30,76.25
2002-12-31,77.5
2003-01-02,80.56999969482422
2003-01-03,81.6500015258789
2003-01-06,83.58999633789062
2003-01-07,86.0
2003-01-08,84.19000244140625
2003-01-09,87.0
2003-01-10,87.68000030517578
2003-01-13,87.51000213623047
2003-01-14,88.58000183105469
2003-01-15,87.58999633789062
2003-01-16,86.05000305175781
2003-01-17,81.30000305175781
2003-01-21,80.54000091552734
2003-01-22,79.69999694824219
2003-01-23,81.05000305175781
2003-01-24,78.98999786376953
2003-01-27,78.41999816894531
2003-01-28,80.11000061035156
2003-01-29,80.31999969482422
2003-01-30,78.30000305175781
