,CNSL
2013-01-29,17.209999084472656
2013-01-30,16.809999465942383
2013-01-31,17.209999084472656
2013-02-01,17.420000076293945
2013-02-04,17.170000076293945
2013-02-05,17.260000228881836
2013-02-06,17.489999771118164
2013-02-07,17.309999465942383
2013-02-08,17.479999542236328
2013-02-11,17.309999465942383
2013-02-12,17.43000030517578
2013-02-13,17.489999771118164
2013-02-14,16.600000381469727
2013-02-15,16.8700008392334
2013-02-19,17.030000686645508
2013-02-20,16.690000534057617
2013-02-21,16.719999313354492
2013-02-22,16.790000915527344
2013-02-25,16.600000381469727
2013-02-26,16.719999313354492
2013-02-27,16.75
2013-02-28,16.799999237060547
2013-03-01,16.3700008392334
2013-03-04,16.510000228881836
2013-03-05,16.639999389648438
2013-03-06,16.719999313354492
2013-03-07,16.950000762939453
2013-03-08,17.049999237060547
2013-03-11,16.670000076293945
2013-03-12,17.1299991607666
2013-03-13,17.3799991607666
2013-03-14,17.579999923706055
2013-03-15,17.639999389648438
2013-03-18,17.600000381469727
2013-03-19,17.639999389648438
2013-03-20,17.68000030517578
2013-03-21,17.670000076293945
2013-03-22,17.770000457763672
2013-03-25,17.860000610351562
2013-03-26,17.790000915527344
2013-03-27,17.5
2013-03-28,17.549999237060547
2013-04-01,17.549999237060547
2013-04-02,17.5
2013-04-03,17.399999618530273
2013-04-04,17.479999542236328
2013-04-05,17.479999542236328
2013-04-08,17.43000030517578
2013-04-09,17.440000534057617
2013-04-10,17.68000030517578
2013-04-11,17.690000534057617
2013-04-12,18.040000915527344
2013-04-15,17.450000762939453
2013-04-16,17.459999084472656
2013-04-17,17.15999984741211
2013-04-18,16.93000030517578
2013-04-19,17.149999618530273
2013-04-22,17.290000915527344
2013-04-23,17.639999389648438
2013-04-24,17.81999969482422
2013-04-25,18.149999618530273
2013-04-26,18.079999923706055
2013-04-29,18.170000076293945
2013-04-30,18.43000030517578
2013-05-01,17.850000381469727
2013-05-02,17.969999313354492
2013-05-03,18.020000457763672
2013-05-06,17.829999923706055
2013-05-07,17.68000030517578
2013-05-08,17.950000762939453
2013-05-09,17.799999237060547
2013-05-10,18.479999542236328
2013-05-13,18.600000381469727
2013-05-14,18.770000457763672
2013-05-15,18.93000030517578
2013-05-16,18.850000381469727
2013-05-17,18.950000762939453
2013-05-20,18.8799991607666
2013-05-21,18.809999465942383
2013-05-22,18.0
2013-05-23,17.850000381469727
2013-05-24,17.719999313354492
2013-05-28,17.739999771118164
2013-05-29,17.229999542236328
2013-05-30,17.31999969482422
2013-05-31,17.010000228881836
2013-06-03,17.18000030517578
2013-06-04,17.100000381469727
2013-06-05,16.770000457763672
2013-06-06,17.290000915527344
2013-06-07,17.09000015258789
2013-06-10,17.270000457763672
2013-06-11,16.889999389648438
2013-06-12,17.059999465942383
2013-06-13,17.489999771118164
2013-06-14,17.3700008392334
2013-06-17,17.020000457763672
2013-06-18,17.520000457763672
2013-06-19,17.209999084472656
2013-06-20,16.81999969482422
2013-06-21,16.579999923706055
2013-06-24,16.700000762939453
2013-06-25,17.010000228881836
2013-06-26,16.90999984741211
2013-06-27,17.479999542236328
2013-06-28,17.40999984741211
2013-07-01,17.479999542236328
2013-07-02,17.5
2013-07-03,17.639999389648438
2013-07-05,17.790000915527344
2013-07-08,18.09000015258789
2013-07-09,18.200000762939453
2013-07-10,18.5
2013-07-11,17.540000915527344
2013-07-12,17.15999984741211
2013-07-15,17.34000015258789
2013-07-16,17.809999465942383
2013-07-17,17.790000915527344
2013-07-18,17.829999923706055
2013-07-19,17.950000762939453
2013-07-22,17.889999389648438
2013-07-23,17.8700008392334
2013-07-24,17.56999969482422
2013-07-25,17.809999465942383
2013-07-26,17.610000610351562
2013-07-29,17.65999984741211
2013-07-30,17.489999771118164
2013-07-31,17.489999771118164
2013-08-01,17.729999542236328
2013-08-02,17.809999465942383
2013-08-05,17.920000076293945
2013-08-06,17.93000030517578
2013-08-07,17.940000534057617
2013-08-08,17.5
2013-08-09,17.200000762939453
2013-08-12,17.31999969482422
2013-08-13,17.06999969482422
2013-08-14,17.209999084472656
2013-08-15,17.0
2013-08-16,16.93000030517578
2013-08-19,16.670000076293945
2013-08-20,16.920000076293945
2013-08-21,16.719999313354492
2013-08-22,16.8799991607666
2013-08-23,17.329999923706055
2013-08-26,17.049999237060547
2013-08-27,16.709999084472656
2013-08-28,16.780000686645508
2013-08-29,17.079999923706055
2013-08-30,16.68000030517578
2013-09-03,16.729999542236328
2013-09-04,16.75
2013-09-05,16.84000015258789
2013-09-06,16.700000762939453
2013-09-09,16.969999313354492
2013-09-10,17.360000610351562
2013-09-11,17.299999237060547
2013-09-12,17.229999542236328
2013-09-13,17.299999237060547
2013-09-16,16.979999542236328
2013-09-17,17.200000762939453
2013-09-18,17.209999084472656
2013-09-19,17.290000915527344
2013-09-20,17.18000030517578
2013-09-23,17.520000457763672
2013-09-24,17.6299991607666
2013-09-25,17.5
2013-09-26,17.510000228881836
2013-09-27,17.260000228881836
2013-09-30,17.239999771118164
2013-10-01,17.31999969482422
2013-10-02,17.540000915527344
2013-10-03,17.450000762939453
2013-10-04,17.549999237060547
2013-10-07,17.760000228881836
2013-10-08,17.75
2013-10-09,17.709999084472656
2013-10-10,17.760000228881836
2013-10-11,17.899999618530273
2013-10-14,17.8700008392334
2013-10-15,17.809999465942383
2013-10-16,17.75
2013-10-17,17.989999771118164
2013-10-18,18.260000228881836
2013-10-21,18.079999923706055
2013-10-22,18.229999542236328
2013-10-23,18.299999237060547
2013-10-24,18.510000228881836
2013-10-25,18.59000015258789
2013-10-28,18.68000030517578
2013-10-29,18.709999084472656
2013-10-30,18.450000762939453
2013-10-31,18.6299991607666
2013-11-01,18.579999923706055
2013-11-04,18.969999313354492
2013-11-05,18.579999923706055
2013-11-06,18.559999465942383
2013-11-07,18.700000762939453
2013-11-08,19.190000534057617
2013-11-11,19.059999465942383
2013-11-12,19.049999237060547
2013-11-13,19.260000228881836
2013-11-14,19.049999237060547
2013-11-15,19.100000381469727
2013-11-18,19.030000686645508
2013-11-19,19.139999389648438
2013-11-20,18.920000076293945
2013-11-21,19.030000686645508
2013-11-22,19.170000076293945
2013-11-25,19.200000762939453
2013-11-26,19.260000228881836
2013-11-27,19.25
2013-11-29,19.329999923706055
2013-12-02,19.030000686645508
2013-12-03,18.90999984741211
2013-12-04,19.139999389648438
2013-12-05,19.18000030517578
2013-12-06,19.239999771118164
2013-12-09,19.25
2013-12-10,19.020000457763672
2013-12-11,18.850000381469727
2013-12-12,18.700000762939453
2013-12-13,18.8700008392334
2013-12-16,19.010000228881836
2013-12-17,18.829999923706055
2013-12-18,19.06999969482422
2013-12-19,19.219999313354492
2013-12-20,19.34000015258789
2013-12-23,19.40999984741211
2013-12-24,19.739999771118164
2013-12-26,19.65999984741211
2013-12-27,19.75
2013-12-30,19.719999313354492
2013-12-31,19.6299991607666
2014-01-02,19.649999618530273
2014-01-03,19.809999465942383
2014-01-06,19.889999389648438
2014-01-07,20.040000915527344
2014-01-08,20.09000015258789
2014-01-09,20.229999542236328
2014-01-10,20.389999389648438
2014-01-13,19.25
2014-01-14,19.540000915527344
2014-01-15,19.459999084472656
2014-01-16,19.649999618530273
2014-01-17,19.709999084472656
2014-01-21,19.760000228881836
2014-01-22,19.579999923706055
2014-01-23,19.700000762939453
2014-01-24,19.25
2014-01-27,19.190000534057617
2014-01-28,19.299999237060547
2014-01-29,19.0
2014-01-30,19.450000762939453
2014-01-31,19.579999923706055
2014-02-03,18.969999313354492
2014-02-04,18.780000686645508
2014-02-05,18.579999923706055
2014-02-06,18.530000686645508
2014-02-07,18.950000762939453
2014-02-10,18.40999984741211
2014-02-11,18.84000015258789
2014-02-12,19.049999237060547
2014-02-13,19.309999465942383
2014-02-14,19.200000762939453
2014-02-18,19.229999542236328
2014-02-19,18.8700008392334
2014-02-20,19.260000228881836
2014-02-21,19.18000030517578
2014-02-24,19.3799991607666
2014-02-25,19.31999969482422
2014-02-26,19.420000076293945
2014-02-27,18.84000015258789
2014-02-28,19.059999465942383
2014-03-03,19.0
2014-03-04,19.760000228881836
2014-03-05,19.959999084472656
2014-03-06,19.799999237060547
2014-03-07,19.739999771118164
2014-03-10,19.510000228881836
2014-03-11,19.3799991607666
2014-03-12,19.59000015258789
2014-03-13,19.479999542236328
2014-03-14,19.639999389648438
2014-03-17,19.989999771118164
2014-03-18,20.200000762939453
2014-03-19,20.1200008392334
2014-03-20,19.979999542236328
2014-03-21,19.950000762939453
2014-03-24,19.479999542236328
2014-03-25,19.389999389648438
2014-03-26,19.280000686645508
2014-03-27,19.3799991607666
2014-03-28,19.649999618530273
2014-03-31,20.010000228881836
2014-04-01,20.200000762939453
2014-04-02,20.360000610351562
2014-04-03,20.239999771118164
2014-04-04,19.760000228881836
2014-04-07,19.739999771118164
2014-04-08,20.219999313354492
2014-04-09,20.209999084472656
2014-04-10,20.290000915527344
2014-04-11,18.940000534057617
2014-04-14,19.260000228881836
2014-04-15,19.15999984741211
2014-04-16,19.3799991607666
2014-04-17,19.75
2014-04-21,19.700000762939453
2014-04-22,19.670000076293945
2014-04-23,19.540000915527344
2014-04-24,19.459999084472656
2014-04-25,19.25
2014-04-28,19.549999237060547
2014-04-29,19.56999969482422
2014-04-30,19.920000076293945
2014-05-01,19.600000381469727
2014-05-02,19.899999618530273
2014-05-05,19.56999969482422
2014-05-06,19.489999771118164
2014-05-07,19.709999084472656
2014-05-08,19.670000076293945
2014-05-09,19.950000762939453
2014-05-12,20.1200008392334
2014-05-13,20.010000228881836
2014-05-14,20.049999237060547
2014-05-15,20.1299991607666
2014-05-16,20.239999771118164
2014-05-19,20.3799991607666
2014-05-20,19.75
2014-05-21,19.68000030517578
2014-05-22,19.8799991607666
2014-05-23,20.18000030517578
2014-05-27,20.31999969482422
2014-05-28,20.280000686645508
2014-05-29,20.350000381469727
2014-05-30,20.420000076293945
2014-06-02,20.1299991607666
2014-06-03,19.889999389648438
2014-06-04,19.959999084472656
2014-06-05,20.459999084472656
2014-06-06,20.559999465942383
2014-06-09,20.559999465942383
2014-06-10,20.469999313354492
2014-06-11,20.290000915527344
2014-06-12,20.309999465942383
2014-06-13,20.520000457763672
2014-06-16,20.56999969482422
2014-06-17,20.75
2014-06-18,20.90999984741211
2014-06-19,21.079999923706055
2014-06-20,21.530000686645508
2014-06-23,21.559999465942383
2014-06-24,21.510000228881836
2014-06-25,21.760000228881836
2014-06-26,21.93000030517578
2014-06-27,22.290000915527344
2014-06-30,22.239999771118164
2014-07-01,22.270000457763672
2014-07-02,22.329999923706055
2014-07-03,22.479999542236328
2014-07-07,22.530000686645508
2014-07-08,22.389999389648438
2014-07-09,22.3700008392334
2014-07-10,22.360000610351562
2014-07-11,22.040000915527344
2014-07-14,22.239999771118164
2014-07-15,22.010000228881836
2014-07-16,21.950000762939453
2014-07-17,21.479999542236328
2014-07-18,21.739999771118164
2014-07-21,21.649999618530273
2014-07-22,21.770000457763672
2014-07-23,21.549999237060547
2014-07-24,21.510000228881836
2014-07-25,21.270000457763672
2014-07-28,21.280000686645508
2014-07-29,22.780000686645508
2014-07-30,22.780000686645508
2014-07-31,22.3799991607666
2014-08-01,22.510000228881836
2014-08-04,22.56999969482422
2014-08-05,22.549999237060547
2014-08-06,22.40999984741211
2014-08-07,22.219999313354492
2014-08-08,22.450000762939453
2014-08-11,22.610000610351562
2014-08-12,23.530000686645508
2014-08-13,23.690000534057617
2014-08-14,23.709999084472656
2014-08-15,23.81999969482422
2014-08-18,23.75
2014-08-19,23.889999389648438
2014-08-20,23.8700008392334
2014-08-21,23.920000076293945
2014-08-22,23.790000915527344
2014-08-25,24.030000686645508
2014-08-26,24.06999969482422
2014-08-27,24.110000610351562
2014-08-28,24.1200008392334
2014-08-29,24.3799991607666
2014-09-02,24.43000030517578
2014-09-03,24.40999984741211
2014-09-04,24.280000686645508
2014-09-05,24.34000015258789
2014-09-08,24.59000015258789
2014-09-09,24.260000228881836
2014-09-10,24.5
2014-09-11,24.889999389648438
2014-09-12,24.889999389648438
2014-09-15,24.399999618530273
2014-09-16,24.75
2014-09-17,24.84000015258789
2014-09-18,24.989999771118164
2014-09-19,25.030000686645508
2014-09-22,25.239999771118164
2014-09-23,25.350000381469727
2014-09-24,25.59000015258789
2014-09-25,25.610000610351562
2014-09-26,25.719999313354492
2014-09-29,25.219999313354492
2014-09-30,25.049999237060547
2014-10-01,24.719999313354492
2014-10-02,24.8799991607666
2014-10-03,25.020000457763672
2014-10-06,24.920000076293945
2014-10-07,24.75
2014-10-08,25.3700008392334
2014-10-09,24.81999969482422
2014-10-10,24.290000915527344
2014-10-13,24.43000030517578
2014-10-14,25.25
2014-10-15,25.399999618530273
2014-10-16,26.190000534057617
2014-10-17,26.459999084472656
2014-10-20,27.40999984741211
2014-10-21,27.899999618530273
2014-10-22,26.68000030517578
2014-10-23,27.360000610351562
2014-10-24,27.959999084472656
2014-10-27,27.270000457763672
2014-10-28,28.510000228881836
2014-10-29,28.520000457763672
2014-10-30,26.40999984741211
2014-10-31,25.899999618530273
2014-11-03,26.579999923706055
2014-11-04,26.6299991607666
2014-11-05,26.579999923706055
2014-11-06,25.860000610351562
2014-11-07,26.0
2014-11-10,26.1299991607666
2014-11-11,26.420000076293945
2014-11-12,26.920000076293945
2014-11-13,27.100000381469727
2014-11-14,27.170000076293945
2014-11-17,26.969999313354492
2014-11-18,27.190000534057617
2014-11-19,26.799999237060547
2014-11-20,26.3799991607666
2014-11-21,26.420000076293945
2014-11-24,26.889999389648438
2014-11-25,26.670000076293945
2014-11-26,27.350000381469727
2014-11-28,27.40999984741211
2014-12-01,26.8799991607666
2014-12-02,27.040000915527344
2014-12-03,27.06999969482422
2014-12-04,27.040000915527344
2014-12-05,27.3799991607666
2014-12-08,26.579999923706055
2014-12-09,26.770000457763672
2014-12-10,26.170000076293945
2014-12-11,26.700000762939453
2014-12-12,25.719999313354492
2014-12-15,25.709999084472656
2014-12-16,26.280000686645508
2014-12-17,27.010000228881836
2014-12-18,27.59000015258789
2014-12-19,27.280000686645508
2014-12-22,27.670000076293945
2014-12-23,27.75
2014-12-24,28.06999969482422
2014-12-26,28.600000381469727
2014-12-29,28.350000381469727
2014-12-30,28.299999237060547
2014-12-31,27.829999923706055
2015-01-02,27.860000610351562
2015-01-05,27.1200008392334
2015-01-06,25.65999984741211
2015-01-07,24.290000915527344
2015-01-08,24.34000015258789
2015-01-09,24.260000228881836
2015-01-12,24.139999389648438
2015-01-13,23.479999542236328
2015-01-14,23.56999969482422
2015-01-15,23.5
2015-01-16,24.1200008392334
2015-01-20,23.700000762939453
2015-01-21,23.860000610351562
2015-01-22,24.479999542236328
2015-01-23,24.260000228881836
2015-01-26,24.43000030517578
2015-01-27,24.059999465942383
2015-01-28,23.719999313354492
2015-01-29,24.209999084472656
2015-01-30,23.280000686645508
2015-02-02,23.899999618530273
2015-02-03,24.34000015258789
2015-02-04,24.200000762939453
2015-02-05,24.280000686645508
2015-02-06,24.25
2015-02-09,23.979999542236328
2015-02-10,23.920000076293945
2015-02-11,23.899999618530273
2015-02-12,23.940000534057617
2015-02-13,24.09000015258789
2015-02-17,24.09000015258789
2015-02-18,23.950000762939453
2015-02-19,23.860000610351562
2015-02-20,23.940000534057617
2015-02-23,24.010000228881836
2015-02-24,24.030000686645508
2015-02-25,23.31999969482422
2015-02-26,21.84000015258789
2015-02-27,21.280000686645508
2015-03-02,21.489999771118164
2015-03-03,21.219999313354492
2015-03-04,21.100000381469727
2015-03-05,21.799999237060547
2015-03-06,20.860000610351562
2015-03-09,20.959999084472656
2015-03-10,20.729999542236328
2015-03-11,20.940000534057617
2015-03-12,21.059999465942383
2015-03-13,20.8700008392334
2015-03-16,21.15999984741211
2015-03-17,21.200000762939453
2015-03-18,21.290000915527344
2015-03-19,21.40999984741211
2015-03-20,21.670000076293945
2015-03-23,21.700000762939453
2015-03-24,21.600000381469727
2015-03-25,20.989999771118164
2015-03-26,21.170000076293945
2015-03-27,21.1200008392334
2015-03-30,21.06999969482422
2015-03-31,20.399999618530273
2015-04-01,21.489999771118164
2015-04-02,21.889999389648438
2015-04-06,21.549999237060547
2015-04-07,21.209999084472656
2015-04-08,20.899999618530273
2015-04-09,21.010000228881836
2015-04-10,21.229999542236328
2015-04-13,20.6299991607666
2015-04-14,20.809999465942383
2015-04-15,20.770000457763672
2015-04-16,20.799999237060547
2015-04-17,20.440000534057617
2015-04-20,21.18000030517578
2015-04-21,20.889999389648438
2015-04-22,20.93000030517578
2015-04-23,21.18000030517578
2015-04-24,21.299999237060547
2015-04-27,20.850000381469727
2015-04-28,21.520000457763672
2015-04-29,21.229999542236328
2015-04-30,21.06999969482422
2015-05-01,21.31999969482422
2015-05-04,20.899999618530273
2015-05-05,20.729999542236328
2015-05-06,20.520000457763672
2015-05-07,19.719999313354492
2015-05-08,19.950000762939453
2015-05-11,20.209999084472656
2015-05-12,20.049999237060547
2015-05-13,20.040000915527344
2015-05-14,20.149999618530273
2015-05-15,20.15999984741211
2015-05-18,20.3799991607666
2015-05-19,20.010000228881836
2015-05-20,20.079999923706055
2015-05-21,20.06999969482422
2015-05-22,19.959999084472656
2015-05-26,19.899999618530273
2015-05-27,20.3700008392334
2015-05-28,21.06999969482422
2015-05-29,20.719999313354492
2015-06-01,20.15999984741211
2015-06-02,20.75
2015-06-03,20.829999923706055
2015-06-04,20.5
2015-06-05,20.5
2015-06-08,20.610000610351562
2015-06-09,20.549999237060547
2015-06-10,20.829999923706055
2015-06-11,20.989999771118164
2015-06-12,20.989999771118164
2015-06-15,21.0
2015-06-16,21.139999389648438
2015-06-17,21.15999984741211
2015-06-18,21.559999465942383
2015-06-19,21.170000076293945
2015-06-22,21.489999771118164
2015-06-23,21.610000610351562
2015-06-24,21.84000015258789
2015-06-25,21.600000381469727
2015-06-26,21.360000610351562
2015-06-29,20.940000534057617
2015-06-30,21.010000228881836
2015-07-01,21.06999969482422
2015-07-02,20.850000381469727
2015-07-06,20.579999923706055
2015-07-07,20.610000610351562
2015-07-08,20.59000015258789
2015-07-09,20.299999237060547
2015-07-10,20.610000610351562
2015-07-13,20.360000610351562
2015-07-14,20.3700008392334
2015-07-15,20.43000030517578
2015-07-16,20.68000030517578
2015-07-17,20.709999084472656
2015-07-20,20.5
2015-07-21,20.25
2015-07-22,20.18000030517578
2015-07-23,20.209999084472656
2015-07-24,19.530000686645508
2015-07-27,19.579999923706055
2015-07-28,19.68000030517578
2015-07-29,19.889999389648438
2015-07-30,19.690000534057617
2015-07-31,19.93000030517578
2015-08-03,20.239999771118164
2015-08-04,19.979999542236328
2015-08-05,20.06999969482422
2015-08-06,19.6200008392334
2015-08-07,19.959999084472656
2015-08-10,20.06999969482422
2015-08-11,20.450000762939453
2015-08-12,20.010000228881836
2015-08-13,20.139999389648438
2015-08-14,20.600000381469727
2015-08-17,20.59000015258789
2015-08-18,20.459999084472656
2015-08-19,20.170000076293945
2015-08-20,19.899999618530273
2015-08-21,20.059999465942383
2015-08-24,19.209999084472656
2015-08-25,18.889999389648438
2015-08-26,19.43000030517578
2015-08-27,19.3700008392334
2015-08-28,19.760000228881836
2015-08-31,19.510000228881836
2015-09-01,19.1200008392334
2015-09-02,19.389999389648438
2015-09-03,19.520000457763672
2015-09-04,19.510000228881836
2015-09-08,19.770000457763672
2015-09-09,20.030000686645508
2015-09-10,19.1200008392334
2015-09-11,19.100000381469727
2015-09-14,19.290000915527344
2015-09-15,19.56999969482422
2015-09-16,20.010000228881836
2015-09-17,20.09000015258789
2015-09-18,19.899999618530273
2015-09-21,20.18000030517578
2015-09-22,19.8700008392334
2015-09-23,19.649999618530273
2015-09-24,20.100000381469727
2015-09-25,20.049999237060547
2015-09-28,19.709999084472656
2015-09-29,19.25
2015-09-30,19.270000457763672
2015-10-01,18.790000915527344
2015-10-02,18.899999618530273
2015-10-05,19.3700008392334
2015-10-06,19.350000381469727
2015-10-07,19.760000228881836
2015-10-08,20.420000076293945
2015-10-09,20.440000534057617
2015-10-12,20.399999618530273
2015-10-13,19.65999984741211
2015-10-14,19.68000030517578
2015-10-15,20.25
2015-10-16,20.219999313354492
2015-10-19,20.309999465942383
2015-10-20,20.940000534057617
2015-10-21,21.139999389648438
2015-10-22,21.540000915527344
2015-10-23,21.889999389648438
2015-10-26,21.68000030517578
2015-10-27,21.489999771118164
2015-10-28,22.350000381469727
2015-10-29,21.969999313354492
2015-10-30,22.100000381469727
2015-11-02,22.469999313354492
2015-11-03,22.6200008392334
2015-11-04,22.350000381469727
2015-11-05,21.079999923706055
2015-11-06,21.690000534057617
2015-11-09,21.979999542236328
2015-11-10,21.520000457763672
2015-11-11,21.200000762939453
2015-11-12,20.979999542236328
2015-11-13,20.479999542236328
2015-11-16,20.829999923706055
2015-11-17,20.84000015258789
2015-11-18,21.40999984741211
2015-11-19,21.450000762939453
2015-11-20,21.600000381469727
2015-11-23,21.56999969482422
2015-11-24,21.739999771118164
2015-11-25,21.799999237060547
2015-11-27,22.040000915527344
2015-11-30,21.790000915527344
2015-12-01,21.889999389648438
2015-12-02,22.020000457763672
2015-12-03,21.65999984741211
2015-12-04,21.600000381469727
2015-12-07,21.780000686645508
2015-12-08,21.8700008392334
2015-12-09,21.6200008392334
2015-12-10,21.399999618530273
2015-12-11,20.790000915527344
2015-12-14,20.450000762939453
2015-12-15,20.829999923706055
2015-12-16,21.799999237060547
2015-12-17,21.770000457763672
2015-12-18,21.15999984741211
2015-12-21,21.0
2015-12-22,21.1200008392334
2015-12-23,21.68000030517578
2015-12-24,21.670000076293945
2015-12-28,21.770000457763672
2015-12-29,21.989999771118164
2015-12-30,21.469999313354492
2015-12-31,20.950000762939453
2016-01-04,20.149999618530273
2016-01-05,20.649999618530273
2016-01-06,20.850000381469727
2016-01-07,20.049999237060547
2016-01-08,19.399999618530273
2016-01-11,20.139999389648438
2016-01-12,20.260000228881836
2016-01-13,19.049999237060547
2016-01-14,19.360000610351562
2016-01-15,19.100000381469727
2016-01-19,18.93000030517578
2016-01-20,18.6200008392334
2016-01-21,18.479999542236328
2016-01-22,19.110000610351562
2016-01-25,18.950000762939453
2016-01-26,19.260000228881836
2016-01-27,19.270000457763672
2016-01-28,19.649999618530273
2016-01-29,20.040000915527344
2016-02-01,20.030000686645508
2016-02-02,19.989999771118164
2016-02-03,20.329999923706055
2016-02-04,20.15999984741211
2016-02-05,19.739999771118164
2016-02-08,19.600000381469727
2016-02-09,18.8700008392334
2016-02-10,18.950000762939453
2016-02-11,19.93000030517578
2016-02-12,19.440000534057617
2016-02-16,19.729999542236328
2016-02-17,20.219999313354492
2016-02-18,20.489999771118164
2016-02-19,20.8700008392334
2016-02-22,21.100000381469727
2016-02-23,20.850000381469727
2016-02-24,21.030000686645508
2016-02-25,21.200000762939453
2016-02-26,22.979999542236328
2016-02-29,23.389999389648438
2016-03-01,22.899999618530273
2016-03-02,23.770000457763672
2016-03-03,24.0
2016-03-04,24.06999969482422
2016-03-07,24.149999618530273
2016-03-08,24.1299991607666
2016-03-09,23.739999771118164
2016-03-10,23.780000686645508
2016-03-11,23.790000915527344
2016-03-14,23.670000076293945
2016-03-15,23.329999923706055
2016-03-16,23.68000030517578
2016-03-17,23.989999771118164
2016-03-18,23.959999084472656
2016-03-21,24.040000915527344
2016-03-22,23.780000686645508
2016-03-23,23.540000915527344
2016-03-24,23.829999923706055
2016-03-28,24.299999237060547
2016-03-29,25.469999313354492
2016-03-30,25.65999984741211
2016-03-31,25.760000228881836
2016-04-01,25.920000076293945
2016-04-04,25.09000015258789
2016-04-05,24.440000534057617
2016-04-06,24.420000076293945
2016-04-07,24.1299991607666
2016-04-08,24.229999542236328
2016-04-11,24.219999313354492
2016-04-12,24.399999618530273
2016-04-13,23.899999618530273
2016-04-14,23.760000228881836
2016-04-15,24.110000610351562
2016-04-18,24.18000030517578
2016-04-19,24.260000228881836
2016-04-20,24.100000381469727
2016-04-21,23.530000686645508
2016-04-22,23.709999084472656
2016-04-25,23.540000915527344
2016-04-26,23.790000915527344
2016-04-27,23.8700008392334
2016-04-28,23.790000915527344
2016-04-29,23.639999389648438
2016-05-02,24.43000030517578
2016-05-03,23.75
2016-05-04,23.850000381469727
2016-05-05,24.600000381469727
2016-05-06,24.950000762939453
2016-05-09,24.959999084472656
2016-05-10,25.6299991607666
2016-05-11,25.700000762939453
2016-05-12,25.979999542236328
2016-05-13,25.799999237060547
2016-05-16,25.709999084472656
2016-05-17,24.81999969482422
2016-05-18,24.559999465942383
2016-05-19,24.229999542236328
2016-05-20,24.459999084472656
2016-05-23,24.190000534057617
2016-05-24,24.690000534057617
2016-05-25,24.479999542236328
2016-05-26,24.549999237060547
2016-05-27,24.579999923706055
2016-05-31,24.579999923706055
2016-06-01,24.239999771118164
2016-06-02,24.399999618530273
2016-06-03,24.459999084472656
2016-06-06,24.549999237060547
2016-06-07,24.940000534057617
2016-06-08,25.06999969482422
2016-06-09,24.920000076293945
2016-06-10,24.920000076293945
2016-06-13,25.139999389648438
2016-06-14,25.6200008392334
2016-06-15,25.690000534057617
2016-06-16,26.190000534057617
2016-06-17,26.239999771118164
2016-06-20,26.239999771118164
2016-06-21,26.049999237060547
2016-06-22,25.950000762939453
2016-06-23,26.719999313354492
2016-06-24,26.06999969482422
2016-06-27,25.200000762939453
2016-06-28,25.670000076293945
2016-06-29,26.59000015258789
2016-06-30,27.239999771118164
2016-07-01,27.31999969482422
2016-07-05,27.75
2016-07-06,27.860000610351562
2016-07-07,27.850000381469727
2016-07-08,28.360000610351562
2016-07-11,28.209999084472656
2016-07-12,28.3799991607666
2016-07-13,28.219999313354492
2016-07-14,27.899999618530273
2016-07-15,28.0
2016-07-18,27.8799991607666
2016-07-19,27.56999969482422
2016-07-20,27.530000686645508
2016-07-21,26.959999084472656
2016-07-22,27.899999618530273
2016-07-25,27.6299991607666
2016-07-26,27.610000610351562
2016-07-27,27.809999465942383
2016-07-28,27.350000381469727
2016-07-29,27.950000762939453
2016-08-01,28.030000686645508
2016-08-02,27.200000762939453
2016-08-03,26.920000076293945
2016-08-04,26.579999923706055
2016-08-05,25.950000762939453
2016-08-08,25.610000610351562
2016-08-09,25.719999313354492
2016-08-10,25.969999313354492
2016-08-11,25.889999389648438
2016-08-12,25.3799991607666
2016-08-15,25.09000015258789
2016-08-16,24.299999237060547
2016-08-17,24.299999237060547
2016-08-18,24.200000762939453
2016-08-19,23.969999313354492
2016-08-22,23.959999084472656
2016-08-23,23.940000534057617
2016-08-24,24.149999618530273
2016-08-25,24.43000030517578
2016-08-26,24.09000015258789
2016-08-29,24.15999984741211
2016-08-30,24.170000076293945
2016-08-31,24.049999237060547
2016-09-01,23.920000076293945
2016-09-02,24.389999389648438
2016-09-06,24.420000076293945
2016-09-07,24.579999923706055
2016-09-08,24.450000762939453
2016-09-09,23.40999984741211
2016-09-12,24.06999969482422
2016-09-13,23.649999618530273
2016-09-14,23.700000762939453
2016-09-15,24.200000762939453
2016-09-16,24.299999237060547
2016-09-19,24.479999542236328
2016-09-20,24.309999465942383
2016-09-21,24.549999237060547
2016-09-22,25.6299991607666
2016-09-23,25.610000610351562
2016-09-26,25.219999313354492
2016-09-27,25.559999465942383
2016-09-28,25.8700008392334
2016-09-29,25.719999313354492
2016-09-30,25.239999771118164
2016-10-03,25.299999237060547
2016-10-04,24.93000030517578
2016-10-05,24.739999771118164
2016-10-06,24.81999969482422
2016-10-07,24.690000534057617
2016-10-10,24.739999771118164
2016-10-11,24.479999542236328
2016-10-12,24.040000915527344
2016-10-13,24.079999923706055
2016-10-14,23.920000076293945
2016-10-17,24.1200008392334
2016-10-18,24.65999984741211
2016-10-19,25.06999969482422
2016-10-20,23.420000076293945
2016-10-21,23.719999313354492
2016-10-24,23.790000915527344
2016-10-25,23.93000030517578
