,CSTE
2019-10-29,17.290000915527344
2019-10-30,16.979999542236328
2019-10-31,16.889999389648438
2019-11-01,17.329999923706055
2019-11-04,17.469999313354492
2019-11-05,17.020000457763672
2019-11-06,16.729999542236328
2019-11-07,16.0
2019-11-08,16.030000686645508
2019-11-11,15.619999885559082
2019-11-12,15.800000190734863
2019-11-13,15.930000305175781
2019-11-14,15.819999694824219
2019-11-15,15.789999961853027
2019-11-18,16.040000915527344
2019-11-19,15.510000228881836
2019-11-20,15.170000076293945
2019-11-21,15.260000228881836
2019-11-22,15.529999732971191
2019-11-25,15.75
2019-11-26,15.8100004196167
2019-11-27,15.380000114440918
2019-11-29,15.65999984741211
2019-12-02,15.199999809265137
2019-12-03,15.09000015258789
2019-12-04,15.210000038146973
2019-12-05,15.239999771118164
2019-12-06,15.1899995803833
2019-12-09,15.020000457763672
2019-12-10,15.0
2019-12-11,15.140000343322754
2019-12-12,15.0
2019-12-13,15.180000305175781
2019-12-16,15.449999809265137
2019-12-17,15.350000381469727
2019-12-18,15.300000190734863
2019-12-19,15.119999885559082
2019-12-20,15.15999984741211
2019-12-23,14.930000305175781
2019-12-24,14.930000305175781
2019-12-26,14.9399995803833
2019-12-27,14.90999984741211
2019-12-30,15.210000038146973
2019-12-31,15.069999694824219
2020-01-02,15.239999771118164
2020-01-03,15.15999984741211
2020-01-06,15.180000305175781
2020-01-07,15.069999694824219
2020-01-08,15.109999656677246
2020-01-09,15.029999732971191
2020-01-10,15.039999961853027
2020-01-13,15.15999984741211
2020-01-14,15.0
2020-01-15,15.430000305175781
2020-01-16,15.680000305175781
2020-01-17,15.380000114440918
2020-01-21,15.399999618530273
2020-01-22,15.350000381469727
2020-01-23,14.9399995803833
2020-01-24,14.5600004196167
2020-01-27,13.829999923706055
2020-01-28,13.800000190734863
2020-01-29,13.579999923706055
2020-01-30,13.270000457763672
2020-01-31,13.079999923706055
2020-02-03,13.100000381469727
2020-02-04,12.6899995803833
2020-02-05,13.380000114440918
2020-02-06,13.359999656677246
2020-02-07,13.3100004196167
2020-02-10,13.600000381469727
2020-02-11,13.880000114440918
2020-02-12,12.300000190734863
2020-02-13,11.619999885559082
2020-02-14,11.649999618530273
2020-02-18,12.0
2020-02-19,11.930000305175781
2020-02-20,11.8100004196167
2020-02-21,12.0600004196167
2020-02-24,11.84000015258789
2020-02-25,11.319999694824219
2020-02-26,11.619999885559082
2020-02-27,11.0600004196167
2020-02-28,10.8100004196167
2020-03-02,11.069999694824219
2020-03-03,10.960000038146973
2020-03-04,10.890000343322754
2020-03-05,10.770000457763672
2020-03-06,10.3100004196167
2020-03-09,9.1899995803833
2020-03-10,9.489999771118164
2020-03-11,9.199999809265137
2020-03-12,8.3100004196167
2020-03-13,8.670000076293945
2020-03-16,8.25
2020-03-17,9.09000015258789
2020-03-18,8.329999923706055
2020-03-19,8.75
2020-03-20,8.899999618530273
2020-03-23,9.130000114440918
2020-03-24,9.470000267028809
2020-03-25,9.90999984741211
2020-03-26,10.329999923706055
2020-03-27,10.109999656677246
2020-03-30,10.569999694824219
2020-03-31,10.569999694824219
2020-04-01,10.0
2020-04-02,9.949999809265137
2020-04-03,9.449999809265137
2020-04-06,9.960000038146973
2020-04-07,9.859999656677246
2020-04-08,9.880000114440918
2020-04-09,9.949999809265137
2020-04-13,9.920000076293945
2020-04-14,9.760000228881836
2020-04-15,9.6899995803833
2020-04-16,9.1899995803833
2020-04-17,9.9399995803833
2020-04-20,9.75
2020-04-21,9.430000305175781
2020-04-22,9.1899995803833
2020-04-23,9.329999923706055
2020-04-24,9.229999542236328
2020-04-27,9.59000015258789
2020-04-28,9.5600004196167
2020-04-29,10.020000457763672
2020-04-30,9.8100004196167
2020-05-01,10.100000381469727
2020-05-04,10.279999732971191
2020-05-05,10.180000305175781
2020-05-06,10.180000305175781
2020-05-07,10.920000076293945
2020-05-08,10.949999809265137
2020-05-11,10.369999885559082
2020-05-12,9.829999923706055
2020-05-13,9.670000076293945
2020-05-14,9.619999885559082
2020-05-15,9.670000076293945
2020-05-18,10.510000228881836
2020-05-19,10.369999885559082
2020-05-20,10.6899995803833
2020-05-21,10.819999694824219
2020-05-22,10.619999885559082
2020-05-26,10.9399995803833
2020-05-27,11.300000190734863
2020-05-28,11.34000015258789
2020-05-29,11.140000343322754
2020-06-01,11.109999656677246
2020-06-02,11.100000381469727
2020-06-03,11.260000228881836
2020-06-04,11.670000076293945
2020-06-05,12.289999961853027
2020-06-08,12.670000076293945
2020-06-09,12.460000038146973
2020-06-10,11.789999961853027
2020-06-11,10.979999542236328
2020-06-12,11.100000381469727
2020-06-15,11.329999923706055
2020-06-16,11.8100004196167
2020-06-17,11.6899995803833
2020-06-18,11.380000114440918
2020-06-19,10.859999656677246
2020-06-22,10.859999656677246
2020-06-23,10.90999984741211
2020-06-24,10.390000343322754
2020-06-25,10.3100004196167
2020-06-26,11.100000381469727
2020-06-29,11.15999984741211
2020-06-30,11.850000381469727
2020-07-01,11.270000457763672
2020-07-02,11.399999618530273
2020-07-06,11.25
2020-07-07,10.869999885559082
2020-07-08,10.770000457763672
2020-07-09,10.729999542236328
2020-07-10,10.930000305175781
2020-07-13,10.829999923706055
2020-07-14,11.0600004196167
2020-07-15,11.3100004196167
2020-07-16,11.859999656677246
2020-07-17,11.630000114440918
2020-07-20,11.329999923706055
2020-07-21,11.359999656677246
2020-07-22,10.890000343322754
2020-07-23,11.34000015258789
2020-07-24,11.119999885559082
2020-07-27,11.479999542236328
2020-07-28,11.300000190734863
2020-07-29,11.430000305175781
2020-07-30,11.470000267028809
2020-07-31,11.470000267028809
2020-08-03,11.680000305175781
2020-08-04,11.869999885559082
2020-08-05,11.460000038146973
2020-08-06,10.760000228881836
2020-08-07,10.770000457763672
2020-08-10,10.800000190734863
2020-08-11,10.4399995803833
2020-08-12,10.90999984741211
2020-08-13,11.039999961853027
2020-08-14,11.069999694824219
2020-08-17,10.9399995803833
2020-08-18,10.670000076293945
2020-08-19,10.75
2020-08-20,10.779999732971191
2020-08-21,10.859999656677246
2020-08-24,10.880000114440918
2020-08-25,10.960000038146973
2020-08-26,10.59000015258789
2020-08-27,10.670000076293945
2020-08-28,11.010000228881836
2020-08-31,11.039999961853027
2020-09-01,10.829999923706055
2020-09-02,10.760000228881836
2020-09-03,10.75
2020-09-04,10.850000381469727
2020-09-08,10.420000076293945
2020-09-09,10.470000267028809
2020-09-10,10.329999923706055
2020-09-11,10.300000190734863
2020-09-14,10.229999542236328
2020-09-15,10.510000228881836
2020-09-16,10.609999656677246
2020-09-17,10.34000015258789
2020-09-18,10.119999885559082
2020-09-21,9.789999961853027
2020-09-22,9.779999732971191
2020-09-23,9.529999732971191
2020-09-24,9.470000267028809
2020-09-25,9.279999732971191
2020-09-28,9.720000267028809
2020-09-29,10.079999923706055
2020-09-30,9.800000190734863
2020-10-01,10.100000381469727
2020-10-02,10.260000228881836
2020-10-05,10.59000015258789
2020-10-06,10.899999618530273
2020-10-07,11.359999656677246
2020-10-08,11.850000381469727
2020-10-09,11.989999771118164
2020-10-12,12.130000114440918
2020-10-13,12.0
2020-10-14,11.720000267028809
2020-10-15,11.720000267028809
2020-10-16,11.430000305175781
2020-10-19,11.239999771118164
2020-10-20,11.199999809265137
2020-10-21,10.75
2020-10-22,10.300000190734863
2020-10-23,10.640000343322754
2020-10-26,10.710000038146973
2020-10-27,10.399999618530273
2020-10-28,9.890000343322754
2020-10-29,9.770000457763672
2020-10-30,9.649999618530273
2020-11-02,10.100000381469727
2020-11-03,9.949999809265137
2020-11-04,11.649999618530273
2020-11-05,12.199999809265137
2020-11-06,11.289999961853027
2020-11-09,11.920000076293945
2020-11-10,11.720000267028809
2020-11-11,11.699999809265137
2020-11-12,11.449999809265137
2020-11-13,11.59000015258789
2020-11-16,12.069999694824219
2020-11-17,11.890000343322754
2020-11-18,11.989999771118164
2020-11-19,12.229999542236328
2020-11-20,12.039999961853027
2020-11-23,12.270000457763672
2020-11-24,12.390000343322754
2020-11-25,12.260000228881836
2020-11-27,12.170000076293945
2020-11-30,11.9399995803833
2020-12-01,11.619999885559082
2020-12-02,11.489999771118164
2020-12-03,11.470000267028809
2020-12-04,11.649999618530273
2020-12-07,11.800000190734863
2020-12-08,11.899999618530273
2020-12-09,11.960000038146973
2020-12-10,12.039999961853027
2020-12-11,11.680000305175781
2020-12-14,11.5
2020-12-15,11.779999732971191
2020-12-16,11.220000267028809
2020-12-17,11.270000457763672
2020-12-18,11.25
2020-12-21,10.779999732971191
2020-12-22,10.640000343322754
2020-12-23,10.890000343322754
2020-12-24,10.960000038146973
2020-12-28,10.800000190734863
2020-12-29,12.989999771118164
2020-12-30,12.770000457763672
2020-12-31,12.890000343322754
2021-01-04,12.630000114440918
2021-01-05,12.9399995803833
2021-01-06,13.359999656677246
2021-01-07,13.619999885559082
2021-01-08,12.9399995803833
2021-01-11,12.800000190734863
2021-01-12,13.100000381469727
2021-01-13,13.300000190734863
2021-01-14,13.319999694824219
2021-01-15,13.029999732971191
2021-01-19,13.050000190734863
2021-01-20,13.359999656677246
2021-01-21,13.760000228881836
2021-01-22,13.760000228881836
2021-01-25,13.579999923706055
2021-01-26,13.539999961853027
2021-01-27,12.890000343322754
2021-01-28,13.010000228881836
2021-01-29,12.579999923706055
2021-02-01,12.84000015258789
2021-02-02,12.960000038146973
2021-02-03,12.899999618530273
2021-02-04,13.0600004196167
2021-02-05,13.029999732971191
2021-02-08,13.84000015258789
2021-02-09,14.270000457763672
2021-02-10,13.739999771118164
2021-02-11,13.649999618530273
2021-02-12,13.6899995803833
2021-02-16,13.420000076293945
2021-02-17,13.180000305175781
2021-02-18,13.270000457763672
2021-02-19,13.229999542236328
2021-02-22,13.40999984741211
2021-02-23,13.170000076293945
2021-02-24,12.880000114440918
2021-02-25,12.479999542236328
2021-02-26,12.609999656677246
2021-03-01,12.84000015258789
2021-03-02,12.449999809265137
2021-03-03,12.579999923706055
2021-03-04,12.600000381469727
2021-03-05,13.020000457763672
2021-03-08,13.140000343322754
2021-03-09,12.699999809265137
2021-03-10,12.970000267028809
2021-03-11,13.09000015258789
2021-03-12,13.229999542236328
2021-03-15,13.5
2021-03-16,13.539999961853027
2021-03-17,13.40999984741211
2021-03-18,13.630000114440918
2021-03-19,14.109999656677246
2021-03-22,13.779999732971191
2021-03-23,13.229999542236328
2021-03-24,13.010000228881836
2021-03-25,13.220000267028809
2021-03-26,13.729999542236328
2021-03-29,13.550000190734863
2021-03-30,13.770000457763672
2021-03-31,13.729999542236328
2021-04-01,13.890000343322754
2021-04-05,13.800000190734863
2021-04-06,14.140000343322754
2021-04-07,13.90999984741211
2021-04-08,13.869999885559082
2021-04-09,13.90999984741211
2021-04-12,13.930000305175781
2021-04-13,13.630000114440918
2021-04-14,13.630000114440918
2021-04-15,13.880000114440918
2021-04-16,14.180000305175781
2021-04-19,14.039999961853027
2021-04-20,13.739999771118164
2021-04-21,13.890000343322754
2021-04-22,13.699999809265137
2021-04-23,13.899999618530273
2021-04-26,13.930000305175781
2021-04-27,13.920000076293945
2021-04-28,14.1899995803833
2021-04-29,14.279999732971191
2021-04-30,13.960000038146973
2021-05-03,14.489999771118164
2021-05-04,14.420000076293945
2021-05-05,15.949999809265137
2021-05-06,16.93000030517578
2021-05-07,17.030000686645508
2021-05-10,16.59000015258789
2021-05-11,15.979999542236328
2021-05-12,15.300000190734863
2021-05-13,15.15999984741211
2021-05-14,16.020000457763672
