,VZ
2004-03-15,33.54473876953125
2004-03-16,33.49977111816406
2004-03-17,33.580711364746094
2004-03-18,33.60769271850586
2004-03-19,33.69762420654297
2004-03-22,32.906219482421875
2004-03-23,32.42958068847656
2004-03-24,32.411590576171875
2004-03-25,32.726356506347656
2004-03-26,32.39360427856445
2004-03-29,32.6274299621582
2004-03-30,32.6544075012207
2004-03-31,32.86125564575195
2004-04-01,33.18500900268555
2004-04-02,33.490779876708984
2004-04-05,33.859500885009766
2004-04-06,33.832523345947266
2004-04-07,33.553733825683594
2004-04-08,33.553733825683594
2004-04-12,33.78755569458008
2004-04-13,33.400848388671875
2004-04-14,33.34688949584961
2004-04-15,33.32889938354492
2004-04-16,33.05010986328125
2004-04-19,33.4188346862793
2004-04-20,33.508766174316406
2004-04-21,33.89547348022461
2004-04-22,33.95842742919922
2004-04-23,33.76057434082031
2004-04-26,33.9404411315918
2004-04-27,33.72460174560547
2004-04-28,33.86849594116211
2004-04-29,33.985408782958984
2004-04-30,33.9404411315918
2004-05-03,33.89547348022461
2004-05-04,34.075340270996094
2004-05-05,34.02138137817383
2004-05-06,33.778564453125
2004-05-07,33.077091217041016
2004-05-10,32.69038009643555
2004-05-11,32.51951217651367
2004-05-12,32.6274299621582
2004-05-13,32.60044860839844
2004-05-14,32.69937515258789
2004-05-17,32.17776870727539
2004-05-18,32.474544525146484
2004-05-19,32.45655822753906
2004-05-20,32.19575500488281
2004-05-21,32.16877365112305
2004-05-24,31.800052642822266
2004-05-25,31.880992889404297
2004-05-26,30.936702728271484
2004-05-27,31.548242568969727
2004-05-28,31.098581314086914
2004-06-01,31.359384536743164
2004-06-02,31.638174057006836
2004-06-03,31.41334342956543
2004-06-04,31.440324783325195
2004-06-07,31.871997833251953
2004-06-08,31.970924377441406
2004-06-09,32.24971389770508
2004-06-10,32.60944366455078
2004-06-14,32.384613037109375
2004-06-15,32.321659088134766
2004-06-16,32.14179611206055
2004-06-17,32.2677001953125
2004-06-18,32.52850341796875
2004-06-21,32.1328010559082
2004-06-22,31.809045791625977
2004-06-23,31.880992889404297
2004-06-24,31.943944931030273
2004-06-25,32.16877365112305
2004-06-28,32.33964538574219
2004-06-29,32.411590576171875
2004-06-30,32.54648971557617
2004-07-01,32.42058563232422
2004-07-02,32.43857192993164
2004-07-06,32.42958068847656
2004-07-07,32.43857192993164
2004-07-08,31.907970428466797
2004-07-09,31.871997833251953
2004-07-12,32.150787353515625
2004-07-13,31.83602523803711
2004-07-14,31.620187759399414
2004-07-15,31.3054256439209
2004-07-16,31.116567611694336
2004-07-19,31.008649826049805
2004-07-20,31.233478546142578
2004-07-21,30.693885803222656
2004-07-22,31.125560760498047
2004-07-23,31.764080047607422
2004-07-26,32.825279235839844
2004-07-27,34.04835891723633
2004-07-28,34.80379104614258
2004-07-29,34.9566764831543
2004-07-30,34.6599006652832
2004-08-02,34.80379104614258
2004-08-03,35.10955810546875
2004-08-04,35.226470947265625
2004-08-05,34.74983215332031
2004-08-06,34.48902893066406
2004-08-09,34.48003387451172
2004-08-10,35.15452575683594
2004-08-11,35.43331527709961
2004-08-12,35.07358932495117
2004-08-13,35.136539459228516
2004-08-16,35.21747970581055
2004-08-17,35.00164031982422
2004-08-18,35.19049835205078
2004-08-19,35.29841613769531
2004-08-20,35.613182067871094
2004-08-23,35.487274169921875
2004-08-24,35.33439254760742
2004-08-25,35.226470947265625
2004-08-26,35.08258056640625
2004-08-27,35.03761672973633
2004-08-30,35.10056686401367
2004-08-31,35.29841613769531
2004-09-01,35.523250579833984
2004-09-02,35.92794418334961
2004-09-03,36.02687072753906
2004-09-07,36.332637786865234
2004-09-08,36.35062789916992
2004-09-09,36.23371505737305
2004-09-10,36.27867889404297
2004-09-13,36.46753692626953
2004-09-14,36.70136260986328
2004-09-15,35.92794418334961
2004-09-16,36.134788513183594
2004-09-17,36.48552322387695
2004-09-20,36.14378356933594
2004-09-21,36.46753692626953
2004-09-22,36.37760543823242
2004-09-23,36.09881591796875
2004-09-24,36.25170135498047
2004-09-27,35.79304504394531
2004-09-28,35.84700393676758
2004-09-29,35.77505874633789
2004-09-30,35.41532897949219
2004-10-01,36.00888442993164
2004-10-04,36.80028533935547
2004-10-05,37.03411102294922
2004-10-06,37.30390930175781
2004-10-07,36.971160888671875
2004-10-08,36.629417419433594
2004-10-11,36.737335205078125
2004-10-12,37.178001403808594
2004-10-13,36.935184478759766
2004-10-14,36.66539001464844
2004-10-15,36.75532150268555
2004-10-18,36.7193489074707
2004-10-19,36.25170135498047
2004-10-20,36.00888442993164
2004-10-21,35.784053802490234
2004-10-22,35.046607971191406
2004-10-25,34.965667724609375
2004-10-26,35.07358932495117
2004-10-27,35.43331527709961
2004-10-28,35.41532897949219
2004-10-29,35.16352081298828
2004-11-01,35.954925537109375
2004-11-02,35.9729118347168
2004-11-03,36.476531982421875
2004-11-04,36.94417953491211
2004-11-05,36.8812255859375
2004-11-08,36.96216583251953
2004-11-09,37.11505126953125
2004-11-10,37.02511978149414
2004-11-11,37.44779968261719
2004-11-12,37.96940612792969
2004-11-15,37.645652770996094
2004-11-16,37.42081832885742
2004-11-17,37.2139778137207
2004-11-18,37.348873138427734
2004-11-19,36.96216583251953
2004-11-22,36.86323928833008
2004-11-23,36.845252990722656
2004-11-24,36.77330780029297
2004-11-26,36.89921188354492
2004-11-29,37.0431022644043
2004-11-30,37.079078674316406
2004-12-01,37.411827087402344
2004-12-02,37.69961166381836
2004-12-03,37.78954315185547
2004-12-06,37.717594146728516
2004-12-07,37.22296905517578
2004-12-08,37.18699645996094
2004-12-09,37.05209732055664
2004-12-10,36.69236755371094
2004-12-13,37.12404251098633
2004-12-14,36.908206939697266
2004-12-15,36.60243606567383
2004-12-16,36.332637786865234
2004-12-17,36.78230285644531
2004-12-20,36.63840866088867
2004-12-21,37.0161247253418
2004-12-22,36.79129409790039
2004-12-23,36.647403717041016
2004-12-27,36.5214958190918
2004-12-28,36.80928039550781
2004-12-29,36.72834014892578
2004-12-30,36.674381256103516
2004-12-31,36.43156433105469
2005-01-03,36.413578033447266
2005-01-04,36.044857025146484
2005-01-05,35.99089813232422
2005-01-06,35.568214416503906
2005-01-07,35.44231033325195
2005-01-10,35.10056686401367
2005-01-11,34.71385955810547
2005-01-12,34.381107330322266
2005-01-13,33.36487579345703
2005-01-14,33.13105010986328
2005-01-18,33.88648223876953
2005-01-19,32.96017837524414
2005-01-20,32.61843490600586
2005-01-21,32.825279235839844
2005-01-24,33.140045166015625
2005-01-25,32.37561798095703
2005-01-26,32.843265533447266
2005-01-27,32.258705139160156
2005-01-28,32.08783721923828
2005-01-31,32.00689697265625
2005-02-01,32.2677001953125
2005-02-02,32.2677001953125
2005-02-03,32.28568649291992
2005-02-04,33.140045166015625
2005-02-07,32.97816467285156
2005-02-08,32.78031539916992
2005-02-09,32.42958068847656
2005-02-10,32.411590576171875
2005-02-11,32.6544075012207
2005-02-14,32.54648971557617
2005-02-15,32.60944366455078
2005-02-16,32.48353958129883
2005-02-17,32.08783721923828
2005-02-18,31.75508689880371
2005-02-22,31.818038940429688
2005-02-23,31.970924377441406
2005-02-24,31.92595863342285
2005-02-25,32.555484771728516
2005-02-28,32.34864044189453
2005-03-01,32.60044860839844
2005-03-02,32.798301696777344
2005-03-03,32.708370208740234
2005-03-04,32.753334045410156
2005-03-07,32.83427429199219
2005-03-08,32.465553283691406
2005-03-09,32.50152587890625
2005-03-10,32.52850341796875
2005-03-11,32.43857192993164
2005-03-14,32.44756317138672
2005-03-15,32.08783721923828
2005-03-16,31.782066345214844
2005-03-17,31.66515350341797
2005-03-18,31.611194610595703
2005-03-21,31.43132972717285
2005-03-22,30.99066162109375
2005-03-23,31.395357131958008
2005-03-24,31.260459899902344
2005-03-28,31.224485397338867
2005-03-29,31.350391387939453
2005-03-30,31.863004684448242
2005-03-31,31.92595863342285
2005-04-01,31.647167205810547
2005-04-04,32.060855865478516
2005-04-05,32.16877365112305
2005-04-06,31.934951782226562
2005-04-07,31.84501838684082
2005-04-08,31.539249420166016
2005-04-11,31.386363983154297
2005-04-12,31.647167205810547
2005-04-13,31.386363983154297
2005-04-14,31.377370834350586
2005-04-15,30.711872100830078
2005-04-18,30.576974868774414
2005-04-19,30.72086524963379
2005-04-20,30.37912368774414
2005-04-21,30.81079864501953
2005-04-22,30.63093376159668
2005-04-25,30.63093376159668
2005-04-26,30.576974868774414
2005-04-27,31.67414665222168
2005-04-28,31.521263122558594
2005-04-29,32.19575500488281
2005-05-02,31.449317932128906
2005-05-03,31.179519653320312
2005-05-04,31.206499099731445
2005-05-05,30.846771240234375
2005-05-06,31.08059310913086
2005-05-09,31.06260871887207
2005-05-10,30.873750686645508
2005-05-11,30.918716430664062
2005-05-12,30.83777618408203
2005-05-13,30.657913208007812
2005-05-16,31.026634216308594
2005-05-17,31.08059310913086
2005-05-18,31.278444290161133
2005-05-19,31.530256271362305
2005-05-20,31.656160354614258
2005-05-23,31.791059494018555
2005-05-24,31.656160354614258
2005-05-25,31.83602523803711
2005-05-26,31.791059494018555
2005-05-27,31.889984130859375
2005-05-31,31.818038940429688
2005-06-01,31.800052642822266
2005-06-02,31.629180908203125
2005-06-03,31.629180908203125
2005-06-06,31.49428367614746
2005-06-07,31.51226806640625
2005-06-08,31.539249420166016
2005-06-09,31.3054256439209
2005-06-10,31.341398239135742
2005-06-13,31.395357131958008
2005-06-14,31.48529052734375
2005-06-15,31.620187759399414
2005-06-16,31.42233657836914
2005-06-17,31.503276824951172
2005-06-20,31.602201461791992
2005-06-21,31.476295471191406
2005-06-22,31.503276824951172
2005-06-23,31.224485397338867
2005-06-24,30.99965476989746
2005-06-27,30.918716430664062
2005-06-28,31.16153335571289
2005-06-29,31.233478546142578
2005-06-30,31.07160186767578
2005-07-01,31.089588165283203
2005-07-05,31.40435028076172
2005-07-06,30.954689025878906
2005-07-07,30.855764389038086
2005-07-08,30.936702728271484
2005-07-11,30.846771240234375
2005-07-12,30.801803588867188
2005-07-13,31.098581314086914
2005-07-14,31.296432495117188
2005-07-15,31.197505950927734
2005-07-18,30.90073013305664
2005-07-19,31.026634216308594
2005-07-20,30.98166847229004
2005-07-21,30.73885154724121
2005-07-22,30.7298583984375
2005-07-25,30.594959259033203
2005-07-26,30.693885803222656
2005-07-27,30.846771240234375
2005-07-28,31.1705265045166
2005-07-29,30.783817291259766
2005-08-01,30.55898666381836
2005-08-02,30.46905517578125
2005-08-03,30.774824142456055
2005-08-04,30.30717658996582
2005-08-05,29.96543312072754
2005-08-08,29.79456329345703
2005-08-09,29.94744873046875
2005-08-10,29.812549591064453
2005-08-11,29.7675838470459
2005-08-12,29.72261619567871
2005-08-15,29.668657302856445
2005-08-16,29.758590698242188
2005-08-17,29.72261619567871
2005-08-18,29.578725814819336
2005-08-19,29.740604400634766
2005-08-22,29.79456329345703
2005-08-23,29.89348793029785
2005-08-24,29.488792419433594
2005-08-25,29.398860931396484
2005-08-26,29.317922592163086
2005-08-29,29.156044006347656
2005-08-30,29.093090057373047
2005-08-31,29.416847229003906
2005-09-01,29.335908889770508
2005-09-02,29.210002899169922
2005-09-06,29.587718963623047
2005-09-07,29.434833526611328
2005-09-08,29.210002899169922
2005-09-09,29.434833526611328
2005-09-12,29.308929443359375
2005-09-13,29.227989196777344
2005-09-14,29.254968643188477
2005-09-15,29.129064559936523
2005-09-16,29.50678062438965
2005-09-19,29.29993438720703
2005-09-20,29.01215171813965
2005-09-21,28.733362197875977
2005-09-22,28.724369049072266
2005-09-23,28.92222023010254
2005-09-26,28.77832794189453
2005-09-27,28.643430709838867
2005-09-28,29.147050857543945
2005-09-29,29.254968643188477
2005-09-30,29.398860931396484
2005-10-03,29.138057708740234
2005-10-04,28.976179122924805
2005-10-05,28.24772834777832
2005-10-06,27.977930068969727
2005-10-07,27.510282516479492
2005-10-10,27.24048614501953
2005-10-11,26.925722122192383
2005-10-12,26.826797485351562
2005-10-13,26.79981803894043
2005-10-14,26.88974952697754
2005-10-17,26.440088272094727
2005-10-18,26.395122528076172
2005-10-19,26.440088272094727
2005-10-20,26.260223388671875
2005-10-21,26.54800796508789
2005-10-24,27.06062126159668
2005-10-25,27.330419540405273
2005-10-26,27.510282516479492
2005-10-27,27.66316795349121
2005-10-28,28.50853157043457
2005-10-31,28.33765983581543
2005-11-01,28.18477439880371
2005-11-02,28.301687240600586
2005-11-03,27.72612190246582
2005-11-04,27.789073944091797
2005-11-07,27.47430992126465
2005-11-08,27.5732364654541
2005-11-09,27.74410629272461
2005-11-10,28.004911422729492
2005-11-11,28.23873519897461
2005-11-14,28.211755752563477
2005-11-15,27.717126846313477
2005-11-16,27.96893882751465
2005-11-17,28.50853157043457
2005-11-18,28.50853157043457
2005-11-21,28.571483612060547
2005-11-22,28.661415100097656
2005-11-23,28.643430709838867
2005-11-25,28.76034164428711
2005-11-28,28.94020652770996
2005-11-29,28.913227081298828
2005-11-30,28.76034164428711
2005-12-01,28.904233932495117
2005-12-02,28.661415100097656
2005-12-05,28.51752471923828
2005-12-06,28.544504165649414
2005-12-07,28.283700942993164
2005-12-08,28.08584976196289
2005-12-09,27.950950622558594
2005-12-12,27.627195358276367
2005-12-13,27.627195358276367
2005-12-14,27.465316772460938
2005-12-15,27.528270721435547
2005-12-16,27.420351028442383
2005-12-19,27.447330474853516
2005-12-20,27.465316772460938
2005-12-21,27.537263870239258
2005-12-22,27.600215911865234
2005-12-23,27.411357879638672
2005-12-27,27.375385284423828
2005-12-28,27.204513549804688
2005-12-29,27.22249984741211
2005-12-30,27.087600708007812
2006-01-03,27.32142448425293
2006-01-04,28.121822357177734
2006-01-05,28.445579528808594
2006-01-06,28.193767547607422
2006-01-09,28.310680389404297
2006-01-10,28.42759132385254
2006-01-11,28.76933479309082
2006-01-12,28.877254486083984
2006-01-13,28.94020652770996
2006-01-17,28.310680389404297
2006-01-18,28.013904571533203
2006-01-19,28.25672149658203
2006-01-20,27.82504653930664
2006-01-23,27.879005432128906
2006-01-24,27.780080795288086
2006-01-25,28.220748901367188
2006-01-26,28.49054527282715
2006-01-27,28.904233932495117
2006-01-30,28.688396453857422
2006-01-31,28.472557067871094
2006-02-01,28.59846305847168
2006-02-02,28.364639282226562
2006-02-03,28.42759132385254
2006-02-06,28.373632431030273
2006-02-07,28.32866668701172
2006-02-08,29.308929443359375
2006-02-09,29.37188148498535
2006-02-10,29.839529037475586
2006-02-13,29.62369155883789
2006-02-14,30.145299911499023
2006-02-15,30.711872100830078
2006-02-16,31.07160186767578
2006-02-17,31.278444290161133
2006-02-21,30.89173698425293
2006-02-22,30.56797981262207
2006-02-23,30.505027770996094
2006-02-24,30.40610122680664
2006-02-27,30.63093376159668
2006-02-28,30.30717658996582
2006-03-01,30.756837844848633
2006-03-02,30.576974868774414
2006-03-03,30.19925880432129
2006-03-06,30.334157943725586
2006-03-07,30.136306762695312
2006-03-08,30.073352813720703
2006-03-09,30.19925880432129
2006-03-10,30.747844696044922
2006-03-13,30.864757537841797
2006-03-14,30.927709579467773
2006-03-15,30.927709579467773
2006-03-16,31.04462242126465
2006-03-17,30.945695877075195
2006-03-20,30.774824142456055
2006-03-21,30.89173698425293
2006-03-22,31.3054256439209
2006-03-23,31.224485397338867
2006-03-24,31.449317932128906
2006-03-27,31.41334342956543
2006-03-28,31.07160186767578
2006-03-29,31.49428367614746
2006-03-30,31.017641067504883
2006-03-31,30.63093376159668
2006-04-03,30.954689025878906
2006-04-04,31.116567611694336
2006-04-05,30.972675323486328
2006-04-06,30.2891902923584
2006-04-07,30.38811683654785
2006-04-10,30.109325408935547
2006-04-11,29.44382667541504
2006-04-12,29.695636749267578
2006-04-13,29.50678062438965
2006-04-17,29.20100975036621
2006-04-18,29.857515335083008
2006-04-19,29.461814880371094
2006-04-20,29.28194808959961
2006-04-21,29.245975494384766
2006-04-24,29.048124313354492
2006-04-25,29.227989196777344
2006-04-26,29.749597549438477
2006-04-27,29.96543312072754
2006-04-28,29.704631805419922
2006-05-01,29.488792419433594
2006-05-02,29.35389518737793
2006-05-03,29.35389518737793
2006-05-04,29.497785568237305
2006-05-05,29.695636749267578
2006-05-08,29.60570526123047
2006-05-09,29.542753219604492
2006-05-10,29.08409881591797
2006-05-11,28.688396453857422
2006-05-12,28.58946990966797
2006-05-15,28.34665298461914
2006-05-16,28.50853157043457
2006-05-17,27.708133697509766
2006-05-18,27.348405838012695
2006-05-19,27.789073944091797
2006-05-22,27.690147399902344
2006-05-23,27.76209259033203
2006-05-24,27.6541748046875
2006-05-25,28.013904571533203
2006-05-26,28.319673538208008
2006-05-30,27.798065185546875
2006-05-31,28.06786346435547
2006-06-01,28.742355346679688
2006-06-02,28.724369049072266
2006-06-05,28.373632431030273
2006-06-06,28.50853157043457
2006-06-07,28.634437561035156
2006-06-08,28.472557067871094
2006-06-09,28.32866668701172
2006-06-12,28.17578125
2006-06-13,28.373632431030273
2006-06-14,28.436586380004883
2006-06-15,28.949199676513672
2006-06-16,29.263961791992188
2006-06-19,28.93121337890625
2006-06-20,29.44382667541504
2006-06-21,29.560739517211914
2006-06-22,29.44382667541504
2006-06-23,29.52476692199707
2006-06-26,29.479799270629883
2006-06-27,29.174030303955078
2006-06-28,29.326915740966797
2006-06-29,29.94744873046875
2006-06-30,30.118318557739258
2006-07-03,30.172277450561523
2006-07-05,29.93845558166504
2006-07-06,29.695636749267578
2006-07-07,29.416847229003906
2006-07-10,29.659664154052734
2006-07-11,29.398860931396484
2006-07-12,29.048124313354492
2006-07-13,28.544504165649414
2006-07-14,28.436586380004883
2006-07-17,28.40061378479004
2006-07-18,28.40061378479004
2006-07-19,29.066110610961914
2006-07-20,29.003158569335938
2006-07-21,28.661415100097656
2006-07-24,29.308929443359375
2006-07-25,29.61469841003418
2006-07-26,30.064359664916992
2006-07-27,29.96543312072754
2006-07-28,30.334157943725586
2006-07-31,30.415096282958984
2006-08-01,29.920467376708984
2006-08-02,30.1542911529541
2006-08-03,30.118318557739258
2006-08-04,30.370128631591797
2006-08-07,29.94744873046875
2006-08-08,30.163284301757812
2006-08-09,30.424089431762695
2006-08-10,30.523014068603516
2006-08-11,30.63992691040039
2006-08-14,30.505027770996094
2006-08-15,30.927709579467773
2006-08-16,30.783817291259766
2006-08-17,30.783817291259766
2006-08-18,30.954689025878906
2006-08-21,31.04462242126465
2006-08-22,31.116567611694336
2006-08-23,30.927709579467773
2006-08-24,31.16153335571289
2006-08-25,31.206499099731445
2006-08-28,31.43132972717285
2006-08-29,31.638174057006836
2006-08-30,31.8270320892334
2006-08-31,31.638174057006836
2006-09-01,31.988910675048828
2006-09-05,31.92595863342285
2006-09-06,31.880992889404297
2006-09-07,31.75508689880371
2006-09-08,31.83602523803711
2006-09-11,31.961931228637695
2006-09-12,32.231727600097656
2006-09-13,32.150787353515625
2006-09-14,32.35763168334961
2006-09-15,32.20474624633789
2006-09-18,32.15978240966797
2006-09-19,32.37561798095703
2006-09-20,32.97816467285156
2006-09-21,33.18500900268555
2006-09-22,33.36487579345703
2006-09-25,33.72460174560547
2006-09-26,34.13829040527344
2006-09-27,33.077091217041016
2006-09-28,33.22098159790039
2006-09-29,33.39185333251953
2006-10-02,33.400848388671875
2006-10-03,33.69762420654297
2006-10-04,34.012386322021484
2006-10-05,33.19400405883789
2006-10-06,33.09507751464844
2006-10-09,32.996150970458984
2006-10-10,32.86125564575195
2006-10-11,32.91521453857422
2006-10-12,33.26594924926758
2006-10-13,33.319908142089844
2006-10-16,33.310916900634766
2006-10-17,32.906219482421875
2006-10-18,32.906219482421875
2006-10-19,33.46379852294922
2006-10-20,33.99440002441406
2006-10-23,34.1922492980957
2006-10-24,34.17426681518555
2006-10-25,34.444061279296875
2006-10-26,34.83976364135742
2006-10-27,34.92969512939453
2006-10-30,33.859500885009766
2006-10-31,33.274940490722656
2006-11-01,33.247962951660156
2006-11-02,33.26594924926758
2006-11-03,33.00514602661133
2006-11-06,33.256954193115234
2006-11-07,33.15803146362305
2006-11-08,33.1490364074707
2006-11-09,32.474544525146484
2006-11-10,32.00689697265625
2006-11-13,32.33065414428711
2006-11-14,32.726356506347656
2006-11-15,32.45655822753906
2006-11-16,32.321659088134766
2006-11-17,32.411590576171875
2006-11-20,32.366058349609375
2006-11-21,32.79549026489258
2006-11-22,32.44074249267578
2006-11-24,32.44074249267578
2006-11-27,31.964635848999023
2006-11-28,32.1140022277832
2006-11-29,32.571441650390625
2006-11-30,32.61811828613281
2006-12-01,32.33805465698242
2006-12-04,32.53409957885742
2006-12-05,32.282039642333984
2006-12-06,32.6274528503418
2006-12-07,32.58077621459961
2006-12-08,32.963531494140625
2006-12-11,33.318275451660156
2006-12-12,33.38362503051758
2006-12-13,33.4863166809082
2006-12-14,33.69169616699219
2006-12-15,34.05577850341797
2006-12-18,34.111793518066406
2006-12-19,34.22381591796875
2006-12-20,34.027774810791016
2006-12-21,34.242488861083984
2006-12-22,34.12112808227539
2006-12-26,34.307838439941406
2006-12-27,34.67192077636719
2006-12-28,34.83995819091797
2006-12-29,34.76527404785156
2007-01-03,35.306732177734375
2007-01-04,35.502777099609375
2007-01-05,34.89596939086914
2007-01-08,34.36384963989258
2007-01-09,34.50387954711914
2007-01-10,34.307838439941406
2007-01-11,34.64391326904297
2007-01-12,34.84929275512695
2007-01-16,34.690589904785156
2007-01-17,34.42919921875
2007-01-18,35.07334518432617
2007-01-19,34.77460861206055
2007-01-22,34.77460861206055
2007-01-23,34.998661041259766
2007-01-24,35.54011917114258
2007-01-25,35.00799560546875
2007-01-26,35.31606674194336
2007-01-29,35.502777099609375
2007-01-30,36.01622772216797
2007-01-31,35.96021270751953
2007-02-01,35.474769592285156
2007-02-02,35.63347244262695
2007-02-05,35.55878829956055
2007-02-06,35.54945373535156
2007-02-07,35.55878829956055
2007-02-08,35.42809295654297
2007-02-09,35.194705963134766
2007-02-12,35.07334518432617
2007-02-13,35.51211166381836
2007-02-14,36.062904357910156
2007-02-15,35.84818649291992
2007-02-16,35.94154357910156
2007-02-20,35.717491149902344
2007-02-21,35.74549865722656
2007-02-22,35.885528564453125
2007-02-23,35.85752487182617
2007-02-26,35.83885192871094
2007-02-27,34.1958122253418
2007-02-28,34.914642333984375
2007-03-01,34.634578704833984
2007-03-02,34.05577850341797
2007-03-05,33.72903823852539
2007-03-06,34.05577850341797
2007-03-07,33.30894088745117
2007-03-08,34.05577850341797
2007-03-09,34.027774810791016
2007-03-12,34.14913558959961
2007-03-13,33.72903823852539
2007-03-14,33.86906814575195
2007-03-15,33.94375228881836
2007-03-16,33.906410217285156
2007-03-19,34.307838439941406
2007-03-20,34.522552490234375
2007-03-21,35.1760368347168
2007-03-22,35.48410415649414
2007-03-23,35.586795806884766
2007-03-26,35.16669845581055
2007-03-27,35.18537139892578
2007-03-28,34.75593948364258
2007-03-29,35.07334518432617
2007-03-30,35.40008544921875
2007-04-02,35.31606674194336
2007-04-03,35.586795806884766
2007-04-04,35.49344253540039
2007-04-05,35.474769592285156
2007-04-09,35.474769592285156
2007-04-10,35.28805923461914
2007-04-11,34.89596939086914
2007-04-12,34.886634826660156
2007-04-13,34.90530776977539
2007-04-16,35.35340881347656
2007-04-17,34.97065353393555
2007-04-18,34.933311462402344
2007-04-19,35.017330169677734
2007-04-20,35.390750885009766
2007-04-23,35.05467224121094
2007-04-24,35.10135269165039
2007-04-25,35.14802932739258
2007-04-26,35.44676208496094
2007-04-27,35.3720817565918
2007-04-30,35.64280700683594
2007-05-01,35.95087814331055
2007-05-02,36.96844482421875
2007-05-03,38.34075927734375
2007-05-04,37.958003997802734
2007-05-07,38.11670684814453
2007-05-08,37.92066192626953
2007-05-09,38.42477798461914
2007-05-10,38.070030212402344
2007-05-11,38.602149963378906
2007-05-14,38.83553695678711
2007-05-15,39.713069915771484
2007-05-16,39.8997802734375
2007-05-17,39.33965301513672
2007-05-18,39.75975036621094
2007-05-21,39.713069915771484
2007-05-22,39.778419494628906
2007-05-23,39.83443069458008
2007-05-24,39.713069915771484
2007-05-25,39.67572784423828
2007-05-29,40.3292121887207
2007-05-30,40.90801239013672
2007-05-31,40.63728332519531
2007-06-01,40.15183639526367
2007-06-04,40.0958251953125
2007-06-05,39.918453216552734
2007-06-06,40.06781768798828
2007-06-07,39.75975036621094
2007-06-08,40.20785140991211
2007-06-11,40.61861038208008
2007-06-12,40.217185974121094
2007-06-13,40.04914855957031
2007-06-14,40.34788131713867
2007-06-15,40.1331672668457
2007-06-18,39.722408294677734
2007-06-19,40.20785140991211
2007-06-20,39.713069915771484
2007-06-21,39.61971664428711
2007-06-22,38.86354446411133
2007-06-25,38.742183685302734
2007-06-26,38.34075927734375
2007-06-27,38.20072555541992
2007-06-28,38.34075927734375
2007-06-29,38.434112548828125
2007-07-02,38.81686782836914
2007-07-03,39.32098388671875
2007-07-05,39.190284729003906
2007-07-06,38.78886032104492
2007-07-09,39.22762680053711
2007-07-10,37.827308654785156
2007-07-11,38.08869934082031
2007-07-12,38.67683410644531
2007-07-13,38.98490524291992
2007-07-16,39.918453216552734
2007-07-17,39.45167922973633
2007-07-18,39.18095016479492
2007-07-19,39.45167922973633
2007-07-20,39.4703483581543
2007-07-23,39.94645690917969
2007-07-24,40.24519348144531
2007-07-25,40.34788131713867
2007-07-26,39.582374572753906
2007-07-27,39.20895767211914
2007-07-30,38.75151824951172
2007-07-31,39.78775405883789
2007-08-01,40.366554260253906
2007-08-02,40.26386260986328
2007-08-03,39.909114837646484
2007-08-06,40.53459167480469
2007-08-07,40.24519348144531
2007-08-08,40.31987762451172
2007-08-09,39.134273529052734
2007-08-10,38.58348083496094
2007-08-13,38.8822135925293
2007-08-14,38.238067626953125
2007-08-15,37.80863571166992
2007-08-16,37.55657958984375
2007-08-17,38.08869934082031
2007-08-20,38.37810134887695
2007-08-21,38.938228607177734
2007-08-22,39.040916442871094
2007-08-23,39.3489875793457
2007-08-24,39.806427001953125
2007-08-27,39.75975036621094
2007-08-28,38.7608528137207
2007-08-29,39.42367172241211
2007-08-30,39.14360809326172
2007-08-31,39.09693145751953
2007-09-04,39.83443069458008
2007-09-05,39.16227722167969
2007-09-06,39.45167922973633
2007-09-07,38.59281539916992
2007-09-10,38.50879669189453
2007-09-11,39.08759689331055
2007-09-12,39.08759689331055
2007-09-13,39.778419494628906
2007-09-14,39.694400787353516
2007-09-17,39.75975036621094
2007-09-18,40.43190383911133
2007-09-19,40.870670318603516
2007-09-20,40.889339447021484
2007-09-21,41.4307975769043
2007-09-24,41.18807601928711
2007-09-25,41.14139938354492
2007-09-26,41.52415084838867
2007-09-27,41.71086120605469
2007-09-28,41.337440490722656
2007-10-01,42.38301467895508
2007-10-02,42.327003479003906
2007-10-03,42.233646392822266
2007-10-04,42.40168380737305
2007-10-05,42.2149772644043
2007-10-08,41.97225570678711
2007-10-09,42.58839416503906
2007-10-10,42.59772872924805
2007-10-11,42.644405364990234
2007-10-12,42.50437545776367
2007-10-15,41.6641845703125
2007-10-16,41.94424819946289
2007-10-17,42.2523193359375
2007-10-18,41.981590270996094
2007-10-19,41.32810592651367
2007-10-22,41.38412094116211
2007-10-23,41.83222198486328
2007-10-24,41.4681396484375
2007-10-25,41.925575256347656
2007-10-26,42.569725036621094
2007-10-29,42.933807373046875
2007-10-30,42.345672607421875
2007-10-31,43.00849151611328
2007-11-01,41.76687240600586
2007-11-02,41.4307975769043
2007-11-05,40.90801239013672
2007-11-06,40.83332824707031
2007-11-07,40.23585510253906
2007-11-08,39.890445709228516
2007-11-09,39.92778778076172
2007-11-12,39.95579147338867
2007-11-13,40.6839599609375
2007-11-14,40.62794876098633
2007-11-15,40.17984390258789
2007-11-16,40.786651611328125
2007-11-19,40.189178466796875
2007-11-20,40.2918701171875
2007-11-21,39.16227722167969
2007-11-23,39.806427001953125
2007-11-26,38.4901237487793
