,ASPU
2020-07-30,8.850000381469727
2020-07-31,8.800000190734863
2020-08-03,8.859999656677246
2020-08-04,9.149999618530273
2020-08-05,9.890000343322754
2020-08-06,10.470000267028809
2020-08-07,11.0
2020-08-10,10.869999885559082
2020-08-11,10.050000190734863
2020-08-12,10.020000457763672
2020-08-13,10.479999542236328
2020-08-14,10.699999809265137
2020-08-17,11.75
2020-08-18,11.34000015258789
2020-08-19,11.729999542236328
2020-08-20,11.399999618530273
2020-08-21,12.010000228881836
2020-08-24,12.069999694824219
2020-08-25,11.819999694824219
2020-08-26,11.75
2020-08-27,11.989999771118164
2020-08-28,13.0
2020-08-31,12.779999732971191
2020-09-01,12.75
2020-09-02,12.989999771118164
2020-09-03,12.25
2020-09-04,11.770000457763672
2020-09-08,11.470000267028809
2020-09-09,11.819999694824219
2020-09-10,11.899999618530273
2020-09-11,11.539999961853027
2020-09-14,11.949999809265137
2020-09-15,12.010000228881836
2020-09-16,11.6899995803833
2020-09-17,11.979999542236328
2020-09-18,11.899999618530273
2020-09-21,10.880000114440918
2020-09-22,11.470000267028809
2020-09-23,10.994999885559082
2020-09-24,10.720000267028809
2020-09-25,10.859999656677246
2020-09-28,11.239999771118164
2020-09-29,11.510000228881836
2020-09-30,11.170000076293945
2020-10-01,11.09000015258789
2020-10-02,10.920000076293945
2020-10-05,11.399999618530273
2020-10-06,11.449999809265137
2020-10-07,11.710000038146973
2020-10-08,11.670000076293945
2020-10-09,12.069999694824219
2020-10-12,11.4399995803833
2020-10-13,11.119999885559082
2020-10-14,11.029999732971191
2020-10-15,11.3100004196167
2020-10-16,11.390000343322754
2020-10-19,11.180000305175781
2020-10-20,11.390000343322754
2020-10-21,11.359999656677246
2020-10-22,11.380000114440918
2020-10-23,11.510000228881836
2020-10-26,10.609999656677246
2020-10-27,10.59000015258789
2020-10-28,9.789999961853027
2020-10-29,9.850000381469727
2020-10-30,9.380000114440918
2020-11-02,9.930000305175781
2020-11-03,10.300000190734863
2020-11-04,10.579999923706055
2020-11-05,10.970000267028809
2020-11-06,10.800000190734863
2020-11-09,10.760000228881836
2020-11-10,11.15999984741211
2020-11-11,11.270000457763672
2020-11-12,10.489999771118164
2020-11-13,10.630000114440918
2020-11-16,10.569999694824219
2020-11-17,10.359999656677246
2020-11-18,10.550000190734863
2020-11-19,10.8100004196167
2020-11-20,10.720000267028809
2020-11-23,11.039999961853027
2020-11-24,11.510000228881836
2020-11-25,12.0
2020-11-27,11.970000267028809
2020-11-30,12.149999618530273
2020-12-01,12.300000190734863
2020-12-02,11.279999732971191
2020-12-03,11.739999771118164
2020-12-04,11.25
2020-12-07,11.40999984741211
2020-12-08,11.460000038146973
2020-12-09,11.029999732971191
2020-12-10,11.15999984741211
2020-12-11,10.739999771118164
2020-12-14,11.619999885559082
2020-12-15,11.890000343322754
2020-12-16,11.619999885559082
2020-12-17,11.489999771118164
2020-12-18,11.1899995803833
2020-12-21,10.850000381469727
2020-12-22,10.84000015258789
2020-12-23,10.989999771118164
2020-12-24,10.920000076293945
2020-12-28,10.84000015258789
2020-12-29,10.755000114440918
2020-12-30,10.84000015258789
2020-12-31,11.130000114440918
2021-01-04,10.270000457763672
2021-01-05,10.079999923706055
2021-01-06,10.489999771118164
2021-01-07,10.25
2021-01-08,10.0600004196167
2021-01-11,9.970000267028809
2021-01-12,9.890000343322754
2021-01-13,9.925000190734863
2021-01-14,9.949999809265137
2021-01-15,9.789999961853027
2021-01-19,10.140000343322754
2021-01-20,10.140000343322754
2021-01-21,9.90999984741211
2021-01-22,9.90999984741211
2021-01-25,9.710000038146973
2021-01-26,9.869999885559082
2021-01-27,9.279999732971191
2021-01-28,9.15999984741211
2021-01-29,9.454999923706055
2021-02-01,9.350000381469727
2021-02-02,9.510000228881836
2021-02-03,9.329999923706055
2021-02-04,9.5
2021-02-05,9.5600004196167
2021-02-08,9.960000038146973
2021-02-09,9.989999771118164
2021-02-10,9.739999771118164
2021-02-11,9.520000457763672
2021-02-12,9.859999656677246
2021-02-16,10.100000381469727
2021-02-17,9.960000038146973
2021-02-18,9.979999542236328
2021-02-19,10.239999771118164
2021-02-22,9.670000076293945
2021-02-23,9.619999885559082
2021-02-24,10.220000267028809
2021-02-25,9.949999809265137
2021-02-26,8.880000114440918
2021-03-01,9.600000381469727
2021-03-02,9.170000076293945
2021-03-03,8.699999809265137
2021-03-04,8.430000305175781
2021-03-05,8.609999656677246
2021-03-08,8.460000038146973
2021-03-09,8.619999885559082
2021-03-10,8.789999961853027
2021-03-11,8.880000114440918
2021-03-12,8.90999984741211
2021-03-15,8.859999656677246
2021-03-16,8.380000114440918
2021-03-17,7.559999942779541
2021-03-18,7.159999847412109
2021-03-19,6.78000020980835
2021-03-22,6.429999828338623
2021-03-23,6.079999923706055
2021-03-24,6.170000076293945
2021-03-25,6.239999771118164
2021-03-26,6.300000190734863
2021-03-29,5.920000076293945
2021-03-30,5.800000190734863
2021-03-31,6.0
2021-04-01,6.099999904632568
2021-04-05,5.949999809265137
2021-04-06,5.960000038146973
2021-04-07,5.829999923706055
2021-04-08,5.840000152587891
2021-04-09,5.800000190734863
2021-04-12,5.679999828338623
2021-04-13,5.619999885559082
2021-04-14,5.239999771118164
2021-04-15,5.28000020980835
2021-04-16,5.300000190734863
2021-04-19,5.230000019073486
2021-04-20,5.090000152587891
2021-04-21,4.929999828338623
2021-04-22,5.070000171661377
2021-04-23,5.0
2021-04-26,5.139999866485596
2021-04-27,5.210000038146973
2021-04-28,5.070000171661377
2021-04-29,4.989999771118164
2021-04-30,4.769999980926514
2021-05-03,4.920000076293945
2021-05-04,5.244999885559082
2021-05-05,5.269999980926514
2021-05-06,5.239999771118164
2021-05-07,5.21999979019165
2021-05-10,5.21999979019165
2021-05-11,5.239999771118164
2021-05-12,5.090000152587891
2021-05-13,5.139999866485596
2021-05-14,5.5
