,FJP
2018-10-18,53.720001220703125
2018-10-19,53.70000076293945
2018-10-22,53.619998931884766
2018-10-23,52.709999084472656
2018-10-24,51.09000015258789
2018-10-25,51.88999938964844
2018-10-26,50.599998474121094
2018-10-29,50.0
2018-10-30,51.0
2018-10-31,51.220001220703125
2018-11-01,51.29999923706055
2018-11-02,52.04999923706055
2018-11-05,51.7400016784668
2018-11-06,52.52000045776367
2018-11-07,52.91999816894531
2018-11-08,52.91999816894531
2018-11-09,52.4900016784668
2018-11-12,51.34000015258789
2018-11-13,51.2400016784668
2018-11-14,51.2599983215332
2018-11-15,51.709999084472656
2018-11-16,51.81999969482422
2018-11-19,51.43000030517578
2018-11-20,50.63999938964844
2018-11-21,51.349998474121094
2018-11-23,51.119998931884766
2018-11-26,52.029998779296875
2018-11-27,51.81999969482422
2018-11-28,52.540000915527344
2018-11-29,52.650001525878906
2018-11-30,52.619998931884766
2018-12-03,53.349998474121094
2018-12-04,51.43000030517578
2018-12-06,51.7400016784668
2018-12-07,51.099998474121094
2018-12-10,50.650001525878906
2018-12-11,50.54999923706055
2018-12-12,51.38999938964844
2018-12-13,50.9900016784668
2018-12-14,50.59000015258789
2018-12-17,50.0099983215332
2018-12-18,50.060001373291016
2018-12-19,49.09000015258789
2018-12-20,48.650001525878906
2018-12-21,47.130001068115234
2018-12-24,46.52000045776367
2018-12-26,47.40999984741211
2018-12-27,48.22999954223633
2018-12-28,48.11000061035156
2018-12-31,48.09000015258789
2019-01-02,48.290000915527344
2019-01-03,47.86000061035156
2019-01-04,49.689998626708984
2019-01-07,49.900001525878906
2019-01-08,50.029998779296875
2019-01-09,50.36000061035156
2019-01-10,50.5099983215332
2019-01-11,49.540000915527344
2019-01-14,49.400001525878906
2019-01-15,49.93000030517578
2019-01-16,50.060001373291016
2019-01-17,49.88999938964844
2019-01-18,50.540000915527344
2019-01-22,49.630001068115234
2019-01-23,49.650001525878906
2019-01-24,49.93000030517578
2019-01-25,50.38999938964844
2019-01-28,50.02000045776367
2019-01-29,50.060001373291016
2019-01-30,50.11000061035156
2019-01-31,49.970001220703125
2019-02-01,49.63999938964844
2019-02-04,49.97999954223633
2019-02-05,50.060001373291016
2019-02-06,49.369998931884766
2019-02-07,48.7400016784668
2019-02-08,48.06999969482422
2019-02-11,48.11000061035156
2019-02-12,49.040000915527344
2019-02-13,49.060001373291016
2019-02-14,48.970001220703125
2019-02-15,49.7400016784668
2019-02-19,49.91999816894531
2019-02-20,50.15999984741211
2019-02-21,49.869998931884766
2019-02-22,50.0
2019-02-25,50.13999938964844
2019-02-26,50.290000915527344
2019-02-27,50.13999938964844
2019-02-28,49.66999816894531
2019-03-01,49.5
2019-03-04,49.5
2019-03-05,49.470001220703125
2019-03-06,49.290000915527344
2019-03-07,48.630001068115234
2019-03-08,48.41999816894531
2019-03-11,49.529998779296875
2019-03-12,49.47999954223633
2019-03-13,49.86000061035156
2019-03-14,49.2599983215332
2019-03-15,49.720001220703125
2019-03-18,49.959999084472656
2019-03-19,50.0099983215332
2019-03-20,50.060001373291016
2019-03-21,50.38999938964844
2019-03-22,50.0099983215332
2019-03-25,49.849998474121094
2019-03-26,50.459999084472656
2019-03-27,50.0
2019-03-28,50.09000015258789
2019-03-29,49.77000045776367
2019-04-01,50.560001373291016
2019-04-02,50.36000061035156
2019-04-03,50.529998779296875
2019-04-04,50.369998931884766
2019-04-05,50.529998779296875
2019-04-08,50.59000015258789
2019-04-09,50.13999938964844
2019-04-10,50.189998626708984
2019-04-11,50.06999969482422
2019-04-12,50.150001525878906
2019-04-15,50.33000183105469
2019-04-16,50.15999984741211
2019-04-17,50.310001373291016
2019-04-18,50.349998474121094
2019-04-22,50.13999938964844
2019-04-23,50.45000076293945
2019-04-24,49.47999954223633
2019-04-25,49.689998626708984
2019-04-26,49.90999984741211
2019-04-29,50.209999084472656
2019-04-30,50.02000045776367
2019-05-01,49.7599983215332
2019-05-02,49.7599983215332
2019-05-03,50.38999938964844
2019-05-06,49.79999923706055
2019-05-07,49.06999969482422
2019-05-08,48.5
2019-05-09,47.939998626708984
2019-05-10,47.970001220703125
2019-05-13,46.97999954223633
2019-05-14,47.77000045776367
2019-05-15,47.720001220703125
2019-05-16,47.97999954223633
2019-05-17,47.66999816894531
2019-05-20,47.2599983215332
2019-05-21,47.47999954223633
2019-05-22,47.02000045776367
2019-05-23,46.63999938964844
2019-05-24,47.349998474121094
2019-05-28,46.86000061035156
2019-05-29,46.66999816894531
2019-05-30,47.060001373291016
2019-05-31,46.5
2019-06-03,46.81999969482422
2019-06-04,47.880001068115234
2019-06-05,47.630001068115234
2019-06-06,47.65999984741211
2019-06-07,48.209999084472656
2019-06-10,48.38999938964844
2019-06-11,48.52000045776367
2019-06-12,48.16999816894531
2019-06-13,48.04999923706055
2019-06-14,47.2599983215332
2019-06-17,47.31999969482422
2019-06-18,47.45000076293945
2019-06-19,48.09000015258789
2019-06-20,48.38999938964844
2019-06-21,48.20000076293945
2019-06-24,48.0099983215332
2019-06-25,48.040000915527344
2019-06-26,47.689998626708984
2019-06-27,47.959999084472656
2019-06-28,48.15999984741211
2019-07-01,48.65999984741211
2019-07-02,48.81999969482422
2019-07-03,48.95000076293945
2019-07-05,48.59000015258789
2019-07-08,48.279998779296875
2019-07-09,47.72999954223633
2019-07-10,47.97999954223633
2019-07-11,48.130001068115234
2019-07-12,48.220001220703125
2019-07-15,48.20000076293945
2019-07-16,48.029998779296875
2019-07-17,48.02000045776367
2019-07-18,47.58000183105469
2019-07-19,47.90999984741211
2019-07-22,47.95000076293945
2019-07-23,48.130001068115234
2019-07-24,48.310001373291016
2019-07-25,47.880001068115234
2019-07-26,48.04999923706055
2019-07-29,47.900001525878906
2019-07-30,47.4900016784668
2019-07-31,47.349998474121094
2019-08-01,47.25
2019-08-02,46.95000076293945
2019-08-05,45.5
2019-08-06,45.939998626708984
2019-08-07,46.209999084472656
2019-08-08,46.34000015258789
2019-08-09,45.650001525878906
2019-08-12,45.279998779296875
2019-08-13,45.439998626708984
2019-08-14,44.61000061035156
2019-08-15,45.029998779296875
2019-08-16,45.470001220703125
2019-08-19,45.41999816894531
2019-08-20,45.38999938964844
2019-08-21,45.45000076293945
2019-08-22,45.59000015258789
2019-08-23,44.970001220703125
2019-08-26,45.59000015258789
2019-08-27,45.5099983215332
2019-08-28,45.290000915527344
2019-08-29,45.63999938964844
2019-08-30,45.91999816894531
2019-09-03,45.880001068115234
2019-09-04,45.93000030517578
2019-09-05,46.4900016784668
2019-09-06,46.689998626708984
2019-09-09,46.779998779296875
2019-09-10,47.11000061035156
2019-09-11,47.599998474121094
2019-09-12,47.869998931884766
2019-09-13,48.29999923706055
2019-09-16,48.060001373291016
2019-09-17,48.08000183105469
2019-09-18,47.9900016784668
2019-09-19,48.54999923706055
2019-09-20,48.31999969482422
2019-09-23,48.16999816894531
2019-09-24,48.36000061035156
2019-09-25,48.220001220703125
2019-09-26,48.459999084472656
2019-09-27,47.70000076293945
2019-09-30,47.869998931884766
2019-10-01,47.900001525878906
2019-10-02,47.34000015258789
2019-10-03,47.38999938964844
2019-10-04,47.91999816894531
2019-10-07,47.790000915527344
2019-10-08,47.40999984741211
2019-10-09,47.86000061035156
2019-10-10,47.97999954223633
2019-10-11,48.77000045776367
2019-10-14,48.540000915527344
2019-10-15,49.20000076293945
2019-10-16,49.06999969482422
2019-10-17,48.93000030517578
2019-10-18,49.13999938964844
2019-10-21,49.52000045776367
2019-10-22,49.470001220703125
2019-10-23,49.630001068115234
2019-10-24,49.7599983215332
2019-10-25,49.68000030517578
2019-10-28,49.90999984741211
2019-10-29,50.04999923706055
2019-10-30,50.08000183105469
2019-10-31,49.880001068115234
2019-11-01,50.2599983215332
2019-11-04,50.68000030517578
2019-11-05,50.779998779296875
2019-11-06,50.90999984741211
2019-11-07,51.11000061035156
2019-11-08,51.040000915527344
2019-11-11,50.9900016784668
2019-11-12,51.2400016784668
2019-11-13,50.810001373291016
2019-11-14,50.560001373291016
2019-11-15,50.90999984741211
2019-11-18,50.880001068115234
2019-11-19,50.70000076293945
2019-11-20,50.36000061035156
2019-11-21,50.290000915527344
2019-11-22,50.310001373291016
2019-11-25,50.310001373291016
2019-11-26,50.65999984741211
2019-11-27,50.91999816894531
2019-11-29,50.41999816894531
2019-12-02,50.38999938964844
2019-12-03,50.61000061035156
2019-12-04,51.189998626708984
2019-12-05,51.209999084472656
2019-12-06,51.79999923706055
2019-12-09,51.66999816894531
2019-12-10,51.720001220703125
2019-12-11,51.95000076293945
2019-12-12,51.939998626708984
2019-12-13,51.18000030517578
2019-12-16,51.36000061035156
2019-12-17,51.38999938964844
2019-12-18,51.08000183105469
2019-12-19,51.189998626708984
2019-12-20,51.22999954223633
2019-12-23,51.08000183105469
2019-12-24,51.06999969482422
2019-12-26,51.11000061035156
2019-12-27,51.02000045776367
2019-12-30,50.310001373291016
2019-12-31,50.36000061035156
2020-01-02,51.06999969482422
2020-01-03,50.599998474121094
2020-01-06,50.810001373291016
2020-01-07,50.84000015258789
2020-01-08,50.97999954223633
2020-01-09,51.2400016784668
2020-01-10,50.7400016784668
2020-01-13,50.9900016784668
2020-01-14,50.869998931884766
2020-01-15,50.75
2020-01-16,50.79999923706055
2020-01-17,50.720001220703125
2020-01-21,50.59000015258789
2020-01-22,50.709999084472656
2020-01-23,50.77000045776367
2020-01-24,50.400001525878906
2020-01-27,49.5
2020-01-28,49.77000045776367
2020-01-29,49.4900016784668
2020-01-30,49.43000030517578
2020-01-31,48.5099983215332
2020-02-03,48.90999984741211
2020-02-04,49.7400016784668
2020-02-05,50.29999923706055
2020-02-06,50.619998931884766
2020-02-07,49.959999084472656
2020-02-10,49.939998626708984
2020-02-11,50.0
2020-02-12,49.75
2020-02-13,49.25
2020-02-14,48.779998779296875
2020-02-18,48.0
2020-02-19,47.7599983215332
2020-02-20,47.2400016784668
2020-02-21,46.91999816894531
2020-02-24,45.369998931884766
2020-02-25,45.11000061035156
2020-02-26,45.5099983215332
2020-02-27,43.880001068115234
2020-02-28,43.869998931884766
2020-03-02,44.619998931884766
2020-03-03,44.130001068115234
2020-03-04,45.04999923706055
2020-03-05,44.029998779296875
2020-03-06,43.52000045776367
2020-03-09,41.349998474121094
2020-03-10,42.349998474121094
2020-03-11,41.09000015258789
2020-03-12,36.810001373291016
2020-03-13,37.689998626708984
2020-03-16,35.439998626708984
2020-03-17,37.0099983215332
2020-03-18,36.400001525878906
2020-03-19,37.349998474121094
2020-03-20,37.81999969482422
2020-03-23,36.7400016784668
2020-03-24,39.209999084472656
2020-03-25,39.7599983215332
2020-03-26,40.849998474121094
2020-03-27,41.18000030517578
2020-03-30,41.81999969482422
2020-03-31,40.349998474121094
2020-04-01,38.54999923706055
2020-04-02,38.81999969482422
2020-04-03,37.66999816894531
2020-04-06,40.02000045776367
2020-04-07,40.47999954223633
2020-04-08,40.400001525878906
2020-04-09,41.08000183105469
2020-04-13,41.08000183105469
2020-04-14,41.77000045776367
2020-04-15,41.36000061035156
2020-04-16,41.290000915527344
2020-04-17,41.56999969482422
2020-04-20,41.22999954223633
2020-04-21,40.900001525878906
2020-04-22,41.47999954223633
2020-04-23,41.599998474121094
2020-04-24,41.88999938964844
2020-04-27,42.290000915527344
2020-04-28,42.9900016784668
2020-04-29,43.650001525878906
2020-04-30,42.5099983215332
2020-05-01,41.65999984741211
2020-05-04,41.470001220703125
2020-05-05,41.86000061035156
2020-05-06,41.720001220703125
2020-05-07,42.209999084472656
2020-05-08,42.970001220703125
2020-05-11,43.52000045776367
2020-05-12,42.95000076293945
2020-05-13,42.97999954223633
2020-05-14,42.09000015258789
2020-05-15,42.290000915527344
2020-05-18,43.150001525878906
2020-05-19,42.869998931884766
2020-05-20,43.599998474121094
2020-05-21,43.95000076293945
2020-05-22,43.54999923706055
2020-05-26,45.34000015258789
2020-05-27,45.900001525878906
2020-05-28,46.34000015258789
2020-05-29,45.869998931884766
2020-06-01,45.869998931884766
2020-06-02,47.18000030517578
2020-06-03,47.18000030517578
2020-06-04,46.93000030517578
2020-06-05,47.61000061035156
2020-06-08,48.470001220703125
2020-06-09,48.15999984741211
2020-06-10,48.25
2020-06-11,46.11000061035156
2020-06-12,47.119998931884766
2020-06-15,46.400001525878906
2020-06-16,47.47999954223633
2020-06-17,47.5
2020-06-18,47.459999084472656
2020-06-19,47.22999954223633
2020-06-22,47.52000045776367
2020-06-23,47.7599983215332
2020-06-24,46.630001068115234
2020-06-25,46.790000915527344
2020-06-26,46.27000045776367
2020-06-29,46.27000045776367
2020-06-30,45.84000015258789
2020-07-01,45.56999969482422
2020-07-02,45.70000076293945
2020-07-06,46.20000076293945
2020-07-07,45.869998931884766
2020-07-08,45.88999938964844
2020-07-09,45.43000030517578
2020-07-10,46.08000183105469
2020-07-13,46.060001373291016
2020-07-14,46.25
2020-07-15,46.869998931884766
2020-07-16,46.04999923706055
2020-07-17,46.150001525878906
2020-07-20,46.150001525878906
2020-07-21,46.310001373291016
2020-07-22,46.349998474121094
2020-07-23,46.150001525878906
2020-07-24,46.150001525878906
2020-07-27,46.95000076293945
2020-07-28,46.7400016784668
2020-07-29,47.0
2020-07-30,46.43000030517578
2020-07-31,45.06999969482422
2020-08-03,46.25
2020-08-04,46.61000061035156
2020-08-05,46.810001373291016
2020-08-06,46.54999923706055
2020-08-07,46.650001525878906
2020-08-10,46.88999938964844
2020-08-11,47.310001373291016
2020-08-12,47.91999816894531
2020-08-13,47.72999954223633
2020-08-14,47.779998779296875
2020-08-17,47.790000915527344
2020-08-18,48.25
2020-08-19,48.040000915527344
2020-08-20,47.970001220703125
2020-08-21,48.04999923706055
2020-08-24,48.689998626708984
2020-08-25,48.4900016784668
2020-08-26,48.36000061035156
2020-08-27,47.95000076293945
2020-08-28,47.66999816894531
2020-08-31,47.959999084472656
2020-09-01,47.959999084472656
2020-09-02,48.630001068115234
2020-09-03,47.68000030517578
2020-09-04,47.779998779296875
2020-09-08,47.130001068115234
2020-09-09,47.36000061035156
2020-09-10,47.40999984741211
2020-09-11,48.06999969482422
2020-09-14,48.279998779296875
2020-09-15,48.38999938964844
2020-09-16,48.790000915527344
2020-09-17,48.869998931884766
2020-09-18,49.119998931884766
2020-09-21,48.189998626708984
2020-09-22,48.290000915527344
2020-09-23,48.77000045776367
2020-09-24,48.380001068115234
2020-09-25,48.81999969482422
2020-09-28,49.33000183105469
2020-09-29,49.25
2020-09-30,48.79999923706055
2020-10-01,48.79999923706055
2020-10-02,48.29999923706055
2020-10-05,48.77000045776367
2020-10-06,48.66999816894531
2020-10-07,48.93000030517578
2020-10-08,49.060001373291016
2020-10-09,49.09000015258789
2020-10-12,49.18000030517578
2020-10-13,48.959999084472656
2020-10-14,49.20000076293945
2020-10-15,48.56999969482422
2020-10-16,48.59000015258789
2020-10-19,48.540000915527344
2020-10-20,48.45000076293945
2020-10-21,48.70000076293945
2020-10-22,48.150001525878906
2020-10-23,48.11000061035156
2020-10-26,47.34000015258789
2020-10-27,47.45000076293945
2020-10-28,46.65999984741211
2020-10-29,46.90999984741211
2020-10-30,46.560001373291016
2020-11-02,46.72999954223633
2020-11-03,47.70000076293945
2020-11-04,47.70000076293945
2020-11-05,48.63999938964844
2020-11-06,48.91999816894531
2020-11-09,50.630001068115234
2020-11-10,49.689998626708984
2020-11-11,49.619998931884766
2020-11-12,48.65999984741211
2020-11-13,49.619998931884766
2020-11-16,49.77000045776367
2020-11-17,49.47999954223633
2020-11-18,49.529998779296875
2020-11-19,50.15999984741211
2020-11-20,50.68000030517578
2020-11-23,50.790000915527344
2020-11-24,51.65999984741211
2020-11-25,50.9900016784668
2020-11-27,51.869998931884766
2020-11-30,50.650001525878906
2020-12-01,51.7400016784668
2020-12-02,51.36000061035156
2020-12-03,51.290000915527344
2020-12-04,51.27000045776367
2020-12-07,50.369998931884766
2020-12-08,50.72999954223633
2020-12-09,50.7400016784668
2020-12-10,50.709999084472656
2020-12-11,51.0099983215332
2020-12-14,51.13999938964844
2020-12-15,51.40999984741211
2020-12-16,51.279998779296875
2020-12-17,51.63999938964844
2020-12-18,51.38999938964844
2020-12-21,50.34000015258789
2020-12-22,50.349998474121094
2020-12-23,50.81999969482422
2020-12-24,50.81999969482422
2020-12-28,50.790000915527344
2020-12-29,51.34000015258789
2020-12-30,51.380001068115234
2020-12-31,51.619998931884766
2021-01-04,51.279998779296875
2021-01-05,51.65999984741211
2021-01-06,52.31999969482422
2021-01-07,52.31999969482422
2021-01-08,53.18000030517578
2021-01-11,52.630001068115234
2021-01-12,52.66999816894531
2021-01-13,52.869998931884766
2021-01-14,53.15999984741211
2021-01-15,52.22999954223633
2021-01-19,52.599998474121094
2021-01-20,53.04999923706055
2021-01-21,52.97999954223633
2021-01-22,53.04999923706055
2021-01-25,53.279998779296875
2021-01-26,53.36000061035156
2021-01-27,52.220001220703125
2021-01-28,52.34000015258789
2021-01-29,50.95000076293945
2021-02-01,51.380001068115234
2021-02-02,51.95000076293945
2021-02-03,52.08000183105469
2021-02-04,52.20000076293945
2021-02-05,52.349998474121094
2021-02-08,53.349998474121094
2021-02-09,53.70000076293945
2021-02-10,53.36000061035156
2021-02-11,53.5099983215332
2021-02-12,54.040000915527344
2021-02-16,54.119998931884766
2021-02-17,53.869998931884766
2021-02-18,53.16999816894531
2021-02-19,53.779998779296875
2021-02-22,54.119998931884766
2021-02-23,53.619998931884766
2021-02-24,53.060001373291016
2021-02-25,52.22999954223633
2021-02-26,51.540000915527344
2021-03-01,52.36000061035156
2021-03-02,52.0
2021-03-03,51.779998779296875
2021-03-04,51.209999084472656
2021-03-05,51.65999984741211
2021-03-08,51.4900016784668
2021-03-09,52.02000045776367
2021-03-10,52.290000915527344
2021-03-11,52.22999954223633
2021-03-12,52.970001220703125
2021-03-15,53.130001068115234
2021-03-16,53.38999938964844
2021-03-17,53.66999816894531
2021-03-18,54.34000015258789
2021-03-19,54.709999084472656
2021-03-22,54.52000045776367
2021-03-23,53.68000030517578
2021-03-24,53.310001373291016
2021-03-25,54.15999984741211
2021-03-26,54.75
2021-03-29,54.31999969482422
2021-03-30,53.810001373291016
2021-03-31,53.439998626708984
2021-04-01,53.849998474121094
2021-04-05,54.31999969482422
2021-04-06,53.470001220703125
2021-04-07,53.959999084472656
2021-04-08,53.970001220703125
2021-04-09,54.15999984741211
2021-04-12,53.900001525878906
2021-04-13,54.2400016784668
2021-04-14,54.08000183105469
2021-04-15,54.290000915527344
2021-04-16,54.41999816894531
2021-04-19,54.029998779296875
2021-04-20,52.90999984741211
2021-04-21,52.90999984741211
2021-04-22,53.15999984741211
2021-04-23,53.599998474121094
2021-04-26,53.2400016784668
2021-04-27,52.81999969482422
2021-04-28,52.84000015258789
2021-04-29,52.77000045776367
2021-04-30,52.22999954223633
2021-05-03,52.880001068115234
2021-05-04,52.29999923706055
2021-05-05,52.880001068115234
2021-05-06,53.150001525878906
2021-05-07,53.560001373291016
2021-05-10,53.209999084472656
2021-05-11,52.349998474121094
2021-05-12,50.2599983215332
2021-05-13,50.790000915527344
2021-05-14,51.630001068115234
