,BNFT
2021-04-28,14.119999885559082
2021-04-29,13.779999732971191
2021-04-30,13.520000457763672
2021-05-03,13.5
2021-05-04,13.680000305175781
2021-05-05,14.09000015258789
2021-05-06,13.729999542236328
2021-05-07,13.710000038146973
2021-05-10,13.470000267028809
2021-05-11,13.890000343322754
2021-05-12,14.0600004196167
2021-05-13,13.920000076293945
2021-05-14,14.220000267028809
