,FORR
2016-10-07,37.720001220703125
2016-10-10,38.16999816894531
2016-10-11,37.939998626708984
2016-10-12,38.25
2016-10-13,38.040000915527344
2016-10-14,37.959999084472656
2016-10-17,37.900001525878906
2016-10-18,37.900001525878906
2016-10-19,38.04999923706055
2016-10-20,37.79999923706055
2016-10-21,37.650001525878906
2016-10-24,37.5
2016-10-25,37.099998474121094
2016-10-26,37.70000076293945
2016-10-27,35.75
2016-10-28,36.849998474121094
2016-10-31,37.25
2016-11-01,36.75
2016-11-02,36.400001525878906
2016-11-03,36.79999923706055
2016-11-04,36.25
2016-11-07,37.04999923706055
2016-11-08,37.099998474121094
2016-11-09,38.29999923706055
2016-11-10,38.5
2016-11-11,40.20000076293945
2016-11-14,39.70000076293945
2016-11-15,39.599998474121094
2016-11-16,39.75
2016-11-17,40.099998474121094
2016-11-18,40.849998474121094
2016-11-21,40.650001525878906
2016-11-22,41.20000076293945
2016-11-23,41.349998474121094
2016-11-25,41.0
2016-11-28,40.79999923706055
2016-11-29,40.70000076293945
2016-11-30,40.900001525878906
2016-12-01,39.54999923706055
2016-12-02,39.45000076293945
2016-12-05,39.599998474121094
2016-12-06,40.29999923706055
2016-12-07,40.45000076293945
2016-12-08,41.650001525878906
2016-12-09,42.599998474121094
2016-12-12,42.400001525878906
2016-12-13,42.349998474121094
2016-12-14,42.29999923706055
2016-12-15,42.95000076293945
2016-12-16,43.099998474121094
2016-12-19,43.900001525878906
2016-12-20,44.150001525878906
2016-12-21,43.650001525878906
2016-12-22,43.099998474121094
2016-12-23,43.20000076293945
2016-12-27,43.25
2016-12-28,42.95000076293945
2016-12-29,43.150001525878906
2016-12-30,42.95000076293945
2017-01-03,43.400001525878906
2017-01-04,44.099998474121094
2017-01-05,42.95000076293945
2017-01-06,42.849998474121094
2017-01-09,41.75
2017-01-10,41.599998474121094
2017-01-11,42.400001525878906
2017-01-12,41.849998474121094
2017-01-13,42.099998474121094
2017-01-17,41.349998474121094
2017-01-18,41.54999923706055
2017-01-19,40.95000076293945
2017-01-20,40.5
2017-01-23,41.0
2017-01-24,40.70000076293945
2017-01-25,41.5
2017-01-26,41.099998474121094
2017-01-27,41.150001525878906
2017-01-30,40.29999923706055
2017-01-31,40.79999923706055
2017-02-01,40.349998474121094
2017-02-02,40.0
2017-02-03,40.849998474121094
2017-02-06,40.29999923706055
2017-02-07,40.650001525878906
2017-02-08,39.5
2017-02-09,35.650001525878906
2017-02-10,35.04999923706055
2017-02-13,36.25
2017-02-14,37.20000076293945
2017-02-15,37.75
2017-02-16,38.29999923706055
2017-02-17,37.79999923706055
2017-02-21,37.900001525878906
2017-02-22,37.75
2017-02-23,37.650001525878906
2017-02-24,38.29999923706055
2017-02-27,37.54999923706055
2017-02-28,36.5
2017-03-01,37.29999923706055
2017-03-02,37.29999923706055
2017-03-03,36.900001525878906
2017-03-06,36.79999923706055
2017-03-07,37.349998474121094
2017-03-08,36.599998474121094
2017-03-09,37.20000076293945
2017-03-10,37.29999923706055
2017-03-13,37.79999923706055
2017-03-14,38.099998474121094
2017-03-15,38.349998474121094
2017-03-16,38.599998474121094
2017-03-17,38.849998474121094
2017-03-20,38.70000076293945
2017-03-21,38.099998474121094
2017-03-22,38.099998474121094
2017-03-23,38.75
2017-03-24,39.0
2017-03-27,38.900001525878906
2017-03-28,39.25
2017-03-29,38.45000076293945
2017-03-30,38.79999923706055
2017-03-31,39.75
2017-04-03,38.20000076293945
2017-04-04,39.0
2017-04-05,39.0
2017-04-06,39.25
2017-04-07,39.349998474121094
2017-04-10,39.29999923706055
2017-04-11,40.29999923706055
2017-04-12,39.400001525878906
2017-04-13,39.70000076293945
2017-04-17,40.400001525878906
2017-04-18,40.75
2017-04-19,40.849998474121094
2017-04-20,40.79999923706055
2017-04-21,40.79999923706055
2017-04-24,40.79999923706055
2017-04-25,40.849998474121094
2017-04-26,41.150001525878906
2017-04-27,40.45000076293945
2017-04-28,40.54999923706055
2017-05-01,40.04999923706055
2017-05-02,40.72999954223633
2017-05-03,40.900001525878906
2017-05-04,41.04999923706055
2017-05-05,40.150001525878906
2017-05-08,39.95000076293945
2017-05-09,40.0
2017-05-10,39.650001525878906
2017-05-11,40.0
2017-05-12,39.91999816894531
2017-05-15,39.75
2017-05-16,39.91999816894531
2017-05-17,37.75
2017-05-18,37.849998474121094
2017-05-19,37.70000076293945
2017-05-22,39.099998474121094
2017-05-23,38.900001525878906
2017-05-24,39.099998474121094
2017-05-25,39.20000076293945
2017-05-26,39.54999923706055
2017-05-30,38.900001525878906
2017-05-31,39.400001525878906
2017-06-01,39.45000076293945
2017-06-02,39.20000076293945
2017-06-05,38.849998474121094
2017-06-06,39.099998474121094
2017-06-07,38.099998474121094
2017-06-08,38.849998474121094
2017-06-09,38.75
2017-06-12,39.45000076293945
2017-06-13,39.099998474121094
2017-06-14,39.0
2017-06-15,39.349998474121094
2017-06-16,39.5
2017-06-19,39.29999923706055
2017-06-20,38.900001525878906
2017-06-21,39.349998474121094
2017-06-22,39.29999923706055
2017-06-23,39.5
2017-06-26,39.29999923706055
2017-06-27,39.349998474121094
2017-06-28,39.5
2017-06-29,39.20000076293945
2017-06-30,39.150001525878906
2017-07-03,39.25
2017-07-05,39.599998474121094
2017-07-06,39.45000076293945
2017-07-07,40.0
2017-07-10,39.650001525878906
2017-07-11,39.95000076293945
2017-07-12,40.45000076293945
2017-07-13,39.79999923706055
2017-07-14,39.95000076293945
2017-07-17,40.25
2017-07-18,40.70000076293945
2017-07-19,40.70000076293945
2017-07-20,40.95000076293945
2017-07-21,41.099998474121094
2017-07-24,41.0
2017-07-25,41.45000076293945
2017-07-26,41.599998474121094
2017-07-27,40.849998474121094
2017-07-28,39.95000076293945
2017-07-31,40.79999923706055
2017-08-01,41.599998474121094
2017-08-02,41.150001525878906
2017-08-03,40.70000076293945
2017-08-04,40.400001525878906
2017-08-07,39.95000076293945
2017-08-08,39.099998474121094
2017-08-09,38.54999923706055
2017-08-10,38.099998474121094
2017-08-11,38.400001525878906
2017-08-14,40.29999923706055
2017-08-15,39.54999923706055
2017-08-16,39.900001525878906
2017-08-17,39.599998474121094
2017-08-18,38.79999923706055
2017-08-21,39.150001525878906
2017-08-22,39.95000076293945
2017-08-23,40.70000076293945
2017-08-24,40.5
2017-08-25,40.599998474121094
2017-08-28,40.400001525878906
2017-08-29,40.95000076293945
2017-08-30,40.75
2017-08-31,40.75
2017-09-01,40.599998474121094
2017-09-05,40.45000076293945
2017-09-06,40.54999923706055
2017-09-07,40.45000076293945
2017-09-08,40.20000076293945
2017-09-11,40.599998474121094
2017-09-12,40.650001525878906
2017-09-13,40.400001525878906
2017-09-14,40.0
2017-09-15,39.54999923706055
2017-09-18,39.70000076293945
2017-09-19,39.849998474121094
2017-09-20,39.900001525878906
2017-09-21,39.95000076293945
2017-09-22,40.400001525878906
2017-09-25,40.79999923706055
2017-09-26,40.849998474121094
2017-09-27,41.25
2017-09-28,42.0
2017-09-29,41.849998474121094
2017-10-02,43.20000076293945
2017-10-03,43.599998474121094
2017-10-04,43.45000076293945
2017-10-05,43.349998474121094
2017-10-06,43.349998474121094
2017-10-09,43.75
2017-10-10,43.20000076293945
2017-10-11,43.95000076293945
2017-10-12,44.0
2017-10-13,43.95000076293945
2017-10-16,43.70000076293945
2017-10-17,43.650001525878906
2017-10-18,43.900001525878906
2017-10-19,43.70000076293945
2017-10-20,43.849998474121094
2017-10-23,43.79999923706055
2017-10-24,44.150001525878906
2017-10-25,43.45000076293945
2017-10-26,44.349998474121094
2017-10-27,45.20000076293945
2017-10-30,43.79999923706055
2017-10-31,43.70000076293945
2017-11-01,44.849998474121094
2017-11-02,45.54999923706055
2017-11-03,45.70000076293945
2017-11-06,45.849998474121094
2017-11-07,44.599998474121094
2017-11-08,44.75
2017-11-09,44.75
2017-11-10,44.95000076293945
2017-11-13,45.29999923706055
2017-11-14,44.95000076293945
2017-11-15,44.95000076293945
2017-11-16,45.25
2017-11-17,45.5
2017-11-20,46.150001525878906
2017-11-21,46.70000076293945
2017-11-22,46.54999923706055
2017-11-24,46.95000076293945
2017-11-27,46.75
2017-11-28,47.150001525878906
2017-11-29,47.400001525878906
2017-11-30,46.45000076293945
2017-12-01,46.04999923706055
2017-12-04,46.599998474121094
2017-12-05,45.54999923706055
2017-12-06,45.599998474121094
2017-12-07,45.5
2017-12-08,45.04999923706055
2017-12-11,44.75
2017-12-12,44.349998474121094
2017-12-13,43.95000076293945
2017-12-14,44.04999923706055
2017-12-15,45.04999923706055
2017-12-18,45.95000076293945
2017-12-19,45.349998474121094
2017-12-20,45.25
2017-12-21,45.5
2017-12-22,44.900001525878906
2017-12-26,45.349998474121094
2017-12-27,44.70000076293945
2017-12-28,44.599998474121094
2017-12-29,44.20000076293945
2018-01-02,44.900001525878906
2018-01-03,44.20000076293945
2018-01-04,43.900001525878906
2018-01-05,43.95000076293945
2018-01-08,43.95000076293945
2018-01-09,42.70000076293945
2018-01-10,42.849998474121094
2018-01-11,43.150001525878906
2018-01-12,43.45000076293945
2018-01-16,43.5
2018-01-17,44.5
2018-01-18,45.25
2018-01-19,45.599998474121094
2018-01-22,45.650001525878906
2018-01-23,45.25
2018-01-24,44.349998474121094
2018-01-25,44.599998474121094
2018-01-26,44.650001525878906
2018-01-29,44.0
2018-01-30,43.900001525878906
2018-01-31,43.650001525878906
2018-02-01,45.150001525878906
2018-02-02,44.79999923706055
2018-02-05,42.150001525878906
2018-02-06,42.400001525878906
2018-02-07,42.04999923706055
2018-02-08,40.849998474121094
2018-02-09,39.54999923706055
2018-02-12,39.95000076293945
2018-02-13,40.45000076293945
2018-02-14,40.599998474121094
2018-02-15,41.45000076293945
2018-02-16,42.099998474121094
2018-02-20,40.95000076293945
2018-02-21,41.29999923706055
2018-02-22,41.04999923706055
2018-02-23,41.70000076293945
2018-02-26,41.29999923706055
2018-02-27,40.900001525878906
2018-02-28,40.5
2018-03-01,40.25
2018-03-02,40.79999923706055
2018-03-05,41.25
2018-03-06,41.5
2018-03-07,41.900001525878906
2018-03-08,41.849998474121094
2018-03-09,42.5
2018-03-12,43.0
2018-03-13,42.70000076293945
2018-03-14,42.75
2018-03-15,43.04999923706055
2018-03-16,43.349998474121094
2018-03-19,43.349998474121094
2018-03-20,43.29999923706055
2018-03-21,43.349998474121094
2018-03-22,43.04999923706055
2018-03-23,41.54999923706055
2018-03-26,42.0
2018-03-27,41.349998474121094
2018-03-28,41.20000076293945
2018-03-29,41.45000076293945
2018-04-02,41.099998474121094
2018-04-03,42.25
2018-04-04,42.75
2018-04-05,43.150001525878906
2018-04-06,43.04999923706055
2018-04-09,43.54999923706055
2018-04-10,43.900001525878906
2018-04-11,43.20000076293945
2018-04-12,43.25
2018-04-13,43.099998474121094
2018-04-16,43.95000076293945
2018-04-17,44.54999923706055
2018-04-18,45.400001525878906
2018-04-19,45.04999923706055
2018-04-20,44.75
2018-04-23,44.70000076293945
2018-04-24,45.099998474121094
2018-04-25,45.5
2018-04-26,45.849998474121094
2018-04-27,40.95000076293945
2018-04-30,39.79999923706055
2018-05-01,40.849998474121094
2018-05-02,40.849998474121094
2018-05-03,40.75
2018-05-04,41.400001525878906
2018-05-07,41.900001525878906
2018-05-08,42.5
2018-05-09,42.45000076293945
2018-05-10,42.349998474121094
2018-05-11,42.04999923706055
2018-05-14,41.29999923706055
2018-05-15,41.5
2018-05-16,41.75
2018-05-17,42.099998474121094
2018-05-18,41.900001525878906
2018-05-21,42.29999923706055
2018-05-22,41.75
2018-05-23,42.0
2018-05-24,42.150001525878906
2018-05-25,42.04999923706055
2018-05-29,42.099998474121094
2018-05-30,42.599998474121094
2018-05-31,42.25
2018-06-01,42.5
2018-06-04,42.599998474121094
2018-06-05,43.54999923706055
2018-06-06,44.75
2018-06-07,44.29999923706055
2018-06-08,44.25
2018-06-11,44.04999923706055
2018-06-12,43.45000076293945
2018-06-13,43.20000076293945
2018-06-14,43.04999923706055
2018-06-15,42.650001525878906
2018-06-18,42.95000076293945
2018-06-19,43.25
2018-06-20,42.79999923706055
2018-06-21,43.099998474121094
2018-06-22,43.25
2018-06-25,42.54999923706055
2018-06-26,42.900001525878906
2018-06-27,42.099998474121094
2018-06-28,42.04999923706055
2018-06-29,41.95000076293945
2018-07-02,42.849998474121094
2018-07-03,42.95000076293945
2018-07-05,43.75
2018-07-06,43.849998474121094
2018-07-09,43.75
2018-07-10,44.25
2018-07-11,44.349998474121094
2018-07-12,43.849998474121094
2018-07-13,43.75
2018-07-16,43.099998474121094
2018-07-17,43.0
2018-07-18,42.45000076293945
2018-07-19,43.29999923706055
2018-07-20,43.0
2018-07-23,43.349998474121094
2018-07-24,43.54999923706055
2018-07-25,42.95000076293945
2018-07-26,43.349998474121094
2018-07-27,44.54999923706055
2018-07-30,46.29999923706055
2018-07-31,46.25
2018-08-01,46.95000076293945
2018-08-02,46.25
2018-08-03,45.20000076293945
2018-08-06,45.5
2018-08-07,45.5
2018-08-08,45.25
2018-08-09,45.20000076293945
2018-08-10,44.900001525878906
2018-08-13,44.95000076293945
2018-08-14,46.150001525878906
2018-08-15,46.849998474121094
2018-08-16,47.45000076293945
2018-08-17,48.29999923706055
2018-08-20,48.0
2018-08-21,48.79999923706055
2018-08-22,48.79999923706055
2018-08-23,49.5
2018-08-24,49.25
2018-08-27,49.099998474121094
2018-08-28,48.900001525878906
2018-08-29,49.45000076293945
2018-08-30,49.599998474121094
2018-08-31,49.20000076293945
2018-09-04,49.04999923706055
2018-09-05,48.75
2018-09-06,48.25
2018-09-07,47.849998474121094
2018-09-10,47.54999923706055
2018-09-11,47.04999923706055
2018-09-12,46.95000076293945
2018-09-13,47.04999923706055
2018-09-14,47.0
2018-09-17,46.45000076293945
2018-09-18,45.95000076293945
2018-09-19,45.599998474121094
2018-09-20,45.849998474121094
2018-09-21,45.25
2018-09-24,45.650001525878906
2018-09-25,46.150001525878906
2018-09-26,46.099998474121094
2018-09-27,45.900001525878906
2018-09-28,45.900001525878906
2018-10-01,45.5099983215332
2018-10-02,44.66999816894531
2018-10-03,44.529998779296875
2018-10-04,43.939998626708984
2018-10-05,44.279998779296875
2018-10-08,43.84000015258789
2018-10-09,44.150001525878906
2018-10-10,41.849998474121094
2018-10-11,40.619998931884766
2018-10-12,40.869998931884766
2018-10-15,40.619998931884766
2018-10-16,42.75
2018-10-17,41.56999969482422
2018-10-18,41.400001525878906
2018-10-19,40.61000061035156
2018-10-22,41.119998931884766
2018-10-23,40.439998626708984
2018-10-24,38.790000915527344
2018-10-25,37.4900016784668
2018-10-26,38.95000076293945
2018-10-29,38.709999084472656
2018-10-30,39.790000915527344
2018-10-31,40.279998779296875
2018-11-01,40.540000915527344
2018-11-02,41.18000030517578
2018-11-05,41.08000183105469
2018-11-06,41.470001220703125
2018-11-07,43.08000183105469
2018-11-08,43.029998779296875
2018-11-09,42.9900016784668
2018-11-12,42.43000030517578
2018-11-13,42.189998626708984
2018-11-14,41.81999969482422
2018-11-15,43.36000061035156
2018-11-16,43.08000183105469
2018-11-19,45.06999969482422
2018-11-20,43.34000015258789
2018-11-21,44.11000061035156
2018-11-23,43.400001525878906
2018-11-26,45.689998626708984
2018-11-27,44.880001068115234
2018-11-28,47.83000183105469
2018-11-29,47.439998626708984
2018-11-30,46.7400016784668
2018-12-03,46.290000915527344
2018-12-04,42.95000076293945
2018-12-06,43.4900016784668
2018-12-07,44.65999984741211
2018-12-10,44.15999984741211
2018-12-11,43.4900016784668
2018-12-12,44.08000183105469
2018-12-13,43.0
2018-12-14,42.5
2018-12-17,41.4900016784668
2018-12-18,41.15999984741211
2018-12-19,40.689998626708984
2018-12-20,40.40999984741211
2018-12-21,40.72999954223633
2018-12-24,41.04999923706055
2018-12-26,43.5099983215332
2018-12-27,43.09000015258789
2018-12-28,44.11000061035156
2018-12-31,44.70000076293945
2019-01-02,43.400001525878906
2019-01-03,41.939998626708984
2019-01-04,41.5
2019-01-07,43.650001525878906
2019-01-08,44.0
2019-01-09,43.689998626708984
2019-01-10,43.29999923706055
2019-01-11,42.599998474121094
2019-01-14,42.400001525878906
2019-01-15,42.459999084472656
2019-01-16,44.16999816894531
2019-01-17,44.43000030517578
2019-01-18,44.97999954223633
2019-01-22,44.5099983215332
2019-01-23,44.400001525878906
2019-01-24,44.400001525878906
2019-01-25,44.27000045776367
2019-01-28,43.939998626708984
2019-01-29,43.560001373291016
2019-01-30,44.66999816894531
2019-01-31,44.90999984741211
2019-02-01,44.41999816894531
2019-02-04,45.290000915527344
2019-02-05,45.2400016784668
2019-02-06,44.439998626708984
2019-02-07,45.08000183105469
2019-02-08,45.56999969482422
2019-02-11,45.84000015258789
2019-02-12,46.59000015258789
2019-02-13,46.81999969482422
2019-02-14,47.2400016784668
2019-02-15,48.540000915527344
2019-02-19,49.150001525878906
2019-02-20,49.58000183105469
2019-02-21,48.75
2019-02-22,49.33000183105469
2019-02-25,48.43000030517578
2019-02-26,48.09000015258789
2019-02-27,48.56999969482422
2019-02-28,50.20000076293945
2019-03-01,49.97999954223633
2019-03-04,49.540000915527344
2019-03-05,49.68000030517578
2019-03-06,48.58000183105469
2019-03-07,48.47999954223633
2019-03-08,48.20000076293945
2019-03-11,49.54999923706055
2019-03-12,49.20000076293945
2019-03-13,48.93000030517578
2019-03-14,49.15999984741211
2019-03-15,49.63999938964844
2019-03-18,49.689998626708984
2019-03-19,49.060001373291016
2019-03-20,48.68000030517578
2019-03-21,48.58000183105469
2019-03-22,47.9900016784668
2019-03-25,48.5099983215332
2019-03-26,48.7400016784668
2019-03-27,48.720001220703125
2019-03-28,48.790000915527344
2019-03-29,48.349998474121094
2019-04-01,49.459999084472656
2019-04-02,48.599998474121094
2019-04-03,48.93000030517578
2019-04-04,48.75
2019-04-05,49.0099983215332
2019-04-08,49.29999923706055
2019-04-09,48.2400016784668
2019-04-10,49.59000015258789
2019-04-11,49.11000061035156
2019-04-12,49.04999923706055
2019-04-15,50.29999923706055
2019-04-16,49.810001373291016
2019-04-17,49.72999954223633
2019-04-18,49.720001220703125
2019-04-22,49.47999954223633
2019-04-23,49.970001220703125
2019-04-24,49.58000183105469
2019-04-25,49.61000061035156
2019-04-26,50.689998626708984
2019-04-29,50.720001220703125
2019-04-30,50.86000061035156
2019-05-01,50.20000076293945
2019-05-02,50.209999084472656
2019-05-03,51.5099983215332
2019-05-06,50.970001220703125
2019-05-07,49.9900016784668
2019-05-08,49.52000045776367
2019-05-09,49.56999969482422
2019-05-10,49.9900016784668
2019-05-13,48.93000030517578
2019-05-14,48.779998779296875
2019-05-15,48.77000045776367
2019-05-16,48.849998474121094
2019-05-17,47.619998931884766
2019-05-20,47.290000915527344
2019-05-21,47.900001525878906
2019-05-22,48.11000061035156
2019-05-23,46.52000045776367
2019-05-24,46.720001220703125
2019-05-28,46.7599983215332
2019-05-29,45.779998779296875
2019-05-30,45.70000076293945
2019-05-31,45.529998779296875
2019-06-03,45.619998931884766
2019-06-04,46.95000076293945
2019-06-05,47.0
2019-06-06,46.31999969482422
2019-06-07,46.0099983215332
2019-06-10,45.88999938964844
2019-06-11,45.54999923706055
2019-06-12,46.040000915527344
2019-06-13,46.06999969482422
2019-06-14,45.470001220703125
2019-06-17,46.029998779296875
2019-06-18,46.790000915527344
2019-06-19,47.52000045776367
2019-06-20,47.18000030517578
2019-06-21,46.90999984741211
2019-06-24,45.93000030517578
2019-06-25,46.290000915527344
2019-06-26,45.75
2019-06-27,47.25
2019-06-28,47.029998779296875
2019-07-01,46.880001068115234
2019-07-02,47.16999816894531
2019-07-03,47.75
2019-07-05,47.970001220703125
2019-07-08,47.41999816894531
2019-07-09,47.209999084472656
2019-07-10,47.77000045776367
2019-07-11,47.56999969482422
2019-07-12,47.880001068115234
2019-07-15,48.13999938964844
2019-07-16,48.31999969482422
2019-07-17,48.970001220703125
2019-07-18,49.16999816894531
2019-07-19,48.810001373291016
2019-07-22,48.56999969482422
2019-07-23,49.33000183105469
2019-07-24,49.66999816894531
2019-07-25,48.81999969482422
2019-07-26,50.2599983215332
2019-07-29,49.79999923706055
2019-07-30,49.27000045776367
2019-07-31,47.33000183105469
2019-08-01,42.400001525878906
2019-08-02,40.16999816894531
2019-08-05,38.59000015258789
2019-08-06,37.5
2019-08-07,38.06999969482422
2019-08-08,38.20000076293945
2019-08-09,37.060001373291016
2019-08-12,35.63999938964844
2019-08-13,35.63999938964844
2019-08-14,34.38999938964844
2019-08-15,32.66999816894531
2019-08-16,32.880001068115234
2019-08-19,33.040000915527344
2019-08-20,32.7400016784668
2019-08-21,33.7400016784668
2019-08-22,33.4900016784668
2019-08-23,32.290000915527344
2019-08-26,32.2599983215332
2019-08-27,32.880001068115234
2019-08-28,33.77000045776367
2019-08-29,34.4900016784668
2019-08-30,34.869998931884766
2019-09-03,34.439998626708984
2019-09-04,33.060001373291016
2019-09-05,33.689998626708984
2019-09-06,33.939998626708984
2019-09-09,34.22999954223633
2019-09-10,34.689998626708984
2019-09-11,35.75
2019-09-12,36.27000045776367
2019-09-13,36.349998474121094
2019-09-16,36.2599983215332
2019-09-17,35.900001525878906
2019-09-18,35.630001068115234
2019-09-19,35.16999816894531
2019-09-20,35.150001525878906
2019-09-23,34.86000061035156
2019-09-24,34.630001068115234
2019-09-25,34.29999923706055
2019-09-26,33.599998474121094
2019-09-27,32.95000076293945
2019-09-30,32.13999938964844
2019-10-01,31.25
2019-10-02,31.239999771118164
2019-10-03,31.690000534057617
2019-10-04,32.029998779296875
2019-10-07,32.0
2019-10-08,31.610000610351562
2019-10-09,31.65999984741211
2019-10-10,31.700000762939453
2019-10-11,32.31999969482422
2019-10-14,32.79999923706055
2019-10-15,33.900001525878906
2019-10-16,34.22999954223633
2019-10-17,34.97999954223633
2019-10-18,34.75
2019-10-21,35.099998474121094
2019-10-22,34.279998779296875
2019-10-23,35.040000915527344
2019-10-24,34.9900016784668
2019-10-25,34.70000076293945
2019-10-28,34.93000030517578
2019-10-29,34.619998931884766
2019-10-30,34.869998931884766
2019-10-31,34.47999954223633
2019-11-01,35.189998626708984
2019-11-04,35.29999923706055
2019-11-05,36.20000076293945
2019-11-06,36.099998474121094
2019-11-07,36.29999923706055
2019-11-08,36.16999816894531
2019-11-11,36.040000915527344
2019-11-12,36.810001373291016
2019-11-13,36.619998931884766
2019-11-14,36.72999954223633
2019-11-15,36.9900016784668
2019-11-18,37.04999923706055
2019-11-19,37.61000061035156
2019-11-20,37.5099983215332
2019-11-21,37.400001525878906
2019-11-22,38.470001220703125
2019-11-25,39.43000030517578
2019-11-26,39.63999938964844
2019-11-27,40.04999923706055
2019-11-29,39.93000030517578
2019-12-02,40.0
2019-12-03,39.61000061035156
2019-12-04,39.72999954223633
2019-12-05,39.939998626708984
2019-12-06,40.150001525878906
2019-12-09,39.90999984741211
2019-12-10,40.2599983215332
2019-12-11,41.810001373291016
2019-12-12,42.15999984741211
2019-12-13,41.540000915527344
2019-12-16,41.4900016784668
2019-12-17,42.79999923706055
2019-12-18,42.83000183105469
2019-12-19,43.060001373291016
2019-12-20,42.970001220703125
2019-12-23,43.119998931884766
2019-12-24,42.459999084472656
2019-12-26,42.119998931884766
2019-12-27,41.91999816894531
2019-12-30,41.810001373291016
2019-12-31,41.70000076293945
2020-01-02,42.400001525878906
2020-01-03,42.11000061035156
2020-01-06,42.79999923706055
2020-01-07,42.58000183105469
2020-01-08,42.619998931884766
2020-01-09,42.54999923706055
2020-01-10,42.68000030517578
2020-01-13,43.34000015258789
2020-01-14,43.81999969482422
2020-01-15,43.56999969482422
2020-01-16,43.58000183105469
2020-01-17,43.04999923706055
2020-01-21,42.5
2020-01-22,42.97999954223633
2020-01-23,42.90999984741211
2020-01-24,42.08000183105469
2020-01-27,41.619998931884766
2020-01-28,42.31999969482422
2020-01-29,42.459999084472656
2020-01-30,42.18000030517578
2020-01-31,41.369998931884766
2020-02-03,41.45000076293945
2020-02-04,42.029998779296875
2020-02-05,43.529998779296875
2020-02-06,43.56999969482422
2020-02-07,42.709999084472656
2020-02-10,43.06999969482422
2020-02-11,44.220001220703125
2020-02-12,44.36000061035156
2020-02-13,46.0
2020-02-14,43.279998779296875
2020-02-18,42.16999816894531
2020-02-19,42.15999984741211
2020-02-20,41.7599983215332
2020-02-21,40.15999984741211
2020-02-24,39.630001068115234
2020-02-25,37.7400016784668
2020-02-26,37.630001068115234
2020-02-27,36.5
2020-02-28,36.060001373291016
2020-03-02,37.150001525878906
2020-03-03,37.349998474121094
2020-03-04,39.029998779296875
2020-03-05,38.599998474121094
2020-03-06,38.54999923706055
2020-03-09,32.790000915527344
2020-03-10,34.93000030517578
2020-03-11,33.47999954223633
2020-03-12,30.049999237060547
2020-03-13,30.350000381469727
2020-03-16,26.360000610351562
2020-03-17,30.559999465942383
2020-03-18,24.06999969482422
2020-03-19,27.1200008392334
2020-03-20,22.809999465942383
2020-03-23,25.989999771118164
2020-03-24,26.780000686645508
2020-03-25,28.0
2020-03-26,27.780000686645508
2020-03-27,25.760000228881836
2020-03-30,27.5
2020-03-31,29.229999542236328
2020-04-01,25.690000534057617
2020-04-02,27.559999465942383
2020-04-03,26.829999923706055
2020-04-06,27.1299991607666
2020-04-07,27.020000457763672
2020-04-08,28.489999771118164
2020-04-09,30.469999313354492
2020-04-13,29.84000015258789
2020-04-14,30.790000915527344
2020-04-15,29.110000610351562
2020-04-16,29.389999389648438
2020-04-17,32.11000061035156
2020-04-20,32.81999969482422
2020-04-21,31.399999618530273
2020-04-22,31.959999084472656
2020-04-23,33.06999969482422
2020-04-24,33.02000045776367
2020-04-27,34.689998626708984
2020-04-28,35.16999816894531
2020-04-29,37.220001220703125
2020-04-30,31.299999237060547
2020-05-01,33.880001068115234
2020-05-04,33.68000030517578
2020-05-05,35.59000015258789
2020-05-06,33.25
2020-05-07,34.5
2020-05-08,34.400001525878906
2020-05-11,32.04999923706055
2020-05-12,29.649999618530273
2020-05-13,29.209999084472656
2020-05-14,28.329999923706055
2020-05-15,28.959999084472656
2020-05-18,32.36000061035156
2020-05-19,30.139999389648438
2020-05-20,31.25
2020-05-21,30.350000381469727
2020-05-22,30.68000030517578
2020-05-26,31.670000076293945
2020-05-27,31.25
2020-05-28,31.079999923706055
2020-05-29,31.399999618530273
2020-06-01,29.90999984741211
2020-06-02,32.119998931884766
2020-06-03,33.349998474121094
2020-06-04,33.939998626708984
2020-06-05,37.599998474121094
2020-06-08,37.810001373291016
2020-06-09,37.38999938964844
2020-06-10,34.58000183105469
2020-06-11,31.350000381469727
2020-06-12,31.950000762939453
2020-06-15,32.38999938964844
2020-06-16,32.7599983215332
2020-06-17,31.3700008392334
2020-06-18,32.439998626708984
2020-06-19,31.75
2020-06-22,31.93000030517578
2020-06-23,32.060001373291016
2020-06-24,30.639999389648438
2020-06-25,31.709999084472656
2020-06-26,30.059999465942383
2020-06-29,31.600000381469727
2020-06-30,32.040000915527344
2020-07-01,31.420000076293945
2020-07-02,31.90999984741211
2020-07-06,32.529998779296875
2020-07-07,31.690000534057617
2020-07-08,32.7599983215332
2020-07-09,31.420000076293945
2020-07-10,32.529998779296875
2020-07-13,31.530000686645508
2020-07-14,31.510000228881836
2020-07-15,34.060001373291016
2020-07-16,32.72999954223633
2020-07-17,32.79999923706055
2020-07-20,32.099998474121094
2020-07-21,32.880001068115234
2020-07-22,32.0
2020-07-23,33.0099983215332
2020-07-24,32.13999938964844
2020-07-27,32.66999816894531
2020-07-28,31.75
2020-07-29,32.630001068115234
2020-07-30,32.95000076293945
2020-07-31,35.11000061035156
2020-08-03,35.9900016784668
2020-08-04,35.63999938964844
2020-08-05,34.779998779296875
2020-08-06,35.810001373291016
2020-08-07,37.25
2020-08-10,36.5
2020-08-11,37.310001373291016
2020-08-12,38.0099983215332
2020-08-13,36.09000015258789
