,FANH
2019-03-08,23.299999237060547
2019-03-11,23.5
2019-03-12,25.110000610351562
2019-03-13,25.190000534057617
2019-03-14,25.25
2019-03-15,25.889999389648438
2019-03-18,25.979999542236328
2019-03-19,25.93000030517578
2019-03-20,25.510000228881836
2019-03-21,25.950000762939453
2019-03-22,25.899999618530273
2019-03-25,25.920000076293945
2019-03-26,25.850000381469727
2019-03-27,26.09000015258789
2019-03-28,25.860000610351562
2019-03-29,26.260000228881836
2019-04-01,26.420000076293945
2019-04-02,26.110000610351562
2019-04-03,25.8700008392334
2019-04-04,26.049999237060547
2019-04-05,25.899999618530273
2019-04-08,25.940000534057617
2019-04-09,25.90999984741211
2019-04-10,26.3700008392334
2019-04-11,25.959999084472656
2019-04-12,26.059999465942383
2019-04-15,25.860000610351562
2019-04-16,25.979999542236328
2019-04-17,25.860000610351562
2019-04-18,25.850000381469727
2019-04-22,25.809999465942383
2019-04-23,25.6299991607666
2019-04-24,25.829999923706055
2019-04-25,25.940000534057617
2019-04-26,26.0
2019-04-29,25.989999771118164
2019-04-30,25.979999542236328
2019-05-01,26.0
2019-05-02,25.989999771118164
2019-05-03,25.989999771118164
2019-05-06,25.760000228881836
2019-05-07,25.239999771118164
2019-05-08,25.31999969482422
2019-05-09,24.700000762939453
2019-05-10,25.860000610351562
2019-05-13,25.209999084472656
2019-05-14,26.079999923706055
2019-05-15,26.600000381469727
2019-05-16,29.780000686645508
2019-05-17,30.440000534057617
2019-05-20,29.979999542236328
2019-05-21,29.1200008392334
2019-05-22,29.760000228881836
2019-05-23,30.559999465942383
2019-05-24,31.299999237060547
2019-05-28,30.510000228881836
2019-05-29,30.469999313354492
2019-05-30,30.440000534057617
2019-05-31,29.469999313354492
2019-06-03,27.920000076293945
2019-06-04,28.959999084472656
2019-06-05,31.510000228881836
2019-06-06,32.4900016784668
2019-06-07,33.27000045776367
2019-06-10,33.650001525878906
2019-06-11,32.970001220703125
2019-06-12,31.3799991607666
2019-06-13,31.209999084472656
2019-06-14,31.3799991607666
2019-06-17,31.15999984741211
2019-06-18,31.65999984741211
2019-06-19,31.510000228881836
2019-06-20,31.969999313354492
2019-06-21,31.43000030517578
2019-06-24,31.079999923706055
2019-06-25,30.440000534057617
2019-06-26,32.959999084472656
2019-06-27,33.33000183105469
2019-06-28,33.470001220703125
2019-07-01,33.68000030517578
2019-07-02,34.040000915527344
2019-07-03,34.20000076293945
2019-07-05,32.709999084472656
2019-07-08,33.060001373291016
2019-07-09,33.2400016784668
2019-07-10,33.61000061035156
2019-07-11,34.61000061035156
2019-07-12,33.22999954223633
2019-07-15,34.09000015258789
2019-07-16,35.06999969482422
2019-07-17,33.83000183105469
2019-07-18,33.47999954223633
2019-07-19,33.560001373291016
2019-07-22,33.65999984741211
2019-07-23,32.95000076293945
2019-07-24,33.099998474121094
2019-07-25,33.099998474121094
2019-07-26,32.7599983215332
2019-07-29,33.189998626708984
2019-07-30,33.540000915527344
2019-07-31,33.869998931884766
2019-08-01,32.83000183105469
2019-08-02,33.029998779296875
2019-08-05,31.31999969482422
2019-08-06,31.780000686645508
2019-08-07,32.36000061035156
2019-08-08,33.189998626708984
2019-08-09,32.459999084472656
2019-08-12,32.20000076293945
2019-08-13,33.150001525878906
2019-08-14,31.040000915527344
2019-08-15,30.59000015258789
2019-08-16,30.479999542236328
2019-08-19,30.0
2019-08-20,28.5
2019-08-21,28.8799991607666
2019-08-22,27.8700008392334
2019-08-23,27.270000457763672
2019-08-26,27.31999969482422
2019-08-27,27.229999542236328
2019-08-28,27.270000457763672
2019-08-29,27.389999389648438
2019-08-30,27.25
2019-09-03,26.530000686645508
2019-09-04,26.709999084472656
2019-09-05,26.84000015258789
2019-09-06,27.020000457763672
2019-09-09,27.420000076293945
2019-09-10,26.799999237060547
2019-09-11,26.93000030517578
2019-09-12,26.809999465942383
2019-09-13,26.950000762939453
2019-09-16,26.709999084472656
2019-09-17,27.389999389648438
2019-09-18,27.110000610351562
2019-09-19,27.5
2019-09-20,27.670000076293945
2019-09-23,27.84000015258789
2019-09-24,27.520000457763672
2019-09-25,27.690000534057617
2019-09-26,27.25
2019-09-27,26.170000076293945
2019-09-30,26.6299991607666
2019-10-01,25.809999465942383
2019-10-02,25.399999618530273
2019-10-03,25.479999542236328
2019-10-04,25.690000534057617
2019-10-07,25.299999237060547
2019-10-08,24.450000762939453
2019-10-09,25.1299991607666
2019-10-10,24.829999923706055
2019-10-11,24.93000030517578
2019-10-14,24.920000076293945
2019-10-15,25.049999237060547
2019-10-16,24.979999542236328
2019-10-17,25.170000076293945
2019-10-18,25.020000457763672
2019-10-21,25.389999389648438
2019-10-22,25.110000610351562
2019-10-23,25.010000228881836
2019-10-24,25.149999618530273
2019-10-25,25.3700008392334
2019-10-28,25.309999465942383
2019-10-29,25.100000381469727
2019-10-30,25.260000228881836
2019-10-31,25.219999313354492
2019-11-01,25.540000915527344
2019-11-04,26.020000457763672
2019-11-05,26.559999465942383
2019-11-06,26.31999969482422
2019-11-07,26.59000015258789
2019-11-08,26.59000015258789
2019-11-11,26.3799991607666
2019-11-12,26.3700008392334
2019-11-13,26.399999618530273
2019-11-14,26.43000030517578
2019-11-15,26.510000228881836
2019-11-18,26.639999389648438
2019-11-19,26.329999923706055
2019-11-20,26.030000686645508
2019-11-21,26.920000076293945
2019-11-22,26.170000076293945
2019-11-25,26.719999313354492
2019-11-26,26.450000762939453
2019-11-27,26.549999237060547
2019-11-29,27.200000762939453
2019-12-02,26.6299991607666
2019-12-03,26.510000228881836
2019-12-04,26.399999618530273
2019-12-05,26.399999618530273
2019-12-06,26.15999984741211
2019-12-09,26.09000015258789
2019-12-10,25.049999237060547
2019-12-11,24.8700008392334
2019-12-12,25.040000915527344
2019-12-13,25.149999618530273
2019-12-16,25.149999618530273
2019-12-17,25.760000228881836
2019-12-18,25.719999313354492
2019-12-19,26.09000015258789
2019-12-20,26.040000915527344
2019-12-23,25.600000381469727
2019-12-24,25.6299991607666
2019-12-26,25.56999969482422
2019-12-27,25.450000762939453
2019-12-30,25.540000915527344
2019-12-31,25.969999313354492
2020-01-02,26.079999923706055
2020-01-03,26.440000534057617
2020-01-06,25.989999771118164
2020-01-07,25.6299991607666
2020-01-08,25.899999618530273
2020-01-09,26.299999237060547
2020-01-10,26.229999542236328
2020-01-13,26.540000915527344
2020-01-14,26.559999465942383
2020-01-15,26.860000610351562
2020-01-16,27.06999969482422
2020-01-17,26.8700008392334
2020-01-21,26.68000030517578
2020-01-22,26.43000030517578
2020-01-23,26.299999237060547
2020-01-24,25.34000015258789
2020-01-27,24.34000015258789
2020-01-28,24.3799991607666
2020-01-29,24.600000381469727
2020-01-30,24.3799991607666
2020-01-31,23.610000610351562
2020-02-03,23.399999618530273
2020-02-04,23.020000457763672
2020-02-05,23.360000610351562
2020-02-06,22.760000228881836
2020-02-07,22.09000015258789
2020-02-10,22.299999237060547
2020-02-11,22.56999969482422
2020-02-12,22.770000457763672
2020-02-13,22.6200008392334
2020-02-14,22.59000015258789
2020-02-18,22.239999771118164
2020-02-19,22.09000015258789
2020-02-20,22.049999237060547
2020-02-21,21.739999771118164
2020-02-24,20.989999771118164
2020-02-25,20.809999465942383
2020-02-26,20.639999389648438
2020-02-27,20.690000534057617
2020-02-28,20.299999237060547
2020-03-02,21.350000381469727
2020-03-03,20.709999084472656
2020-03-04,20.59000015258789
2020-03-05,20.520000457763672
2020-03-06,19.489999771118164
2020-03-09,17.940000534057617
2020-03-10,18.020000457763672
2020-03-11,18.010000228881836
2020-03-12,16.190000534057617
2020-03-13,17.6200008392334
2020-03-16,17.09000015258789
2020-03-17,19.40999984741211
2020-03-18,17.790000915527344
2020-03-19,18.799999237060547
2020-03-20,18.75
2020-03-23,18.600000381469727
2020-03-24,20.729999542236328
2020-03-25,22.260000228881836
2020-03-26,21.3799991607666
2020-03-27,20.170000076293945
2020-03-30,20.40999984741211
2020-03-31,20.1200008392334
2020-04-01,19.979999542236328
2020-04-02,20.190000534057617
2020-04-03,20.190000534057617
2020-04-06,20.059999465942383
2020-04-07,20.0
2020-04-08,20.09000015258789
2020-04-09,20.639999389648438
2020-04-13,20.309999465942383
2020-04-14,20.549999237060547
2020-04-15,19.549999237060547
2020-04-16,19.559999465942383
2020-04-17,19.93000030517578
2020-04-20,20.219999313354492
2020-04-21,20.559999465942383
2020-04-22,20.6200008392334
2020-04-23,20.040000915527344
2020-04-24,19.440000534057617
2020-04-27,19.739999771118164
2020-04-28,19.579999923706055
2020-04-29,19.639999389648438
2020-04-30,18.93000030517578
2020-05-01,17.56999969482422
2020-05-04,17.479999542236328
2020-05-05,17.700000762939453
2020-05-06,18.399999618530273
2020-05-07,18.760000228881836
2020-05-08,19.5
2020-05-11,19.850000381469727
2020-05-12,19.979999542236328
2020-05-13,18.700000762939453
2020-05-14,18.479999542236328
2020-05-15,18.68000030517578
2020-05-18,18.969999313354492
2020-05-19,19.25
2020-05-20,18.84000015258789
2020-05-21,18.100000381469727
2020-05-22,18.09000015258789
2020-05-26,17.5
2020-05-27,17.81999969482422
2020-05-28,18.549999237060547
2020-05-29,18.790000915527344
2020-06-01,19.09000015258789
2020-06-02,19.969999313354492
2020-06-03,20.030000686645508
2020-06-04,19.65999984741211
2020-06-05,20.489999771118164
2020-06-08,21.440000534057617
2020-06-09,21.610000610351562
2020-06-10,22.020000457763672
2020-06-11,22.020000457763672
2020-06-12,20.530000686645508
2020-06-15,20.149999618530273
2020-06-16,20.1299991607666
2020-06-17,20.90999984741211
2020-06-18,20.100000381469727
2020-06-19,19.579999923706055
2020-06-22,20.040000915527344
2020-06-23,20.450000762939453
2020-06-24,20.149999618530273
2020-06-25,20.309999465942383
2020-06-26,20.0
2020-06-29,20.059999465942383
2020-06-30,20.010000228881836
2020-07-01,20.020000457763672
2020-07-02,20.809999465942383
2020-07-06,22.0
2020-07-07,21.5
2020-07-08,21.65999984741211
2020-07-09,21.969999313354492
2020-07-10,22.559999465942383
2020-07-13,21.940000534057617
2020-07-14,20.920000076293945
2020-07-15,21.0
2020-07-16,20.770000457763672
2020-07-17,20.969999313354492
2020-07-20,20.110000610351562
2020-07-21,20.68000030517578
2020-07-22,20.610000610351562
2020-07-23,20.5
2020-07-24,20.549999237060547
2020-07-27,20.510000228881836
2020-07-28,20.510000228881836
2020-07-29,20.0
2020-07-30,20.030000686645508
2020-07-31,20.079999923706055
2020-08-03,20.549999237060547
2020-08-04,19.780000686645508
2020-08-05,20.5
2020-08-06,21.510000228881836
2020-08-07,21.0
2020-08-10,20.959999084472656
2020-08-11,20.860000610351562
2020-08-12,20.979999542236328
2020-08-13,21.15999984741211
2020-08-14,21.450000762939453
2020-08-17,21.0
2020-08-18,21.530000686645508
2020-08-19,21.68000030517578
2020-08-20,21.43000030517578
2020-08-21,20.899999618530273
2020-08-24,20.84000015258789
2020-08-25,21.1299991607666
2020-08-26,21.34000015258789
2020-08-27,20.8700008392334
2020-08-28,20.75
2020-08-31,20.290000915527344
2020-09-01,20.950000762939453
2020-09-02,20.8700008392334
2020-09-03,20.84000015258789
2020-09-04,20.84000015258789
2020-09-08,20.56999969482422
2020-09-09,20.469999313354492
2020-09-10,20.31999969482422
2020-09-11,20.5
2020-09-14,20.299999237060547
2020-09-15,19.850000381469727
2020-09-16,19.260000228881836
2020-09-17,18.979999542236328
2020-09-18,18.8700008392334
2020-09-21,18.5
2020-09-22,18.040000915527344
2020-09-23,17.65999984741211
2020-09-24,17.540000915527344
2020-09-25,17.100000381469727
2020-09-28,16.899999618530273
2020-09-29,17.1299991607666
2020-09-30,16.75
2020-10-01,16.90999984741211
2020-10-02,16.829999923706055
2020-10-05,16.59000015258789
2020-10-06,16.639999389648438
2020-10-07,16.540000915527344
2020-10-08,16.5
2020-10-09,16.420000076293945
2020-10-12,16.34000015258789
2020-10-13,16.31999969482422
2020-10-14,16.5
2020-10-15,16.299999237060547
2020-10-16,16.760000228881836
2020-10-19,16.780000686645508
2020-10-20,16.31999969482422
2020-10-21,16.229999542236328
2020-10-22,16.34000015258789
2020-10-23,16.440000534057617
2020-10-26,16.010000228881836
2020-10-27,16.25
2020-10-28,15.5
2020-10-29,15.619999885559082
2020-10-30,14.989999771118164
2020-11-02,14.989999771118164
2020-11-03,15.420000076293945
2020-11-04,15.399999618530273
2020-11-05,15.34000015258789
2020-11-06,15.119999885559082
2020-11-09,15.260000228881836
2020-11-10,15.380000114440918
2020-11-11,15.0600004196167
2020-11-12,14.489999771118164
2020-11-13,14.369999885559082
2020-11-16,15.239999771118164
2020-11-17,15.40999984741211
2020-11-18,15.100000381469727
2020-11-19,14.569999694824219
2020-11-20,15.130000114440918
2020-11-23,14.300000190734863
2020-11-24,14.369999885559082
2020-11-25,14.25
2020-11-27,14.380000114440918
2020-11-30,14.239999771118164
2020-12-01,14.050000190734863
2020-12-02,14.229999542236328
2020-12-03,14.229999542236328
2020-12-04,14.289999961853027
2020-12-07,14.100000381469727
2020-12-08,13.9399995803833
2020-12-09,13.569999694824219
2020-12-10,13.5
2020-12-11,13.109999656677246
2020-12-14,13.100000381469727
2020-12-15,12.989999771118164
2020-12-16,12.239999771118164
2020-12-17,12.210000038146973
2020-12-18,11.970000267028809
2020-12-21,12.039999961853027
2020-12-22,11.930000305175781
2020-12-23,12.1899995803833
2020-12-24,12.460000038146973
2020-12-28,12.020000457763672
2020-12-29,12.15999984741211
2020-12-30,12.020000457763672
2020-12-31,12.039999961853027
2021-01-04,12.579999923706055
2021-01-05,12.609999656677246
2021-01-06,12.890000343322754
2021-01-07,13.100000381469727
2021-01-08,13.460000038146973
2021-01-11,13.170000076293945
2021-01-12,13.34000015258789
2021-01-13,13.5
2021-01-14,13.680000305175781
2021-01-15,13.529999732971191
2021-01-19,13.539999961853027
2021-01-20,13.670000076293945
2021-01-21,13.920000076293945
2021-01-22,14.739999771118164
2021-01-25,14.859999656677246
2021-01-26,16.219999313354492
2021-01-27,17.190000534057617
2021-01-28,16.489999771118164
2021-01-29,16.09000015258789
2021-02-01,15.529999732971191
2021-02-02,15.100000381469727
2021-02-03,14.75
2021-02-04,14.5
2021-02-05,15.460000038146973
2021-02-08,16.219999313354492
2021-02-09,16.3700008392334
2021-02-10,16.010000228881836
2021-02-11,15.449999809265137
2021-02-12,14.859999656677246
2021-02-16,15.619999885559082
2021-02-17,15.1899995803833
2021-02-18,14.859999656677246
2021-02-19,14.600000381469727
2021-02-22,14.420000076293945
2021-02-23,13.880000114440918
2021-02-24,13.739999771118164
2021-02-25,14.0600004196167
2021-02-26,13.140000343322754
2021-03-01,14.539999961853027
2021-03-02,15.039999961853027
2021-03-03,15.010000228881836
2021-03-04,14.5
2021-03-05,14.899999618530273
2021-03-08,14.75
2021-03-09,14.960000038146973
2021-03-10,14.899999618530273
2021-03-11,14.850000381469727
2021-03-12,14.9399995803833
2021-03-15,14.859999656677246
2021-03-16,14.65999984741211
2021-03-17,15.0
2021-03-18,15.75
2021-03-19,15.170000076293945
2021-03-22,15.170000076293945
2021-03-23,15.140000343322754
2021-03-24,15.029999732971191
2021-03-25,14.550000190734863
2021-03-26,15.020000457763672
2021-03-29,13.899999618530273
2021-03-30,13.800000190734863
2021-03-31,13.930000305175781
2021-04-01,14.390000343322754
2021-04-05,14.0600004196167
2021-04-06,14.399999618530273
2021-04-07,14.359999656677246
2021-04-08,13.850000381469727
2021-04-09,13.729999542236328
2021-04-12,13.369999885559082
2021-04-13,13.09000015258789
2021-04-14,12.930000305175781
2021-04-15,12.859999656677246
2021-04-16,13.010000228881836
2021-04-19,13.369999885559082
2021-04-20,13.670000076293945
2021-04-21,13.59000015258789
2021-04-22,13.210000038146973
2021-04-23,12.819999694824219
2021-04-26,13.09000015258789
2021-04-27,13.239999771118164
2021-04-28,13.0
2021-04-29,13.420000076293945
2021-04-30,13.350000381469727
2021-05-03,13.34000015258789
2021-05-04,13.390000343322754
2021-05-05,13.350000381469727
2021-05-06,13.529999732971191
2021-05-07,13.359999656677246
2021-05-10,13.359999656677246
2021-05-11,13.600000381469727
2021-05-12,13.300000190734863
2021-05-13,13.770000457763672
2021-05-14,13.710000038146973
