,AZN
2008-05-21,22.0
2008-05-22,22.0049991607666
2008-05-23,21.6299991607666
2008-05-27,21.600000381469727
2008-05-28,21.655000686645508
2008-05-29,21.81999969482422
2008-05-30,21.844999313354492
2008-06-02,21.43000030517578
2008-06-03,21.40999984741211
2008-06-04,21.295000076293945
2008-06-05,21.559999465942383
2008-06-06,21.045000076293945
2008-06-09,20.989999771118164
2008-06-10,20.709999084472656
2008-06-11,20.434999465942383
2008-06-12,20.485000610351562
2008-06-13,20.514999389648438
2008-06-16,20.614999771118164
2008-06-17,20.424999237060547
2008-06-18,20.545000076293945
2008-06-19,20.90999984741211
2008-06-20,20.524999618530273
2008-06-23,21.190000534057617
2008-06-24,21.125
2008-06-25,21.40999984741211
2008-06-26,21.25
2008-06-27,20.875
2008-06-30,21.264999389648438
2008-07-01,21.709999084472656
2008-07-02,22.065000534057617
2008-07-03,22.899999618530273
2008-07-07,22.96500015258789
2008-07-08,23.610000610351562
2008-07-09,23.899999618530273
2008-07-10,23.459999084472656
2008-07-11,22.940000534057617
2008-07-14,22.4950008392334
2008-07-15,22.7450008392334
2008-07-16,22.56999969482422
2008-07-17,22.475000381469727
2008-07-18,22.6200008392334
2008-07-21,23.0
2008-07-22,23.125
2008-07-23,23.045000076293945
2008-07-24,23.145000457763672
2008-07-25,23.34000015258789
2008-07-28,22.540000915527344
2008-07-29,22.815000534057617
2008-07-30,23.389999389648438
2008-07-31,24.274999618530273
2008-08-01,23.790000915527344
2008-08-04,24.450000762939453
2008-08-05,24.924999237060547
2008-08-06,24.690000534057617
2008-08-07,24.46500015258789
2008-08-08,24.68000030517578
2008-08-11,24.649999618530273
2008-08-12,24.174999237060547
2008-08-13,24.350000381469727
2008-08-14,24.520000457763672
2008-08-15,24.31999969482422
2008-08-18,24.520000457763672
2008-08-19,24.290000915527344
2008-08-20,23.774999618530273
2008-08-21,24.190000534057617
2008-08-22,24.46500015258789
2008-08-25,24.09000015258789
2008-08-26,24.360000610351562
2008-08-27,24.424999237060547
2008-08-28,24.6200008392334
2008-08-29,24.350000381469727
2008-09-02,24.475000381469727
2008-09-03,23.9950008392334
2008-09-04,23.174999237060547
2008-09-05,23.155000686645508
2008-09-08,22.979999542236328
2008-09-09,23.0
2008-09-10,23.094999313354492
2008-09-11,22.65999984741211
2008-09-12,22.899999618530273
2008-09-15,22.469999313354492
2008-09-16,22.174999237060547
2008-09-17,21.81999969482422
2008-09-18,22.530000686645508
2008-09-19,22.600000381469727
2008-09-22,23.174999237060547
2008-09-23,23.30500030517578
2008-09-24,22.799999237060547
2008-09-25,23.155000686645508
2008-09-26,23.094999313354492
2008-09-29,21.764999389648438
2008-09-30,21.940000534057617
2008-10-01,22.3799991607666
2008-10-02,22.290000915527344
2008-10-03,22.135000228881836
2008-10-06,21.200000762939453
2008-10-07,20.780000686645508
2008-10-08,19.65999984741211
2008-10-09,18.274999618530273
2008-10-10,18.25
2008-10-13,19.790000915527344
2008-10-14,20.25
2008-10-15,18.514999389648438
2008-10-16,19.799999237060547
2008-10-17,19.920000076293945
2008-10-20,20.549999237060547
2008-10-21,19.1299991607666
2008-10-22,18.795000076293945
2008-10-23,19.19499969482422
2008-10-24,18.2549991607666
2008-10-27,18.309999465942383
2008-10-28,19.6200008392334
2008-10-29,19.8700008392334
2008-10-30,21.2450008392334
2008-10-31,21.229999542236328
2008-11-03,21.479999542236328
2008-11-04,22.190000534057617
2008-11-05,20.690000534057617
2008-11-06,20.204999923706055
2008-11-07,21.325000762939453
2008-11-10,21.709999084472656
2008-11-11,21.219999313354492
2008-11-12,20.65999984741211
2008-11-13,21.924999237060547
2008-11-14,21.100000381469727
2008-11-17,20.774999618530273
2008-11-18,20.985000610351562
2008-11-19,18.420000076293945
2008-11-20,17.3700008392334
2008-11-21,17.049999237060547
2008-11-24,18.825000762939453
2008-11-25,18.454999923706055
2008-11-26,18.56999969482422
2008-11-28,18.864999771118164
2008-12-01,17.6200008392334
2008-12-02,18.559999465942383
2008-12-03,19.225000381469727
2008-12-04,18.850000381469727
2008-12-05,19.424999237060547
2008-12-08,19.975000381469727
2008-12-09,19.670000076293945
2008-12-10,19.475000381469727
2008-12-11,19.43000030517578
2008-12-12,19.514999389648438
2008-12-15,19.3700008392334
2008-12-16,20.559999465942383
2008-12-17,20.5049991607666
2008-12-18,20.114999771118164
2008-12-19,20.229999542236328
2008-12-22,20.149999618530273
2008-12-23,19.860000610351562
2008-12-24,19.600000381469727
2008-12-26,19.684999465942383
2008-12-29,20.030000686645508
2008-12-30,20.139999389648438
2008-12-31,20.514999389648438
2009-01-02,20.295000076293945
2009-01-05,19.780000686645508
2009-01-06,20.764999389648438
2009-01-07,20.579999923706055
2009-01-08,20.799999237060547
2009-01-09,20.7450008392334
2009-01-12,20.434999465942383
2009-01-13,20.100000381469727
2009-01-14,19.895000457763672
2009-01-15,20.200000762939453
2009-01-16,20.024999618530273
2009-01-20,19.325000762939453
2009-01-21,19.479999542236328
2009-01-22,19.344999313354492
2009-01-23,19.844999313354492
2009-01-26,20.40999984741211
2009-01-27,19.9950008392334
2009-01-28,20.6200008392334
2009-01-29,19.18000030517578
2009-01-30,19.264999389648438
2009-02-02,19.270000457763672
2009-02-03,20.079999923706055
2009-02-04,18.844999313354492
2009-02-05,19.219999313354492
2009-02-06,19.1200008392334
2009-02-09,19.350000381469727
2009-02-10,18.920000076293945
2009-02-11,18.899999618530273
2009-02-12,18.850000381469727
2009-02-13,18.4950008392334
2009-02-17,17.774999618530273
2009-02-18,17.7549991607666
2009-02-19,17.764999389648438
2009-02-20,17.684999465942383
2009-02-23,17.165000915527344
2009-02-24,17.665000915527344
2009-02-25,16.975000381469727
2009-02-26,16.3799991607666
2009-02-27,15.795000076293945
2009-03-02,15.585000038146973
2009-03-03,15.664999961853027
2009-03-04,15.539999961853027
2009-03-05,15.225000381469727
2009-03-06,15.324999809265137
2009-03-09,15.119999885559082
2009-03-10,15.710000038146973
2009-03-11,15.4350004196167
2009-03-12,16.059999465942383
2009-03-13,16.5
2009-03-16,17.065000534057617
2009-03-17,17.30500030517578
2009-03-18,16.850000381469727
2009-03-19,16.395000457763672
2009-03-20,16.44499969482422
2009-03-23,16.735000610351562
2009-03-24,16.655000686645508
2009-03-25,16.809999465942383
2009-03-26,16.614999771118164
2009-03-27,16.190000534057617
2009-03-30,17.125
2009-03-31,17.725000381469727
2009-04-01,17.950000762939453
2009-04-02,17.729999542236328
2009-04-03,17.469999313354492
2009-04-06,17.559999465942383
2009-04-07,17.125
2009-04-08,17.25
2009-04-09,16.950000762939453
2009-04-13,17.125
2009-04-14,17.21500015258789
2009-04-15,17.454999923706055
2009-04-16,17.924999237060547
2009-04-17,17.545000076293945
2009-04-20,17.094999313354492
2009-04-21,17.125
2009-04-22,16.700000762939453
2009-04-23,17.024999618530273
2009-04-24,17.450000762939453
2009-04-27,18.100000381469727
2009-04-28,17.725000381469727
2009-04-29,18.274999618530273
2009-04-30,17.485000610351562
2009-05-01,17.584999084472656
2009-05-04,17.9950008392334
2009-05-05,17.774999618530273
2009-05-06,18.03499984741211
2009-05-07,18.030000686645508
2009-05-08,18.06999969482422
2009-05-11,19.075000762939453
2009-05-12,19.700000762939453
2009-05-13,19.674999237060547
2009-05-14,19.510000228881836
2009-05-15,19.329999923706055
2009-05-18,19.96500015258789
2009-05-19,20.149999618530273
2009-05-20,20.559999465942383
2009-05-21,20.834999084472656
2009-05-22,20.725000381469727
2009-05-26,20.90999984741211
2009-05-27,20.3799991607666
2009-05-28,20.334999084472656
2009-05-29,20.860000610351562
2009-06-01,21.174999237060547
2009-06-02,20.815000534057617
2009-06-03,20.420000076293945
2009-06-04,20.3799991607666
2009-06-05,20.2549991607666
2009-06-08,20.329999923706055
2009-06-09,20.3700008392334
2009-06-10,20.225000381469727
2009-06-11,20.81999969482422
2009-06-12,21.670000076293945
2009-06-15,21.420000076293945
2009-06-16,21.514999389648438
2009-06-17,22.155000686645508
2009-06-18,21.93000030517578
2009-06-19,22.34000015258789
2009-06-22,21.80500030517578
2009-06-23,22.1299991607666
2009-06-24,22.065000534057617
2009-06-25,22.5049991607666
2009-06-26,22.405000686645508
2009-06-29,22.434999465942383
2009-06-30,22.06999969482422
2009-07-01,22.315000534057617
2009-07-02,21.604999542236328
2009-07-06,21.950000762939453
2009-07-07,21.649999618530273
2009-07-08,21.65999984741211
2009-07-09,21.875
2009-07-10,21.5049991607666
2009-07-13,21.795000076293945
2009-07-14,22.03499984741211
2009-07-15,22.440000534057617
2009-07-16,22.78499984741211
2009-07-17,22.5
2009-07-20,22.860000610351562
2009-07-21,23.170000076293945
2009-07-22,23.270000457763672
2009-07-23,23.549999237060547
2009-07-24,23.770000457763672
2009-07-27,23.3799991607666
2009-07-28,23.399999618530273
2009-07-29,22.989999771118164
2009-07-30,23.174999237060547
2009-07-31,23.219999313354492
2009-08-03,23.610000610351562
2009-08-04,23.655000686645508
2009-08-05,23.3700008392334
2009-08-06,22.78499984741211
2009-08-07,23.25
2009-08-10,23.030000686645508
2009-08-11,22.875
2009-08-12,23.06999969482422
2009-08-13,23.334999084472656
2009-08-14,22.989999771118164
2009-08-17,22.6200008392334
2009-08-18,23.0
2009-08-19,23.059999465942383
2009-08-20,22.875
2009-08-21,23.149999618530273
2009-08-24,23.079999923706055
2009-08-25,23.010000228881836
2009-08-26,23.135000228881836
2009-08-27,23.395000457763672
2009-08-28,23.149999618530273
2009-08-31,23.315000534057617
2009-09-01,23.010000228881836
2009-09-02,22.94499969482422
2009-09-03,22.71500015258789
2009-09-04,22.719999313354492
2009-09-08,22.760000228881836
2009-09-09,22.4950008392334
2009-09-10,22.385000228881836
2009-09-11,22.559999465942383
2009-09-14,22.700000762939453
2009-09-15,22.485000610351562
2009-09-16,22.725000381469727
2009-09-17,22.7450008392334
2009-09-18,22.600000381469727
2009-09-21,22.690000534057617
2009-09-22,22.940000534057617
2009-09-23,22.80500030517578
2009-09-24,22.030000686645508
2009-09-25,21.954999923706055
2009-09-28,22.3799991607666
2009-09-29,22.584999084472656
2009-09-30,22.475000381469727
2009-10-01,21.979999542236328
2009-10-02,21.81999969482422
2009-10-05,22.104999542236328
2009-10-06,22.135000228881836
2009-10-07,22.0049991607666
2009-10-08,22.145000457763672
2009-10-09,22.049999237060547
2009-10-12,22.06999969482422
2009-10-13,21.950000762939453
2009-10-14,22.325000762939453
2009-10-15,22.53499984741211
2009-10-16,22.485000610351562
2009-10-19,23.0049991607666
2009-10-20,22.540000915527344
2009-10-21,22.700000762939453
2009-10-22,23.0
2009-10-23,22.59000015258789
2009-10-26,22.665000915527344
2009-10-27,23.094999313354492
2009-10-28,22.584999084472656
2009-10-29,22.875
2009-10-30,22.454999923706055
2009-11-02,22.21500015258789
2009-11-03,22.170000076293945
2009-11-04,22.399999618530273
2009-11-05,22.46500015258789
2009-11-06,22.489999771118164
2009-11-09,22.969999313354492
2009-11-10,22.954999923706055
2009-11-11,22.844999313354492
2009-11-12,22.764999389648438
2009-11-13,22.969999313354492
2009-11-16,23.100000381469727
2009-11-17,22.729999542236328
2009-11-18,22.735000610351562
2009-11-19,22.594999313354492
2009-11-20,22.40999984741211
2009-11-23,22.700000762939453
2009-11-24,22.625
2009-11-25,23.190000534057617
2009-11-27,22.645000457763672
2009-11-30,22.415000915527344
2009-12-01,22.8700008392334
2009-12-02,22.96500015258789
2009-12-03,22.809999465942383
2009-12-04,23.149999618530273
2009-12-07,23.065000534057617
2009-12-08,22.850000381469727
2009-12-09,22.674999237060547
2009-12-10,22.674999237060547
2009-12-11,22.84000015258789
2009-12-14,22.889999389648438
2009-12-15,23.049999237060547
2009-12-16,23.075000762939453
2009-12-17,22.795000076293945
2009-12-18,22.770000457763672
2009-12-21,22.704999923706055
2009-12-22,23.03499984741211
2009-12-23,22.985000610351562
2009-12-24,23.190000534057617
2009-12-28,23.3799991607666
2009-12-29,23.309999465942383
2009-12-30,23.5
2009-12-31,23.469999313354492
2010-01-04,23.704999923706055
2010-01-05,23.225000381469727
2010-01-06,23.040000915527344
2010-01-07,23.290000915527344
2010-01-08,23.389999389648438
2010-01-11,23.809999465942383
2010-01-12,23.700000762939453
2010-01-13,24.2549991607666
2010-01-14,24.69499969482422
2010-01-15,24.424999237060547
2010-01-19,25.200000762939453
2010-01-20,25.094999313354492
2010-01-21,24.764999389648438
2010-01-22,24.420000076293945
2010-01-25,24.729999542236328
2010-01-26,25.03499984741211
2010-01-27,24.81999969482422
2010-01-28,23.479999542236328
2010-01-29,23.2450008392334
2010-02-01,23.420000076293945
2010-02-02,23.434999465942383
2010-02-03,22.489999771118164
2010-02-04,21.915000915527344
2010-02-05,21.524999618530273
2010-02-08,21.565000534057617
2010-02-09,22.05500030517578
2010-02-10,21.989999771118164
2010-02-11,22.209999084472656
2010-02-12,21.969999313354492
2010-02-16,21.96500015258789
2010-02-17,21.96500015258789
2010-02-18,21.954999923706055
2010-02-19,21.825000762939453
2010-02-22,21.774999618530273
2010-02-23,21.71500015258789
2010-02-24,21.75
2010-02-25,21.56999969482422
2010-02-26,22.059999465942383
2010-03-01,21.9950008392334
2010-03-02,22.18000030517578
2010-03-03,22.334999084472656
2010-03-04,22.405000686645508
2010-03-05,22.729999542236328
2010-03-08,22.364999771118164
2010-03-09,22.204999923706055
2010-03-10,22.190000534057617
2010-03-11,21.9950008392334
2010-03-12,22.174999237060547
2010-03-15,22.155000686645508
2010-03-16,22.19499969482422
2010-03-17,22.354999542236328
2010-03-18,22.3700008392334
2010-03-19,22.05500030517578
2010-03-22,22.46500015258789
2010-03-23,22.575000762939453
2010-03-24,22.260000228881836
2010-03-25,22.290000915527344
2010-03-26,22.30500030517578
2010-03-29,22.450000762939453
2010-03-30,22.25
2010-03-31,22.360000610351562
2010-04-01,22.475000381469727
2010-04-05,22.434999465942383
2010-04-06,22.315000534057617
2010-04-07,22.434999465942383
2010-04-08,22.325000762939453
2010-04-09,22.565000534057617
2010-04-12,22.645000457763672
2010-04-13,22.639999389648438
2010-04-14,22.645000457763672
2010-04-15,22.790000915527344
2010-04-16,22.665000915527344
2010-04-19,22.614999771118164
2010-04-20,22.864999771118164
2010-04-21,22.700000762939453
2010-04-22,22.440000534057617
2010-04-23,22.565000534057617
2010-04-26,22.454999923706055
2010-04-27,21.790000915527344
2010-04-28,21.84000015258789
2010-04-29,22.170000076293945
2010-04-30,22.114999771118164
2010-05-03,22.045000076293945
2010-05-04,22.010000228881836
2010-05-05,21.584999084472656
2010-05-06,20.84000015258789
2010-05-07,20.614999771118164
2010-05-10,21.274999618530273
2010-05-11,21.280000686645508
2010-05-12,21.69499969482422
2010-05-13,21.575000762939453
2010-05-14,21.024999618530273
2010-05-17,21.274999618530273
2010-05-18,20.975000381469727
2010-05-19,21.110000610351562
2010-05-20,20.5049991607666
2010-05-21,20.78499984741211
2010-05-24,20.700000762939453
2010-05-25,20.670000076293945
2010-05-26,20.454999923706055
2010-05-27,20.924999237060547
2010-05-28,21.125
2010-06-01,21.155000686645508
2010-06-02,21.795000076293945
2010-06-03,21.760000228881836
2010-06-04,21.235000610351562
2010-06-07,21.065000534057617
2010-06-08,21.184999465942383
2010-06-09,21.315000534057617
2010-06-10,22.084999084472656
2010-06-11,22.510000228881836
2010-06-14,22.514999389648438
2010-06-15,22.979999542236328
2010-06-16,22.889999389648438
2010-06-17,22.895000457763672
2010-06-18,22.7450008392334
2010-06-21,22.434999465942383
2010-06-22,22.454999923706055
2010-06-23,22.450000762939453
2010-06-24,22.53499984741211
2010-06-25,22.44499969482422
2010-06-28,22.360000610351562
2010-06-29,24.3700008392334
2010-06-30,23.565000534057617
2010-07-01,23.774999618530273
2010-07-02,23.524999618530273
2010-07-06,23.885000228881836
2010-07-07,24.165000915527344
2010-07-08,24.385000228881836
2010-07-09,24.5
2010-07-12,24.434999465942383
2010-07-13,24.80500030517578
2010-07-14,24.985000610351562
2010-07-15,25.165000915527344
2010-07-16,24.395000457763672
2010-07-19,24.530000686645508
2010-07-20,24.700000762939453
2010-07-21,24.114999771118164
2010-07-22,24.56999969482422
2010-07-23,24.309999465942383
2010-07-26,25.2549991607666
2010-07-27,24.96500015258789
2010-07-28,25.7549991607666
2010-07-29,25.299999237060547
2010-07-30,25.219999313354492
2010-08-02,25.850000381469727
2010-08-03,26.1299991607666
2010-08-04,25.700000762939453
2010-08-05,25.9950008392334
2010-08-06,26.149999618530273
2010-08-09,26.30500030517578
2010-08-10,26.704999923706055
2010-08-11,25.594999313354492
2010-08-12,25.65999984741211
2010-08-13,25.69499969482422
2010-08-16,25.905000686645508
2010-08-17,25.850000381469727
2010-08-18,25.68000030517578
2010-08-19,25.389999389648438
2010-08-20,25.264999389648438
2010-08-23,25.475000381469727
2010-08-24,24.885000228881836
2010-08-25,25.05500030517578
2010-08-26,24.895000457763672
2010-08-27,25.114999771118164
2010-08-30,24.825000762939453
2010-08-31,24.71500015258789
2010-09-01,25.2450008392334
2010-09-02,25.270000457763672
2010-09-03,25.6200008392334
2010-09-07,25.5049991607666
2010-09-08,25.639999389648438
2010-09-09,25.71500015258789
2010-09-10,25.889999389648438
2010-09-13,25.920000076293945
2010-09-14,26.239999771118164
2010-09-15,26.200000762939453
2010-09-16,26.219999313354492
2010-09-17,26.024999618530273
2010-09-20,26.145000457763672
2010-09-21,26.174999237060547
2010-09-22,26.184999465942383
2010-09-23,25.854999542236328
2010-09-24,26.344999313354492
2010-09-27,26.020000457763672
2010-09-28,26.010000228881836
2010-09-29,25.610000610351562
2010-09-30,25.350000381469727
2010-10-01,25.4950008392334
2010-10-04,25.454999923706055
2010-10-05,25.825000762939453
2010-10-06,25.7450008392334
2010-10-07,25.950000762939453
2010-10-08,26.1200008392334
2010-10-11,26.170000076293945
2010-10-12,26.299999237060547
2010-10-13,26.44499969482422
2010-10-14,26.6299991607666
2010-10-15,26.594999313354492
2010-10-18,26.75
2010-10-19,25.875
2010-10-20,26.385000228881836
2010-10-21,26.05500030517578
2010-10-22,26.059999465942383
2010-10-25,26.024999618530273
2010-10-26,25.954999923706055
2010-10-27,25.46500015258789
2010-10-28,25.21500015258789
2010-10-29,25.229999542236328
2010-11-01,24.975000381469727
2010-11-02,25.125
2010-11-03,25.170000076293945
2010-11-04,25.024999618530273
2010-11-05,25.049999237060547
2010-11-08,24.844999313354492
2010-11-09,24.780000686645508
2010-11-10,24.790000915527344
2010-11-11,24.545000076293945
2010-11-12,24.520000457763672
2010-11-15,24.225000381469727
2010-11-16,24.09000015258789
2010-11-17,24.125
2010-11-18,24.610000610351562
2010-11-19,24.450000762939453
2010-11-22,24.4950008392334
2010-11-23,23.81999969482422
2010-11-24,24.155000686645508
2010-11-26,24.0049991607666
2010-11-29,23.799999237060547
2010-11-30,23.46500015258789
2010-12-01,23.795000076293945
2010-12-02,23.9950008392334
2010-12-03,24.114999771118164
2010-12-06,23.854999542236328
2010-12-07,23.934999465942383
2010-12-08,24.065000534057617
2010-12-09,23.834999084472656
2010-12-10,23.895000457763672
2010-12-13,24.389999389648438
2010-12-14,24.579999923706055
2010-12-15,24.639999389648438
2010-12-16,24.614999771118164
2010-12-17,23.190000534057617
2010-12-20,22.975000381469727
2010-12-21,22.959999084472656
2010-12-22,22.899999618530273
2010-12-23,23.014999389648438
2010-12-27,23.014999389648438
2010-12-28,22.969999313354492
2010-12-29,23.09000015258789
2010-12-30,23.030000686645508
2010-12-31,23.094999313354492
2011-01-03,23.18000030517578
2011-01-04,23.40999984741211
2011-01-05,23.639999389648438
2011-01-06,23.6200008392334
2011-01-07,23.475000381469727
2011-01-10,23.190000534057617
2011-01-11,23.565000534057617
2011-01-12,23.799999237060547
2011-01-13,23.799999237060547
2011-01-14,23.760000228881836
2011-01-18,24.049999237060547
2011-01-19,23.8799991607666
2011-01-20,23.44499969482422
2011-01-21,24.049999237060547
2011-01-24,24.395000457763672
2011-01-25,24.075000762939453
2011-01-26,24.295000076293945
2011-01-27,24.239999771118164
2011-01-28,24.1299991607666
2011-01-31,24.450000762939453
2011-02-01,24.6200008392334
2011-02-02,23.854999542236328
2011-02-03,23.969999313354492
2011-02-04,23.780000686645508
2011-02-07,24.0
2011-02-08,24.274999618530273
2011-02-09,24.399999618530273
2011-02-10,24.420000076293945
2011-02-11,24.235000610351562
2011-02-14,24.184999465942383
2011-02-15,24.420000076293945
2011-02-16,24.584999084472656
2011-02-17,24.610000610351562
2011-02-18,24.690000534057617
2011-02-22,24.190000534057617
2011-02-23,24.114999771118164
2011-02-24,23.954999923706055
2011-02-25,24.045000076293945
2011-02-28,24.584999084472656
2011-03-01,24.21500015258789
2011-03-02,24.2549991607666
2011-03-03,24.25
2011-03-04,24.40999984741211
2011-03-07,24.145000457763672
2011-03-08,23.985000610351562
2011-03-09,24.125
2011-03-10,23.934999465942383
2011-03-11,23.854999542236328
2011-03-14,23.655000686645508
2011-03-15,23.165000915527344
2011-03-16,22.700000762939453
2011-03-17,22.9950008392334
2011-03-18,22.9950008392334
2011-03-21,23.354999542236328
2011-03-22,23.360000610351562
2011-03-23,23.110000610351562
2011-03-24,23.084999084472656
2011-03-25,23.06999969482422
2011-03-28,22.920000076293945
2011-03-29,22.96500015258789
2011-03-30,23.290000915527344
2011-03-31,23.059999465942383
2011-04-01,23.299999237060547
2011-04-04,23.450000762939453
2011-04-05,23.729999542236328
2011-04-06,23.940000534057617
2011-04-07,23.975000381469727
2011-04-08,24.1299991607666
2011-04-11,24.334999084472656
2011-04-12,24.334999084472656
2011-04-13,24.524999618530273
2011-04-14,24.5
2011-04-15,24.670000076293945
2011-04-18,24.204999923706055
2011-04-19,24.40999984741211
2011-04-20,24.875
2011-04-21,24.96500015258789
2011-04-25,24.940000534057617
2011-04-26,25.315000534057617
2011-04-27,25.809999465942383
2011-04-28,24.950000762939453
2011-04-29,24.915000915527344
2011-05-02,25.15999984741211
2011-05-03,25.19499969482422
2011-05-04,25.434999465942383
2011-05-05,25.225000381469727
2011-05-06,25.274999618530273
2011-05-09,25.450000762939453
2011-05-10,25.690000534057617
2011-05-11,25.94499969482422
2011-05-12,26.059999465942383
2011-05-13,25.899999618530273
2011-05-16,25.795000076293945
2011-05-17,25.7450008392334
2011-05-18,25.844999313354492
2011-05-19,25.9950008392334
2011-05-20,25.780000686645508
2011-05-23,25.25
2011-05-24,25.375
2011-05-25,25.69499969482422
2011-05-26,25.834999084472656
2011-05-27,25.959999084472656
2011-05-31,26.200000762939453
2011-06-01,25.815000534057617
2011-06-02,25.6200008392334
2011-06-03,25.6200008392334
2011-06-06,25.71500015258789
2011-06-07,26.059999465942383
2011-06-08,25.829999923706055
2011-06-09,25.969999313354492
2011-06-10,25.139999389648438
2011-06-13,25.2549991607666
2011-06-14,25.684999465942383
2011-06-15,24.985000610351562
2011-06-16,24.46500015258789
2011-06-17,24.635000228881836
2011-06-20,24.635000228881836
2011-06-21,24.584999084472656
2011-06-22,24.594999313354492
2011-06-23,24.44499969482422
2011-06-24,24.5
2011-06-27,24.280000686645508
2011-06-28,24.46500015258789
2011-06-29,24.75
2011-06-30,25.03499984741211
2011-07-01,25.225000381469727
2011-07-05,25.540000915527344
2011-07-06,25.18000030517578
2011-07-07,25.280000686645508
2011-07-08,25.190000534057617
2011-07-11,24.825000762939453
2011-07-12,24.670000076293945
2011-07-13,24.825000762939453
2011-07-14,24.80500030517578
2011-07-15,24.899999618530273
2011-07-18,24.364999771118164
2011-07-19,24.364999771118164
2011-07-20,24.725000381469727
2011-07-21,25.239999771118164
2011-07-22,24.834999084472656
2011-07-25,24.809999465942383
2011-07-26,24.94499969482422
2011-07-27,24.405000686645508
2011-07-28,24.610000610351562
2011-07-29,24.2549991607666
2011-08-01,24.1299991607666
2011-08-02,23.579999923706055
2011-08-03,23.5
2011-08-04,22.059999465942383
2011-08-05,22.094999313354492
2011-08-08,20.774999618530273
2011-08-09,21.360000610351562
2011-08-10,20.475000381469727
2011-08-11,22.024999618530273
2011-08-12,22.53499984741211
2011-08-15,23.0
2011-08-16,23.19499969482422
2011-08-17,23.485000610351562
2011-08-18,22.610000610351562
2011-08-19,22.475000381469727
2011-08-22,23.1200008392334
2011-08-23,23.510000228881836
2011-08-24,23.565000534057617
2011-08-25,22.895000457763672
2011-08-26,22.979999542236328
2011-08-29,23.450000762939453
2011-08-30,23.389999389648438
2011-08-31,23.709999084472656
2011-09-01,23.344999313354492
2011-09-02,22.540000915527344
2011-09-06,22.31999969482422
2011-09-07,22.920000076293945
2011-09-08,22.65999984741211
2011-09-09,22.15999984741211
2011-09-12,21.920000076293945
2011-09-13,21.895000457763672
2011-09-14,22.09000015258789
2011-09-15,22.260000228881836
2011-09-16,22.454999923706055
2011-09-19,22.125
2011-09-20,22.40999984741211
2011-09-21,21.93000030517578
2011-09-22,21.31999969482422
2011-09-23,21.454999923706055
2011-09-26,21.780000686645508
2011-09-27,22.399999618530273
2011-09-28,22.110000610351562
2011-09-29,22.55500030517578
2011-09-30,22.18000030517578
2011-10-03,21.93000030517578
2011-10-04,21.9950008392334
2011-10-05,22.375
2011-10-06,22.954999923706055
2011-10-07,22.8799991607666
2011-10-10,23.610000610351562
2011-10-11,23.415000915527344
2011-10-12,23.639999389648438
2011-10-13,23.46500015258789
2011-10-14,23.809999465942383
2011-10-17,23.344999313354492
2011-10-18,23.53499984741211
2011-10-19,23.399999618530273
2011-10-20,23.524999618530273
2011-10-21,24.280000686645508
2011-10-24,24.299999237060547
2011-10-25,23.915000915527344
2011-10-26,24.405000686645508
2011-10-27,24.94499969482422
2011-10-28,24.635000228881836
2011-10-31,23.954999923706055
2011-11-01,23.524999618530273
2011-11-02,23.625
2011-11-03,23.940000534057617
2011-11-04,23.885000228881836
2011-11-07,23.670000076293945
2011-11-08,23.344999313354492
2011-11-09,22.4950008392334
2011-11-10,22.729999542236328
2011-11-11,23.280000686645508
2011-11-14,22.969999313354492
2011-11-15,23.045000076293945
2011-11-16,22.614999771118164
2011-11-17,22.524999618530273
2011-11-18,22.514999389648438
2011-11-21,22.100000381469727
2011-11-22,21.8700008392334
2011-11-23,21.424999237060547
2011-11-25,21.264999389648438
2011-11-28,21.885000228881836
2011-11-29,22.270000457763672
2011-11-30,22.989999771118164
2011-12-01,22.75
2011-12-02,22.600000381469727
2011-12-05,22.719999313354492
2011-12-06,22.920000076293945
2011-12-07,22.844999313354492
2011-12-08,22.799999237060547
2011-12-09,23.094999313354492
2011-12-12,22.78499984741211
2011-12-13,22.790000915527344
2011-12-14,22.575000762939453
2011-12-15,22.75
2011-12-16,22.625
2011-12-19,22.71500015258789
2011-12-20,22.7549991607666
2011-12-21,22.71500015258789
2011-12-22,22.93000030517578
2011-12-23,23.145000457763672
2011-12-27,23.170000076293945
2011-12-28,22.825000762939453
2011-12-29,22.934999465942383
2011-12-30,23.145000457763672
2012-01-03,23.860000610351562
2012-01-04,23.735000610351562
2012-01-05,23.424999237060547
2012-01-06,23.485000610351562
2012-01-09,23.28499984741211
2012-01-10,23.3799991607666
2012-01-11,23.399999618530273
2012-01-12,23.635000228881836
2012-01-13,23.350000381469727
2012-01-17,23.760000228881836
2012-01-18,24.100000381469727
2012-01-19,23.760000228881836
2012-01-20,23.69499969482422
2012-01-23,23.860000610351562
2012-01-24,23.829999923706055
2012-01-25,23.8799991607666
2012-01-26,23.950000762939453
2012-01-27,23.829999923706055
2012-01-30,23.93000030517578
2012-01-31,24.075000762939453
2012-02-01,24.290000915527344
2012-02-02,23.604999542236328
2012-02-03,23.75
2012-02-06,23.704999923706055
2012-02-07,23.799999237060547
2012-02-08,23.905000686645508
2012-02-09,23.7450008392334
2012-02-10,23.579999923706055
2012-02-13,23.81999969482422
2012-02-14,23.795000076293945
2012-02-15,22.610000610351562
2012-02-16,22.545000076293945
2012-02-17,22.59000015258789
2012-02-21,22.434999465942383
