,DXGE
2021-04-08,35.17499923706055
2021-04-09,35.255001068115234
2021-04-12,35.224998474121094
2021-04-13,35.24399948120117
2021-04-14,35.24399948120117
2021-04-15,35.145999908447266
2021-04-16,35.66699981689453
2021-04-19,35.4640007019043
2021-04-20,35.4640007019043
2021-04-21,35.4640007019043
2021-04-22,35.15999984741211
2021-04-23,35.262001037597656
2021-04-26,35.345001220703125
2021-04-27,35.33399963378906
2021-04-28,35.33399963378906
2021-04-29,34.98899841308594
2021-04-30,34.875
2021-05-03,35.20399856567383
2021-05-04,34.64500045776367
2021-05-05,35.275001525878906
2021-05-06,35.56399917602539
2021-05-07,35.736000061035156
2021-05-10,35.57600021362305
2021-05-11,35.119998931884766
2021-05-12,35.10300064086914
2021-05-13,35.10300064086914
2021-05-14,35.10300064086914
