,DGRW
2020-11-18,52.040000915527344
2020-11-19,52.189998626708984
2020-11-20,51.900001525878906
2020-11-23,52.13999938964844
2020-11-24,52.779998779296875
2020-11-25,52.599998474121094
2020-11-27,52.72999954223633
2020-11-30,52.61000061035156
2020-12-01,53.040000915527344
2020-12-02,53.02000045776367
2020-12-03,52.97999954223633
2020-12-04,53.540000915527344
2020-12-07,53.40999984741211
2020-12-08,53.63999938964844
2020-12-09,53.52000045776367
2020-12-10,53.189998626708984
2020-12-11,53.13999938964844
2020-12-14,52.86000061035156
2020-12-15,53.599998474121094
2020-12-16,53.619998931884766
2020-12-17,53.939998626708984
2020-12-18,53.849998474121094
2020-12-21,53.25
2020-12-22,53.119998931884766
2020-12-23,53.119998931884766
2020-12-24,53.45000076293945
2020-12-28,53.68000030517578
2020-12-29,53.61000061035156
2020-12-30,53.560001373291016
2020-12-31,53.959999084472656
2021-01-04,53.15999984741211
2021-01-05,53.43000030517578
2021-01-06,53.93000030517578
2021-01-07,54.38999938964844
2021-01-08,54.4900016784668
2021-01-11,54.40999984741211
2021-01-12,54.349998474121094
2021-01-13,54.41999816894531
2021-01-14,54.36000061035156
2021-01-15,54.150001525878906
2021-01-19,54.349998474121094
2021-01-20,54.75
2021-01-21,54.81999969482422
2021-01-22,54.61000061035156
2021-01-25,54.93000030517578
2021-01-26,54.869998931884766
2021-01-27,53.709999084472656
2021-01-28,54.16999816894531
2021-01-29,53.02000045776367
2021-02-01,53.59000015258789
2021-02-02,54.11000061035156
2021-02-03,53.97999954223633
2021-02-04,54.310001373291016
2021-02-05,54.45000076293945
2021-02-08,54.79999923706055
2021-02-09,54.880001068115234
2021-02-10,54.77000045776367
2021-02-11,54.83000183105469
2021-02-12,55.08000183105469
2021-02-16,54.75
2021-02-17,54.91999816894531
2021-02-18,54.790000915527344
2021-02-19,54.68000030517578
2021-02-22,54.33000183105469
2021-02-23,54.369998931884766
2021-02-24,54.91999816894531
2021-02-25,54.0
2021-02-26,53.61000061035156
2021-03-01,54.650001525878906
2021-03-02,54.310001373291016
2021-03-03,53.86000061035156
2021-03-04,53.099998474121094
2021-03-05,54.459999084472656
2021-03-08,54.65999984741211
2021-03-09,55.040000915527344
2021-03-10,55.470001220703125
2021-03-11,55.619998931884766
2021-03-12,55.83000183105469
2021-03-15,56.189998626708984
2021-03-16,56.2599983215332
2021-03-17,56.34000015258789
2021-03-18,55.939998626708984
2021-03-19,55.81999969482422
2021-03-22,56.369998931884766
2021-03-23,56.02000045776367
2021-03-24,55.970001220703125
2021-03-25,56.2599983215332
2021-03-26,57.459999084472656
2021-03-29,57.540000915527344
2021-03-30,57.15999984741211
2021-03-31,57.189998626708984
2021-04-01,57.5
2021-04-05,58.20000076293945
2021-04-06,58.02000045776367
2021-04-07,58.0
2021-04-08,58.099998474121094
2021-04-09,58.4900016784668
2021-04-12,58.5099983215332
2021-04-13,58.439998626708984
2021-04-14,58.36000061035156
2021-04-15,58.939998626708984
2021-04-16,59.33000183105469
2021-04-19,59.0099983215332
2021-04-20,58.88999938964844
2021-04-21,59.33000183105469
2021-04-22,58.7400016784668
2021-04-23,59.06999969482422
2021-04-26,58.790000915527344
2021-04-27,58.779998779296875
2021-04-28,58.5099983215332
2021-04-29,58.790000915527344
2021-04-30,58.5
2021-05-03,59.0099983215332
2021-05-04,58.9900016784668
2021-05-05,59.09000015258789
2021-05-06,59.66999816894531
2021-05-07,60.08000183105469
2021-05-10,59.970001220703125
2021-05-11,59.290000915527344
2021-05-12,58.279998779296875
2021-05-13,59.150001525878906
2021-05-14,59.68000030517578
