,CDMO
2014-12-23,9.729999542236328
2014-12-24,9.800000190734863
2014-12-26,10.149999618530273
2014-12-29,10.220000267028809
2014-12-30,9.9399995803833
2014-12-31,9.729999542236328
2015-01-02,10.079999923706055
2015-01-05,9.869999885559082
2015-01-06,9.869999885559082
2015-01-07,9.800000190734863
2015-01-08,10.430000305175781
2015-01-09,10.289999961853027
2015-01-12,10.569999694824219
2015-01-13,10.149999618530273
2015-01-14,10.079999923706055
2015-01-15,9.65999984741211
2015-01-16,9.800000190734863
2015-01-20,9.59000015258789
2015-01-21,9.380000114440918
2015-01-22,9.380000114440918
2015-01-23,9.3100004196167
2015-01-26,9.449999809265137
2015-01-27,9.3100004196167
2015-01-28,9.029999732971191
2015-01-29,9.239999771118164
2015-01-30,8.960000038146973
2015-02-02,8.680000305175781
2015-02-03,8.819999694824219
2015-02-04,8.609999656677246
2015-02-05,8.399999618530273
2015-02-06,8.539999961853027
2015-02-09,8.890000343322754
2015-02-10,8.960000038146973
2015-02-11,8.75
2015-02-12,8.75
2015-02-13,8.960000038146973
2015-02-17,9.170000076293945
2015-02-18,9.170000076293945
2015-02-19,8.960000038146973
2015-02-20,8.960000038146973
2015-02-23,8.960000038146973
2015-02-24,8.890000343322754
2015-02-25,8.960000038146973
2015-02-26,9.65999984741211
2015-02-27,9.869999885559082
2015-03-02,9.800000190734863
2015-03-03,10.359999656677246
2015-03-04,10.289999961853027
2015-03-05,10.989999771118164
2015-03-06,11.40999984741211
2015-03-09,10.149999618530273
2015-03-10,9.800000190734863
2015-03-11,10.010000228881836
2015-03-12,10.149999618530273
2015-03-13,9.800000190734863
2015-03-16,9.9399995803833
2015-03-17,9.9399995803833
2015-03-18,10.149999618530273
2015-03-19,10.710000038146973
2015-03-20,10.430000305175781
2015-03-23,10.359999656677246
2015-03-24,10.289999961853027
2015-03-25,9.800000190734863
2015-03-26,9.729999542236328
2015-03-27,9.729999542236328
2015-03-30,9.65999984741211
2015-03-31,9.449999809265137
2015-04-01,9.449999809265137
2015-04-02,9.380000114440918
2015-04-06,9.449999809265137
2015-04-07,9.65999984741211
2015-04-08,9.869999885559082
2015-04-09,9.65999984741211
2015-04-10,9.800000190734863
2015-04-13,10.010000228881836
2015-04-14,10.079999923706055
2015-04-15,10.289999961853027
2015-04-16,10.010000228881836
2015-04-17,9.729999542236328
2015-04-20,9.869999885559082
2015-04-21,10.010000228881836
2015-04-22,9.9399995803833
2015-04-23,10.010000228881836
2015-04-24,9.729999542236328
2015-04-27,9.449999809265137
2015-04-28,9.520000457763672
2015-04-29,9.3100004196167
2015-04-30,9.170000076293945
2015-05-01,9.170000076293945
2015-05-04,9.239999771118164
2015-05-05,9.029999732971191
2015-05-06,9.029999732971191
2015-05-07,9.239999771118164
2015-05-08,9.239999771118164
2015-05-11,9.170000076293945
2015-05-12,9.170000076293945
2015-05-13,9.170000076293945
2015-05-14,9.239999771118164
2015-05-15,9.59000015258789
2015-05-18,9.520000457763672
2015-05-19,9.380000114440918
2015-05-20,9.170000076293945
2015-05-21,9.3100004196167
2015-05-22,9.239999771118164
2015-05-26,9.100000381469727
2015-05-27,9.170000076293945
2015-05-28,9.380000114440918
2015-05-29,9.869999885559082
2015-06-01,9.869999885559082
2015-06-02,9.869999885559082
2015-06-03,10.149999618530273
2015-06-04,10.220000267028809
2015-06-05,10.430000305175781
2015-06-08,10.289999961853027
2015-06-09,10.010000228881836
2015-06-10,10.220000267028809
2015-06-11,10.149999618530273
2015-06-12,10.010000228881836
2015-06-15,9.800000190734863
2015-06-16,9.59000015258789
2015-06-17,9.65999984741211
2015-06-18,9.869999885559082
2015-06-19,9.800000190734863
2015-06-22,9.65999984741211
2015-06-23,9.65999984741211
2015-06-24,9.520000457763672
2015-06-25,9.520000457763672
2015-06-26,9.380000114440918
2015-06-29,9.100000381469727
2015-06-30,9.170000076293945
2015-07-01,9.029999732971191
2015-07-02,9.100000381469727
2015-07-06,9.029999732971191
2015-07-07,8.890000343322754
2015-07-08,8.609999656677246
2015-07-09,8.609999656677246
2015-07-10,9.029999732971191
2015-07-13,9.239999771118164
2015-07-14,9.449999809265137
2015-07-15,9.170000076293945
2015-07-16,9.239999771118164
2015-07-17,9.449999809265137
2015-07-20,9.239999771118164
2015-07-21,8.890000343322754
2015-07-22,8.819999694824219
2015-07-23,9.029999732971191
2015-07-24,8.75
2015-07-27,8.680000305175781
2015-07-28,8.960000038146973
2015-07-29,8.75
2015-07-30,8.75
2015-07-31,8.609999656677246
2015-08-03,8.680000305175781
2015-08-04,8.75
2015-08-05,8.75
2015-08-06,8.609999656677246
2015-08-07,8.399999618530273
2015-08-10,7.630000114440918
2015-08-11,7.909999847412109
2015-08-12,7.630000114440918
2015-08-13,8.050000190734863
2015-08-14,8.119999885559082
2015-08-17,8.819999694824219
2015-08-18,8.260000228881836
2015-08-19,7.840000152587891
2015-08-20,7.840000152587891
2015-08-21,7.980000019073486
2015-08-24,7.909999847412109
2015-08-25,8.119999885559082
2015-08-26,7.980000019073486
2015-08-27,8.050000190734863
2015-08-28,8.050000190734863
2015-08-31,8.050000190734863
2015-09-01,8.050000190734863
2015-09-02,8.470000267028809
2015-09-03,8.1899995803833
2015-09-04,8.260000228881836
2015-09-08,8.75
2015-09-09,8.470000267028809
2015-09-10,8.329999923706055
2015-09-11,8.1899995803833
2015-09-14,8.1899995803833
2015-09-15,8.119999885559082
2015-09-16,8.050000190734863
2015-09-17,8.1899995803833
2015-09-18,7.840000152587891
2015-09-21,7.769999980926514
2015-09-22,7.349999904632568
2015-09-23,7.489999771118164
2015-09-24,7.420000076293945
2015-09-25,7.0
2015-09-28,6.929999828338623
2015-09-29,7.070000171661377
2015-09-30,7.139999866485596
2015-10-01,7.349999904632568
2015-10-02,7.559999942779541
2015-10-05,7.559999942779541
2015-10-06,7.28000020980835
2015-10-07,7.489999771118164
2015-10-08,7.489999771118164
2015-10-09,7.489999771118164
2015-10-12,7.420000076293945
2015-10-13,7.139999866485596
2015-10-14,7.28000020980835
2015-10-15,7.349999904632568
2015-10-16,7.699999809265137
2015-10-19,7.420000076293945
2015-10-20,7.559999942779541
2015-10-21,7.349999904632568
2015-10-22,7.420000076293945
2015-10-23,7.489999771118164
2015-10-26,7.630000114440918
2015-10-27,7.28000020980835
2015-10-28,8.1899995803833
2015-10-29,7.769999980926514
2015-10-30,7.840000152587891
2015-11-02,8.1899995803833
2015-11-03,8.119999885559082
2015-11-04,8.050000190734863
2015-11-05,7.909999847412109
2015-11-06,7.840000152587891
2015-11-09,8.119999885559082
2015-11-10,8.470000267028809
2015-11-11,8.399999618530273
2015-11-12,7.909999847412109
2015-11-13,7.840000152587891
2015-11-16,7.840000152587891
2015-11-17,7.909999847412109
2015-11-18,7.980000019073486
2015-11-19,8.050000190734863
2015-11-20,7.980000019073486
2015-11-23,8.050000190734863
2015-11-24,8.539999961853027
2015-11-25,8.819999694824219
2015-11-27,9.170000076293945
2015-11-30,9.029999732971191
2015-12-01,8.890000343322754
2015-12-02,9.100000381469727
2015-12-03,8.609999656677246
2015-12-04,8.609999656677246
2015-12-07,8.609999656677246
2015-12-08,8.539999961853027
2015-12-09,8.399999618530273
2015-12-10,8.539999961853027
2015-12-11,8.329999923706055
2015-12-14,8.119999885559082
2015-12-15,8.119999885559082
2015-12-16,8.050000190734863
2015-12-17,8.260000228881836
2015-12-18,8.329999923706055
2015-12-21,8.75
2015-12-22,8.819999694824219
2015-12-23,9.029999732971191
2015-12-24,9.029999732971191
2015-12-28,8.539999961853027
2015-12-29,8.329999923706055
2015-12-30,8.1899995803833
2015-12-31,8.1899995803833
2016-01-04,8.119999885559082
2016-01-05,8.119999885559082
2016-01-06,7.909999847412109
2016-01-07,7.630000114440918
2016-01-08,7.489999771118164
2016-01-11,7.489999771118164
2016-01-12,7.420000076293945
2016-01-13,7.070000171661377
2016-01-14,7.139999866485596
2016-01-15,7.0
2016-01-19,6.510000228881836
2016-01-20,6.650000095367432
2016-01-21,6.579999923706055
2016-01-22,7.139999866485596
2016-01-25,7.210000038146973
2016-01-26,7.420000076293945
2016-01-27,7.070000171661377
2016-01-28,7.070000171661377
2016-01-29,6.860000133514404
2016-02-01,6.71999979019165
2016-02-02,6.440000057220459
2016-02-03,6.579999923706055
2016-02-04,6.300000190734863
2016-02-05,6.090000152587891
2016-02-08,6.159999847412109
2016-02-09,6.159999847412109
2016-02-10,6.019999980926514
2016-02-11,6.159999847412109
2016-02-12,6.300000190734863
2016-02-16,6.440000057220459
2016-02-17,6.860000133514404
2016-02-18,7.0
2016-02-19,7.070000171661377
2016-02-22,7.420000076293945
2016-02-23,7.349999904632568
2016-02-24,7.349999904632568
2016-02-25,7.489999771118164
2016-02-26,2.869999885559082
2016-02-29,2.799999952316284
2016-03-01,2.7300000190734863
2016-03-02,2.450000047683716
2016-03-03,2.309999942779541
2016-03-04,3.009999990463257
2016-03-07,3.430000066757202
2016-03-08,3.2200000286102295
2016-03-09,3.009999990463257
2016-03-10,2.799999952316284
2016-03-11,2.869999885559082
2016-03-14,2.869999885559082
2016-03-15,2.869999885559082
2016-03-16,2.799999952316284
2016-03-17,2.799999952316284
2016-03-18,3.0799999237060547
2016-03-21,2.940000057220459
2016-03-22,2.869999885559082
2016-03-23,2.799999952316284
2016-03-24,2.869999885559082
2016-03-28,2.799999952316284
2016-03-29,2.799999952316284
2016-03-30,2.799999952316284
2016-03-31,2.940000057220459
2016-04-01,2.869999885559082
2016-04-04,2.7300000190734863
2016-04-05,2.6600000858306885
2016-04-06,2.7300000190734863
2016-04-07,2.6600000858306885
2016-04-08,2.5199999809265137
2016-04-11,2.5899999141693115
2016-04-12,2.5899999141693115
2016-04-13,2.869999885559082
2016-04-14,2.6600000858306885
2016-04-15,2.799999952316284
2016-04-18,2.799999952316284
2016-04-19,2.869999885559082
2016-04-20,2.799999952316284
2016-04-21,2.799999952316284
2016-04-22,2.799999952316284
2016-04-25,2.799999952316284
2016-04-26,2.799999952316284
2016-04-27,2.7300000190734863
2016-04-28,2.5899999141693115
2016-04-29,2.450000047683716
2016-05-02,2.5899999141693115
2016-05-03,2.450000047683716
2016-05-04,2.309999942779541
2016-05-05,2.309999942779541
2016-05-06,2.309999942779541
2016-05-09,2.309999942779541
2016-05-10,2.309999942779541
2016-05-11,2.5199999809265137
2016-05-12,2.5199999809265137
2016-05-13,2.5899999141693115
2016-05-16,2.7300000190734863
2016-05-17,2.6600000858306885
2016-05-18,2.6600000858306885
2016-05-19,2.6600000858306885
2016-05-20,2.7300000190734863
2016-05-23,2.7300000190734863
2016-05-24,2.799999952316284
2016-05-25,2.940000057220459
2016-05-26,2.869999885559082
2016-05-27,2.869999885559082
2016-05-31,2.940000057220459
2016-06-01,3.009999990463257
2016-06-02,3.5
2016-06-03,3.359999895095825
2016-06-06,3.5
2016-06-07,3.5
2016-06-08,3.5
2016-06-09,3.2200000286102295
2016-06-10,3.1500000953674316
2016-06-13,3.1500000953674316
2016-06-14,3.009999990463257
2016-06-15,3.0799999237060547
2016-06-16,3.009999990463257
2016-06-17,2.940000057220459
2016-06-20,2.940000057220459
2016-06-21,2.799999952316284
2016-06-22,2.7300000190734863
2016-06-23,2.799999952316284
2016-06-24,2.7300000190734863
2016-06-27,2.5199999809265137
2016-06-28,2.5899999141693115
2016-06-29,2.5899999141693115
2016-06-30,2.5199999809265137
2016-07-01,2.799999952316284
2016-07-05,2.6600000858306885
2016-07-06,2.6600000858306885
2016-07-07,2.6600000858306885
2016-07-08,2.7300000190734863
2016-07-11,2.799999952316284
2016-07-12,2.869999885559082
2016-07-13,2.7300000190734863
2016-07-14,3.009999990463257
2016-07-15,2.7300000190734863
2016-07-18,2.799999952316284
2016-07-19,2.6600000858306885
2016-07-20,2.7300000190734863
2016-07-21,2.6600000858306885
2016-07-22,2.6600000858306885
2016-07-25,2.5899999141693115
2016-07-26,2.5899999141693115
2016-07-27,2.5899999141693115
2016-07-28,2.6600000858306885
2016-07-29,2.5899999141693115
2016-08-01,2.5899999141693115
2016-08-02,2.5199999809265137
2016-08-03,2.450000047683716
2016-08-04,2.5899999141693115
2016-08-05,2.6600000858306885
2016-08-08,2.6600000858306885
2016-08-09,2.5899999141693115
2016-08-10,2.5899999141693115
2016-08-11,2.5199999809265137
2016-08-12,2.5899999141693115
2016-08-15,2.5199999809265137
2016-08-16,2.5199999809265137
2016-08-17,2.5199999809265137
2016-08-18,2.5899999141693115
2016-08-19,2.5199999809265137
2016-08-22,2.5199999809265137
2016-08-23,2.5899999141693115
2016-08-24,2.5899999141693115
2016-08-25,2.5199999809265137
2016-08-26,2.5199999809265137
2016-08-29,2.5899999141693115
2016-08-30,2.5199999809265137
2016-08-31,2.5199999809265137
2016-09-01,2.5199999809265137
2016-09-02,2.6600000858306885
2016-09-06,2.799999952316284
2016-09-07,2.869999885559082
2016-09-08,2.940000057220459
2016-09-09,2.7300000190734863
2016-09-12,2.7300000190734863
2016-09-13,2.6600000858306885
2016-09-14,2.6600000858306885
2016-09-15,2.6600000858306885
2016-09-16,2.6600000858306885
2016-09-19,2.5899999141693115
2016-09-20,2.6600000858306885
2016-09-21,2.940000057220459
2016-09-22,2.940000057220459
2016-09-23,2.869999885559082
2016-09-26,2.940000057220459
2016-09-27,3.009999990463257
2016-09-28,3.009999990463257
2016-09-29,3.009999990463257
2016-09-30,3.009999990463257
2016-10-03,3.0799999237060547
2016-10-04,3.009999990463257
2016-10-05,3.0799999237060547
2016-10-06,3.009999990463257
2016-10-07,3.009999990463257
2016-10-10,2.7300000190734863
2016-10-11,2.7300000190734863
2016-10-12,2.5899999141693115
2016-10-13,2.5199999809265137
2016-10-14,2.380000114440918
2016-10-17,2.380000114440918
2016-10-18,2.380000114440918
2016-10-19,2.380000114440918
2016-10-20,2.450000047683716
2016-10-21,2.380000114440918
2016-10-24,2.5199999809265137
2016-10-25,2.450000047683716
2016-10-26,2.380000114440918
2016-10-27,2.380000114440918
2016-10-28,2.309999942779541
2016-10-31,2.380000114440918
2016-11-01,2.240000009536743
2016-11-02,2.1700000762939453
2016-11-03,2.0299999713897705
2016-11-04,2.0299999713897705
2016-11-07,2.0999999046325684
2016-11-08,2.0999999046325684
2016-11-09,2.1700000762939453
2016-11-10,2.240000009536743
2016-11-11,2.1700000762939453
2016-11-14,2.380000114440918
2016-11-15,2.240000009536743
2016-11-16,2.240000009536743
2016-11-17,2.1700000762939453
2016-11-18,2.1700000762939453
2016-11-21,2.240000009536743
2016-11-22,2.0999999046325684
2016-11-23,2.1700000762939453
2016-11-25,2.1700000762939453
2016-11-28,2.0999999046325684
2016-11-29,2.0999999046325684
2016-11-30,2.0999999046325684
2016-12-01,2.0999999046325684
2016-12-02,2.0999999046325684
2016-12-05,2.1700000762939453
2016-12-06,2.1700000762939453
2016-12-07,2.1700000762939453
2016-12-08,2.240000009536743
2016-12-09,2.799999952316284
2016-12-12,2.5899999141693115
2016-12-13,2.309999942779541
2016-12-14,2.1700000762939453
2016-12-15,2.240000009536743
2016-12-16,2.1700000762939453
2016-12-19,2.240000009536743
2016-12-20,2.1700000762939453
2016-12-21,2.1700000762939453
2016-12-22,2.1700000762939453
2016-12-23,2.380000114440918
2016-12-27,2.5199999809265137
2016-12-28,2.240000009536743
2016-12-29,2.240000009536743
2016-12-30,2.1700000762939453
2017-01-03,2.0999999046325684
2017-01-04,2.1700000762939453
2017-01-05,2.0999999046325684
2017-01-06,2.0999999046325684
2017-01-09,2.0999999046325684
2017-01-10,2.0999999046325684
2017-01-11,2.0299999713897705
2017-01-12,2.0299999713897705
2017-01-13,2.0299999713897705
2017-01-17,2.0299999713897705
2017-01-18,2.0999999046325684
2017-01-19,2.0299999713897705
2017-01-20,2.0299999713897705
2017-01-23,2.0299999713897705
2017-01-24,2.1700000762939453
2017-01-25,2.0999999046325684
2017-01-26,2.0999999046325684
2017-01-27,2.0299999713897705
2017-01-30,2.0299999713897705
2017-01-31,2.0999999046325684
2017-02-01,2.1700000762939453
2017-02-02,2.1700000762939453
2017-02-03,2.1700000762939453
2017-02-06,2.240000009536743
2017-02-07,2.240000009536743
2017-02-08,2.240000009536743
2017-02-09,2.5199999809265137
2017-02-10,2.5199999809265137
2017-02-13,2.5899999141693115
2017-02-14,2.5899999141693115
2017-02-15,2.7300000190734863
2017-02-16,3.0799999237060547
2017-02-17,3.8499999046325684
2017-02-21,3.359999895095825
2017-02-22,3.7100000381469727
2017-02-23,3.569999933242798
2017-02-24,3.569999933242798
2017-02-27,3.990000009536743
2017-02-28,4.269999980926514
2017-03-01,4.199999809265137
2017-03-02,4.550000190734863
2017-03-03,4.900000095367432
2017-03-06,4.96999979019165
2017-03-07,4.829999923706055
2017-03-08,4.760000228881836
2017-03-09,4.269999980926514
2017-03-10,4.550000190734863
2017-03-13,5.320000171661377
2017-03-14,4.96999979019165
2017-03-15,4.900000095367432
2017-03-16,4.760000228881836
2017-03-17,4.900000095367432
2017-03-20,4.96999979019165
2017-03-21,5.039999961853027
2017-03-22,4.829999923706055
2017-03-23,4.760000228881836
2017-03-24,4.96999979019165
2017-03-27,5.110000133514404
2017-03-28,4.900000095367432
2017-03-29,4.96999979019165
2017-03-30,4.690000057220459
2017-03-31,4.550000190734863
2017-04-03,4.480000019073486
2017-04-04,4.409999847412109
2017-04-05,4.480000019073486
2017-04-06,4.480000019073486
2017-04-07,4.480000019073486
2017-04-10,4.340000152587891
2017-04-11,3.990000009536743
2017-04-12,3.8499999046325684
2017-04-13,3.7799999713897705
2017-04-17,3.8499999046325684
2017-04-18,3.7799999713897705
2017-04-19,3.9200000762939453
2017-04-20,4.059999942779541
2017-04-21,4.130000114440918
2017-04-24,4.059999942779541
2017-04-25,4.130000114440918
2017-04-26,4.130000114440918
2017-04-27,4.199999809265137
2017-04-28,4.340000152587891
2017-05-01,4.550000190734863
2017-05-02,4.409999847412109
2017-05-03,4.199999809265137
2017-05-04,4.199999809265137
2017-05-05,4.269999980926514
2017-05-08,4.269999980926514
2017-05-09,4.269999980926514
2017-05-10,4.340000152587891
2017-05-11,4.199999809265137
2017-05-12,4.199999809265137
2017-05-15,4.130000114440918
2017-05-16,4.269999980926514
2017-05-17,4.130000114440918
2017-05-18,3.990000009536743
2017-05-19,3.8499999046325684
2017-05-22,3.9200000762939453
2017-05-23,3.9200000762939453
2017-05-24,3.9200000762939453
2017-05-25,3.990000009536743
2017-05-26,3.990000009536743
2017-05-30,3.8499999046325684
2017-05-31,3.8499999046325684
2017-06-01,3.990000009536743
2017-06-02,4.199999809265137
2017-06-05,4.269999980926514
2017-06-06,4.130000114440918
2017-06-07,4.130000114440918
2017-06-08,3.9200000762939453
2017-06-09,3.9200000762939453
2017-06-12,3.8499999046325684
2017-06-13,3.8499999046325684
2017-06-14,3.8499999046325684
2017-06-15,3.8499999046325684
2017-06-16,3.9200000762939453
2017-06-19,4.199999809265137
2017-06-20,3.990000009536743
2017-06-21,4.059999942779541
2017-06-22,4.059999942779541
2017-06-23,3.990000009536743
2017-06-26,3.990000009536743
2017-06-27,3.9200000762939453
2017-06-28,3.9200000762939453
2017-06-29,4.059999942779541
2017-06-30,4.269999980926514
2017-07-03,4.269999980926514
2017-07-05,4.409999847412109
2017-07-06,4.409999847412109
2017-07-07,4.269999980926514
2017-07-10,4.570000171661377
2017-07-11,4.46999979019165
2017-07-12,4.789999961853027
2017-07-13,5.409999847412109
2017-07-14,5.579999923706055
2017-07-17,5.210000038146973
2017-07-18,5.239999771118164
2017-07-19,5.199999809265137
2017-07-20,5.21999979019165
2017-07-21,4.599999904632568
2017-07-24,4.659999847412109
2017-07-25,4.5
2017-07-26,4.300000190734863
2017-07-27,4.320000171661377
2017-07-28,4.28000020980835
2017-07-31,4.25
2017-08-01,4.380000114440918
2017-08-02,4.260000228881836
2017-08-03,4.03000020980835
2017-08-04,3.9000000953674316
2017-08-07,3.859999895095825
2017-08-08,3.950000047683716
2017-08-09,3.869999885559082
2017-08-10,3.630000114440918
2017-08-11,3.5
2017-08-14,3.4000000953674316
2017-08-15,3.25
2017-08-16,3.200000047683716
2017-08-17,3.0799999237060547
2017-08-18,3.2300000190734863
2017-08-21,3.2200000286102295
2017-08-22,3.240000009536743
2017-08-23,3.109999895095825
2017-08-24,3.2200000286102295
2017-08-25,3.240000009536743
2017-08-28,3.25
2017-08-29,3.2100000381469727
2017-08-30,3.2300000190734863
2017-08-31,3.0999999046325684
2017-09-01,3.0
2017-09-05,3.0799999237060547
2017-09-06,3.119999885559082
2017-09-07,3.1600000858306885
2017-09-08,2.880000114440918
2017-09-11,3.2300000190734863
2017-09-12,3.1500000953674316
2017-09-13,3.0199999809265137
2017-09-14,3.069999933242798
2017-09-15,3.1500000953674316
2017-09-18,3.119999885559082
2017-09-19,3.0899999141693115
2017-09-20,3.119999885559082
2017-09-21,3.119999885559082
2017-09-22,3.1500000953674316
2017-09-25,3.190000057220459
2017-09-26,3.190000057220459
2017-09-27,3.140000104904175
2017-09-28,3.109999895095825
2017-09-29,3.140000104904175
2017-10-02,3.190000057220459
2017-10-03,3.109999895095825
2017-10-04,3.309999942779541
2017-10-05,3.4200000762939453
2017-10-06,3.3499999046325684
2017-10-09,3.359999895095825
2017-10-10,3.8399999141693115
2017-10-11,3.700000047683716
2017-10-12,3.7799999713897705
2017-10-13,3.8299999237060547
2017-10-16,3.950000047683716
2017-10-17,3.880000114440918
2017-10-18,3.819999933242798
2017-10-19,4.130000114440918
2017-10-20,4.079999923706055
2017-10-23,4.110000133514404
2017-10-24,4.269999980926514
2017-10-25,4.25
2017-10-26,4.320000171661377
2017-10-27,4.559999942779541
2017-10-30,4.820000171661377
2017-10-31,4.590000152587891
2017-11-01,4.610000133514404
2017-11-02,4.539999961853027
2017-11-03,4.570000171661377
2017-11-06,4.400000095367432
2017-11-07,4.420000076293945
2017-11-08,4.460000038146973
2017-11-09,4.460000038146973
2017-11-10,4.510000228881836
2017-11-13,4.449999809265137
2017-11-14,4.079999923706055
2017-11-15,4.460000038146973
2017-11-16,4.420000076293945
2017-11-17,4.369999885559082
2017-11-20,4.360000133514404
2017-11-21,4.230000019073486
2017-11-22,4.360000133514404
2017-11-24,4.5
2017-11-27,4.670000076293945
2017-11-28,5.130000114440918
2017-11-29,5.050000190734863
2017-11-30,5.070000171661377
2017-12-01,5.199999809265137
2017-12-04,5.139999866485596
2017-12-05,5.260000228881836
2017-12-06,5.329999923706055
2017-12-07,5.309999942779541
2017-12-08,5.260000228881836
2017-12-11,5.349999904632568
2017-12-12,4.349999904632568
2017-12-13,4.199999809265137
2017-12-14,4.070000171661377
2017-12-15,3.859999895095825
2017-12-18,4.019999980926514
2017-12-19,3.8499999046325684
2017-12-20,3.8299999237060547
2017-12-21,3.8299999237060547
2017-12-22,3.9700000286102295
2017-12-26,4.110000133514404
2017-12-27,4.199999809265137
2017-12-28,4.03000020980835
2017-12-29,3.880000114440918
2018-01-02,4.099999904632568
2018-01-03,4.099999904632568
2018-01-04,4.190000057220459
2018-01-05,4.21999979019165
2018-01-08,4.110000133514404
2018-01-09,4.210000038146973
2018-01-10,3.9600000381469727
2018-01-11,3.7899999618530273
2018-01-12,3.809999942779541
2018-01-16,3.9100000858306885
2018-01-17,3.680000066757202
2018-01-18,3.640000104904175
2018-01-19,3.75
2018-01-22,3.75
2018-01-23,3.7699999809265137
2018-01-24,3.6700000762939453
2018-01-25,3.630000114440918
2018-01-26,3.630000114440918
2018-01-29,3.569999933242798
2018-01-30,3.5
2018-01-31,3.4800000190734863
2018-02-01,3.4700000286102295
2018-02-02,3.430000066757202
2018-02-05,3.380000114440918
2018-02-06,3.4000000953674316
2018-02-07,3.4600000381469727
2018-02-08,3.2699999809265137
2018-02-09,3.200000047683716
2018-02-12,3.2699999809265137
2018-02-13,3.2200000286102295
2018-02-14,3.25
2018-02-15,2.369999885559082
2018-02-16,2.490000009536743
2018-02-20,2.5299999713897705
2018-02-21,2.490000009536743
2018-02-22,2.4700000286102295
2018-02-23,2.4800000190734863
2018-02-26,2.5199999809265137
2018-02-27,2.440000057220459
2018-02-28,2.4600000381469727
2018-03-01,2.490000009536743
2018-03-02,2.430000066757202
2018-03-05,2.450000047683716
2018-03-06,2.4200000762939453
2018-03-07,2.430000066757202
2018-03-08,2.4200000762939453
2018-03-09,2.3299999237060547
2018-03-12,2.440000057220459
2018-03-13,2.319999933242798
2018-03-14,2.359999895095825
2018-03-15,2.6700000762939453
2018-03-16,2.5899999141693115
2018-03-19,2.549999952316284
2018-03-20,2.5
2018-03-21,2.5
2018-03-22,2.5
2018-03-23,2.509999990463257
2018-03-26,2.559999942779541
2018-03-27,2.509999990463257
2018-03-28,2.4800000190734863
2018-03-29,2.9200000762939453
2018-04-02,3.319999933242798
2018-04-03,3.2699999809265137
2018-04-04,3.4000000953674316
2018-04-05,3.4000000953674316
2018-04-06,3.3499999046325684
2018-04-09,3.140000104904175
2018-04-10,3.200000047683716
2018-04-11,3.2200000286102295
2018-04-12,3.299999952316284
2018-04-13,3.380000114440918
2018-04-16,3.2799999713897705
2018-04-17,3.2100000381469727
2018-04-18,3.130000114440918
2018-04-19,3.2799999713897705
2018-04-20,3.299999952316284
2018-04-23,3.380000114440918
2018-04-24,3.809999942779541
2018-04-25,3.740000009536743
2018-04-26,3.9000000953674316
2018-04-27,3.799999952316284
2018-04-30,3.6700000762939453
2018-05-01,3.380000114440918
2018-05-02,3.4800000190734863
2018-05-03,3.4200000762939453
2018-05-04,3.390000104904175
2018-05-07,3.5
2018-05-08,3.5899999141693115
2018-05-09,3.619999885559082
2018-05-10,3.619999885559082
2018-05-11,3.680000066757202
2018-05-14,3.619999885559082
2018-05-15,3.5799999237060547
2018-05-16,3.5399999618530273
2018-05-17,3.4700000286102295
2018-05-18,3.390000104904175
2018-05-21,3.450000047683716
2018-05-22,3.569999933242798
2018-05-23,3.559999942779541
2018-05-24,3.450000047683716
2018-05-25,3.390000104904175
2018-05-29,3.380000114440918
2018-05-30,3.2300000190734863
2018-05-31,3.0999999046325684
2018-06-01,3.190000057220459
2018-06-04,3.309999942779541
2018-06-05,3.3499999046325684
2018-06-06,3.319999933242798
2018-06-07,3.309999942779541
2018-06-08,3.2699999809265137
2018-06-11,3.359999895095825
2018-06-12,3.7100000381469727
2018-06-13,3.640000104904175
2018-06-14,3.6700000762939453
2018-06-15,3.619999885559082
2018-06-18,3.490000009536743
2018-06-19,3.4800000190734863
2018-06-20,3.3399999141693115
2018-06-21,3.2699999809265137
2018-06-22,3.5299999713897705
2018-06-25,3.759999990463257
2018-06-26,3.7799999713897705
2018-06-27,3.930000066757202
2018-06-28,3.880000114440918
2018-06-29,3.9200000762939453
2018-07-02,4.28000020980835
2018-07-03,4.340000152587891
2018-07-05,4.28000020980835
2018-07-06,4.400000095367432
2018-07-09,4.380000114440918
2018-07-10,4.769999980926514
2018-07-11,4.760000228881836
2018-07-12,4.75
2018-07-13,4.639999866485596
2018-07-16,4.46999979019165
2018-07-17,5.5
2018-07-18,5.480000019073486
2018-07-19,5.670000076293945
2018-07-20,6.070000171661377
2018-07-23,5.869999885559082
2018-07-24,5.769999980926514
2018-07-25,5.659999847412109
2018-07-26,5.599999904632568
2018-07-27,5.46999979019165
2018-07-30,5.449999809265137
2018-07-31,5.570000171661377
2018-08-01,5.659999847412109
2018-08-02,5.739999771118164
2018-08-03,5.510000228881836
2018-08-06,5.389999866485596
2018-08-07,5.320000171661377
2018-08-08,5.610000133514404
2018-08-09,5.550000190734863
2018-08-10,5.710000038146973
2018-08-13,5.730000019073486
2018-08-14,5.739999771118164
2018-08-15,5.570000171661377
2018-08-16,5.670000076293945
2018-08-17,5.489999771118164
2018-08-20,5.46999979019165
2018-08-21,5.639999866485596
2018-08-22,5.809999942779541
2018-08-23,5.75
2018-08-24,6.239999771118164
2018-08-27,6.119999885559082
