,FNK
2018-10-15,34.779998779296875
2018-10-16,35.119998931884766
2018-10-17,35.099998474121094
2018-10-18,34.59000015258789
2018-10-19,34.40999984741211
2018-10-22,34.279998779296875
2018-10-23,34.06999969482422
2018-10-24,32.790000915527344
2018-10-25,33.2599983215332
2018-10-26,32.97999954223633
2018-10-29,32.79999923706055
2018-10-30,33.7400016784668
2018-10-31,33.81999969482422
2018-11-01,34.560001373291016
2018-11-02,34.29999923706055
2018-11-05,34.56999969482422
2018-11-06,34.939998626708984
2018-11-07,35.34000015258789
2018-11-08,35.189998626708984
2018-11-09,34.84000015258789
2018-11-12,34.709999084472656
2018-11-13,34.970001220703125
2018-11-14,34.279998779296875
2018-11-15,34.47999954223633
2018-11-16,34.380001068115234
2018-11-19,34.13999938964844
2018-11-20,33.470001220703125
2018-11-21,33.81999969482422
2018-11-23,34.060001373291016
2018-11-26,34.2400016784668
2018-11-27,34.130001068115234
2018-11-28,34.529998779296875
2018-11-29,34.709999084472656
2018-11-30,34.79999923706055
2018-12-03,35.040000915527344
2018-12-04,34.02000045776367
2018-12-06,33.220001220703125
2018-12-07,32.959999084472656
2018-12-10,32.810001373291016
2018-12-11,32.779998779296875
2018-12-12,32.91999816894531
2018-12-13,32.5
2018-12-14,32.11000061035156
2018-12-17,31.260000228881836
2018-12-18,31.110000610351562
2018-12-19,30.469999313354492
2018-12-20,30.1200008392334
2018-12-21,29.600000381469727
2018-12-24,29.149999618530273
2018-12-26,30.200000762939453
2018-12-27,30.290000915527344
2018-12-28,30.31999969482422
2018-12-31,30.450000762939453
2019-01-02,30.489999771118164
2019-01-03,30.260000228881836
2019-01-04,31.260000228881836
2019-01-07,31.780000686645508
2019-01-08,32.189998626708984
2019-01-09,32.59000015258789
2019-01-10,32.689998626708984
2019-01-11,32.779998779296875
2019-01-14,32.790000915527344
2019-01-15,32.77000045776367
2019-01-16,33.09000015258789
2019-01-17,33.560001373291016
2019-01-18,33.91999816894531
2019-01-22,33.22999954223633
2019-01-23,33.060001373291016
2019-01-24,33.33000183105469
2019-01-25,33.90999984741211
2019-01-28,33.81999969482422
2019-01-29,34.029998779296875
2019-01-30,34.29999923706055
2019-01-31,34.29999923706055
2019-02-01,34.34000015258789
2019-02-04,34.540000915527344
2019-02-05,34.810001373291016
2019-02-06,34.70000076293945
2019-02-07,34.279998779296875
2019-02-08,34.11000061035156
2019-02-11,34.290000915527344
2019-02-12,34.90999984741211
2019-02-13,34.93000030517578
2019-02-14,35.029998779296875
2019-02-15,35.36000061035156
2019-02-19,35.58000183105469
2019-02-20,35.72999954223633
2019-02-21,35.59000015258789
2019-02-22,35.90999984741211
2019-02-25,35.86000061035156
2019-02-26,35.52000045776367
2019-02-27,35.560001373291016
2019-02-28,35.349998474121094
2019-03-01,35.540000915527344
2019-03-04,35.59000015258789
2019-03-05,35.369998931884766
2019-03-06,34.810001373291016
2019-03-07,34.380001068115234
2019-03-08,34.119998931884766
2019-03-11,34.61000061035156
2019-03-12,34.619998931884766
2019-03-13,34.900001525878906
2019-03-14,34.7599983215332
2019-03-15,34.7599983215332
2019-03-18,34.900001525878906
2019-03-19,34.66999816894531
2019-03-20,34.45000076293945
2019-03-21,34.790000915527344
2019-03-22,33.880001068115234
2019-03-25,33.65999984741211
2019-03-26,34.040000915527344
2019-03-27,34.25
2019-03-28,34.400001525878906
2019-03-29,34.560001373291016
2019-04-01,35.08000183105469
2019-04-02,35.0
2019-04-03,35.119998931884766
2019-04-04,35.4900016784668
2019-04-05,35.81999969482422
2019-04-08,35.810001373291016
2019-04-09,35.209999084472656
2019-04-10,35.54999923706055
2019-04-11,35.560001373291016
2019-04-12,35.939998626708984
2019-04-15,35.77000045776367
2019-04-16,35.93000030517578
2019-04-17,35.79999923706055
2019-04-18,35.790000915527344
2019-04-22,35.41999816894531
2019-04-23,35.970001220703125
2019-04-24,36.099998474121094
2019-04-25,35.720001220703125
2019-04-26,35.95000076293945
2019-04-29,36.040000915527344
2019-04-30,35.939998626708984
2019-05-01,35.91999816894531
2019-05-02,35.459999084472656
2019-05-03,36.150001525878906
2019-05-06,36.0099983215332
2019-05-07,35.20000076293945
2019-05-08,35.130001068115234
2019-05-09,35.04999923706055
2019-05-10,34.84000015258789
2019-05-13,33.7400016784668
2019-05-14,34.2400016784668
2019-05-15,34.31999969482422
2019-05-16,34.33000183105469
2019-05-17,34.20000076293945
2019-05-20,33.66999816894531
2019-05-21,34.2400016784668
2019-05-22,33.79999923706055
2019-05-23,32.939998626708984
2019-05-24,33.15999984741211
2019-05-28,33.0099983215332
2019-05-29,32.68000030517578
2019-05-30,32.63999938964844
2019-05-31,31.940000534057617
2019-06-03,32.279998779296875
2019-06-04,33.4900016784668
2019-06-05,33.31999969482422
2019-06-06,33.5099983215332
2019-06-07,33.52000045776367
2019-06-10,33.66999816894531
2019-06-11,33.849998474121094
2019-06-12,33.58000183105469
2019-06-13,33.900001525878906
2019-06-14,33.63999938964844
2019-06-17,33.470001220703125
2019-06-18,34.029998779296875
2019-06-19,33.900001525878906
2019-06-20,34.16999816894531
2019-06-21,34.099998474121094
2019-06-24,33.84000015258789
2019-06-25,33.599998474121094
2019-06-26,33.72999954223633
2019-06-27,34.08000183105469
2019-06-28,34.4900016784668
2019-07-01,34.619998931884766
2019-07-02,34.38999938964844
2019-07-03,34.689998626708984
2019-07-05,34.810001373291016
2019-07-08,34.400001525878906
2019-07-09,34.2599983215332
2019-07-10,34.22999954223633
2019-07-11,34.13999938964844
2019-07-12,34.4900016784668
2019-07-15,34.36000061035156
2019-07-16,34.59000015258789
2019-07-17,34.13999938964844
2019-07-18,34.130001068115234
2019-07-19,34.310001373291016
2019-07-22,34.06999969482422
2019-07-23,34.56999969482422
2019-07-24,35.150001525878906
2019-07-25,34.63999938964844
2019-07-26,34.779998779296875
2019-07-29,34.65999984741211
2019-07-30,34.88999938964844
2019-07-31,34.619998931884766
2019-08-01,33.47999954223633
2019-08-02,33.099998474121094
2019-08-05,32.15999984741211
2019-08-06,32.290000915527344
2019-08-07,32.2400016784668
2019-08-08,32.79999923706055
2019-08-09,32.380001068115234
2019-08-12,31.75
2019-08-13,32.31999969482422
2019-08-14,30.979999542236328
2019-08-15,30.75
2019-08-16,31.530000686645508
2019-08-19,32.0
2019-08-20,31.649999618530273
2019-08-21,31.8799991607666
2019-08-22,31.950000762939453
2019-08-23,30.899999618530273
2019-08-26,31.06999969482422
2019-08-27,30.649999618530273
2019-08-28,31.010000228881836
2019-08-29,31.639999389648438
2019-08-30,31.780000686645508
2019-09-03,31.209999084472656
2019-09-04,31.809999465942383
2019-09-05,32.529998779296875
2019-09-06,32.560001373291016
2019-09-09,33.13999938964844
2019-09-10,33.9900016784668
2019-09-11,34.529998779296875
2019-09-12,34.40999984741211
2019-09-13,34.54999923706055
2019-09-16,34.61000061035156
2019-09-17,34.209999084472656
2019-09-18,33.939998626708984
2019-09-19,34.09000015258789
2019-09-20,33.869998931884766
2019-09-23,33.939998626708984
2019-09-24,33.40999984741211
2019-09-25,33.630001068115234
2019-09-26,33.47999954223633
2019-09-27,33.349998474121094
2019-09-30,33.619998931884766
2019-10-01,32.91999816894531
2019-10-02,32.34000015258789
2019-10-03,32.290000915527344
2019-10-04,32.58000183105469
2019-10-07,32.599998474121094
2019-10-08,31.940000534057617
2019-10-09,32.04999923706055
2019-10-10,32.29999923706055
2019-10-11,33.22999954223633
2019-10-14,32.9900016784668
2019-10-15,33.4900016784668
2019-10-16,33.31999969482422
2019-10-17,33.47999954223633
2019-10-18,33.459999084472656
2019-10-21,33.939998626708984
2019-10-22,33.88999938964844
2019-10-23,34.279998779296875
2019-10-24,34.119998931884766
2019-10-25,34.5
2019-10-28,34.7400016784668
2019-10-29,34.849998474121094
2019-10-30,34.40999984741211
2019-10-31,34.08000183105469
2019-11-01,34.77000045776367
2019-11-04,35.43000030517578
2019-11-05,35.70000076293945
2019-11-06,35.41999816894531
2019-11-07,35.65999984741211
2019-11-08,35.61000061035156
2019-11-11,35.540000915527344
2019-11-12,35.41999816894531
2019-11-13,35.22999954223633
2019-11-14,35.380001068115234
2019-11-15,35.40999984741211
2019-11-18,35.22999954223633
2019-11-19,35.11000061035156
2019-11-20,34.880001068115234
2019-11-21,34.720001220703125
2019-11-22,34.88999938964844
2019-11-25,35.33000183105469
2019-11-26,35.27000045776367
2019-11-27,35.41999816894531
2019-11-29,35.15999984741211
2019-12-02,35.04999923706055
2019-12-03,34.5
2019-12-04,34.779998779296875
2019-12-05,34.88999938964844
2019-12-06,35.369998931884766
2019-12-09,35.349998474121094
2019-12-10,35.220001220703125
2019-12-11,35.290000915527344
2019-12-12,35.88999938964844
2019-12-13,35.36000061035156
2019-12-16,35.63999938964844
2019-12-17,35.90999984741211
2019-12-18,36.029998779296875
2019-12-19,36.08000183105469
2019-12-20,36.20000076293945
2019-12-23,36.20000076293945
2019-12-24,36.16999816894531
2019-12-26,36.16999816894531
2019-12-27,35.9900016784668
2019-12-30,35.970001220703125
2019-12-31,36.02000045776367
2020-01-02,35.779998779296875
2020-01-03,35.779998779296875
2020-01-06,35.70000076293945
2020-01-07,35.66999816894531
2020-01-08,35.68000030517578
2020-01-09,35.5099983215332
2020-01-10,35.40999984741211
2020-01-13,35.63999938964844
2020-01-14,35.79999923706055
2020-01-15,35.77000045776367
2020-01-16,36.18000030517578
2020-01-17,36.150001525878906
2020-01-21,35.77000045776367
2020-01-22,35.70000076293945
2020-01-23,35.880001068115234
2020-01-24,35.34000015258789
2020-01-27,34.779998779296875
2020-01-28,35.060001373291016
2020-01-29,34.90999984741211
2020-01-30,34.81999969482422
2020-01-31,34.060001373291016
2020-02-03,34.25
2020-02-04,34.66999816894531
2020-02-05,35.5
2020-02-06,35.20000076293945
2020-02-07,34.7599983215332
2020-02-10,34.709999084472656
2020-02-11,35.099998474121094
2020-02-12,35.40999984741211
2020-02-13,35.38999938964844
2020-02-14,35.20000076293945
2020-02-18,35.0099983215332
2020-02-19,35.119998931884766
2020-02-20,35.36000061035156
2020-02-21,35.029998779296875
2020-02-24,33.79999923706055
2020-02-25,32.470001220703125
2020-02-26,31.719999313354492
2020-02-27,30.56999969482422
2020-02-28,30.09000015258789
2020-03-02,30.90999984741211
2020-03-03,30.010000228881836
2020-03-04,30.850000381469727
2020-03-05,29.3799991607666
2020-03-06,28.860000610351562
2020-03-09,25.860000610351562
2020-03-10,26.809999465942383
2020-03-11,25.010000228881836
2020-03-12,22.15999984741211
2020-03-13,23.209999084472656
2020-03-16,20.489999771118164
2020-03-17,21.010000228881836
2020-03-18,18.979999542236328
2020-03-19,20.010000228881836
2020-03-20,18.940000534057617
2020-03-23,18.1299991607666
2020-03-24,20.139999389648438
2020-03-25,21.059999465942383
2020-03-26,22.139999389648438
2020-03-27,21.200000762939453
2020-03-30,21.3700008392334
2020-03-31,21.09000015258789
2020-04-01,19.59000015258789
2020-04-02,19.81999969482422
2020-04-03,19.18000030517578
2020-04-06,20.93000030517578
2020-04-07,21.489999771118164
2020-04-08,22.829999923706055
2020-04-09,24.110000610351562
2020-04-13,23.1299991607666
2020-04-14,23.219999313354492
2020-04-15,21.940000534057617
2020-04-16,21.40999984741211
2020-04-17,22.799999237060547
2020-04-20,22.1200008392334
2020-04-21,21.649999618530273
2020-04-22,21.770000457763672
2020-04-23,22.219999313354492
2020-04-24,22.520000457763672
2020-04-27,23.719999313354492
2020-04-28,24.559999465942383
2020-04-29,26.299999237060547
2020-04-30,25.31999969482422
2020-05-01,23.90999984741211
2020-05-04,23.979999542236328
2020-05-05,23.81999969482422
2020-05-06,23.219999313354492
2020-05-07,23.780000686645508
2020-05-08,24.989999771118164
2020-05-11,24.3700008392334
2020-05-12,23.40999984741211
2020-05-13,22.170000076293945
2020-05-14,22.649999618530273
2020-05-15,22.760000228881836
2020-05-18,24.940000534057617
2020-05-19,24.40999984741211
2020-05-20,25.139999389648438
2020-05-21,25.3799991607666
2020-05-22,25.239999771118164
2020-05-26,26.729999542236328
2020-05-27,28.059999465942383
2020-05-28,27.329999923706055
2020-05-29,26.469999313354492
2020-06-01,27.209999084472656
2020-06-02,27.670000076293945
2020-06-03,29.040000915527344
2020-06-04,29.899999618530273
2020-06-05,31.780000686645508
2020-06-08,33.400001525878906
2020-06-09,31.93000030517578
2020-06-10,30.229999542236328
2020-06-11,27.290000915527344
2020-06-12,28.389999389648438
2020-06-15,28.75
2020-06-16,29.579999923706055
2020-06-17,28.780000686645508
2020-06-18,28.81999969482422
2020-06-19,28.989999771118164
2020-06-22,28.3799991607666
2020-06-23,28.5
2020-06-24,27.0
2020-06-25,26.770000457763672
2020-06-26,26.15999984741211
2020-06-29,27.229999542236328
2020-06-30,27.579999923706055
2020-07-01,27.010000228881836
2020-07-02,27.06999969482422
2020-07-06,27.3799991607666
2020-07-07,26.760000228881836
2020-07-08,26.649999618530273
2020-07-09,25.739999771118164
2020-07-10,26.610000610351562
2020-07-13,26.639999389648438
2020-07-14,26.84000015258789
2020-07-15,28.06999969482422
2020-07-16,27.920000076293945
2020-07-17,27.700000762939453
2020-07-20,27.18000030517578
2020-07-21,27.940000534057617
2020-07-22,28.149999618530273
2020-07-23,28.399999618530273
2020-07-24,28.06999969482422
2020-07-27,27.969999313354492
2020-07-28,27.809999465942383
2020-07-29,28.420000076293945
2020-07-30,27.920000076293945
2020-07-31,27.670000076293945
2020-08-03,27.860000610351562
2020-08-04,27.950000762939453
2020-08-05,28.530000686645508
2020-08-06,28.350000381469727
2020-08-07,29.059999465942383
2020-08-10,29.809999465942383
2020-08-11,30.06999969482422
2020-08-12,30.06999969482422
2020-08-13,29.65999984741211
2020-08-14,29.84000015258789
2020-08-17,29.6299991607666
2020-08-18,29.110000610351562
2020-08-19,29.059999465942383
2020-08-20,28.780000686645508
2020-08-21,28.540000915527344
2020-08-24,29.450000762939453
2020-08-25,29.389999389648438
2020-08-26,29.030000686645508
2020-08-27,29.440000534057617
2020-08-28,29.670000076293945
2020-08-31,29.1200008392334
2020-09-01,29.239999771118164
2020-09-02,29.670000076293945
2020-09-03,29.170000076293945
2020-09-04,29.56999969482422
2020-09-08,28.809999465942383
2020-09-09,28.850000381469727
2020-09-10,28.420000076293945
2020-09-11,28.459999084472656
2020-09-14,29.049999237060547
2020-09-15,28.860000610351562
2020-09-16,29.139999389648438
2020-09-17,29.040000915527344
2020-09-18,28.639999389648438
2020-09-21,27.420000076293945
2020-09-22,27.43000030517578
2020-09-23,26.760000228881836
2020-09-24,26.75
2020-09-25,26.93000030517578
2020-09-28,27.649999618530273
2020-09-29,27.309999465942383
2020-09-30,27.530000686645508
2020-10-01,27.639999389648438
2020-10-02,28.399999618530273
2020-10-05,29.0
2020-10-06,28.8700008392334
2020-10-07,29.469999313354492
2020-10-08,29.889999389648438
2020-10-09,29.770000457763672
2020-10-12,30.020000457763672
2020-10-13,29.579999923706055
2020-10-14,29.530000686645508
2020-10-15,29.84000015258789
2020-10-16,29.780000686645508
2020-10-19,29.389999389648438
2020-10-20,29.65999984741211
2020-10-21,29.559999465942383
2020-10-22,30.1200008392334
2020-10-23,30.43000030517578
2020-10-26,29.719999313354492
2020-10-27,29.030000686645508
2020-10-28,28.219999313354492
2020-10-29,28.639999389648438
2020-10-30,28.75
2020-11-02,29.5
2020-11-03,30.260000228881836
2020-11-04,29.600000381469727
2020-11-05,30.350000381469727
2020-11-06,29.940000534057617
2020-11-09,32.68000030517578
2020-11-10,33.09000015258789
2020-11-11,32.459999084472656
2020-11-12,31.8700008392334
2020-11-13,32.81999969482422
2020-11-16,33.86000061035156
2020-11-17,33.93000030517578
2020-11-18,33.52000045776367
2020-11-19,33.529998779296875
2020-11-20,33.36000061035156
2020-11-23,34.130001068115234
2020-11-24,35.25
2020-11-25,34.84000015258789
2020-11-27,34.61000061035156
2020-11-30,33.65999984741211
2020-12-01,34.290000915527344
2020-12-02,34.540000915527344
2020-12-03,34.79999923706055
2020-12-04,35.59000015258789
2020-12-07,35.33000183105469
2020-12-08,35.33000183105469
2020-12-09,35.5
2020-12-10,35.58000183105469
2020-12-11,35.310001373291016
2020-12-14,35.04999923706055
2020-12-15,35.75
2020-12-16,35.619998931884766
2020-12-17,35.720001220703125
2020-12-18,35.40999984741211
2020-12-21,35.040000915527344
2020-12-22,35.09000015258789
2020-12-23,35.68000030517578
2020-12-24,35.380001068115234
2020-12-28,35.630001068115234
2020-12-29,35.25
2020-12-30,35.59000015258789
2020-12-31,35.7400016784668
2021-01-04,35.11000061035156
2021-01-05,35.5099983215332
2021-01-06,37.27000045776367
2021-01-07,37.529998779296875
2021-01-08,37.279998779296875
2021-01-11,37.439998626708984
2021-01-12,37.959999084472656
2021-01-13,37.650001525878906
2021-01-14,38.06999969482422
2021-01-15,37.77000045776367
2021-01-19,37.900001525878906
2021-01-20,38.220001220703125
2021-01-21,37.939998626708984
2021-01-22,37.939998626708984
2021-01-25,37.86000061035156
2021-01-26,37.56999969482422
2021-01-27,36.90999984741211
2021-01-28,37.15999984741211
2021-01-29,36.290000915527344
2021-02-01,36.97999954223633
2021-02-02,37.29999923706055
2021-02-03,37.529998779296875
2021-02-04,38.130001068115234
2021-02-05,38.439998626708984
2021-02-08,39.06999969482422
2021-02-09,39.220001220703125
2021-02-10,39.290000915527344
2021-02-11,39.40999984741211
2021-02-12,39.45000076293945
2021-02-16,39.709999084472656
2021-02-17,39.61000061035156
2021-02-18,39.279998779296875
2021-02-19,39.939998626708984
2021-02-22,40.38999938964844
2021-02-23,40.68000030517578
2021-02-24,41.41999816894531
2021-02-25,40.33000183105469
2021-02-26,39.900001525878906
2021-03-01,41.040000915527344
2021-03-02,40.709999084472656
2021-03-03,40.959999084472656
2021-03-04,40.369998931884766
2021-03-05,41.599998474121094
2021-03-08,42.439998626708984
2021-03-09,42.119998931884766
2021-03-10,42.880001068115234
2021-03-11,43.13999938964844
2021-03-12,43.70000076293945
2021-03-15,44.09000015258789
2021-03-16,43.59000015258789
2021-03-17,43.83000183105469
2021-03-18,43.36000061035156
2021-03-19,43.27000045776367
2021-03-22,42.810001373291016
2021-03-23,41.63999938964844
2021-03-24,41.5
2021-03-25,42.380001068115234
2021-03-26,43.040000915527344
2021-03-29,42.459999084472656
2021-03-30,43.040000915527344
2021-03-31,42.869998931884766
2021-04-01,43.349998474121094
2021-04-05,43.7400016784668
2021-04-06,43.709999084472656
2021-04-07,43.619998931884766
2021-04-08,43.650001525878906
2021-04-09,43.88999938964844
2021-04-12,44.15999984741211
2021-04-13,43.790000915527344
2021-04-14,44.150001525878906
2021-04-15,44.369998931884766
2021-04-16,44.790000915527344
2021-04-19,44.66999816894531
2021-04-20,44.11000061035156
2021-04-21,44.72999954223633
2021-04-22,44.349998474121094
2021-04-23,44.970001220703125
2021-04-26,45.040000915527344
2021-04-27,45.189998626708984
2021-04-28,45.18000030517578
2021-04-29,45.56999969482422
2021-04-30,45.11000061035156
2021-05-03,45.540000915527344
2021-05-04,45.75
2021-05-05,45.84000015258789
2021-05-06,46.11000061035156
2021-05-07,46.70000076293945
2021-05-10,46.47999954223633
2021-05-11,45.84000015258789
2021-05-12,44.619998931884766
2021-05-13,45.5
2021-05-14,46.18000030517578
