,EEMA
2019-08-12,60.61000061035156
2019-08-13,61.400001525878906
2019-08-14,60.09000015258789
2019-08-15,60.439998626708984
2019-08-16,61.560001373291016
2019-08-19,62.09000015258789
2019-08-20,62.06999969482422
2019-08-21,62.40999984741211
2019-08-22,61.77000045776367
2019-08-23,60.86000061035156
2019-08-26,61.279998779296875
2019-08-27,61.599998474121094
2019-08-28,61.459999084472656
2019-08-29,62.16999816894531
2019-08-30,62.529998779296875
2019-09-03,61.900001525878906
2019-09-04,63.099998474121094
2019-09-05,63.959999084472656
2019-09-06,64.06999969482422
2019-09-09,64.19999694824219
2019-09-10,64.37999725341797
2019-09-11,64.91000366210938
2019-09-12,65.29000091552734
2019-09-13,65.7699966430664
2019-09-16,64.97000122070312
2019-09-17,65.02999877929688
2019-09-18,64.97000122070312
2019-09-19,64.8499984741211
2019-09-20,64.98999786376953
2019-09-23,64.94999694824219
2019-09-24,64.12000274658203
2019-09-25,64.13999938964844
2019-09-26,64.20999908447266
2019-09-27,63.20000076293945
2019-09-30,63.7400016784668
2019-10-01,63.400001525878906
2019-10-02,62.939998626708984
2019-10-03,63.720001220703125
2019-10-04,63.869998931884766
2019-10-07,63.41999816894531
2019-10-08,63.06999969482422
2019-10-09,63.599998474121094
2019-10-10,64.19000244140625
2019-10-11,65.22000122070312
2019-10-14,64.88999938964844
2019-10-15,65.52999877929688
2019-10-16,65.66000366210938
2019-10-17,65.9000015258789
2019-10-18,65.3499984741211
2019-10-21,65.95999908447266
2019-10-22,65.86000061035156
2019-10-23,65.81999969482422
2019-10-24,65.87000274658203
2019-10-25,66.3499984741211
2019-10-28,66.75
2019-10-29,66.54000091552734
2019-10-30,66.66999816894531
2019-10-31,66.19999694824219
2019-11-01,67.2699966430664
2019-11-04,68.1500015258789
2019-11-05,68.63999938964844
2019-11-06,68.5199966430664
2019-11-07,69.01000213623047
2019-11-08,68.51000213623047
2019-11-11,67.76000213623047
2019-11-12,67.55000305175781
2019-11-13,66.9000015258789
2019-11-14,66.91999816894531
2019-11-15,67.5199966430664
2019-11-18,67.4800033569336
2019-11-19,67.81999969482422
2019-11-20,67.30000305175781
2019-11-21,67.12999725341797
2019-11-22,66.95999908447266
2019-11-25,67.95999908447266
2019-11-26,68.16000366210938
2019-11-27,68.16999816894531
2019-11-29,66.79000091552734
2019-12-02,66.72000122070312
2019-12-03,66.4800033569336
2019-12-04,66.76000213623047
2019-12-05,67.0999984741211
2019-12-06,67.48999786376953
2019-12-09,67.16999816894531
2019-12-10,67.63999938964844
2019-12-11,68.4000015258789
2019-12-12,69.7699966430664
2019-12-13,69.61000061035156
2019-12-16,69.12999725341797
2019-12-17,69.91999816894531
2019-12-18,70.30000305175781
2019-12-19,69.86000061035156
2019-12-20,70.51000213623047
2019-12-23,70.41000366210938
2019-12-24,70.12999725341797
2019-12-26,70.58999633789062
2019-12-27,71.02999877929688
2019-12-30,70.80000305175781
2019-12-31,70.77999877929688
2020-01-02,72.25
2020-01-03,71.06999969482422
2020-01-06,70.66000366210938
2020-01-07,70.91000366210938
2020-01-08,71.4800033569336
2020-01-09,71.94999694824219
2020-01-10,72.48999786376953
2020-01-13,73.58999633789062
2020-01-14,73.29000091552734
2020-01-15,72.7300033569336
2020-01-16,73.0999984741211
2020-01-17,73.44000244140625
2020-01-21,71.33999633789062
2020-01-22,72.02999877929688
2020-01-23,71.22000122070312
2020-01-24,70.56999969482422
2020-01-27,68.13999938964844
2020-01-28,68.69000244140625
2020-01-29,69.11000061035156
2020-01-30,68.0999984741211
2020-01-31,66.37000274658203
2020-02-03,67.19000244140625
2020-02-04,69.08999633789062
2020-02-05,69.66999816894531
2020-02-06,70.06999969482422
2020-02-07,68.9800033569336
2020-02-10,69.6500015258789
2020-02-11,70.33000183105469
2020-02-12,71.36000061035156
2020-02-13,70.62999725341797
2020-02-14,70.5
2020-02-18,70.01000213623047
2020-02-19,70.62999725341797
2020-02-20,69.44000244140625
2020-02-21,68.94000244140625
2020-02-24,66.37000274658203
2020-02-25,66.2699966430664
2020-02-26,66.62999725341797
2020-02-27,65.62000274658203
2020-02-28,65.23999786376953
2020-03-02,66.41000366210938
2020-03-03,66.23999786376953
2020-03-04,67.4000015258789
2020-03-05,66.56999969482422
2020-03-06,65.31999969482422
2020-03-09,61.9900016784668
2020-03-10,64.45999908447266
2020-03-11,62.15999984741211
2020-03-12,55.779998779296875
2020-03-13,60.18000030517578
2020-03-16,53.189998626708984
2020-03-17,55.58000183105469
2020-03-18,51.52000045776367
2020-03-19,51.220001220703125
2020-03-20,52.2599983215332
2020-03-23,51.0099983215332
2020-03-24,54.709999084472656
2020-03-25,56.33000183105469
2020-03-26,58.959999084472656
2020-03-27,55.459999084472656
2020-03-30,56.59000015258789
2020-03-31,56.95000076293945
2020-04-01,54.84000015258789
2020-04-02,56.470001220703125
2020-04-03,55.540000915527344
2020-04-06,57.91999816894531
2020-04-07,58.59000015258789
2020-04-08,59.029998779296875
2020-04-09,58.790000915527344
2020-04-13,58.75
2020-04-14,60.16999816894531
2020-04-15,59.02000045776367
2020-04-16,59.63999938964844
2020-04-17,60.52000045776367
2020-04-20,60.25
2020-04-21,58.65999984741211
2020-04-22,60.15999984741211
2020-04-23,60.029998779296875
2020-04-24,60.119998931884766
2020-04-27,61.209999084472656
2020-04-28,61.06999969482422
2020-04-29,62.54999923706055
2020-04-30,61.15999984741211
2020-05-01,59.16999816894531
2020-05-04,60.130001068115234
2020-05-05,60.29999923706055
2020-05-06,60.119998931884766
2020-05-07,60.77000045776367
2020-05-08,61.88999938964844
2020-05-11,61.77000045776367
2020-05-12,61.5
2020-05-13,61.45000076293945
2020-05-14,61.470001220703125
2020-05-15,60.65999984741211
2020-05-18,62.720001220703125
2020-05-19,62.099998474121094
2020-05-20,63.02000045776367
2020-05-21,62.02000045776367
2020-05-22,60.54999923706055
2020-05-26,61.630001068115234
2020-05-27,61.4900016784668
2020-05-28,61.34000015258789
2020-05-29,62.65999984741211
2020-06-01,63.939998626708984
2020-06-02,65.26000213623047
2020-06-03,66.70999908447266
2020-06-04,65.91000366210938
2020-06-05,67.44000244140625
2020-06-08,67.5999984741211
2020-06-09,67.20999908447266
2020-06-10,67.97000122070312
2020-06-11,64.79000091552734
2020-06-12,65.91000366210938
2020-06-15,65.08000183105469
2020-06-16,65.68000030517578
2020-06-17,66.31999969482422
2020-06-18,66.54000091552734
2020-06-19,66.30999755859375
2020-06-22,67.22000122070312
2020-06-23,67.9000015258789
2020-06-24,67.12999725341797
2020-06-25,67.2300033569336
2020-06-26,66.55000305175781
2020-06-29,66.79000091552734
2020-06-30,66.7699966430664
2020-07-01,67.55999755859375
2020-07-02,69.30999755859375
2020-07-06,72.55000305175781
2020-07-07,71.4000015258789
2020-07-08,73.29000091552734
2020-07-09,73.68000030517578
2020-07-10,72.95999908447266
2020-07-13,72.70999908447266
2020-07-14,73.05000305175781
2020-07-15,72.80999755859375
2020-07-16,71.56999969482422
2020-07-17,72.08999633789062
2020-07-20,72.83999633789062
2020-07-21,73.93000030517578
2020-07-22,73.06999969482422
2020-07-23,72.62000274658203
2020-07-24,72.0
2020-07-27,73.0999984741211
2020-07-28,72.68000030517578
2020-07-29,73.76000213623047
2020-07-30,73.1500015258789
2020-07-31,72.79000091552734
2020-08-03,73.44999694824219
2020-08-04,74.56999969482422
2020-08-05,75.69000244140625
2020-08-06,75.87000274658203
2020-08-07,74.16000366210938
2020-08-10,74.2300033569336
2020-08-11,74.08999633789062
2020-08-12,75.52999877929688
2020-08-13,75.0199966430664
2020-08-14,74.97000122070312
2020-08-17,76.41000366210938
2020-08-18,75.94000244140625
2020-08-19,75.0199966430664
2020-08-20,74.63999938964844
2020-08-21,74.91999816894531
2020-08-24,75.9800033569336
2020-08-25,76.91000366210938
2020-08-26,77.4800033569336
2020-08-27,76.83000183105469
2020-08-28,77.55000305175781
2020-08-31,75.77999877929688
2020-09-01,77.01000213623047
2020-09-02,77.04000091552734
2020-09-03,75.2300033569336
2020-09-04,75.48999786376953
2020-09-08,74.20999908447266
2020-09-09,75.11000061035156
2020-09-10,73.70999908447266
2020-09-11,74.6500015258789
2020-09-14,75.45999908447266
2020-09-15,76.26000213623047
2020-09-16,75.9000015258789
2020-09-17,75.63999938964844
2020-09-18,75.45999908447266
2020-09-21,74.75
2020-09-22,74.55000305175781
2020-09-23,73.27999877929688
2020-09-24,72.48999786376953
2020-09-25,72.44999694824219
2020-09-28,73.79000091552734
2020-09-29,73.79000091552734
2020-09-30,74.68000030517578
2020-10-01,75.83999633789062
2020-10-02,74.86000061035156
2020-10-05,75.56999969482422
2020-10-06,75.8499984741211
2020-10-07,76.94999694824219
2020-10-08,77.5999984741211
2020-10-09,77.83999633789062
2020-10-12,78.37000274658203
2020-10-13,78.04000091552734
2020-10-14,77.27999877929688
2020-10-15,76.77999877929688
2020-10-16,77.2300033569336
2020-10-19,77.38999938964844
2020-10-20,78.08000183105469
2020-10-21,78.05000305175781
2020-10-22,78.30999755859375
2020-10-23,78.4000015258789
2020-10-26,77.80000305175781
2020-10-27,78.4000015258789
2020-10-28,77.02999877929688
2020-10-29,78.19000244140625
2020-10-30,77.18000030517578
2020-11-02,77.69999694824219
2020-11-03,77.9000015258789
2020-11-04,80.68000030517578
2020-11-05,82.0
2020-11-06,82.05999755859375
2020-11-09,82.13999938964844
2020-11-10,81.02999877929688
2020-11-11,81.83999633789062
2020-11-12,81.5
2020-11-13,82.5199966430664
2020-11-16,83.4000015258789
2020-11-17,83.05999755859375
2020-11-18,82.80000305175781
2020-11-19,82.94999694824219
2020-11-20,83.75
2020-11-23,84.01000213623047
2020-11-24,84.9800033569336
2020-11-25,84.18000030517578
2020-11-27,85.30999755859375
2020-11-30,83.01000213623047
2020-12-01,84.45999908447266
2020-12-02,84.47000122070312
2020-12-03,85.45999908447266
2020-12-04,86.19999694824219
2020-12-07,86.11000061035156
2020-12-08,85.95999908447266
2020-12-09,85.36000061035156
2020-12-10,86.18000030517578
2020-12-11,85.55999755859375
2020-12-14,84.7300033569336
2020-12-15,85.19999694824219
2020-12-16,85.55000305175781
2020-12-17,85.9800033569336
2020-12-18,85.81999969482422
2020-12-21,84.66000366210938
2020-12-22,84.1500015258789
2020-12-23,84.80000305175781
2020-12-24,84.41000366210938
2020-12-28,84.5999984741211
2020-12-29,85.94999694824219
2020-12-30,87.36000061035156
2020-12-31,87.4800033569336
2021-01-04,88.23999786376953
2021-01-05,90.45999908447266
2021-01-06,89.86000061035156
2021-01-07,90.55000305175781
2021-01-08,92.75
2021-01-11,91.9000015258789
2021-01-12,92.58999633789062
2021-01-13,93.08999633789062
2021-01-14,93.58000183105469
2021-01-15,92.56999969482422
2021-01-19,94.13999938964844
2021-01-20,95.9800033569336
2021-01-21,96.4000015258789
2021-01-22,95.52999877929688
2021-01-25,96.52999877929688
2021-01-26,95.7699966430664
2021-01-27,92.73999786376953
2021-01-28,93.33999633789062
2021-01-29,91.2300033569336
2021-02-01,93.79000091552734
2021-02-02,94.86000061035156
2021-02-03,95.5199966430664
2021-02-04,95.58000183105469
2021-02-05,95.8499984741211
2021-02-08,96.20999908447266
2021-02-09,97.2300033569336
2021-02-10,97.95999908447266
2021-02-11,99.1500015258789
2021-02-12,99.3499984741211
2021-02-16,99.36000061035156
2021-02-17,99.5199966430664
2021-02-18,97.91000366210938
2021-02-19,98.73999786376953
2021-02-22,95.81999969482422
2021-02-23,96.11000061035156
2021-02-24,95.38999938964844
2021-02-25,93.66000366210938
2021-02-26,92.47000122070312
2021-03-01,95.05999755859375
2021-03-02,93.79000091552734
2021-03-03,93.66000366210938
2021-03-04,91.44999694824219
2021-03-05,92.27999877929688
2021-03-08,89.69000244140625
2021-03-09,91.79000091552734
2021-03-10,90.6500015258789
2021-03-11,93.5999984741211
2021-03-12,91.97000122070312
2021-03-15,92.0199966430664
2021-03-16,92.70999908447266
2021-03-17,92.77999877929688
2021-03-18,91.0
2021-03-19,92.0
2021-03-22,92.06999969482422
2021-03-23,90.47000122070312
2021-03-24,88.30000305175781
2021-03-25,88.66999816894531
2021-03-26,90.8499984741211
2021-03-29,90.08999633789062
2021-03-30,90.4800033569336
2021-03-31,90.7300033569336
2021-04-01,91.13999938964844
2021-04-05,91.30999755859375
2021-04-06,91.83999633789062
2021-04-07,90.43000030517578
2021-04-08,91.31999969482422
2021-04-09,90.70999908447266
2021-04-12,89.88999938964844
2021-04-13,90.43000030517578
2021-04-14,91.01000213623047
2021-04-15,91.44000244140625
2021-04-16,91.83000183105469
2021-04-19,91.44999694824219
2021-04-20,90.94999694824219
2021-04-21,91.5199966430664
2021-04-22,91.02999877929688
2021-04-23,92.31999969482422
2021-04-26,92.2699966430664
2021-04-27,92.41000366210938
2021-04-28,92.94999694824219
2021-04-29,92.75
2021-04-30,91.30000305175781
2021-05-03,91.06999969482422
2021-05-04,90.12999725341797
2021-05-05,90.4000015258789
2021-05-06,91.16999816894531
2021-05-07,91.87999725341797
2021-05-10,90.22000122070312
2021-05-11,89.66999816894531
2021-05-12,87.12000274658203
2021-05-13,87.25
2021-05-14,88.81999969482422
