,DOOO
2021-02-16,75.77999877929688
2021-02-17,72.5
2021-02-18,71.04000091552734
2021-02-19,71.62000274658203
2021-02-22,71.18000030517578
2021-02-23,72.44000244140625
2021-02-24,74.55999755859375
2021-02-25,69.76000213623047
2021-02-26,72.23999786376953
2021-03-01,75.56999969482422
2021-03-02,72.08000183105469
2021-03-03,73.16999816894531
2021-03-04,70.76000213623047
2021-03-05,73.27999877929688
2021-03-08,72.3499984741211
2021-03-09,74.2699966430664
2021-03-10,74.0199966430664
2021-03-11,77.30000305175781
2021-03-12,77.63999938964844
2021-03-15,78.4000015258789
2021-03-16,79.62999725341797
2021-03-17,78.41000366210938
2021-03-18,79.1500015258789
2021-03-19,81.9800033569336
2021-03-22,82.55999755859375
2021-03-23,80.19999694824219
2021-03-24,78.69999694824219
2021-03-25,81.08999633789062
2021-03-26,82.5999984741211
2021-03-29,85.52999877929688
2021-03-30,85.02999877929688
2021-03-31,86.91999816894531
2021-04-01,87.36000061035156
2021-04-05,89.51000213623047
2021-04-06,87.19999694824219
2021-04-07,86.02999877929688
2021-04-08,88.02999877929688
2021-04-09,89.76000213623047
2021-04-12,90.43000030517578
2021-04-13,91.27999877929688
2021-04-14,91.3499984741211
2021-04-15,91.58999633789062
2021-04-16,91.87000274658203
2021-04-19,90.72000122070312
2021-04-20,89.06999969482422
2021-04-21,89.77999877929688
2021-04-22,90.58000183105469
2021-04-23,91.25
2021-04-26,95.58999633789062
2021-04-27,94.72000122070312
2021-04-28,93.5199966430664
2021-04-29,93.55000305175781
2021-04-30,91.91999816894531
2021-05-03,92.61000061035156
2021-05-04,90.88999938964844
2021-05-05,90.80000305175781
2021-05-06,90.3499984741211
2021-05-07,93.11000061035156
2021-05-10,92.62000274658203
2021-05-11,92.2699966430664
2021-05-12,82.37999725341797
2021-05-13,82.55000305175781
2021-05-14,82.54000091552734
