,CHCI
2012-06-12,8.329999923706055
2012-06-13,8.399999618530273
2012-06-14,8.329999923706055
2012-06-15,8.75
2012-06-18,8.960000038146973
2012-06-19,8.960000038146973
2012-06-20,8.470000267028809
2012-06-21,8.470000267028809
2012-06-22,8.260000228881836
2012-06-25,8.399999618530273
2012-06-26,8.470000267028809
2012-06-27,8.75
2012-06-28,8.680000305175781
2012-06-29,9.170000076293945
2012-07-02,9.449999809265137
2012-07-03,10.079999923706055
2012-07-05,9.729999542236328
2012-07-06,10.010000228881836
2012-07-09,9.9399995803833
2012-07-10,9.800000190734863
2012-07-11,9.380000114440918
2012-07-12,9.100000381469727
2012-07-13,9.59000015258789
2012-07-16,9.729999542236328
2012-07-17,9.029999732971191
2012-07-18,8.680000305175781
2012-07-19,8.819999694824219
2012-07-20,8.890000343322754
2012-07-23,8.399999618530273
2012-07-24,8.260000228881836
2012-07-25,8.470000267028809
2012-07-26,8.399999618530273
2012-07-27,8.470000267028809
2012-07-30,8.680000305175781
2012-07-31,8.470000267028809
2012-08-01,8.470000267028809
2012-08-02,8.260000228881836
2012-08-03,8.399999618530273
2012-08-06,8.399999618530273
2012-08-07,8.329999923706055
2012-08-08,8.539999961853027
2012-08-09,8.399999618530273
2012-08-10,8.539999961853027
2012-08-13,8.609999656677246
2012-08-14,8.75
2012-08-15,8.399999618530273
2012-08-16,8.75
2012-08-17,8.609999656677246
2012-08-20,8.539999961853027
2012-08-21,8.119999885559082
2012-08-22,8.539999961853027
2012-08-23,8.819999694824219
2012-08-24,8.470000267028809
2012-08-27,8.75
2012-08-28,8.819999694824219
2012-08-29,8.329999923706055
2012-08-30,8.329999923706055
2012-08-31,8.329999923706055
2012-09-04,8.539999961853027
2012-09-05,8.539999961853027
2012-09-06,8.260000228881836
2012-09-07,8.399999618530273
2012-09-10,8.399999618530273
2012-09-11,8.470000267028809
2012-09-12,9.100000381469727
2012-09-13,9.65999984741211
2012-09-14,10.149999618530273
2012-09-17,9.520000457763672
2012-09-18,10.010000228881836
2012-09-19,10.010000228881836
2012-09-20,9.800000190734863
2012-09-21,10.5
2012-09-24,10.359999656677246
2012-09-25,9.59000015258789
2012-09-26,9.380000114440918
2012-09-27,9.3100004196167
2012-09-28,9.3100004196167
2012-10-01,9.65999984741211
2012-10-02,9.9399995803833
2012-10-03,10.569999694824219
2012-10-04,10.5
2012-10-05,9.869999885559082
2012-10-08,9.800000190734863
2012-10-09,9.380000114440918
2012-10-10,9.59000015258789
2012-10-11,9.3100004196167
2012-10-12,9.449999809265137
2012-10-15,9.59000015258789
2012-10-16,9.59000015258789
2012-10-17,9.800000190734863
2012-10-18,10.359999656677246
2012-10-19,10.010000228881836
2012-10-22,9.729999542236328
2012-10-23,9.520000457763672
2012-10-24,9.729999542236328
2012-10-25,9.9399995803833
2012-10-26,9.800000190734863
2012-10-31,9.729999542236328
2012-11-01,9.9399995803833
2012-11-02,9.800000190734863
2012-11-05,9.59000015258789
2012-11-06,9.170000076293945
2012-11-07,9.729999542236328
2012-11-08,9.239999771118164
2012-11-09,9.170000076293945
2012-11-12,8.890000343322754
2012-11-13,9.170000076293945
2012-11-14,8.960000038146973
2012-11-15,8.539999961853027
2012-11-16,9.029999732971191
2012-11-19,8.960000038146973
2012-11-20,8.960000038146973
2012-11-21,9.100000381469727
2012-11-23,8.890000343322754
2012-11-26,8.960000038146973
2012-11-27,9.100000381469727
2012-11-28,8.960000038146973
2012-11-29,8.890000343322754
2012-11-30,8.890000343322754
2012-12-03,9.029999732971191
2012-12-04,8.75
2012-12-05,8.890000343322754
2012-12-06,8.609999656677246
2012-12-07,8.329999923706055
2012-12-10,8.75
2012-12-11,8.329999923706055
2012-12-12,8.260000228881836
2012-12-13,8.260000228881836
2012-12-14,8.819999694824219
2012-12-17,8.609999656677246
2012-12-18,8.680000305175781
2012-12-19,8.960000038146973
2012-12-20,8.819999694824219
2012-12-21,8.539999961853027
2012-12-24,8.539999961853027
2012-12-26,8.680000305175781
2012-12-27,8.260000228881836
2012-12-28,8.1899995803833
2012-12-31,8.119999885559082
2013-01-02,8.050000190734863
2013-01-03,8.470000267028809
2013-01-04,8.539999961853027
2013-01-07,9.029999732971191
2013-01-08,8.680000305175781
2013-01-09,9.449999809265137
2013-01-10,9.59000015258789
2013-01-11,9.800000190734863
2013-01-14,10.079999923706055
2013-01-15,10.149999618530273
2013-01-16,10.149999618530273
2013-01-17,10.079999923706055
2013-01-18,10.430000305175781
2013-01-22,10.289999961853027
2013-01-23,10.010000228881836
2013-01-24,9.729999542236328
2013-01-25,10.079999923706055
2013-01-28,9.800000190734863
2013-01-29,9.800000190734863
2013-01-30,9.65999984741211
2013-01-31,9.59000015258789
2013-02-01,9.380000114440918
2013-02-04,9.380000114440918
2013-02-05,9.520000457763672
2013-02-06,9.239999771118164
2013-02-07,9.59000015258789
2013-02-08,9.380000114440918
2013-02-11,9.100000381469727
2013-02-12,9.59000015258789
2013-02-13,9.520000457763672
2013-02-14,9.65999984741211
2013-02-15,9.729999542236328
2013-02-19,9.65999984741211
2013-02-20,9.239999771118164
2013-02-21,9.59000015258789
2013-02-22,9.800000190734863
2013-02-25,9.239999771118164
2013-02-26,9.239999771118164
2013-02-27,9.239999771118164
2013-02-28,9.170000076293945
2013-03-01,9.100000381469727
2013-03-04,9.170000076293945
2013-03-05,9.239999771118164
2013-03-06,8.960000038146973
2013-03-07,8.890000343322754
2013-03-08,9.100000381469727
2013-03-11,9.449999809265137
2013-03-12,9.520000457763672
2013-03-13,9.029999732971191
2013-03-14,9.100000381469727
2013-03-15,9.170000076293945
2013-03-18,9.170000076293945
2013-03-19,9.029999732971191
2013-03-20,8.470000267028809
2013-03-21,8.260000228881836
2013-03-22,8.399999618530273
2013-03-25,8.1899995803833
2013-03-26,8.1899995803833
2013-03-27,13.09000015258789
2013-03-28,12.319999694824219
2013-04-01,14.069999694824219
2013-04-02,16.65999984741211
2013-04-03,16.59000015258789
2013-04-04,16.799999237060547
2013-04-05,18.270000457763672
2013-04-08,17.989999771118164
2013-04-09,17.780000686645508
2013-04-10,17.920000076293945
2013-04-11,18.059999465942383
2013-04-12,17.56999969482422
2013-04-15,16.170000076293945
2013-04-16,19.25
2013-04-17,18.829999923706055
2013-04-18,18.899999618530273
2013-04-19,18.549999237060547
2013-04-22,19.8799991607666
2013-04-23,19.18000030517578
2013-04-24,21.0
2013-04-25,23.65999984741211
2013-04-26,23.170000076293945
2013-04-29,21.420000076293945
2013-04-30,19.809999465942383
2013-05-01,19.31999969482422
2013-05-02,18.200000762939453
2013-05-03,17.360000610351562
2013-05-06,15.819999694824219
2013-05-07,15.819999694824219
2013-05-08,16.940000534057617
2013-05-09,16.239999771118164
2013-05-10,15.890000343322754
2013-05-13,15.819999694824219
2013-05-14,17.56999969482422
2013-05-15,22.959999084472656
2013-05-16,23.3799991607666
2013-05-17,21.84000015258789
2013-05-20,19.950000762939453
2013-05-21,21.209999084472656
2013-05-22,19.600000381469727
2013-05-23,19.809999465942383
2013-05-24,19.25
2013-05-28,19.8799991607666
2013-05-29,19.950000762939453
2013-05-30,19.389999389648438
2013-05-31,18.270000457763672
2013-06-03,17.56999969482422
2013-06-04,17.709999084472656
2013-06-05,17.43000030517578
2013-06-06,18.40999984741211
2013-06-07,18.549999237060547
2013-06-10,18.6200008392334
2013-06-11,18.059999465942383
2013-06-12,17.219999313354492
2013-06-13,18.969999313354492
2013-06-14,20.09000015258789
2013-06-17,19.459999084472656
2013-06-18,18.969999313354492
2013-06-19,19.31999969482422
2013-06-20,18.690000534057617
2013-06-21,19.110000610351562
2013-06-24,18.270000457763672
2013-06-25,19.18000030517578
2013-06-26,20.649999618530273
2013-06-27,19.600000381469727
2013-06-28,19.389999389648438
2013-07-01,19.110000610351562
2013-07-02,19.25
2013-07-03,18.969999313354492
2013-07-05,18.270000457763672
2013-07-08,18.40999984741211
2013-07-09,19.389999389648438
2013-07-10,19.530000686645508
2013-07-11,20.020000457763672
2013-07-12,20.020000457763672
2013-07-15,19.25
2013-07-16,18.6200008392334
2013-07-17,18.899999618530273
2013-07-18,19.31999969482422
2013-07-19,19.31999969482422
2013-07-22,19.18000030517578
2013-07-23,19.809999465942383
2013-07-24,19.739999771118164
2013-07-25,19.459999084472656
2013-07-26,19.25
2013-07-29,18.899999618530273
2013-07-30,18.059999465942383
2013-07-31,18.40999984741211
2013-08-01,17.920000076293945
2013-08-02,18.1299991607666
2013-08-05,18.059999465942383
2013-08-06,18.059999465942383
2013-08-07,18.40999984741211
2013-08-08,19.110000610351562
2013-08-09,19.31999969482422
2013-08-12,19.530000686645508
2013-08-13,16.030000686645508
2013-08-14,14.84000015258789
2013-08-15,14.699999809265137
2013-08-16,14.350000381469727
2013-08-19,14.630000114440918
2013-08-20,15.329999923706055
2013-08-21,15.1899995803833
2013-08-22,14.84000015258789
2013-08-23,14.630000114440918
2013-08-26,14.699999809265137
2013-08-27,14.350000381469727
2013-08-28,14.630000114440918
2013-08-29,14.770000457763672
2013-08-30,14.489999771118164
2013-09-03,14.489999771118164
2013-09-04,13.510000228881836
2013-09-05,12.8100004196167
2013-09-06,12.8100004196167
2013-09-09,13.510000228881836
2013-09-10,13.579999923706055
2013-09-11,13.720000267028809
2013-09-12,13.4399995803833
2013-09-13,13.649999618530273
2013-09-16,13.4399995803833
2013-09-17,13.510000228881836
2013-09-18,13.229999542236328
2013-09-19,13.369999885559082
2013-09-20,13.4399995803833
2013-09-23,13.300000190734863
2013-09-24,12.739999771118164
2013-09-25,12.460000038146973
2013-09-26,12.670000076293945
2013-09-27,12.460000038146973
2013-09-30,12.670000076293945
2013-10-01,12.670000076293945
2013-10-02,12.8100004196167
2013-10-03,12.880000114440918
2013-10-04,12.739999771118164
2013-10-07,12.600000381469727
2013-10-08,12.319999694824219
2013-10-09,11.899999618530273
2013-10-10,12.25
2013-10-11,12.600000381469727
2013-10-14,12.390000343322754
2013-10-15,12.460000038146973
2013-10-16,12.8100004196167
2013-10-17,13.859999656677246
2013-10-18,14.699999809265137
2013-10-21,13.720000267028809
2013-10-22,14.699999809265137
2013-10-23,14.210000038146973
2013-10-24,14.279999732971191
2013-10-25,14.630000114440918
2013-10-28,14.5600004196167
2013-10-29,14.420000076293945
2013-10-30,14.5600004196167
2013-10-31,14.350000381469727
2013-11-01,14.5600004196167
2013-11-04,14.90999984741211
2013-11-05,14.699999809265137
2013-11-06,14.770000457763672
2013-11-07,14.699999809265137
2013-11-08,14.279999732971191
2013-11-11,14.350000381469727
2013-11-12,14.420000076293945
2013-11-13,13.859999656677246
2013-11-14,13.789999961853027
2013-11-15,14.0
2013-11-18,13.859999656677246
2013-11-19,13.720000267028809
2013-11-20,13.510000228881836
2013-11-21,13.720000267028809
2013-11-22,13.510000228881836
2013-11-25,13.649999618530273
2013-11-26,13.859999656677246
2013-11-27,13.4399995803833
2013-11-29,13.789999961853027
2013-12-02,13.4399995803833
2013-12-03,13.020000457763672
2013-12-04,12.949999809265137
2013-12-05,12.880000114440918
2013-12-06,13.09000015258789
2013-12-09,12.739999771118164
2013-12-10,12.460000038146973
2013-12-11,11.970000267028809
2013-12-12,12.039999961853027
2013-12-13,12.390000343322754
2013-12-16,11.899999618530273
2013-12-17,12.25
2013-12-18,12.8100004196167
2013-12-19,12.670000076293945
2013-12-20,12.390000343322754
2013-12-23,12.880000114440918
2013-12-24,14.140000343322754
2013-12-26,14.5600004196167
2013-12-27,14.210000038146973
2013-12-30,13.649999618530273
2013-12-31,14.0
2014-01-02,13.859999656677246
2014-01-03,14.210000038146973
2014-01-06,14.069999694824219
2014-01-07,13.09000015258789
2014-01-08,13.229999542236328
2014-01-09,13.020000457763672
2014-01-10,13.649999618530273
2014-01-13,13.020000457763672
2014-01-14,13.369999885559082
2014-01-15,13.510000228881836
2014-01-16,12.880000114440918
2014-01-17,12.529999732971191
2014-01-21,12.600000381469727
2014-01-22,13.720000267028809
2014-01-23,13.4399995803833
2014-01-24,12.880000114440918
2014-01-27,12.460000038146973
2014-01-28,12.8100004196167
2014-01-29,12.600000381469727
2014-01-30,13.15999984741211
2014-01-31,13.15999984741211
2014-02-03,12.600000381469727
2014-02-04,12.529999732971191
2014-02-05,12.390000343322754
2014-02-06,12.460000038146973
2014-02-07,13.789999961853027
2014-02-10,13.720000267028809
2014-02-11,13.510000228881836
2014-02-12,12.739999771118164
2014-02-13,13.020000457763672
2014-02-14,12.880000114440918
2014-02-18,12.739999771118164
2014-02-19,12.319999694824219
2014-02-20,12.460000038146973
2014-02-21,12.390000343322754
2014-02-24,12.390000343322754
2014-02-25,12.25
2014-02-26,12.600000381469727
2014-02-27,12.460000038146973
2014-02-28,12.319999694824219
2014-03-03,12.670000076293945
2014-03-04,12.529999732971191
2014-03-05,12.670000076293945
2014-03-06,12.529999732971191
2014-03-07,12.600000381469727
2014-03-10,12.460000038146973
2014-03-11,12.529999732971191
2014-03-12,12.390000343322754
2014-03-13,12.25
2014-03-14,12.319999694824219
2014-03-17,12.319999694824219
2014-03-18,12.319999694824219
2014-03-19,12.390000343322754
2014-03-20,12.949999809265137
2014-03-21,12.739999771118164
2014-03-24,12.600000381469727
2014-03-25,12.600000381469727
2014-03-26,12.460000038146973
2014-03-27,12.529999732971191
2014-03-28,12.039999961853027
2014-03-31,11.270000457763672
2014-04-01,10.569999694824219
2014-04-02,11.130000114440918
2014-04-03,10.850000381469727
2014-04-04,10.710000038146973
2014-04-07,10.779999732971191
2014-04-08,10.430000305175781
2014-04-09,10.5
2014-04-10,9.729999542236328
2014-04-11,9.59000015258789
2014-04-14,9.869999885559082
2014-04-15,9.59000015258789
2014-04-16,9.869999885559082
2014-04-17,9.869999885559082
2014-04-21,9.9399995803833
2014-04-22,9.729999542236328
2014-04-23,9.9399995803833
2014-04-24,10.079999923706055
2014-04-25,10.079999923706055
2014-04-28,9.729999542236328
2014-04-29,9.59000015258789
2014-04-30,9.65999984741211
2014-05-01,9.729999542236328
2014-05-02,9.729999542236328
2014-05-05,9.59000015258789
2014-05-06,9.59000015258789
2014-05-07,9.65999984741211
2014-05-08,9.100000381469727
2014-05-09,8.890000343322754
2014-05-12,9.869999885559082
2014-05-13,10.010000228881836
2014-05-14,9.800000190734863
2014-05-15,9.449999809265137
2014-05-16,9.100000381469727
2014-05-19,9.029999732971191
2014-05-20,8.890000343322754
2014-05-21,9.170000076293945
2014-05-22,9.520000457763672
2014-05-23,9.9399995803833
2014-05-27,9.029999732971191
2014-05-28,9.3100004196167
2014-05-29,9.100000381469727
2014-05-30,9.239999771118164
2014-06-02,9.239999771118164
2014-06-03,9.170000076293945
2014-06-04,8.960000038146973
2014-06-05,8.960000038146973
2014-06-06,9.029999732971191
2014-06-09,9.029999732971191
2014-06-10,9.100000381469727
2014-06-11,8.890000343322754
2014-06-12,9.029999732971191
2014-06-13,9.100000381469727
2014-06-16,8.75
2014-06-17,8.680000305175781
2014-06-18,8.680000305175781
2014-06-19,8.470000267028809
2014-06-20,8.050000190734863
2014-06-23,8.260000228881836
2014-06-24,8.260000228881836
2014-06-25,8.260000228881836
2014-06-26,8.819999694824219
2014-06-27,8.119999885559082
2014-06-30,8.329999923706055
2014-07-01,8.609999656677246
2014-07-02,8.539999961853027
2014-07-03,8.960000038146973
2014-07-07,8.609999656677246
2014-07-08,8.470000267028809
2014-07-09,8.329999923706055
2014-07-10,8.1899995803833
2014-07-11,8.119999885559082
2014-07-14,7.909999847412109
2014-07-15,7.909999847412109
2014-07-16,7.980000019073486
2014-07-17,7.840000152587891
2014-07-18,7.909999847412109
2014-07-21,7.699999809265137
2014-07-22,7.980000019073486
2014-07-23,8.050000190734863
2014-07-24,8.260000228881836
2014-07-25,8.050000190734863
2014-07-28,7.980000019073486
2014-07-29,7.980000019073486
2014-07-30,8.1899995803833
2014-07-31,8.119999885559082
2014-08-01,8.050000190734863
2014-08-04,8.260000228881836
2014-08-05,8.470000267028809
2014-08-06,8.470000267028809
2014-08-07,8.539999961853027
2014-08-08,8.680000305175781
2014-08-11,8.609999656677246
2014-08-12,9.239999771118164
2014-08-13,9.800000190734863
2014-08-14,8.75
2014-08-15,8.609999656677246
2014-08-18,8.399999618530273
2014-08-19,8.539999961853027
2014-08-20,8.329999923706055
2014-08-21,8.1899995803833
2014-08-22,8.260000228881836
2014-08-25,8.1899995803833
2014-08-26,8.260000228881836
2014-08-27,8.119999885559082
2014-08-28,8.1899995803833
2014-08-29,8.1899995803833
2014-09-02,8.329999923706055
2014-09-03,8.399999618530273
2014-09-04,8.399999618530273
2014-09-05,8.539999961853027
2014-09-08,8.539999961853027
2014-09-09,8.539999961853027
2014-09-10,8.539999961853027
2014-09-11,8.609999656677246
2014-09-12,8.470000267028809
2014-09-15,8.680000305175781
2014-09-16,8.329999923706055
2014-09-17,8.399999618530273
2014-09-18,8.1899995803833
2014-09-19,8.329999923706055
2014-09-22,8.399999618530273
2014-09-23,8.399999618530273
2014-09-24,8.260000228881836
2014-09-25,8.1899995803833
2014-09-26,8.1899995803833
2014-09-29,8.260000228881836
2014-09-30,8.050000190734863
2014-10-01,8.1899995803833
2014-10-02,8.1899995803833
2014-10-03,8.329999923706055
2014-10-06,8.399999618530273
2014-10-07,7.630000114440918
2014-10-08,6.929999828338623
2014-10-09,6.929999828338623
2014-10-10,6.579999923706055
2014-10-13,6.019999980926514
2014-10-14,6.300000190734863
2014-10-15,6.019999980926514
2014-10-16,6.369999885559082
2014-10-17,6.71999979019165
2014-10-20,7.0
2014-10-21,6.929999828338623
2014-10-22,6.369999885559082
2014-10-23,6.300000190734863
2014-10-24,6.090000152587891
2014-10-27,6.300000190734863
2014-10-28,6.300000190734863
2014-10-29,6.159999847412109
2014-10-30,6.369999885559082
2014-10-31,6.230000019073486
2014-11-03,5.949999809265137
2014-11-04,5.949999809265137
2014-11-05,6.300000190734863
2014-11-06,6.159999847412109
2014-11-07,6.300000190734863
2014-11-10,6.440000057220459
2014-11-11,7.489999771118164
2014-11-12,7.489999771118164
2014-11-13,7.489999771118164
2014-11-14,7.420000076293945
2014-11-17,7.210000038146973
2014-11-18,6.929999828338623
2014-11-19,7.489999771118164
2014-11-20,7.420000076293945
2014-11-21,7.559999942779541
2014-11-24,7.210000038146973
2014-11-25,7.349999904632568
2014-11-26,7.070000171661377
2014-11-28,7.420000076293945
2014-12-01,7.559999942779541
2014-12-02,7.699999809265137
2014-12-03,7.980000019073486
2014-12-04,8.119999885559082
2014-12-05,8.329999923706055
2014-12-08,8.399999618530273
2014-12-09,8.470000267028809
2014-12-10,8.260000228881836
2014-12-11,7.559999942779541
2014-12-12,7.630000114440918
2014-12-15,7.559999942779541
2014-12-16,7.210000038146973
2014-12-17,7.210000038146973
2014-12-18,7.420000076293945
2014-12-19,7.210000038146973
2014-12-22,7.0
2014-12-23,7.070000171661377
2014-12-24,7.210000038146973
2014-12-26,7.349999904632568
2014-12-29,7.349999904632568
2014-12-30,7.349999904632568
2014-12-31,7.210000038146973
2015-01-02,7.349999904632568
2015-01-05,7.070000171661377
2015-01-06,7.0
2015-01-07,6.929999828338623
2015-01-08,7.0
2015-01-09,7.139999866485596
2015-01-12,7.699999809265137
2015-01-13,7.070000171661377
2015-01-14,6.789999961853027
2015-01-15,7.0
2015-01-16,6.860000133514404
2015-01-20,6.929999828338623
2015-01-21,6.650000095367432
2015-01-22,6.929999828338623
2015-01-23,6.860000133514404
2015-01-26,6.929999828338623
2015-01-27,6.860000133514404
2015-01-28,6.71999979019165
2015-01-29,6.789999961853027
2015-01-30,6.789999961853027
2015-02-02,6.789999961853027
2015-02-03,6.789999961853027
2015-02-04,7.0
2015-02-05,6.71999979019165
2015-02-06,6.929999828338623
2015-02-09,7.139999866485596
2015-02-10,7.0
2015-02-11,6.789999961853027
2015-02-12,7.139999866485596
2015-02-13,7.420000076293945
2015-02-17,7.489999771118164
2015-02-18,7.139999866485596
2015-02-19,7.349999904632568
2015-02-20,7.139999866485596
2015-02-23,7.210000038146973
2015-02-24,6.929999828338623
2015-02-25,7.210000038146973
2015-02-26,7.0
2015-02-27,6.789999961853027
2015-03-02,6.789999961853027
2015-03-03,6.71999979019165
2015-03-04,6.789999961853027
2015-03-05,7.070000171661377
2015-03-06,6.789999961853027
2015-03-09,6.929999828338623
2015-03-10,6.929999828338623
2015-03-11,6.860000133514404
2015-03-12,6.71999979019165
2015-03-13,7.0
2015-03-16,6.929999828338623
2015-03-17,6.71999979019165
2015-03-18,6.929999828338623
2015-03-19,6.71999979019165
2015-03-20,6.650000095367432
2015-03-23,6.650000095367432
2015-03-24,6.510000228881836
2015-03-25,6.650000095367432
2015-03-26,6.650000095367432
2015-03-27,6.510000228881836
2015-03-30,6.510000228881836
2015-03-31,6.440000057220459
2015-04-01,6.510000228881836
2015-04-02,6.510000228881836
2015-04-06,6.300000190734863
2015-04-07,6.159999847412109
2015-04-08,6.230000019073486
2015-04-09,6.230000019073486
2015-04-10,5.949999809265137
2015-04-13,5.809999942779541
2015-04-14,5.809999942779541
2015-04-15,5.739999771118164
2015-04-16,5.389999866485596
2015-04-17,5.389999866485596
2015-04-20,5.25
2015-04-21,5.389999866485596
2015-04-22,5.389999866485596
2015-04-23,5.389999866485596
2015-04-24,4.96999979019165
2015-04-27,4.340000152587891
2015-04-28,4.760000228881836
2015-04-29,4.829999923706055
2015-04-30,4.96999979019165
2015-05-01,5.039999961853027
2015-05-04,4.690000057220459
2015-05-05,4.900000095367432
2015-05-06,4.690000057220459
2015-05-07,4.409999847412109
2015-05-08,4.480000019073486
2015-05-11,4.130000114440918
2015-05-12,3.990000009536743
2015-05-13,3.8499999046325684
2015-05-14,3.7799999713897705
2015-05-15,3.7100000381469727
2015-05-18,3.640000104904175
2015-05-19,4.340000152587891
2015-05-20,4.760000228881836
2015-05-21,4.690000057220459
2015-05-22,4.409999847412109
2015-05-26,4.199999809265137
2015-05-27,4.340000152587891
2015-05-28,4.130000114440918
2015-05-29,4.199999809265137
2015-06-01,4.340000152587891
2015-06-02,4.550000190734863
2015-06-03,4.690000057220459
2015-06-04,4.619999885559082
2015-06-05,4.690000057220459
2015-06-08,5.25
2015-06-09,5.389999866485596
2015-06-10,5.039999961853027
2015-06-11,5.110000133514404
2015-06-12,5.110000133514404
2015-06-15,4.96999979019165
2015-06-16,4.550000190734863
2015-06-17,4.690000057220459
2015-06-18,4.269999980926514
2015-06-19,3.7799999713897705
2015-06-22,3.7799999713897705
2015-06-23,3.8499999046325684
2015-06-24,4.340000152587891
2015-06-25,4.199999809265137
2015-06-26,4.130000114440918
2015-06-29,3.9200000762939453
2015-06-30,3.9200000762939453
2015-07-01,4.199999809265137
2015-07-02,3.9200000762939453
2015-07-06,3.7100000381469727
2015-07-07,3.7100000381469727
2015-07-08,3.640000104904175
2015-07-09,3.640000104904175
2015-07-10,3.569999933242798
2015-07-13,3.569999933242798
2015-07-14,3.7100000381469727
2015-07-15,3.569999933242798
2015-07-16,3.569999933242798
2015-07-17,3.569999933242798
2015-07-20,3.5
2015-07-21,3.430000066757202
2015-07-22,3.430000066757202
2015-07-23,3.430000066757202
2015-07-24,3.430000066757202
2015-07-27,3.2200000286102295
2015-07-28,2.940000057220459
2015-07-29,3.009999990463257
2015-07-30,3.0799999237060547
2015-07-31,3.0799999237060547
2015-08-03,3.0799999237060547
2015-08-04,3.5
2015-08-05,3.009999990463257
2015-08-06,3.009999990463257
2015-08-07,3.569999933242798
2015-08-10,3.1500000953674316
2015-08-11,3.359999895095825
2015-08-12,3.640000104904175
2015-08-13,3.7799999713897705
2015-08-14,3.8499999046325684
2015-08-17,3.7799999713897705
2015-08-18,4.130000114440918
2015-08-19,4.059999942779541
2015-08-20,4.269999980926514
2015-08-21,3.9200000762939453
2015-08-24,4.130000114440918
2015-08-25,4.690000057220459
2015-08-26,5.039999961853027
2015-08-27,5.110000133514404
2015-08-28,4.480000019073486
2015-08-31,4.760000228881836
2015-09-01,4.760000228881836
2015-09-02,4.690000057220459
2015-09-03,4.829999923706055
2015-09-04,5.110000133514404
2015-09-08,4.690000057220459
2015-09-09,4.690000057220459
2015-09-10,4.409999847412109
2015-09-11,4.409999847412109
2015-09-14,5.320000171661377
2015-09-15,5.53000020980835
2015-09-16,5.179999828338623
2015-09-17,5.110000133514404
2015-09-18,5.039999961853027
2015-09-21,5.809999942779541
2015-09-22,5.110000133514404
2015-09-23,5.25
2015-09-24,5.389999866485596
2015-09-25,4.130000114440918
2015-09-28,4.510000228881836
2015-09-29,3.609999895095825
2015-09-30,3.5399999618530273
2015-10-01,3.609999895095825
2015-10-02,3.4600000381469727
2015-10-05,3.25
2015-10-06,3.059999942779541
2015-10-07,3.069999933242798
2015-10-08,3.0
2015-10-09,2.950000047683716
2015-10-12,2.859999895095825
2015-10-13,3.0
2015-10-14,2.740000009536743
2015-10-15,2.5799999237060547
2015-10-16,2.700000047683716
2015-10-19,2.8499999046325684
2015-10-20,3.3499999046325684
2015-10-21,3.0199999809265137
2015-10-22,2.930000066757202
2015-10-23,2.799999952316284
2015-10-26,2.549999952316284
2015-10-27,2.609999895095825
2015-10-28,2.5
2015-10-29,2.430000066757202
2015-10-30,2.680000066757202
2015-11-02,2.5999999046325684
2015-11-03,2.549999952316284
2015-11-04,2.450000047683716
2015-11-05,2.4800000190734863
2015-11-06,2.4200000762939453
2015-11-09,2.2899999618530273
2015-11-10,2.369999885559082
2015-11-11,2.309999942779541
2015-11-12,2.3299999237060547
2015-11-13,2.25
2015-11-16,2.190000057220459
2015-11-17,2.119999885559082
2015-11-18,2.049999952316284
2015-11-19,2.049999952316284
2015-11-20,2.0899999141693115
2015-11-23,2.0299999713897705
2015-11-24,2.049999952316284
2015-11-25,2.140000104904175
2015-11-27,2.0
2015-11-30,1.9500000476837158
2015-12-01,1.7699999809265137
2015-12-02,1.7799999713897705
2015-12-03,1.8600000143051147
2015-12-04,1.7599999904632568
2015-12-07,1.5800000429153442
2015-12-08,1.5800000429153442
2015-12-09,1.559999942779541
2015-12-10,1.7100000381469727
2015-12-11,1.7000000476837158
2015-12-14,1.5800000429153442
2015-12-15,1.5800000429153442
2015-12-16,1.590000033378601
2015-12-17,1.6100000143051147
2015-12-18,1.5700000524520874
2015-12-21,1.590000033378601
2015-12-22,1.5800000429153442
2015-12-23,1.649999976158142
2015-12-24,1.5199999809265137
2015-12-28,1.5
2015-12-29,1.5
2015-12-30,1.5099999904632568
2015-12-31,1.4600000381469727
2016-01-04,1.5
2016-01-05,1.5
2016-01-06,1.9700000286102295
2016-01-07,1.7100000381469727
2016-01-08,1.9199999570846558
2016-01-11,1.840000033378601
2016-01-12,1.809999942779541
2016-01-13,1.690000057220459
2016-01-14,1.7699999809265137
2016-01-15,1.6100000143051147
2016-01-19,1.649999976158142
2016-01-20,1.5499999523162842
2016-01-21,1.6399999856948853
2016-01-22,1.6699999570846558
2016-01-25,1.7899999618530273
2016-01-26,1.8200000524520874
2016-01-27,1.7400000095367432
2016-01-28,1.7400000095367432
2016-01-29,1.7599999904632568
2016-02-01,1.7400000095367432
2016-02-02,1.7100000381469727
2016-02-03,1.7000000476837158
2016-02-04,1.7599999904632568
2016-02-05,1.7400000095367432
2016-02-08,1.7000000476837158
2016-02-09,1.75
2016-02-10,1.7599999904632568
2016-02-11,1.75
2016-02-12,1.75
2016-02-16,1.7999999523162842
2016-02-17,1.7300000190734863
2016-02-18,1.8200000524520874
2016-02-19,1.7000000476837158
2016-02-22,1.7100000381469727
2016-02-23,1.7400000095367432
2016-02-24,1.6399999856948853
2016-02-25,1.690000057220459
2016-02-26,1.690000057220459
2016-02-29,1.7300000190734863
2016-03-01,1.7300000190734863
2016-03-02,1.659999966621399
2016-03-03,1.75
2016-03-04,1.7300000190734863
2016-03-07,1.7000000476837158
2016-03-08,1.7100000381469727
2016-03-09,1.75
