,BUSE
2018-05-01,29.760000228881836
2018-05-02,29.850000381469727
2018-05-03,29.3799991607666
2018-05-04,29.729999542236328
2018-05-07,29.81999969482422
2018-05-08,30.309999465942383
2018-05-09,30.559999465942383
2018-05-10,30.520000457763672
2018-05-11,30.489999771118164
2018-05-14,30.15999984741211
2018-05-15,30.309999465942383
2018-05-16,30.549999237060547
2018-05-17,31.6299991607666
2018-05-18,31.5
2018-05-21,31.969999313354492
2018-05-22,32.0
2018-05-23,32.13999938964844
2018-05-24,32.04999923706055
2018-05-25,31.93000030517578
2018-05-29,31.719999313354492
2018-05-30,32.20000076293945
2018-05-31,32.11000061035156
2018-06-01,32.459999084472656
2018-06-04,32.63999938964844
2018-06-05,32.630001068115234
2018-06-06,33.060001373291016
2018-06-07,32.86000061035156
2018-06-08,33.040000915527344
2018-06-11,32.560001373291016
2018-06-12,32.349998474121094
2018-06-13,32.27000045776367
2018-06-14,32.36000061035156
2018-06-15,32.54999923706055
2018-06-18,32.630001068115234
2018-06-19,32.95000076293945
2018-06-20,33.029998779296875
2018-06-21,32.880001068115234
2018-06-22,32.97999954223633
2018-06-25,32.560001373291016
2018-06-26,32.5099983215332
2018-06-27,31.93000030517578
2018-06-28,31.93000030517578
2018-06-29,31.719999313354492
2018-07-02,32.09000015258789
2018-07-03,32.15999984741211
2018-07-05,32.5099983215332
2018-07-06,32.650001525878906
2018-07-09,33.18000030517578
2018-07-10,32.849998474121094
2018-07-11,32.83000183105469
2018-07-12,32.54999923706055
2018-07-13,32.220001220703125
2018-07-16,32.52000045776367
2018-07-17,32.369998931884766
2018-07-18,32.34000015258789
2018-07-19,32.310001373291016
2018-07-20,32.40999984741211
2018-07-23,32.540000915527344
2018-07-24,32.150001525878906
2018-07-25,31.690000534057617
2018-07-26,32.06999969482422
2018-07-27,31.649999618530273
2018-07-30,31.510000228881836
2018-07-31,31.719999313354492
2018-08-01,31.700000762939453
2018-08-02,31.68000030517578
2018-08-03,31.209999084472656
2018-08-06,31.290000915527344
2018-08-07,31.1299991607666
2018-08-08,31.399999618530273
2018-08-09,31.260000228881836
2018-08-10,31.18000030517578
2018-08-13,31.010000228881836
2018-08-14,31.520000457763672
2018-08-15,31.09000015258789
2018-08-16,31.110000610351562
2018-08-17,31.350000381469727
2018-08-20,31.309999465942383
2018-08-21,31.889999389648438
2018-08-22,32.040000915527344
2018-08-23,32.09000015258789
2018-08-24,32.290000915527344
2018-08-27,32.25
2018-08-28,31.969999313354492
2018-08-29,31.899999618530273
2018-08-30,31.84000015258789
2018-08-31,32.04999923706055
2018-09-04,32.08000183105469
2018-09-05,32.150001525878906
2018-09-06,31.950000762939453
2018-09-07,31.850000381469727
2018-09-10,31.829999923706055
2018-09-11,31.709999084472656
2018-09-12,31.510000228881836
2018-09-13,31.059999465942383
2018-09-14,31.34000015258789
2018-09-17,31.100000381469727
2018-09-18,31.010000228881836
2018-09-19,31.010000228881836
2018-09-20,31.18000030517578
2018-09-21,31.299999237060547
2018-09-24,31.040000915527344
2018-09-25,31.100000381469727
2018-09-26,30.780000686645508
2018-09-27,30.829999923706055
2018-09-28,31.049999237060547
2018-10-01,30.889999389648438
2018-10-02,30.290000915527344
2018-10-03,30.8799991607666
2018-10-04,30.860000610351562
2018-10-05,30.5
2018-10-08,30.81999969482422
2018-10-09,30.860000610351562
2018-10-10,30.700000762939453
2018-10-11,30.040000915527344
2018-10-12,29.1200008392334
2018-10-15,29.399999618530273
2018-10-16,29.739999771118164
2018-10-17,29.81999969482422
2018-10-18,29.079999923706055
2018-10-19,28.709999084472656
2018-10-22,27.899999618530273
2018-10-23,27.780000686645508
2018-10-24,26.6299991607666
2018-10-25,27.3700008392334
2018-10-26,27.3700008392334
2018-10-29,27.969999313354492
2018-10-30,28.260000228881836
2018-10-31,27.920000076293945
2018-11-01,27.889999389648438
2018-11-02,28.020000457763672
2018-11-05,27.93000030517578
2018-11-06,28.18000030517578
2018-11-07,28.229999542236328
2018-11-08,28.530000686645508
2018-11-09,28.18000030517578
2018-11-12,28.059999465942383
2018-11-13,27.959999084472656
2018-11-14,27.209999084472656
2018-11-15,27.860000610351562
2018-11-16,28.1200008392334
2018-11-19,28.040000915527344
2018-11-20,27.6200008392334
2018-11-21,27.8799991607666
2018-11-23,27.889999389648438
2018-11-26,28.09000015258789
2018-11-27,27.940000534057617
2018-11-28,28.40999984741211
2018-11-29,28.3799991607666
2018-11-30,28.690000534057617
2018-12-03,28.59000015258789
2018-12-04,26.860000610351562
2018-12-06,26.65999984741211
2018-12-07,26.6299991607666
2018-12-10,26.40999984741211
2018-12-11,26.030000686645508
2018-12-12,26.34000015258789
2018-12-13,25.75
2018-12-14,25.229999542236328
2018-12-17,25.020000457763672
2018-12-18,24.709999084472656
2018-12-19,23.799999237060547
2018-12-20,23.790000915527344
2018-12-21,23.90999984741211
2018-12-24,23.399999618530273
2018-12-26,24.290000915527344
2018-12-27,24.100000381469727
2018-12-28,24.450000762939453
2018-12-31,24.540000915527344
2019-01-02,24.899999618530273
2019-01-03,24.950000762939453
2019-01-04,25.600000381469727
2019-01-07,25.6299991607666
2019-01-08,25.719999313354492
2019-01-09,25.549999237060547
2019-01-10,25.450000762939453
2019-01-11,25.5
2019-01-14,25.610000610351562
2019-01-15,25.729999542236328
2019-01-16,26.299999237060547
2019-01-17,26.56999969482422
2019-01-18,26.510000228881836
2019-01-22,26.25
2019-01-23,26.190000534057617
2019-01-24,25.829999923706055
2019-01-25,25.950000762939453
2019-01-28,25.860000610351562
2019-01-29,25.780000686645508
2019-01-30,25.389999389648438
2019-01-31,24.760000228881836
2019-02-01,25.309999465942383
2019-02-04,25.520000457763672
2019-02-05,25.450000762939453
2019-02-06,25.579999923706055
2019-02-07,25.780000686645508
2019-02-08,25.729999542236328
2019-02-11,26.100000381469727
2019-02-12,26.530000686645508
2019-02-13,26.59000015258789
2019-02-14,26.299999237060547
2019-02-15,26.889999389648438
2019-02-19,27.360000610351562
2019-02-20,27.719999313354492
2019-02-21,27.40999984741211
2019-02-22,27.270000457763672
2019-02-25,27.110000610351562
2019-02-26,26.790000915527344
2019-02-27,26.90999984741211
2019-02-28,26.940000534057617
2019-03-01,27.190000534057617
2019-03-04,27.1200008392334
2019-03-05,27.059999465942383
2019-03-06,26.350000381469727
2019-03-07,25.979999542236328
2019-03-08,26.15999984741211
2019-03-11,26.5
2019-03-12,26.360000610351562
2019-03-13,26.350000381469727
2019-03-14,26.25
2019-03-15,26.559999465942383
2019-03-18,26.81999969482422
2019-03-19,26.059999465942383
2019-03-20,25.280000686645508
2019-03-21,25.079999923706055
2019-03-22,23.670000076293945
2019-03-25,23.709999084472656
2019-03-26,24.149999618530273
2019-03-27,24.280000686645508
2019-03-28,24.530000686645508
2019-03-29,24.399999618530273
2019-04-01,24.860000610351562
2019-04-02,24.729999542236328
2019-04-03,24.780000686645508
2019-04-04,24.959999084472656
2019-04-05,25.15999984741211
2019-04-08,25.389999389648438
2019-04-09,25.06999969482422
2019-04-10,25.610000610351562
2019-04-11,25.670000076293945
2019-04-12,25.8799991607666
2019-04-15,25.350000381469727
2019-04-16,25.81999969482422
2019-04-17,25.739999771118164
2019-04-18,25.25
2019-04-22,24.790000915527344
2019-04-23,25.510000228881836
2019-04-24,25.610000610351562
2019-04-25,25.3799991607666
2019-04-26,25.809999465942383
2019-04-29,26.110000610351562
2019-04-30,25.84000015258789
2019-05-01,25.84000015258789
2019-05-02,25.959999084472656
2019-05-03,26.639999389648438
2019-05-06,27.0
2019-05-07,26.5
2019-05-08,26.25
2019-05-09,26.1200008392334
2019-05-10,26.239999771118164
2019-05-13,25.299999237060547
2019-05-14,25.969999313354492
2019-05-15,25.559999465942383
2019-05-16,25.739999771118164
2019-05-17,25.6299991607666
2019-05-20,25.959999084472656
2019-05-21,25.979999542236328
2019-05-22,25.969999313354492
2019-05-23,25.06999969482422
2019-05-24,25.489999771118164
2019-05-28,25.389999389648438
2019-05-29,25.43000030517578
2019-05-30,24.860000610351562
2019-05-31,24.709999084472656
2019-06-03,24.760000228881836
2019-06-04,25.399999618530273
2019-06-05,25.040000915527344
2019-06-06,24.8700008392334
2019-06-07,24.719999313354492
2019-06-10,25.010000228881836
2019-06-11,25.200000762939453
2019-06-12,25.209999084472656
2019-06-13,25.31999969482422
2019-06-14,25.75
2019-06-17,25.829999923706055
2019-06-18,25.959999084472656
2019-06-19,25.979999542236328
2019-06-20,25.81999969482422
2019-06-21,25.510000228881836
2019-06-24,25.389999389648438
2019-06-25,25.65999984741211
2019-06-26,25.6299991607666
2019-06-27,26.100000381469727
2019-06-28,26.40999984741211
2019-07-01,26.559999465942383
2019-07-02,26.40999984741211
2019-07-03,26.520000457763672
2019-07-05,26.780000686645508
2019-07-08,26.450000762939453
2019-07-09,26.3799991607666
2019-07-10,26.270000457763672
2019-07-11,26.309999465942383
2019-07-12,26.520000457763672
2019-07-15,26.040000915527344
2019-07-16,25.989999771118164
2019-07-17,25.989999771118164
2019-07-18,25.889999389648438
2019-07-19,25.920000076293945
2019-07-22,25.829999923706055
2019-07-23,26.15999984741211
2019-07-24,26.6299991607666
2019-07-25,26.799999237060547
2019-07-26,27.0
2019-07-29,26.719999313354492
2019-07-30,27.020000457763672
2019-07-31,27.030000686645508
2019-08-01,26.290000915527344
2019-08-02,26.049999237060547
2019-08-05,25.229999542236328
2019-08-06,25.350000381469727
2019-08-07,25.079999923706055
2019-08-08,25.6200008392334
2019-08-09,25.489999771118164
2019-08-12,25.190000534057617
2019-08-13,25.40999984741211
2019-08-14,24.770000457763672
2019-08-15,24.59000015258789
2019-08-16,25.280000686645508
2019-08-19,25.469999313354492
2019-08-20,25.059999465942383
2019-08-21,24.8799991607666
2019-08-22,24.709999084472656
2019-08-23,23.889999389648438
2019-08-26,24.329999923706055
2019-08-27,23.809999465942383
2019-08-28,24.350000381469727
2019-08-29,24.700000762939453
2019-08-30,24.5
2019-09-03,24.110000610351562
2019-09-04,24.110000610351562
2019-09-05,24.40999984741211
2019-09-06,24.200000762939453
2019-09-09,24.8700008392334
2019-09-10,25.1299991607666
2019-09-11,25.8700008392334
2019-09-12,25.81999969482422
2019-09-13,26.420000076293945
2019-09-16,26.40999984741211
2019-09-17,26.209999084472656
2019-09-18,26.15999984741211
2019-09-19,25.989999771118164
2019-09-20,25.809999465942383
2019-09-23,25.93000030517578
2019-09-24,25.43000030517578
2019-09-25,25.8799991607666
2019-09-26,25.329999923706055
2019-09-27,25.450000762939453
2019-09-30,25.280000686645508
2019-10-01,24.75
2019-10-02,24.709999084472656
2019-10-03,24.639999389648438
2019-10-04,24.739999771118164
2019-10-07,24.719999313354492
2019-10-08,24.34000015258789
2019-10-09,24.40999984741211
2019-10-10,24.479999542236328
2019-10-11,24.799999237060547
2019-10-14,24.799999237060547
2019-10-15,24.959999084472656
2019-10-16,25.06999969482422
2019-10-17,24.950000762939453
2019-10-18,25.139999389648438
2019-10-21,25.420000076293945
2019-10-22,25.420000076293945
2019-10-23,26.139999389648438
2019-10-24,26.059999465942383
2019-10-25,26.059999465942383
2019-10-28,26.209999084472656
2019-10-29,26.610000610351562
2019-10-30,26.520000457763672
2019-10-31,26.3700008392334
2019-11-01,26.700000762939453
2019-11-04,26.969999313354492
2019-11-05,27.190000534057617
2019-11-06,27.040000915527344
2019-11-07,27.15999984741211
2019-11-08,27.100000381469727
2019-11-11,27.1200008392334
2019-11-12,27.18000030517578
2019-11-13,26.84000015258789
2019-11-14,26.790000915527344
2019-11-15,26.739999771118164
2019-11-18,26.540000915527344
2019-11-19,26.75
2019-11-20,26.549999237060547
2019-11-21,26.530000686645508
2019-11-22,26.549999237060547
2019-11-25,26.860000610351562
2019-11-26,26.700000762939453
2019-11-27,26.850000381469727
2019-11-29,26.600000381469727
2019-12-02,26.56999969482422
2019-12-03,26.190000534057617
2019-12-04,26.489999771118164
2019-12-05,26.6200008392334
2019-12-06,26.81999969482422
2019-12-09,26.68000030517578
2019-12-10,26.81999969482422
2019-12-11,26.610000610351562
2019-12-12,27.3799991607666
2019-12-13,27.309999465942383
2019-12-16,27.579999923706055
2019-12-17,27.940000534057617
2019-12-18,27.889999389648438
2019-12-19,27.780000686645508
2019-12-20,27.770000457763672
2019-12-23,27.540000915527344
2019-12-24,27.610000610351562
2019-12-26,27.670000076293945
2019-12-27,27.559999465942383
2019-12-30,27.510000228881836
2019-12-31,27.5
2020-01-02,27.450000762939453
2020-01-03,27.260000228881836
2020-01-06,27.100000381469727
2020-01-07,26.93000030517578
2020-01-08,27.09000015258789
2020-01-09,27.219999313354492
2020-01-10,27.149999618530273
2020-01-13,27.43000030517578
2020-01-14,27.389999389648438
2020-01-15,27.139999389648438
2020-01-16,27.520000457763672
2020-01-17,27.3700008392334
2020-01-21,27.209999084472656
2020-01-22,27.200000762939453
2020-01-23,26.979999542236328
2020-01-24,26.729999542236328
2020-01-27,26.65999984741211
2020-01-28,26.520000457763672
2020-01-29,25.979999542236328
2020-01-30,26.110000610351562
2020-01-31,25.5
2020-02-03,25.280000686645508
2020-02-04,25.65999984741211
2020-02-05,26.260000228881836
2020-02-06,25.940000534057617
2020-02-07,25.8799991607666
2020-02-10,25.8799991607666
2020-02-11,25.989999771118164
2020-02-12,25.889999389648438
2020-02-13,26.059999465942383
2020-02-14,25.739999771118164
2020-02-18,25.850000381469727
2020-02-19,25.700000762939453
2020-02-20,25.760000228881836
2020-02-21,25.59000015258789
2020-02-24,24.809999465942383
2020-02-25,24.06999969482422
2020-02-26,23.959999084472656
2020-02-27,22.709999084472656
2020-02-28,22.06999969482422
2020-03-02,22.950000762939453
2020-03-03,21.850000381469727
2020-03-04,21.799999237060547
2020-03-05,21.1299991607666
2020-03-06,20.850000381469727
2020-03-09,18.06999969482422
2020-03-10,19.18000030517578
2020-03-11,18.09000015258789
2020-03-12,15.9399995803833
2020-03-13,17.729999542236328
2020-03-16,15.890000343322754
2020-03-17,17.469999313354492
2020-03-18,14.270000457763672
2020-03-19,15.399999618530273
2020-03-20,14.170000076293945
2020-03-23,14.380000114440918
2020-03-24,15.600000381469727
2020-03-25,15.1899995803833
2020-03-26,16.739999771118164
2020-03-27,16.389999389648438
2020-03-30,16.649999618530273
2020-03-31,17.110000610351562
2020-04-01,15.960000038146973
2020-04-02,16.0
2020-04-03,15.359999656677246
2020-04-06,16.459999084472656
2020-04-07,16.360000610351562
2020-04-08,16.649999618530273
2020-04-09,19.200000762939453
2020-04-13,18.1299991607666
2020-04-14,17.520000457763672
2020-04-15,16.25
2020-04-16,15.720000267028809
2020-04-17,16.639999389648438
2020-04-20,16.479999542236328
2020-04-21,16.15999984741211
2020-04-22,16.229999542236328
2020-04-23,16.18000030517578
2020-04-24,16.440000534057617
2020-04-27,17.350000381469727
2020-04-28,17.739999771118164
2020-04-29,19.200000762939453
2020-04-30,18.420000076293945
2020-05-01,17.75
2020-05-04,17.450000762939453
2020-05-05,16.860000610351562
2020-05-06,16.25
2020-05-07,16.299999237060547
2020-05-08,16.950000762939453
2020-05-11,16.149999618530273
2020-05-12,15.270000457763672
2020-05-13,15.029999732971191
2020-05-14,15.09000015258789
2020-05-15,15.260000228881836
2020-05-18,16.540000915527344
2020-05-19,15.449999809265137
2020-05-20,16.700000762939453
2020-05-21,16.709999084472656
2020-05-22,16.59000015258789
2020-05-26,17.639999389648438
2020-05-27,19.010000228881836
2020-05-28,18.459999084472656
2020-05-29,17.90999984741211
2020-06-01,17.360000610351562
2020-06-02,17.559999465942383
2020-06-03,18.649999618530273
2020-06-04,18.969999313354492
2020-06-05,20.209999084472656
2020-06-08,20.790000915527344
2020-06-09,20.190000534057617
2020-06-10,18.770000457763672
2020-06-11,17.09000015258789
2020-06-12,17.5
2020-06-15,17.690000534057617
2020-06-16,18.5
2020-06-17,17.790000915527344
2020-06-18,17.799999237060547
2020-06-19,18.260000228881836
2020-06-22,18.239999771118164
2020-06-23,18.079999923706055
2020-06-24,17.309999465942383
2020-06-25,17.829999923706055
2020-06-26,17.260000228881836
2020-06-29,18.25
2020-06-30,18.649999618530273
2020-07-01,17.969999313354492
2020-07-02,17.729999542236328
2020-07-06,17.850000381469727
2020-07-07,17.170000076293945
2020-07-08,17.059999465942383
2020-07-09,16.270000457763672
2020-07-10,17.059999465942383
2020-07-13,17.450000762939453
2020-07-14,17.110000610351562
2020-07-15,18.0
2020-07-16,17.889999389648438
2020-07-17,17.5
2020-07-20,17.139999389648438
2020-07-21,17.979999542236328
2020-07-22,17.489999771118164
2020-07-23,17.770000457763672
2020-07-24,17.489999771118164
2020-07-27,16.93000030517578
2020-07-28,16.81999969482422
2020-07-29,17.84000015258789
2020-07-30,17.510000228881836
2020-07-31,17.100000381469727
2020-08-03,17.229999542236328
2020-08-04,17.139999389648438
2020-08-05,17.5
2020-08-06,17.479999542236328
2020-08-07,18.18000030517578
2020-08-10,18.510000228881836
2020-08-11,18.75
2020-08-12,18.68000030517578
2020-08-13,18.239999771118164
2020-08-14,18.59000015258789
2020-08-17,18.489999771118164
2020-08-18,17.81999969482422
2020-08-19,17.84000015258789
2020-08-20,17.6200008392334
2020-08-21,17.399999618530273
2020-08-24,18.010000228881836
2020-08-25,18.06999969482422
2020-08-26,17.6299991607666
2020-08-27,18.030000686645508
2020-08-28,18.040000915527344
2020-08-31,17.81999969482422
2020-09-01,17.729999542236328
2020-09-02,17.829999923706055
2020-09-03,17.84000015258789
2020-09-04,18.1200008392334
2020-09-08,17.700000762939453
2020-09-09,17.43000030517578
2020-09-10,17.079999923706055
2020-09-11,16.850000381469727
2020-09-14,17.229999542236328
2020-09-15,17.010000228881836
2020-09-16,17.1200008392334
2020-09-17,16.969999313354492
2020-09-18,16.93000030517578
2020-09-21,16.1299991607666
2020-09-22,15.739999771118164
2020-09-23,15.3100004196167
2020-09-24,15.59000015258789
2020-09-25,15.6899995803833
2020-09-28,16.170000076293945
2020-09-29,16.079999923706055
2020-09-30,15.890000343322754
2020-10-01,16.229999542236328
2020-10-02,16.469999313354492
2020-10-05,16.90999984741211
2020-10-06,16.959999084472656
2020-10-07,17.260000228881836
2020-10-08,17.5
2020-10-09,17.34000015258789
2020-10-12,17.700000762939453
2020-10-13,17.190000534057617
2020-10-14,16.729999542236328
2020-10-15,17.40999984741211
2020-10-16,17.489999771118164
2020-10-19,17.559999465942383
2020-10-20,17.90999984741211
2020-10-21,18.100000381469727
2020-10-22,18.579999923706055
2020-10-23,18.700000762939453
2020-10-26,18.5
2020-10-27,17.770000457763672
2020-10-28,17.520000457763672
2020-10-29,17.690000534057617
2020-10-30,17.989999771118164
2020-11-02,17.979999542236328
2020-11-03,18.860000610351562
2020-11-04,17.25
2020-11-05,17.920000076293945
2020-11-06,17.700000762939453
2020-11-09,20.3799991607666
2020-11-10,20.860000610351562
2020-11-11,20.329999923706055
2020-11-12,19.65999984741211
2020-11-13,20.049999237060547
2020-11-16,21.1200008392334
2020-11-17,21.040000915527344
2020-11-18,20.610000610351562
2020-11-19,20.6200008392334
2020-11-20,20.520000457763672
2020-11-23,20.860000610351562
2020-11-24,21.940000534057617
2020-11-25,21.299999237060547
2020-11-27,21.010000228881836
2020-11-30,20.010000228881836
2020-12-01,20.65999984741211
2020-12-02,20.829999923706055
2020-12-03,20.75
2020-12-04,21.510000228881836
2020-12-07,21.43000030517578
2020-12-08,21.329999923706055
2020-12-09,21.510000228881836
2020-12-10,21.309999465942383
2020-12-11,21.190000534057617
2020-12-14,21.229999542236328
2020-12-15,21.739999771118164
2020-12-16,21.649999618530273
2020-12-17,21.639999389648438
2020-12-18,21.649999618530273
2020-12-21,20.90999984741211
2020-12-22,20.799999237060547
2020-12-23,21.389999389648438
2020-12-24,21.420000076293945
2020-12-28,21.579999923706055
2020-12-29,21.170000076293945
2020-12-30,21.360000610351562
2020-12-31,21.549999237060547
2021-01-04,21.299999237060547
2021-01-05,21.5
2021-01-06,23.229999542236328
2021-01-07,23.290000915527344
2021-01-08,23.010000228881836
2021-01-11,23.25
2021-01-12,23.43000030517578
2021-01-13,23.209999084472656
2021-01-14,23.639999389648438
2021-01-15,23.540000915527344
2021-01-19,23.579999923706055
2021-01-20,23.56999969482422
2021-01-21,22.809999465942383
2021-01-22,23.25
2021-01-25,22.860000610351562
2021-01-26,22.5
2021-01-27,21.170000076293945
2021-01-28,21.450000762939453
2021-01-29,20.670000076293945
2021-02-01,21.1200008392334
2021-02-02,21.520000457763672
2021-02-03,21.43000030517578
2021-02-04,22.030000686645508
2021-02-05,21.90999984741211
2021-02-08,22.3700008392334
2021-02-09,22.579999923706055
2021-02-10,22.549999237060547
2021-02-11,22.260000228881836
2021-02-12,22.399999618530273
2021-02-16,22.479999542236328
2021-02-17,22.399999618530273
2021-02-18,22.219999313354492
2021-02-19,22.59000015258789
2021-02-22,23.1299991607666
2021-02-23,23.200000762939453
2021-02-24,23.770000457763672
2021-02-25,23.5
2021-02-26,22.889999389648438
2021-03-01,23.690000534057617
2021-03-02,23.3799991607666
2021-03-03,24.190000534057617
2021-03-04,24.06999969482422
2021-03-05,24.579999923706055
2021-03-08,25.739999771118164
2021-03-09,25.280000686645508
2021-03-10,25.790000915527344
2021-03-11,25.90999984741211
2021-03-12,26.440000534057617
2021-03-15,25.989999771118164
2021-03-16,25.579999923706055
2021-03-17,25.889999389648438
2021-03-18,26.09000015258789
2021-03-19,26.459999084472656
2021-03-22,25.420000076293945
2021-03-23,24.450000762939453
2021-03-24,24.540000915527344
2021-03-25,25.40999984741211
2021-03-26,26.020000457763672
2021-03-29,25.520000457763672
2021-03-30,25.850000381469727
2021-03-31,25.649999618530273
2021-04-01,25.799999237060547
2021-04-05,25.940000534057617
2021-04-06,25.81999969482422
2021-04-07,25.559999465942383
2021-04-08,25.649999618530273
2021-04-09,25.68000030517578
2021-04-12,25.760000228881836
2021-04-13,25.1200008392334
2021-04-14,25.579999923706055
2021-04-15,25.43000030517578
2021-04-16,25.469999313354492
2021-04-19,25.440000534057617
2021-04-20,24.690000534057617
2021-04-21,25.209999084472656
2021-04-22,24.479999542236328
2021-04-23,25.360000610351562
2021-04-26,25.260000228881836
2021-04-27,25.100000381469727
2021-04-28,24.920000076293945
2021-04-29,24.93000030517578
2021-04-30,24.979999542236328
2021-05-03,25.270000457763672
2021-05-04,25.31999969482422
2021-05-05,25.229999542236328
2021-05-06,25.81999969482422
2021-05-07,25.799999237060547
2021-05-10,25.299999237060547
2021-05-11,25.139999389648438
2021-05-12,24.479999542236328
2021-05-13,25.280000686645508
2021-05-14,25.469999313354492
