,CSBR
2018-06-13,5.730000019073486
2018-06-14,5.940000057220459
2018-06-15,5.949999809265137
2018-06-18,6.300000190734863
2018-06-19,6.619999885559082
2018-06-20,6.980000019073486
2018-06-21,6.760000228881836
2018-06-22,7.119999885559082
2018-06-25,6.860000133514404
2018-06-26,7.269999980926514
2018-06-27,7.159999847412109
2018-06-28,6.78000020980835
2018-06-29,6.340000152587891
2018-07-02,6.369999885559082
2018-07-03,6.300000190734863
2018-07-05,6.329999923706055
2018-07-06,6.25
2018-07-09,6.369999885559082
2018-07-10,6.190000057220459
2018-07-11,6.25
2018-07-12,6.090000152587891
2018-07-13,6.099999904632568
2018-07-16,5.820000171661377
2018-07-17,7.300000190734863
2018-07-18,8.260000228881836
2018-07-19,8.890000343322754
2018-07-20,8.760000228881836
2018-07-23,8.699999809265137
2018-07-24,8.989999771118164
2018-07-25,9.140000343322754
2018-07-26,9.180000305175781
2018-07-27,8.720000267028809
2018-07-30,8.020000457763672
2018-07-31,8.0
2018-08-01,8.399999618530273
2018-08-02,7.900000095367432
2018-08-03,7.650000095367432
2018-08-06,7.860000133514404
2018-08-07,8.0
2018-08-08,8.010000228881836
2018-08-09,7.860000133514404
2018-08-10,7.639999866485596
2018-08-13,7.5
2018-08-14,7.789999961853027
2018-08-15,7.599999904632568
2018-08-16,7.820000171661377
2018-08-17,7.949999809265137
2018-08-20,7.880000114440918
2018-08-21,8.050000190734863
2018-08-22,8.039999961853027
2018-08-23,8.239999771118164
2018-08-24,8.6899995803833
2018-08-27,8.6899995803833
2018-08-28,8.729999542236328
2018-08-29,8.699999809265137
2018-08-30,8.760000228881836
2018-08-31,8.819999694824219
2018-09-04,8.800000190734863
2018-09-05,8.4399995803833
2018-09-06,8.319999694824219
2018-09-07,8.550000190734863
2018-09-10,8.25
2018-09-11,8.199999809265137
2018-09-12,8.300000190734863
2018-09-13,8.479999542236328
2018-09-14,10.579999923706055
2018-09-17,11.569999694824219
2018-09-18,12.300000190734863
2018-09-19,13.979999542236328
2018-09-20,13.210000038146973
2018-09-21,13.229999542236328
2018-09-24,13.539999961853027
2018-09-25,14.220000267028809
2018-09-26,14.210000038146973
2018-09-27,16.719999313354492
2018-09-28,17.469999313354492
2018-10-01,14.399999618530273
2018-10-02,13.789999961853027
2018-10-03,13.800000190734863
2018-10-04,15.270000457763672
2018-10-05,14.5
2018-10-08,13.539999961853027
2018-10-09,13.920000076293945
2018-10-10,12.609999656677246
2018-10-11,12.34000015258789
2018-10-12,11.9399995803833
2018-10-15,12.600000381469727
2018-10-16,11.930000305175781
2018-10-17,12.390000343322754
2018-10-18,12.850000381469727
2018-10-19,12.770000457763672
2018-10-22,12.140000343322754
2018-10-23,12.210000038146973
2018-10-24,11.229999542236328
2018-10-25,11.90999984741211
2018-10-26,11.989999771118164
2018-10-29,9.84000015258789
2018-10-30,11.5
2018-10-31,12.380000114440918
2018-11-01,12.729999542236328
2018-11-02,13.279999732971191
2018-11-05,13.430000305175781
2018-11-06,14.09000015258789
2018-11-07,15.109999656677246
2018-11-08,13.979999542236328
2018-11-09,13.800000190734863
2018-11-12,12.989999771118164
2018-11-13,12.5
2018-11-14,12.079999923706055
2018-11-15,12.59000015258789
2018-11-16,12.40999984741211
2018-11-19,10.1899995803833
2018-11-20,10.350000381469727
2018-11-21,10.390000343322754
2018-11-23,10.369999885559082
2018-11-26,11.420000076293945
2018-11-27,11.279999732971191
2018-11-28,11.9399995803833
2018-11-29,12.329999923706055
2018-11-30,12.670000076293945
2018-12-03,12.119999885559082
2018-12-04,11.220000267028809
2018-12-06,10.609999656677246
2018-12-07,10.109999656677246
2018-12-10,9.899999618530273
2018-12-11,10.1899995803833
2018-12-12,10.15999984741211
2018-12-13,9.75
2018-12-14,9.84000015258789
2018-12-17,9.550000190734863
2018-12-18,7.349999904632568
2018-12-19,7.360000133514404
2018-12-20,7.369999885559082
2018-12-21,7.349999904632568
2018-12-24,7.289999961853027
2018-12-26,7.869999885559082
2018-12-27,7.559999942779541
2018-12-28,8.390000343322754
2018-12-31,7.809999942779541
2019-01-02,7.889999866485596
2019-01-03,8.0600004196167
2019-01-04,8.359999656677246
2019-01-07,9.25
2019-01-08,9.15999984741211
2019-01-09,9.880000114440918
2019-01-10,10.020000457763672
2019-01-11,9.529999732971191
2019-01-14,9.430000305175781
2019-01-15,9.800000190734863
2019-01-16,9.460000038146973
2019-01-17,9.579999923706055
2019-01-18,9.989999771118164
2019-01-22,9.729999542236328
2019-01-23,9.550000190734863
2019-01-24,9.649999618530273
2019-01-25,9.899999618530273
2019-01-28,9.550000190734863
2019-01-29,10.720000267028809
2019-01-30,11.390000343322754
2019-01-31,12.229999542236328
2019-02-01,11.619999885559082
2019-02-04,10.9399995803833
2019-02-05,10.949999809265137
2019-02-06,11.260000228881836
2019-02-07,11.0
2019-02-08,10.930000305175781
2019-02-11,10.579999923706055
2019-02-12,10.789999961853027
2019-02-13,9.569999694824219
2019-02-14,9.65999984741211
2019-02-15,9.8100004196167
2019-02-19,9.289999961853027
2019-02-20,8.579999923706055
2019-02-21,8.5600004196167
2019-02-22,8.850000381469727
2019-02-25,8.829999923706055
2019-02-26,9.539999961853027
2019-02-27,9.300000190734863
2019-02-28,11.619999885559082
2019-03-01,11.420000076293945
2019-03-04,10.6899995803833
2019-03-05,10.300000190734863
2019-03-06,9.850000381469727
2019-03-07,9.65999984741211
2019-03-08,9.670000076293945
2019-03-11,9.739999771118164
2019-03-12,9.789999961853027
2019-03-13,9.920000076293945
2019-03-14,10.140000343322754
2019-03-15,10.130000114440918
2019-03-18,10.609999656677246
2019-03-19,11.140000343322754
2019-03-20,10.649999618530273
2019-03-21,10.390000343322754
2019-03-22,10.09000015258789
2019-03-25,9.720000267028809
2019-03-26,9.649999618530273
2019-03-27,9.720000267028809
2019-03-28,9.84000015258789
2019-03-29,9.789999961853027
2019-04-01,9.069999694824219
2019-04-02,9.369999885559082
2019-04-03,9.270000457763672
2019-04-04,8.890000343322754
2019-04-05,9.199999809265137
2019-04-08,8.5600004196167
2019-04-09,8.350000381469727
2019-04-10,8.479999542236328
2019-04-11,8.859999656677246
2019-04-12,8.5
2019-04-15,8.359999656677246
2019-04-16,8.170000076293945
2019-04-17,7.510000228881836
2019-04-18,7.900000095367432
2019-04-22,8.220000267028809
2019-04-23,8.390000343322754
2019-04-24,8.449999809265137
2019-04-25,8.739999771118164
2019-04-26,8.899999618530273
2019-04-29,8.949999809265137
2019-04-30,9.079999923706055
2019-05-01,8.619999885559082
2019-05-02,8.920000076293945
2019-05-03,9.09000015258789
2019-05-06,9.369999885559082
2019-05-07,9.239999771118164
2019-05-08,9.050000190734863
2019-05-09,8.760000228881836
2019-05-10,8.65999984741211
2019-05-13,8.399999618530273
2019-05-14,8.579999923706055
2019-05-15,8.5
2019-05-16,8.859999656677246
2019-05-17,8.5
2019-05-20,8.369999885559082
2019-05-21,8.5600004196167
2019-05-22,8.460000038146973
2019-05-23,9.09000015258789
2019-05-24,9.899999618530273
2019-05-28,9.470000267028809
2019-05-29,9.399999618530273
2019-05-30,9.539999961853027
2019-05-31,9.359999656677246
2019-06-03,9.800000190734863
2019-06-04,10.119999885559082
2019-06-05,9.539999961853027
2019-06-06,9.279999732971191
2019-06-07,9.329999923706055
2019-06-10,9.210000038146973
2019-06-11,9.119999885559082
2019-06-12,9.069999694824219
2019-06-13,8.699999809265137
2019-06-14,8.65999984741211
2019-06-17,8.789999961853027
2019-06-18,8.329999923706055
2019-06-19,8.380000114440918
2019-06-20,8.25
2019-06-21,8.510000228881836
2019-06-24,8.069999694824219
2019-06-25,8.069999694824219
2019-06-26,7.809999942779541
2019-06-27,7.909999847412109
2019-06-28,7.829999923706055
2019-07-01,7.920000076293945
2019-07-02,7.71999979019165
2019-07-03,7.78000020980835
2019-07-05,7.760000228881836
2019-07-08,7.78000020980835
2019-07-09,7.960000038146973
2019-07-10,8.1899995803833
2019-07-11,8.199999809265137
2019-07-12,7.960000038146973
2019-07-15,8.989999771118164
2019-07-16,7.650000095367432
2019-07-17,7.869999885559082
2019-07-18,7.75
2019-07-19,7.679999828338623
2019-07-22,7.480000019073486
2019-07-23,7.210000038146973
2019-07-24,7.099999904632568
2019-07-25,6.900000095367432
2019-07-26,6.909999847412109
2019-07-29,6.630000114440918
2019-07-30,6.619999885559082
2019-07-31,6.46999979019165
2019-08-01,6.610000133514404
2019-08-02,6.110000133514404
2019-08-05,5.679999828338623
2019-08-06,5.739999771118164
2019-08-07,5.71999979019165
2019-08-08,6.110000133514404
2019-08-09,5.769999980926514
2019-08-12,5.699999809265137
2019-08-13,5.920000076293945
2019-08-14,5.579999923706055
2019-08-15,5.980000019073486
2019-08-16,6.179999828338623
2019-08-19,5.840000152587891
2019-08-20,5.889999866485596
2019-08-21,5.889999866485596
2019-08-22,5.909999847412109
2019-08-23,5.949999809265137
2019-08-26,6.25
2019-08-27,5.599999904632568
2019-08-28,5.730000019073486
2019-08-29,5.440000057220459
2019-08-30,5.400000095367432
2019-09-03,5.710000038146973
2019-09-04,5.5
2019-09-05,5.989999771118164
2019-09-06,6.090000152587891
2019-09-09,6.0
2019-09-10,6.449999809265137
2019-09-11,6.260000228881836
2019-09-12,6.099999904632568
2019-09-13,6.050000190734863
2019-09-16,6.900000095367432
2019-09-17,5.920000076293945
2019-09-18,6.070000171661377
2019-09-19,6.079999923706055
2019-09-20,6.0
2019-09-23,5.980000019073486
2019-09-24,5.880000114440918
2019-09-25,5.690000057220459
2019-09-26,5.679999828338623
2019-09-27,5.599999904632568
2019-09-30,5.650000095367432
2019-10-01,5.539999961853027
2019-10-02,5.360000133514404
2019-10-03,5.639999866485596
2019-10-04,5.889999866485596
2019-10-07,5.840000152587891
2019-10-08,5.809999942779541
2019-10-09,5.800000190734863
2019-10-10,5.650000095367432
2019-10-11,5.909999847412109
2019-10-14,5.650000095367432
2019-10-15,5.78000020980835
2019-10-16,6.050000190734863
2019-10-17,6.25
2019-10-18,6.090000152587891
2019-10-21,6.28000020980835
2019-10-22,6.139999866485596
2019-10-23,5.869999885559082
2019-10-24,5.789999961853027
2019-10-25,5.599999904632568
2019-10-28,5.510000228881836
2019-10-29,5.340000152587891
2019-10-30,5.210000038146973
2019-10-31,5.230000019073486
2019-11-01,5.449999809265137
2019-11-04,5.429999828338623
2019-11-05,5.25
2019-11-06,5.28000020980835
2019-11-07,5.300000190734863
2019-11-08,5.260000228881836
2019-11-11,5.579999923706055
2019-11-12,5.590000152587891
2019-11-13,5.260000228881836
2019-11-14,5.159999847412109
2019-11-15,5.389999866485596
2019-11-18,5.119999885559082
2019-11-19,5.199999809265137
2019-11-20,5.46999979019165
2019-11-21,5.420000076293945
2019-11-22,5.489999771118164
2019-11-25,5.650000095367432
2019-11-26,5.659999847412109
2019-11-27,5.510000228881836
2019-11-29,5.760000228881836
2019-12-02,6.0
2019-12-03,6.570000171661377
2019-12-04,7.0
2019-12-05,7.309999942779541
2019-12-06,7.849999904632568
2019-12-09,7.809999942779541
2019-12-10,7.300000190734863
2019-12-11,6.610000133514404
2019-12-12,6.679999828338623
2019-12-13,6.789999961853027
2019-12-16,7.610000133514404
2019-12-17,7.630000114440918
2019-12-18,7.179999828338623
2019-12-19,6.989999771118164
2019-12-20,7.46999979019165
2019-12-23,8.020000457763672
2019-12-24,7.869999885559082
2019-12-26,7.800000190734863
2019-12-27,7.710000038146973
2019-12-30,8.09000015258789
2019-12-31,8.329999923706055
2020-01-02,8.140000343322754
2020-01-03,8.069999694824219
2020-01-06,7.75
2020-01-07,7.849999904632568
2020-01-08,7.980000019073486
2020-01-09,8.079999923706055
2020-01-10,8.170000076293945
2020-01-13,8.180000305175781
2020-01-14,8.390000343322754
2020-01-15,8.619999885559082
2020-01-16,8.529999732971191
2020-01-17,8.399999618530273
2020-01-21,8.359999656677246
2020-01-22,8.239999771118164
2020-01-23,8.510000228881836
2020-01-24,8.239999771118164
2020-01-27,7.929999828338623
2020-01-28,8.140000343322754
2020-01-29,8.069999694824219
2020-01-30,8.180000305175781
2020-01-31,7.590000152587891
2020-02-03,7.730000019073486
2020-02-04,7.75
2020-02-05,7.670000076293945
2020-02-06,7.480000019073486
2020-02-07,7.25
2020-02-10,7.03000020980835
2020-02-11,7.159999847412109
2020-02-12,7.079999923706055
2020-02-13,7.309999942779541
2020-02-14,7.239999771118164
2020-02-18,7.019999980926514
2020-02-19,7.239999771118164
2020-02-20,7.0
2020-02-21,7.0
2020-02-24,6.849999904632568
2020-02-25,6.639999866485596
2020-02-26,6.46999979019165
2020-02-27,6.489999771118164
2020-02-28,6.300000190734863
2020-03-02,6.510000228881836
2020-03-03,6.610000133514404
2020-03-04,6.949999809265137
2020-03-05,7.070000171661377
2020-03-06,6.46999979019165
2020-03-09,5.550000190734863
2020-03-10,5.190000057220459
2020-03-11,4.800000190734863
2020-03-12,4.190000057220459
2020-03-13,5.730000019073486
2020-03-16,4.900000095367432
2020-03-17,5.159999847412109
2020-03-18,4.53000020980835
2020-03-19,4.739999771118164
2020-03-20,5.099999904632568
2020-03-23,5.050000190734863
2020-03-24,5.639999866485596
2020-03-25,5.650000095367432
2020-03-26,6.510000228881836
2020-03-27,6.639999866485596
2020-03-30,6.960000038146973
2020-03-31,7.400000095367432
2020-04-01,6.849999904632568
2020-04-02,6.760000228881836
2020-04-03,6.75
2020-04-06,6.650000095367432
2020-04-07,7.0
2020-04-08,7.179999828338623
2020-04-09,7.389999866485596
2020-04-13,7.150000095367432
2020-04-14,7.539999961853027
2020-04-15,7.190000057220459
2020-04-16,6.869999885559082
2020-04-17,7.25
2020-04-20,7.28000020980835
2020-04-21,7.03000020980835
2020-04-22,7.440000057220459
2020-04-23,8.210000038146973
2020-04-24,7.949999809265137
2020-04-27,7.829999923706055
2020-04-28,7.559999942779541
2020-04-29,7.75
2020-04-30,7.71999979019165
2020-05-01,7.650000095367432
2020-05-04,8.100000381469727
2020-05-05,8.9399995803833
2020-05-06,8.9399995803833
2020-05-07,9.149999618530273
2020-05-08,8.989999771118164
2020-05-11,9.25
2020-05-12,8.680000305175781
2020-05-13,8.859999656677246
2020-05-14,9.239999771118164
2020-05-15,9.069999694824219
2020-05-18,8.25
2020-05-19,8.90999984741211
2020-05-20,9.140000343322754
2020-05-21,9.0600004196167
2020-05-22,9.25
2020-05-26,9.5
2020-05-27,9.479999542236328
2020-05-28,9.130000114440918
2020-05-29,9.630000114440918
2020-06-01,9.550000190734863
2020-06-02,9.6899995803833
2020-06-03,9.84000015258789
2020-06-04,8.9399995803833
2020-06-05,9.020000457763672
2020-06-08,9.59000015258789
2020-06-09,9.289999961853027
2020-06-10,9.399999618530273
2020-06-11,8.890000343322754
2020-06-12,9.210000038146973
2020-06-15,9.130000114440918
2020-06-16,9.199999809265137
2020-06-17,9.479999542236328
2020-06-18,9.149999618530273
2020-06-19,9.15999984741211
2020-06-22,9.130000114440918
2020-06-23,9.369999885559082
2020-06-24,9.329999923706055
2020-06-25,9.289999961853027
2020-06-26,8.979999542236328
2020-06-29,9.260000228881836
2020-06-30,9.5600004196167
2020-07-01,9.619999885559082
2020-07-02,9.800000190734863
2020-07-06,9.5
2020-07-07,9.859999656677246
2020-07-08,9.869999885559082
2020-07-09,9.369999885559082
2020-07-10,9.770000457763672
2020-07-13,9.289999961853027
2020-07-14,8.800000190734863
2020-07-15,9.229999542236328
2020-07-16,9.25
2020-07-17,9.25
2020-07-20,9.279999732971191
2020-07-21,9.329999923706055
2020-07-22,9.960000038146973
2020-07-23,10.199999809265137
2020-07-24,9.319999694824219
2020-07-27,8.949999809265137
2020-07-28,8.5600004196167
2020-07-29,9.050000190734863
2020-07-30,9.130000114440918
2020-07-31,8.739999771118164
2020-08-03,8.510000228881836
2020-08-04,8.699999809265137
2020-08-05,8.779999732971191
2020-08-06,8.84000015258789
2020-08-07,8.960000038146973
2020-08-10,9.40999984741211
2020-08-11,9.15999984741211
2020-08-12,9.40999984741211
2020-08-13,9.4399995803833
2020-08-14,9.949999809265137
2020-08-17,9.779999732971191
2020-08-18,9.149999618530273
2020-08-19,9.09000015258789
2020-08-20,8.979999542236328
2020-08-21,8.279999732971191
2020-08-24,8.529999732971191
2020-08-25,8.550000190734863
2020-08-26,8.710000038146973
2020-08-27,8.460000038146973
2020-08-28,8.420000076293945
2020-08-31,8.279999732971191
2020-09-01,8.4399995803833
2020-09-02,8.359999656677246
2020-09-03,8.039999961853027
2020-09-04,8.020000457763672
2020-09-08,7.269999980926514
2020-09-09,7.429999828338623
2020-09-10,7.050000190734863
2020-09-11,7.320000171661377
2020-09-14,7.579999923706055
2020-09-15,8.279999732971191
2020-09-16,8.329999923706055
2020-09-17,8.609999656677246
2020-09-18,9.109999656677246
2020-09-21,8.5
2020-09-22,8.880000114440918
2020-09-23,8.899999618530273
2020-09-24,9.069999694824219
2020-09-25,9.350000381469727
2020-09-28,9.199999809265137
2020-09-29,9.260000228881836
2020-09-30,9.25
2020-10-01,8.989999771118164
2020-10-02,8.800000190734863
2020-10-05,9.029999732971191
2020-10-06,9.3100004196167
2020-10-07,9.359999656677246
2020-10-08,9.460000038146973
2020-10-09,9.3100004196167
2020-10-12,9.350000381469727
2020-10-13,9.25
2020-10-14,9.199999809265137
2020-10-15,9.0
2020-10-16,9.010000228881836
2020-10-19,9.239999771118164
2020-10-20,9.40999984741211
2020-10-21,9.100000381469727
2020-10-22,9.180000305175781
2020-10-23,8.899999618530273
2020-10-26,8.710000038146973
2020-10-27,8.960000038146973
2020-10-28,8.720000267028809
2020-10-29,8.829999923706055
2020-10-30,8.779999732971191
2020-11-02,8.390000343322754
2020-11-03,8.729999542236328
2020-11-04,9.260000228881836
2020-11-05,9.279999732971191
2020-11-06,8.880000114440918
2020-11-09,9.399999618530273
2020-11-10,9.800000190734863
2020-11-11,9.989999771118164
2020-11-12,9.399999618530273
2020-11-13,10.640000343322754
2020-11-16,12.229999542236328
2020-11-17,12.369999885559082
2020-11-18,12.430000305175781
2020-11-19,12.59000015258789
2020-11-20,13.270000457763672
2020-11-23,12.4399995803833
2020-11-24,11.729999542236328
2020-11-25,11.40999984741211
2020-11-27,11.369999885559082
2020-11-30,11.369999885559082
2020-12-01,11.239999771118164
2020-12-02,10.899999618530273
2020-12-03,10.680000305175781
2020-12-04,10.670000076293945
2020-12-07,11.170000076293945
2020-12-08,11.960000038146973
2020-12-09,11.119999885559082
2020-12-10,11.399999618530273
2020-12-11,11.279999732971191
2020-12-14,11.550000190734863
2020-12-15,11.399999618530273
2020-12-16,11.180000305175781
2020-12-17,11.0
2020-12-18,11.40999984741211
2020-12-21,11.130000114440918
2020-12-22,11.029999732971191
2020-12-23,11.039999961853027
2020-12-24,11.180000305175781
2020-12-28,11.180000305175781
2020-12-29,10.949999809265137
2020-12-30,10.930000305175781
2020-12-31,10.789999961853027
2021-01-04,10.800000190734863
2021-01-05,11.109999656677246
2021-01-06,11.15999984741211
2021-01-07,11.149999618530273
2021-01-08,10.930000305175781
2021-01-11,10.609999656677246
2021-01-12,10.90999984741211
2021-01-13,11.050000190734863
2021-01-14,11.229999542236328
2021-01-15,11.239999771118164
2021-01-19,11.529999732971191
2021-01-20,11.270000457763672
2021-01-21,11.399999618530273
2021-01-22,11.640000343322754
2021-01-25,12.140000343322754
2021-01-26,11.979999542236328
2021-01-27,11.369999885559082
2021-01-28,11.329999923706055
2021-01-29,10.979999542236328
2021-02-01,11.279999732971191
2021-02-02,11.479999542236328
2021-02-03,11.479999542236328
2021-02-04,11.970000267028809
2021-02-05,11.970000267028809
2021-02-08,11.979999542236328
2021-02-09,12.130000114440918
2021-02-10,11.510000228881836
2021-02-11,11.760000228881836
2021-02-12,11.529999732971191
2021-02-16,11.100000381469727
2021-02-17,10.949999809265137
2021-02-18,10.800000190734863
2021-02-19,11.350000381469727
2021-02-22,11.800000190734863
2021-02-23,11.5
2021-02-24,11.6899995803833
2021-02-25,11.460000038146973
2021-02-26,11.680000305175781
2021-03-01,11.800000190734863
2021-03-02,12.210000038146973
2021-03-03,11.800000190734863
2021-03-04,11.699999809265137
2021-03-05,11.720000267028809
2021-03-08,11.020000457763672
2021-03-09,11.59000015258789
2021-03-10,11.050000190734863
2021-03-11,11.0
2021-03-12,11.890000343322754
2021-03-15,13.710000038146973
2021-03-16,13.75
2021-03-17,12.489999771118164
2021-03-18,13.199999809265137
2021-03-19,12.470000267028809
2021-03-22,11.789999961853027
2021-03-23,11.350000381469727
2021-03-24,11.289999961853027
2021-03-25,11.899999618530273
2021-03-26,12.5
2021-03-29,11.6899995803833
2021-03-30,11.5
2021-03-31,11.300000190734863
2021-04-01,11.350000381469727
2021-04-05,11.720000267028809
2021-04-06,11.3100004196167
2021-04-07,10.720000267028809
2021-04-08,11.380000114440918
2021-04-09,11.319999694824219
2021-04-12,11.350000381469727
2021-04-13,11.460000038146973
2021-04-14,11.529999732971191
2021-04-15,11.289999961853027
2021-04-16,11.0600004196167
2021-04-19,11.029999732971191
2021-04-20,11.199999809265137
2021-04-21,11.300000190734863
2021-04-22,10.859999656677246
2021-04-23,10.899999618530273
2021-04-26,10.399999618530273
2021-04-27,10.880000114440918
2021-04-28,10.680000305175781
2021-04-29,11.25
2021-04-30,10.729999542236328
2021-05-03,10.520000457763672
2021-05-04,10.300000190734863
2021-05-05,9.789999961853027
2021-05-06,10.029999732971191
2021-05-07,10.140000343322754
2021-05-10,10.119999885559082
2021-05-11,9.9399995803833
2021-05-12,9.390000343322754
2021-05-13,9.069999694824219
2021-05-14,9.550000190734863
