,EGLE
2021-04-14,35.560001373291016
2021-04-15,35.459999084472656
2021-04-16,37.33000183105469
2021-04-19,40.959999084472656
2021-04-20,39.04999923706055
2021-04-21,45.349998474121094
2021-04-22,42.16999816894531
2021-04-23,44.400001525878906
2021-04-26,44.33000183105469
2021-04-27,45.40999984741211
2021-04-28,44.84000015258789
2021-04-29,43.060001373291016
2021-04-30,43.34000015258789
2021-05-03,46.400001525878906
2021-05-04,44.5099983215332
2021-05-05,45.540000915527344
2021-05-06,44.779998779296875
2021-05-07,48.4900016784668
2021-05-10,48.189998626708984
2021-05-11,47.5
2021-05-12,44.650001525878906
2021-05-13,44.099998474121094
2021-05-14,44.06999969482422
