,CMCT
2016-01-19,46.16999816894531
2016-01-20,48.56999969482422
2016-01-21,50.099998474121094
2016-01-22,49.650001525878906
2016-01-25,47.880001068115234
2016-01-26,48.47999954223633
2016-01-27,47.880001068115234
2016-01-28,47.25
2016-01-29,51.0
2016-02-01,51.0
2016-02-02,51.630001068115234
2016-02-03,51.2400016784668
2016-02-04,49.20000076293945
2016-02-05,49.22999954223633
2016-02-08,49.7400016784668
2016-02-09,49.7400016784668
2016-02-10,48.33000183105469
2016-02-11,49.5
2016-02-12,49.5
2016-02-16,52.91999816894531
2016-02-17,50.66999816894531
2016-02-18,50.66999816894531
2016-02-19,50.220001220703125
2016-02-22,48.36000061035156
2016-02-23,48.41999816894531
2016-02-24,48.41999816894531
2016-02-25,48.41999816894531
2016-02-26,50.81999969482422
2016-02-29,50.63999938964844
2016-03-01,48.900001525878906
2016-03-02,51.84000015258789
2016-03-03,52.20000076293945
2016-03-04,53.06999969482422
2016-03-07,53.189998626708984
2016-03-08,51.810001373291016
2016-03-09,52.11000061035156
2016-03-10,52.59000015258789
2016-03-11,51.0
2016-03-14,50.400001525878906
2016-03-15,50.54999923706055
2016-03-16,50.70000076293945
2016-03-17,49.5
2016-03-18,55.13999938964844
2016-03-21,54.900001525878906
2016-03-22,54.900001525878906
2016-03-23,54.84000015258789
2016-03-24,54.0
2016-03-28,52.04999923706055
2016-03-29,52.83000183105469
2016-03-30,54.209999084472656
2016-03-31,54.18000030517578
2016-04-01,56.43000030517578
2016-04-04,57.84000015258789
2016-04-05,56.970001220703125
2016-04-06,55.529998779296875
2016-04-07,55.529998779296875
2016-04-08,55.77000045776367
2016-04-11,55.83000183105469
2016-04-12,55.68000030517578
2016-04-13,55.68000030517578
2016-04-14,55.650001525878906
2016-04-15,56.400001525878906
2016-04-18,55.650001525878906
2016-04-19,56.310001373291016
2016-04-20,56.54999923706055
2016-04-21,56.130001068115234
2016-04-22,55.529998779296875
2016-04-25,56.58000183105469
2016-04-26,55.86000061035156
2016-04-27,56.459999084472656
2016-04-28,55.79999923706055
2016-04-29,55.83000183105469
2016-05-02,55.79999923706055
2016-05-03,56.66999816894531
2016-05-04,56.61000061035156
2016-05-05,56.66999816894531
2016-05-06,56.040000915527344
2016-05-09,56.220001220703125
2016-05-10,55.439998626708984
2016-05-11,55.20000076293945
2016-05-12,54.029998779296875
2016-05-13,54.9900016784668
2016-05-16,59.970001220703125
2016-05-17,56.849998474121094
2016-05-18,56.880001068115234
2016-05-19,56.400001525878906
2016-05-20,55.95000076293945
2016-05-23,55.95000076293945
2016-05-24,56.06999969482422
2016-05-25,55.5
2016-05-26,54.779998779296875
2016-05-27,55.20000076293945
2016-05-31,54.75
2016-06-01,55.290000915527344
2016-06-02,55.16999816894531
2016-06-03,55.04999923706055
2016-06-06,55.77000045776367
2016-06-07,54.540000915527344
2016-06-08,54.65999984741211
2016-06-09,54.93000030517578
2016-06-10,54.09000015258789
2016-06-13,54.75
2016-06-14,54.2400016784668
2016-06-15,54.84000015258789
2016-06-16,55.08000183105469
2016-06-17,57.869998931884766
2016-06-20,55.77000045776367
2016-06-21,54.959999084472656
2016-06-22,54.84000015258789
2016-06-23,54.5099983215332
2016-06-24,54.599998474121094
2016-06-27,54.27000045776367
2016-06-28,53.25
2016-06-29,51.720001220703125
2016-06-30,48.720001220703125
2016-07-01,48.36000061035156
2016-07-05,47.81999969482422
2016-07-06,46.529998779296875
2016-07-07,46.79999923706055
2016-07-08,48.599998474121094
2016-07-11,48.75
2016-07-12,48.29999923706055
2016-07-13,48.0
2016-07-14,48.0
2016-07-15,48.540000915527344
2016-07-18,48.33000183105469
2016-07-19,48.33000183105469
2016-07-20,48.150001525878906
2016-07-21,48.27000045776367
2016-07-22,48.0
2016-07-25,48.38999938964844
2016-07-26,48.47999954223633
2016-07-27,48.720001220703125
2016-07-28,49.11000061035156
2016-07-29,48.36000061035156
2016-08-01,48.41999816894531
2016-08-02,48.36000061035156
2016-08-03,48.36000061035156
2016-08-04,48.36000061035156
2016-08-05,48.56999969482422
2016-08-08,48.599998474121094
2016-08-09,48.599998474121094
2016-08-10,47.63999938964844
2016-08-11,46.5
2016-08-12,46.5
2016-08-15,47.040000915527344
2016-08-16,47.130001068115234
2016-08-17,48.0
2016-08-18,47.939998626708984
2016-08-19,47.970001220703125
2016-08-22,46.529998779296875
2016-08-23,47.34000015258789
2016-08-24,47.15999984741211
2016-08-25,46.709999084472656
2016-08-26,49.20000076293945
2016-08-29,49.04999923706055
2016-08-30,49.650001525878906
2016-08-31,50.4900016784668
2016-09-01,48.56999969482422
2016-09-02,50.43000030517578
2016-09-06,46.86000061035156
2016-09-07,47.939998626708984
2016-09-08,44.61000061035156
2016-09-09,44.369998931884766
2016-09-12,45.0
2016-09-13,44.58000183105469
2016-09-14,44.939998626708984
2016-09-15,47.220001220703125
2016-09-16,46.380001068115234
2016-09-19,46.2599983215332
2016-09-20,46.349998474121094
2016-09-21,48.900001525878906
2016-09-22,47.90999984741211
2016-09-23,46.79999923706055
2016-09-26,45.84000015258789
2016-09-27,46.86000061035156
2016-09-28,46.22999954223633
2016-09-29,45.959999084472656
2016-09-30,46.08000183105469
2016-10-03,47.25
2016-10-04,46.7400016784668
2016-10-05,46.5
2016-10-06,46.619998931884766
2016-10-07,46.20000076293945
2016-10-10,46.02000045776367
2016-10-11,45.93000030517578
2016-10-12,46.08000183105469
2016-10-13,46.5
2016-10-14,46.5
2016-10-17,46.20000076293945
2016-10-18,46.20000076293945
2016-10-19,46.650001525878906
2016-10-20,46.349998474121094
2016-10-21,46.20000076293945
2016-10-24,46.20000076293945
2016-10-25,46.349998474121094
2016-10-26,47.400001525878906
2016-10-27,46.349998474121094
2016-10-28,46.349998474121094
2016-10-31,46.04999923706055
2016-11-01,45.900001525878906
2016-11-02,45.900001525878906
2016-11-03,45.75
2016-11-04,46.650001525878906
2016-11-07,47.400001525878906
2016-11-08,47.400001525878906
2016-11-09,45.9900016784668
2016-11-10,45.900001525878906
2016-11-11,45.599998474121094
2016-11-14,46.79999923706055
2016-11-15,47.25
2016-11-16,46.5
2016-11-17,45.45000076293945
2016-11-18,46.04999923706055
2016-11-21,46.04999923706055
2016-11-22,45.75
2016-11-23,46.04999923706055
2016-11-25,46.04999923706055
2016-11-28,46.04999923706055
2016-11-29,46.349998474121094
2016-11-30,45.75
2016-12-01,45.75
2016-12-02,45.900001525878906
2016-12-05,46.04999923706055
2016-12-06,46.79999923706055
2016-12-07,45.75
2016-12-08,46.04999923706055
2016-12-09,45.900001525878906
2016-12-12,46.95000076293945
2016-12-13,46.349998474121094
2016-12-14,46.95000076293945
2016-12-15,45.900001525878906
2016-12-16,46.5
2016-12-19,46.349998474121094
2016-12-20,46.290000915527344
2016-12-21,47.099998474121094
2016-12-22,47.099998474121094
2016-12-23,47.099998474121094
2016-12-27,47.849998474121094
2016-12-28,47.849998474121094
2016-12-29,47.099998474121094
2016-12-30,46.349998474121094
2017-01-03,47.099998474121094
2017-01-04,46.95000076293945
2017-01-05,46.79999923706055
2017-01-06,47.099998474121094
2017-01-09,47.099998474121094
2017-01-10,47.099998474121094
2017-01-11,47.099998474121094
2017-01-12,47.099998474121094
2017-01-13,47.400001525878906
2017-01-17,47.25
2017-01-18,47.310001373291016
2017-01-19,46.95000076293945
2017-01-20,46.95000076293945
2017-01-23,46.95000076293945
2017-01-24,46.79999923706055
2017-01-25,46.79999923706055
2017-01-26,46.650001525878906
2017-01-27,46.5
2017-01-30,47.099998474121094
2017-01-31,46.349998474121094
2017-02-01,46.650001525878906
2017-02-02,47.099998474121094
2017-02-03,47.099998474121094
2017-02-06,46.5
2017-02-07,46.5
2017-02-08,46.79999923706055
2017-02-09,46.380001068115234
2017-02-10,46.95000076293945
2017-02-13,46.95000076293945
2017-02-14,46.560001373291016
2017-02-15,46.88999938964844
2017-02-16,46.20000076293945
2017-02-17,46.79999923706055
2017-02-21,46.95000076293945
2017-02-22,46.95000076293945
2017-02-23,46.95000076293945
2017-02-24,47.099998474121094
2017-02-27,47.099998474121094
2017-02-28,47.099998474121094
2017-03-01,47.099998474121094
2017-03-02,47.099998474121094
2017-03-03,46.83000183105469
2017-03-06,46.79999923706055
2017-03-07,47.040000915527344
2017-03-08,46.79999923706055
2017-03-09,47.54999923706055
2017-03-10,49.349998474121094
2017-03-13,49.20000076293945
2017-03-14,49.20000076293945
2017-03-15,48.29999923706055
2017-03-16,49.5
2017-03-17,49.5
2017-03-20,48.599998474121094
2017-03-21,48.599998474121094
2017-03-22,49.79999923706055
2017-03-23,47.849998474121094
2017-03-24,49.04999923706055
2017-03-27,48.150001525878906
2017-03-28,48.869998931884766
2017-03-29,48.45000076293945
2017-03-30,48.9900016784668
2017-03-31,48.29999923706055
2017-04-03,48.45000076293945
2017-04-04,48.75
2017-04-05,49.04999923706055
2017-04-06,49.349998474121094
2017-04-07,48.900001525878906
2017-04-10,48.75
2017-04-11,49.349998474121094
2017-04-12,49.5
2017-04-13,49.560001373291016
2017-04-17,49.349998474121094
2017-04-18,48.93000030517578
2017-04-19,49.22999954223633
2017-04-20,49.290000915527344
2017-04-21,49.79999923706055
2017-04-24,49.20000076293945
2017-04-25,48.0
2017-04-26,48.029998779296875
2017-04-27,48.599998474121094
2017-04-28,48.150001525878906
2017-05-01,47.849998474121094
2017-05-02,46.95000076293945
2017-05-03,46.20000076293945
2017-05-04,45.779998779296875
2017-05-05,46.349998474121094
2017-05-08,47.130001068115234
2017-05-09,46.349998474121094
2017-05-10,47.099998474121094
2017-05-11,46.650001525878906
2017-05-12,46.650001525878906
2017-05-15,47.54999923706055
2017-05-16,46.79999923706055
2017-05-17,47.040000915527344
2017-05-18,47.54999923706055
2017-05-19,47.54999923706055
2017-05-22,46.79999923706055
2017-05-23,46.79999923706055
2017-05-24,46.79999923706055
2017-05-25,46.650001525878906
2017-05-26,49.5
2017-05-30,46.650001525878906
2017-05-31,47.400001525878906
2017-06-01,47.25
2017-06-02,47.400001525878906
2017-06-05,47.400001525878906
2017-06-06,47.099998474121094
2017-06-07,46.5
2017-06-08,46.95000076293945
2017-06-09,46.95000076293945
2017-06-12,50.81999969482422
2017-06-13,56.849998474121094
2017-06-14,57.150001525878906
2017-06-15,56.400001525878906
2017-06-16,52.04999923706055
2017-06-19,49.95000076293945
2017-06-20,49.650001525878906
2017-06-21,48.29999923706055
2017-06-22,47.849998474121094
2017-06-23,47.70000076293945
2017-06-26,46.349998474121094
2017-06-27,48.29999923706055
2017-06-28,47.099998474121094
2017-06-29,45.45000076293945
2017-06-30,47.70000076293945
2017-07-03,47.70000076293945
2017-07-05,46.349998474121094
2017-07-06,47.849998474121094
2017-07-07,46.95000076293945
2017-07-10,47.06999969482422
2017-07-11,46.349998474121094
2017-07-12,46.04999923706055
2017-07-13,46.04999923706055
2017-07-14,46.5
2017-07-17,46.04999923706055
2017-07-18,47.54999923706055
2017-07-19,47.15999984741211
2017-07-20,48.45000076293945
2017-07-21,48.45000076293945
2017-07-24,49.650001525878906
2017-07-25,49.79999923706055
2017-07-26,49.20000076293945
2017-07-27,48.45000076293945
2017-07-28,48.75
2017-07-31,49.95000076293945
2017-08-01,49.11000061035156
2017-08-02,48.41999816894531
2017-08-03,49.04999923706055
2017-08-04,48.150001525878906
2017-08-07,48.0
2017-08-08,46.86000061035156
2017-08-09,46.95000076293945
2017-08-10,47.189998626708984
2017-08-11,47.400001525878906
2017-08-14,47.25
2017-08-15,48.45000076293945
2017-08-16,47.81999969482422
2017-08-17,47.25
2017-08-18,46.349998474121094
2017-08-21,47.189998626708984
2017-08-22,47.189998626708984
2017-08-23,46.5
2017-08-24,46.349998474121094
2017-08-25,47.099998474121094
2017-08-28,46.349998474121094
2017-08-29,47.040000915527344
2017-08-30,47.25
2017-08-31,46.95000076293945
2017-09-01,47.400001525878906
2017-09-05,50.099998474121094
2017-09-06,49.650001525878906
2017-09-07,49.95000076293945
2017-09-08,54.0
2017-09-11,56.849998474121094
2017-09-12,58.04999923706055
2017-09-13,58.5
2017-09-14,59.25
2017-09-15,56.099998474121094
2017-09-18,54.29999923706055
2017-09-19,53.099998474121094
2017-09-20,53.849998474121094
2017-09-21,54.900001525878906
2017-09-22,54.599998474121094
2017-09-25,53.849998474121094
2017-09-26,55.20000076293945
2017-09-27,51.150001525878906
2017-09-28,50.099998474121094
2017-09-29,50.400001525878906
2017-10-02,50.70000076293945
2017-10-03,50.25
2017-10-04,50.849998474121094
2017-10-05,50.25
2017-10-06,50.400001525878906
2017-10-09,50.70000076293945
2017-10-10,51.0
2017-10-11,51.150001525878906
2017-10-12,50.70000076293945
2017-10-13,51.599998474121094
2017-10-16,51.75
2017-10-17,50.54999923706055
2017-10-18,50.099998474121094
2017-10-19,49.650001525878906
2017-10-20,50.54999923706055
2017-10-23,49.20000076293945
2017-10-24,49.04999923706055
2017-10-25,49.20000076293945
2017-10-26,49.20000076293945
2017-10-27,49.79999923706055
2017-10-30,49.650001525878906
2017-10-31,50.25
2017-11-01,52.04999923706055
2017-11-02,51.150001525878906
2017-11-03,50.70000076293945
2017-11-06,50.70000076293945
2017-11-07,50.849998474121094
2017-11-08,51.29999923706055
2017-11-09,52.79999923706055
2017-11-10,53.099998474121094
2017-11-13,54.150001525878906
2017-11-14,53.849998474121094
2017-11-15,53.54999923706055
2017-11-16,53.70000076293945
2017-11-17,54.0
2017-11-20,54.150001525878906
2017-11-21,54.150001525878906
2017-11-22,51.599998474121094
2017-11-24,53.849998474121094
2017-11-27,51.45000076293945
2017-11-28,51.45000076293945
2017-11-29,52.04999923706055
2017-11-30,53.400001525878906
2017-12-01,52.349998474121094
2017-12-04,53.849998474121094
2017-12-05,53.849998474121094
2017-12-06,53.849998474121094
2017-12-07,55.349998474121094
2017-12-08,56.849998474121094
2017-12-11,57.29999923706055
2017-12-12,59.25
2017-12-13,59.25
2017-12-14,59.099998474121094
2017-12-15,58.5
2017-12-18,58.650001525878906
2017-12-19,57.29999923706055
2017-12-20,58.290000915527344
2017-12-21,58.20000076293945
2017-12-22,58.650001525878906
2017-12-26,59.54999923706055
2017-12-27,60.45000076293945
2017-12-28,58.20000076293945
2017-12-29,57.29999923706055
2018-01-02,56.70000076293945
2018-01-03,57.599998474121094
2018-01-04,55.5
2018-01-05,51.150001525878906
2018-01-08,52.5
2018-01-09,54.75
2018-01-10,53.54999923706055
2018-01-11,55.5
2018-01-12,55.5
2018-01-16,55.04999923706055
2018-01-17,53.849998474121094
2018-01-18,53.54999923706055
2018-01-19,53.70000076293945
2018-01-22,52.20000076293945
2018-01-23,51.29999923706055
2018-01-24,51.29999923706055
2018-01-25,50.70000076293945
2018-01-26,51.150001525878906
2018-01-29,51.150001525878906
2018-01-30,50.400001525878906
2018-01-31,51.150001525878906
2018-02-01,50.70000076293945
2018-02-02,50.099998474121094
2018-02-05,49.349998474121094
2018-02-06,50.099998474121094
2018-02-07,49.20000076293945
2018-02-08,48.599998474121094
2018-02-09,48.75
2018-02-12,49.79999923706055
2018-02-13,51.45000076293945
2018-02-14,52.79999923706055
2018-02-15,50.54999923706055
2018-02-16,50.4900016784668
2018-02-20,50.25
2018-02-21,49.349998474121094
2018-02-22,49.20000076293945
2018-02-23,48.900001525878906
2018-02-26,47.25
2018-02-27,48.0
2018-02-28,47.099998474121094
2018-03-01,46.20000076293945
2018-03-02,46.5
2018-03-05,45.45000076293945
2018-03-06,44.400001525878906
2018-03-07,45.29999923706055
2018-03-08,45.29999923706055
2018-03-09,46.04999923706055
2018-03-12,46.20000076293945
2018-03-13,46.5
2018-03-14,47.099998474121094
2018-03-15,46.79999923706055
2018-03-16,46.650001525878906
2018-03-19,46.20000076293945
2018-03-20,44.25
2018-03-21,44.25
2018-03-22,44.400001525878906
2018-03-23,43.5
2018-03-26,36.45000076293945
2018-03-27,36.0
2018-03-28,36.900001525878906
2018-03-29,37.95000076293945
2018-04-02,40.5
2018-04-03,41.25
2018-04-04,42.29999923706055
2018-04-05,42.150001525878906
2018-04-06,41.54999923706055
2018-04-09,42.599998474121094
2018-04-10,42.47999954223633
2018-04-11,43.79999923706055
2018-04-12,44.400001525878906
2018-04-13,44.849998474121094
2018-04-16,45.0
2018-04-17,46.04999923706055
2018-04-18,46.04999923706055
2018-04-19,44.25
2018-04-20,44.70000076293945
2018-04-23,44.54999923706055
2018-04-24,45.0
2018-04-25,44.70000076293945
2018-04-26,44.25
2018-04-27,45.599998474121094
2018-04-30,44.54999923706055
2018-05-01,45.29999923706055
2018-05-02,43.95000076293945
2018-05-03,44.400001525878906
2018-05-04,45.29999923706055
2018-05-07,44.849998474121094
2018-05-08,44.400001525878906
2018-05-09,44.849998474121094
2018-05-10,44.400001525878906
2018-05-11,45.45000076293945
2018-05-14,44.25
2018-05-15,44.400001525878906
2018-05-16,44.400001525878906
2018-05-17,44.400001525878906
2018-05-18,45.150001525878906
2018-05-21,44.25
2018-05-22,44.400001525878906
2018-05-23,45.75
2018-05-24,45.599998474121094
2018-05-25,45.599998474121094
2018-05-29,44.849998474121094
2018-05-30,44.54999923706055
2018-05-31,44.70000076293945
2018-06-01,44.54999923706055
2018-06-04,44.400001525878906
2018-06-05,44.400001525878906
2018-06-06,44.849998474121094
2018-06-07,45.0
2018-06-08,45.150001525878906
2018-06-11,44.849998474121094
2018-06-12,45.0
2018-06-13,44.849998474121094
2018-06-14,43.83000183105469
2018-06-15,43.04999923706055
2018-06-18,44.040000915527344
2018-06-19,44.849998474121094
2018-06-20,43.349998474121094
2018-06-21,42.75
2018-06-22,43.02000045776367
2018-06-25,43.5
2018-06-26,43.650001525878906
2018-06-27,44.72999954223633
2018-06-28,45.29999923706055
2018-06-29,45.29999923706055
2018-07-02,45.150001525878906
2018-07-03,45.0
2018-07-05,45.150001525878906
2018-07-06,45.150001525878906
2018-07-09,45.29999923706055
2018-07-10,44.400001525878906
2018-07-11,45.150001525878906
2018-07-12,45.29999923706055
2018-07-13,45.75
2018-07-16,45.75
2018-07-17,45.75
2018-07-18,45.75
2018-07-19,45.45000076293945
2018-07-20,45.900001525878906
2018-07-23,46.04999923706055
2018-07-24,45.45000076293945
2018-07-25,45.75
2018-07-26,46.04999923706055
2018-07-27,45.900001525878906
2018-07-30,46.04999923706055
2018-07-31,45.45000076293945
2018-08-01,45.540000915527344
2018-08-02,45.0
2018-08-03,45.150001525878906
2018-08-06,45.0
2018-08-07,45.0
2018-08-08,46.04999923706055
2018-08-09,46.20000076293945
2018-08-10,46.20000076293945
2018-08-13,45.75
2018-08-14,45.75
2018-08-15,45.75
2018-08-16,45.0
2018-08-17,45.599998474121094
2018-08-20,45.75
2018-08-21,45.75
2018-08-22,45.75
2018-08-23,45.75
2018-08-24,46.5
2018-08-27,46.5
2018-08-28,45.900001525878906
2018-08-29,46.04999923706055
2018-08-30,46.79999923706055
2018-08-31,46.79999923706055
2018-09-04,46.79999923706055
2018-09-05,45.0
2018-09-06,45.75
2018-09-07,45.0
2018-09-10,42.75
2018-09-11,42.0
2018-09-12,41.54999923706055
2018-09-13,42.0
2018-09-14,40.650001525878906
2018-09-17,40.04999923706055
2018-09-18,40.650001525878906
2018-09-19,38.70000076293945
2018-09-20,39.0
2018-09-21,42.150001525878906
2018-09-24,42.150001525878906
2018-09-25,42.900001525878906
2018-09-26,41.70000076293945
2018-09-27,41.70000076293945
2018-09-28,42.0
2018-10-01,42.47999954223633
2018-10-02,42.45000076293945
2018-10-03,44.25
2018-10-04,43.5
2018-10-05,50.90999984741211
2018-10-08,50.54999923706055
2018-10-09,52.2599983215332
2018-10-10,51.2400016784668
2018-10-11,50.66999816894531
2018-10-12,50.25
2018-10-15,50.310001373291016
2018-10-16,50.459999084472656
2018-10-17,51.0
2018-10-18,50.880001068115234
2018-10-19,50.72999954223633
2018-10-22,51.119998931884766
2018-10-23,51.45000076293945
2018-10-24,51.0
2018-10-25,52.290000915527344
2018-10-26,51.29999923706055
2018-10-29,51.599998474121094
2018-10-30,51.869998931884766
2018-10-31,51.900001525878906
2018-11-01,53.310001373291016
2018-11-02,53.130001068115234
2018-11-05,52.529998779296875
2018-11-06,52.290000915527344
2018-11-07,52.439998626708984
2018-11-08,52.22999954223633
2018-11-09,52.349998474121094
2018-11-12,52.470001220703125
2018-11-13,52.349998474121094
2018-11-14,52.40999984741211
2018-11-15,52.439998626708984
2018-11-16,51.9900016784668
2018-11-19,50.58000183105469
2018-11-20,50.70000076293945
2018-11-21,51.720001220703125
2018-11-23,51.75
2018-11-26,51.18000030517578
2018-11-27,51.869998931884766
2018-11-28,51.720001220703125
2018-11-29,51.720001220703125
2018-11-30,52.31999969482422
2018-12-03,51.869998931884766
2018-12-04,51.0
2018-12-06,51.150001525878906
2018-12-07,51.09000015258789
2018-12-10,51.0
2018-12-11,52.02000045776367
2018-12-12,50.58000183105469
2018-12-13,50.25
2018-12-14,49.95000076293945
2018-12-17,49.95000076293945
2018-12-18,48.869998931884766
2018-12-19,48.599998474121094
2018-12-20,49.560001373291016
2018-12-21,44.220001220703125
2018-12-24,44.099998474121094
2018-12-26,45.0
2018-12-27,44.54999923706055
2018-12-28,44.70000076293945
2018-12-31,45.540000915527344
2019-01-02,51.29999923706055
2019-01-03,45.45000076293945
2019-01-04,48.2400016784668
2019-01-07,48.2400016784668
2019-01-08,48.2400016784668
2019-01-09,48.75
2019-01-10,48.75
2019-01-11,49.290000915527344
2019-01-14,52.13999938964844
2019-01-15,51.0
2019-01-16,52.13999938964844
2019-01-17,52.83000183105469
2019-01-18,52.650001525878906
2019-01-22,52.08000183105469
2019-01-23,51.93000030517578
2019-01-24,53.06999969482422
2019-01-25,52.20000076293945
2019-01-28,52.04999923706055
2019-01-29,52.95000076293945
2019-01-30,52.95000076293945
2019-01-31,53.099998474121094
2019-02-01,53.90999984741211
2019-02-04,51.45000076293945
2019-02-05,52.290000915527344
2019-02-06,52.5
2019-02-07,52.91999816894531
2019-02-08,52.5
2019-02-11,52.95000076293945
2019-02-12,53.099998474121094
2019-02-13,52.5
2019-02-14,53.189998626708984
2019-02-15,52.04999923706055
2019-02-19,53.130001068115234
2019-02-20,53.099998474121094
2019-02-21,53.849998474121094
2019-02-22,53.81999969482422
2019-02-25,53.369998931884766
2019-02-26,54.029998779296875
2019-02-27,54.029998779296875
2019-02-28,54.689998626708984
2019-03-01,54.65999984741211
2019-03-04,54.0
2019-03-05,54.5099983215332
2019-03-06,54.65999984741211
2019-03-07,52.95000076293945
2019-03-08,55.20000076293945
2019-03-11,54.779998779296875
2019-03-12,55.439998626708984
2019-03-13,55.79999923706055
2019-03-14,55.650001525878906
2019-03-15,54.75
2019-03-18,55.16999816894531
2019-03-19,55.16999816894531
2019-03-20,54.47999954223633
2019-03-21,56.220001220703125
2019-03-22,55.20000076293945
2019-03-25,53.70000076293945
2019-03-26,54.599998474121094
2019-03-27,56.369998931884766
2019-03-28,55.20000076293945
2019-03-29,54.869998931884766
2019-04-01,56.849998474121094
2019-04-02,55.5
2019-04-03,55.5
2019-04-04,56.369998931884766
2019-04-05,57.84000015258789
2019-04-08,58.470001220703125
2019-04-09,57.689998626708984
2019-04-10,59.0099983215332
2019-04-11,58.650001525878906
2019-04-12,58.79999923706055
2019-04-15,58.5
2019-04-16,59.25
2019-04-17,57.18000030517578
2019-04-18,57.599998474121094
2019-04-22,56.70000076293945
2019-04-23,57.41999816894531
2019-04-24,56.06999969482422
2019-04-25,55.79999923706055
2019-04-26,55.79999923706055
2019-04-29,58.5
2019-04-30,58.04999923706055
2019-05-01,56.25
2019-05-02,56.25
2019-05-03,56.25
2019-05-06,56.130001068115234
2019-05-07,56.130001068115234
2019-05-08,58.2599983215332
2019-05-09,58.290000915527344
2019-05-10,58.04999923706055
2019-05-13,58.02000045776367
2019-05-14,58.619998931884766
2019-05-15,58.95000076293945
2019-05-16,59.4900016784668
2019-05-17,58.5
2019-05-20,60.599998474121094
2019-05-21,60.0
2019-05-22,60.2400016784668
2019-05-23,60.029998779296875
2019-05-24,59.25
2019-05-28,58.91999816894531
2019-05-29,58.13999938964844
2019-05-30,63.599998474121094
2019-05-31,63.0
2019-06-03,62.369998931884766
2019-06-04,61.83000183105469
2019-06-05,63.0
2019-06-06,60.27000045776367
2019-06-07,60.029998779296875
2019-06-10,61.5
2019-06-11,61.5
2019-06-12,61.5
2019-06-13,62.400001525878906
2019-06-14,62.54999923706055
2019-06-17,62.06999969482422
2019-06-18,62.099998474121094
2019-06-19,62.400001525878906
2019-06-20,62.400001525878906
2019-06-21,58.08000183105469
2019-06-24,57.869998931884766
2019-06-25,57.630001068115234
2019-06-26,58.83000183105469
2019-06-27,59.970001220703125
2019-06-28,61.86000061035156
2019-07-01,62.25
2019-07-02,62.400001525878906
2019-07-03,61.709999084472656
2019-07-05,61.439998626708984
2019-07-08,61.86000061035156
2019-07-09,62.040000915527344
2019-07-10,61.11000061035156
2019-07-11,60.75
2019-07-12,60.060001373291016
2019-07-15,60.900001525878906
2019-07-16,61.08000183105469
2019-07-17,61.83000183105469
2019-07-18,60.75
2019-07-19,60.09000015258789
2019-07-22,60.540000915527344
2019-07-23,60.959999084472656
2019-07-24,60.150001525878906
2019-07-25,60.9900016784668
2019-07-26,61.560001373291016
2019-07-29,61.13999938964844
2019-07-30,62.25
2019-07-31,61.13999938964844
2019-08-01,60.9900016784668
2019-08-02,62.099998474121094
2019-08-05,60.900001525878906
2019-08-06,60.150001525878906
2019-08-07,60.779998779296875
2019-08-08,60.150001525878906
2019-08-09,65.43000030517578
2019-08-12,65.58000183105469
2019-08-13,67.5
2019-08-14,67.37999725341797
2019-08-15,66.9000015258789
2019-08-16,65.4000015258789
2019-08-19,62.25
2019-08-20,60.75
2019-08-21,59.189998626708984
2019-08-22,59.220001220703125
2019-08-23,58.5
2019-08-26,59.400001525878906
2019-08-27,59.099998474121094
2019-08-28,59.310001373291016
2019-08-29,59.130001068115234
2019-08-30,60.0
2019-09-03,16.420000076293945
2019-09-04,16.440000534057617
2019-09-05,16.0
2019-09-06,15.729999542236328
2019-09-09,15.640000343322754
2019-09-10,15.710000038146973
2019-09-11,15.930000305175781
2019-09-12,16.15999984741211
2019-09-13,16.1299991607666
2019-09-16,16.209999084472656
2019-09-17,16.389999389648438
2019-09-18,15.859999656677246
2019-09-19,15.350000381469727
2019-09-20,15.5
2019-09-23,15.729999542236328
2019-09-24,15.489999771118164
2019-09-25,15.680000305175781
2019-09-26,15.75
2019-09-27,15.359999656677246
2019-09-30,15.5
2019-10-01,15.239999771118164
2019-10-02,15.479999542236328
2019-10-03,15.039999961853027
2019-10-04,14.989999771118164
2019-10-07,14.760000228881836
2019-10-08,14.59000015258789
2019-10-09,14.59000015258789
2019-10-10,14.350000381469727
2019-10-11,14.470000267028809
2019-10-14,14.710000038146973
2019-10-15,14.729999542236328
2019-10-16,14.630000114440918
2019-10-17,14.670000076293945
2019-10-18,14.609999656677246
2019-10-21,14.529999732971191
2019-10-22,14.619999885559082
2019-10-23,14.579999923706055
2019-10-24,14.600000381469727
2019-10-25,14.600000381469727
2019-10-28,14.710000038146973
2019-10-29,14.800000190734863
2019-10-30,14.800000190734863
2019-10-31,14.550000190734863
2019-11-01,14.5600004196167
2019-11-04,14.600000381469727
2019-11-05,14.640000343322754
2019-11-06,14.5
2019-11-07,14.4399995803833
2019-11-08,14.25
2019-11-11,14.5
2019-11-12,14.5
2019-11-13,14.59000015258789
2019-11-14,14.470000267028809
2019-11-15,14.210000038146973
2019-11-18,14.289999961853027
2019-11-19,14.5
2019-11-20,14.420000076293945
2019-11-21,14.470000267028809
2019-11-22,14.319999694824219
2019-11-25,14.34000015258789
2019-11-26,14.399999618530273
2019-11-27,14.470000267028809
2019-11-29,14.5
2019-12-02,14.289999961853027
2019-12-03,14.279999732971191
2019-12-04,14.380000114440918
