,ALTO
2020-06-25,0.699999988079071
2020-06-26,0.6499999761581421
2020-06-29,0.6600000262260437
2020-06-30,0.7099999785423279
2020-07-01,0.7400000095367432
2020-07-02,0.7699999809265137
2020-07-06,0.7400000095367432
2020-07-07,0.7400000095367432
2020-07-08,0.7300000190734863
2020-07-09,0.7400000095367432
2020-07-10,0.75
2020-07-13,0.7200000286102295
2020-07-14,0.75
2020-07-15,0.7599999904632568
2020-07-16,0.7599999904632568
2020-07-17,0.800000011920929
2020-07-20,0.8299999833106995
2020-07-21,0.8999999761581421
2020-07-22,0.9900000095367432
2020-07-23,1.1200000047683716
2020-07-24,1.059999942779541
2020-07-27,1.2799999713897705
2020-07-28,1.399999976158142
2020-07-29,1.75
2020-07-30,2.3499999046325684
2020-07-31,2.3499999046325684
2020-08-03,2.130000114440918
2020-08-04,1.899999976158142
2020-08-05,2.5299999713897705
2020-08-06,2.7699999809265137
2020-08-07,2.690000057220459
2020-08-10,3.240000009536743
2020-08-11,3.5
2020-08-12,4.059999942779541
2020-08-13,3.7699999809265137
2020-08-14,3.4200000762939453
2020-08-17,4.460000038146973
2020-08-18,5.059999942779541
2020-08-19,4.650000095367432
2020-08-20,4.889999866485596
2020-08-21,4.099999904632568
2020-08-24,4.110000133514404
2020-08-25,4.019999980926514
2020-08-26,3.319999933242798
2020-08-27,3.799999952316284
2020-08-28,4.139999866485596
2020-08-31,3.9600000381469727
2020-09-01,4.380000114440918
2020-09-02,4.519999980926514
2020-09-03,4.03000020980835
2020-09-04,4.21999979019165
2020-09-08,4.150000095367432
2020-09-09,4.619999885559082
2020-09-10,4.579999923706055
2020-09-11,4.630000114440918
2020-09-14,5.0
2020-09-15,4.800000190734863
2020-09-16,6.070000171661377
2020-09-17,6.099999904632568
2020-09-18,7.099999904632568
2020-09-21,7.710000038146973
2020-09-22,8.0
2020-09-23,7.349999904632568
2020-09-24,6.630000114440918
2020-09-25,6.559999942779541
2020-09-28,6.630000114440918
2020-09-29,7.860000133514404
2020-09-30,7.309999942779541
2020-10-01,7.849999904632568
2020-10-02,7.46999979019165
2020-10-05,8.399999618530273
2020-10-06,8.489999771118164
2020-10-07,8.800000190734863
2020-10-08,8.90999984741211
2020-10-09,8.829999923706055
2020-10-12,8.359999656677246
2020-10-13,8.920000076293945
2020-10-14,9.550000190734863
2020-10-15,9.699999809265137
2020-10-16,10.149999618530273
2020-10-19,10.829999923706055
2020-10-20,10.640000343322754
2020-10-21,10.630000114440918
2020-10-22,9.109999656677246
2020-10-23,8.869999885559082
2020-10-26,7.920000076293945
2020-10-27,7.28000020980835
2020-10-28,6.179999828338623
2020-10-29,6.429999828338623
2020-10-30,6.090000152587891
2020-11-02,6.119999885559082
2020-11-03,5.980000019073486
2020-11-04,5.679999828338623
2020-11-05,7.179999828338623
2020-11-06,6.739999771118164
2020-11-09,5.840000152587891
2020-11-10,5.789999961853027
2020-11-11,5.820000171661377
2020-11-12,5.619999885559082
2020-11-13,5.730000019073486
2020-11-16,5.730000019073486
2020-11-17,5.860000133514404
2020-11-18,5.550000190734863
2020-11-19,5.619999885559082
2020-11-20,5.900000095367432
2020-11-23,6.789999961853027
2020-11-24,6.809999942779541
2020-11-25,6.710000038146973
2020-11-27,6.690000057220459
2020-11-30,6.130000114440918
2020-12-01,5.989999771118164
2020-12-02,5.769999980926514
2020-12-03,6.039999961853027
2020-12-04,6.619999885559082
2020-12-07,6.0
2020-12-08,6.389999866485596
2020-12-09,6.090000152587891
2020-12-10,6.010000228881836
2020-12-11,5.920000076293945
2020-12-14,5.929999828338623
2020-12-15,6.239999771118164
2020-12-16,6.019999980926514
2020-12-17,5.809999942779541
2020-12-18,5.809999942779541
2020-12-21,6.289999961853027
2020-12-22,6.239999771118164
2020-12-23,6.46999979019165
2020-12-24,6.010000228881836
2020-12-28,6.150000095367432
2020-12-29,5.75
2020-12-30,5.690000057220459
2020-12-31,5.429999828338623
2021-01-04,5.699999809265137
2021-01-05,6.210000038146973
2021-01-06,6.079999923706055
2021-01-07,6.139999866485596
2021-01-08,6.230000019073486
2021-01-11,6.320000171661377
2021-01-12,6.75
2021-01-13,7.300000190734863
2021-01-14,7.420000076293945
2021-01-15,6.920000076293945
2021-01-19,7.099999904632568
2021-01-20,6.809999942779541
2021-01-21,6.460000038146973
2021-01-22,6.75
2021-01-25,7.389999866485596
2021-01-26,7.539999961853027
2021-01-27,6.880000114440918
2021-01-28,6.860000133514404
2021-01-29,6.78000020980835
2021-02-01,6.710000038146973
2021-02-02,6.710000038146973
2021-02-03,7.300000190734863
2021-02-04,7.230000019073486
2021-02-05,7.650000095367432
2021-02-08,7.71999979019165
2021-02-09,7.670000076293945
2021-02-10,8.039999961853027
2021-02-11,7.590000152587891
2021-02-12,7.46999979019165
2021-02-16,7.300000190734863
2021-02-17,6.960000038146973
2021-02-18,6.570000171661377
2021-02-19,6.960000038146973
2021-02-22,6.690000057220459
2021-02-23,6.389999866485596
2021-02-24,6.75
2021-02-25,6.300000190734863
2021-02-26,6.480000019073486
2021-03-01,7.139999866485596
2021-03-02,7.090000152587891
2021-03-03,6.889999866485596
2021-03-04,6.559999942779541
2021-03-05,6.329999923706055
2021-03-08,6.860000133514404
2021-03-09,7.309999942779541
2021-03-10,7.28000020980835
2021-03-11,6.059999942779541
2021-03-12,5.920000076293945
2021-03-15,5.679999828338623
2021-03-16,5.880000114440918
2021-03-17,5.989999771118164
2021-03-18,5.760000228881836
2021-03-19,6.289999961853027
2021-03-22,6.400000095367432
2021-03-23,5.739999771118164
2021-03-24,5.71999979019165
2021-03-25,5.369999885559082
2021-03-26,5.619999885559082
2021-03-29,5.110000133514404
2021-03-30,5.039999961853027
2021-03-31,5.429999828338623
2021-04-01,5.659999847412109
2021-04-05,5.71999979019165
2021-04-06,5.869999885559082
2021-04-07,5.78000020980835
2021-04-08,5.769999980926514
2021-04-09,5.239999771118164
2021-04-12,5.159999847412109
2021-04-13,5.03000020980835
2021-04-14,5.03000020980835
2021-04-15,5.039999961853027
2021-04-16,4.940000057220459
2021-04-19,4.920000076293945
2021-04-20,4.730000019073486
2021-04-21,5.130000114440918
2021-04-22,5.110000133514404
2021-04-23,5.130000114440918
2021-04-26,5.440000057220459
2021-04-27,5.570000171661377
2021-04-28,5.789999961853027
2021-04-29,5.820000171661377
2021-04-30,5.559999942779541
2021-05-03,5.960000038146973
2021-05-04,5.889999866485596
2021-05-05,5.960000038146973
2021-05-06,5.869999885559082
2021-05-07,5.760000228881836
2021-05-10,5.460000038146973
2021-05-11,5.650000095367432
2021-05-12,5.329999923706055
2021-05-13,4.980000019073486
2021-05-14,5.179999828338623
