,BANF
2014-05-20,28.5
2014-05-21,28.579999923706055
2014-05-22,29.0
2014-05-23,29.30500030517578
2014-05-27,29.719999313354492
2014-05-28,29.34000015258789
2014-05-29,29.600000381469727
2014-05-30,29.704999923706055
2014-06-02,29.829999923706055
2014-06-03,29.665000915527344
2014-06-04,29.44499969482422
2014-06-05,30.44499969482422
2014-06-06,30.4950008392334
2014-06-09,30.885000228881836
2014-06-10,30.795000076293945
2014-06-11,30.354999542236328
2014-06-12,30.350000381469727
2014-06-13,30.405000686645508
2014-06-16,30.364999771118164
2014-06-17,30.934999465942383
2014-06-18,31.079999923706055
2014-06-19,30.959999084472656
2014-06-20,31.024999618530273
2014-06-23,30.610000610351562
2014-06-24,30.809999465942383
2014-06-25,31.084999084472656
2014-06-26,31.0049991607666
2014-06-27,31.075000762939453
2014-06-30,30.950000762939453
2014-07-01,31.489999771118164
2014-07-02,31.30500030517578
2014-07-03,31.68000030517578
2014-07-07,31.31999969482422
2014-07-08,30.84000015258789
2014-07-09,30.915000915527344
2014-07-10,30.469999313354492
2014-07-11,30.40999984741211
2014-07-14,30.405000686645508
2014-07-15,30.5049991607666
2014-07-16,30.315000534057617
2014-07-17,29.850000381469727
2014-07-18,31.0
2014-07-21,30.844999313354492
2014-07-22,30.764999389648438
2014-07-23,30.530000686645508
2014-07-24,30.665000915527344
2014-07-25,30.420000076293945
2014-07-28,30.424999237060547
2014-07-29,30.28499984741211
2014-07-30,30.93000030517578
2014-07-31,30.450000762939453
2014-08-01,30.065000534057617
2014-08-04,30.354999542236328
2014-08-05,30.594999313354492
2014-08-06,30.53499984741211
2014-08-07,30.0
2014-08-08,30.239999771118164
2014-08-11,30.385000228881836
2014-08-12,30.209999084472656
2014-08-13,30.09000015258789
2014-08-14,30.325000762939453
2014-08-15,30.1299991607666
2014-08-18,30.6200008392334
2014-08-19,30.65999984741211
2014-08-20,30.3799991607666
2014-08-21,31.024999618530273
2014-08-22,31.125
2014-08-25,31.770000457763672
2014-08-26,32.0
2014-08-27,31.899999618530273
2014-08-28,31.71500015258789
2014-08-29,31.81999969482422
2014-09-02,32.04999923706055
2014-09-03,32.060001373291016
2014-09-04,32.08000183105469
2014-09-05,32.099998474121094
2014-09-08,32.244998931884766
2014-09-09,31.975000381469727
2014-09-10,32.119998931884766
2014-09-11,32.40999984741211
2014-09-12,32.47999954223633
2014-09-15,32.57500076293945
2014-09-16,32.474998474121094
2014-09-17,32.76499938964844
2014-09-18,33.45000076293945
2014-09-19,33.2599983215332
2014-09-22,32.93000030517578
2014-09-23,32.474998474121094
2014-09-24,32.369998931884766
2014-09-25,31.864999771118164
2014-09-26,32.04499816894531
2014-09-29,31.725000381469727
2014-09-30,31.280000686645508
2014-10-01,30.989999771118164
2014-10-02,31.424999237060547
2014-10-03,31.479999542236328
2014-10-06,31.440000534057617
2014-10-07,30.80500030517578
2014-10-08,31.524999618530273
2014-10-09,31.28499984741211
2014-10-10,31.43000030517578
2014-10-13,32.07500076293945
2014-10-14,32.35499954223633
2014-10-15,31.93000030517578
2014-10-16,32.1349983215332
2014-10-17,31.860000610351562
2014-10-20,32.68000030517578
2014-10-21,32.994998931884766
2014-10-22,32.224998474121094
2014-10-23,32.474998474121094
2014-10-24,32.36000061035156
2014-10-27,32.41999816894531
2014-10-28,32.70500183105469
2014-10-29,32.494998931884766
2014-10-30,32.5
2014-10-31,32.5
2014-11-03,32.5
2014-11-04,32.625
2014-11-05,32.96500015258789
2014-11-06,33.20000076293945
2014-11-07,33.22999954223633
2014-11-10,33.689998626708984
2014-11-11,34.119998931884766
2014-11-12,34.665000915527344
2014-11-13,34.38999938964844
2014-11-14,34.400001525878906
2014-11-17,34.08000183105469
2014-11-18,33.81999969482422
2014-11-19,33.1349983215332
2014-11-20,33.005001068115234
2014-11-21,32.96500015258789
2014-11-24,33.029998779296875
2014-11-25,32.82500076293945
2014-11-26,33.01499938964844
2014-11-28,32.005001068115234
2014-12-01,31.1299991607666
2014-12-02,31.405000686645508
2014-12-03,31.854999542236328
2014-12-04,31.735000610351562
2014-12-05,32.0
2014-12-08,31.719999313354492
2014-12-09,32.0
2014-12-10,31.53499984741211
2014-12-11,31.510000228881836
2014-12-12,31.235000610351562
2014-12-15,31.100000381469727
2014-12-16,31.325000762939453
2014-12-17,31.364999771118164
2014-12-18,31.850000381469727
2014-12-19,31.354999542236328
2014-12-22,31.864999771118164
2014-12-23,31.96500015258789
2014-12-24,31.924999237060547
2014-12-26,31.989999771118164
2014-12-29,31.989999771118164
2014-12-30,32.130001068115234
2014-12-31,31.69499969482422
2015-01-02,31.334999084472656
2015-01-05,30.524999618530273
2015-01-06,29.899999618530273
2015-01-07,30.18000030517578
2015-01-08,30.540000915527344
2015-01-09,29.55500030517578
2015-01-12,29.059999465942383
2015-01-13,28.530000686645508
2015-01-14,28.135000228881836
2015-01-15,28.110000610351562
2015-01-16,28.3799991607666
2015-01-20,28.454999923706055
2015-01-21,28.53499984741211
2015-01-22,29.764999389648438
2015-01-23,29.65999984741211
2015-01-26,29.690000534057617
2015-01-27,29.049999237060547
2015-01-28,28.385000228881836
2015-01-29,29.299999237060547
2015-01-30,28.829999923706055
2015-02-02,29.344999313354492
2015-02-03,29.65999984741211
2015-02-04,29.454999923706055
2015-02-05,29.915000915527344
2015-02-06,30.34000015258789
2015-02-09,29.344999313354492
2015-02-10,29.524999618530273
2015-02-11,29.139999389648438
2015-02-12,29.829999923706055
2015-02-13,29.954999923706055
2015-02-17,29.84000015258789
2015-02-18,29.56999969482422
2015-02-19,29.28499984741211
2015-02-20,29.485000610351562
2015-02-23,29.59000015258789
2015-02-24,29.875
2015-02-25,29.934999465942383
2015-02-26,29.864999771118164
2015-02-27,29.690000534057617
2015-03-02,30.235000610351562
2015-03-03,30.405000686645508
2015-03-04,29.90999984741211
2015-03-05,29.829999923706055
2015-03-06,29.96500015258789
2015-03-09,30.010000228881836
2015-03-10,29.295000076293945
2015-03-11,29.3799991607666
2015-03-12,30.475000381469727
2015-03-13,30.0049991607666
2015-03-16,30.459999084472656
2015-03-17,30.489999771118164
2015-03-18,30.434999465942383
2015-03-19,30.03499984741211
2015-03-20,30.31999969482422
2015-03-23,30.5
2015-03-24,31.19499969482422
2015-03-25,30.635000228881836
2015-03-26,30.6299991607666
2015-03-27,30.69499969482422
2015-03-30,30.604999542236328
2015-03-31,30.489999771118164
2015-04-01,30.454999923706055
2015-04-02,30.674999237060547
2015-04-06,30.25
2015-04-07,30.225000381469727
2015-04-08,30.200000762939453
2015-04-09,30.0
2015-04-10,29.790000915527344
2015-04-13,30.145000457763672
2015-04-14,30.084999084472656
2015-04-15,30.485000610351562
2015-04-16,30.399999618530273
2015-04-17,29.774999618530273
2015-04-20,29.860000610351562
2015-04-21,29.69499969482422
2015-04-22,29.670000076293945
2015-04-23,29.954999923706055
2015-04-24,29.760000228881836
2015-04-27,29.7549991607666
2015-04-28,29.854999542236328
2015-04-29,29.81999969482422
2015-04-30,28.860000610351562
2015-05-01,28.899999618530273
2015-05-04,28.915000915527344
2015-05-05,28.55500030517578
2015-05-06,28.635000228881836
2015-05-07,28.96500015258789
2015-05-08,29.06999969482422
2015-05-11,28.9950008392334
2015-05-12,28.975000381469727
2015-05-13,28.969999313354492
2015-05-14,29.190000534057617
2015-05-15,28.989999771118164
2015-05-18,28.934999465942383
2015-05-19,29.149999618530273
2015-05-20,29.125
2015-05-21,29.079999923706055
2015-05-22,28.969999313354492
2015-05-26,28.875
2015-05-27,29.635000228881836
2015-05-28,29.545000076293945
2015-05-29,29.145000457763672
2015-06-01,29.0049991607666
2015-06-02,29.440000534057617
2015-06-03,29.889999389648438
2015-06-04,29.520000457763672
2015-06-05,30.200000762939453
2015-06-08,30.170000076293945
2015-06-09,30.354999542236328
2015-06-10,31.559999465942383
2015-06-11,31.799999237060547
2015-06-12,31.649999618530273
2015-06-15,31.7549991607666
2015-06-16,31.875
2015-06-17,31.635000228881836
2015-06-18,31.975000381469727
2015-06-19,32.29999923706055
2015-06-22,33.029998779296875
2015-06-23,33.3650016784668
2015-06-24,33.16999816894531
2015-06-25,33.974998474121094
2015-06-26,34.04999923706055
2015-06-29,33.165000915527344
2015-06-30,32.724998474121094
2015-07-01,33.13999938964844
2015-07-02,32.529998779296875
2015-07-06,32.875
2015-07-07,32.310001373291016
2015-07-08,31.950000762939453
2015-07-09,32.165000915527344
2015-07-10,32.904998779296875
2015-07-13,32.76499938964844
2015-07-14,33.220001220703125
2015-07-15,32.654998779296875
2015-07-16,33.029998779296875
2015-07-17,32.83000183105469
2015-07-20,33.43000030517578
2015-07-21,33.17499923706055
2015-07-22,33.345001220703125
2015-07-23,32.435001373291016
2015-07-24,32.529998779296875
2015-07-27,32.45500183105469
2015-07-28,32.1150016784668
2015-07-29,31.75
2015-07-30,31.959999084472656
2015-07-31,31.80500030517578
2015-08-03,31.940000534057617
2015-08-04,32.029998779296875
2015-08-05,32.20000076293945
2015-08-06,32.060001373291016
2015-08-07,31.80500030517578
2015-08-10,31.989999771118164
2015-08-11,31.940000534057617
2015-08-12,31.610000610351562
2015-08-13,31.329999923706055
2015-08-14,31.844999313354492
2015-08-17,32.165000915527344
2015-08-18,31.739999771118164
2015-08-19,31.454999923706055
2015-08-20,30.559999465942383
2015-08-21,30.485000610351562
2015-08-24,29.475000381469727
2015-08-25,29.0
2015-08-26,29.674999237060547
2015-08-27,29.96500015258789
2015-08-28,29.934999465942383
2015-08-31,30.235000610351562
2015-09-01,29.0049991607666
2015-09-02,29.8799991607666
2015-09-03,29.959999084472656
2015-09-04,29.5
2015-09-08,30.440000534057617
2015-09-09,30.375
2015-09-10,30.790000915527344
2015-09-11,30.610000610351562
2015-09-14,30.795000076293945
2015-09-15,31.6299991607666
2015-09-16,31.309999465942383
2015-09-17,31.0
2015-09-18,30.100000381469727
2015-09-21,30.760000228881836
2015-09-22,30.385000228881836
2015-09-23,30.764999389648438
2015-09-24,31.075000762939453
2015-09-25,31.075000762939453
2015-09-28,30.860000610351562
2015-09-29,31.299999237060547
2015-09-30,31.549999237060547
2015-10-01,31.209999084472656
2015-10-02,31.334999084472656
2015-10-05,31.774999618530273
2015-10-06,31.329999923706055
2015-10-07,31.915000915527344
2015-10-08,32.15999984741211
2015-10-09,31.954999923706055
2015-10-12,32.45000076293945
2015-10-13,31.93000030517578
2015-10-14,31.235000610351562
2015-10-15,32.0099983215332
2015-10-16,31.139999389648438
2015-10-19,31.094999313354492
2015-10-20,31.450000762939453
2015-10-21,31.075000762939453
2015-10-22,31.334999084472656
2015-10-23,31.950000762939453
2015-10-26,31.924999237060547
2015-10-27,31.19499969482422
2015-10-28,32.04999923706055
2015-10-29,31.790000915527344
2015-10-30,30.815000534057617
2015-11-02,31.135000228881836
2015-11-03,31.225000381469727
2015-11-04,31.399999618530273
2015-11-05,31.885000228881836
2015-11-06,32.5
2015-11-09,31.915000915527344
2015-11-10,32.29999923706055
2015-11-11,32.11000061035156
2015-11-12,31.190000534057617
2015-11-13,30.975000381469727
2015-11-16,31.434999465942383
2015-11-17,31.389999389648438
2015-11-18,31.75
2015-11-19,31.405000686645508
2015-11-20,31.704999923706055
2015-11-23,31.75
2015-11-24,31.8700008392334
2015-11-25,31.729999542236328
2015-11-27,32.244998931884766
2015-11-30,32.23500061035156
2015-12-01,32.029998779296875
2015-12-02,31.709999084472656
2015-12-03,32.0
2015-12-04,31.829999923706055
2015-12-07,30.850000381469727
2015-12-08,29.81999969482422
2015-12-09,29.204999923706055
2015-12-10,29.040000915527344
2015-12-11,28.665000915527344
2015-12-14,29.219999313354492
2015-12-15,29.84000015258789
2015-12-16,29.954999923706055
2015-12-17,29.53499984741211
2015-12-18,28.809999465942383
2015-12-21,28.895000457763672
2015-12-22,28.889999389648438
2015-12-23,29.2450008392334
2015-12-24,29.690000534057617
2015-12-28,29.809999465942383
2015-12-29,30.350000381469727
2015-12-30,29.96500015258789
2015-12-31,29.309999465942383
2016-01-04,28.30500030517578
2016-01-05,28.375
2016-01-06,28.8799991607666
2016-01-07,28.329999923706055
2016-01-08,28.065000534057617
2016-01-11,28.610000610351562
2016-01-12,28.645000457763672
2016-01-13,27.604999542236328
2016-01-14,27.610000610351562
2016-01-15,27.024999618530273
2016-01-19,26.934999465942383
2016-01-20,27.1299991607666
2016-01-21,27.104999542236328
2016-01-22,26.665000915527344
2016-01-25,25.594999313354492
2016-01-26,26.170000076293945
2016-01-27,26.25
2016-01-28,26.90999984741211
2016-01-29,27.969999313354492
2016-02-01,27.850000381469727
2016-02-02,27.459999084472656
2016-02-03,27.575000762939453
2016-02-04,27.3700008392334
2016-02-05,27.104999542236328
2016-02-08,27.420000076293945
2016-02-09,27.579999923706055
2016-02-10,27.545000076293945
2016-02-11,27.524999618530273
2016-02-12,27.514999389648438
2016-02-16,27.69499969482422
2016-02-17,27.854999542236328
2016-02-18,27.5
2016-02-19,27.440000534057617
2016-02-22,27.600000381469727
2016-02-23,27.260000228881836
2016-02-24,27.489999771118164
2016-02-25,27.610000610351562
2016-02-26,28.274999618530273
2016-02-29,28.25
2016-03-01,28.985000610351562
2016-03-02,29.545000076293945
2016-03-03,30.010000228881836
2016-03-04,29.78499984741211
2016-03-07,29.489999771118164
2016-03-08,29.030000686645508
2016-03-09,28.71500015258789
2016-03-10,28.774999618530273
2016-03-11,29.375
2016-03-14,29.1299991607666
2016-03-15,28.719999313354492
2016-03-16,28.635000228881836
2016-03-17,29.145000457763672
2016-03-18,29.344999313354492
2016-03-21,28.905000686645508
2016-03-22,28.774999618530273
2016-03-23,28.309999465942383
2016-03-24,28.235000610351562
2016-03-28,28.34000015258789
2016-03-29,28.15999984741211
2016-03-30,28.450000762939453
2016-03-31,28.514999389648438
2016-04-01,28.790000915527344
2016-04-04,28.354999542236328
2016-04-05,28.104999542236328
2016-04-06,28.40999984741211
2016-04-07,27.815000534057617
2016-04-08,28.209999084472656
2016-04-11,28.53499984741211
2016-04-12,28.450000762939453
2016-04-13,28.75
2016-04-14,29.045000076293945
2016-04-15,29.360000610351562
2016-04-18,29.5
2016-04-19,29.5
2016-04-20,29.4950008392334
2016-04-21,29.395000457763672
2016-04-22,30.729999542236328
2016-04-25,30.674999237060547
2016-04-26,31.264999389648438
2016-04-27,31.434999465942383
2016-04-28,31.2549991607666
2016-04-29,31.184999465942383
2016-05-02,31.450000762939453
2016-05-03,30.6200008392334
2016-05-04,30.489999771118164
2016-05-05,30.2450008392334
2016-05-06,30.334999084472656
2016-05-09,29.985000610351562
2016-05-10,30.354999542236328
2016-05-11,29.81999969482422
2016-05-12,29.75
2016-05-13,29.459999084472656
2016-05-16,30.184999465942383
2016-05-17,29.6200008392334
2016-05-18,30.68000030517578
2016-05-19,30.125
2016-05-20,30.43000030517578
2016-05-23,30.520000457763672
2016-05-24,31.059999465942383
2016-05-25,31.155000686645508
2016-05-26,30.84000015258789
2016-05-27,31.34000015258789
2016-05-31,31.360000610351562
2016-06-01,31.8700008392334
2016-06-02,31.704999923706055
2016-06-03,31.565000534057617
2016-06-06,31.5
2016-06-07,31.610000610351562
2016-06-08,31.71500015258789
2016-06-09,31.434999465942383
2016-06-10,31.475000381469727
2016-06-13,31.270000457763672
2016-06-14,30.704999923706055
2016-06-15,30.700000762939453
2016-06-16,30.7450008392334
2016-06-17,29.704999923706055
2016-06-20,30.200000762939453
2016-06-21,30.94499969482422
2016-06-22,30.709999084472656
2016-06-23,31.665000915527344
2016-06-24,29.969999313354492
2016-06-27,28.565000534057617
2016-06-28,29.19499969482422
2016-06-29,29.655000686645508
2016-06-30,30.15999984741211
2016-07-01,29.899999618530273
2016-07-05,29.610000610351562
2016-07-06,29.600000381469727
2016-07-07,29.5049991607666
2016-07-08,30.075000762939453
2016-07-11,30.6200008392334
2016-07-12,31.375
2016-07-13,31.06999969482422
2016-07-14,31.165000915527344
2016-07-15,31.360000610351562
2016-07-18,31.1200008392334
2016-07-19,31.059999465942383
2016-07-20,31.03499984741211
2016-07-21,30.80500030517578
2016-07-22,33.20000076293945
2016-07-25,33.25
2016-07-26,33.375
2016-07-27,33.255001068115234
2016-07-28,32.97999954223633
2016-07-29,32.78499984741211
2016-08-01,33.0099983215332
2016-08-02,32.58000183105469
2016-08-03,32.95000076293945
2016-08-04,32.72999954223633
2016-08-05,33.36000061035156
2016-08-08,33.165000915527344
2016-08-09,33.5
2016-08-10,33.125
2016-08-11,33.29499816894531
2016-08-12,33.130001068115234
2016-08-15,33.525001525878906
2016-08-16,33.45000076293945
2016-08-17,33.505001068115234
2016-08-18,33.59000015258789
2016-08-19,33.51499938964844
2016-08-22,33.47999954223633
2016-08-23,33.525001525878906
2016-08-24,33.494998931884766
2016-08-25,33.83000183105469
2016-08-26,33.95500183105469
2016-08-29,33.900001525878906
2016-08-30,33.95000076293945
2016-08-31,34.29999923706055
2016-09-01,34.15999984741211
2016-09-02,34.55500030517578
2016-09-06,34.404998779296875
2016-09-07,34.869998931884766
2016-09-08,35.38999938964844
2016-09-09,34.89500045776367
2016-09-12,34.935001373291016
2016-09-13,34.19499969482422
2016-09-14,33.86000061035156
2016-09-15,34.494998931884766
2016-09-16,34.525001525878906
2016-09-19,34.75
2016-09-20,34.94499969482422
2016-09-21,35.33000183105469
2016-09-22,36.03499984741211
2016-09-23,35.75
2016-09-26,35.08000183105469
2016-09-27,35.8650016784668
2016-09-28,35.80500030517578
2016-09-29,35.595001220703125
2016-09-30,36.255001068115234
2016-10-03,35.974998474121094
2016-10-04,36.040000915527344
2016-10-05,36.33000183105469
2016-10-06,36.41999816894531
2016-10-07,36.36000061035156
2016-10-10,36.599998474121094
2016-10-11,36.15999984741211
2016-10-12,36.25
2016-10-13,35.334999084472656
2016-10-14,35.599998474121094
2016-10-17,35.625
2016-10-18,35.75
2016-10-19,36.25
2016-10-20,36.0
2016-10-21,35.400001525878906
2016-10-24,35.900001525878906
2016-10-25,35.82500076293945
2016-10-26,35.67499923706055
2016-10-27,35.599998474121094
2016-10-28,35.75
2016-10-31,35.849998474121094
2016-11-01,35.25
2016-11-02,34.79999923706055
2016-11-03,35.025001525878906
2016-11-04,35.0
2016-11-07,36.25
2016-11-08,36.67499923706055
2016-11-09,38.849998474121094
2016-11-10,40.724998474121094
2016-11-11,42.224998474121094
2016-11-14,41.375
2016-11-15,41.20000076293945
2016-11-16,41.42499923706055
2016-11-17,40.849998474121094
2016-11-18,41.29999923706055
2016-11-21,41.224998474121094
2016-11-22,41.5
2016-11-23,41.5
2016-11-25,41.375
2016-11-28,40.875
2016-11-29,40.875
2016-11-30,40.974998474121094
2016-12-01,41.20000076293945
2016-12-02,40.875
2016-12-05,42.42499923706055
2016-12-06,43.75
2016-12-07,44.525001525878906
2016-12-08,45.5
2016-12-09,45.5
2016-12-12,44.724998474121094
2016-12-13,45.20000076293945
2016-12-14,45.099998474121094
2016-12-15,45.224998474121094
2016-12-16,45.125
2016-12-19,45.5
2016-12-20,46.20000076293945
2016-12-21,46.75
2016-12-22,46.57500076293945
2016-12-23,46.625
2016-12-27,47.0
2016-12-28,46.92499923706055
2016-12-29,46.82500076293945
2016-12-30,46.525001525878906
2017-01-03,46.099998474121094
2017-01-04,47.42499923706055
2017-01-05,46.650001525878906
2017-01-06,46.525001525878906
2017-01-09,45.875
2017-01-10,46.900001525878906
2017-01-11,47.025001525878906
2017-01-12,46.20000076293945
2017-01-13,47.099998474121094
2017-01-17,46.349998474121094
2017-01-18,47.07500076293945
2017-01-19,47.0
2017-01-20,47.474998474121094
2017-01-23,46.82500076293945
2017-01-24,47.349998474121094
2017-01-25,47.724998474121094
2017-01-26,47.900001525878906
2017-01-27,47.599998474121094
2017-01-30,46.625
2017-01-31,47.17499923706055
2017-02-01,46.900001525878906
2017-02-02,46.625
2017-02-03,47.54999923706055
2017-02-06,46.625
2017-02-07,46.625
2017-02-08,46.17499923706055
2017-02-09,46.875
2017-02-10,47.20000076293945
2017-02-13,47.599998474121094
2017-02-14,47.875
2017-02-15,48.224998474121094
2017-02-16,48.17499923706055
2017-02-17,48.400001525878906
2017-02-21,48.5
2017-02-22,48.875
2017-02-23,48.900001525878906
2017-02-24,48.775001525878906
2017-02-27,48.70000076293945
2017-02-28,47.67499923706055
2017-03-01,48.5
2017-03-02,47.125
2017-03-03,47.349998474121094
2017-03-06,46.875
2017-03-07,46.75
2017-03-08,45.900001525878906
2017-03-09,45.82500076293945
2017-03-10,46.42499923706055
2017-03-13,46.349998474121094
2017-03-14,46.07500076293945
2017-03-15,46.25
2017-03-16,46.42499923706055
2017-03-17,47.349998474121094
2017-03-20,46.42499923706055
2017-03-21,44.0
2017-03-22,43.099998474121094
2017-03-23,43.79999923706055
2017-03-24,44.099998474121094
2017-03-27,43.95000076293945
2017-03-28,44.70000076293945
2017-03-29,44.29999923706055
2017-03-30,45.599998474121094
2017-03-31,44.95000076293945
2017-04-03,44.82500076293945
2017-04-04,44.599998474121094
2017-04-05,44.17499923706055
2017-04-06,44.5
2017-04-07,44.275001525878906
2017-04-10,44.099998474121094
2017-04-11,44.724998474121094
2017-04-12,44.07500076293945
2017-04-13,43.25
2017-04-17,44.349998474121094
2017-04-18,44.224998474121094
2017-04-19,44.54999923706055
2017-04-20,46.875
2017-04-21,49.400001525878906
2017-04-24,49.900001525878906
2017-04-25,49.5
2017-04-26,49.375
2017-04-27,48.599998474121094
2017-04-28,48.025001525878906
2017-05-01,48.525001525878906
2017-05-02,48.224998474121094
2017-05-03,48.474998474121094
2017-05-04,48.349998474121094
2017-05-05,48.525001525878906
2017-05-08,48.599998474121094
2017-05-09,48.29999923706055
2017-05-10,48.025001525878906
2017-05-11,47.67499923706055
2017-05-12,47.42499923706055
2017-05-15,48.17499923706055
2017-05-16,48.224998474121094
2017-05-17,46.025001525878906
2017-05-18,46.25
2017-05-19,46.17499923706055
2017-05-22,46.79999923706055
2017-05-23,47.625
2017-05-24,47.525001525878906
2017-05-25,47.57500076293945
2017-05-26,47.724998474121094
2017-05-30,47.42499923706055
2017-05-31,47.224998474121094
2017-06-01,47.57500076293945
2017-06-02,48.04999923706055
2017-06-05,47.224998474121094
2017-06-06,46.849998474121094
2017-06-07,47.20000076293945
2017-06-08,49.099998474121094
2017-06-09,50.849998474121094
2017-06-12,50.07500076293945
2017-06-13,49.974998474121094
2017-06-14,49.875
2017-06-15,50.04999923706055
2017-06-16,49.775001525878906
2017-06-19,49.42499923706055
2017-06-20,48.400001525878906
2017-06-21,47.775001525878906
2017-06-22,47.54999923706055
2017-06-23,47.224998474121094
2017-06-26,47.29999923706055
2017-06-27,47.54999923706055
2017-06-28,48.25
2017-06-29,48.70000076293945
2017-06-30,48.29999923706055
2017-07-03,50.224998474121094
2017-07-05,49.525001525878906
2017-07-06,49.04999923706055
2017-07-07,50.04999923706055
2017-07-10,49.400001525878906
2017-07-11,49.0
2017-07-12,49.474998474121094
2017-07-13,49.75
2017-07-14,49.474998474121094
2017-07-17,49.650001525878906
2017-07-18,49.724998474121094
2017-07-19,49.57500076293945
2017-07-20,52.42499923706055
2017-07-21,54.474998474121094
2017-07-24,53.775001525878906
2017-07-25,54.400001525878906
2017-07-26,53.400001525878906
2017-07-27,53.04999923706055
2017-07-28,53.07500076293945
2017-07-31,53.375
2017-08-01,53.70000076293945
2017-08-02,53.5
2017-08-03,52.20000076293945
2017-08-04,52.650001525878906
2017-08-07,52.349998474121094
2017-08-08,52.400001525878906
2017-08-09,51.25
2017-08-10,49.849998474121094
2017-08-11,49.45000076293945
2017-08-14,50.849998474121094
2017-08-15,50.29999923706055
2017-08-16,49.95000076293945
2017-08-17,48.650001525878906
2017-08-18,49.0
2017-08-21,49.150001525878906
2017-08-22,49.70000076293945
2017-08-23,50.29999923706055
2017-08-24,50.04999923706055
2017-08-25,50.29999923706055
2017-08-28,50.20000076293945
2017-08-29,49.900001525878906
2017-08-30,50.04999923706055
2017-08-31,50.400001525878906
2017-09-01,50.349998474121094
2017-09-05,49.54999923706055
2017-09-06,49.54999923706055
2017-09-07,48.70000076293945
2017-09-08,49.79999923706055
2017-09-11,50.75
2017-09-12,51.349998474121094
2017-09-13,51.599998474121094
2017-09-14,51.150001525878906
2017-09-15,51.45000076293945
2017-09-18,52.150001525878906
2017-09-19,52.20000076293945
2017-09-20,53.5
2017-09-21,53.75
2017-09-22,54.20000076293945
2017-09-25,53.5
2017-09-26,54.099998474121094
2017-09-27,56.04999923706055
2017-09-28,56.75
2017-09-29,56.75
2017-10-02,58.150001525878906
2017-10-03,58.099998474121094
2017-10-04,57.29999923706055
2017-10-05,57.45000076293945
2017-10-06,57.5
2017-10-09,57.150001525878906
2017-10-10,58.20000076293945
2017-10-11,58.20000076293945
2017-10-12,57.70000076293945
2017-10-13,57.650001525878906
2017-10-16,58.25
2017-10-17,57.150001525878906
2017-10-18,57.79999923706055
2017-10-19,59.349998474121094
2017-10-20,56.400001525878906
2017-10-23,55.54999923706055
2017-10-24,56.29999923706055
2017-10-25,55.5
2017-10-26,56.04999923706055
2017-10-27,56.70000076293945
2017-10-30,54.599998474121094
2017-10-31,54.650001525878906
2017-11-01,54.33000183105469
2017-11-02,55.650001525878906
2017-11-03,54.70000076293945
2017-11-06,54.54999923706055
2017-11-07,52.45000076293945
2017-11-08,51.95000076293945
2017-11-09,51.5
2017-11-10,51.400001525878906
2017-11-13,52.29999923706055
2017-11-14,52.5
2017-11-15,53.400001525878906
2017-11-16,53.5
2017-11-17,53.79999923706055
2017-11-20,54.79999923706055
2017-11-21,54.900001525878906
2017-11-22,54.54999923706055
2017-11-24,54.150001525878906
2017-11-27,54.79999923706055
2017-11-28,56.79999923706055
2017-11-29,57.900001525878906
2017-11-30,56.79999923706055
2017-12-01,56.54999923706055
2017-12-04,57.04999923706055
2017-12-05,55.54999923706055
2017-12-06,54.900001525878906
2017-12-07,54.900001525878906
2017-12-08,53.900001525878906
2017-12-11,53.54999923706055
2017-12-12,53.95000076293945
2017-12-13,54.20000076293945
2017-12-14,53.150001525878906
2017-12-15,54.79999923706055
2017-12-18,55.599998474121094
2017-12-19,54.79999923706055
2017-12-20,54.150001525878906
2017-12-21,54.849998474121094
2017-12-22,53.95000076293945
2017-12-26,53.150001525878906
2017-12-27,52.45000076293945
2017-12-28,52.20000076293945
2017-12-29,51.150001525878906
2018-01-02,51.25
2018-01-03,51.79999923706055
2018-01-04,52.5
2018-01-05,52.849998474121094
2018-01-08,52.349998474121094
2018-01-09,53.0
2018-01-10,53.900001525878906
2018-01-11,55.150001525878906
2018-01-12,54.75
2018-01-16,54.20000076293945
2018-01-17,54.25
2018-01-18,55.20000076293945
2018-01-19,56.0
2018-01-22,55.95000076293945
2018-01-23,56.0
2018-01-24,55.900001525878906
2018-01-25,55.29999923706055
2018-01-26,55.54999923706055
2018-01-29,55.849998474121094
2018-01-30,55.599998474121094
2018-01-31,55.75
2018-02-01,56.0
2018-02-02,55.349998474121094
2018-02-05,53.279998779296875
2018-02-06,53.5
2018-02-07,54.150001525878906
2018-02-08,53.04999923706055
2018-02-09,54.20000076293945
2018-02-12,54.150001525878906
2018-02-13,53.849998474121094
2018-02-14,55.099998474121094
2018-02-15,55.25
2018-02-16,55.70000076293945
2018-02-20,54.54999923706055
2018-02-21,55.04999923706055
2018-02-22,54.70000076293945
2018-02-23,55.599998474121094
2018-02-26,55.79999923706055
2018-02-27,54.849998474121094
2018-02-28,53.25
2018-03-01,53.25
2018-03-02,54.599998474121094
2018-03-05,55.04999923706055
2018-03-06,55.849998474121094
2018-03-07,55.95000076293945
2018-03-08,55.70000076293945
2018-03-09,57.04999923706055
2018-03-12,56.349998474121094
2018-03-13,56.150001525878906
2018-03-14,55.150001525878906
2018-03-15,55.599998474121094
2018-03-16,55.79999923706055
2018-03-19,55.79999923706055
2018-03-20,55.400001525878906
