,AGIO
2021-01-27,45.84000015258789
2021-01-28,45.439998626708984
2021-01-29,46.970001220703125
2021-02-01,48.790000915527344
2021-02-02,50.70000076293945
2021-02-03,51.25
2021-02-04,50.4900016784668
2021-02-05,52.84000015258789
2021-02-08,55.81999969482422
2021-02-09,55.0099983215332
2021-02-10,56.68000030517578
2021-02-11,57.5
2021-02-12,55.88999938964844
2021-02-16,54.369998931884766
2021-02-17,52.5
2021-02-18,50.34000015258789
2021-02-19,52.18000030517578
2021-02-22,53.84000015258789
2021-02-23,54.16999816894531
2021-02-24,52.88999938964844
2021-02-25,50.290000915527344
2021-02-26,47.439998626708984
2021-03-01,47.5099983215332
2021-03-02,48.91999816894531
2021-03-03,46.099998474121094
2021-03-04,47.33000183105469
2021-03-05,48.88999938964844
2021-03-08,48.310001373291016
2021-03-09,48.599998474121094
2021-03-10,47.20000076293945
2021-03-11,50.16999816894531
2021-03-12,51.59000015258789
2021-03-15,52.290000915527344
2021-03-16,50.75
2021-03-17,51.56999969482422
2021-03-18,48.540000915527344
2021-03-19,50.41999816894531
2021-03-22,52.81999969482422
2021-03-23,51.060001373291016
2021-03-24,47.959999084472656
2021-03-25,49.380001068115234
2021-03-26,49.63999938964844
2021-03-29,47.790000915527344
2021-03-30,49.25
2021-03-31,51.63999938964844
2021-04-01,52.619998931884766
2021-04-05,54.83000183105469
2021-04-06,54.0099983215332
2021-04-07,52.84000015258789
2021-04-08,52.91999816894531
2021-04-09,52.77000045776367
2021-04-12,52.2400016784668
2021-04-13,52.060001373291016
2021-04-14,53.36000061035156
2021-04-15,55.040000915527344
2021-04-16,54.689998626708984
2021-04-19,54.5099983215332
2021-04-20,55.68000030517578
2021-04-21,55.11000061035156
2021-04-22,55.189998626708984
2021-04-23,54.72999954223633
2021-04-26,56.11000061035156
2021-04-27,55.369998931884766
2021-04-28,55.41999816894531
2021-04-29,55.779998779296875
2021-04-30,55.79999923706055
2021-05-03,55.20000076293945
2021-05-04,53.560001373291016
2021-05-05,53.27000045776367
2021-05-06,55.099998474121094
2021-05-07,55.790000915527344
2021-05-10,55.75
2021-05-11,56.18000030517578
2021-05-12,54.31999969482422
2021-05-13,54.95000076293945
2021-05-14,55.220001220703125
