,FEP
2018-10-26,33.150001525878906
2018-10-29,33.220001220703125
2018-10-30,33.4900016784668
2018-10-31,33.84000015258789
2018-11-01,34.5099983215332
2018-11-02,34.709999084472656
2018-11-05,34.43000030517578
2018-11-06,34.540000915527344
2018-11-07,35.11000061035156
2018-11-08,34.68000030517578
2018-11-09,34.33000183105469
2018-11-12,33.5
2018-11-13,33.72999954223633
2018-11-14,33.90999984741211
2018-11-15,33.56999969482422
2018-11-16,33.56999969482422
2018-11-19,33.189998626708984
2018-11-20,32.279998779296875
2018-11-21,32.77000045776367
2018-11-23,32.439998626708984
2018-11-26,33.040000915527344
2018-11-27,32.79999923706055
2018-11-28,33.18000030517578
2018-11-29,33.04999923706055
2018-11-30,32.709999084472656
2018-12-03,33.22999954223633
2018-12-04,32.29999923706055
2018-12-06,32.02000045776367
2018-12-07,31.84000015258789
2018-12-10,31.399999618530273
2018-12-11,31.549999237060547
2018-12-12,32.11000061035156
2018-12-13,32.08000183105469
2018-12-14,31.469999313354492
2018-12-17,31.1299991607666
2018-12-18,31.139999389648438
2018-12-19,30.959999084472656
2018-12-20,30.690000534057617
2018-12-21,30.309999465942383
2018-12-24,30.010000228881836
2018-12-26,30.670000076293945
2018-12-27,30.579999923706055
2018-12-28,30.860000610351562
2018-12-31,30.979999542236328
2019-01-02,30.84000015258789
2019-01-03,30.549999237060547
2019-01-04,31.690000534057617
2019-01-07,32.060001373291016
2019-01-08,32.41999816894531
2019-01-09,33.060001373291016
2019-01-10,32.91999816894531
2019-01-11,32.790000915527344
2019-01-14,32.63999938964844
2019-01-15,32.72999954223633
2019-01-16,32.91999816894531
2019-01-17,33.040000915527344
2019-01-18,33.470001220703125
2019-01-22,33.040000915527344
2019-01-23,33.27000045776367
2019-01-24,33.33000183105469
2019-01-25,33.79999923706055
2019-01-28,33.63999938964844
2019-01-29,33.779998779296875
2019-01-30,34.189998626708984
2019-01-31,34.040000915527344
2019-02-01,33.97999954223633
2019-02-04,34.16999816894531
2019-02-05,34.34000015258789
2019-02-06,34.2400016784668
2019-02-07,33.61000061035156
2019-02-08,33.29999923706055
2019-02-11,33.22999954223633
2019-02-12,33.529998779296875
2019-02-13,33.560001373291016
2019-02-14,33.5099983215332
2019-02-15,34.02000045776367
2019-02-19,34.34000015258789
2019-02-20,34.47999954223633
2019-02-21,34.310001373291016
2019-02-22,34.4900016784668
2019-02-25,34.5099983215332
2019-02-26,34.869998931884766
2019-02-27,34.65999984741211
2019-02-28,34.599998474121094
2019-03-01,35.0099983215332
2019-03-04,34.849998474121094
2019-03-05,34.88999938964844
2019-03-06,34.79999923706055
2019-03-07,34.11000061035156
2019-03-08,34.11000061035156
2019-03-11,34.5099983215332
2019-03-12,34.5
2019-03-13,34.900001525878906
2019-03-14,35.0099983215332
2019-03-15,35.380001068115234
2019-03-18,35.45000076293945
2019-03-19,35.650001525878906
2019-03-20,35.619998931884766
2019-03-21,35.380001068115234
2019-03-22,34.540000915527344
2019-03-25,34.43000030517578
2019-03-26,34.70000076293945
2019-03-27,34.709999084472656
2019-03-28,34.56999969482422
2019-03-29,34.790000915527344
2019-04-01,35.380001068115234
2019-04-02,35.630001068115234
2019-04-03,36.0099983215332
2019-04-04,35.81999969482422
2019-04-05,35.91999816894531
2019-04-08,35.939998626708984
2019-04-09,35.560001373291016
2019-04-10,35.88999938964844
2019-04-11,35.90999984741211
2019-04-12,36.27000045776367
2019-04-15,36.310001373291016
2019-04-16,36.31999969482422
2019-04-17,36.47999954223633
2019-04-18,36.41999816894531
2019-04-22,36.459999084472656
2019-04-23,36.310001373291016
2019-04-24,35.95000076293945
2019-04-25,35.790000915527344
2019-04-26,35.790000915527344
2019-04-29,35.95000076293945
2019-04-30,36.08000183105469
2019-05-01,35.77000045776367
2019-05-02,35.56999969482422
2019-05-03,35.97999954223633
2019-05-06,35.43000030517578
2019-05-07,34.79999923706055
2019-05-08,34.9900016784668
2019-05-09,34.779998779296875
2019-05-10,35.099998474121094
2019-05-13,34.119998931884766
2019-05-14,34.54999923706055
2019-05-15,34.720001220703125
2019-05-16,34.93000030517578
2019-05-17,34.68000030517578
2019-05-20,34.31999969482422
2019-05-21,34.650001525878906
2019-05-22,34.45000076293945
2019-05-23,33.790000915527344
2019-05-24,34.220001220703125
2019-05-28,33.88999938964844
2019-05-29,33.47999954223633
2019-05-30,33.68000030517578
2019-05-31,33.38999938964844
2019-06-03,33.56999969482422
2019-06-04,34.11000061035156
2019-06-05,34.16999816894531
2019-06-06,34.2599983215332
2019-06-07,34.630001068115234
2019-06-10,34.7400016784668
2019-06-11,35.02000045776367
2019-06-12,34.83000183105469
2019-06-13,34.95000076293945
2019-06-14,34.11000061035156
2019-06-17,34.02000045776367
2019-06-18,34.540000915527344
2019-06-19,34.689998626708984
2019-06-20,35.02000045776367
2019-06-21,35.0
2019-06-24,35.06999969482422
2019-06-25,34.869998931884766
2019-06-26,34.959999084472656
2019-06-27,35.0099983215332
2019-06-28,35.27000045776367
2019-07-01,35.43000030517578
2019-07-02,35.400001525878906
2019-07-03,35.70000076293945
2019-07-05,35.2599983215332
2019-07-08,35.16999816894531
2019-07-09,34.959999084472656
2019-07-10,35.06999969482422
2019-07-11,35.06999969482422
2019-07-12,35.290000915527344
2019-07-15,35.4900016784668
2019-07-16,35.310001373291016
2019-07-17,35.20000076293945
2019-07-18,35.16999816894531
2019-07-19,35.08000183105469
2019-07-22,35.279998779296875
2019-07-23,35.5
2019-07-24,35.689998626708984
2019-07-25,35.349998474121094
2019-07-26,35.380001068115234
2019-07-29,35.33000183105469
2019-07-30,34.630001068115234
2019-07-31,34.400001525878906
2019-08-01,34.279998779296875
2019-08-02,33.959999084472656
2019-08-05,33.2599983215332
2019-08-06,33.5099983215332
2019-08-07,33.779998779296875
2019-08-08,33.91999816894531
2019-08-09,33.689998626708984
2019-08-12,33.38999938964844
2019-08-13,33.619998931884766
2019-08-14,32.5
2019-08-15,32.33000183105469
2019-08-16,32.68000030517578
2019-08-19,33.02000045776367
2019-08-20,32.880001068115234
2019-08-21,33.40999984741211
2019-08-22,33.400001525878906
2019-08-23,32.939998626708984
2019-08-26,33.150001525878906
2019-08-27,33.290000915527344
2019-08-28,33.09000015258789
2019-08-29,33.38999938964844
2019-08-30,33.61000061035156
2019-09-03,33.369998931884766
2019-09-04,33.959999084472656
2019-09-05,34.22999954223633
2019-09-06,34.27000045776367
2019-09-09,34.33000183105469
2019-09-10,34.43000030517578
2019-09-11,34.720001220703125
2019-09-12,34.939998626708984
2019-09-13,35.2400016784668
2019-09-16,34.939998626708984
2019-09-17,35.02000045776367
2019-09-18,35.04999923706055
2019-09-19,35.040000915527344
2019-09-20,34.790000915527344
2019-09-23,34.619998931884766
2019-09-24,34.52000045776367
2019-09-25,34.08000183105469
2019-09-26,34.189998626708984
2019-09-27,34.279998779296875
2019-09-30,34.369998931884766
2019-10-01,34.09000015258789
2019-10-02,33.209999084472656
2019-10-03,33.36000061035156
2019-10-04,33.66999816894531
2019-10-07,33.619998931884766
2019-10-08,33.099998474121094
2019-10-09,33.43000030517578
2019-10-10,33.83000183105469
2019-10-11,34.720001220703125
2019-10-14,34.630001068115234
2019-10-15,35.130001068115234
2019-10-16,35.119998931884766
2019-10-17,35.33000183105469
2019-10-18,35.41999816894531
2019-10-21,35.59000015258789
2019-10-22,35.40999984741211
2019-10-23,35.529998779296875
2019-10-24,35.529998779296875
2019-10-25,35.54999923706055
2019-10-28,35.84000015258789
2019-10-29,35.79999923706055
2019-10-30,35.88999938964844
2019-10-31,35.650001525878906
2019-11-01,36.09000015258789
2019-11-04,36.279998779296875
2019-11-05,36.220001220703125
2019-11-06,36.130001068115234
2019-11-07,36.209999084472656
2019-11-08,36.220001220703125
2019-11-11,36.20000076293945
2019-11-12,36.189998626708984
2019-11-13,36.04999923706055
2019-11-14,36.02000045776367
2019-11-15,36.29999923706055
2019-11-18,36.369998931884766
2019-11-19,36.29999923706055
2019-11-20,36.099998474121094
2019-11-21,36.060001373291016
2019-11-22,36.099998474121094
2019-11-25,36.369998931884766
2019-11-26,36.619998931884766
2019-11-27,36.61000061035156
2019-11-29,36.33000183105469
2019-12-02,36.11000061035156
2019-12-03,36.029998779296875
2019-12-04,36.380001068115234
2019-12-05,36.349998474121094
2019-12-06,36.599998474121094
2019-12-09,36.54999923706055
2019-12-10,36.52000045776367
2019-12-11,36.70000076293945
2019-12-12,37.08000183105469
2019-12-13,37.22999954223633
2019-12-16,37.650001525878906
2019-12-17,37.439998626708984
2019-12-18,37.310001373291016
2019-12-19,37.31999969482422
2019-12-20,37.279998779296875
2019-12-23,37.34000015258789
2019-12-24,37.36000061035156
2019-12-26,37.5099983215332
2019-12-27,37.689998626708984
2019-12-30,37.380001068115234
2019-12-31,37.599998474121094
2020-01-02,38.0
2020-01-03,37.41999816894531
2020-01-06,37.45000076293945
2020-01-07,37.41999816894531
2020-01-08,37.529998779296875
2020-01-09,37.619998931884766
2020-01-10,37.459999084472656
2020-01-13,37.65999984741211
2020-01-14,37.709999084472656
2020-01-15,37.66999816894531
2020-01-16,37.84000015258789
2020-01-17,37.970001220703125
2020-01-21,37.77000045776367
2020-01-22,37.810001373291016
2020-01-23,37.619998931884766
2020-01-24,37.4900016784668
2020-01-27,36.68000030517578
2020-01-28,37.029998779296875
2020-01-29,37.04999923706055
2020-01-30,37.0099983215332
2020-01-31,36.459999084472656
2020-02-03,36.540000915527344
2020-02-04,37.2400016784668
2020-02-05,37.59000015258789
2020-02-06,37.5099983215332
2020-02-07,37.150001525878906
2020-02-10,37.27000045776367
2020-02-11,37.630001068115234
2020-02-12,37.91999816894531
2020-02-13,37.720001220703125
2020-02-14,37.790000915527344
2020-02-18,37.619998931884766
2020-02-19,37.959999084472656
2020-02-20,37.880001068115234
2020-02-21,37.720001220703125
2020-02-24,35.939998626708984
2020-02-25,35.06999969482422
2020-02-26,35.09000015258789
2020-02-27,33.79999923706055
2020-02-28,33.630001068115234
2020-03-02,33.959999084472656
2020-03-03,33.95000076293945
2020-03-04,34.869998931884766
2020-03-05,33.56999969482422
2020-03-06,33.29999923706055
2020-03-09,30.200000762939453
2020-03-10,31.110000610351562
2020-03-11,29.059999465942383
2020-03-12,25.309999465942383
2020-03-13,26.670000076293945
2020-03-16,22.8799991607666
2020-03-17,23.459999084472656
2020-03-18,21.760000228881836
2020-03-19,21.8700008392334
2020-03-20,21.950000762939453
2020-03-23,21.829999923706055
2020-03-24,24.239999771118164
2020-03-25,25.079999923706055
2020-03-26,26.25
2020-03-27,25.530000686645508
2020-03-30,25.600000381469727
2020-03-31,25.8799991607666
2020-04-01,24.6200008392334
2020-04-02,24.8799991607666
2020-04-03,24.34000015258789
2020-04-06,25.950000762939453
2020-04-07,26.459999084472656
2020-04-08,27.0
2020-04-09,27.920000076293945
2020-04-13,27.329999923706055
2020-04-14,27.479999542236328
2020-04-15,26.260000228881836
2020-04-16,26.110000610351562
2020-04-17,27.079999923706055
2020-04-20,26.6299991607666
2020-04-21,26.40999984741211
2020-04-22,26.530000686645508
2020-04-23,26.600000381469727
2020-04-24,27.06999969482422
2020-04-27,27.260000228881836
2020-04-28,27.440000534057617
2020-04-29,28.309999465942383
2020-04-30,27.84000015258789
2020-05-01,27.25
2020-05-04,27.25
2020-05-05,27.15999984741211
2020-05-06,26.940000534057617
2020-05-07,27.489999771118164
2020-05-08,28.110000610351562
2020-05-11,27.75
2020-05-12,27.479999542236328
2020-05-13,27.06999969482422
2020-05-14,26.889999389648438
2020-05-15,26.959999084472656
2020-05-18,28.260000228881836
2020-05-19,27.799999237060547
2020-05-20,28.440000534057617
2020-05-21,28.31999969482422
2020-05-22,28.40999984741211
2020-05-26,29.3799991607666
2020-05-27,29.579999923706055
2020-05-28,29.889999389648438
2020-05-29,30.040000915527344
2020-06-01,30.6200008392334
2020-06-02,30.979999542236328
2020-06-03,31.75
2020-06-04,31.780000686645508
2020-06-05,32.15999984741211
2020-06-08,32.560001373291016
2020-06-09,31.860000610351562
2020-06-10,31.719999313354492
2020-06-11,29.809999465942383
2020-06-12,30.520000457763672
2020-06-15,30.799999237060547
2020-06-16,31.139999389648438
2020-06-17,31.079999923706055
2020-06-18,30.81999969482422
2020-06-19,30.579999923706055
2020-06-22,31.09000015258789
2020-06-23,31.270000457763672
2020-06-24,30.420000076293945
2020-06-25,30.65999984741211
2020-06-26,30.190000534057617
2020-06-29,30.360000610351562
2020-06-30,30.440000534057617
2020-07-01,30.739999771118164
2020-07-02,30.920000076293945
2020-07-06,31.559999465942383
2020-07-07,31.18000030517578
2020-07-08,31.600000381469727
2020-07-09,31.219999313354492
2020-07-10,31.6299991607666
2020-07-13,31.290000915527344
2020-07-14,31.920000076293945
2020-07-15,32.2400016784668
2020-07-16,32.220001220703125
2020-07-17,32.41999816894531
2020-07-20,32.810001373291016
2020-07-21,32.779998779296875
2020-07-22,33.040000915527344
2020-07-23,32.849998474121094
2020-07-24,32.61000061035156
2020-07-27,32.90999984741211
2020-07-28,32.689998626708984
2020-07-29,33.150001525878906
2020-07-30,32.72999954223633
2020-07-31,32.040000915527344
2020-08-03,32.689998626708984
2020-08-04,32.83000183105469
2020-08-05,33.290000915527344
2020-08-06,33.4900016784668
2020-08-07,33.380001068115234
2020-08-10,33.43000030517578
2020-08-11,33.619998931884766
2020-08-12,34.209999084472656
2020-08-13,34.189998626708984
2020-08-14,33.79999923706055
2020-08-17,34.13999938964844
2020-08-18,34.18000030517578
2020-08-19,33.880001068115234
2020-08-20,33.86000061035156
2020-08-21,33.720001220703125
2020-08-24,34.189998626708984
2020-08-25,34.29999923706055
2020-08-26,34.70000076293945
2020-08-27,34.220001220703125
2020-08-28,34.58000183105469
2020-08-31,34.400001525878906
2020-09-01,34.25
2020-09-02,34.66999816894531
2020-09-03,33.79999923706055
2020-09-04,33.959999084472656
2020-09-08,33.36000061035156
2020-09-09,34.150001525878906
2020-09-10,33.599998474121094
2020-09-11,33.84000015258789
2020-09-14,34.09000015258789
2020-09-15,34.27000045776367
2020-09-16,34.400001525878906
2020-09-17,34.459999084472656
2020-09-18,34.29999923706055
2020-09-21,33.220001220703125
2020-09-22,33.11000061035156
2020-09-23,32.540000915527344
2020-09-24,32.459999084472656
2020-09-25,32.63999938964844
2020-09-28,33.189998626708984
2020-09-29,33.279998779296875
2020-09-30,33.220001220703125
2020-10-01,33.84000015258789
2020-10-02,33.72999954223633
2020-10-05,34.439998626708984
2020-10-06,33.97999954223633
2020-10-07,34.310001373291016
2020-10-08,34.63999938964844
2020-10-09,34.95000076293945
2020-10-12,35.25
2020-10-13,34.790000915527344
2020-10-14,34.70000076293945
2020-10-15,34.18000030517578
2020-10-16,34.34000015258789
2020-10-19,33.97999954223633
2020-10-20,34.279998779296875
2020-10-21,33.970001220703125
2020-10-22,33.97999954223633
2020-10-23,34.02000045776367
2020-10-26,33.18000030517578
2020-10-27,32.68000030517578
2020-10-28,31.440000534057617
2020-10-29,31.6200008392334
2020-10-30,31.59000015258789
2020-11-02,31.979999542236328
2020-11-03,32.88999938964844
2020-11-04,33.290000915527344
2020-11-05,34.15999984741211
2020-11-06,34.36000061035156
2020-11-09,34.59000015258789
2020-11-10,34.849998474121094
2020-11-11,35.310001373291016
2020-11-12,35.060001373291016
2020-11-13,35.630001068115234
2020-11-16,35.95000076293945
2020-11-17,35.95000076293945
2020-11-18,35.90999984741211
2020-11-19,36.13999938964844
2020-11-20,36.16999816894531
2020-11-23,36.15999984741211
2020-11-24,36.56999969482422
2020-11-25,36.47999954223633
2020-11-27,36.88999938964844
2020-11-30,36.47999954223633
2020-12-01,37.380001068115234
2020-12-02,37.189998626708984
2020-12-03,37.290000915527344
2020-12-04,37.470001220703125
2020-12-07,37.34000015258789
2020-12-08,37.45000076293945
2020-12-09,37.5099983215332
2020-12-10,37.41999816894531
2020-12-11,37.13999938964844
2020-12-14,37.470001220703125
2020-12-15,37.959999084472656
2020-12-16,38.31999969482422
2020-12-17,38.720001220703125
2020-12-18,38.65999984741211
2020-12-21,38.22999954223633
2020-12-22,38.150001525878906
2020-12-23,38.68000030517578
2020-12-24,38.45000076293945
2020-12-28,38.459999084472656
2020-12-29,38.81999969482422
2020-12-30,38.630001068115234
2020-12-31,38.13999938964844
2021-01-04,39.0
2021-01-05,39.2400016784668
2021-01-06,39.83000183105469
2021-01-07,39.869998931884766
2021-01-08,39.93000030517578
2021-01-11,39.279998779296875
2021-01-12,39.470001220703125
2021-01-13,39.400001525878906
2021-01-14,39.779998779296875
2021-01-15,38.900001525878906
2021-01-19,39.150001525878906
2021-01-20,39.439998626708984
2021-01-21,39.810001373291016
2021-01-22,39.400001525878906
2021-01-25,39.029998779296875
2021-01-26,39.11000061035156
2021-01-27,38.189998626708984
2021-01-28,38.68000030517578
2021-01-29,38.20000076293945
2021-02-01,38.619998931884766
2021-02-02,39.119998931884766
2021-02-03,39.27000045776367
2021-02-04,39.099998474121094
2021-02-05,39.619998931884766
2021-02-08,39.54999923706055
2021-02-09,39.63999938964844
2021-02-10,39.41999816894531
2021-02-11,40.0099983215332
2021-02-12,40.099998474121094
2021-02-16,40.540000915527344
2021-02-17,40.029998779296875
2021-02-18,39.93000030517578
2021-02-19,40.09000015258789
2021-02-22,39.95000076293945
2021-02-23,39.56999969482422
2021-02-24,39.970001220703125
2021-02-25,39.33000183105469
2021-02-26,38.9900016784668
2021-03-01,39.70000076293945
2021-03-02,39.86000061035156
2021-03-03,39.540000915527344
2021-03-04,38.97999954223633
2021-03-05,39.130001068115234
2021-03-08,39.2400016784668
2021-03-09,40.040000915527344
2021-03-10,40.130001068115234
2021-03-11,40.630001068115234
2021-03-12,40.5099983215332
2021-03-15,40.56999969482422
2021-03-16,40.84000015258789
2021-03-17,40.84000015258789
2021-03-18,40.52000045776367
2021-03-19,40.68000030517578
2021-03-22,40.83000183105469
2021-03-23,40.45000076293945
2021-03-24,40.2400016784668
2021-03-25,40.15999984741211
2021-03-26,40.900001525878906
2021-03-29,40.529998779296875
2021-03-30,40.58000183105469
2021-03-31,40.65999984741211
2021-04-01,41.5099983215332
2021-04-05,42.11000061035156
2021-04-06,41.720001220703125
2021-04-07,41.83000183105469
2021-04-08,41.939998626708984
2021-04-09,42.130001068115234
2021-04-12,41.720001220703125
2021-04-13,42.2400016784668
2021-04-14,42.16999816894531
2021-04-15,42.349998474121094
2021-04-16,42.849998474121094
2021-04-19,42.91999816894531
2021-04-20,42.16999816894531
2021-04-21,42.2599983215332
2021-04-22,42.06999969482422
2021-04-23,42.689998626708984
2021-04-26,42.83000183105469
2021-04-27,42.93000030517578
2021-04-28,43.11000061035156
2021-04-29,42.90999984741211
2021-04-30,42.279998779296875
2021-05-03,43.0099983215332
2021-05-04,42.08000183105469
2021-05-05,42.90999984741211
2021-05-06,43.13999938964844
2021-05-07,43.7400016784668
2021-05-10,43.720001220703125
2021-05-11,43.11000061035156
2021-05-12,42.56999969482422
2021-05-13,42.869998931884766
2021-05-14,43.61000061035156
