,CONE
2016-10-20,48.72999954223633
2016-10-21,49.0
2016-10-24,48.86000061035156
2016-10-25,48.5099983215332
2016-10-26,47.63999938964844
2016-10-27,43.93000030517578
2016-10-28,44.83000183105469
2016-10-31,44.61000061035156
2016-11-01,42.29999923706055
2016-11-02,41.63999938964844
2016-11-03,42.13999938964844
2016-11-04,42.540000915527344
2016-11-07,43.09000015258789
2016-11-08,43.599998474121094
2016-11-09,41.91999816894531
2016-11-10,39.65999984741211
2016-11-11,39.75
2016-11-14,40.4900016784668
2016-11-15,40.630001068115234
2016-11-16,40.540000915527344
2016-11-17,39.90999984741211
2016-11-18,40.970001220703125
2016-11-21,40.93000030517578
2016-11-22,42.40999984741211
2016-11-23,42.5099983215332
2016-11-25,43.25
2016-11-28,43.41999816894531
2016-11-29,44.08000183105469
2016-11-30,42.68000030517578
2016-12-01,40.900001525878906
2016-12-02,41.349998474121094
2016-12-05,42.099998474121094
2016-12-06,41.869998931884766
2016-12-07,43.349998474121094
2016-12-08,43.79999923706055
2016-12-09,43.95000076293945
2016-12-12,44.779998779296875
2016-12-13,46.40999984741211
2016-12-14,44.72999954223633
2016-12-15,44.380001068115234
2016-12-16,44.34000015258789
2016-12-19,44.720001220703125
2016-12-20,44.93000030517578
2016-12-21,44.66999816894531
2016-12-22,44.279998779296875
2016-12-23,44.43000030517578
2016-12-27,44.59000015258789
2016-12-28,44.20000076293945
2016-12-29,44.79999923706055
2016-12-30,44.72999954223633
2017-01-03,46.369998931884766
2017-01-04,47.58000183105469
2017-01-05,48.36000061035156
2017-01-06,48.0
2017-01-09,48.2599983215332
2017-01-10,48.41999816894531
2017-01-11,48.709999084472656
2017-01-12,49.02000045776367
2017-01-13,48.93000030517578
2017-01-17,48.630001068115234
2017-01-18,48.93000030517578
2017-01-19,49.189998626708984
2017-01-20,49.9900016784668
2017-01-23,50.459999084472656
2017-01-24,50.91999816894531
2017-01-25,49.5099983215332
2017-01-26,49.47999954223633
2017-01-27,48.40999984741211
2017-01-30,48.0099983215332
2017-01-31,48.15999984741211
2017-02-01,47.310001373291016
2017-02-02,47.54999923706055
2017-02-03,48.40999984741211
2017-02-06,47.7400016784668
2017-02-07,48.40999984741211
2017-02-08,48.68000030517578
2017-02-09,48.459999084472656
2017-02-10,48.45000076293945
2017-02-13,48.130001068115234
2017-02-14,47.75
2017-02-15,47.189998626708984
2017-02-16,47.33000183105469
2017-02-17,47.47999954223633
2017-02-21,48.08000183105469
2017-02-22,47.72999954223633
2017-02-23,47.650001525878906
2017-02-24,49.90999984741211
2017-02-27,50.130001068115234
2017-02-28,50.900001525878906
2017-03-01,49.90999984741211
2017-03-02,49.63999938964844
2017-03-03,50.189998626708984
2017-03-06,49.40999984741211
2017-03-07,49.20000076293945
2017-03-08,47.790000915527344
2017-03-09,48.20000076293945
2017-03-10,48.790000915527344
2017-03-13,50.29999923706055
2017-03-14,50.18000030517578
2017-03-15,50.81999969482422
2017-03-16,50.38999938964844
2017-03-17,51.18000030517578
2017-03-20,50.83000183105469
2017-03-21,50.119998931884766
2017-03-22,50.79999923706055
2017-03-23,50.810001373291016
2017-03-24,50.619998931884766
2017-03-27,50.29999923706055
2017-03-28,50.58000183105469
2017-03-29,51.0099983215332
2017-03-30,51.06999969482422
2017-03-31,51.470001220703125
2017-04-03,50.959999084472656
2017-04-04,51.18000030517578
2017-04-05,51.310001373291016
2017-04-06,51.66999816894531
2017-04-07,51.869998931884766
2017-04-10,52.529998779296875
2017-04-11,52.93000030517578
2017-04-12,52.810001373291016
2017-04-13,52.41999816894531
2017-04-17,53.11000061035156
2017-04-18,53.560001373291016
2017-04-19,53.619998931884766
2017-04-20,54.56999969482422
2017-04-21,54.15999984741211
2017-04-24,53.75
2017-04-25,53.58000183105469
2017-04-26,53.27000045776367
2017-04-27,54.40999984741211
2017-04-28,54.63999938964844
2017-05-01,55.22999954223633
2017-05-02,54.650001525878906
2017-05-03,54.099998474121094
2017-05-04,54.369998931884766
2017-05-05,54.93000030517578
2017-05-08,54.970001220703125
2017-05-09,53.849998474121094
2017-05-10,54.2400016784668
2017-05-11,53.7599983215332
2017-05-12,53.810001373291016
2017-05-15,54.779998779296875
2017-05-16,54.45000076293945
2017-05-17,54.599998474121094
2017-05-18,54.43000030517578
2017-05-19,54.81999969482422
2017-05-22,55.77000045776367
2017-05-23,55.810001373291016
2017-05-24,56.41999816894531
2017-05-25,57.220001220703125
2017-05-26,56.630001068115234
2017-05-30,56.290000915527344
2017-05-31,56.2599983215332
2017-06-01,56.380001068115234
2017-06-02,57.97999954223633
2017-06-05,58.08000183105469
2017-06-06,57.33000183105469
2017-06-07,57.63999938964844
2017-06-08,57.02000045776367
2017-06-09,57.470001220703125
2017-06-12,57.58000183105469
2017-06-13,57.90999984741211
2017-06-14,58.189998626708984
2017-06-15,57.59000015258789
2017-06-16,57.93000030517578
2017-06-19,57.91999816894531
2017-06-20,58.15999984741211
2017-06-21,58.2400016784668
2017-06-22,58.099998474121094
2017-06-23,58.880001068115234
2017-06-26,58.7599983215332
2017-06-27,57.31999969482422
2017-06-28,56.38999938964844
2017-06-29,54.900001525878906
2017-06-30,55.75
2017-07-03,56.0099983215332
2017-07-05,54.75
2017-07-06,54.02000045776367
2017-07-07,55.13999938964844
2017-07-10,55.060001373291016
2017-07-11,55.279998779296875
2017-07-12,57.02000045776367
2017-07-13,56.970001220703125
2017-07-14,57.189998626708984
2017-07-17,56.880001068115234
2017-07-18,57.130001068115234
2017-07-19,57.970001220703125
2017-07-20,57.790000915527344
2017-07-21,58.08000183105469
2017-07-24,58.5
2017-07-25,58.70000076293945
2017-07-26,59.13999938964844
2017-07-27,59.209999084472656
2017-07-28,59.66999816894531
2017-07-31,59.709999084472656
2017-08-01,60.189998626708984
2017-08-02,59.34000015258789
2017-08-03,58.189998626708984
2017-08-04,58.59000015258789
2017-08-07,57.97999954223633
2017-08-08,56.439998626708984
2017-08-09,56.66999816894531
2017-08-10,57.43000030517578
2017-08-11,58.4900016784668
2017-08-14,60.20000076293945
2017-08-15,60.2400016784668
2017-08-16,60.4900016784668
2017-08-17,59.86000061035156
2017-08-18,59.40999984741211
2017-08-21,59.59000015258789
2017-08-22,60.95000076293945
2017-08-23,62.31999969482422
2017-08-24,61.900001525878906
2017-08-25,63.060001373291016
2017-08-28,62.369998931884766
2017-08-29,62.34000015258789
2017-08-30,62.939998626708984
2017-08-31,63.029998779296875
2017-09-01,62.95000076293945
2017-09-05,63.869998931884766
2017-09-06,63.18000030517578
2017-09-07,63.88999938964844
2017-09-08,64.0199966430664
2017-09-11,64.94999694824219
2017-09-12,63.66999816894531
2017-09-13,62.43000030517578
2017-09-14,61.599998474121094
2017-09-15,61.790000915527344
2017-09-18,62.15999984741211
2017-09-19,62.599998474121094
2017-09-20,60.7599983215332
2017-09-21,60.40999984741211
2017-09-22,59.310001373291016
2017-09-25,58.79999923706055
2017-09-26,57.9900016784668
2017-09-27,58.15999984741211
2017-09-28,57.63999938964844
2017-09-29,58.93000030517578
2017-10-02,59.56999969482422
2017-10-03,59.0099983215332
2017-10-04,59.22999954223633
2017-10-05,59.47999954223633
2017-10-06,60.65999984741211
2017-10-09,60.95000076293945
2017-10-10,61.2599983215332
2017-10-11,62.04999923706055
2017-10-12,62.790000915527344
2017-10-13,61.779998779296875
2017-10-16,61.13999938964844
2017-10-17,61.290000915527344
2017-10-18,61.66999816894531
2017-10-19,61.91999816894531
2017-10-20,61.88999938964844
2017-10-23,60.349998474121094
2017-10-24,60.56999969482422
2017-10-25,60.599998474121094
2017-10-26,59.02000045776367
2017-10-27,60.18000030517578
2017-10-30,61.75
2017-10-31,61.38999938964844
2017-11-01,60.66999816894531
2017-11-02,61.45000076293945
2017-11-03,62.0
2017-11-06,62.11000061035156
2017-11-07,62.400001525878906
2017-11-08,63.22999954223633
2017-11-09,62.279998779296875
2017-11-10,61.79999923706055
2017-11-13,64.12000274658203
2017-11-14,63.70000076293945
2017-11-15,62.189998626708984
2017-11-16,62.7599983215332
2017-11-17,62.130001068115234
2017-11-20,61.70000076293945
2017-11-21,61.29999923706055
2017-11-22,61.56999969482422
2017-11-24,61.93000030517578
2017-11-27,61.56999969482422
2017-11-28,61.470001220703125
2017-11-29,59.9900016784668
2017-11-30,60.7599983215332
2017-12-01,61.2400016784668
2017-12-04,57.630001068115234
2017-12-05,58.5099983215332
2017-12-06,58.119998931884766
2017-12-07,59.880001068115234
2017-12-08,60.45000076293945
2017-12-11,59.77000045776367
2017-12-12,58.93000030517578
2017-12-13,59.400001525878906
2017-12-14,59.56999969482422
2017-12-15,59.45000076293945
2017-12-18,59.349998474121094
2017-12-19,58.029998779296875
2017-12-20,57.40999984741211
2017-12-21,57.65999984741211
2017-12-22,58.29999923706055
2017-12-26,59.040000915527344
2017-12-27,59.599998474121094
2017-12-28,59.4900016784668
2017-12-29,59.529998779296875
2018-01-02,58.47999954223633
2018-01-03,58.689998626708984
2018-01-04,58.439998626708984
2018-01-05,58.25
2018-01-08,59.06999969482422
2018-01-09,58.7400016784668
2018-01-10,57.11000061035156
2018-01-11,56.06999969482422
2018-01-12,55.2599983215332
2018-01-16,56.0
2018-01-17,55.81999969482422
2018-01-18,55.099998474121094
2018-01-19,55.41999816894531
2018-01-22,55.7599983215332
2018-01-23,57.02000045776367
2018-01-24,56.83000183105469
2018-01-25,57.81999969482422
2018-01-26,58.81999969482422
2018-01-29,56.34000015258789
2018-01-30,55.93000030517578
2018-01-31,57.689998626708984
2018-02-01,56.93000030517578
2018-02-02,56.970001220703125
2018-02-05,55.7400016784668
2018-02-06,55.7400016784668
2018-02-07,55.470001220703125
2018-02-08,52.540000915527344
2018-02-09,53.619998931884766
2018-02-12,53.720001220703125
2018-02-13,54.220001220703125
2018-02-14,52.7400016784668
2018-02-15,52.09000015258789
2018-02-16,52.08000183105469
2018-02-20,50.369998931884766
2018-02-21,48.810001373291016
2018-02-22,49.06999969482422
2018-02-23,51.16999816894531
2018-02-26,51.310001373291016
2018-02-27,51.380001068115234
2018-02-28,49.900001525878906
2018-03-01,49.16999816894531
2018-03-02,48.47999954223633
2018-03-05,49.40999984741211
2018-03-06,49.25
2018-03-07,49.439998626708984
2018-03-08,49.38999938964844
2018-03-09,49.65999984741211
2018-03-12,51.02000045776367
2018-03-13,52.0
2018-03-14,52.56999969482422
2018-03-15,52.439998626708984
2018-03-16,52.880001068115234
2018-03-19,51.4900016784668
2018-03-20,51.54999923706055
2018-03-21,51.220001220703125
2018-03-22,51.09000015258789
2018-03-23,49.97999954223633
2018-03-26,50.41999816894531
2018-03-27,50.2400016784668
2018-03-28,51.09000015258789
2018-03-29,51.209999084472656
2018-04-02,50.08000183105469
2018-04-03,50.04999923706055
2018-04-04,50.83000183105469
2018-04-05,50.84000015258789
2018-04-06,49.959999084472656
2018-04-09,50.5099983215332
2018-04-10,50.099998474121094
2018-04-11,50.189998626708984
2018-04-12,48.720001220703125
2018-04-13,49.060001373291016
2018-04-16,49.90999984741211
2018-04-17,51.150001525878906
2018-04-18,51.380001068115234
2018-04-19,51.54999923706055
2018-04-20,51.369998931884766
2018-04-23,51.02000045776367
2018-04-24,51.27000045776367
2018-04-25,51.4900016784668
2018-04-26,52.29999923706055
2018-04-27,54.0099983215332
2018-04-30,53.59000015258789
2018-05-01,53.900001525878906
2018-05-02,54.939998626708984
2018-05-03,54.790000915527344
2018-05-04,54.70000076293945
2018-05-07,54.70000076293945
2018-05-08,53.040000915527344
2018-05-09,54.029998779296875
2018-05-10,55.18000030517578
2018-05-11,55.310001373291016
2018-05-14,54.58000183105469
2018-05-15,53.38999938964844
2018-05-16,53.380001068115234
2018-05-17,52.029998779296875
2018-05-18,52.13999938964844
2018-05-21,52.66999816894531
2018-05-22,51.63999938964844
2018-05-23,53.20000076293945
2018-05-24,53.52000045776367
2018-05-25,53.650001525878906
2018-05-29,54.650001525878906
2018-05-30,55.29999923706055
2018-05-31,55.380001068115234
2018-06-01,56.150001525878906
2018-06-04,56.68000030517578
2018-06-05,57.5099983215332
2018-06-06,58.29999923706055
2018-06-07,58.29999923706055
2018-06-08,58.630001068115234
2018-06-11,58.33000183105469
2018-06-12,58.59000015258789
2018-06-13,57.849998474121094
2018-06-14,58.72999954223633
2018-06-15,57.880001068115234
2018-06-18,58.70000076293945
2018-06-19,57.2599983215332
2018-06-20,57.599998474121094
2018-06-21,58.029998779296875
2018-06-22,57.849998474121094
2018-06-25,56.599998474121094
2018-06-26,57.220001220703125
2018-06-27,57.689998626708984
2018-06-28,57.880001068115234
2018-06-29,58.36000061035156
2018-07-02,58.52000045776367
2018-07-03,59.86000061035156
2018-07-05,61.83000183105469
2018-07-06,62.20000076293945
2018-07-09,61.459999084472656
2018-07-10,61.91999816894531
2018-07-11,61.849998474121094
2018-07-12,61.84000015258789
2018-07-13,61.63999938964844
2018-07-16,61.7400016784668
2018-07-17,62.099998474121094
2018-07-18,61.79999923706055
2018-07-19,62.9900016784668
2018-07-20,62.400001525878906
2018-07-23,62.13999938964844
2018-07-24,61.59000015258789
2018-07-25,62.0
2018-07-26,62.04999923706055
2018-07-27,63.310001373291016
2018-07-30,62.880001068115234
2018-07-31,61.91999816894531
2018-08-01,62.709999084472656
2018-08-02,63.34000015258789
2018-08-03,64.43000030517578
2018-08-06,64.94000244140625
2018-08-07,65.25
2018-08-08,65.37000274658203
2018-08-09,65.48999786376953
2018-08-10,64.9000015258789
2018-08-13,64.98999786376953
2018-08-14,64.80000305175781
2018-08-15,65.3499984741211
2018-08-16,66.06999969482422
2018-08-17,66.52999877929688
2018-08-20,67.20999908447266
2018-08-21,67.38999938964844
2018-08-22,66.87000274658203
2018-08-23,67.05000305175781
2018-08-24,67.87000274658203
2018-08-27,66.94999694824219
2018-08-28,67.54000091552734
2018-08-29,67.81999969482422
2018-08-30,67.08999633789062
2018-08-31,66.95999908447266
2018-09-04,65.94999694824219
2018-09-05,66.12000274658203
2018-09-06,66.55000305175781
2018-09-07,66.7300033569336
2018-09-10,67.44000244140625
2018-09-11,67.43000030517578
2018-09-12,67.26000213623047
2018-09-13,68.51000213623047
2018-09-14,68.62999725341797
2018-09-17,68.22000122070312
2018-09-18,68.55999755859375
2018-09-19,67.37999725341797
2018-09-20,67.7300033569336
2018-09-21,68.23999786376953
2018-09-24,65.25
2018-09-25,64.66000366210938
2018-09-26,61.95000076293945
2018-09-27,62.02000045776367
2018-09-28,63.400001525878906
2018-10-01,63.599998474121094
2018-10-02,63.06999969482422
2018-10-03,63.11000061035156
2018-10-04,62.369998931884766
2018-10-05,61.9900016784668
2018-10-08,61.630001068115234
2018-10-09,62.47999954223633
2018-10-10,61.13999938964844
2018-10-11,58.540000915527344
2018-10-12,59.0
2018-10-15,58.95000076293945
2018-10-16,61.459999084472656
2018-10-17,61.84000015258789
2018-10-18,61.81999969482422
2018-10-19,62.27000045776367
2018-10-22,61.63999938964844
2018-10-23,62.02000045776367
2018-10-24,62.119998931884766
2018-10-25,61.630001068115234
2018-10-26,56.16999816894531
2018-10-29,55.15999984741211
2018-10-30,53.869998931884766
2018-10-31,53.22999954223633
2018-11-01,54.0099983215332
2018-11-02,55.47999954223633
2018-11-05,55.959999084472656
2018-11-06,55.77000045776367
2018-11-07,55.130001068115234
2018-11-08,55.27000045776367
2018-11-09,54.81999969482422
2018-11-12,54.56999969482422
2018-11-13,54.2400016784668
2018-11-14,54.34000015258789
2018-11-15,53.52000045776367
2018-11-16,54.5099983215332
2018-11-19,54.11000061035156
2018-11-20,52.02000045776367
2018-11-21,52.84000015258789
2018-11-23,52.93000030517578
2018-11-26,54.86000061035156
2018-11-27,54.630001068115234
2018-11-28,55.36000061035156
2018-11-29,55.84000015258789
2018-11-30,56.08000183105469
2018-12-03,57.59000015258789
2018-12-04,56.869998931884766
2018-12-06,58.29999923706055
2018-12-07,57.43000030517578
2018-12-10,57.70000076293945
2018-12-11,58.66999816894531
2018-12-12,58.099998474121094
2018-12-13,59.16999816894531
2018-12-14,59.33000183105469
2018-12-17,56.27000045776367
2018-12-18,57.02000045776367
2018-12-19,56.779998779296875
2018-12-20,54.849998474121094
2018-12-21,53.83000183105469
2018-12-24,51.11000061035156
2018-12-26,52.869998931884766
2018-12-27,52.470001220703125
2018-12-28,52.709999084472656
2018-12-31,52.880001068115234
2019-01-02,49.79999923706055
2019-01-03,49.59000015258789
2019-01-04,51.04999923706055
2019-01-07,51.709999084472656
2019-01-08,52.91999816894531
2019-01-09,50.290000915527344
2019-01-10,51.90999984741211
2019-01-11,52.150001525878906
2019-01-14,51.70000076293945
2019-01-15,51.95000076293945
2019-01-16,51.9900016784668
2019-01-17,51.849998474121094
2019-01-18,52.150001525878906
2019-01-22,51.31999969482422
2019-01-23,50.0
2019-01-24,50.2400016784668
2019-01-25,49.970001220703125
2019-01-28,52.369998931884766
2019-01-29,52.5
2019-01-30,53.349998474121094
2019-01-31,54.20000076293945
2019-02-01,54.150001525878906
2019-02-04,54.66999816894531
2019-02-05,54.65999984741211
2019-02-06,54.439998626708984
2019-02-07,54.560001373291016
2019-02-08,54.459999084472656
2019-02-11,54.47999954223633
2019-02-12,54.439998626708984
2019-02-13,54.95000076293945
2019-02-14,56.11000061035156
2019-02-15,57.400001525878906
2019-02-19,57.650001525878906
2019-02-20,57.2400016784668
2019-02-21,52.459999084472656
2019-02-22,52.869998931884766
2019-02-25,51.63999938964844
2019-02-26,50.47999954223633
2019-02-27,50.04999923706055
2019-02-28,49.84000015258789
2019-03-01,50.400001525878906
2019-03-04,50.119998931884766
2019-03-05,50.279998779296875
2019-03-06,50.439998626708984
2019-03-07,50.68000030517578
2019-03-08,49.90999984741211
2019-03-11,51.61000061035156
2019-03-12,51.939998626708984
2019-03-13,52.349998474121094
2019-03-14,51.83000183105469
2019-03-15,51.869998931884766
2019-03-18,51.93000030517578
2019-03-19,51.709999084472656
2019-03-20,52.02000045776367
2019-03-21,52.470001220703125
2019-03-22,52.13999938964844
2019-03-25,51.70000076293945
2019-03-26,51.970001220703125
2019-03-27,52.04999923706055
2019-03-28,52.15999984741211
2019-03-29,52.439998626708984
2019-04-01,52.72999954223633
2019-04-02,54.369998931884766
2019-04-03,54.38999938964844
2019-04-04,54.16999816894531
2019-04-05,55.33000183105469
2019-04-08,54.66999816894531
2019-04-09,54.29999923706055
2019-04-10,55.16999816894531
2019-04-11,55.529998779296875
2019-04-12,58.11000061035156
2019-04-15,57.4900016784668
2019-04-16,56.52000045776367
2019-04-17,56.970001220703125
2019-04-18,56.900001525878906
2019-04-22,56.040000915527344
2019-04-23,55.650001525878906
2019-04-24,56.38999938964844
2019-04-25,56.220001220703125
2019-04-26,55.83000183105469
2019-04-29,55.41999816894531
2019-04-30,55.689998626708984
2019-05-01,55.77000045776367
2019-05-02,58.029998779296875
2019-05-03,61.11000061035156
2019-05-06,60.709999084472656
2019-05-07,59.63999938964844
2019-05-08,59.88999938964844
2019-05-09,60.45000076293945
2019-05-10,60.61000061035156
2019-05-13,60.369998931884766
2019-05-14,61.630001068115234
2019-05-15,62.22999954223633
2019-05-16,62.95000076293945
2019-05-17,63.720001220703125
2019-05-20,62.369998931884766
2019-05-21,63.060001373291016
2019-05-22,63.41999816894531
2019-05-23,62.61000061035156
2019-05-24,62.540000915527344
2019-05-28,61.2599983215332
2019-05-29,59.93000030517578
2019-05-30,59.790000915527344
2019-05-31,59.040000915527344
2019-06-03,58.630001068115234
2019-06-04,57.970001220703125
2019-06-05,59.29999923706055
2019-06-06,59.06999969482422
2019-06-07,59.709999084472656
2019-06-10,59.959999084472656
2019-06-11,59.939998626708984
2019-06-12,59.900001525878906
2019-06-13,58.68000030517578
2019-06-14,58.90999984741211
2019-06-17,60.15999984741211
2019-06-18,60.720001220703125
2019-06-19,61.279998779296875
2019-06-20,60.77000045776367
2019-06-21,60.02000045776367
2019-06-24,59.27000045776367
2019-06-25,57.75
2019-06-26,56.560001373291016
2019-06-27,57.09000015258789
2019-06-28,57.720001220703125
2019-07-01,57.400001525878906
2019-07-02,59.279998779296875
2019-07-03,59.66999816894531
2019-07-05,60.08000183105469
2019-07-08,59.880001068115234
2019-07-09,59.90999984741211
2019-07-10,59.75
2019-07-11,58.95000076293945
2019-07-12,58.88999938964844
2019-07-15,59.18000030517578
2019-07-16,58.04999923706055
2019-07-17,58.849998474121094
2019-07-18,59.619998931884766
2019-07-19,58.209999084472656
2019-07-22,58.709999084472656
2019-07-23,60.16999816894531
2019-07-24,60.040000915527344
2019-07-25,56.72999954223633
2019-07-26,55.81999969482422
2019-07-29,55.52000045776367
2019-07-30,55.86000061035156
2019-07-31,57.400001525878906
2019-08-01,62.099998474121094
2019-08-02,63.02000045776367
2019-08-05,61.90999984741211
2019-08-06,62.130001068115234
2019-08-07,63.22999954223633
2019-08-08,65.02999877929688
2019-08-09,65.43000030517578
2019-08-12,65.45999908447266
2019-08-13,65.0
2019-08-14,63.880001068115234
2019-08-15,64.70999908447266
2019-08-16,69.98999786376953
2019-08-19,70.5
2019-08-20,69.3499984741211
2019-08-21,69.37999725341797
2019-08-22,69.98999786376953
2019-08-23,69.58999633789062
2019-08-26,70.4000015258789
2019-08-27,70.19000244140625
2019-08-28,70.83999633789062
2019-08-29,73.08000183105469
2019-08-30,73.45999908447266
2019-09-03,73.30999755859375
2019-09-04,74.5
2019-09-05,73.69000244140625
2019-09-06,74.02999877929688
2019-09-09,73.9000015258789
2019-09-10,72.7300033569336
2019-09-11,74.0199966430664
2019-09-12,74.16999816894531
2019-09-13,73.6500015258789
2019-09-16,74.77999877929688
2019-09-17,74.19000244140625
2019-09-18,74.30000305175781
2019-09-19,76.20999908447266
2019-09-20,77.56999969482422
2019-09-23,77.44000244140625
2019-09-24,77.29000091552734
2019-09-25,76.79000091552734
2019-09-26,77.19000244140625
2019-09-27,77.62999725341797
2019-09-30,79.0999984741211
2019-10-01,78.37000274658203
2019-10-02,77.91999816894531
2019-10-03,79.33000183105469
2019-10-04,77.3499984741211
2019-10-07,77.19999694824219
2019-10-08,77.16999816894531
2019-10-09,77.29000091552734
2019-10-10,76.36000061035156
2019-10-11,76.0999984741211
2019-10-14,75.51000213623047
2019-10-15,75.98999786376953
2019-10-16,76.0999984741211
2019-10-17,75.8499984741211
2019-10-18,76.0
2019-10-21,76.5
2019-10-22,76.0
2019-10-23,75.3499984741211
2019-10-24,75.66999816894531
2019-10-25,74.27999877929688
2019-10-28,74.97000122070312
2019-10-29,74.02999877929688
2019-10-30,74.58000183105469
2019-10-31,71.27999877929688
2019-11-01,71.11000061035156
2019-11-04,70.43000030517578
2019-11-05,69.08000183105469
2019-11-06,68.80000305175781
2019-11-07,66.06999969482422
2019-11-08,65.5999984741211
2019-11-11,65.37999725341797
2019-11-12,64.44000244140625
2019-11-13,64.30000305175781
2019-11-14,64.30000305175781
2019-11-15,64.30999755859375
2019-11-18,65.19999694824219
2019-11-19,65.55999755859375
2019-11-20,64.4000015258789
2019-11-21,63.45000076293945
2019-11-22,62.75
2019-11-25,62.4900016784668
2019-11-26,63.27000045776367
2019-11-27,62.630001068115234
2019-11-29,62.29999923706055
2019-12-02,62.130001068115234
2019-12-03,64.75
2019-12-04,65.11000061035156
2019-12-05,64.01000213623047
2019-12-06,64.05000305175781
2019-12-09,63.47999954223633
2019-12-10,63.29999923706055
2019-12-11,62.040000915527344
2019-12-12,60.900001525878906
2019-12-13,61.08000183105469
2019-12-16,62.119998931884766
2019-12-17,62.91999816894531
2019-12-18,64.16000366210938
2019-12-19,64.66999816894531
2019-12-20,64.94000244140625
2019-12-23,64.44999694824219
2019-12-24,64.06999969482422
2019-12-26,64.88999938964844
2019-12-27,64.79000091552734
2019-12-30,65.54000091552734
2019-12-31,65.43000030517578
2020-01-02,64.31999969482422
2020-01-03,65.48999786376953
2020-01-06,66.08000183105469
2020-01-07,64.86000061035156
2020-01-08,64.94999694824219
2020-01-09,65.5199966430664
2020-01-10,66.98999786376953
2020-01-13,62.65999984741211
2020-01-14,61.66999816894531
2020-01-15,63.25
2020-01-16,63.959999084472656
2020-01-17,63.4900016784668
2020-01-21,64.55000305175781
2020-01-22,64.08000183105469
2020-01-23,63.540000915527344
2020-01-24,62.619998931884766
2020-01-27,62.20000076293945
2020-01-28,62.29999923706055
2020-01-29,61.61000061035156
2020-01-30,61.61000061035156
2020-01-31,60.849998474121094
2020-02-03,61.369998931884766
2020-02-04,63.2400016784668
2020-02-05,61.33000183105469
2020-02-06,61.52000045776367
2020-02-07,61.84000015258789
2020-02-10,62.88999938964844
2020-02-11,62.400001525878906
2020-02-12,67.31999969482422
2020-02-13,66.79000091552734
2020-02-14,67.72000122070312
2020-02-18,66.93000030517578
2020-02-19,65.98999786376953
2020-02-20,68.37999725341797
2020-02-21,69.5999984741211
2020-02-24,67.26000213623047
2020-02-25,66.33999633789062
2020-02-26,66.27999877929688
2020-02-27,63.7400016784668
2020-02-28,60.58000183105469
2020-03-02,63.2599983215332
2020-03-03,62.900001525878906
2020-03-04,64.55999755859375
2020-03-05,61.400001525878906
2020-03-06,61.040000915527344
2020-03-09,56.61000061035156
2020-03-10,58.709999084472656
2020-03-11,55.86000061035156
2020-03-12,49.7400016784668
2020-03-13,57.45000076293945
2020-03-16,48.5
2020-03-17,53.25
2020-03-18,47.189998626708984
2020-03-19,48.150001525878906
2020-03-20,45.06999969482422
2020-03-23,45.619998931884766
2020-03-24,50.11000061035156
2020-03-25,50.9900016784668
2020-03-26,56.09000015258789
2020-03-27,57.84000015258789
2020-03-30,61.439998626708984
2020-03-31,61.75
2020-04-01,61.40999984741211
2020-04-02,61.83000183105469
2020-04-03,61.849998474121094
2020-04-06,62.29999923706055
2020-04-07,61.66999816894531
2020-04-08,63.81999969482422
2020-04-09,67.33999633789062
2020-04-13,63.25
2020-04-14,64.58000183105469
2020-04-15,64.5999984741211
2020-04-16,67.56999969482422
2020-04-17,68.94999694824219
2020-04-20,68.87000274658203
2020-04-21,68.19999694824219
2020-04-22,69.97000122070312
2020-04-23,71.23999786376953
2020-04-24,72.75
2020-04-27,74.70999908447266
2020-04-28,74.5999984741211
2020-04-29,71.63999938964844
2020-04-30,70.1500015258789
2020-05-01,69.69999694824219
2020-05-04,70.80000305175781
2020-05-05,71.1500015258789
2020-05-06,73.2300033569336
2020-05-07,72.69000244140625
2020-05-08,73.52999877929688
2020-05-11,74.12000274658203
2020-05-12,71.79000091552734
2020-05-13,70.72000122070312
2020-05-14,69.83000183105469
2020-05-15,69.3499984741211
2020-05-18,69.75
2020-05-19,69.69000244140625
2020-05-20,69.6500015258789
2020-05-21,70.16000366210938
2020-05-22,72.30999755859375
2020-05-26,71.7699966430664
2020-05-27,72.20999908447266
2020-05-28,73.54000091552734
2020-05-29,74.33999633789062
2020-06-01,74.19999694824219
2020-06-02,75.41999816894531
2020-06-03,74.7699966430664
2020-06-04,73.29000091552734
2020-06-05,74.0
2020-06-08,74.54000091552734
2020-06-09,76.08000183105469
2020-06-10,75.26000213623047
2020-06-11,70.83999633789062
2020-06-12,72.73999786376953
2020-06-15,74.9800033569336
2020-06-16,76.19000244140625
2020-06-17,77.23999786376953
2020-06-18,74.91000366210938
2020-06-19,76.66999816894531
2020-06-22,75.94999694824219
2020-06-23,74.69999694824219
2020-06-24,75.55999755859375
2020-06-25,76.2699966430664
2020-06-26,73.81999969482422
2020-06-29,74.47000122070312
2020-06-30,72.75
2020-07-01,75.94000244140625
2020-07-02,75.58999633789062
2020-07-06,75.43000030517578
2020-07-07,76.26000213623047
2020-07-08,76.25
2020-07-09,76.83999633789062
2020-07-10,76.0999984741211
2020-07-13,75.38999938964844
2020-07-14,76.87000274658203
2020-07-15,76.30999755859375
2020-07-16,74.37999725341797
2020-07-17,74.7300033569336
2020-07-20,76.01000213623047
2020-07-21,76.04000091552734
