,CROX
2013-08-08,13.229999542236328
2013-08-09,13.510000228881836
2013-08-12,13.40999984741211
2013-08-13,13.470000267028809
2013-08-14,13.289999961853027
2013-08-15,13.210000038146973
2013-08-16,13.1899995803833
2013-08-19,13.180000305175781
2013-08-20,13.34000015258789
2013-08-21,13.75
2013-08-22,14.010000228881836
2013-08-23,13.859999656677246
2013-08-26,13.770000457763672
2013-08-27,13.4399995803833
2013-08-28,13.520000457763672
2013-08-29,13.6899995803833
2013-08-30,13.460000038146973
2013-09-03,13.489999771118164
2013-09-04,13.770000457763672
2013-09-05,13.729999542236328
2013-09-06,13.619999885559082
2013-09-09,13.609999656677246
2013-09-10,13.3100004196167
2013-09-11,13.520000457763672
2013-09-12,13.270000457763672
2013-09-13,13.460000038146973
2013-09-16,13.510000228881836
2013-09-17,13.520000457763672
2013-09-18,13.680000305175781
2013-09-19,13.84000015258789
2013-09-20,13.890000343322754
2013-09-23,13.640000343322754
2013-09-24,13.649999618530273
2013-09-25,13.649999618530273
2013-09-26,13.609999656677246
2013-09-27,13.569999694824219
2013-09-30,13.600000381469727
2013-10-01,13.65999984741211
2013-10-02,13.569999694824219
2013-10-03,13.529999732971191
2013-10-04,13.619999885559082
2013-10-07,13.40999984741211
2013-10-08,13.270000457763672
2013-10-09,13.25
2013-10-10,13.359999656677246
2013-10-11,13.470000267028809
2013-10-14,13.760000228881836
2013-10-15,13.329999923706055
2013-10-16,13.420000076293945
2013-10-17,13.5
2013-10-18,13.539999961853027
2013-10-21,13.640000343322754
2013-10-22,13.859999656677246
2013-10-23,13.710000038146973
2013-10-24,13.670000076293945
2013-10-25,13.680000305175781
2013-10-28,13.029999732971191
2013-10-29,13.039999961853027
2013-10-30,13.039999961853027
2013-10-31,12.170000076293945
2013-11-01,12.380000114440918
2013-11-04,12.449999809265137
2013-11-05,12.479999542236328
2013-11-06,12.220000267028809
2013-11-07,12.289999961853027
2013-11-08,12.65999984741211
2013-11-11,12.729999542236328
2013-11-12,12.649999618530273
2013-11-13,13.890000343322754
2013-11-14,13.619999885559082
2013-11-15,13.579999923706055
2013-11-18,13.369999885559082
2013-11-19,13.300000190734863
2013-11-20,13.399999618530273
2013-11-21,13.359999656677246
2013-11-22,13.34000015258789
2013-11-25,13.3100004196167
2013-11-26,13.539999961853027
2013-11-27,13.84000015258789
2013-11-29,13.800000190734863
2013-12-02,13.5600004196167
2013-12-03,13.510000228881836
2013-12-04,13.479999542236328
2013-12-05,13.260000228881836
2013-12-06,13.130000114440918
2013-12-09,13.0600004196167
2013-12-10,12.989999771118164
2013-12-11,12.779999732971191
2013-12-12,12.710000038146973
2013-12-13,12.829999923706055
2013-12-16,12.930000305175781
2013-12-17,12.970000267028809
2013-12-18,13.029999732971191
2013-12-19,12.819999694824219
2013-12-20,13.1899995803833
2013-12-23,13.260000228881836
2013-12-24,13.260000228881836
2013-12-26,13.300000190734863
2013-12-27,13.329999923706055
2013-12-30,16.139999389648438
2013-12-31,15.920000076293945
2014-01-02,16.489999771118164
2014-01-03,16.399999618530273
2014-01-06,16.100000381469727
2014-01-07,15.859999656677246
2014-01-08,15.710000038146973
2014-01-09,15.640000343322754
2014-01-10,15.539999961853027
2014-01-13,15.210000038146973
2014-01-14,15.25
2014-01-15,15.270000457763672
2014-01-16,15.0600004196167
2014-01-17,15.010000228881836
2014-01-21,15.170000076293945
2014-01-22,15.289999961853027
2014-01-23,15.050000190734863
2014-01-24,14.850000381469727
2014-01-27,14.8100004196167
2014-01-28,15.289999961853027
2014-01-29,14.960000038146973
2014-01-30,15.239999771118164
2014-01-31,15.350000381469727
2014-02-03,14.880000114440918
2014-02-04,14.90999984741211
2014-02-05,14.789999961853027
2014-02-06,14.970000267028809
2014-02-07,15.170000076293945
2014-02-10,15.25
2014-02-11,15.260000228881836
2014-02-12,15.449999809265137
2014-02-13,15.729999542236328
2014-02-14,15.680000305175781
2014-02-18,15.210000038146973
2014-02-19,15.050000190734863
2014-02-20,15.8100004196167
2014-02-21,15.489999771118164
2014-02-24,15.550000190734863
2014-02-25,15.220000267028809
2014-02-26,15.229999542236328
2014-02-27,15.119999885559082
2014-02-28,15.229999542236328
2014-03-03,15.09000015258789
2014-03-04,15.300000190734863
2014-03-05,15.470000267028809
2014-03-06,15.210000038146973
2014-03-07,15.289999961853027
2014-03-10,15.239999771118164
2014-03-11,15.079999923706055
2014-03-12,14.949999809265137
2014-03-13,14.989999771118164
2014-03-14,14.829999923706055
2014-03-17,14.880000114440918
2014-03-18,15.489999771118164
2014-03-19,15.399999618530273
2014-03-20,15.449999809265137
2014-03-21,15.399999618530273
2014-03-24,15.3100004196167
2014-03-25,15.15999984741211
2014-03-26,15.069999694824219
2014-03-27,15.4399995803833
2014-03-28,15.550000190734863
2014-03-31,15.600000381469727
2014-04-01,15.539999961853027
2014-04-02,15.630000114440918
2014-04-03,15.220000267028809
2014-04-04,15.039999961853027
2014-04-07,14.670000076293945
2014-04-08,14.710000038146973
2014-04-09,14.789999961853027
2014-04-10,15.09000015258789
2014-04-11,14.449999809265137
2014-04-14,14.359999656677246
2014-04-15,14.449999809265137
2014-04-16,14.550000190734863
2014-04-17,14.510000228881836
2014-04-21,14.720000267028809
2014-04-22,14.779999732971191
2014-04-23,14.989999771118164
2014-04-24,15.029999732971191
2014-04-25,15.039999961853027
2014-04-28,14.8100004196167
2014-04-29,15.300000190734863
2014-04-30,15.130000114440918
2014-05-01,15.550000190734863
2014-05-02,15.170000076293945
2014-05-05,15.010000228881836
2014-05-06,14.600000381469727
2014-05-07,14.479999542236328
2014-05-08,14.420000076293945
2014-05-09,14.699999809265137
2014-05-12,15.0600004196167
2014-05-13,14.850000381469727
2014-05-14,14.800000190734863
2014-05-15,15.069999694824219
2014-05-16,15.180000305175781
2014-05-19,15.100000381469727
2014-05-20,14.710000038146973
2014-05-21,14.75
2014-05-22,14.8100004196167
2014-05-23,14.930000305175781
2014-05-27,15.260000228881836
2014-05-28,14.970000267028809
2014-05-29,15.029999732971191
2014-05-30,14.930000305175781
2014-06-02,14.890000343322754
2014-06-03,14.829999923706055
2014-06-04,14.949999809265137
2014-06-05,15.029999732971191
2014-06-06,15.350000381469727
2014-06-09,15.289999961853027
2014-06-10,15.039999961853027
2014-06-11,14.880000114440918
2014-06-12,14.699999809265137
2014-06-13,14.5600004196167
2014-06-16,14.5600004196167
2014-06-17,14.949999809265137
2014-06-18,15.029999732971191
2014-06-19,15.0
2014-06-20,14.84000015258789
2014-06-23,14.6899995803833
2014-06-24,14.489999771118164
2014-06-25,14.75
2014-06-26,14.600000381469727
2014-06-27,14.819999694824219
2014-06-30,15.029999732971191
2014-07-01,15.069999694824219
2014-07-02,15.050000190734863
2014-07-03,15.180000305175781
2014-07-07,15.0
2014-07-08,14.880000114440918
2014-07-09,15.100000381469727
2014-07-10,14.850000381469727
2014-07-11,14.670000076293945
2014-07-14,14.729999542236328
2014-07-15,14.569999694824219
2014-07-16,14.739999771118164
2014-07-17,14.5
2014-07-18,14.859999656677246
2014-07-21,14.84000015258789
2014-07-22,16.68000030517578
2014-07-23,16.559999465942383
2014-07-24,16.31999969482422
2014-07-25,16.260000228881836
2014-07-28,16.290000915527344
2014-07-29,16.309999465942383
2014-07-30,16.260000228881836
2014-07-31,15.869999885559082
2014-08-01,15.869999885559082
2014-08-04,15.930000305175781
2014-08-05,16.110000610351562
2014-08-06,16.149999618530273
2014-08-07,15.619999885559082
2014-08-08,15.779999732971191
2014-08-11,15.970000267028809
2014-08-12,15.600000381469727
2014-08-13,15.649999618530273
2014-08-14,15.59000015258789
2014-08-15,15.550000190734863
2014-08-18,15.699999809265137
2014-08-19,15.680000305175781
2014-08-20,15.670000076293945
2014-08-21,15.600000381469727
2014-08-22,15.550000190734863
2014-08-25,15.8100004196167
2014-08-26,15.970000267028809
2014-08-27,15.649999618530273
2014-08-28,15.470000267028809
2014-08-29,15.449999809265137
2014-09-02,15.510000228881836
2014-09-03,15.300000190734863
2014-09-04,15.380000114440918
2014-09-05,15.25
2014-09-08,15.239999771118164
2014-09-09,15.050000190734863
2014-09-10,15.039999961853027
2014-09-11,14.25
2014-09-12,14.050000190734863
2014-09-15,13.65999984741211
2014-09-16,13.609999656677246
2014-09-17,13.449999809265137
2014-09-18,13.319999694824219
2014-09-19,13.0600004196167
2014-09-22,12.890000343322754
2014-09-23,12.84000015258789
2014-09-24,12.649999618530273
2014-09-25,12.4399995803833
2014-09-26,12.489999771118164
2014-09-29,12.75
2014-09-30,12.579999923706055
2014-10-01,12.40999984741211
2014-10-02,12.59000015258789
2014-10-03,12.59000015258789
2014-10-06,12.399999618530273
2014-10-07,12.109999656677246
2014-10-08,12.369999885559082
2014-10-09,11.989999771118164
2014-10-10,11.800000190734863
2014-10-13,11.680000305175781
2014-10-14,11.779999732971191
2014-10-15,12.1899995803833
2014-10-16,12.289999961853027
2014-10-17,12.100000381469727
2014-10-20,12.229999542236328
2014-10-21,12.520000457763672
2014-10-22,12.220000267028809
2014-10-23,11.970000267028809
2014-10-24,12.029999732971191
2014-10-27,12.149999618530273
2014-10-28,11.760000228881836
2014-10-29,11.59000015258789
2014-10-30,11.420000076293945
2014-10-31,11.680000305175781
2014-11-03,11.539999961853027
2014-11-04,11.489999771118164
2014-11-05,12.220000267028809
2014-11-06,12.510000228881836
2014-11-07,12.399999618530273
2014-11-10,12.569999694824219
2014-11-11,12.59000015258789
2014-11-12,12.600000381469727
2014-11-13,12.510000228881836
2014-11-14,12.539999961853027
2014-11-17,12.390000343322754
2014-11-18,12.420000076293945
2014-11-19,12.399999618530273
2014-11-20,12.789999961853027
2014-11-21,12.800000190734863
2014-11-24,12.970000267028809
2014-11-25,13.020000457763672
2014-11-26,13.289999961853027
2014-11-28,13.279999732971191
2014-12-01,12.9399995803833
2014-12-02,13.029999732971191
2014-12-03,13.0
2014-12-04,12.960000038146973
2014-12-05,12.890000343322754
2014-12-08,12.970000267028809
2014-12-09,12.960000038146973
2014-12-10,12.390000343322754
2014-12-11,12.15999984741211
2014-12-12,12.130000114440918
2014-12-15,12.15999984741211
2014-12-16,12.369999885559082
2014-12-17,12.3100004196167
2014-12-18,12.3100004196167
2014-12-19,12.100000381469727
2014-12-22,12.15999984741211
2014-12-23,12.329999923706055
2014-12-24,12.369999885559082
2014-12-26,12.470000267028809
2014-12-29,12.550000190734863
2014-12-30,12.470000267028809
2014-12-31,12.489999771118164
2015-01-02,12.489999771118164
2015-01-05,12.609999656677246
2015-01-06,12.079999923706055
2015-01-07,11.699999809265137
2015-01-08,11.819999694824219
2015-01-09,11.180000305175781
2015-01-12,11.140000343322754
2015-01-13,10.979999542236328
2015-01-14,11.039999961853027
2015-01-15,10.800000190734863
2015-01-16,10.949999809265137
2015-01-20,10.850000381469727
2015-01-21,10.739999771118164
2015-01-22,10.770000457763672
2015-01-23,10.770000457763672
2015-01-26,10.609999656677246
2015-01-27,10.600000381469727
2015-01-28,10.739999771118164
2015-01-29,10.770000457763672
2015-01-30,10.600000381469727
2015-02-02,10.699999809265137
2015-02-03,10.789999961853027
2015-02-04,10.640000343322754
2015-02-05,10.84000015258789
2015-02-06,10.760000228881836
2015-02-09,10.529999732971191
2015-02-10,10.449999809265137
2015-02-11,10.550000190734863
2015-02-12,10.579999923706055
2015-02-13,10.619999885559082
2015-02-17,10.699999809265137
2015-02-18,10.979999542236328
2015-02-19,11.010000228881836
2015-02-20,10.75
2015-02-23,10.479999542236328
2015-02-24,10.460000038146973
2015-02-25,10.640000343322754
2015-02-26,10.6899995803833
2015-02-27,11.149999618530273
2015-03-02,11.180000305175781
2015-03-03,11.300000190734863
2015-03-04,11.520000457763672
2015-03-05,11.449999809265137
2015-03-06,11.380000114440918
2015-03-09,11.4399995803833
2015-03-10,11.199999809265137
2015-03-11,11.510000228881836
2015-03-12,11.930000305175781
2015-03-13,11.869999885559082
2015-03-16,11.670000076293945
2015-03-17,11.680000305175781
2015-03-18,11.8100004196167
2015-03-19,11.930000305175781
2015-03-20,12.079999923706055
2015-03-23,12.210000038146973
2015-03-24,12.210000038146973
2015-03-25,11.970000267028809
2015-03-26,11.420000076293945
2015-03-27,11.619999885559082
2015-03-30,11.699999809265137
2015-03-31,11.8100004196167
2015-04-01,11.930000305175781
2015-04-02,11.979999542236328
2015-04-06,12.119999885559082
2015-04-07,12.270000457763672
2015-04-08,12.300000190734863
2015-04-09,12.380000114440918
2015-04-10,12.430000305175781
2015-04-13,12.40999984741211
2015-04-14,12.319999694824219
2015-04-15,12.300000190734863
2015-04-16,12.470000267028809
2015-04-17,12.149999618530273
2015-04-20,12.550000190734863
2015-04-21,12.630000114440918
2015-04-22,12.739999771118164
2015-04-23,12.970000267028809
2015-04-24,12.970000267028809
2015-04-27,13.369999885559082
2015-04-28,13.489999771118164
2015-04-29,13.399999618530273
2015-04-30,13.199999809265137
2015-05-01,12.930000305175781
2015-05-04,13.489999771118164
2015-05-05,13.350000381469727
2015-05-06,13.109999656677246
2015-05-07,13.1899995803833
2015-05-08,14.020000457763672
2015-05-11,14.270000457763672
2015-05-12,14.34000015258789
2015-05-13,14.539999961853027
2015-05-14,15.289999961853027
2015-05-15,15.789999961853027
2015-05-18,15.850000381469727
2015-05-19,15.869999885559082
2015-05-20,15.880000114440918
2015-05-21,15.579999923706055
2015-05-22,15.720000267028809
2015-05-26,15.319999694824219
2015-05-27,15.470000267028809
2015-05-28,15.140000343322754
2015-05-29,15.039999961853027
2015-06-01,15.1899995803833
2015-06-02,15.039999961853027
2015-06-03,15.3100004196167
2015-06-04,15.0
2015-06-05,15.050000190734863
2015-06-08,15.0
2015-06-09,15.069999694824219
2015-06-10,15.470000267028809
2015-06-11,15.34000015258789
2015-06-12,15.220000267028809
2015-06-15,15.359999656677246
2015-06-16,15.489999771118164
2015-06-17,15.170000076293945
2015-06-18,15.260000228881836
2015-06-19,14.989999771118164
2015-06-22,15.1899995803833
2015-06-23,15.0
2015-06-24,14.729999542236328
2015-06-25,14.930000305175781
2015-06-26,14.960000038146973
2015-06-29,14.739999771118164
2015-06-30,14.710000038146973
2015-07-01,14.65999984741211
2015-07-02,14.600000381469727
2015-07-06,14.59000015258789
2015-07-07,14.720000267028809
2015-07-08,14.300000190734863
2015-07-09,14.4399995803833
2015-07-10,14.59000015258789
2015-07-13,15.109999656677246
2015-07-14,15.119999885559082
2015-07-15,15.029999732971191
2015-07-16,15.130000114440918
2015-07-17,14.680000305175781
2015-07-20,14.369999885559082
2015-07-21,14.460000038146973
2015-07-22,14.4399995803833
2015-07-23,14.239999771118164
2015-07-24,14.170000076293945
2015-07-27,13.59000015258789
2015-07-28,13.9399995803833
2015-07-29,14.130000114440918
2015-07-30,15.479999542236328
2015-07-31,15.729999542236328
2015-08-03,15.029999732971191
2015-08-04,14.970000267028809
2015-08-05,15.029999732971191
2015-08-06,14.920000076293945
2015-08-07,15.050000190734863
2015-08-10,15.359999656677246
2015-08-11,15.600000381469727
2015-08-12,15.0
2015-08-13,15.119999885559082
2015-08-14,15.029999732971191
2015-08-17,14.819999694824219
2015-08-18,14.65999984741211
2015-08-19,14.819999694824219
2015-08-20,14.369999885559082
2015-08-21,14.1899995803833
2015-08-24,13.359999656677246
2015-08-25,13.239999771118164
2015-08-26,14.0
2015-08-27,14.149999618530273
2015-08-28,14.520000457763672
2015-08-31,14.729999542236328
2015-09-01,14.079999923706055
2015-09-02,14.1899995803833
2015-09-03,14.149999618530273
2015-09-04,13.869999885559082
2015-09-08,13.970000267028809
2015-09-09,13.779999732971191
2015-09-10,13.789999961853027
2015-09-11,13.869999885559082
2015-09-14,14.020000457763672
2015-09-15,13.819999694824219
2015-09-16,14.710000038146973
2015-09-17,14.789999961853027
2015-09-18,14.399999618530273
2015-09-21,14.779999732971191
2015-09-22,15.170000076293945
2015-09-23,15.239999771118164
2015-09-24,14.739999771118164
2015-09-25,14.4399995803833
2015-09-28,13.710000038146973
2015-09-29,13.9399995803833
2015-09-30,12.930000305175781
2015-10-01,11.109999656677246
2015-10-02,11.350000381469727
2015-10-05,11.569999694824219
2015-10-06,11.460000038146973
2015-10-07,11.680000305175781
2015-10-08,11.930000305175781
2015-10-09,11.9399995803833
2015-10-12,11.760000228881836
2015-10-13,11.420000076293945
2015-10-14,11.270000457763672
2015-10-15,11.430000305175781
2015-10-16,11.380000114440918
2015-10-19,11.4399995803833
2015-10-20,11.15999984741211
2015-10-21,11.050000190734863
2015-10-22,11.15999984741211
2015-10-23,10.859999656677246
2015-10-26,10.65999984741211
2015-10-27,9.949999809265137
2015-10-28,10.380000114440918
2015-10-29,10.539999961853027
2015-10-30,10.800000190734863
2015-11-02,10.880000114440918
2015-11-03,10.930000305175781
2015-11-04,10.84000015258789
2015-11-05,10.369999885559082
2015-11-06,9.970000267028809
2015-11-09,10.0
2015-11-10,10.029999732971191
2015-11-11,9.670000076293945
2015-11-12,9.329999923706055
2015-11-13,9.380000114440918
2015-11-16,9.779999732971191
2015-11-17,9.609999656677246
2015-11-18,10.140000343322754
2015-11-19,10.210000038146973
2015-11-20,10.279999732971191
2015-11-23,10.609999656677246
2015-11-24,10.899999618530273
2015-11-25,11.170000076293945
2015-11-27,11.1899995803833
2015-11-30,11.130000114440918
2015-12-01,11.170000076293945
2015-12-02,11.220000267028809
2015-12-03,10.819999694824219
2015-12-04,10.619999885559082
2015-12-07,10.800000190734863
2015-12-08,11.0600004196167
2015-12-09,11.449999809265137
2015-12-10,11.460000038146973
2015-12-11,11.079999923706055
2015-12-14,10.670000076293945
2015-12-15,10.6899995803833
2015-12-16,10.579999923706055
2015-12-17,10.470000267028809
2015-12-18,10.279999732971191
2015-12-21,10.359999656677246
2015-12-22,10.699999809265137
2015-12-23,10.609999656677246
2015-12-24,10.569999694824219
2015-12-28,10.279999732971191
2015-12-29,10.550000190734863
2015-12-30,10.470000267028809
2015-12-31,10.239999771118164
2016-01-04,9.800000190734863
2016-01-05,9.8100004196167
2016-01-06,9.6899995803833
2016-01-07,9.5600004196167
2016-01-08,9.130000114440918
2016-01-11,8.84000015258789
2016-01-12,8.979999542236328
2016-01-13,8.699999809265137
2016-01-14,8.420000076293945
2016-01-15,8.729999542236328
2016-01-19,8.430000305175781
2016-01-20,9.0
2016-01-21,8.84000015258789
2016-01-22,8.8100004196167
2016-01-25,8.800000190734863
2016-01-26,8.949999809265137
2016-01-27,8.6899995803833
2016-01-28,8.90999984741211
2016-01-29,9.210000038146973
2016-02-01,9.369999885559082
2016-02-02,9.0600004196167
2016-02-03,9.130000114440918
2016-02-04,8.949999809265137
2016-02-05,8.600000381469727
2016-02-08,9.270000457763672
2016-02-09,9.210000038146973
2016-02-10,9.149999618530273
2016-02-11,8.770000457763672
2016-02-12,9.140000343322754
2016-02-16,9.34000015258789
2016-02-17,9.619999885559082
2016-02-18,9.649999618530273
2016-02-19,9.34000015258789
2016-02-22,9.390000343322754
2016-02-23,9.260000228881836
2016-02-24,9.550000190734863
2016-02-25,9.859999656677246
2016-02-26,9.770000457763672
2016-02-29,9.789999961853027
2016-03-01,9.140000343322754
2016-03-02,9.850000381469727
2016-03-03,10.029999732971191
2016-03-04,9.899999618530273
2016-03-07,9.989999771118164
2016-03-08,9.430000305175781
2016-03-09,9.229999542236328
2016-03-10,8.899999618530273
2016-03-11,9.680000305175781
2016-03-14,9.770000457763672
2016-03-15,9.649999618530273
2016-03-16,9.539999961853027
2016-03-17,9.819999694824219
2016-03-18,10.029999732971191
2016-03-21,9.819999694824219
2016-03-22,9.699999809265137
2016-03-23,9.329999923706055
2016-03-24,9.210000038146973
2016-03-28,8.829999923706055
2016-03-29,9.510000228881836
2016-03-30,9.1899995803833
2016-03-31,9.619999885559082
2016-04-01,9.399999618530273
2016-04-04,9.170000076293945
2016-04-05,9.180000305175781
2016-04-06,9.010000228881836
2016-04-07,8.90999984741211
2016-04-08,8.739999771118164
2016-04-11,8.680000305175781
2016-04-12,8.779999732971191
2016-04-13,9.050000190734863
2016-04-14,9.739999771118164
2016-04-15,9.65999984741211
2016-04-18,9.829999923706055
2016-04-19,9.890000343322754
2016-04-20,9.819999694824219
2016-04-21,9.670000076293945
2016-04-22,9.829999923706055
2016-04-25,9.739999771118164
2016-04-26,9.84000015258789
2016-04-27,8.779999732971191
2016-04-28,8.649999618530273
2016-04-29,8.350000381469727
2016-05-02,8.420000076293945
2016-05-03,8.359999656677246
2016-05-04,8.140000343322754
2016-05-05,8.039999961853027
2016-05-06,8.0600004196167
2016-05-09,7.730000019073486
2016-05-10,10.260000228881836
2016-05-11,9.550000190734863
2016-05-12,9.359999656677246
2016-05-13,9.210000038146973
2016-05-16,9.3100004196167
2016-05-17,9.109999656677246
2016-05-18,8.989999771118164
2016-05-19,9.039999961853027
2016-05-20,9.239999771118164
2016-05-23,9.260000228881836
2016-05-24,9.40999984741211
2016-05-25,9.619999885559082
2016-05-26,9.579999923706055
2016-05-27,9.84000015258789
2016-05-31,9.84000015258789
2016-06-01,10.350000381469727
2016-06-02,10.380000114440918
2016-06-03,10.260000228881836
2016-06-06,10.279999732971191
2016-06-07,10.34000015258789
2016-06-08,10.510000228881836
2016-06-09,10.770000457763672
2016-06-10,10.720000267028809
2016-06-13,10.510000228881836
2016-06-14,10.369999885559082
2016-06-15,10.609999656677246
2016-06-16,10.640000343322754
2016-06-17,10.850000381469727
2016-06-20,11.1899995803833
2016-06-21,11.289999961853027
2016-06-22,11.359999656677246
2016-06-23,11.260000228881836
2016-06-24,10.84000015258789
2016-06-27,10.170000076293945
2016-06-28,10.40999984741211
2016-06-29,10.960000038146973
2016-06-30,11.279999732971191
2016-07-01,11.369999885559082
2016-07-05,10.800000190734863
2016-07-06,10.869999885559082
2016-07-07,11.359999656677246
2016-07-08,11.729999542236328
2016-07-11,12.020000457763672
2016-07-12,12.289999961853027
2016-07-13,12.3100004196167
2016-07-14,12.210000038146973
2016-07-15,12.170000076293945
2016-07-18,12.149999618530273
2016-07-19,11.710000038146973
2016-07-20,11.899999618530273
2016-07-21,11.739999771118164
2016-07-22,11.529999732971191
2016-07-25,11.300000190734863
2016-07-26,11.59000015258789
2016-07-27,11.520000457763672
2016-07-28,11.40999984741211
2016-07-29,11.329999923706055
2016-08-01,11.4399995803833
2016-08-02,11.0
2016-08-03,8.4399995803833
2016-08-04,8.4399995803833
2016-08-05,8.34000015258789
2016-08-08,8.369999885559082
2016-08-09,8.369999885559082
2016-08-10,8.390000343322754
2016-08-11,8.460000038146973
2016-08-12,8.619999885559082
2016-08-15,8.699999809265137
2016-08-16,8.600000381469727
2016-08-17,8.59000015258789
2016-08-18,8.640000343322754
2016-08-19,8.699999809265137
2016-08-22,8.729999542236328
2016-08-23,8.899999618530273
2016-08-24,8.75
2016-08-25,8.699999809265137
2016-08-26,8.600000381469727
2016-08-29,9.050000190734863
2016-08-30,8.8100004196167
2016-08-31,8.640000343322754
2016-09-01,8.489999771118164
2016-09-02,8.520000457763672
2016-09-06,8.40999984741211
2016-09-07,8.65999984741211
2016-09-08,8.609999656677246
2016-09-09,8.539999961853027
2016-09-12,8.720000267028809
2016-09-13,8.460000038146973
2016-09-14,8.109999656677246
2016-09-15,8.289999961853027
2016-09-16,8.229999542236328
2016-09-19,8.25
2016-09-20,8.210000038146973
2016-09-21,8.4399995803833
2016-09-22,8.640000343322754
2016-09-23,8.489999771118164
2016-09-26,8.25
2016-09-27,8.3100004196167
2016-09-28,8.34000015258789
2016-09-29,8.279999732971191
2016-09-30,8.300000190734863
2016-10-03,8.25
2016-10-04,8.609999656677246
2016-10-05,8.739999771118164
2016-10-06,8.569999694824219
2016-10-07,8.5
2016-10-10,8.670000076293945
2016-10-11,8.34000015258789
2016-10-12,8.479999542236328
2016-10-13,8.3100004196167
2016-10-14,8.279999732971191
2016-10-17,8.079999923706055
2016-10-18,8.079999923706055
2016-10-19,8.149999618530273
2016-10-20,8.0600004196167
2016-10-21,7.860000133514404
2016-10-24,7.880000114440918
2016-10-25,7.760000228881836
2016-10-26,7.670000076293945
2016-10-27,7.679999828338623
2016-10-28,7.820000171661377
2016-10-31,7.690000057220459
2016-11-01,7.650000095367432
2016-11-02,7.409999847412109
2016-11-03,7.46999979019165
2016-11-04,7.539999961853027
2016-11-07,7.639999866485596
2016-11-08,7.809999942779541
2016-11-09,7.619999885559082
2016-11-10,7.599999904632568
2016-11-11,8.550000190734863
2016-11-14,8.460000038146973
2016-11-15,8.380000114440918
2016-11-16,8.140000343322754
2016-11-17,8.15999984741211
2016-11-18,8.289999961853027
2016-11-21,8.199999809265137
2016-11-22,8.380000114440918
2016-11-23,8.40999984741211
2016-11-25,8.399999618530273
2016-11-28,7.960000038146973
2016-11-29,7.429999828338623
2016-11-30,7.0
2016-12-01,7.190000057220459
2016-12-02,7.369999885559082
2016-12-05,7.429999828338623
2016-12-06,7.409999847412109
2016-12-07,7.619999885559082
2016-12-08,7.659999847412109
2016-12-09,7.610000133514404
2016-12-12,7.239999771118164
2016-12-13,7.349999904632568
2016-12-14,7.170000076293945
2016-12-15,7.179999828338623
2016-12-16,7.090000152587891
2016-12-19,7.150000095367432
2016-12-20,7.139999866485596
2016-12-21,7.079999923706055
2016-12-22,6.760000228881836
2016-12-23,6.800000190734863
2016-12-27,6.869999885559082
2016-12-28,6.869999885559082
2016-12-29,6.849999904632568
2016-12-30,6.860000133514404
2017-01-03,6.949999809265137
2017-01-04,7.139999866485596
2017-01-05,7.079999923706055
2017-01-06,7.0
2017-01-09,7.059999942779541
2017-01-10,7.179999828338623
2017-01-11,7.150000095367432
2017-01-12,7.050000190734863
2017-01-13,7.070000171661377
2017-01-17,7.119999885559082
2017-01-18,7.179999828338623
2017-01-19,6.980000019073486
2017-01-20,7.159999847412109
2017-01-23,7.070000171661377
2017-01-24,7.190000057220459
2017-01-25,7.320000171661377
2017-01-26,7.210000038146973
2017-01-27,7.21999979019165
2017-01-30,7.230000019073486
2017-01-31,7.300000190734863
2017-02-01,7.289999961853027
2017-02-02,6.960000038146973
2017-02-03,6.769999980926514
2017-02-06,6.809999942779541
2017-02-07,6.659999847412109
2017-02-08,6.769999980926514
2017-02-09,7.0
2017-02-10,7.110000133514404
2017-02-13,7.210000038146973
2017-02-14,7.309999942779541
2017-02-15,7.199999809265137
2017-02-16,7.0
2017-02-17,6.980000019073486
2017-02-21,6.929999828338623
2017-02-22,6.860000133514404
2017-02-23,6.739999771118164
2017-02-24,6.659999847412109
2017-02-27,6.710000038146973
2017-02-28,6.650000095367432
2017-03-01,6.900000095367432
2017-03-02,7.210000038146973
2017-03-03,7.059999942779541
2017-03-06,7.130000114440918
2017-03-07,6.78000020980835
2017-03-08,6.78000020980835
2017-03-09,6.690000057220459
2017-03-10,6.730000019073486
2017-03-13,6.650000095367432
2017-03-14,6.480000019073486
2017-03-15,6.559999942779541
2017-03-16,6.730000019073486
2017-03-17,6.800000190734863
2017-03-20,6.769999980926514
2017-03-21,6.539999961853027
2017-03-22,6.489999771118164
2017-03-23,6.659999847412109
2017-03-24,6.659999847412109
2017-03-27,6.739999771118164
2017-03-28,6.800000190734863
2017-03-29,6.949999809265137
2017-03-30,7.010000228881836
2017-03-31,7.070000171661377
2017-04-03,6.920000076293945
2017-04-04,6.75
2017-04-05,6.570000171661377
2017-04-06,6.559999942779541
2017-04-07,6.489999771118164
2017-04-10,6.389999866485596
2017-04-11,6.489999771118164
2017-04-12,6.320000171661377
2017-04-13,6.090000152587891
2017-04-17,6.139999866485596
2017-04-18,6.099999904632568
2017-04-19,6.059999942779541
2017-04-20,6.190000057220459
2017-04-21,6.090000152587891
2017-04-24,6.130000114440918
2017-04-25,6.190000057220459
2017-04-26,6.230000019073486
2017-04-27,6.409999847412109
2017-04-28,6.230000019073486
2017-05-01,6.150000095367432
2017-05-02,6.179999828338623
2017-05-03,6.139999866485596
