,AGNC
2015-11-12,17.700000762939453
2015-11-13,17.81999969482422
2015-11-16,17.90999984741211
2015-11-17,17.889999389648438
2015-11-18,18.09000015258789
2015-11-19,18.06999969482422
2015-11-20,17.959999084472656
2015-11-23,17.950000762939453
2015-11-24,18.06999969482422
2015-11-25,17.84000015258789
2015-11-27,18.010000228881836
2015-11-30,17.950000762939453
2015-12-01,17.969999313354492
2015-12-02,17.700000762939453
2015-12-03,17.700000762939453
2015-12-04,17.649999618530273
2015-12-07,17.59000015258789
2015-12-08,17.5
2015-12-09,17.440000534057617
2015-12-10,17.440000534057617
2015-12-11,17.229999542236328
2015-12-14,16.959999084472656
2015-12-15,17.110000610351562
2015-12-16,17.399999618530273
2015-12-17,17.469999313354492
2015-12-18,17.5
2015-12-21,17.68000030517578
2015-12-22,17.8799991607666
2015-12-23,17.850000381469727
2015-12-24,17.780000686645508
2015-12-28,17.770000457763672
2015-12-29,17.440000534057617
2015-12-30,17.399999618530273
2015-12-31,17.34000015258789
2016-01-04,17.709999084472656
2016-01-05,17.790000915527344
2016-01-06,17.860000610351562
2016-01-07,17.719999313354492
2016-01-08,17.6299991607666
2016-01-11,17.530000686645508
2016-01-12,17.290000915527344
2016-01-13,17.079999923706055
2016-01-14,16.979999542236328
2016-01-15,16.719999313354492
2016-01-19,16.5
2016-01-20,16.239999771118164
2016-01-21,16.030000686645508
2016-01-22,16.649999618530273
2016-01-25,16.290000915527344
2016-01-26,16.760000228881836
2016-01-27,16.43000030517578
2016-01-28,16.530000686645508
2016-01-29,17.06999969482422
2016-02-01,16.899999618530273
2016-02-02,17.43000030517578
2016-02-03,17.690000534057617
2016-02-04,17.850000381469727
2016-02-05,17.790000915527344
2016-02-08,17.770000457763672
2016-02-09,17.59000015258789
2016-02-10,17.549999237060547
2016-02-11,17.239999771118164
2016-02-12,17.530000686645508
2016-02-16,17.75
2016-02-17,17.829999923706055
2016-02-18,18.0
2016-02-19,18.010000228881836
2016-02-22,18.09000015258789
2016-02-23,18.18000030517578
2016-02-24,18.1299991607666
2016-02-25,18.110000610351562
2016-02-26,18.190000534057617
2016-02-29,18.06999969482422
2016-03-01,18.030000686645508
2016-03-02,18.15999984741211
2016-03-03,18.3799991607666
2016-03-04,18.3700008392334
2016-03-07,18.34000015258789
2016-03-08,18.260000228881836
2016-03-09,18.239999771118164
2016-03-10,18.149999618530273
2016-03-11,18.299999237060547
2016-03-14,18.40999984741211
2016-03-15,18.190000534057617
2016-03-16,18.309999465942383
2016-03-17,18.670000076293945
2016-03-18,18.6299991607666
2016-03-21,18.610000610351562
2016-03-22,18.719999313354492
2016-03-23,18.479999542236328
2016-03-24,18.43000030517578
2016-03-28,18.56999969482422
2016-03-29,18.459999084472656
2016-03-30,18.479999542236328
2016-03-31,18.6299991607666
2016-04-01,18.739999771118164
2016-04-04,18.639999389648438
2016-04-05,18.56999969482422
2016-04-06,18.649999618530273
2016-04-07,18.600000381469727
2016-04-08,18.690000534057617
2016-04-11,18.790000915527344
2016-04-12,18.719999313354492
2016-04-13,18.799999237060547
2016-04-14,18.719999313354492
2016-04-15,18.770000457763672
2016-04-18,18.84000015258789
2016-04-19,18.93000030517578
2016-04-20,18.760000228881836
2016-04-21,18.59000015258789
2016-04-22,18.56999969482422
2016-04-25,18.65999984741211
2016-04-26,18.229999542236328
2016-04-27,18.260000228881836
2016-04-28,18.219999313354492
2016-04-29,18.3700008392334
2016-05-02,18.329999923706055
2016-05-03,18.149999618530273
2016-05-04,18.43000030517578
2016-05-05,18.579999923706055
2016-05-06,18.84000015258789
2016-05-09,18.90999984741211
2016-05-10,19.049999237060547
2016-05-11,19.06999969482422
2016-05-12,19.09000015258789
2016-05-13,19.1299991607666
2016-05-16,19.170000076293945
2016-05-17,19.049999237060547
2016-05-18,18.65999984741211
2016-05-19,18.65999984741211
2016-05-20,18.770000457763672
2016-05-23,19.170000076293945
2016-05-24,19.079999923706055
2016-05-25,19.110000610351562
2016-05-26,19.010000228881836
2016-05-27,18.8799991607666
2016-05-31,18.889999389648438
2016-06-01,18.979999542236328
2016-06-02,19.0
2016-06-03,19.06999969482422
2016-06-06,19.110000610351562
2016-06-07,19.110000610351562
2016-06-08,19.059999465942383
2016-06-09,19.06999969482422
2016-06-10,18.889999389648438
2016-06-13,18.770000457763672
2016-06-14,18.579999923706055
2016-06-15,18.729999542236328
2016-06-16,18.989999771118164
2016-06-17,19.0
2016-06-20,19.239999771118164
2016-06-21,19.170000076293945
2016-06-22,19.25
2016-06-23,19.290000915527344
2016-06-24,19.489999771118164
2016-06-27,19.329999923706055
2016-06-28,19.510000228881836
2016-06-29,19.450000762939453
2016-06-30,19.81999969482422
2016-07-01,19.729999542236328
2016-07-05,19.56999969482422
2016-07-06,19.81999969482422
2016-07-07,19.489999771118164
2016-07-08,19.239999771118164
2016-07-11,19.270000457763672
2016-07-12,19.239999771118164
2016-07-13,19.200000762939453
2016-07-14,19.200000762939453
2016-07-15,19.25
2016-07-18,19.209999084472656
2016-07-19,19.420000076293945
2016-07-20,19.540000915527344
2016-07-21,19.59000015258789
2016-07-22,19.639999389648438
2016-07-25,19.579999923706055
2016-07-26,19.670000076293945
2016-07-27,19.489999771118164
2016-07-28,19.6200008392334
2016-07-29,19.59000015258789
2016-08-01,19.65999984741211
2016-08-02,19.5
2016-08-03,19.690000534057617
2016-08-04,19.780000686645508
2016-08-05,19.889999389648438
2016-08-08,19.850000381469727
2016-08-09,20.010000228881836
2016-08-10,19.989999771118164
2016-08-11,19.950000762939453
2016-08-12,19.899999618530273
2016-08-15,19.780000686645508
2016-08-16,19.700000762939453
2016-08-17,19.790000915527344
2016-08-18,19.8700008392334
2016-08-19,19.8700008392334
2016-08-22,19.84000015258789
2016-08-23,19.969999313354492
2016-08-24,19.950000762939453
2016-08-25,19.8799991607666
2016-08-26,19.709999084472656
2016-08-29,19.520000457763672
2016-08-30,19.530000686645508
2016-08-31,19.309999465942383
2016-09-01,19.209999084472656
2016-09-02,19.56999969482422
2016-09-06,19.770000457763672
2016-09-07,19.889999389648438
2016-09-08,19.75
2016-09-09,19.049999237060547
2016-09-12,19.309999465942383
2016-09-13,19.18000030517578
2016-09-14,19.299999237060547
2016-09-15,19.360000610351562
2016-09-16,19.149999618530273
2016-09-19,19.299999237060547
2016-09-20,19.549999237060547
2016-09-21,19.700000762939453
2016-09-22,19.809999465942383
2016-09-23,19.700000762939453
2016-09-26,19.81999969482422
2016-09-27,19.780000686645508
2016-09-28,19.520000457763672
2016-09-29,19.40999984741211
2016-09-30,19.540000915527344
2016-10-03,19.309999465942383
2016-10-04,19.049999237060547
2016-10-05,18.899999618530273
2016-10-06,18.709999084472656
2016-10-07,18.920000076293945
2016-10-10,19.020000457763672
2016-10-11,18.989999771118164
2016-10-12,19.239999771118164
2016-10-13,19.469999313354492
2016-10-14,19.280000686645508
2016-10-17,19.25
2016-10-18,19.299999237060547
2016-10-19,19.43000030517578
2016-10-20,19.479999542236328
2016-10-21,19.479999542236328
2016-10-24,19.84000015258789
2016-10-25,20.18000030517578
2016-10-26,20.260000228881836
2016-10-27,19.889999389648438
2016-10-28,19.84000015258789
2016-10-31,20.059999465942383
2016-11-01,19.739999771118164
2016-11-02,19.610000610351562
2016-11-03,19.6299991607666
2016-11-04,19.709999084472656
2016-11-07,19.860000610351562
2016-11-08,19.899999618530273
2016-11-09,19.6299991607666
2016-11-10,19.260000228881836
2016-11-11,19.34000015258789
2016-11-14,19.079999923706055
2016-11-15,19.280000686645508
2016-11-16,19.15999984741211
2016-11-17,19.15999984741211
2016-11-18,19.139999389648438
2016-11-21,19.190000534057617
2016-11-22,19.18000030517578
2016-11-23,18.920000076293945
2016-11-25,18.920000076293945
2016-11-28,18.68000030517578
2016-11-29,19.010000228881836
2016-11-30,18.65999984741211
2016-12-01,18.09000015258789
2016-12-02,17.889999389648438
2016-12-05,18.280000686645508
2016-12-06,18.3700008392334
2016-12-07,18.59000015258789
2016-12-08,18.540000915527344
2016-12-09,18.489999771118164
2016-12-12,18.329999923706055
2016-12-13,17.989999771118164
2016-12-14,17.889999389648438
2016-12-15,17.530000686645508
2016-12-16,17.8700008392334
2016-12-19,18.25
2016-12-20,18.079999923706055
2016-12-21,18.09000015258789
2016-12-22,18.170000076293945
2016-12-23,18.149999618530273
2016-12-27,18.09000015258789
2016-12-28,17.90999984741211
2016-12-29,18.15999984741211
2016-12-30,18.1299991607666
2017-01-03,18.56999969482422
2017-01-04,18.899999618530273
2017-01-05,18.940000534057617
2017-01-06,18.8700008392334
2017-01-09,18.8700008392334
2017-01-10,18.75
2017-01-11,18.809999465942383
2017-01-12,18.8700008392334
2017-01-13,18.84000015258789
2017-01-17,18.959999084472656
2017-01-18,18.989999771118164
2017-01-19,19.0
2017-01-20,18.950000762939453
2017-01-23,19.100000381469727
2017-01-24,19.200000762939453
2017-01-25,19.110000610351562
2017-01-26,19.049999237060547
2017-01-27,18.93000030517578
2017-01-30,18.920000076293945
2017-01-31,18.670000076293945
2017-02-01,18.559999465942383
2017-02-02,18.829999923706055
2017-02-03,18.940000534057617
2017-02-06,19.200000762939453
2017-02-07,19.030000686645508
2017-02-08,19.15999984741211
2017-02-09,19.100000381469727
2017-02-10,19.170000076293945
2017-02-13,19.399999618530273
2017-02-14,19.290000915527344
2017-02-15,19.31999969482422
2017-02-16,19.459999084472656
2017-02-17,19.489999771118164
2017-02-21,19.530000686645508
2017-02-22,19.5
2017-02-23,19.639999389648438
2017-02-24,19.540000915527344
2017-02-27,19.530000686645508
2017-02-28,19.6299991607666
2017-03-01,19.389999389648438
2017-03-02,19.399999618530273
2017-03-03,19.559999465942383
2017-03-06,19.520000457763672
2017-03-07,19.489999771118164
2017-03-08,19.110000610351562
2017-03-09,19.110000610351562
2017-03-10,19.34000015258789
2017-03-13,19.239999771118164
2017-03-14,19.1200008392334
2017-03-15,19.510000228881836
2017-03-16,19.559999465942383
2017-03-17,19.670000076293945
2017-03-20,19.709999084472656
2017-03-21,19.790000915527344
2017-03-22,19.84000015258789
2017-03-23,19.8700008392334
2017-03-24,19.729999542236328
2017-03-27,19.850000381469727
2017-03-28,19.93000030517578
2017-03-29,19.899999618530273
2017-03-30,19.950000762939453
2017-03-31,19.889999389648438
2017-04-03,20.049999237060547
2017-04-04,20.209999084472656
2017-04-05,20.190000534057617
2017-04-06,20.09000015258789
2017-04-07,20.049999237060547
2017-04-10,20.049999237060547
2017-04-11,20.100000381469727
2017-04-12,20.09000015258789
2017-04-13,20.270000457763672
2017-04-17,20.6200008392334
2017-04-18,20.6299991607666
2017-04-19,20.6299991607666
2017-04-20,20.65999984741211
2017-04-21,20.790000915527344
2017-04-24,20.84000015258789
2017-04-25,20.8700008392334
2017-04-26,20.799999237060547
2017-04-27,21.350000381469727
2017-04-28,21.06999969482422
2017-05-01,21.170000076293945
2017-05-02,20.5
2017-05-03,20.1299991607666
2017-05-04,20.0
2017-05-05,20.190000534057617
2017-05-08,20.049999237060547
2017-05-09,19.65999984741211
2017-05-10,19.8799991607666
2017-05-11,19.959999084472656
2017-05-12,20.0
2017-05-15,20.09000015258789
2017-05-16,20.040000915527344
2017-05-17,20.15999984741211
2017-05-18,20.0
2017-05-19,20.149999618530273
2017-05-22,20.389999389648438
2017-05-23,20.530000686645508
2017-05-24,20.56999969482422
2017-05-25,20.65999984741211
2017-05-26,20.530000686645508
2017-05-30,20.540000915527344
2017-05-31,20.790000915527344
2017-06-01,20.90999984741211
2017-06-02,20.850000381469727
2017-06-05,20.84000015258789
2017-06-06,20.93000030517578
2017-06-07,20.959999084472656
2017-06-08,21.15999984741211
2017-06-09,21.350000381469727
2017-06-12,21.299999237060547
2017-06-13,21.3700008392334
2017-06-14,21.639999389648438
2017-06-15,21.84000015258789
2017-06-16,22.049999237060547
2017-06-19,22.059999465942383
2017-06-20,21.989999771118164
2017-06-21,21.950000762939453
2017-06-22,22.15999984741211
2017-06-23,22.209999084472656
2017-06-26,22.280000686645508
2017-06-27,21.700000762939453
2017-06-28,21.540000915527344
2017-06-29,21.290000915527344
2017-06-30,21.290000915527344
2017-07-03,21.639999389648438
2017-07-05,21.700000762939453
2017-07-06,21.6200008392334
2017-07-07,21.3700008392334
2017-07-10,21.450000762939453
2017-07-11,21.520000457763672
2017-07-12,21.6299991607666
2017-07-13,21.3799991607666
2017-07-14,21.610000610351562
2017-07-17,21.469999313354492
2017-07-18,21.219999313354492
2017-07-19,21.06999969482422
2017-07-20,21.0
2017-07-21,21.15999984741211
2017-07-24,21.15999984741211
2017-07-25,21.059999465942383
2017-07-26,21.170000076293945
2017-07-27,21.190000534057617
2017-07-28,21.09000015258789
2017-07-31,21.18000030517578
2017-08-01,21.200000762939453
2017-08-02,21.149999618530273
2017-08-03,21.149999618530273
2017-08-04,20.989999771118164
2017-08-07,21.06999969482422
2017-08-08,21.100000381469727
2017-08-09,21.309999465942383
2017-08-10,21.25
2017-08-11,21.34000015258789
2017-08-14,21.40999984741211
2017-08-15,21.479999542236328
2017-08-16,21.5
2017-08-17,21.389999389648438
2017-08-18,21.43000030517578
2017-08-21,21.40999984741211
2017-08-22,21.549999237060547
2017-08-23,21.530000686645508
2017-08-24,21.65999984741211
2017-08-25,21.639999389648438
2017-08-28,21.670000076293945
2017-08-29,21.200000762939453
2017-08-30,21.219999313354492
2017-08-31,21.540000915527344
2017-09-01,21.450000762939453
2017-09-05,21.270000457763672
2017-09-06,21.25
2017-09-07,21.350000381469727
2017-09-08,21.360000610351562
2017-09-11,21.510000228881836
2017-09-12,21.5
2017-09-13,20.950000762939453
2017-09-14,21.0
2017-09-15,21.110000610351562
2017-09-18,21.350000381469727
2017-09-19,21.440000534057617
2017-09-20,21.360000610351562
2017-09-21,21.399999618530273
2017-09-22,21.600000381469727
2017-09-25,21.709999084472656
2017-09-26,21.84000015258789
2017-09-27,21.760000228881836
2017-09-28,21.639999389648438
2017-09-29,21.68000030517578
2017-10-02,21.700000762939453
2017-10-03,21.739999771118164
2017-10-04,21.770000457763672
2017-10-05,21.799999237060547
2017-10-06,21.459999084472656
2017-10-09,21.5
2017-10-10,21.440000534057617
2017-10-11,21.5
2017-10-12,21.559999465942383
2017-10-13,21.760000228881836
2017-10-16,21.760000228881836
2017-10-17,21.850000381469727
2017-10-18,21.809999465942383
2017-10-19,21.790000915527344
2017-10-20,21.790000915527344
2017-10-23,21.6299991607666
2017-10-24,21.6200008392334
2017-10-25,21.440000534057617
2017-10-26,20.530000686645508
2017-10-27,20.68000030517578
2017-10-30,20.309999465942383
2017-10-31,20.1299991607666
2017-11-01,20.200000762939453
2017-11-02,19.850000381469727
2017-11-03,19.780000686645508
2017-11-06,19.43000030517578
2017-11-07,19.56999969482422
2017-11-08,19.729999542236328
2017-11-09,19.649999618530273
2017-11-10,19.549999237060547
2017-11-13,19.81999969482422
2017-11-14,19.940000534057617
2017-11-15,19.6299991607666
2017-11-16,19.760000228881836
2017-11-17,19.81999969482422
2017-11-20,20.06999969482422
2017-11-21,20.209999084472656
2017-11-22,20.420000076293945
2017-11-24,20.239999771118164
2017-11-27,20.239999771118164
2017-11-28,20.280000686645508
2017-11-29,20.06999969482422
2017-11-30,19.899999618530273
2017-12-01,20.020000457763672
2017-12-04,20.31999969482422
2017-12-05,20.360000610351562
2017-12-06,20.260000228881836
2017-12-07,20.399999618530273
2017-12-08,20.3700008392334
2017-12-11,20.309999465942383
2017-12-12,20.280000686645508
2017-12-13,20.309999465942383
2017-12-14,20.420000076293945
2017-12-15,20.6299991607666
2017-12-18,20.510000228881836
2017-12-19,20.020000457763672
2017-12-20,20.1299991607666
2017-12-21,20.190000534057617
2017-12-22,20.219999313354492
2017-12-26,20.219999313354492
2017-12-27,20.270000457763672
2017-12-28,20.34000015258789
2017-12-29,20.190000534057617
2018-01-02,19.940000534057617
2018-01-03,19.6200008392334
2018-01-04,19.719999313354492
2018-01-05,19.850000381469727
2018-01-08,19.8700008392334
2018-01-09,19.780000686645508
2018-01-10,19.65999984741211
2018-01-11,19.760000228881836
2018-01-12,19.59000015258789
2018-01-16,19.479999542236328
2018-01-17,19.56999969482422
2018-01-18,19.290000915527344
2018-01-19,19.579999923706055
2018-01-22,19.479999542236328
2018-01-23,19.690000534057617
2018-01-24,19.719999313354492
2018-01-25,19.600000381469727
2018-01-26,19.520000457763672
2018-01-29,19.190000534057617
2018-01-30,19.100000381469727
2018-01-31,18.790000915527344
2018-02-01,18.809999465942383
2018-02-02,18.479999542236328
2018-02-05,18.239999771118164
2018-02-06,18.68000030517578
2018-02-07,18.579999923706055
2018-02-08,18.479999542236328
2018-02-09,18.579999923706055
2018-02-12,18.860000610351562
2018-02-13,18.940000534057617
2018-02-14,18.8700008392334
2018-02-15,19.25
2018-02-16,19.389999389648438
2018-02-20,18.829999923706055
2018-02-21,18.59000015258789
2018-02-22,18.600000381469727
2018-02-23,18.84000015258789
2018-02-26,18.979999542236328
2018-02-27,18.3799991607666
2018-02-28,17.940000534057617
2018-03-01,17.979999542236328
2018-03-02,18.170000076293945
2018-03-05,18.309999465942383
2018-03-06,18.389999389648438
2018-03-07,18.440000534057617
2018-03-08,18.559999465942383
2018-03-09,18.5
2018-03-12,18.649999618530273
2018-03-13,18.790000915527344
2018-03-14,18.799999237060547
2018-03-15,18.739999771118164
2018-03-16,18.920000076293945
2018-03-19,18.709999084472656
2018-03-20,18.739999771118164
2018-03-21,18.719999313354492
2018-03-22,18.760000228881836
2018-03-23,18.700000762939453
2018-03-26,18.850000381469727
2018-03-27,18.979999542236328
2018-03-28,18.809999465942383
2018-03-29,18.920000076293945
2018-04-02,18.75
2018-04-03,18.8799991607666
2018-04-04,18.940000534057617
2018-04-05,18.850000381469727
2018-04-06,18.950000762939453
2018-04-09,18.8700008392334
2018-04-10,18.739999771118164
2018-04-11,18.799999237060547
2018-04-12,18.6200008392334
2018-04-13,18.610000610351562
2018-04-16,18.739999771118164
2018-04-17,18.780000686645508
2018-04-18,18.760000228881836
2018-04-19,18.709999084472656
2018-04-20,18.65999984741211
2018-04-23,18.790000915527344
2018-04-24,18.860000610351562
2018-04-25,18.940000534057617
2018-04-26,19.09000015258789
2018-04-27,18.989999771118164
2018-04-30,18.920000076293945
2018-05-01,18.860000610351562
2018-05-02,18.739999771118164
2018-05-03,18.829999923706055
2018-05-04,19.049999237060547
2018-05-07,19.139999389648438
2018-05-08,18.799999237060547
2018-05-09,18.799999237060547
2018-05-10,19.010000228881836
2018-05-11,19.0
2018-05-14,18.969999313354492
2018-05-15,18.8700008392334
2018-05-16,18.8799991607666
2018-05-17,18.84000015258789
2018-05-18,18.889999389648438
2018-05-21,19.100000381469727
2018-05-22,19.110000610351562
2018-05-23,19.18000030517578
2018-05-24,18.899999618530273
2018-05-25,19.09000015258789
2018-05-29,19.170000076293945
2018-05-30,19.260000228881836
2018-05-31,18.81999969482422
2018-06-01,18.8799991607666
2018-06-04,18.889999389648438
2018-06-05,18.8799991607666
2018-06-06,18.829999923706055
2018-06-07,18.899999618530273
2018-06-08,18.979999542236328
2018-06-11,18.959999084472656
2018-06-12,18.90999984741211
2018-06-13,18.780000686645508
2018-06-14,19.0
2018-06-15,18.899999618530273
2018-06-18,18.940000534057617
2018-06-19,18.989999771118164
2018-06-20,18.940000534057617
2018-06-21,18.899999618530273
2018-06-22,18.899999618530273
2018-06-25,18.899999618530273
2018-06-26,18.809999465942383
2018-06-27,18.6200008392334
2018-06-28,18.760000228881836
2018-06-29,18.59000015258789
2018-07-02,18.829999923706055
2018-07-03,18.950000762939453
2018-07-05,19.040000915527344
2018-07-06,19.06999969482422
2018-07-09,19.020000457763672
2018-07-10,19.059999465942383
2018-07-11,19.1299991607666
2018-07-12,19.030000686645508
2018-07-13,19.059999465942383
2018-07-16,19.059999465942383
2018-07-17,19.139999389648438
2018-07-18,19.040000915527344
2018-07-19,19.1299991607666
2018-07-20,19.219999313354492
2018-07-23,19.110000610351562
2018-07-24,19.15999984741211
2018-07-25,19.25
2018-07-26,19.3700008392334
2018-07-27,19.479999542236328
2018-07-30,19.610000610351562
2018-07-31,19.469999313354492
2018-08-01,18.93000030517578
2018-08-02,19.15999984741211
2018-08-03,19.079999923706055
2018-08-06,19.09000015258789
2018-08-07,18.799999237060547
2018-08-08,18.8799991607666
2018-08-09,18.979999542236328
2018-08-10,18.989999771118164
2018-08-13,19.030000686645508
2018-08-14,18.93000030517578
2018-08-15,19.040000915527344
2018-08-16,19.059999465942383
2018-08-17,19.299999237060547
2018-08-20,19.34000015258789
2018-08-21,19.3799991607666
2018-08-22,19.290000915527344
2018-08-23,19.299999237060547
2018-08-24,19.299999237060547
2018-08-27,19.290000915527344
2018-08-28,19.31999969482422
2018-08-29,19.31999969482422
2018-08-30,19.139999389648438
2018-08-31,19.020000457763672
2018-09-04,19.040000915527344
2018-09-05,19.1200008392334
2018-09-06,19.18000030517578
2018-09-07,19.110000610351562
2018-09-10,19.190000534057617
2018-09-11,19.110000610351562
2018-09-12,18.84000015258789
2018-09-13,18.950000762939453
2018-09-14,18.889999389648438
2018-09-17,18.8799991607666
2018-09-18,18.770000457763672
2018-09-19,18.709999084472656
2018-09-20,18.770000457763672
2018-09-21,18.899999618530273
2018-09-24,18.770000457763672
2018-09-25,18.799999237060547
2018-09-26,18.709999084472656
2018-09-27,18.579999923706055
2018-09-28,18.6299991607666
2018-10-01,18.610000610351562
2018-10-02,18.639999389648438
2018-10-03,18.459999084472656
2018-10-04,18.280000686645508
2018-10-05,18.110000610351562
2018-10-08,18.25
2018-10-09,18.25
2018-10-10,18.059999465942383
2018-10-11,17.799999237060547
2018-10-12,17.760000228881836
2018-10-15,17.81999969482422
2018-10-16,18.0
2018-10-17,17.969999313354492
2018-10-18,17.899999618530273
2018-10-19,17.81999969482422
2018-10-22,17.68000030517578
2018-10-23,17.59000015258789
2018-10-24,17.84000015258789
2018-10-25,18.059999465942383
2018-10-26,17.979999542236328
2018-10-29,18.059999465942383
2018-10-30,17.84000015258789
2018-10-31,17.84000015258789
2018-11-01,17.84000015258789
2018-11-02,17.670000076293945
2018-11-05,17.56999969482422
2018-11-06,17.790000915527344
2018-11-07,17.940000534057617
2018-11-08,17.8700008392334
2018-11-09,18.079999923706055
2018-11-12,17.760000228881836
2018-11-13,17.8799991607666
2018-11-14,17.780000686645508
2018-11-15,17.3700008392334
2018-11-16,17.6200008392334
2018-11-19,17.540000915527344
2018-11-20,17.450000762939453
2018-11-21,17.5
2018-11-23,17.40999984741211
2018-11-26,17.540000915527344
2018-11-27,17.540000915527344
2018-11-28,17.760000228881836
2018-11-29,17.729999542236328
2018-11-30,17.700000762939453
2018-12-03,17.799999237060547
2018-12-04,17.639999389648438
2018-12-06,17.850000381469727
2018-12-07,17.829999923706055
2018-12-10,17.8799991607666
2018-12-11,17.90999984741211
2018-12-12,17.729999542236328
2018-12-13,17.8700008392334
2018-12-14,18.020000457763672
2018-12-17,17.65999984741211
2018-12-18,17.760000228881836
2018-12-19,17.700000762939453
2018-12-20,17.440000534057617
2018-12-21,17.450000762939453
2018-12-24,17.239999771118164
2018-12-26,17.68000030517578
2018-12-27,17.84000015258789
2018-12-28,17.729999542236328
2018-12-31,17.540000915527344
2019-01-02,17.6299991607666
2019-01-03,17.860000610351562
2019-01-04,17.940000534057617
2019-01-07,17.93000030517578
2019-01-08,17.799999237060547
2019-01-09,17.790000915527344
2019-01-10,17.760000228881836
2019-01-11,17.889999389648438
2019-01-14,17.950000762939453
2019-01-15,17.950000762939453
2019-01-16,17.979999542236328
2019-01-17,18.0
2019-01-18,18.010000228881836
2019-01-22,17.940000534057617
2019-01-23,18.010000228881836
2019-01-24,18.010000228881836
2019-01-25,18.1200008392334
2019-01-28,18.059999465942383
2019-01-29,18.110000610351562
2019-01-30,17.940000534057617
2019-01-31,17.90999984741211
2019-02-01,17.760000228881836
2019-02-04,17.829999923706055
2019-02-05,17.790000915527344
2019-02-06,17.850000381469727
2019-02-07,17.850000381469727
2019-02-08,17.809999465942383
2019-02-11,17.799999237060547
2019-02-12,17.829999923706055
2019-02-13,17.729999542236328
2019-02-14,17.690000534057617
2019-02-15,17.6200008392334
2019-02-19,17.690000534057617
2019-02-20,17.670000076293945
2019-02-21,17.610000610351562
2019-02-22,17.709999084472656
2019-02-25,17.739999771118164
2019-02-26,17.739999771118164
2019-02-27,17.549999237060547
2019-02-28,17.649999618530273
2019-03-01,17.559999465942383
2019-03-04,17.610000610351562
2019-03-05,17.579999923706055
2019-03-06,17.6299991607666
2019-03-07,17.68000030517578
2019-03-08,17.760000228881836
2019-03-11,17.950000762939453
2019-03-12,17.899999618530273
2019-03-13,18.030000686645508
2019-03-14,18.0
2019-03-15,18.0
2019-03-18,18.1200008392334
2019-03-19,18.0
2019-03-20,17.989999771118164
2019-03-21,18.06999969482422
2019-03-22,18.0
2019-03-25,17.950000762939453
2019-03-26,18.09000015258789
2019-03-27,18.139999389648438
2019-03-28,18.079999923706055
2019-03-29,18.0
2019-04-01,18.149999618530273
2019-04-02,18.110000610351562
2019-04-03,18.0
2019-04-04,18.1299991607666
2019-04-05,18.059999465942383
2019-04-08,18.149999618530273
2019-04-09,18.100000381469727
2019-04-10,18.09000015258789
2019-04-11,18.149999618530273
2019-04-12,18.190000534057617
2019-04-15,18.170000076293945
2019-04-16,18.1299991607666
2019-04-17,18.149999618530273
2019-04-18,18.079999923706055
2019-04-22,18.170000076293945
2019-04-23,18.15999984741211
2019-04-24,18.280000686645508
2019-04-25,17.790000915527344
2019-04-26,17.969999313354492
2019-04-29,17.709999084472656
2019-04-30,17.790000915527344
2019-05-01,17.600000381469727
2019-05-02,17.549999237060547
2019-05-03,17.530000686645508
2019-05-06,17.489999771118164
2019-05-07,17.600000381469727
2019-05-08,17.479999542236328
2019-05-09,17.399999618530273
2019-05-10,17.540000915527344
2019-05-13,17.43000030517578
2019-05-14,17.530000686645508
2019-05-15,17.489999771118164
2019-05-16,17.549999237060547
2019-05-17,17.3700008392334
2019-05-20,17.010000228881836
2019-05-21,16.989999771118164
2019-05-22,17.049999237060547
2019-05-23,17.030000686645508
2019-05-24,17.040000915527344
2019-05-28,16.8700008392334
2019-05-29,16.84000015258789
2019-05-30,16.520000457763672
2019-05-31,16.399999618530273
2019-06-03,16.760000228881836
2019-06-04,16.950000762939453
2019-06-05,16.829999923706055
2019-06-06,16.889999389648438
2019-06-07,16.75
2019-06-10,16.790000915527344
2019-06-11,16.700000762939453
2019-06-12,16.75
2019-06-13,16.8799991607666
2019-06-14,16.8799991607666
2019-06-17,16.790000915527344
2019-06-18,16.739999771118164
2019-06-19,16.920000076293945
2019-06-20,16.84000015258789
2019-06-21,16.81999969482422
2019-06-24,16.829999923706055
2019-06-25,16.860000610351562
2019-06-26,16.770000457763672
2019-06-27,16.690000534057617
2019-06-28,16.81999969482422
2019-07-01,16.770000457763672
2019-07-02,16.780000686645508
2019-07-03,16.860000610351562
2019-07-05,17.0
2019-07-08,17.020000457763672
2019-07-09,17.06999969482422
2019-07-10,17.1299991607666
2019-07-11,17.149999618530273
2019-07-12,17.270000457763672
2019-07-15,17.34000015258789
2019-07-16,17.3700008392334
2019-07-17,17.3700008392334
2019-07-18,17.450000762939453
2019-07-19,17.34000015258789
2019-07-22,17.510000228881836
2019-07-23,17.540000915527344
2019-07-24,17.440000534057617
2019-07-25,17.200000762939453
2019-07-26,17.40999984741211
2019-07-29,17.440000534057617
2019-07-30,17.299999237060547
2019-07-31,17.139999389648438
2019-08-01,17.09000015258789
2019-08-02,17.190000534057617
2019-08-05,16.8700008392334
2019-08-06,17.0
2019-08-07,16.979999542236328
2019-08-08,17.18000030517578
2019-08-09,17.06999969482422
2019-08-12,16.850000381469727
2019-08-13,16.770000457763672
2019-08-14,16.170000076293945
2019-08-15,16.139999389648438
2019-08-16,16.229999542236328
