,CRAI
2017-12-14,43.65999984741211
2017-12-15,44.560001373291016
2017-12-18,44.869998931884766
2017-12-19,44.54999923706055
2017-12-20,44.540000915527344
2017-12-21,45.029998779296875
2017-12-22,44.2599983215332
2017-12-26,44.15999984741211
2017-12-27,44.08000183105469
2017-12-28,44.7400016784668
2017-12-29,44.95000076293945
2018-01-02,45.310001373291016
2018-01-03,45.20000076293945
2018-01-04,45.38999938964844
2018-01-05,46.4900016784668
2018-01-08,46.369998931884766
2018-01-09,46.349998474121094
2018-01-10,46.41999816894531
2018-01-11,48.650001525878906
2018-01-12,48.119998931884766
2018-01-16,47.27000045776367
2018-01-17,47.900001525878906
2018-01-18,47.06999969482422
2018-01-19,48.58000183105469
2018-01-22,48.040000915527344
2018-01-23,47.75
2018-01-24,46.970001220703125
2018-01-25,47.349998474121094
2018-01-26,48.0
2018-01-29,47.20000076293945
2018-01-30,47.209999084472656
2018-01-31,46.43000030517578
2018-02-01,46.31999969482422
2018-02-02,45.279998779296875
2018-02-05,42.84000015258789
2018-02-06,43.59000015258789
2018-02-07,43.709999084472656
2018-02-08,42.33000183105469
2018-02-09,43.22999954223633
2018-02-12,42.5099983215332
2018-02-13,42.959999084472656
2018-02-14,43.189998626708984
2018-02-15,45.91999816894531
2018-02-16,46.84000015258789
2018-02-20,46.79999923706055
2018-02-21,49.65999984741211
2018-02-22,50.849998474121094
2018-02-23,51.72999954223633
2018-02-26,51.88999938964844
2018-02-27,50.810001373291016
2018-02-28,49.9900016784668
2018-03-01,50.2599983215332
2018-03-02,50.90999984741211
2018-03-05,50.22999954223633
2018-03-06,51.130001068115234
2018-03-07,50.91999816894531
2018-03-08,50.72999954223633
2018-03-09,51.47999954223633
2018-03-12,50.689998626708984
2018-03-13,51.529998779296875
2018-03-14,51.209999084472656
2018-03-15,51.630001068115234
2018-03-16,51.63999938964844
2018-03-19,51.599998474121094
2018-03-20,51.970001220703125
2018-03-21,52.0099983215332
2018-03-22,50.790000915527344
2018-03-23,50.91999816894531
2018-03-26,51.369998931884766
2018-03-27,50.72999954223633
2018-03-28,50.91999816894531
2018-03-29,52.290000915527344
2018-04-02,52.52000045776367
2018-04-03,54.16999816894531
2018-04-04,54.20000076293945
2018-04-05,54.18000030517578
2018-04-06,53.7400016784668
2018-04-09,53.900001525878906
2018-04-10,54.689998626708984
2018-04-11,54.77000045776367
2018-04-12,55.290000915527344
2018-04-13,55.189998626708984
2018-04-16,55.68000030517578
2018-04-17,56.0099983215332
2018-04-18,56.9900016784668
2018-04-19,56.58000183105469
2018-04-20,56.79999923706055
2018-04-23,57.43000030517578
2018-04-24,57.97999954223633
2018-04-25,56.349998474121094
2018-04-26,58.619998931884766
2018-04-27,57.0
2018-04-30,56.470001220703125
2018-05-01,56.86000061035156
2018-05-02,55.88999938964844
2018-05-03,55.060001373291016
2018-05-04,55.810001373291016
2018-05-07,56.15999984741211
2018-05-08,56.63999938964844
2018-05-09,56.84000015258789
2018-05-10,55.970001220703125
2018-05-11,56.709999084472656
2018-05-14,55.27000045776367
2018-05-15,55.2400016784668
2018-05-16,55.650001525878906
2018-05-17,55.70000076293945
2018-05-18,55.95000076293945
2018-05-21,55.70000076293945
2018-05-22,54.79999923706055
2018-05-23,55.34000015258789
2018-05-24,55.66999816894531
2018-05-25,55.22999954223633
2018-05-29,55.529998779296875
2018-05-30,55.29999923706055
2018-05-31,54.099998474121094
2018-06-01,54.54999923706055
2018-06-04,54.72999954223633
2018-06-05,54.650001525878906
2018-06-06,54.939998626708984
2018-06-07,54.54999923706055
2018-06-08,54.95000076293945
2018-06-11,55.36000061035156
2018-06-12,54.939998626708984
2018-06-13,54.060001373291016
2018-06-14,53.7599983215332
2018-06-15,53.09000015258789
2018-06-18,53.150001525878906
2018-06-19,53.0
2018-06-20,53.560001373291016
2018-06-21,53.2599983215332
2018-06-22,53.41999816894531
2018-06-25,52.7599983215332
2018-06-26,52.91999816894531
2018-06-27,51.45000076293945
2018-06-28,51.4900016784668
2018-06-29,50.88999938964844
2018-07-02,52.650001525878906
2018-07-03,51.689998626708984
2018-07-05,53.439998626708984
2018-07-06,54.380001068115234
2018-07-09,54.15999984741211
2018-07-10,54.439998626708984
2018-07-11,54.5
2018-07-12,54.650001525878906
2018-07-13,54.75
2018-07-16,53.95000076293945
2018-07-17,54.22999954223633
2018-07-18,53.9900016784668
2018-07-19,54.290000915527344
2018-07-20,54.09000015258789
2018-07-23,54.119998931884766
2018-07-24,53.79999923706055
2018-07-25,54.25
2018-07-26,54.040000915527344
2018-07-27,53.65999984741211
2018-07-30,53.02000045776367
2018-07-31,54.119998931884766
2018-08-01,54.11000061035156
2018-08-02,55.11000061035156
2018-08-03,55.13999938964844
2018-08-06,54.310001373291016
2018-08-07,55.15999984741211
2018-08-08,55.439998626708984
2018-08-09,55.59000015258789
2018-08-10,55.54999923706055
2018-08-13,55.560001373291016
2018-08-14,56.43000030517578
2018-08-15,55.56999969482422
2018-08-16,55.97999954223633
2018-08-17,56.790000915527344
2018-08-20,55.970001220703125
2018-08-21,56.540000915527344
2018-08-22,56.31999969482422
2018-08-23,56.95000076293945
2018-08-24,57.0
2018-08-27,57.75
2018-08-28,57.95000076293945
2018-08-29,56.84000015258789
2018-08-30,57.08000183105469
2018-08-31,57.15999984741211
2018-09-04,56.7599983215332
2018-09-05,55.900001525878906
2018-09-06,56.4900016784668
2018-09-07,56.16999816894531
2018-09-10,55.86000061035156
2018-09-11,55.619998931884766
2018-09-12,55.150001525878906
2018-09-13,54.2400016784668
2018-09-14,55.029998779296875
2018-09-17,53.95000076293945
2018-09-18,53.900001525878906
2018-09-19,52.029998779296875
2018-09-20,52.04999923706055
2018-09-21,52.33000183105469
2018-09-24,51.06999969482422
2018-09-25,47.22999954223633
2018-09-26,50.380001068115234
2018-09-27,50.09000015258789
2018-09-28,50.220001220703125
2018-10-01,49.75
2018-10-02,48.81999969482422
2018-10-03,48.68000030517578
2018-10-04,47.400001525878906
2018-10-05,45.5099983215332
2018-10-08,46.31999969482422
2018-10-09,46.29999923706055
2018-10-10,45.130001068115234
2018-10-11,44.38999938964844
2018-10-12,43.560001373291016
2018-10-15,43.86000061035156
2018-10-16,45.20000076293945
2018-10-17,44.09000015258789
2018-10-18,43.209999084472656
2018-10-19,43.47999954223633
2018-10-22,43.45000076293945
2018-10-23,42.40999984741211
2018-10-24,41.7400016784668
2018-10-25,41.75
2018-10-26,41.91999816894531
2018-10-29,41.439998626708984
2018-10-30,41.29999923706055
2018-10-31,42.150001525878906
2018-11-01,44.93000030517578
2018-11-02,43.779998779296875
2018-11-05,46.38999938964844
2018-11-06,44.900001525878906
2018-11-07,46.380001068115234
2018-11-08,45.630001068115234
2018-11-09,45.70000076293945
2018-11-12,44.720001220703125
2018-11-13,45.040000915527344
2018-11-14,45.20000076293945
2018-11-15,44.81999969482422
2018-11-16,44.65999984741211
2018-11-19,45.59000015258789
2018-11-20,45.65999984741211
2018-11-21,45.95000076293945
2018-11-23,47.130001068115234
2018-11-26,47.279998779296875
2018-11-27,47.41999816894531
2018-11-28,49.59000015258789
2018-11-29,48.900001525878906
2018-11-30,48.75
2018-12-03,48.34000015258789
2018-12-04,47.2599983215332
2018-12-06,47.45000076293945
2018-12-07,47.61000061035156
2018-12-10,48.060001373291016
2018-12-11,47.11000061035156
2018-12-12,47.18000030517578
2018-12-13,46.0
2018-12-14,44.4900016784668
2018-12-17,43.52000045776367
2018-12-18,42.72999954223633
2018-12-19,43.09000015258789
2018-12-20,42.22999954223633
2018-12-21,41.619998931884766
2018-12-24,41.130001068115234
2018-12-26,40.5099983215332
2018-12-27,40.52000045776367
2018-12-28,40.91999816894531
2018-12-31,42.54999923706055
2019-01-02,43.36000061035156
2019-01-03,43.25
2019-01-04,43.369998931884766
2019-01-07,42.27000045776367
2019-01-08,42.11000061035156
2019-01-09,42.27000045776367
2019-01-10,42.599998474121094
2019-01-11,42.810001373291016
2019-01-14,41.79999923706055
2019-01-15,41.27000045776367
2019-01-16,41.93000030517578
2019-01-17,42.119998931884766
2019-01-18,41.540000915527344
2019-01-22,40.439998626708984
2019-01-23,40.619998931884766
2019-01-24,41.45000076293945
2019-01-25,41.90999984741211
2019-01-28,41.470001220703125
2019-01-29,41.77000045776367
2019-01-30,42.06999969482422
2019-01-31,41.7400016784668
2019-02-01,41.4900016784668
2019-02-04,41.59000015258789
2019-02-05,41.529998779296875
2019-02-06,41.029998779296875
2019-02-07,40.540000915527344
2019-02-08,41.099998474121094
2019-02-11,41.650001525878906
2019-02-12,41.11000061035156
2019-02-13,41.54999923706055
2019-02-14,41.900001525878906
2019-02-15,43.25
2019-02-19,43.38999938964844
2019-02-20,43.599998474121094
2019-02-21,43.59000015258789
2019-02-22,44.650001525878906
2019-02-25,43.33000183105469
2019-02-26,44.220001220703125
2019-02-27,44.20000076293945
2019-02-28,49.959999084472656
2019-03-01,50.15999984741211
2019-03-04,48.119998931884766
2019-03-05,49.38999938964844
2019-03-06,49.7400016784668
2019-03-07,49.939998626708984
2019-03-08,50.150001525878906
2019-03-11,51.380001068115234
2019-03-12,49.0
2019-03-13,49.119998931884766
2019-03-14,50.41999816894531
2019-03-15,51.95000076293945
2019-03-18,51.68000030517578
2019-03-19,51.45000076293945
2019-03-20,51.29999923706055
2019-03-21,51.04999923706055
2019-03-22,48.959999084472656
2019-03-25,51.16999816894531
2019-03-26,51.36000061035156
2019-03-27,50.439998626708984
2019-03-28,51.4900016784668
2019-03-29,50.540000915527344
2019-04-01,51.43000030517578
2019-04-02,50.54999923706055
2019-04-03,50.81999969482422
2019-04-04,50.84000015258789
2019-04-05,51.630001068115234
2019-04-08,52.31999969482422
2019-04-09,51.88999938964844
2019-04-10,52.869998931884766
2019-04-11,52.150001525878906
2019-04-12,52.68000030517578
2019-04-15,53.0
2019-04-16,52.38999938964844
2019-04-17,51.900001525878906
2019-04-18,51.91999816894531
2019-04-22,51.040000915527344
2019-04-23,51.529998779296875
2019-04-24,51.93000030517578
2019-04-25,52.130001068115234
2019-04-26,52.79999923706055
2019-04-29,53.04999923706055
2019-04-30,52.08000183105469
2019-05-01,52.18000030517578
2019-05-02,41.119998931884766
2019-05-03,41.630001068115234
2019-05-06,42.599998474121094
2019-05-07,43.0
2019-05-08,42.540000915527344
2019-05-09,39.959999084472656
2019-05-10,40.0099983215332
2019-05-13,40.72999954223633
2019-05-14,41.27000045776367
2019-05-15,41.65999984741211
2019-05-16,40.33000183105469
2019-05-17,39.470001220703125
2019-05-20,40.029998779296875
2019-05-21,40.709999084472656
2019-05-22,40.66999816894531
2019-05-23,39.79999923706055
2019-05-24,38.81999969482422
2019-05-28,38.29999923706055
2019-05-29,37.34000015258789
2019-05-30,36.83000183105469
2019-05-31,37.439998626708984
2019-06-03,36.880001068115234
2019-06-04,37.90999984741211
2019-06-05,37.29999923706055
2019-06-06,36.7400016784668
2019-06-07,36.630001068115234
2019-06-10,36.9900016784668
2019-06-11,37.61000061035156
2019-06-12,37.2400016784668
2019-06-13,37.7599983215332
2019-06-14,37.470001220703125
2019-06-17,36.790000915527344
2019-06-18,36.279998779296875
2019-06-19,36.7599983215332
2019-06-20,36.56999969482422
2019-06-21,34.959999084472656
2019-06-24,34.720001220703125
2019-06-25,34.849998474121094
2019-06-26,35.65999984741211
2019-06-27,36.880001068115234
2019-06-28,38.33000183105469
2019-07-01,38.7599983215332
2019-07-02,37.45000076293945
2019-07-03,38.0099983215332
2019-07-05,38.630001068115234
2019-07-08,38.380001068115234
2019-07-09,38.11000061035156
2019-07-10,38.209999084472656
2019-07-11,38.099998474121094
2019-07-12,39.2400016784668
2019-07-15,38.880001068115234
2019-07-16,39.09000015258789
2019-07-17,39.189998626708984
2019-07-18,38.56999969482422
2019-07-19,38.220001220703125
2019-07-22,37.66999816894531
2019-07-23,38.61000061035156
2019-07-24,41.189998626708984
2019-07-25,42.650001525878906
2019-07-26,43.060001373291016
2019-07-29,42.290000915527344
2019-07-30,42.880001068115234
2019-07-31,43.41999816894531
2019-08-01,41.04999923706055
2019-08-02,40.709999084472656
2019-08-05,41.63999938964844
2019-08-06,41.61000061035156
2019-08-07,41.09000015258789
2019-08-08,41.65999984741211
2019-08-09,41.36000061035156
2019-08-12,42.130001068115234
2019-08-13,42.369998931884766
2019-08-14,41.34000015258789
2019-08-15,41.220001220703125
2019-08-16,41.619998931884766
2019-08-19,41.9900016784668
2019-08-20,41.709999084472656
2019-08-21,41.61000061035156
2019-08-22,41.54999923706055
2019-08-23,40.09000015258789
2019-08-26,41.060001373291016
2019-08-27,39.41999816894531
2019-08-28,39.290000915527344
2019-08-29,38.560001373291016
2019-08-30,38.88999938964844
2019-09-03,38.650001525878906
2019-09-04,39.0
2019-09-05,39.7599983215332
2019-09-06,39.540000915527344
2019-09-09,39.34000015258789
2019-09-10,40.0
2019-09-11,40.59000015258789
2019-09-12,41.25
2019-09-13,42.13999938964844
2019-09-16,41.91999816894531
2019-09-17,41.7599983215332
2019-09-18,42.22999954223633
2019-09-19,42.75
2019-09-20,44.20000076293945
2019-09-23,44.04999923706055
2019-09-24,42.65999984741211
2019-09-25,43.41999816894531
2019-09-26,43.08000183105469
2019-09-27,42.560001373291016
2019-09-30,41.970001220703125
2019-10-01,41.099998474121094
2019-10-02,41.38999938964844
2019-10-03,41.5099983215332
2019-10-04,41.9900016784668
2019-10-07,41.70000076293945
2019-10-08,41.06999969482422
2019-10-09,41.279998779296875
2019-10-10,41.25
2019-10-11,41.869998931884766
2019-10-14,40.900001525878906
2019-10-15,41.5
2019-10-16,41.369998931884766
2019-10-17,41.20000076293945
2019-10-18,41.150001525878906
2019-10-21,41.72999954223633
2019-10-22,41.61000061035156
2019-10-23,41.47999954223633
2019-10-24,41.81999969482422
2019-10-25,41.88999938964844
2019-10-28,42.4900016784668
2019-10-29,42.61000061035156
2019-10-30,42.9900016784668
2019-10-31,49.25
2019-11-01,51.599998474121094
2019-11-04,51.29999923706055
2019-11-05,51.849998474121094
2019-11-06,51.88999938964844
2019-11-07,51.83000183105469
2019-11-08,52.16999816894531
2019-11-11,51.86000061035156
2019-11-12,51.0
2019-11-13,50.560001373291016
2019-11-14,50.150001525878906
2019-11-15,50.58000183105469
2019-11-18,50.63999938964844
2019-11-19,50.04999923706055
2019-11-20,50.43000030517578
2019-11-21,49.900001525878906
2019-11-22,50.529998779296875
2019-11-25,51.290000915527344
2019-11-26,51.45000076293945
2019-11-27,51.439998626708984
2019-11-29,51.27000045776367
2019-12-02,51.2400016784668
2019-12-03,50.810001373291016
2019-12-04,51.2599983215332
2019-12-05,51.310001373291016
2019-12-06,52.61000061035156
2019-12-09,52.38999938964844
2019-12-10,52.95000076293945
2019-12-11,54.11000061035156
2019-12-12,55.0099983215332
2019-12-13,55.040000915527344
2019-12-16,54.22999954223633
2019-12-17,54.36000061035156
2019-12-18,53.90999984741211
2019-12-19,53.77000045776367
2019-12-20,54.150001525878906
2019-12-23,54.779998779296875
2019-12-24,54.45000076293945
2019-12-26,53.459999084472656
2019-12-27,53.56999969482422
2019-12-30,53.63999938964844
2019-12-31,54.470001220703125
2020-01-02,54.290000915527344
2020-01-03,54.33000183105469
2020-01-06,54.91999816894531
2020-01-07,54.970001220703125
2020-01-08,54.790000915527344
2020-01-09,54.4900016784668
2020-01-10,54.709999084472656
2020-01-13,55.470001220703125
2020-01-14,54.93000030517578
2020-01-15,55.380001068115234
2020-01-16,56.13999938964844
2020-01-17,56.13999938964844
2020-01-21,55.5
2020-01-22,57.709999084472656
2020-01-23,56.84000015258789
2020-01-24,56.08000183105469
2020-01-27,56.43000030517578
2020-01-28,55.79999923706055
2020-01-29,55.040000915527344
2020-01-30,54.47999954223633
2020-01-31,53.279998779296875
2020-02-03,53.5
2020-02-04,53.540000915527344
2020-02-05,53.54999923706055
2020-02-06,52.61000061035156
2020-02-07,51.83000183105469
2020-02-10,52.38999938964844
2020-02-11,52.63999938964844
2020-02-12,53.16999816894531
2020-02-13,53.380001068115234
2020-02-14,53.59000015258789
2020-02-18,53.27000045776367
2020-02-19,53.13999938964844
2020-02-20,51.529998779296875
2020-02-21,51.119998931884766
2020-02-24,51.16999816894531
2020-02-25,49.9900016784668
2020-02-26,47.619998931884766
2020-02-27,44.5
2020-02-28,46.5099983215332
2020-03-02,46.52000045776367
2020-03-03,46.5
2020-03-04,47.5099983215332
2020-03-05,47.209999084472656
2020-03-06,48.25
2020-03-09,46.06999969482422
2020-03-10,47.93000030517578
2020-03-11,46.400001525878906
2020-03-12,44.4900016784668
2020-03-13,43.4900016784668
2020-03-16,31.809999465942383
2020-03-17,30.43000030517578
2020-03-18,22.549999237060547
2020-03-19,25.959999084472656
2020-03-20,25.600000381469727
2020-03-23,26.06999969482422
2020-03-24,29.950000762939453
2020-03-25,28.450000762939453
2020-03-26,31.110000610351562
2020-03-27,31.350000381469727
2020-03-30,33.08000183105469
2020-03-31,33.40999984741211
2020-04-01,32.43000030517578
2020-04-02,32.72999954223633
2020-04-03,31.8799991607666
2020-04-06,32.630001068115234
2020-04-07,33.09000015258789
2020-04-08,34.400001525878906
2020-04-09,38.13999938964844
2020-04-13,35.41999816894531
2020-04-14,35.43000030517578
2020-04-15,33.15999984741211
2020-04-16,33.709999084472656
2020-04-17,35.849998474121094
2020-04-20,34.220001220703125
2020-04-21,33.470001220703125
2020-04-22,34.459999084472656
2020-04-23,36.540000915527344
2020-04-24,37.2400016784668
2020-04-27,38.41999816894531
2020-04-28,38.13999938964844
2020-04-29,41.34000015258789
2020-04-30,42.130001068115234
2020-05-01,40.58000183105469
2020-05-04,39.900001525878906
2020-05-05,38.540000915527344
2020-05-06,37.65999984741211
2020-05-07,38.040000915527344
2020-05-08,40.290000915527344
2020-05-11,38.20000076293945
2020-05-12,36.7599983215332
2020-05-13,36.11000061035156
2020-05-14,36.13999938964844
2020-05-15,37.029998779296875
2020-05-18,39.689998626708984
2020-05-19,38.68000030517578
2020-05-20,40.0
2020-05-21,39.290000915527344
2020-05-22,38.459999084472656
2020-05-26,41.220001220703125
2020-05-27,42.900001525878906
2020-05-28,40.83000183105469
2020-05-29,40.38999938964844
2020-06-01,39.779998779296875
2020-06-02,39.79999923706055
2020-06-03,40.95000076293945
2020-06-04,40.310001373291016
2020-06-05,43.40999984741211
2020-06-08,44.61000061035156
2020-06-09,42.560001373291016
2020-06-10,40.58000183105469
2020-06-11,38.349998474121094
2020-06-12,38.849998474121094
2020-06-15,39.5
2020-06-16,39.619998931884766
2020-06-17,38.70000076293945
2020-06-18,37.93000030517578
2020-06-19,36.869998931884766
2020-06-22,38.029998779296875
2020-06-23,38.88999938964844
2020-06-24,36.52000045776367
2020-06-25,37.63999938964844
2020-06-26,36.95000076293945
2020-06-29,37.91999816894531
2020-06-30,39.5
2020-07-01,38.18000030517578
2020-07-02,38.0099983215332
2020-07-06,36.83000183105469
2020-07-07,36.029998779296875
2020-07-08,36.83000183105469
2020-07-09,36.16999816894531
2020-07-10,38.880001068115234
2020-07-13,39.150001525878906
2020-07-14,39.2400016784668
2020-07-15,42.15999984741211
2020-07-16,40.2400016784668
2020-07-17,40.86000061035156
2020-07-20,40.88999938964844
2020-07-21,41.63999938964844
2020-07-22,41.16999816894531
2020-07-23,40.810001373291016
2020-07-24,40.029998779296875
2020-07-27,38.08000183105469
2020-07-28,37.86000061035156
2020-07-29,39.630001068115234
2020-07-30,43.470001220703125
2020-07-31,41.77000045776367
2020-08-03,41.099998474121094
2020-08-04,42.27000045776367
2020-08-05,41.7400016784668
2020-08-06,40.790000915527344
2020-08-07,42.279998779296875
2020-08-10,44.40999984741211
2020-08-11,46.02000045776367
2020-08-12,45.869998931884766
2020-08-13,46.0
2020-08-14,46.27000045776367
2020-08-17,46.20000076293945
2020-08-18,45.45000076293945
2020-08-19,46.08000183105469
2020-08-20,46.58000183105469
2020-08-21,47.220001220703125
2020-08-24,47.02000045776367
2020-08-25,45.709999084472656
2020-08-26,43.83000183105469
2020-08-27,43.459999084472656
2020-08-28,43.68000030517578
2020-08-31,42.5099983215332
2020-09-01,43.0099983215332
2020-09-02,43.599998474121094
2020-09-03,42.099998474121094
2020-09-04,41.869998931884766
2020-09-08,41.7599983215332
2020-09-09,41.75
2020-09-10,41.40999984741211
2020-09-11,40.45000076293945
2020-09-14,39.619998931884766
2020-09-15,39.29999923706055
2020-09-16,40.279998779296875
2020-09-17,40.150001525878906
2020-09-18,41.25
2020-09-21,39.310001373291016
2020-09-22,40.380001068115234
2020-09-23,38.81999969482422
2020-09-24,38.40999984741211
2020-09-25,38.119998931884766
2020-09-28,39.040000915527344
2020-09-29,37.650001525878906
2020-09-30,37.470001220703125
2020-10-01,37.630001068115234
2020-10-02,38.11000061035156
2020-10-05,39.720001220703125
2020-10-06,38.459999084472656
2020-10-07,38.4900016784668
2020-10-08,39.029998779296875
2020-10-09,39.13999938964844
2020-10-12,40.81999969482422
2020-10-13,39.529998779296875
2020-10-14,38.70000076293945
2020-10-15,39.04999923706055
2020-10-16,40.04999923706055
2020-10-19,38.880001068115234
2020-10-20,39.380001068115234
2020-10-21,39.380001068115234
2020-10-22,39.68000030517578
2020-10-23,40.25
2020-10-26,39.36000061035156
2020-10-27,39.29999923706055
2020-10-28,38.40999984741211
2020-10-29,41.5
2020-10-30,40.95000076293945
2020-11-02,41.720001220703125
2020-11-03,44.31999969482422
2020-11-04,42.099998474121094
2020-11-05,42.220001220703125
2020-11-06,40.869998931884766
2020-11-09,43.90999984741211
2020-11-10,45.11000061035156
2020-11-11,45.11000061035156
2020-11-12,45.25
2020-11-13,44.77000045776367
2020-11-16,44.459999084472656
2020-11-17,45.650001525878906
2020-11-18,44.38999938964844
2020-11-19,43.70000076293945
2020-11-20,43.9900016784668
2020-11-23,44.290000915527344
2020-11-24,47.0
2020-11-25,47.65999984741211
2020-11-27,46.88999938964844
2020-11-30,45.849998474121094
2020-12-01,49.459999084472656
2020-12-02,49.099998474121094
2020-12-03,50.95000076293945
2020-12-04,49.59000015258789
2020-12-07,49.25
2020-12-08,51.27000045776367
2020-12-09,52.40999984741211
2020-12-10,53.9900016784668
2020-12-11,51.86000061035156
2020-12-14,52.52000045776367
2020-12-15,52.97999954223633
2020-12-16,51.9900016784668
2020-12-17,51.77000045776367
2020-12-18,51.369998931884766
2020-12-21,48.79999923706055
2020-12-22,48.400001525878906
2020-12-23,50.0
2020-12-24,50.529998779296875
2020-12-28,52.02000045776367
2020-12-29,51.2599983215332
2020-12-30,50.61000061035156
2020-12-31,50.93000030517578
2021-01-04,49.83000183105469
2021-01-05,50.099998474121094
2021-01-06,55.13999938964844
2021-01-07,55.029998779296875
2021-01-08,54.86000061035156
2021-01-11,56.09000015258789
2021-01-12,59.619998931884766
2021-01-13,59.5
2021-01-14,59.41999816894531
2021-01-15,57.79999923706055
2021-01-19,57.849998474121094
2021-01-20,58.630001068115234
2021-01-21,57.939998626708984
2021-01-22,59.75
2021-01-25,59.439998626708984
2021-01-26,57.68000030517578
2021-01-27,53.43000030517578
2021-01-28,55.04999923706055
2021-01-29,53.209999084472656
2021-02-01,54.65999984741211
2021-02-02,55.400001525878906
2021-02-03,54.5
2021-02-04,55.66999816894531
2021-02-05,54.400001525878906
2021-02-08,56.90999984741211
2021-02-09,57.459999084472656
2021-02-10,59.34000015258789
2021-02-11,58.93000030517578
2021-02-12,58.83000183105469
2021-02-16,55.65999984741211
2021-02-17,55.619998931884766
2021-02-18,56.29999923706055
2021-02-19,56.7400016784668
2021-02-22,56.650001525878906
2021-02-23,55.11000061035156
2021-02-24,56.599998474121094
2021-02-25,55.77000045776367
2021-02-26,55.16999816894531
2021-03-01,59.459999084472656
2021-03-02,57.880001068115234
2021-03-03,59.040000915527344
2021-03-04,63.790000915527344
2021-03-05,66.16000366210938
2021-03-08,68.94000244140625
2021-03-09,70.05000305175781
2021-03-10,71.38999938964844
2021-03-11,69.91000366210938
2021-03-12,71.13999938964844
2021-03-15,72.62000274658203
2021-03-16,71.0
2021-03-17,69.93000030517578
2021-03-18,67.93000030517578
2021-03-19,71.51000213623047
2021-03-22,68.70999908447266
2021-03-23,66.94999694824219
2021-03-24,66.9000015258789
2021-03-25,68.37000274658203
2021-03-26,69.16000366210938
2021-03-29,69.7300033569336
2021-03-30,70.5999984741211
2021-03-31,74.63999938964844
2021-04-01,75.0999984741211
2021-04-05,75.69000244140625
2021-04-06,74.37000274658203
2021-04-07,73.25
2021-04-08,75.19999694824219
2021-04-09,76.62000274658203
2021-04-12,74.56999969482422
2021-04-13,72.11000061035156
2021-04-14,72.94000244140625
2021-04-15,74.20999908447266
2021-04-16,76.44000244140625
2021-04-19,76.41000366210938
2021-04-20,75.83999633789062
2021-04-21,77.62999725341797
2021-04-22,76.22000122070312
2021-04-23,77.0
2021-04-26,76.31999969482422
2021-04-27,78.0
2021-04-28,79.5
2021-04-29,80.4000015258789
2021-04-30,80.26000213623047
2021-05-03,82.0
2021-05-04,82.87000274658203
2021-05-05,83.0
2021-05-06,84.23999786376953
2021-05-07,85.76000213623047
2021-05-10,82.5
2021-05-11,82.5
2021-05-12,81.2699966430664
2021-05-13,81.7699966430664
2021-05-14,82.20999908447266
