,CDW
2020-12-29,129.47000122070312
2020-12-30,130.0
2020-12-31,131.7899932861328
2021-01-04,127.16000366210938
2021-01-05,127.83999633789062
2021-01-06,128.89999389648438
2021-01-07,131.97000122070312
2021-01-08,134.58999633789062
2021-01-11,133.64999389648438
2021-01-12,134.4199981689453
2021-01-13,134.9499969482422
2021-01-14,134.8000030517578
2021-01-15,133.66000366210938
2021-01-19,132.97000122070312
2021-01-20,136.14999389648438
2021-01-21,137.6699981689453
2021-01-22,135.32000732421875
2021-01-25,135.22999572753906
2021-01-26,134.24000549316406
2021-01-27,133.02000427246094
2021-01-28,134.5
2021-01-29,131.66000366210938
2021-02-01,138.16000366210938
2021-02-02,141.44000244140625
2021-02-03,140.99000549316406
2021-02-04,149.97999572753906
2021-02-05,150.97000122070312
2021-02-08,150.38999938964844
2021-02-09,151.55999755859375
2021-02-10,157.33999633789062
2021-02-11,156.91000366210938
2021-02-12,155.39999389648438
2021-02-16,155.92999267578125
2021-02-17,157.86000061035156
2021-02-18,156.64999389648438
2021-02-19,160.75
2021-02-22,159.32000732421875
2021-02-23,157.17999267578125
2021-02-24,162.10000610351562
2021-02-25,156.88999938964844
2021-02-26,156.88999938964844
2021-03-01,160.57000732421875
2021-03-02,157.10000610351562
2021-03-03,155.66000366210938
2021-03-04,151.44000244140625
2021-03-05,154.47999572753906
2021-03-08,155.13999938964844
2021-03-09,154.47000122070312
2021-03-10,156.44000244140625
2021-03-11,159.99000549316406
2021-03-12,160.05999755859375
2021-03-15,161.27000427246094
2021-03-16,160.97000122070312
2021-03-17,160.39999389648438
2021-03-18,157.10000610351562
2021-03-19,158.02999877929688
2021-03-22,159.3000030517578
2021-03-23,156.05999755859375
2021-03-24,156.41000366210938
2021-03-25,159.6199951171875
2021-03-26,167.89999389648438
2021-03-29,165.05999755859375
2021-03-30,164.82000732421875
2021-03-31,165.75
2021-04-01,169.44000244140625
2021-04-05,171.52999877929688
2021-04-06,171.52000427246094
2021-04-07,170.32000732421875
2021-04-08,174.58999633789062
2021-04-09,175.44000244140625
2021-04-12,174.25
2021-04-13,175.88999938964844
2021-04-14,178.1300048828125
2021-04-15,180.82000732421875
2021-04-16,184.00999450683594
2021-04-19,182.1999969482422
2021-04-20,180.74000549316406
2021-04-21,181.8300018310547
2021-04-22,180.8699951171875
2021-04-23,182.61000061035156
2021-04-26,183.11000061035156
2021-04-27,183.49000549316406
2021-04-28,182.02999877929688
2021-04-29,182.5
2021-04-30,178.3300018310547
2021-05-03,179.1999969482422
2021-05-04,176.3000030517578
2021-05-05,171.39999389648438
2021-05-06,172.60000610351562
2021-05-07,174.8699951171875
2021-05-10,171.4199981689453
2021-05-11,167.63999938964844
2021-05-12,163.47999572753906
2021-05-13,168.52999877929688
2021-05-14,169.4499969482422
