,EPAY
2018-06-29,49.83000183105469
2018-07-02,52.2599983215332
2018-07-03,53.400001525878906
2018-07-05,52.849998474121094
2018-07-06,53.81999969482422
2018-07-09,53.880001068115234
2018-07-10,53.630001068115234
2018-07-11,53.41999816894531
2018-07-12,54.349998474121094
2018-07-13,54.5
2018-07-16,55.0
2018-07-17,55.58000183105469
2018-07-18,55.77000045776367
2018-07-19,55.63999938964844
2018-07-20,55.63999938964844
2018-07-23,56.619998931884766
2018-07-24,56.310001373291016
2018-07-25,57.70000076293945
2018-07-26,57.349998474121094
2018-07-27,55.81999969482422
2018-07-30,53.47999954223633
2018-07-31,53.900001525878906
2018-08-01,54.40999984741211
2018-08-02,55.599998474121094
2018-08-03,55.400001525878906
2018-08-06,56.02000045776367
2018-08-07,56.29999923706055
2018-08-08,56.779998779296875
2018-08-09,56.439998626708984
2018-08-10,59.040000915527344
2018-08-13,58.83000183105469
2018-08-14,59.560001373291016
2018-08-15,60.130001068115234
2018-08-16,60.150001525878906
2018-08-17,60.81999969482422
2018-08-20,61.5099983215332
2018-08-21,62.9900016784668
2018-08-22,63.0099983215332
2018-08-23,63.310001373291016
2018-08-24,63.95000076293945
2018-08-27,64.62999725341797
2018-08-28,65.0199966430664
2018-08-29,64.76000213623047
2018-08-30,65.31999969482422
2018-08-31,65.97000122070312
2018-09-04,67.36000061035156
2018-09-05,65.43000030517578
2018-09-06,65.87999725341797
2018-09-07,66.30000305175781
2018-09-10,67.7300033569336
2018-09-11,66.9000015258789
2018-09-12,68.19999694824219
2018-09-13,68.41000366210938
2018-09-14,69.37999725341797
2018-09-17,66.7699966430664
2018-09-18,69.79000091552734
2018-09-19,68.76000213623047
2018-09-20,70.61000061035156
2018-09-21,70.58999633789062
2018-09-24,70.94999694824219
2018-09-25,71.37999725341797
2018-09-26,71.27999877929688
2018-09-27,70.93000030517578
2018-09-28,72.70999908447266
2018-10-01,72.22000122070312
2018-10-02,70.3499984741211
2018-10-03,71.62000274658203
2018-10-04,68.8499984741211
2018-10-05,69.37999725341797
2018-10-08,67.9800033569336
2018-10-09,67.98999786376953
2018-10-10,63.97999954223633
2018-10-11,62.75
2018-10-12,65.37000274658203
2018-10-15,64.98999786376953
2018-10-16,67.43000030517578
2018-10-17,66.69000244140625
2018-10-18,65.95999908447266
2018-10-19,65.43000030517578
2018-10-22,66.68000030517578
2018-10-23,66.43000030517578
2018-10-24,62.16999816894531
2018-10-25,64.06999969482422
2018-10-26,63.810001373291016
2018-10-29,62.41999816894531
2018-10-30,63.34000015258789
2018-10-31,66.63999938964844
2018-11-01,66.70999908447266
2018-11-02,67.30000305175781
2018-11-05,62.709999084472656
2018-11-06,61.38999938964844
2018-11-07,66.04000091552734
2018-11-08,65.18000030517578
2018-11-09,54.7400016784668
2018-11-12,52.20000076293945
2018-11-13,52.540000915527344
2018-11-14,53.380001068115234
2018-11-15,56.130001068115234
2018-11-16,56.439998626708984
2018-11-19,52.83000183105469
2018-11-20,50.65999984741211
2018-11-21,52.529998779296875
2018-11-23,52.40999984741211
2018-11-26,54.54999923706055
2018-11-27,53.06999969482422
2018-11-28,55.650001525878906
2018-11-29,54.91999816894531
2018-11-30,55.06999969482422
2018-12-03,54.0
2018-12-04,51.0
2018-12-06,51.189998626708984
2018-12-07,50.20000076293945
2018-12-10,49.90999984741211
2018-12-11,49.86000061035156
2018-12-12,50.709999084472656
2018-12-13,50.400001525878906
2018-12-14,49.31999969482422
2018-12-17,46.689998626708984
2018-12-18,48.08000183105469
2018-12-19,47.0099983215332
2018-12-20,45.869998931884766
2018-12-21,44.16999816894531
2018-12-24,43.75
2018-12-26,46.43000030517578
2018-12-27,46.959999084472656
2018-12-28,47.43000030517578
2018-12-31,48.0
2019-01-02,46.66999816894531
2019-01-03,44.90999984741211
2019-01-04,47.86000061035156
2019-01-07,49.06999969482422
2019-01-08,49.560001373291016
2019-01-09,49.959999084472656
2019-01-10,48.22999954223633
2019-01-11,48.779998779296875
2019-01-14,47.38999938964844
2019-01-15,48.599998474121094
2019-01-16,49.29999923706055
2019-01-17,49.689998626708984
2019-01-18,50.0
2019-01-22,49.29999923706055
2019-01-23,49.150001525878906
2019-01-24,50.279998779296875
2019-01-25,50.97999954223633
2019-01-28,49.470001220703125
2019-01-29,49.29999923706055
2019-01-30,50.560001373291016
2019-01-31,51.650001525878906
2019-02-01,42.52000045776367
2019-02-04,43.779998779296875
2019-02-05,43.63999938964844
2019-02-06,42.59000015258789
2019-02-07,42.209999084472656
2019-02-08,44.27000045776367
2019-02-11,45.470001220703125
2019-02-12,46.79999923706055
2019-02-13,47.040000915527344
2019-02-14,47.029998779296875
2019-02-15,47.959999084472656
2019-02-19,47.75
2019-02-20,48.029998779296875
2019-02-21,48.04999923706055
2019-02-22,49.04999923706055
2019-02-25,49.619998931884766
2019-02-26,49.33000183105469
2019-02-27,49.56999969482422
2019-02-28,49.880001068115234
2019-03-01,50.83000183105469
2019-03-04,49.380001068115234
2019-03-05,48.970001220703125
2019-03-06,48.290000915527344
2019-03-07,47.59000015258789
2019-03-08,47.689998626708984
2019-03-11,48.33000183105469
2019-03-12,48.599998474121094
2019-03-13,48.77000045776367
2019-03-14,49.16999816894531
2019-03-15,49.060001373291016
2019-03-18,49.59000015258789
2019-03-19,49.7599983215332
2019-03-20,49.58000183105469
2019-03-21,50.810001373291016
2019-03-22,48.33000183105469
2019-03-25,48.439998626708984
2019-03-26,48.40999984741211
2019-03-27,48.630001068115234
2019-03-28,49.310001373291016
2019-03-29,50.09000015258789
2019-04-01,50.5099983215332
2019-04-02,51.220001220703125
2019-04-03,49.84000015258789
2019-04-04,48.93000030517578
2019-04-05,48.849998474121094
2019-04-08,49.5099983215332
2019-04-09,48.65999984741211
2019-04-10,49.13999938964844
2019-04-11,48.790000915527344
2019-04-12,47.529998779296875
2019-04-15,47.63999938964844
2019-04-16,47.79999923706055
2019-04-17,47.279998779296875
2019-04-18,46.970001220703125
2019-04-22,48.31999969482422
2019-04-23,49.72999954223633
2019-04-24,49.439998626708984
2019-04-25,49.83000183105469
2019-04-26,50.4900016784668
2019-04-29,50.52000045776367
2019-04-30,50.56999969482422
2019-05-01,49.36000061035156
2019-05-02,50.38999938964844
2019-05-03,45.38999938964844
2019-05-06,46.58000183105469
2019-05-07,46.13999938964844
2019-05-08,45.70000076293945
2019-05-09,45.70000076293945
2019-05-10,45.880001068115234
2019-05-13,44.540000915527344
2019-05-14,44.650001525878906
2019-05-15,44.810001373291016
2019-05-16,45.150001525878906
2019-05-17,43.65999984741211
2019-05-20,43.119998931884766
2019-05-21,44.36000061035156
2019-05-22,45.04999923706055
2019-05-23,44.56999969482422
2019-05-24,45.0099983215332
2019-05-28,45.279998779296875
2019-05-29,44.529998779296875
2019-05-30,44.130001068115234
2019-05-31,43.68000030517578
2019-06-03,42.0099983215332
2019-06-04,43.880001068115234
2019-06-05,43.790000915527344
2019-06-06,44.650001525878906
2019-06-07,44.70000076293945
2019-06-10,44.90999984741211
2019-06-11,44.65999984741211
2019-06-12,45.369998931884766
2019-06-13,46.119998931884766
2019-06-14,45.13999938964844
2019-06-17,44.7400016784668
2019-06-18,44.7400016784668
2019-06-19,46.04999923706055
2019-06-20,47.08000183105469
2019-06-21,46.11000061035156
2019-06-24,45.380001068115234
2019-06-25,43.9900016784668
2019-06-26,43.779998779296875
2019-06-27,44.52000045776367
2019-06-28,44.2400016784668
2019-07-01,43.939998626708984
2019-07-02,43.130001068115234
2019-07-03,43.939998626708984
2019-07-05,43.630001068115234
2019-07-08,42.650001525878906
2019-07-09,42.540000915527344
2019-07-10,42.41999816894531
2019-07-11,42.86000061035156
2019-07-12,43.31999969482422
2019-07-15,43.41999816894531
2019-07-16,42.68000030517578
2019-07-17,42.84000015258789
2019-07-18,42.5
2019-07-19,42.0
2019-07-22,42.15999984741211
2019-07-23,42.58000183105469
2019-07-24,43.5
2019-07-25,43.65999984741211
2019-07-26,44.13999938964844
2019-07-29,44.4900016784668
2019-07-30,44.0099983215332
2019-07-31,42.09000015258789
2019-08-01,41.70000076293945
2019-08-02,41.279998779296875
2019-08-05,41.130001068115234
2019-08-06,41.189998626708984
2019-08-07,42.2400016784668
2019-08-08,43.02000045776367
2019-08-09,42.81999969482422
2019-08-12,41.61000061035156
2019-08-13,42.65999984741211
2019-08-14,41.81999969482422
2019-08-15,42.119998931884766
2019-08-16,42.58000183105469
2019-08-19,43.2400016784668
2019-08-20,43.58000183105469
2019-08-21,44.09000015258789
2019-08-22,43.93000030517578
2019-08-23,41.84000015258789
2019-08-26,41.7400016784668
2019-08-27,41.040000915527344
2019-08-28,41.029998779296875
2019-08-29,41.209999084472656
2019-08-30,41.2400016784668
2019-09-03,40.61000061035156
2019-09-04,40.619998931884766
2019-09-05,40.939998626708984
2019-09-06,40.599998474121094
2019-09-09,40.65999984741211
2019-09-10,41.02000045776367
2019-09-11,42.099998474121094
2019-09-12,42.25
2019-09-13,41.34000015258789
2019-09-16,41.27000045776367
2019-09-17,41.29999923706055
2019-09-18,40.93000030517578
2019-09-19,40.59000015258789
2019-09-20,40.16999816894531
2019-09-23,39.959999084472656
2019-09-24,39.619998931884766
2019-09-25,40.209999084472656
2019-09-26,40.0099983215332
2019-09-27,38.84000015258789
2019-09-30,39.349998474121094
2019-10-01,38.08000183105469
2019-10-02,37.459999084472656
2019-10-03,38.36000061035156
2019-10-04,39.40999984741211
2019-10-07,39.040000915527344
2019-10-08,38.34000015258789
2019-10-09,39.58000183105469
2019-10-10,40.0
2019-10-11,40.290000915527344
2019-10-14,40.43000030517578
2019-10-15,40.790000915527344
2019-10-16,39.59000015258789
2019-10-17,40.220001220703125
2019-10-18,39.130001068115234
2019-10-21,39.25
2019-10-22,38.58000183105469
2019-10-23,38.650001525878906
2019-10-24,39.650001525878906
2019-10-25,39.84000015258789
2019-10-28,40.02000045776367
2019-10-29,40.0099983215332
2019-10-30,41.18000030517578
2019-10-31,40.95000076293945
2019-11-01,41.58000183105469
2019-11-04,41.810001373291016
2019-11-05,41.400001525878906
2019-11-06,41.119998931884766
2019-11-07,42.150001525878906
2019-11-08,45.33000183105469
2019-11-11,46.630001068115234
2019-11-12,46.90999984741211
2019-11-13,46.29999923706055
2019-11-14,46.939998626708984
2019-11-15,47.7599983215332
2019-11-18,47.25
2019-11-19,48.59000015258789
2019-11-20,48.31999969482422
2019-11-21,48.869998931884766
2019-11-22,48.79999923706055
2019-11-25,49.88999938964844
2019-11-26,50.11000061035156
2019-11-27,50.34000015258789
2019-11-29,49.4900016784668
2019-12-02,48.02000045776367
2019-12-03,47.47999954223633
2019-12-04,47.43000030517578
2019-12-05,46.939998626708984
2019-12-06,47.52000045776367
2019-12-09,47.869998931884766
2019-12-10,48.380001068115234
2019-12-11,49.11000061035156
2019-12-12,50.22999954223633
2019-12-13,52.209999084472656
2019-12-16,52.790000915527344
2019-12-17,53.06999969482422
2019-12-18,53.22999954223633
2019-12-19,53.68000030517578
2019-12-20,53.310001373291016
2019-12-23,53.61000061035156
2019-12-24,53.630001068115234
2019-12-26,53.65999984741211
2019-12-27,53.4900016784668
2019-12-30,53.56999969482422
2019-12-31,53.599998474121094
2020-01-02,54.0
2020-01-03,53.880001068115234
2020-01-06,54.220001220703125
2020-01-07,54.540000915527344
2020-01-08,54.060001373291016
2020-01-09,53.810001373291016
2020-01-10,53.47999954223633
2020-01-13,54.08000183105469
2020-01-14,53.29999923706055
2020-01-15,53.619998931884766
2020-01-16,54.380001068115234
2020-01-17,54.04999923706055
2020-01-21,54.77000045776367
2020-01-22,54.540000915527344
2020-01-23,54.880001068115234
2020-01-24,55.0
2020-01-27,54.84000015258789
2020-01-28,56.59000015258789
2020-01-29,56.58000183105469
2020-01-30,56.97999954223633
2020-01-31,53.599998474121094
2020-02-03,51.560001373291016
2020-02-04,51.5
2020-02-05,50.779998779296875
2020-02-06,50.47999954223633
2020-02-07,49.279998779296875
2020-02-10,49.25
2020-02-11,47.849998474121094
2020-02-12,48.5099983215332
2020-02-13,48.43000030517578
2020-02-14,48.9900016784668
2020-02-18,49.279998779296875
2020-02-19,49.2599983215332
2020-02-20,50.439998626708984
2020-02-21,48.15999984741211
2020-02-24,46.470001220703125
2020-02-25,44.91999816894531
2020-02-26,45.560001373291016
2020-02-27,43.790000915527344
2020-02-28,44.279998779296875
2020-03-02,44.33000183105469
2020-03-03,42.279998779296875
2020-03-04,42.220001220703125
2020-03-05,41.11000061035156
2020-03-06,40.0
2020-03-09,36.4900016784668
2020-03-10,38.959999084472656
2020-03-11,36.16999816894531
2020-03-12,31.760000228881836
2020-03-13,33.75
2020-03-16,28.829999923706055
2020-03-17,31.920000076293945
2020-03-18,31.549999237060547
2020-03-19,31.90999984741211
2020-03-20,31.760000228881836
2020-03-23,33.650001525878906
2020-03-24,36.13999938964844
2020-03-25,34.630001068115234
2020-03-26,38.209999084472656
2020-03-27,35.04999923706055
2020-03-30,36.36000061035156
2020-03-31,36.650001525878906
2020-04-01,34.209999084472656
2020-04-02,33.189998626708984
2020-04-03,31.969999313354492
2020-04-06,34.79999923706055
2020-04-07,35.11000061035156
2020-04-08,35.560001373291016
2020-04-09,38.9900016784668
2020-04-13,38.02000045776367
2020-04-14,38.119998931884766
2020-04-15,36.43000030517578
2020-04-16,36.83000183105469
2020-04-17,38.9900016784668
2020-04-20,38.25
2020-04-21,36.68000030517578
2020-04-22,38.0
2020-04-23,37.93000030517578
2020-04-24,38.849998474121094
2020-04-27,40.560001373291016
2020-04-28,40.790000915527344
2020-04-29,43.15999984741211
2020-04-30,41.630001068115234
2020-05-01,39.810001373291016
2020-05-04,39.459999084472656
2020-05-05,40.06999969482422
2020-05-06,39.720001220703125
2020-05-07,44.849998474121094
2020-05-08,45.79999923706055
2020-05-11,44.88999938964844
2020-05-12,42.529998779296875
2020-05-13,40.90999984741211
2020-05-14,40.4900016784668
2020-05-15,40.38999938964844
2020-05-18,43.79999923706055
2020-05-19,47.70000076293945
2020-05-20,50.59000015258789
2020-05-21,49.2599983215332
2020-05-22,48.630001068115234
2020-05-26,49.52000045776367
2020-05-27,50.540000915527344
2020-05-28,49.65999984741211
2020-05-29,50.599998474121094
2020-06-01,53.36000061035156
2020-06-02,52.97999954223633
2020-06-03,53.810001373291016
2020-06-04,52.939998626708984
2020-06-05,54.02000045776367
2020-06-08,54.88999938964844
2020-06-09,52.95000076293945
2020-06-10,52.279998779296875
2020-06-11,48.75
2020-06-12,49.61000061035156
2020-06-15,50.06999969482422
2020-06-16,51.040000915527344
2020-06-17,50.40999984741211
2020-06-18,50.869998931884766
2020-06-19,49.5099983215332
2020-06-22,50.70000076293945
2020-06-23,50.720001220703125
2020-06-24,49.279998779296875
2020-06-25,50.90999984741211
2020-06-26,48.150001525878906
2020-06-29,49.34000015258789
2020-06-30,50.77000045776367
2020-07-01,50.0099983215332
2020-07-02,50.08000183105469
2020-07-06,49.5
2020-07-07,47.66999816894531
2020-07-08,47.90999984741211
2020-07-09,47.0
2020-07-10,47.97999954223633
2020-07-13,46.099998474121094
2020-07-14,47.15999984741211
2020-07-15,49.04999923706055
2020-07-16,48.41999816894531
2020-07-17,48.9900016784668
2020-07-20,49.209999084472656
2020-07-21,49.310001373291016
2020-07-22,49.13999938964844
2020-07-23,49.31999969482422
2020-07-24,48.380001068115234
2020-07-27,48.849998474121094
2020-07-28,47.720001220703125
2020-07-29,49.18000030517578
2020-07-30,48.7400016784668
2020-07-31,48.2599983215332
2020-08-03,49.38999938964844
2020-08-04,49.279998779296875
2020-08-05,51.06999969482422
2020-08-06,52.540000915527344
2020-08-07,51.36000061035156
2020-08-10,52.279998779296875
2020-08-11,53.349998474121094
2020-08-12,53.900001525878906
2020-08-13,52.84000015258789
2020-08-14,52.02000045776367
2020-08-17,51.560001373291016
2020-08-18,51.349998474121094
2020-08-19,51.18000030517578
2020-08-20,50.290000915527344
2020-08-21,48.25
2020-08-24,48.11000061035156
2020-08-25,47.79999923706055
2020-08-26,48.099998474121094
2020-08-27,48.34000015258789
2020-08-28,47.7599983215332
2020-08-31,47.630001068115234
2020-09-01,48.9900016784668
2020-09-02,48.83000183105469
2020-09-03,46.41999816894531
2020-09-04,45.95000076293945
2020-09-08,43.27000045776367
2020-09-09,42.63999938964844
2020-09-10,41.790000915527344
2020-09-11,41.5099983215332
2020-09-14,42.2599983215332
2020-09-15,42.11000061035156
2020-09-16,42.38999938964844
2020-09-17,42.83000183105469
2020-09-18,42.88999938964844
2020-09-21,42.119998931884766
2020-09-22,42.650001525878906
2020-09-23,41.40999984741211
2020-09-24,42.0
2020-09-25,41.970001220703125
2020-09-28,42.81999969482422
2020-09-29,42.599998474121094
2020-09-30,42.15999984741211
2020-10-01,43.029998779296875
2020-10-02,42.279998779296875
2020-10-05,42.900001525878906
2020-10-06,42.72999954223633
2020-10-07,43.09000015258789
2020-10-08,44.0
2020-10-09,44.86000061035156
2020-10-12,45.18000030517578
2020-10-13,43.02000045776367
2020-10-14,43.0099983215332
2020-10-15,43.29999923706055
2020-10-16,42.91999816894531
2020-10-19,42.40999984741211
2020-10-20,42.130001068115234
2020-10-21,42.4900016784668
2020-10-22,43.529998779296875
2020-10-23,42.619998931884766
2020-10-26,42.20000076293945
2020-10-27,41.04999923706055
2020-10-28,39.90999984741211
2020-10-29,40.119998931884766
2020-10-30,39.720001220703125
2020-11-02,40.150001525878906
2020-11-03,41.900001525878906
2020-11-04,42.5
2020-11-05,43.56999969482422
2020-11-06,42.369998931884766
2020-11-09,44.34000015258789
2020-11-10,42.959999084472656
2020-11-11,42.869998931884766
2020-11-12,42.7400016784668
2020-11-13,43.79999923706055
2020-11-16,44.119998931884766
2020-11-17,44.13999938964844
2020-11-18,43.9900016784668
2020-11-19,44.16999816894531
2020-11-20,44.630001068115234
2020-11-23,45.0
2020-11-24,46.66999816894531
2020-11-25,46.36000061035156
2020-11-27,46.59000015258789
2020-11-30,45.63999938964844
2020-12-01,46.5099983215332
2020-12-02,46.63999938964844
2020-12-03,47.47999954223633
2020-12-04,49.5
2020-12-07,49.439998626708984
2020-12-08,49.970001220703125
2020-12-09,50.27000045776367
2020-12-10,50.15999984741211
2020-12-11,49.27000045776367
2020-12-14,50.099998474121094
2020-12-15,49.72999954223633
2020-12-16,48.66999816894531
2020-12-17,50.369998931884766
2020-12-18,49.16999816894531
2020-12-21,48.290000915527344
2020-12-22,48.709999084472656
2020-12-23,50.0099983215332
2020-12-24,50.77000045776367
2020-12-28,51.45000076293945
2020-12-29,51.689998626708984
2020-12-30,52.630001068115234
2020-12-31,52.7400016784668
2021-01-04,52.130001068115234
2021-01-05,51.119998931884766
2021-01-06,52.720001220703125
2021-01-07,53.77000045776367
2021-01-08,53.86000061035156
2021-01-11,54.38999938964844
2021-01-12,53.95000076293945
2021-01-13,53.66999816894531
2021-01-14,53.349998474121094
2021-01-15,52.59000015258789
2021-01-19,52.709999084472656
2021-01-20,52.5
2021-01-21,52.15999984741211
2021-01-22,51.689998626708984
2021-01-25,50.86000061035156
2021-01-26,49.97999954223633
2021-01-27,47.52000045776367
2021-01-28,48.630001068115234
2021-01-29,47.779998779296875
2021-02-01,49.209999084472656
2021-02-02,49.959999084472656
2021-02-03,45.380001068115234
2021-02-04,47.02000045776367
2021-02-05,47.36000061035156
2021-02-08,47.34000015258789
2021-02-09,46.91999816894531
2021-02-10,47.220001220703125
2021-02-11,46.779998779296875
2021-02-12,45.7400016784668
2021-02-16,46.040000915527344
2021-02-17,47.560001373291016
2021-02-18,48.150001525878906
2021-02-19,48.38999938964844
2021-02-22,47.84000015258789
2021-02-23,46.45000076293945
2021-02-24,46.720001220703125
2021-02-25,46.150001525878906
2021-02-26,44.880001068115234
2021-03-01,44.400001525878906
2021-03-02,44.38999938964844
2021-03-03,43.79999923706055
2021-03-04,43.400001525878906
2021-03-05,45.599998474121094
2021-03-08,47.220001220703125
2021-03-09,46.779998779296875
2021-03-10,46.40999984741211
2021-03-11,48.689998626708984
2021-03-12,48.15999984741211
2021-03-15,47.70000076293945
2021-03-16,47.11000061035156
2021-03-17,46.849998474121094
2021-03-18,45.790000915527344
2021-03-19,46.279998779296875
2021-03-22,45.630001068115234
2021-03-23,44.77000045776367
2021-03-24,43.619998931884766
2021-03-25,44.36000061035156
2021-03-26,46.66999816894531
2021-03-29,45.75
2021-03-30,45.65999984741211
2021-03-31,45.25
2021-04-01,46.119998931884766
2021-04-05,46.150001525878906
2021-04-06,46.13999938964844
2021-04-07,45.220001220703125
2021-04-08,45.349998474121094
2021-04-09,46.060001373291016
2021-04-12,46.36000061035156
2021-04-13,47.0099983215332
2021-04-14,47.83000183105469
2021-04-15,49.130001068115234
2021-04-16,48.33000183105469
2021-04-19,47.459999084472656
2021-04-20,46.7400016784668
2021-04-21,47.790000915527344
2021-04-22,48.349998474121094
2021-04-23,49.099998474121094
2021-04-26,49.4900016784668
2021-04-27,49.130001068115234
2021-04-28,49.77000045776367
2021-04-29,49.619998931884766
2021-04-30,48.560001373291016
2021-05-03,48.18000030517578
2021-05-04,46.34000015258789
2021-05-05,38.54999923706055
2021-05-06,38.150001525878906
2021-05-07,38.68000030517578
2021-05-10,38.5
2021-05-11,37.38999938964844
2021-05-12,36.630001068115234
2021-05-13,38.16999816894531
2021-05-14,38.5099983215332
