,CAKE
2007-04-23,26.1299991607666
2007-04-24,26.030000686645508
2007-04-25,28.3799991607666
2007-04-26,28.8799991607666
2007-04-27,28.389999389648438
2007-04-30,27.600000381469727
2007-05-01,28.149999618530273
2007-05-02,28.06999969482422
2007-05-03,28.1200008392334
2007-05-04,27.920000076293945
2007-05-07,28.049999237060547
2007-05-08,28.059999465942383
2007-05-09,28.170000076293945
2007-05-10,27.889999389648438
2007-05-11,27.90999984741211
2007-05-14,27.3799991607666
2007-05-15,27.260000228881836
2007-05-16,27.450000762939453
2007-05-17,27.329999923706055
2007-05-18,27.790000915527344
2007-05-21,27.540000915527344
2007-05-22,28.200000762939453
2007-05-23,27.920000076293945
2007-05-24,28.010000228881836
2007-05-25,28.260000228881836
2007-05-29,28.020000457763672
2007-05-30,28.149999618530273
2007-05-31,28.219999313354492
2007-06-01,28.389999389648438
2007-06-04,28.739999771118164
2007-06-05,28.229999542236328
2007-06-06,27.239999771118164
2007-06-07,26.350000381469727
2007-06-08,26.56999969482422
2007-06-11,26.6200008392334
2007-06-12,26.34000015258789
2007-06-13,26.670000076293945
2007-06-14,26.770000457763672
2007-06-15,26.540000915527344
2007-06-18,27.139999389648438
2007-06-19,27.049999237060547
2007-06-20,26.75
2007-06-21,24.850000381469727
2007-06-22,24.809999465942383
2007-06-25,24.829999923706055
2007-06-26,24.940000534057617
2007-06-27,25.010000228881836
2007-06-28,25.1299991607666
2007-06-29,24.520000457763672
2007-07-02,24.56999969482422
2007-07-03,24.8799991607666
2007-07-05,25.290000915527344
2007-07-06,25.489999771118164
2007-07-09,25.360000610351562
2007-07-10,25.360000610351562
2007-07-11,25.469999313354492
2007-07-12,25.530000686645508
2007-07-13,25.780000686645508
2007-07-16,25.549999237060547
2007-07-17,25.290000915527344
2007-07-18,24.920000076293945
2007-07-19,25.030000686645508
2007-07-20,24.790000915527344
2007-07-23,25.010000228881836
2007-07-24,24.600000381469727
2007-07-25,25.5
2007-07-26,24.579999923706055
2007-07-27,24.3799991607666
2007-07-30,24.790000915527344
2007-07-31,24.6200008392334
2007-08-01,24.790000915527344
2007-08-02,24.940000534057617
2007-08-03,24.959999084472656
2007-08-06,25.579999923706055
2007-08-07,26.700000762939453
2007-08-08,27.520000457763672
2007-08-09,27.920000076293945
2007-08-10,26.31999969482422
2007-08-13,25.940000534057617
2007-08-14,25.420000076293945
2007-08-15,25.170000076293945
2007-08-16,25.860000610351562
2007-08-17,26.040000915527344
2007-08-20,26.06999969482422
2007-08-21,26.1299991607666
2007-08-22,26.0
2007-08-23,25.309999465942383
2007-08-24,25.350000381469727
2007-08-27,25.020000457763672
2007-08-28,24.75
2007-08-29,24.93000030517578
2007-08-30,24.959999084472656
2007-08-31,24.93000030517578
2007-09-04,25.100000381469727
2007-09-05,24.770000457763672
2007-09-06,24.989999771118164
2007-09-07,24.200000762939453
2007-09-10,23.809999465942383
2007-09-11,23.940000534057617
2007-09-12,23.6299991607666
2007-09-13,23.8799991607666
2007-09-14,24.260000228881836
2007-09-17,23.8799991607666
2007-09-18,24.780000686645508
2007-09-19,24.489999771118164
2007-09-20,24.170000076293945
2007-09-21,24.31999969482422
2007-09-24,23.510000228881836
2007-09-25,22.90999984741211
2007-09-26,23.559999465942383
2007-09-27,23.780000686645508
2007-09-28,23.469999313354492
2007-10-01,24.170000076293945
2007-10-02,24.239999771118164
2007-10-03,24.399999618530273
2007-10-04,24.540000915527344
2007-10-05,25.059999465942383
2007-10-08,24.6200008392334
2007-10-09,24.809999465942383
2007-10-10,24.3700008392334
2007-10-11,23.719999313354492
2007-10-12,23.700000762939453
2007-10-15,23.59000015258789
2007-10-16,23.229999542236328
2007-10-17,23.399999618530273
2007-10-18,22.969999313354492
2007-10-19,22.940000534057617
2007-10-22,23.739999771118164
2007-10-23,23.299999237060547
2007-10-24,22.540000915527344
2007-10-25,22.209999084472656
2007-10-26,22.420000076293945
2007-10-29,22.40999984741211
2007-10-30,22.25
2007-10-31,22.43000030517578
2007-11-01,21.920000076293945
2007-11-02,21.65999984741211
2007-11-05,22.3700008392334
2007-11-06,22.190000534057617
2007-11-07,21.850000381469727
2007-11-08,22.219999313354492
2007-11-09,21.920000076293945
2007-11-12,22.739999771118164
2007-11-13,23.049999237060547
2007-11-14,22.399999618530273
2007-11-15,22.59000015258789
2007-11-16,22.670000076293945
2007-11-19,22.469999313354492
2007-11-20,22.219999313354492
2007-11-21,22.56999969482422
2007-11-23,23.059999465942383
2007-11-26,22.799999237060547
2007-11-27,22.8799991607666
2007-11-28,23.280000686645508
2007-11-29,23.239999771118164
2007-11-30,23.290000915527344
2007-12-03,23.139999389648438
2007-12-04,22.899999618530273
2007-12-05,22.920000076293945
2007-12-06,23.65999984741211
2007-12-07,23.790000915527344
2007-12-10,24.100000381469727
2007-12-11,23.760000228881836
2007-12-12,22.989999771118164
2007-12-13,23.139999389648438
2007-12-14,22.0
2007-12-17,21.690000534057617
2007-12-18,22.170000076293945
2007-12-19,24.540000915527344
2007-12-20,24.100000381469727
2007-12-21,23.610000610351562
2007-12-24,23.530000686645508
2007-12-26,23.530000686645508
2007-12-27,23.739999771118164
2007-12-28,23.6200008392334
2007-12-31,23.709999084472656
2008-01-02,22.040000915527344
2008-01-03,21.170000076293945
2008-01-04,19.8700008392334
2008-01-07,19.670000076293945
2008-01-08,19.139999389648438
2008-01-09,19.049999237060547
2008-01-10,19.469999313354492
2008-01-11,19.940000534057617
2008-01-14,20.360000610351562
2008-01-15,19.520000457763672
2008-01-16,19.239999771118164
2008-01-17,18.8799991607666
2008-01-18,18.809999465942383
2008-01-22,18.190000534057617
2008-01-23,20.06999969482422
2008-01-24,20.06999969482422
2008-01-25,20.690000534057617
2008-01-28,20.75
2008-01-29,20.829999923706055
2008-01-30,20.360000610351562
2008-01-31,21.850000381469727
2008-02-01,22.440000534057617
2008-02-04,21.3799991607666
2008-02-05,20.8700008392334
2008-02-06,19.06999969482422
2008-02-07,19.540000915527344
2008-02-08,19.90999984741211
2008-02-11,20.65999984741211
2008-02-12,20.450000762939453
2008-02-13,20.709999084472656
2008-02-14,20.329999923706055
2008-02-15,20.530000686645508
2008-02-19,20.549999237060547
2008-02-20,20.989999771118164
2008-02-21,20.8700008392334
2008-02-22,21.059999465942383
2008-02-25,21.75
2008-02-26,22.239999771118164
2008-02-27,21.809999465942383
2008-02-28,21.239999771118164
2008-02-29,20.90999984741211
2008-03-03,20.520000457763672
2008-03-04,20.59000015258789
2008-03-05,20.809999465942383
2008-03-06,19.93000030517578
2008-03-07,19.899999618530273
2008-03-10,19.90999984741211
2008-03-11,20.40999984741211
2008-03-12,20.670000076293945
2008-03-13,20.68000030517578
2008-03-14,20.649999618530273
2008-03-17,19.969999313354492
2008-03-18,20.700000762939453
2008-03-19,20.520000457763672
2008-03-20,21.309999465942383
2008-03-24,22.719999313354492
2008-03-25,22.649999618530273
2008-03-26,21.700000762939453
2008-03-27,21.309999465942383
2008-03-28,20.889999389648438
2008-03-31,21.790000915527344
2008-04-01,22.399999618530273
2008-04-02,22.68000030517578
2008-04-03,22.780000686645508
2008-04-04,22.770000457763672
2008-04-07,22.450000762939453
2008-04-08,21.579999923706055
2008-04-09,21.149999618530273
2008-04-10,21.399999618530273
2008-04-11,21.200000762939453
2008-04-14,21.09000015258789
2008-04-15,21.190000534057617
2008-04-16,21.649999618530273
2008-04-17,21.270000457763672
2008-04-18,21.59000015258789
2008-04-21,21.600000381469727
2008-04-22,21.43000030517578
2008-04-23,21.65999984741211
2008-04-24,21.56999969482422
2008-04-25,21.170000076293945
2008-04-28,21.639999389648438
2008-04-29,21.700000762939453
2008-04-30,22.6299991607666
2008-05-01,22.739999771118164
2008-05-02,22.709999084472656
2008-05-05,22.290000915527344
2008-05-06,22.059999465942383
2008-05-07,21.75
2008-05-08,21.809999465942383
2008-05-09,21.709999084472656
2008-05-12,22.020000457763672
2008-05-13,22.489999771118164
2008-05-14,22.110000610351562
2008-05-15,22.43000030517578
2008-05-16,22.3700008392334
2008-05-19,22.260000228881836
2008-05-20,21.719999313354492
2008-05-21,20.6200008392334
2008-05-22,20.8700008392334
2008-05-23,19.530000686645508
2008-05-27,19.899999618530273
2008-05-28,20.260000228881836
2008-05-29,20.100000381469727
2008-05-30,20.030000686645508
2008-06-02,19.5
2008-06-03,19.0
2008-06-04,18.8700008392334
2008-06-05,18.520000457763672
2008-06-06,17.979999542236328
2008-06-09,18.149999618530273
2008-06-10,18.200000762939453
2008-06-11,17.760000228881836
2008-06-12,17.360000610351562
2008-06-13,17.5
2008-06-16,17.3799991607666
2008-06-17,17.479999542236328
2008-06-18,17.270000457763672
2008-06-19,17.079999923706055
2008-06-20,16.979999542236328
2008-06-23,16.40999984741211
2008-06-24,17.450000762939453
2008-06-25,17.6299991607666
2008-06-26,16.829999923706055
2008-06-27,16.110000610351562
2008-06-30,15.90999984741211
2008-07-01,15.880000114440918
2008-07-02,15.3100004196167
2008-07-03,15.329999923706055
2008-07-07,15.5600004196167
2008-07-08,16.09000015258789
2008-07-09,15.460000038146973
2008-07-10,15.100000381469727
2008-07-11,14.869999885559082
2008-07-14,14.899999618530273
2008-07-15,14.930000305175781
2008-07-16,15.649999618530273
2008-07-17,16.270000457763672
2008-07-18,16.649999618530273
2008-07-21,15.739999771118164
2008-07-22,16.049999237060547
2008-07-23,16.190000534057617
2008-07-24,15.079999923706055
2008-07-25,14.010000228881836
2008-07-28,13.899999618530273
2008-07-29,14.239999771118164
2008-07-30,14.319999694824219
2008-07-31,14.079999923706055
2008-08-01,14.15999984741211
2008-08-04,14.279999732971191
2008-08-05,15.289999961853027
2008-08-06,15.380000114440918
2008-08-07,15.539999961853027
2008-08-08,16.510000228881836
2008-08-11,16.670000076293945
2008-08-12,16.93000030517578
2008-08-13,16.770000457763672
2008-08-14,17.09000015258789
2008-08-15,17.049999237060547
2008-08-18,16.5
2008-08-19,15.90999984741211
2008-08-20,15.640000343322754
2008-08-21,15.489999771118164
2008-08-22,16.079999923706055
2008-08-25,15.6899995803833
2008-08-26,14.829999923706055
2008-08-27,14.829999923706055
2008-08-28,15.289999961853027
2008-08-29,15.369999885559082
2008-09-02,15.40999984741211
2008-09-03,15.699999809265137
2008-09-04,15.319999694824219
2008-09-05,15.399999618530273
2008-09-08,16.0
2008-09-09,15.890000343322754
2008-09-10,15.130000114440918
2008-09-11,15.220000267028809
2008-09-12,14.550000190734863
2008-09-15,14.15999984741211
2008-09-16,14.699999809265137
2008-09-17,14.760000228881836
2008-09-18,16.739999771118164
2008-09-19,16.940000534057617
2008-09-22,15.390000343322754
2008-09-23,15.350000381469727
2008-09-24,14.850000381469727
2008-09-25,15.130000114440918
2008-09-26,15.15999984741211
2008-09-29,14.140000343322754
2008-09-30,14.619999885559082
2008-10-01,14.510000228881836
2008-10-02,13.829999923706055
2008-10-03,12.800000190734863
2008-10-06,12.170000076293945
2008-10-07,11.739999771118164
2008-10-08,11.59000015258789
2008-10-09,10.899999618530273
2008-10-10,10.960000038146973
2008-10-13,11.720000267028809
2008-10-14,10.800000190734863
2008-10-15,9.90999984741211
2008-10-16,9.890000343322754
2008-10-17,9.880000114440918
2008-10-20,10.479999542236328
2008-10-21,9.819999694824219
2008-10-22,9.579999923706055
2008-10-23,9.6899995803833
2008-10-24,8.529999732971191
2008-10-27,8.380000114440918
2008-10-28,8.0
2008-10-29,8.1899995803833
2008-10-30,8.75
2008-10-31,8.800000190734863
2008-11-03,8.970000267028809
2008-11-04,9.0
2008-11-05,8.649999618530273
2008-11-06,8.210000038146973
2008-11-07,8.40999984741211
2008-11-10,7.889999866485596
2008-11-11,7.75
2008-11-12,7.25
2008-11-13,7.260000228881836
2008-11-14,6.690000057220459
2008-11-17,6.659999847412109
2008-11-18,6.480000019073486
2008-11-19,5.880000114440918
2008-11-20,5.320000171661377
2008-11-21,5.420000076293945
2008-11-24,6.099999904632568
2008-11-25,6.559999942779541
2008-11-26,7.25
2008-11-28,7.28000020980835
2008-12-01,6.28000020980835
2008-12-02,6.590000152587891
2008-12-03,6.96999979019165
2008-12-04,7.010000228881836
2008-12-05,7.550000190734863
2008-12-08,7.989999771118164
2008-12-09,7.610000133514404
2008-12-10,7.769999980926514
2008-12-11,7.21999979019165
2008-12-12,7.21999979019165
2008-12-15,6.949999809265137
2008-12-16,7.369999885559082
2008-12-17,8.329999923706055
2008-12-18,8.779999732971191
2008-12-19,9.949999809265137
2008-12-22,9.390000343322754
2008-12-23,9.229999542236328
2008-12-24,9.180000305175781
2008-12-26,9.359999656677246
2008-12-29,9.029999732971191
2008-12-30,9.489999771118164
2008-12-31,10.100000381469727
2009-01-02,10.350000381469727
2009-01-05,10.369999885559082
2009-01-06,10.90999984741211
2009-01-07,10.270000457763672
2009-01-08,10.34000015258789
2009-01-09,9.739999771118164
2009-01-12,9.4399995803833
2009-01-13,9.100000381469727
2009-01-14,8.40999984741211
2009-01-15,8.65999984741211
2009-01-16,8.779999732971191
2009-01-20,7.920000076293945
2009-01-21,8.479999542236328
2009-01-22,8.800000190734863
2009-01-23,8.789999961853027
2009-01-26,8.880000114440918
2009-01-27,9.050000190734863
2009-01-28,9.430000305175781
2009-01-29,9.0
2009-01-30,8.680000305175781
2009-02-02,8.5600004196167
2009-02-03,8.960000038146973
2009-02-04,8.6899995803833
2009-02-05,9.199999809265137
2009-02-06,9.59000015258789
2009-02-09,9.279999732971191
2009-02-10,9.109999656677246
2009-02-11,9.390000343322754
2009-02-12,9.6899995803833
2009-02-13,8.489999771118164
2009-02-17,8.079999923706055
2009-02-18,7.75
2009-02-19,7.760000228881836
2009-02-20,8.09000015258789
2009-02-23,7.849999904632568
2009-02-24,8.260000228881836
2009-02-25,8.34000015258789
2009-02-26,8.09000015258789
2009-02-27,8.140000343322754
2009-03-02,7.630000114440918
2009-03-03,7.420000076293945
2009-03-04,7.599999904632568
2009-03-05,7.070000171661377
2009-03-06,7.150000095367432
2009-03-09,7.329999923706055
2009-03-10,8.109999656677246
2009-03-11,8.920000076293945
2009-03-12,9.6899995803833
2009-03-13,9.869999885559082
2009-03-16,9.479999542236328
2009-03-17,10.279999732971191
2009-03-18,12.029999732971191
2009-03-19,11.369999885559082
2009-03-20,11.010000228881836
2009-03-23,12.489999771118164
2009-03-24,11.720000267028809
2009-03-25,11.460000038146973
2009-03-26,12.819999694824219
2009-03-27,12.229999542236328
2009-03-30,11.640000343322754
2009-03-31,11.449999809265137
2009-04-01,11.40999984741211
2009-04-02,12.4399995803833
2009-04-03,13.010000228881836
2009-04-06,12.470000267028809
2009-04-07,12.050000190734863
2009-04-08,13.180000305175781
2009-04-09,14.130000114440918
2009-04-13,13.850000381469727
2009-04-14,13.479999542236328
2009-04-15,13.380000114440918
2009-04-16,14.649999618530273
2009-04-17,14.329999923706055
2009-04-20,13.350000381469727
2009-04-21,13.75
2009-04-22,15.029999732971191
2009-04-23,14.920000076293945
2009-04-24,17.809999465942383
2009-04-27,16.81999969482422
2009-04-28,17.040000915527344
2009-04-29,17.649999618530273
2009-04-30,17.3700008392334
2009-05-01,16.93000030517578
2009-05-04,17.75
2009-05-05,17.950000762939453
2009-05-06,17.459999084472656
2009-05-07,16.479999542236328
2009-05-08,16.270000457763672
2009-05-11,15.850000381469727
2009-05-12,15.0600004196167
2009-05-13,14.149999618530273
2009-05-14,15.300000190734863
2009-05-15,15.09000015258789
2009-05-18,16.079999923706055
2009-05-19,16.09000015258789
2009-05-20,15.890000343322754
2009-05-21,15.5
2009-05-22,15.15999984741211
2009-05-26,16.149999618530273
2009-05-27,16.040000915527344
2009-05-28,16.219999313354492
2009-05-29,17.059999465942383
2009-06-01,17.549999237060547
2009-06-02,17.5
2009-06-03,17.709999084472656
2009-06-04,17.579999923706055
2009-06-05,17.56999969482422
2009-06-08,17.34000015258789
2009-06-09,17.079999923706055
2009-06-10,16.670000076293945
2009-06-11,15.899999618530273
2009-06-12,16.489999771118164
2009-06-15,16.290000915527344
2009-06-16,16.399999618530273
2009-06-17,17.010000228881836
2009-06-18,17.329999923706055
2009-06-19,17.59000015258789
2009-06-22,16.479999542236328
2009-06-23,15.680000305175781
2009-06-24,15.8100004196167
2009-06-25,16.299999237060547
2009-06-26,16.420000076293945
2009-06-29,16.469999313354492
2009-06-30,17.299999237060547
2009-07-01,17.84000015258789
2009-07-02,16.899999618530273
2009-07-06,16.600000381469727
2009-07-07,16.030000686645508
2009-07-08,16.110000610351562
2009-07-09,16.399999618530273
2009-07-10,16.600000381469727
2009-07-13,16.84000015258789
2009-07-14,17.100000381469727
2009-07-15,17.530000686645508
2009-07-16,17.729999542236328
2009-07-17,17.540000915527344
2009-07-20,17.670000076293945
2009-07-21,17.829999923706055
2009-07-22,18.360000610351562
2009-07-23,19.110000610351562
2009-07-24,18.299999237060547
2009-07-27,18.3799991607666
2009-07-28,18.780000686645508
2009-07-29,18.3700008392334
2009-07-30,18.770000457763672
2009-07-31,19.3700008392334
2009-08-03,19.860000610351562
2009-08-04,19.770000457763672
2009-08-05,19.760000228881836
2009-08-06,18.600000381469727
2009-08-07,18.940000534057617
2009-08-10,19.0
2009-08-11,18.690000534057617
2009-08-12,18.8700008392334
2009-08-13,18.940000534057617
2009-08-14,18.549999237060547
2009-08-17,17.75
2009-08-18,18.190000534057617
2009-08-19,18.059999465942383
2009-08-20,18.190000534057617
2009-08-21,19.280000686645508
2009-08-24,18.969999313354492
2009-08-25,19.18000030517578
2009-08-26,18.809999465942383
2009-08-27,18.940000534057617
2009-08-28,18.670000076293945
2009-08-31,18.3700008392334
2009-09-01,18.1200008392334
2009-09-02,18.079999923706055
2009-09-03,18.450000762939453
2009-09-04,19.020000457763672
2009-09-08,18.940000534057617
2009-09-09,19.31999969482422
2009-09-10,19.530000686645508
2009-09-11,19.43000030517578
2009-09-14,19.649999618530273
2009-09-15,19.450000762939453
2009-09-16,19.920000076293945
2009-09-17,20.260000228881836
2009-09-18,20.780000686645508
2009-09-21,20.65999984741211
2009-09-22,20.56999969482422
2009-09-23,19.600000381469727
2009-09-24,19.270000457763672
2009-09-25,18.950000762939453
2009-09-28,19.170000076293945
2009-09-29,19.600000381469727
2009-09-30,18.520000457763672
2009-10-01,17.850000381469727
2009-10-02,17.770000457763672
2009-10-05,18.040000915527344
2009-10-06,17.989999771118164
2009-10-07,17.790000915527344
2009-10-08,18.079999923706055
2009-10-09,18.079999923706055
2009-10-12,18.829999923706055
2009-10-13,18.59000015258789
2009-10-14,18.34000015258789
2009-10-15,18.510000228881836
2009-10-16,19.149999618530273
2009-10-19,19.760000228881836
2009-10-20,18.979999542236328
2009-10-21,17.8799991607666
2009-10-22,18.139999389648438
2009-10-23,19.0
2009-10-26,18.940000534057617
2009-10-27,18.829999923706055
2009-10-28,18.510000228881836
2009-10-29,19.06999969482422
2009-10-30,18.18000030517578
2009-11-02,17.899999618530273
2009-11-03,18.139999389648438
2009-11-04,18.010000228881836
2009-11-05,18.40999984741211
2009-11-06,18.3700008392334
2009-11-09,18.860000610351562
2009-11-10,18.809999465942383
2009-11-11,18.81999969482422
2009-11-12,18.3700008392334
2009-11-13,18.479999542236328
2009-11-16,19.110000610351562
2009-11-17,18.940000534057617
2009-11-18,19.719999313354492
2009-11-19,19.09000015258789
2009-11-20,18.799999237060547
2009-11-23,19.020000457763672
2009-11-24,18.84000015258789
2009-11-25,18.8700008392334
2009-11-27,18.6299991607666
2009-11-30,18.829999923706055
2009-12-01,18.959999084472656
2009-12-02,19.260000228881836
2009-12-03,18.950000762939453
2009-12-04,19.489999771118164
2009-12-07,19.549999237060547
2009-12-08,19.420000076293945
2009-12-09,19.559999465942383
2009-12-10,19.809999465942383
2009-12-11,20.299999237060547
2009-12-14,20.530000686645508
2009-12-15,20.520000457763672
2009-12-16,20.8799991607666
2009-12-17,20.950000762939453
2009-12-18,21.670000076293945
2009-12-21,21.889999389648438
2009-12-22,22.110000610351562
2009-12-23,22.31999969482422
2009-12-24,22.510000228881836
2009-12-28,22.3799991607666
2009-12-29,22.399999618530273
2009-12-30,22.0
2009-12-31,21.59000015258789
2010-01-04,21.829999923706055
2010-01-05,21.670000076293945
2010-01-06,21.09000015258789
2010-01-07,21.420000076293945
2010-01-08,21.420000076293945
2010-01-11,21.260000228881836
2010-01-12,22.489999771118164
2010-01-13,22.43000030517578
2010-01-14,22.799999237060547
2010-01-15,22.450000762939453
2010-01-19,22.579999923706055
2010-01-20,22.65999984741211
2010-01-21,22.3799991607666
2010-01-22,21.280000686645508
2010-01-25,21.18000030517578
2010-01-26,21.239999771118164
2010-01-27,20.940000534057617
2010-01-28,21.059999465942383
2010-01-29,21.139999389648438
2010-02-01,22.049999237060547
2010-02-02,21.950000762939453
2010-02-03,21.780000686645508
2010-02-04,21.170000076293945
2010-02-05,21.260000228881836
2010-02-08,21.34000015258789
2010-02-09,21.639999389648438
2010-02-10,22.200000762939453
2010-02-11,22.65999984741211
2010-02-12,23.639999389648438
2010-02-16,23.809999465942383
2010-02-17,23.399999618530273
2010-02-18,23.549999237060547
2010-02-19,23.649999618530273
2010-02-22,23.760000228881836
2010-02-23,23.34000015258789
2010-02-24,23.639999389648438
2010-02-25,23.68000030517578
2010-02-26,23.649999618530273
2010-03-01,24.239999771118164
2010-03-02,24.790000915527344
2010-03-03,24.709999084472656
2010-03-04,24.690000534057617
2010-03-05,25.709999084472656
2010-03-08,25.84000015258789
2010-03-09,25.649999618530273
2010-03-10,26.030000686645508
2010-03-11,26.959999084472656
2010-03-12,26.90999984741211
2010-03-15,26.770000457763672
2010-03-16,26.75
2010-03-17,26.860000610351562
2010-03-18,27.100000381469727
2010-03-19,27.139999389648438
2010-03-22,27.59000015258789
2010-03-23,27.65999984741211
2010-03-24,27.600000381469727
2010-03-25,27.25
2010-03-26,27.329999923706055
2010-03-29,27.299999237060547
2010-03-30,27.399999618530273
2010-03-31,27.059999465942383
2010-04-01,27.149999618530273
2010-04-05,27.6200008392334
2010-04-06,27.600000381469727
2010-04-07,28.100000381469727
2010-04-08,28.350000381469727
2010-04-09,28.18000030517578
2010-04-12,28.3799991607666
2010-04-13,28.290000915527344
2010-04-14,28.8799991607666
2010-04-15,28.739999771118164
2010-04-16,28.739999771118164
2010-04-19,28.510000228881836
2010-04-20,28.790000915527344
2010-04-21,29.030000686645508
2010-04-22,30.459999084472656
2010-04-23,29.56999969482422
2010-04-26,29.850000381469727
2010-04-27,29.540000915527344
2010-04-28,27.459999084472656
2010-04-29,28.09000015258789
2010-04-30,27.170000076293945
2010-05-03,28.1200008392334
2010-05-04,27.020000457763672
2010-05-05,26.770000457763672
2010-05-06,25.8799991607666
2010-05-07,25.190000534057617
2010-05-10,26.40999984741211
2010-05-11,27.520000457763672
2010-05-12,27.950000762939453
2010-05-13,27.700000762939453
2010-05-14,26.920000076293945
2010-05-17,26.899999618530273
2010-05-18,26.8700008392334
2010-05-19,26.700000762939453
2010-05-20,25.5
2010-05-21,25.399999618530273
2010-05-24,25.489999771118164
2010-05-25,25.399999618530273
2010-05-26,25.239999771118164
2010-05-27,25.829999923706055
2010-05-28,25.5
2010-06-01,24.850000381469727
2010-06-02,25.520000457763672
2010-06-03,25.709999084472656
2010-06-04,24.860000610351562
2010-06-07,23.68000030517578
2010-06-08,23.90999984741211
2010-06-09,24.270000457763672
2010-06-10,24.3799991607666
2010-06-11,25.020000457763672
2010-06-14,25.479999542236328
2010-06-15,25.739999771118164
2010-06-16,25.559999465942383
2010-06-17,25.600000381469727
2010-06-18,25.489999771118164
2010-06-21,24.450000762939453
2010-06-22,23.829999923706055
2010-06-23,24.360000610351562
2010-06-24,23.360000610351562
2010-06-25,23.469999313354492
2010-06-28,23.260000228881836
2010-06-29,22.200000762939453
2010-06-30,22.260000228881836
2010-07-01,22.459999084472656
2010-07-02,22.15999984741211
2010-07-06,21.760000228881836
2010-07-07,22.809999465942383
2010-07-08,23.649999618530273
2010-07-09,24.760000228881836
2010-07-12,24.360000610351562
2010-07-13,25.889999389648438
2010-07-14,25.75
2010-07-15,25.59000015258789
2010-07-16,24.209999084472656
2010-07-19,23.739999771118164
2010-07-20,25.280000686645508
2010-07-21,24.75
2010-07-22,25.729999542236328
2010-07-23,23.809999465942383
2010-07-26,24.260000228881836
2010-07-27,24.06999969482422
2010-07-28,24.020000457763672
2010-07-29,23.459999084472656
2010-07-30,23.440000534057617
2010-08-02,23.770000457763672
2010-08-03,23.75
2010-08-04,23.479999542236328
2010-08-05,23.440000534057617
2010-08-06,23.360000610351562
2010-08-09,24.0
2010-08-10,23.469999313354492
2010-08-11,22.729999542236328
2010-08-12,22.639999389648438
2010-08-13,22.030000686645508
2010-08-16,22.139999389648438
2010-08-17,22.799999237060547
2010-08-18,23.290000915527344
2010-08-19,22.979999542236328
2010-08-20,22.729999542236328
2010-08-23,22.25
2010-08-24,21.799999237060547
2010-08-25,22.09000015258789
2010-08-26,22.440000534057617
2010-08-27,23.030000686645508
2010-08-30,22.520000457763672
2010-08-31,22.360000610351562
2010-09-01,23.700000762939453
2010-09-02,24.959999084472656
2010-09-03,25.75
2010-09-07,25.350000381469727
2010-09-08,25.950000762939453
2010-09-09,25.489999771118164
2010-09-10,25.690000534057617
2010-09-13,26.459999084472656
2010-09-14,26.520000457763672
2010-09-15,26.440000534057617
2010-09-16,25.899999618530273
2010-09-17,25.739999771118164
2010-09-20,26.440000534057617
2010-09-21,26.09000015258789
2010-09-22,25.829999923706055
2010-09-23,25.299999237060547
2010-09-24,26.299999237060547
2010-09-27,26.6200008392334
2010-09-28,26.670000076293945
2010-09-29,26.399999618530273
2010-09-30,26.469999313354492
2010-10-01,26.690000534057617
2010-10-04,26.31999969482422
2010-10-05,27.5
2010-10-06,27.020000457763672
2010-10-07,27.690000534057617
2010-10-08,27.940000534057617
2010-10-11,27.770000457763672
2010-10-12,27.700000762939453
2010-10-13,27.40999984741211
2010-10-14,27.649999618530273
2010-10-15,27.799999237060547
2010-10-18,27.719999313354492
2010-10-19,27.139999389648438
2010-10-20,27.459999084472656
2010-10-21,27.06999969482422
2010-10-22,29.200000762939453
2010-10-25,29.3799991607666
2010-10-26,29.280000686645508
2010-10-27,28.809999465942383
2010-10-28,28.770000457763672
2010-10-29,29.1200008392334
2010-11-01,29.1200008392334
2010-11-02,29.18000030517578
2010-11-03,29.3799991607666
2010-11-04,29.8700008392334
2010-11-05,29.799999237060547
2010-11-08,29.799999237060547
2010-11-09,28.959999084472656
2010-11-10,29.420000076293945
2010-11-11,29.8700008392334
2010-11-12,29.40999984741211
2010-11-15,29.420000076293945
2010-11-16,28.989999771118164
2010-11-17,29.969999313354492
2010-11-18,29.979999542236328
2010-11-19,30.25
2010-11-22,31.5
2010-11-23,31.40999984741211
2010-11-24,31.989999771118164
2010-11-26,31.959999084472656
2010-11-29,31.8700008392334
2010-11-30,31.8700008392334
2010-12-01,32.189998626708984
2010-12-02,32.70000076293945
2010-12-03,32.619998931884766
2010-12-06,32.7599983215332
2010-12-07,33.560001373291016
2010-12-08,33.34000015258789
2010-12-09,33.380001068115234
2010-12-10,33.31999969482422
2010-12-13,32.54999923706055
2010-12-14,31.530000686645508
2010-12-15,31.239999771118164
2010-12-16,31.950000762939453
2010-12-17,32.20000076293945
2010-12-20,32.02000045776367
2010-12-21,32.11000061035156
2010-12-22,31.530000686645508
2010-12-23,31.100000381469727
2010-12-27,31.190000534057617
2010-12-28,30.899999618530273
2010-12-29,31.010000228881836
2010-12-30,30.989999771118164
2010-12-31,30.65999984741211
2011-01-03,31.329999923706055
2011-01-04,31.3799991607666
2011-01-05,31.139999389648438
2011-01-06,31.100000381469727
2011-01-07,31.020000457763672
2011-01-10,31.260000228881836
2011-01-11,28.899999618530273
2011-01-12,29.40999984741211
2011-01-13,30.0
2011-01-14,30.6200008392334
2011-01-18,30.43000030517578
