,AAOI
2021-03-31,8.359999656677246
2021-04-01,8.819999694824219
2021-04-05,8.6899995803833
2021-04-06,8.470000267028809
2021-04-07,8.479999542236328
2021-04-08,8.40999984741211
2021-04-09,8.4399995803833
2021-04-12,8.270000457763672
2021-04-13,8.220000267028809
2021-04-14,8.289999961853027
2021-04-15,7.880000114440918
2021-04-16,7.889999866485596
2021-04-19,7.71999979019165
2021-04-20,7.579999923706055
2021-04-21,7.920000076293945
2021-04-22,8.010000228881836
2021-04-23,8.270000457763672
2021-04-26,8.279999732971191
2021-04-27,8.130000114440918
2021-04-28,8.199999809265137
2021-04-29,7.909999847412109
2021-04-30,7.409999847412109
2021-05-03,7.300000190734863
2021-05-04,7.260000228881836
2021-05-05,7.050000190734863
2021-05-06,7.21999979019165
2021-05-07,7.579999923706055
2021-05-10,7.53000020980835
2021-05-11,7.349999904632568
2021-05-12,7.130000114440918
2021-05-13,7.170000076293945
2021-05-14,7.46999979019165
