,BCML
2018-02-01,20.5
2018-02-02,20.5
2018-02-05,20.450000762939453
2018-02-06,20.399999618530273
2018-02-07,20.350000381469727
2018-02-08,20.3700008392334
2018-02-09,20.399999618530273
2018-02-12,20.43000030517578
2018-02-13,20.549999237060547
2018-02-14,20.649999618530273
2018-02-15,20.75
2018-02-16,21.0
2018-02-20,21.700000762939453
2018-02-21,21.700000762939453
2018-02-22,21.75
2018-02-23,22.649999618530273
2018-02-26,22.649999618530273
2018-02-27,22.75
2018-02-28,22.75
2018-03-01,22.950000762939453
2018-03-02,22.850000381469727
2018-03-05,23.200000762939453
2018-03-06,23.100000381469727
2018-03-07,23.100000381469727
2018-03-08,23.350000381469727
2018-03-09,23.25
2018-03-12,23.350000381469727
2018-03-13,23.350000381469727
2018-03-14,23.350000381469727
2018-03-15,23.299999237060547
2018-03-16,23.299999237060547
2018-03-19,23.450000762939453
2018-03-20,23.260000228881836
2018-03-21,23.5
2018-03-22,23.25
2018-03-23,23.25
2018-03-26,23.25
2018-03-27,23.25
2018-03-28,22.950000762939453
2018-03-29,22.489999771118164
2018-04-02,22.299999237060547
2018-04-03,22.149999618530273
2018-04-04,22.0
2018-04-05,22.0
2018-04-06,21.799999237060547
2018-04-09,21.350000381469727
2018-04-10,21.350000381469727
2018-04-11,21.360000610351562
2018-04-12,22.0
2018-04-13,22.5
2018-04-16,22.5
2018-04-17,22.700000762939453
2018-04-18,22.75
2018-04-19,22.600000381469727
2018-04-20,22.5
2018-04-23,22.25
2018-04-24,22.25
2018-04-25,22.25
2018-04-26,22.25
2018-04-27,22.100000381469727
2018-04-30,22.0
2018-05-01,21.75
2018-05-02,22.200000762939453
2018-05-03,22.149999618530273
2018-05-04,23.0
2018-05-07,23.100000381469727
2018-05-08,22.700000762939453
2018-05-09,23.1200008392334
2018-05-10,23.100000381469727
2018-05-11,23.09000015258789
2018-05-14,23.200000762939453
2018-05-15,23.219999313354492
2018-05-16,23.18000030517578
2018-05-17,24.5
2018-05-18,24.200000762939453
2018-05-21,24.0
2018-05-22,23.979999542236328
2018-05-23,23.850000381469727
2018-05-24,23.84000015258789
2018-05-25,24.049999237060547
2018-05-29,23.889999389648438
2018-05-30,23.530000686645508
2018-05-31,24.0
2018-06-01,24.110000610351562
2018-06-04,25.209999084472656
2018-06-05,24.3700008392334
2018-06-06,24.690000534057617
2018-06-07,24.540000915527344
2018-06-08,24.65999984741211
2018-06-11,24.600000381469727
2018-06-12,25.209999084472656
2018-06-13,24.959999084472656
2018-06-14,24.100000381469727
2018-06-15,23.549999237060547
2018-06-18,23.809999465942383
2018-06-19,23.5
2018-06-20,23.780000686645508
2018-06-21,23.799999237060547
2018-06-22,24.3799991607666
2018-06-25,24.65999984741211
2018-06-26,24.739999771118164
2018-06-27,24.709999084472656
2018-06-28,24.729999542236328
2018-06-29,24.75
2018-07-02,24.600000381469727
2018-07-03,24.3799991607666
2018-07-05,24.690000534057617
2018-07-06,24.719999313354492
2018-07-09,24.899999618530273
2018-07-10,25.059999465942383
2018-07-11,25.1200008392334
2018-07-12,25.0
2018-07-13,24.6299991607666
2018-07-16,24.31999969482422
2018-07-17,24.1200008392334
2018-07-18,23.90999984741211
2018-07-19,23.989999771118164
2018-07-20,23.899999618530273
2018-07-23,23.829999923706055
2018-07-24,24.270000457763672
2018-07-25,24.549999237060547
2018-07-26,24.420000076293945
2018-07-27,24.170000076293945
2018-07-30,24.299999237060547
2018-07-31,24.260000228881836
2018-08-01,24.670000076293945
2018-08-02,24.799999237060547
2018-08-03,25.079999923706055
2018-08-06,25.670000076293945
2018-08-07,26.079999923706055
2018-08-08,25.780000686645508
2018-08-09,26.219999313354492
2018-08-10,26.09000015258789
2018-08-13,26.309999465942383
2018-08-14,26.479999542236328
2018-08-15,26.510000228881836
2018-08-16,26.600000381469727
2018-08-17,26.639999389648438
2018-08-20,26.559999465942383
2018-08-21,26.530000686645508
2018-08-22,26.579999923706055
2018-08-23,26.709999084472656
2018-08-24,26.229999542236328
2018-08-27,26.270000457763672
2018-08-28,26.030000686645508
2018-08-29,26.0
2018-08-30,26.139999389648438
2018-08-31,26.200000762939453
2018-09-04,25.969999313354492
2018-09-05,25.969999313354492
2018-09-06,26.020000457763672
2018-09-07,26.18000030517578
2018-09-10,26.56999969482422
2018-09-11,26.440000534057617
2018-09-12,26.3700008392334
2018-09-13,26.290000915527344
2018-09-14,26.079999923706055
2018-09-17,25.84000015258789
2018-09-18,25.760000228881836
2018-09-19,25.709999084472656
2018-09-20,25.40999984741211
2018-09-21,25.229999542236328
2018-09-24,25.6200008392334
2018-09-25,25.56999969482422
2018-09-26,25.299999237060547
2018-09-27,25.6299991607666
2018-09-28,26.68000030517578
2018-10-01,26.260000228881836
2018-10-02,25.979999542236328
2018-10-03,25.559999465942383
2018-10-04,25.31999969482422
2018-10-05,26.059999465942383
2018-10-08,26.31999969482422
2018-10-09,26.280000686645508
2018-10-10,25.709999084472656
2018-10-11,26.170000076293945
2018-10-12,25.59000015258789
2018-10-15,26.170000076293945
2018-10-16,26.3799991607666
2018-10-17,25.850000381469727
2018-10-18,25.420000076293945
2018-10-19,24.75
2018-10-22,24.209999084472656
2018-10-23,24.709999084472656
2018-10-24,23.440000534057617
2018-10-25,23.25
2018-10-26,23.489999771118164
2018-10-29,23.399999618530273
2018-10-30,23.59000015258789
2018-10-31,24.190000534057617
2018-11-01,24.399999618530273
2018-11-02,23.989999771118164
2018-11-05,25.420000076293945
2018-11-06,24.549999237060547
2018-11-07,24.799999237060547
2018-11-08,25.020000457763672
2018-11-09,24.84000015258789
2018-11-12,24.719999313354492
2018-11-13,25.700000762939453
2018-11-14,25.18000030517578
2018-11-15,24.75
2018-11-16,24.31999969482422
2018-11-19,24.079999923706055
2018-11-20,23.540000915527344
2018-11-21,24.18000030517578
2018-11-23,24.479999542236328
2018-11-26,23.190000534057617
2018-11-27,23.100000381469727
2018-11-28,23.559999465942383
2018-11-29,23.540000915527344
2018-11-30,23.110000610351562
2018-12-03,23.600000381469727
2018-12-04,23.25
2018-12-06,23.56999969482422
2018-12-07,23.389999389648438
2018-12-10,22.6299991607666
2018-12-11,22.329999923706055
2018-12-12,22.270000457763672
2018-12-13,21.959999084472656
2018-12-14,21.809999465942383
2018-12-17,21.610000610351562
2018-12-18,21.420000076293945
2018-12-19,21.1200008392334
2018-12-20,20.309999465942383
2018-12-21,19.43000030517578
2018-12-24,19.649999618530273
2018-12-26,20.0
2018-12-27,20.469999313354492
2018-12-28,22.200000762939453
2018-12-31,23.09000015258789
2019-01-02,22.3799991607666
2019-01-03,22.649999618530273
2019-01-04,23.229999542236328
2019-01-07,23.690000534057617
2019-01-08,23.270000457763672
2019-01-09,23.280000686645508
2019-01-10,22.5
2019-01-11,22.5
2019-01-14,21.600000381469727
2019-01-15,21.790000915527344
2019-01-16,21.56999969482422
2019-01-17,22.0
2019-01-18,21.809999465942383
2019-01-22,21.459999084472656
2019-01-23,21.5
2019-01-24,20.899999618530273
2019-01-25,21.520000457763672
2019-01-28,21.649999618530273
2019-01-29,21.420000076293945
2019-01-30,21.75
2019-01-31,21.600000381469727
2019-02-01,21.110000610351562
2019-02-04,21.329999923706055
2019-02-05,21.079999923706055
2019-02-06,21.5
2019-02-07,21.690000534057617
2019-02-08,21.520000457763672
2019-02-11,21.649999618530273
2019-02-12,21.770000457763672
2019-02-13,21.899999618530273
2019-02-14,22.200000762939453
2019-02-15,23.0
2019-02-19,22.809999465942383
2019-02-20,22.8700008392334
2019-02-21,23.299999237060547
2019-02-22,23.200000762939453
2019-02-25,23.010000228881836
2019-02-26,23.170000076293945
2019-02-27,23.059999465942383
2019-02-28,23.06999969482422
2019-03-01,23.25
2019-03-04,22.709999084472656
2019-03-05,22.84000015258789
2019-03-06,22.850000381469727
2019-03-07,22.780000686645508
2019-03-08,22.700000762939453
2019-03-11,22.899999618530273
2019-03-12,22.709999084472656
2019-03-13,22.530000686645508
2019-03-14,22.399999618530273
2019-03-15,22.93000030517578
2019-03-18,23.170000076293945
2019-03-19,22.540000915527344
2019-03-20,22.040000915527344
2019-03-21,22.18000030517578
2019-03-22,20.799999237060547
2019-03-25,21.170000076293945
2019-03-26,21.0
2019-03-27,21.219999313354492
2019-03-28,21.950000762939453
2019-03-29,22.639999389648438
2019-04-01,22.549999237060547
2019-04-02,22.8700008392334
2019-04-03,22.65999984741211
2019-04-04,22.5
2019-04-05,22.969999313354492
2019-04-08,23.239999771118164
2019-04-09,22.649999618530273
2019-04-10,23.3799991607666
2019-04-11,22.739999771118164
2019-04-12,22.0
2019-04-15,22.3799991607666
2019-04-16,22.420000076293945
2019-04-17,22.75
2019-04-18,22.260000228881836
2019-04-22,22.270000457763672
2019-04-23,22.969999313354492
2019-04-24,23.020000457763672
2019-04-25,22.93000030517578
2019-04-26,22.850000381469727
2019-04-29,23.5
2019-04-30,23.049999237060547
2019-05-01,23.25
2019-05-02,23.260000228881836
2019-05-03,24.489999771118164
2019-05-06,24.790000915527344
2019-05-07,24.309999465942383
2019-05-08,24.600000381469727
2019-05-09,23.799999237060547
2019-05-10,23.520000457763672
2019-05-13,24.309999465942383
2019-05-14,24.5
2019-05-15,23.969999313354492
2019-05-16,24.100000381469727
2019-05-17,23.5
2019-05-20,23.469999313354492
2019-05-21,23.790000915527344
2019-05-22,23.229999542236328
2019-05-23,22.06999969482422
2019-05-24,22.31999969482422
2019-05-28,22.469999313354492
2019-05-29,21.969999313354492
2019-05-30,22.0
2019-05-31,21.860000610351562
2019-06-03,21.84000015258789
2019-06-04,21.780000686645508
2019-06-05,21.899999618530273
2019-06-06,21.709999084472656
2019-06-07,21.799999237060547
2019-06-10,21.84000015258789
2019-06-11,22.1299991607666
2019-06-12,22.600000381469727
2019-06-13,23.299999237060547
2019-06-14,23.010000228881836
2019-06-17,22.8799991607666
2019-06-18,21.979999542236328
2019-06-19,22.59000015258789
2019-06-20,22.440000534057617
2019-06-21,22.329999923706055
2019-06-24,22.1200008392334
2019-06-25,22.030000686645508
2019-06-26,21.760000228881836
2019-06-27,22.0
2019-06-28,21.899999618530273
2019-07-01,21.399999618530273
2019-07-02,22.260000228881836
2019-07-03,23.030000686645508
2019-07-05,23.3700008392334
2019-07-08,22.979999542236328
2019-07-09,23.280000686645508
2019-07-10,23.25
2019-07-11,23.25
2019-07-12,23.479999542236328
2019-07-15,23.280000686645508
2019-07-16,22.670000076293945
2019-07-17,22.56999969482422
2019-07-18,22.65999984741211
2019-07-19,21.899999618530273
2019-07-22,22.149999618530273
2019-07-23,22.020000457763672
2019-07-24,22.600000381469727
2019-07-25,22.43000030517578
2019-07-26,22.469999313354492
2019-07-29,22.809999465942383
2019-07-30,22.899999618530273
2019-07-31,22.899999618530273
2019-08-01,22.90999984741211
2019-08-02,22.739999771118164
2019-08-05,22.0
2019-08-06,21.860000610351562
2019-08-07,21.600000381469727
2019-08-08,21.729999542236328
2019-08-09,21.739999771118164
2019-08-12,21.799999237060547
2019-08-13,21.899999618530273
2019-08-14,21.799999237060547
2019-08-15,21.799999237060547
2019-08-16,22.25
2019-08-19,21.989999771118164
2019-08-20,21.90999984741211
2019-08-21,21.850000381469727
2019-08-22,21.770000457763672
2019-08-23,21.219999313354492
2019-08-26,21.3799991607666
2019-08-27,21.299999237060547
2019-08-28,21.299999237060547
2019-08-29,21.950000762939453
2019-08-30,22.100000381469727
2019-09-03,21.260000228881836
2019-09-04,21.34000015258789
2019-09-05,21.31999969482422
2019-09-06,20.530000686645508
2019-09-09,21.969999313354492
2019-09-10,21.8700008392334
2019-09-11,23.75
2019-09-12,23.989999771118164
2019-09-13,23.729999542236328
2019-09-16,24.1299991607666
2019-09-17,23.889999389648438
2019-09-18,23.75
2019-09-19,23.829999923706055
2019-09-20,23.030000686645508
2019-09-23,22.510000228881836
2019-09-24,22.559999465942383
2019-09-25,22.65999984741211
2019-09-26,22.360000610351562
2019-09-27,22.549999237060547
2019-09-30,22.709999084472656
2019-10-01,22.18000030517578
2019-10-02,22.18000030517578
2019-10-03,22.43000030517578
2019-10-04,22.1299991607666
2019-10-07,21.65999984741211
2019-10-08,21.010000228881836
2019-10-09,21.440000534057617
2019-10-10,21.799999237060547
2019-10-11,22.309999465942383
2019-10-14,22.350000381469727
2019-10-15,22.479999542236328
2019-10-16,22.31999969482422
2019-10-17,22.18000030517578
2019-10-18,22.18000030517578
2019-10-21,22.479999542236328
2019-10-22,22.229999542236328
2019-10-23,21.889999389648438
2019-10-24,21.8799991607666
2019-10-25,21.520000457763672
2019-10-28,21.760000228881836
2019-10-29,20.989999771118164
2019-10-30,21.149999618530273
2019-10-31,21.139999389648438
2019-11-01,21.65999984741211
2019-11-04,22.18000030517578
2019-11-05,21.809999465942383
2019-11-06,21.8799991607666
2019-11-07,21.850000381469727
2019-11-08,22.190000534057617
2019-11-11,22.260000228881836
2019-11-12,22.079999923706055
2019-11-13,22.190000534057617
2019-11-14,22.360000610351562
2019-11-15,22.280000686645508
2019-11-18,22.329999923706055
2019-11-19,22.190000534057617
2019-11-20,21.889999389648438
2019-11-21,22.139999389648438
2019-11-22,22.18000030517578
2019-11-25,22.239999771118164
2019-11-26,22.200000762939453
2019-11-27,22.3700008392334
2019-11-29,21.959999084472656
2019-12-02,22.030000686645508
2019-12-03,22.020000457763672
2019-12-04,21.989999771118164
2019-12-05,22.020000457763672
2019-12-06,22.440000534057617
2019-12-09,22.059999465942383
2019-12-10,22.059999465942383
2019-12-11,22.329999923706055
2019-12-12,22.239999771118164
2019-12-13,22.489999771118164
2019-12-16,22.15999984741211
2019-12-17,22.09000015258789
2019-12-18,21.989999771118164
2019-12-19,22.239999771118164
2019-12-20,22.290000915527344
2019-12-23,22.290000915527344
2019-12-24,22.559999465942383
2019-12-26,22.920000076293945
2019-12-27,22.889999389648438
2019-12-30,22.579999923706055
2019-12-31,22.739999771118164
2020-01-02,22.600000381469727
2020-01-03,22.299999237060547
2020-01-06,22.15999984741211
2020-01-07,22.0
2020-01-08,22.010000228881836
2020-01-09,22.079999923706055
2020-01-10,22.15999984741211
2020-01-13,22.110000610351562
2020-01-14,22.229999542236328
2020-01-15,22.270000457763672
2020-01-16,22.459999084472656
2020-01-17,22.549999237060547
2020-01-21,22.709999084472656
2020-01-22,22.65999984741211
2020-01-23,22.6200008392334
2020-01-24,22.389999389648438
2020-01-27,22.25
2020-01-28,22.329999923706055
2020-01-29,22.420000076293945
2020-01-30,22.959999084472656
2020-01-31,22.459999084472656
2020-02-03,22.860000610351562
2020-02-04,23.110000610351562
2020-02-05,23.360000610351562
2020-02-06,23.360000610351562
2020-02-07,23.09000015258789
2020-02-10,22.969999313354492
2020-02-11,23.209999084472656
2020-02-12,23.260000228881836
2020-02-13,23.110000610351562
2020-02-14,22.829999923706055
2020-02-18,22.520000457763672
2020-02-19,22.639999389648438
2020-02-20,22.719999313354492
2020-02-21,22.459999084472656
2020-02-24,22.200000762939453
2020-02-25,22.09000015258789
2020-02-26,22.3799991607666
2020-02-27,20.75
2020-02-28,21.309999465942383
2020-03-02,21.399999618530273
2020-03-03,19.989999771118164
2020-03-04,20.1299991607666
2020-03-05,18.8799991607666
2020-03-06,18.860000610351562
2020-03-09,16.110000610351562
2020-03-10,16.829999923706055
2020-03-11,17.260000228881836
2020-03-12,15.760000228881836
2020-03-13,16.1299991607666
2020-03-16,15.279999732971191
2020-03-17,14.0
2020-03-18,11.069999694824219
2020-03-19,15.199999809265137
2020-03-20,13.529999732971191
2020-03-23,12.15999984741211
2020-03-24,12.8100004196167
2020-03-25,12.670000076293945
2020-03-26,12.989999771118164
2020-03-27,12.40999984741211
2020-03-30,12.529999732971191
2020-03-31,12.050000190734863
2020-04-01,11.729999542236328
2020-04-02,11.600000381469727
2020-04-03,11.100000381469727
2020-04-06,11.300000190734863
2020-04-07,11.239999771118164
2020-04-08,11.270000457763672
2020-04-09,12.850000381469727
2020-04-13,12.109999656677246
2020-04-14,12.210000038146973
2020-04-15,11.300000190734863
2020-04-16,11.15999984741211
2020-04-17,12.220000267028809
2020-04-20,11.710000038146973
2020-04-21,11.949999809265137
2020-04-22,11.449999809265137
2020-04-23,11.149999618530273
2020-04-24,10.960000038146973
2020-04-27,11.3100004196167
2020-04-28,11.8100004196167
2020-04-29,13.0
2020-04-30,12.329999923706055
2020-05-01,12.449999809265137
2020-05-04,12.800000190734863
2020-05-05,12.3100004196167
2020-05-06,11.989999771118164
2020-05-07,11.609999656677246
2020-05-08,12.180000305175781
2020-05-11,11.920000076293945
2020-05-12,11.350000381469727
2020-05-13,10.9399995803833
2020-05-14,10.380000114440918
2020-05-15,10.680000305175781
2020-05-18,11.75
2020-05-19,11.119999885559082
2020-05-20,12.449999809265137
2020-05-21,12.350000381469727
2020-05-22,12.149999618530273
2020-05-26,12.8100004196167
2020-05-27,14.279999732971191
2020-05-28,13.039999961853027
2020-05-29,13.180000305175781
2020-06-01,12.880000114440918
2020-06-02,12.729999542236328
2020-06-03,13.180000305175781
2020-06-04,13.6899995803833
2020-06-05,14.0600004196167
2020-06-08,15.15999984741211
2020-06-09,14.970000267028809
2020-06-10,14.430000305175781
2020-06-11,12.670000076293945
2020-06-12,13.1899995803833
2020-06-15,13.0
2020-06-16,13.4399995803833
2020-06-17,13.109999656677246
2020-06-18,12.8100004196167
2020-06-19,13.1899995803833
2020-06-22,13.25
2020-06-23,13.09000015258789
2020-06-24,12.319999694824219
2020-06-25,12.640000343322754
2020-06-26,11.859999656677246
2020-06-29,12.829999923706055
2020-06-30,12.90999984741211
2020-07-01,12.619999885559082
2020-07-02,12.40999984741211
2020-07-06,12.6899995803833
2020-07-07,11.880000114440918
2020-07-08,11.770000457763672
2020-07-09,11.050000190734863
2020-07-10,11.899999618530273
2020-07-13,11.720000267028809
2020-07-14,11.979999542236328
2020-07-15,12.569999694824219
2020-07-16,12.399999618530273
2020-07-17,12.369999885559082
2020-07-20,12.010000228881836
2020-07-21,12.449999809265137
2020-07-22,12.170000076293945
2020-07-23,11.640000343322754
2020-07-24,11.770000457763672
2020-07-27,11.819999694824219
2020-07-28,11.600000381469727
2020-07-29,11.399999618530273
2020-07-30,11.100000381469727
2020-07-31,10.279999732971191
2020-08-03,10.380000114440918
2020-08-04,10.479999542236328
2020-08-05,10.800000190734863
2020-08-06,10.479999542236328
2020-08-07,10.5600004196167
2020-08-10,11.300000190734863
2020-08-11,11.430000305175781
2020-08-12,11.539999961853027
2020-08-13,11.359999656677246
2020-08-14,11.579999923706055
2020-08-17,11.539999961853027
2020-08-18,11.279999732971191
2020-08-19,11.460000038146973
2020-08-20,11.289999961853027
2020-08-21,11.1899995803833
2020-08-24,11.479999542236328
2020-08-25,11.34000015258789
2020-08-26,11.479999542236328
2020-08-27,11.5
2020-08-28,11.579999923706055
2020-08-31,11.59000015258789
2020-09-01,11.539999961853027
2020-09-02,11.529999732971191
2020-09-03,11.630000114440918
2020-09-04,11.880000114440918
2020-09-08,11.90999984741211
2020-09-09,12.0
2020-09-10,11.75
2020-09-11,11.579999923706055
2020-09-14,11.449999809265137
2020-09-15,11.109999656677246
2020-09-16,11.25
2020-09-17,11.350000381469727
2020-09-18,11.600000381469727
2020-09-21,10.869999885559082
2020-09-22,10.850000381469727
2020-09-23,10.399999618530273
2020-09-24,10.15999984741211
2020-09-25,10.100000381469727
2020-09-28,10.550000190734863
2020-09-29,10.399999618530273
2020-09-30,10.300000190734863
2020-10-01,10.670000076293945
2020-10-02,11.229999542236328
2020-10-05,11.460000038146973
2020-10-06,11.739999771118164
2020-10-07,12.489999771118164
2020-10-08,12.239999771118164
2020-10-09,12.350000381469727
2020-10-12,12.0600004196167
2020-10-13,12.0
2020-10-14,11.949999809265137
2020-10-15,12.4399995803833
2020-10-16,12.380000114440918
2020-10-19,11.770000457763672
2020-10-20,12.100000381469727
2020-10-21,12.050000190734863
2020-10-22,12.140000343322754
2020-10-23,12.34000015258789
2020-10-26,11.930000305175781
2020-10-27,11.649999618530273
2020-10-28,10.970000267028809
2020-10-29,11.079999923706055
2020-10-30,11.100000381469727
2020-11-02,11.65999984741211
2020-11-03,12.4399995803833
2020-11-04,11.75
2020-11-05,12.34000015258789
2020-11-06,12.09000015258789
2020-11-09,13.300000190734863
2020-11-10,14.09000015258789
2020-11-11,14.289999961853027
2020-11-12,13.40999984741211
2020-11-13,13.510000228881836
2020-11-16,14.710000038146973
2020-11-17,14.649999618530273
2020-11-18,14.350000381469727
2020-11-19,14.720000267028809
2020-11-20,14.869999885559082
2020-11-23,15.010000228881836
2020-11-24,15.84000015258789
2020-11-25,15.649999618530273
2020-11-27,15.640000343322754
2020-11-30,14.399999618530273
2020-12-01,14.819999694824219
2020-12-02,15.229999542236328
2020-12-03,15.09000015258789
2020-12-04,15.359999656677246
2020-12-07,14.850000381469727
2020-12-08,15.34000015258789
2020-12-09,15.0
2020-12-10,14.819999694824219
2020-12-11,14.770000457763672
2020-12-14,14.649999618530273
2020-12-15,15.0600004196167
2020-12-16,15.239999771118164
2020-12-17,15.430000305175781
2020-12-18,15.390000343322754
2020-12-21,15.039999961853027
2020-12-22,14.9399995803833
2020-12-23,14.899999618530273
2020-12-24,14.930000305175781
2020-12-28,15.020000457763672
2020-12-29,15.0
2020-12-30,15.489999771118164
2020-12-31,15.170000076293945
2021-01-04,14.9399995803833
2021-01-05,15.039999961853027
2021-01-06,15.470000267028809
2021-01-07,15.40999984741211
2021-01-08,15.430000305175781
2021-01-11,15.5
2021-01-12,15.479999542236328
2021-01-13,15.300000190734863
2021-01-14,15.449999809265137
2021-01-15,15.460000038146973
2021-01-19,15.399999618530273
2021-01-20,15.420000076293945
2021-01-21,15.100000381469727
2021-01-22,15.300000190734863
2021-01-25,14.899999618530273
2021-01-26,15.0
2021-01-27,14.699999809265137
2021-01-28,15.0
2021-01-29,14.699999809265137
2021-02-01,14.520000457763672
2021-02-02,14.5
2021-02-03,14.779999732971191
2021-02-04,14.720000267028809
2021-02-05,14.649999618530273
2021-02-08,15.180000305175781
2021-02-09,15.180000305175781
2021-02-10,15.100000381469727
2021-02-11,15.130000114440918
2021-02-12,15.15999984741211
2021-02-16,15.069999694824219
2021-02-17,15.220000267028809
2021-02-18,15.050000190734863
2021-02-19,15.140000343322754
2021-02-22,15.5600004196167
2021-02-23,16.719999313354492
2021-02-24,17.280000686645508
2021-02-25,17.0
2021-02-26,17.09000015258789
2021-03-01,17.1299991607666
2021-03-02,17.100000381469727
2021-03-03,17.600000381469727
2021-03-04,17.959999084472656
2021-03-05,18.700000762939453
2021-03-08,17.739999771118164
2021-03-09,18.209999084472656
2021-03-10,18.68000030517578
2021-03-11,18.579999923706055
2021-03-12,18.399999618530273
2021-03-15,18.270000457763672
2021-03-16,17.8700008392334
2021-03-17,18.0
2021-03-18,18.270000457763672
2021-03-19,18.780000686645508
2021-03-22,18.040000915527344
2021-03-23,17.75
2021-03-24,17.850000381469727
2021-03-25,18.280000686645508
2021-03-26,18.170000076293945
2021-03-29,17.860000610351562
2021-03-30,18.149999618530273
2021-03-31,18.020000457763672
2021-04-01,17.950000762939453
2021-04-05,18.030000686645508
2021-04-06,18.100000381469727
2021-04-07,17.8799991607666
2021-04-08,17.8700008392334
2021-04-09,17.84000015258789
2021-04-12,17.850000381469727
2021-04-13,17.850000381469727
2021-04-14,17.8799991607666
2021-04-15,17.8700008392334
2021-04-16,17.889999389648438
2021-04-19,18.0
2021-04-20,17.920000076293945
2021-04-21,18.09000015258789
2021-04-22,17.84000015258789
2021-04-23,18.239999771118164
2021-04-26,18.309999465942383
2021-04-27,18.270000457763672
2021-04-28,18.110000610351562
2021-04-29,18.010000228881836
2021-04-30,18.09000015258789
2021-05-03,18.200000762939453
2021-05-04,17.860000610351562
2021-05-05,17.84000015258789
2021-05-06,17.93000030517578
2021-05-07,17.899999618530273
2021-05-10,17.75
2021-05-11,17.780000686645508
2021-05-12,17.75
2021-05-13,18.31999969482422
2021-05-14,18.610000610351562
