,CFBK
2006-06-27,215.46961975097656
2006-06-28,223.4806671142578
2006-06-29,219.61326599121094
2006-06-30,222.3756866455078
2006-07-03,222.3756866455078
2006-07-05,222.3756866455078
2006-07-06,221.27072143554688
2006-07-07,225.13812255859375
2006-07-10,220.99447631835938
2006-07-11,220.71823120117188
2006-07-12,226.5193328857422
2006-07-13,225.13812255859375
2006-07-14,225.41436767578125
2006-07-17,226.5193328857422
2006-07-18,221.8231964111328
2006-07-19,221.8231964111328
2006-07-20,221.8231964111328
2006-07-21,227.9005584716797
2006-07-24,222.6519317626953
2006-07-25,223.7569122314453
2006-07-26,222.3756866455078
2006-07-27,223.7569122314453
2006-07-28,223.7569122314453
2006-07-31,223.7569122314453
2006-08-01,220.99447631835938
2006-08-02,221.27072143554688
2006-08-03,222.3756866455078
2006-08-04,226.2430877685547
2006-08-07,219.88949584960938
2006-08-08,222.9281768798828
2006-08-09,223.7569122314453
2006-08-10,228.45303344726562
2006-08-11,223.7569122314453
2006-08-14,220.99447631835938
2006-08-15,220.99447631835938
2006-08-16,215.745849609375
2006-08-17,223.7569122314453
2006-08-18,223.7569122314453
2006-08-21,222.3756866455078
2006-08-22,220.99447631835938
2006-08-23,223.2044219970703
2006-08-24,223.7569122314453
2006-08-25,221.54696655273438
2006-08-28,223.7569122314453
2006-08-29,224.86187744140625
2006-08-30,223.7569122314453
2006-08-31,225.13812255859375
2006-09-01,227.9005584716797
2006-09-05,229.28176879882812
2006-09-06,229.00552368164062
2006-09-07,227.9005584716797
2006-09-08,227.9005584716797
2006-09-11,230.38673400878906
2006-09-12,224.58563232421875
2006-09-13,227.6243133544922
2006-09-14,225.96685791015625
2006-09-15,231.21546936035156
2006-09-18,230.66297912597656
2006-09-19,226.7955780029297
2006-09-20,227.0718231201172
2006-09-21,227.0718231201172
2006-09-22,231.21546936035156
2006-09-25,229.28176879882812
2006-09-26,224.58563232421875
2006-09-27,225.41436767578125
2006-09-28,222.9281768798828
2006-09-29,223.4806671142578
2006-10-02,228.72927856445312
2006-10-03,226.5193328857422
2006-10-04,222.3756866455078
2006-10-05,225.13812255859375
2006-10-06,225.13812255859375
2006-10-09,225.13812255859375
2006-10-10,225.13812255859375
2006-10-11,223.7569122314453
2006-10-12,223.7569122314453
2006-10-13,225.69061279296875
2006-10-16,222.0994415283203
2006-10-17,220.99447631835938
2006-10-18,220.99447631835938
2006-10-19,220.99447631835938
2006-10-20,220.44198608398438
2006-10-23,219.06077575683594
2006-10-24,220.16574096679688
2006-10-25,220.44198608398438
2006-10-26,220.99447631835938
2006-10-27,220.99447631835938
2006-10-30,218.78453063964844
2006-10-31,215.46961975097656
2006-11-01,220.99447631835938
2006-11-02,212.70718383789062
2006-11-03,213.53591918945312
2006-11-06,214.08839416503906
2006-11-07,214.08839416503906
2006-11-08,214.08839416503906
2006-11-09,207.1823272705078
2006-11-10,218.78453063964844
2006-11-13,211.3259735107422
2006-11-14,211.3259735107422
2006-11-15,207.1823272705078
2006-11-16,218.23204040527344
2006-11-17,215.46961975097656
2006-11-20,211.60220336914062
2006-11-21,211.3259735107422
2006-11-22,209.9447479248047
2006-11-24,211.3259735107422
2006-11-27,205.8011016845703
2006-11-28,200.2762451171875
2006-11-29,206.3535919189453
2006-11-30,207.73480224609375
2006-12-01,209.3922576904297
2006-12-04,207.1823272705078
2006-12-05,206.3535919189453
2006-12-06,206.3535919189453
2006-12-07,204.69613647460938
2006-12-08,205.2486114501953
2006-12-11,205.5248565673828
2006-12-12,209.9447479248047
2006-12-13,201.65745544433594
2006-12-14,204.41989135742188
2006-12-15,205.2486114501953
2006-12-18,203.59115600585938
2006-12-19,205.8011016845703
2006-12-20,205.8011016845703
2006-12-21,207.1823272705078
2006-12-22,207.1823272705078
2006-12-26,205.8011016845703
2006-12-27,206.6298370361328
2006-12-28,204.41989135742188
2006-12-29,203.31491088867188
2007-01-03,204.41989135742188
2007-01-04,205.5248565673828
2007-01-05,201.65745544433594
2007-01-08,201.93370056152344
2007-01-09,203.03868103027344
2007-01-10,202.76243591308594
2007-01-11,202.20994567871094
2007-01-12,204.41989135742188
2007-01-16,209.3922576904297
2007-01-17,201.93370056152344
2007-01-18,202.48619079589844
2007-01-19,200.8287353515625
2007-01-22,205.2486114501953
2007-01-23,199.447509765625
2007-01-24,204.41989135742188
2007-01-25,201.38121032714844
2007-01-26,200.8287353515625
2007-01-29,203.86740112304688
2007-01-30,201.38121032714844
2007-01-31,203.31491088867188
2007-02-01,202.20994567871094
2007-02-02,204.41989135742188
2007-02-05,206.0773468017578
2007-02-06,207.73480224609375
2007-02-07,202.48619079589844
2007-02-08,206.0773468017578
2007-02-09,205.8011016845703
2007-02-12,205.8011016845703
2007-02-13,205.8011016845703
2007-02-14,202.48619079589844
2007-02-15,203.03868103027344
2007-02-16,204.14364624023438
2007-02-20,203.03868103027344
2007-02-21,204.41989135742188
2007-02-22,204.41989135742188
2007-02-23,203.31491088867188
2007-02-26,203.03868103027344
2007-02-27,203.03868103027344
2007-02-28,203.59115600585938
2007-03-01,203.59115600585938
2007-03-02,204.41989135742188
2007-03-05,203.31491088867188
2007-03-06,200.552490234375
2007-03-07,200.8287353515625
2007-03-08,200.8287353515625
2007-03-09,200.2762451171875
2007-03-12,199.1712646484375
2007-03-13,201.65745544433594
2007-03-14,197.79005432128906
2007-03-15,197.79005432128906
2007-03-16,198.06629943847656
2007-03-19,198.89503479003906
2007-03-20,197.51380920410156
2007-03-21,193.3701629638672
2007-03-22,198.89503479003906
2007-03-23,198.34254455566406
2007-03-26,191.98895263671875
2007-03-27,189.2265167236328
2007-03-28,190.0552520751953
2007-03-29,189.7790069580078
2007-03-30,190.6077423095703
2007-04-02,188.9502716064453
2007-04-03,189.2265167236328
2007-04-04,187.01657104492188
2007-04-05,186.46408081054688
2007-04-09,184.53038024902344
2007-04-10,185.35911560058594
2007-04-11,185.08287048339844
2007-04-12,184.254150390625
2007-04-13,185.08287048339844
2007-04-16,185.91160583496094
2007-04-17,183.70166015625
2007-04-18,183.70166015625
2007-04-19,185.63536071777344
2007-04-20,183.70166015625
2007-04-23,183.70166015625
2007-04-24,191.98895263671875
2007-04-25,188.39779663085938
2007-04-26,189.7790069580078
2007-04-27,187.01657104492188
2007-04-30,186.46408081054688
2007-05-01,187.29281616210938
2007-05-02,187.01657104492188
2007-05-03,186.46408081054688
2007-05-04,184.80662536621094
2007-05-07,184.53038024902344
2007-05-08,184.53038024902344
2007-05-09,185.08287048339844
2007-05-10,187.84530639648438
2007-05-11,191.98895263671875
2007-05-14,190.6077423095703
2007-05-15,191.98895263671875
2007-05-16,187.29281616210938
2007-05-17,185.08287048339844
2007-05-18,186.18785095214844
2007-05-21,186.18785095214844
2007-05-22,187.84530639648438
2007-05-23,185.35911560058594
2007-05-24,187.84530639648438
2007-05-25,185.08287048339844
2007-05-29,185.08287048339844
2007-05-30,185.08287048339844
2007-05-31,184.53038024902344
2007-06-01,185.08287048339844
2007-06-04,183.70166015625
2007-06-05,182.3204345703125
2007-06-06,182.8729248046875
2007-06-07,182.3204345703125
2007-06-08,184.53038024902344
2007-06-11,185.08287048339844
2007-06-12,184.53038024902344
2007-06-13,184.80662536621094
2007-06-14,181.49171447753906
2007-06-15,182.3204345703125
2007-06-18,182.3204345703125
2007-06-19,182.3204345703125
2007-06-20,179.55801391601562
2007-06-21,172.9281768798828
2007-06-22,183.70166015625
2007-06-25,191.16021728515625
2007-06-26,187.56906127929688
2007-06-27,185.08287048339844
2007-06-28,193.3701629638672
2007-06-29,193.3701629638672
2007-07-02,193.3701629638672
2007-07-03,190.88397216796875
2007-07-05,190.3314971923828
2007-07-06,182.3204345703125
2007-07-09,186.74032592773438
2007-07-10,185.63536071777344
2007-07-11,190.6077423095703
2007-07-12,190.6077423095703
2007-07-13,189.2265167236328
2007-07-16,187.84530639648438
2007-07-17,182.8729248046875
2007-07-18,183.149169921875
2007-07-19,182.3204345703125
2007-07-20,188.39779663085938
2007-07-23,188.39779663085938
2007-07-24,181.49171447753906
2007-07-25,177.3480682373047
2007-07-26,175.96685791015625
2007-07-27,182.3204345703125
2007-07-30,177.6243133544922
2007-07-31,173.4806671142578
2007-08-01,174.30938720703125
2007-08-02,174.30938720703125
2007-08-03,178.45303344726562
2007-08-06,178.1768035888672
2007-08-07,176.5193328857422
2007-08-08,166.850830078125
2007-08-09,173.2044219970703
2007-08-10,169.06077575683594
2007-08-13,172.9281768798828
2007-08-14,172.9281768798828
2007-08-15,166.850830078125
2007-08-16,172.9281768798828
2007-08-17,172.3756866455078
2007-08-20,172.3756866455078
2007-08-21,168.78453063964844
2007-08-22,170.44198608398438
2007-08-23,172.3756866455078
2007-08-24,172.3756866455078
2007-08-27,168.78453063964844
2007-08-28,170.99447631835938
2007-08-29,172.3756866455078
2007-08-30,172.3756866455078
2007-08-31,170.99447631835938
2007-09-04,168.50828552246094
2007-09-05,168.50828552246094
2007-09-06,166.850830078125
2007-09-07,165.745849609375
2007-09-10,160.7734832763672
2007-09-11,160.7734832763672
2007-09-12,153.03868103027344
2007-09-13,145.02761840820312
2007-09-14,151.93370056152344
2007-09-17,156.0773468017578
2007-09-18,156.0773468017578
2007-09-19,159.9447479248047
2007-09-20,158.56353759765625
2007-09-21,152.20994567871094
2007-09-24,151.93370056152344
2007-09-25,145.30386352539062
2007-09-26,145.02761840820312
2007-09-27,151.38121032714844
2007-09-28,151.38121032714844
2007-10-01,143.6464080810547
2007-10-02,137.29281616210938
2007-10-03,144.7513885498047
2007-10-04,149.447509765625
2007-10-05,143.9226531982422
2007-10-08,144.7513885498047
2007-10-09,147.79005432128906
2007-10-10,149.1712646484375
2007-10-11,149.7237548828125
2007-10-12,147.79005432128906
2007-10-15,146.96131896972656
2007-10-16,146.96131896972656
2007-10-17,151.93370056152344
2007-10-18,149.1712646484375
2007-10-19,151.93370056152344
2007-10-22,144.4751434326172
2007-10-23,150.552490234375
2007-10-24,150.552490234375
2007-10-25,145.30386352539062
2007-10-26,141.16021728515625
2007-10-29,142.8176727294922
2007-10-30,140.0552520751953
2007-10-31,139.2265167236328
2007-11-01,138.39779663085938
2007-11-02,139.5027618408203
2007-11-05,136.74032592773438
2007-11-06,135.91160583496094
2007-11-07,133.9779052734375
2007-11-08,129.55801391601562
2007-11-09,122.37569427490234
2007-11-12,121.54695892333984
2007-11-13,133.4254150390625
2007-11-14,129.83425903320312
2007-11-15,124.03314971923828
2007-11-16,122.92817687988281
2007-11-19,127.07182312011719
2007-11-20,118.23204040527344
2007-11-21,106.35359191894531
2007-11-23,111.60221099853516
2007-11-26,116.02210235595703
2007-11-27,107.18231964111328
2007-11-28,117.1270751953125
2007-11-29,117.67955780029297
2007-11-30,116.02210235595703
2007-12-03,112.15469360351562
2007-12-04,112.15469360351562
2007-12-05,111.87845611572266
2007-12-06,114.64088439941406
2007-12-07,114.64088439941406
2007-12-10,112.70718383789062
2007-12-11,113.5359115600586
2007-12-12,118.78453063964844
2007-12-13,124.30939483642578
2007-12-14,124.30939483642578
2007-12-17,117.67955780029297
2007-12-18,110.77348327636719
2007-12-19,109.11602020263672
2007-12-20,108.01104736328125
2007-12-21,113.5359115600586
2007-12-24,106.62983703613281
2007-12-26,107.45856475830078
2007-12-27,109.11602020263672
2007-12-28,110.49723815917969
2007-12-31,106.62983703613281
2008-01-02,105.52486419677734
2008-01-03,103.86740112304688
2008-01-04,104.97237396240234
2008-01-07,104.97237396240234
2008-01-08,104.97237396240234
2008-01-09,103.5911636352539
2008-01-10,103.5911636352539
2008-01-11,110.49723815917969
2008-01-14,117.40331268310547
2008-01-15,110.49723815917969
2008-01-16,114.64088439941406
2008-01-17,116.5745849609375
2008-01-18,117.40331268310547
2008-01-22,122.92817687988281
2008-01-23,121.82320404052734
2008-01-24,120.1657485961914
2008-01-25,122.09944915771484
2008-01-28,123.75690460205078
2008-01-29,120.99447631835938
2008-01-30,122.92817687988281
2008-01-31,122.65193176269531
2008-02-01,123.20442199707031
2008-02-04,123.20442199707031
2008-02-05,123.20442199707031
2008-02-06,124.30939483642578
2008-02-07,121.27072143554688
2008-02-08,121.54695892333984
2008-02-11,121.54695892333984
2008-02-12,121.27072143554688
2008-02-13,122.92817687988281
2008-02-14,122.92817687988281
2008-02-15,124.30939483642578
2008-02-19,120.44198608398438
2008-02-20,123.75690460205078
2008-02-21,127.07182312011719
2008-02-22,130.38673400878906
2008-02-25,124.58563232421875
2008-02-26,127.34806823730469
2008-02-27,130.93922424316406
2008-02-28,133.9779052734375
2008-02-29,136.46408081054688
2008-03-03,129.00552368164062
2008-03-04,122.37569427490234
2008-03-05,117.67955780029297
2008-03-06,117.67955780029297
2008-03-07,117.67955780029297
2008-03-10,115.46961212158203
2008-03-11,113.2596664428711
2008-03-12,113.2596664428711
2008-03-13,116.02210235595703
2008-03-14,116.02210235595703
2008-03-17,103.5911636352539
2008-03-18,114.0884017944336
2008-03-19,111.32596588134766
2008-03-20,111.32596588134766
2008-03-24,114.64088439941406
2008-03-25,120.71823120117188
2008-03-26,120.44198608398438
2008-03-27,120.44198608398438
2008-03-28,126.79557800292969
2008-03-31,124.30939483642578
2008-04-01,124.30939483642578
2008-04-02,127.07182312011719
2008-04-03,127.07182312011719
2008-04-04,127.07182312011719
2008-04-07,132.5966796875
2008-04-08,139.5027618408203
2008-04-09,138.12155151367188
2008-04-10,134.254150390625
2008-04-11,131.21546936035156
2008-04-14,131.21546936035156
2008-04-15,133.9779052734375
2008-04-16,131.21546936035156
2008-04-17,131.21546936035156
2008-04-18,131.21546936035156
2008-04-21,138.12155151367188
2008-04-22,127.62430572509766
2008-04-23,129.83425903320312
2008-04-24,124.58563232421875
2008-04-25,124.58563232421875
2008-04-28,137.84530639648438
2008-04-29,132.04420471191406
2008-04-30,131.21546936035156
2008-05-01,131.21546936035156
2008-05-02,131.21546936035156
2008-05-05,133.9779052734375
2008-05-06,132.5966796875
2008-05-07,132.5966796875
2008-05-08,132.5966796875
2008-05-09,138.12155151367188
2008-05-12,138.12155151367188
2008-05-13,128.45303344726562
2008-05-14,130.38673400878906
2008-05-15,128.45303344726562
2008-05-16,130.38673400878906
2008-05-19,130.38673400878906
2008-05-20,130.38673400878906
2008-05-21,130.38673400878906
2008-05-22,131.21546936035156
2008-05-23,131.21546936035156
2008-05-27,130.11050415039062
2008-05-28,130.38673400878906
2008-05-29,129.83425903320312
2008-05-30,129.83425903320312
2008-06-02,129.83425903320312
2008-06-03,129.83425903320312
2008-06-04,129.83425903320312
2008-06-05,129.83425903320312
2008-06-06,119.6132583618164
2008-06-09,126.51934051513672
2008-06-10,119.06077575683594
2008-06-11,129.28176879882812
2008-06-12,129.83425903320312
2008-06-13,110.77348327636719
2008-06-16,110.77348327636719
2008-06-17,97.79005432128906
2008-06-18,100.82872772216797
2008-06-19,99.44751739501953
2008-06-20,108.56353759765625
2008-06-23,102.20994567871094
2008-06-24,103.5911636352539
2008-06-25,101.10497283935547
2008-06-26,101.10497283935547
2008-06-27,105.24861907958984
2008-06-30,103.3149185180664
2008-07-01,105.24861907958984
2008-07-02,105.24861907958984
2008-07-03,105.24861907958984
2008-07-07,100.55248260498047
2008-07-08,100.55248260498047
2008-07-09,100.55248260498047
2008-07-10,100.2762451171875
2008-07-11,103.5911636352539
2008-07-14,95.30386352539062
2008-07-15,85.35911560058594
2008-07-16,88.39778900146484
2008-07-17,95.30386352539062
2008-07-18,99.44751739501953
2008-07-21,102.20994567871094
2008-07-22,95.02762603759766
2008-07-23,88.95027923583984
2008-07-24,99.44751739501953
2008-07-25,99.44751739501953
2008-07-28,98.06629943847656
2008-07-29,98.06629943847656
2008-07-30,99.44751739501953
2008-07-31,101.93370056152344
2008-08-01,101.93370056152344
2008-08-04,101.93370056152344
2008-08-05,101.93370056152344
2008-08-06,96.6850814819336
2008-08-07,99.7237548828125
2008-08-08,99.7237548828125
2008-08-11,100.2762451171875
2008-08-12,96.9613265991211
2008-08-13,99.7237548828125
2008-08-14,103.5911636352539
2008-08-15,103.5911636352539
2008-08-18,101.38121795654297
2008-08-19,103.5911636352539
2008-08-20,101.10497283935547
2008-08-21,103.5911636352539
2008-08-22,104.97237396240234
2008-08-25,101.10497283935547
2008-08-26,103.3149185180664
2008-08-27,100.82872772216797
2008-08-28,100.82872772216797
2008-08-29,100.82872772216797
2008-09-02,100.82872772216797
2008-09-03,104.41989135742188
2008-09-04,104.41989135742188
2008-09-05,100.82872772216797
2008-09-08,100.82872772216797
2008-09-09,103.0386734008789
2008-09-10,103.0386734008789
2008-09-11,103.0386734008789
2008-09-12,102.20994567871094
2008-09-15,102.20994567871094
2008-09-16,102.20994567871094
2008-09-17,100.82872772216797
2008-09-18,100.82872772216797
2008-09-19,100.82872772216797
2008-09-22,102.48619079589844
2008-09-23,100.82872772216797
2008-09-24,100.82872772216797
2008-09-25,100.82872772216797
2008-09-26,100.82872772216797
2008-09-29,96.6850814819336
2008-09-30,96.6850814819336
2008-10-01,96.6850814819336
2008-10-02,93.92265319824219
2008-10-03,93.92265319824219
2008-10-06,86.1878433227539
2008-10-07,85.9115982055664
2008-10-08,92.26519012451172
2008-10-09,90.88397979736328
2008-10-10,84.25414276123047
2008-10-13,84.25414276123047
2008-10-14,90.88397979736328
2008-10-15,81.21546936035156
2008-10-16,90.88397979736328
2008-10-17,90.88397979736328
2008-10-20,86.4640884399414
2008-10-21,101.38121795654297
2008-10-22,106.90607452392578
2008-10-23,103.5911636352539
2008-10-24,92.26519012451172
2008-10-27,83.149169921875
2008-10-28,96.13259887695312
2008-10-29,93.92265319824219
2008-10-30,93.64640808105469
2008-10-31,82.8729248046875
2008-11-03,82.8729248046875
2008-11-04,87.0165786743164
2008-11-05,87.0165786743164
2008-11-06,87.0165786743164
2008-11-07,93.92265319824219
2008-11-10,83.149169921875
2008-11-11,85.63536071777344
2008-11-12,85.63536071777344
2008-11-13,83.149169921875
2008-11-14,82.8729248046875
2008-11-17,82.8729248046875
2008-11-18,72.09944915771484
2008-11-19,82.8729248046875
2008-11-20,73.75690460205078
2008-11-21,73.75690460205078
2008-11-24,82.8729248046875
2008-11-25,80.1104965209961
2008-11-26,82.8729248046875
2008-11-28,82.8729248046875
2008-12-01,82.8729248046875
2008-12-02,82.8729248046875
2008-12-03,84.53038787841797
2008-12-04,85.63536071777344
2008-12-05,85.63536071777344
2008-12-08,96.6850814819336
2008-12-09,88.12154388427734
2008-12-10,86.1878433227539
2008-12-11,86.1878433227539
2008-12-12,85.9115982055664
2008-12-15,85.9115982055664
2008-12-16,96.6850814819336
2008-12-17,96.6850814819336
2008-12-18,84.80663299560547
2008-12-19,96.6850814819336
2008-12-22,95.30386352539062
2008-12-23,96.6850814819336
2008-12-24,96.6850814819336
2008-12-26,85.63536071777344
2008-12-29,92.54143524169922
2008-12-30,85.63536071777344
2008-12-31,82.32044219970703
2009-01-02,88.39778900146484
2009-01-05,80.93922424316406
2009-01-06,81.49171447753906
2009-01-07,81.49171447753906
2009-01-08,82.8729248046875
2009-01-09,82.8729248046875
2009-01-12,82.8729248046875
2009-01-13,95.30386352539062
2009-01-14,88.39778900146484
2009-01-15,89.77900695800781
2009-01-16,82.8729248046875
2009-01-20,82.8729248046875
2009-01-21,82.8729248046875
2009-01-22,72.09944915771484
2009-01-23,82.59668731689453
2009-01-26,82.8729248046875
2009-01-27,69.3370132446289
2009-01-28,82.32044219970703
2009-01-29,75.96685028076172
2009-01-30,81.49171447753906
2009-02-02,81.49171447753906
2009-02-03,81.49171447753906
2009-02-04,90.60773468017578
2009-02-05,78.72927856445312
2009-02-06,78.72927856445312
2009-02-09,78.72927856445312
2009-02-10,78.72927856445312
2009-02-11,78.72927856445312
2009-02-12,82.8729248046875
2009-02-13,82.8729248046875
2009-02-17,82.8729248046875
2009-02-18,85.35911560058594
2009-02-19,90.60773468017578
2009-02-20,79.00552368164062
2009-02-23,78.72927856445312
2009-02-24,77.34806823730469
2009-02-25,75.13812255859375
2009-02-26,81.49171447753906
2009-02-27,81.76795959472656
2009-03-02,75.96685028076172
2009-03-03,82.59668731689453
2009-03-04,70.1657485961914
2009-03-05,70.1657485961914
2009-03-06,66.29833984375
2009-03-09,58.28729248046875
2009-03-10,55.80110549926758
2009-03-11,56.62983322143555
2009-03-12,65.74585723876953
2009-03-13,65.74585723876953
2009-03-16,70.1657485961914
2009-03-17,73.20442199707031
2009-03-18,73.75690460205078
2009-03-19,75.96685028076172
2009-03-20,69.3370132446289
2009-03-23,70.44198608398438
2009-03-24,70.44198608398438
2009-03-25,76.24309539794922
2009-03-26,70.44198608398438
2009-03-27,70.44198608398438
2009-03-30,70.44198608398438
2009-03-31,80.1104965209961
2009-04-01,80.1104965209961
2009-04-02,84.25414276123047
2009-04-03,90.88397979736328
2009-04-06,92.81768035888672
2009-04-07,86.7403335571289
2009-04-08,69.6132583618164
2009-04-09,69.6132583618164
2009-04-13,80.3867416381836
2009-04-14,92.26519012451172
2009-04-15,88.39778900146484
2009-04-16,89.77900695800781
2009-04-17,89.77900695800781
2009-04-20,89.77900695800781
2009-04-21,88.39778900146484
2009-04-22,89.77900695800781
2009-04-23,74.86187744140625
2009-04-24,89.77900695800781
2009-04-27,89.77900695800781
2009-04-28,88.39778900146484
2009-04-29,89.77900695800781
2009-04-30,89.77900695800781
2009-05-01,89.50276184082031
2009-05-04,88.95027923583984
2009-05-05,89.77900695800781
2009-05-06,79.00552368164062
2009-05-07,82.8729248046875
2009-05-08,70.99447631835938
2009-05-11,64.64088439941406
2009-05-12,66.29833984375
2009-05-13,69.06077575683594
2009-05-14,69.06077575683594
2009-05-15,69.06077575683594
2009-05-18,67.67955780029297
2009-05-19,70.44198608398438
2009-05-20,70.1657485961914
2009-05-21,75.96685028076172
2009-05-22,75.96685028076172
2009-05-26,77.90055084228516
2009-05-27,78.72927856445312
2009-05-28,78.72927856445312
2009-05-29,78.72927856445312
2009-06-01,78.72927856445312
2009-06-02,78.72927856445312
2009-06-03,81.21546936035156
2009-06-04,70.99447631835938
2009-06-05,70.99447631835938
2009-06-08,75.96685028076172
2009-06-09,75.96685028076172
2009-06-10,75.96685028076172
2009-06-11,77.34806823730469
2009-06-12,84.25414276123047
2009-06-15,86.1878433227539
2009-06-16,81.76795959472656
2009-06-17,82.8729248046875
2009-06-18,82.8729248046875
2009-06-19,82.8729248046875
2009-06-22,82.8729248046875
2009-06-23,76.24309539794922
2009-06-24,71.82320404052734
2009-06-25,71.82320404052734
2009-06-26,75.96685028076172
2009-06-29,75.69060516357422
2009-06-30,80.6629867553711
2009-07-01,80.6629867553711
2009-07-02,75.96685028076172
2009-07-06,75.96685028076172
2009-07-07,75.96685028076172
2009-07-08,75.96685028076172
2009-07-09,75.96685028076172
2009-07-10,75.96685028076172
2009-07-13,75.96685028076172
2009-07-14,75.96685028076172
2009-07-15,75.96685028076172
2009-07-16,75.96685028076172
2009-07-17,75.96685028076172
2009-07-20,62.15469741821289
2009-07-21,64.91712951660156
2009-07-22,61.04972457885742
2009-07-23,69.06077575683594
2009-07-24,63.812156677246094
2009-07-27,63.812156677246094
2009-07-28,65.19336700439453
2009-07-29,65.19336700439453
2009-07-30,65.19336700439453
2009-07-31,61.325965881347656
2009-08-03,64.36463928222656
2009-08-04,64.36463928222656
2009-08-05,64.36463928222656
2009-08-06,61.325965881347656
2009-08-07,69.6132583618164
2009-08-10,74.58563232421875
2009-08-11,74.58563232421875
2009-08-12,80.1104965209961
2009-08-13,82.04419708251953
2009-08-14,82.04419708251953
2009-08-17,75.13812255859375
2009-08-18,77.34806823730469
2009-08-19,75.13812255859375
2009-08-20,78.72927856445312
2009-08-21,77.34806823730469
2009-08-24,75.13812255859375
2009-08-25,75.13812255859375
2009-08-26,75.13812255859375
2009-08-27,69.8895034790039
2009-08-28,74.86187744140625
2009-08-31,75.96685028076172
2009-09-01,71.82320404052734
2009-09-02,73.20442199707031
2009-09-03,74.58563232421875
2009-09-04,67.67955780029297
2009-09-08,67.67955780029297
2009-09-09,66.29833984375
2009-09-10,71.27072143554688
2009-09-11,71.27072143554688
2009-09-14,71.27072143554688
2009-09-15,71.27072143554688
2009-09-16,66.5745849609375
2009-09-17,74.30939483642578
2009-09-18,74.30939483642578
2009-09-21,68.23204040527344
2009-09-22,64.0884017944336
2009-09-23,64.0884017944336
2009-09-24,63.25967025756836
2009-09-25,69.06077575683594
2009-09-28,63.535911560058594
2009-09-29,73.20442199707031
2009-09-30,73.20442199707031
2009-10-01,64.64088439941406
2009-10-02,62.707183837890625
2009-10-05,61.04972457885742
2009-10-06,64.0884017944336
2009-10-07,70.71823120117188
2009-10-08,61.04972457885742
2009-10-09,70.44198608398438
2009-10-12,70.44198608398438
2009-10-13,71.27072143554688
2009-10-14,70.44198608398438
2009-10-15,64.91712951660156
2009-10-16,67.67955780029297
2009-10-19,69.06077575683594
2009-10-20,64.91712951660156
2009-10-21,61.87845230102539
2009-10-22,61.87845230102539
2009-10-23,61.04972457885742
2009-10-26,59.39226531982422
2009-10-27,59.39226531982422
2009-10-28,59.39226531982422
2009-10-29,57.45856475830078
2009-10-30,55.52486038208008
2009-11-02,54.419891357421875
2009-11-03,51.10497283935547
2009-11-04,49.723758697509766
2009-11-05,48.3425407409668
2009-11-06,48.3425407409668
2009-11-09,46.961326599121094
2009-11-10,41.43646240234375
2009-11-11,42.81768035888672
2009-11-12,37.292816162109375
2009-11-13,37.292816162109375
2009-11-16,38.397789001464844
2009-11-17,35.91160202026367
2009-11-18,32.872928619384766
2009-11-19,46.132598876953125
2009-11-20,45.580108642578125
2009-11-23,38.397789001464844
2009-11-24,41.43646240234375
2009-11-25,45.30386734008789
2009-11-27,45.30386734008789
2009-11-30,39.22652053833008
2009-12-01,39.22652053833008
2009-12-02,39.22652053833008
2009-12-03,38.12154769897461
2009-12-04,38.12154769897461
2009-12-07,35.91160202026367
2009-12-08,35.91160202026367
2009-12-09,35.91160202026367
2009-12-10,36.464088439941406
2009-12-11,35.91160202026367
2009-12-14,35.91160202026367
2009-12-15,36.74032974243164
2009-12-16,38.12154769897461
2009-12-17,41.43646240234375
2009-12-18,42.54143524169922
2009-12-21,42.54143524169922
2009-12-22,40.05524826049805
2009-12-23,40.05524826049805
2009-12-24,40.05524826049805
2009-12-28,40.05524826049805
2009-12-29,36.74032974243164
2009-12-30,39.77900695800781
2009-12-31,41.43646240234375
2010-01-04,38.674034118652344
2010-01-05,44.19889450073242
2010-01-06,44.19889450073242
2010-01-07,43.37016677856445
2010-01-08,44.19889450073242
2010-01-11,45.580108642578125
2010-01-12,44.19889450073242
2010-01-13,47.51381301879883
2010-01-14,47.51381301879883
2010-01-15,47.51381301879883
2010-01-19,47.51381301879883
2010-01-20,41.71270751953125
2010-01-21,41.43646240234375
2010-01-22,38.397789001464844
2010-01-25,35.35911560058594
2010-01-26,37.292816162109375
2010-01-27,37.292816162109375
2010-01-28,40.05524826049805
2010-01-29,40.05524826049805
2010-02-01,40.88397979736328
2010-02-02,38.12154769897461
2010-02-03,38.12154769897461
2010-02-04,37.292816162109375
2010-02-05,38.397789001464844
2010-02-08,37.292816162109375
2010-02-09,35.35911560058594
2010-02-10,35.35911560058594
2010-02-11,35.35911560058594
2010-02-12,35.35911560058594
2010-02-16,33.149169921875
2010-02-17,34.25414276123047
2010-02-18,32.32044219970703
2010-02-19,31.767955780029297
2010-02-22,32.0442008972168
2010-02-23,32.0442008972168
2010-02-24,32.0442008972168
2010-02-25,30.662982940673828
2010-02-26,30.662982940673828
2010-03-01,28.72928237915039
2010-03-02,30.38673973083496
2010-03-03,29.55801010131836
2010-03-04,29.55801010131836
2010-03-05,26.519336700439453
2010-03-08,26.79557991027832
2010-03-09,27.624309539794922
2010-03-10,28.453039169311523
2010-03-11,28.72928237915039
2010-03-12,26.79557991027832
