,CARE
2015-04-20,12.800000190734863
2015-04-21,12.75
2015-04-22,12.649999618530273
2015-04-23,12.460000038146973
2015-04-24,12.5
2015-04-27,12.600000381469727
2015-04-28,12.600000381469727
2015-04-29,12.350000381469727
2015-04-30,12.5
2015-05-01,12.5
2015-05-04,12.5
2015-05-05,12.399999618530273
2015-05-06,12.399999618530273
2015-05-07,12.6899995803833
2015-05-08,12.6899995803833
2015-05-11,12.5
2015-05-12,12.5
2015-05-13,12.600000381469727
2015-05-14,12.600000381469727
2015-05-15,12.600000381469727
2015-05-18,12.600000381469727
2015-05-19,12.600000381469727
2015-05-20,12.5
2015-05-21,12.600000381469727
2015-05-22,12.600000381469727
2015-05-26,12.5
2015-05-27,12.460000038146973
2015-05-28,12.5
2015-05-29,12.5
2015-06-01,12.5
2015-06-02,12.649999618530273
2015-06-03,12.649999618530273
2015-06-04,12.699999809265137
2015-06-05,12.600000381469727
2015-06-08,12.520000457763672
2015-06-09,12.699999809265137
2015-06-10,12.699999809265137
2015-06-11,12.699999809265137
2015-06-12,12.649999618530273
2015-06-15,12.550000190734863
2015-06-16,12.5
2015-06-17,12.5
2015-06-18,12.550000190734863
2015-06-19,12.5
2015-06-22,12.449999809265137
2015-06-23,12.460000038146973
2015-06-24,12.460000038146973
2015-06-25,12.5
2015-06-26,12.539999961853027
2015-06-29,12.5
2015-06-30,12.600000381469727
2015-07-01,12.800000190734863
2015-07-02,12.5
2015-07-06,12.699999809265137
2015-07-07,12.649999618530273
2015-07-08,12.649999618530273
2015-07-09,12.5
2015-07-10,12.260000228881836
2015-07-13,12.5
2015-07-14,12.550000190734863
2015-07-15,12.5
2015-07-16,12.550000190734863
2015-07-17,12.550000190734863
2015-07-20,12.5
2015-07-21,12.550000190734863
2015-07-22,12.649999618530273
2015-07-23,12.550000190734863
2015-07-24,12.5
2015-07-27,12.5
2015-07-28,12.550000190734863
2015-07-29,12.550000190734863
2015-07-30,12.5
2015-07-31,12.600000381469727
2015-08-03,12.600000381469727
2015-08-04,12.649999618530273
2015-08-05,12.800000190734863
2015-08-06,12.800000190734863
2015-08-07,12.699999809265137
2015-08-10,12.699999809265137
2015-08-11,12.699999809265137
2015-08-12,12.630000114440918
2015-08-13,12.630000114440918
2015-08-14,12.630000114440918
2015-08-17,12.699999809265137
2015-08-18,12.619999885559082
2015-08-19,12.649999618530273
2015-08-20,12.600000381469727
2015-08-21,12.579999923706055
2015-08-24,12.449999809265137
2015-08-25,12.399999618530273
2015-08-26,12.359999656677246
2015-08-27,12.600000381469727
2015-08-28,12.75
2015-08-31,12.40999984741211
2015-09-01,12.300000190734863
2015-09-02,12.359999656677246
2015-09-03,12.399999618530273
2015-09-04,12.399999618530273
2015-09-08,12.699999809265137
2015-09-09,12.5
2015-09-10,12.600000381469727
2015-09-11,12.550000190734863
2015-09-14,12.550000190734863
2015-09-15,12.550000190734863
2015-09-16,12.399999618530273
2015-09-17,12.399999618530273
2015-09-18,12.399999618530273
2015-09-21,12.449999809265137
2015-09-22,12.600000381469727
2015-09-23,12.649999618530273
2015-09-24,12.649999618530273
2015-09-25,12.649999618530273
2015-09-28,12.640000343322754
2015-09-29,12.550000190734863
2015-09-30,12.600000381469727
2015-10-01,12.680000305175781
2015-10-02,12.600000381469727
2015-10-05,12.600000381469727
2015-10-06,12.600000381469727
2015-10-07,12.640000343322754
2015-10-08,12.699999809265137
2015-10-09,12.649999618530273
2015-10-12,12.470000267028809
2015-10-13,12.5
2015-10-14,12.510000228881836
2015-10-15,12.5600004196167
2015-10-16,12.5600004196167
2015-10-19,12.600000381469727
2015-10-20,12.600000381469727
2015-10-21,12.75
2015-10-22,12.75
2015-10-23,12.5
2015-10-26,12.649999618530273
2015-10-27,12.600000381469727
2015-10-28,12.640000343322754
2015-10-29,12.600000381469727
2015-10-30,12.649999618530273
2015-11-02,12.550000190734863
2015-11-03,12.75
2015-11-04,12.699999809265137
2015-11-05,12.800000190734863
2015-11-06,13.0
2015-11-09,12.899999618530273
2015-11-10,13.0
2015-11-11,12.949999809265137
2015-11-12,13.0
2015-11-13,13.25
2015-11-16,13.0
2015-11-17,12.989999771118164
2015-11-18,13.0
2015-11-19,12.899999618530273
2015-11-20,13.300000190734863
2015-11-23,13.300000190734863
2015-11-24,13.300000190734863
2015-11-25,13.199999809265137
2015-11-27,13.199999809265137
2015-11-30,13.350000381469727
2015-12-01,13.350000381469727
2015-12-02,13.300000190734863
2015-12-03,13.050000190734863
2015-12-04,13.300000190734863
2015-12-07,13.399999618530273
2015-12-08,13.399999618530273
2015-12-09,13.300000190734863
2015-12-10,13.350000381469727
2015-12-11,13.399999618530273
2015-12-14,13.300000190734863
2015-12-15,13.25
2015-12-16,13.25
2015-12-17,13.199999809265137
2015-12-18,13.449999809265137
2015-12-21,13.350000381469727
2015-12-22,13.300000190734863
2015-12-23,13.300000190734863
2015-12-24,13.300000190734863
2015-12-28,13.399999618530273
2015-12-29,13.399999618530273
2015-12-30,13.399999618530273
2015-12-31,13.5
2016-01-04,13.25
2016-01-05,13.350000381469727
2016-01-06,13.270000457763672
2016-01-07,13.449999809265137
2016-01-08,13.489999771118164
2016-01-11,13.510000228881836
2016-01-12,13.550000190734863
2016-01-13,13.5
2016-01-14,13.600000381469727
2016-01-15,13.600000381469727
2016-01-19,13.399999618530273
2016-01-20,13.350000381469727
2016-01-21,13.350000381469727
2016-01-22,13.40999984741211
2016-01-25,13.600000381469727
2016-01-26,13.5
2016-01-27,13.600000381469727
2016-01-28,13.600000381469727
2016-01-29,13.649999618530273
2016-02-01,13.5
2016-02-02,13.449999809265137
2016-02-03,13.449999809265137
2016-02-04,13.5
2016-02-05,13.449999809265137
2016-02-08,13.300000190734863
2016-02-09,13.25
2016-02-10,13.25
2016-02-11,13.25
2016-02-12,13.25
2016-02-16,13.399999618530273
2016-02-17,13.449999809265137
2016-02-18,13.399999618530273
2016-02-19,13.399999618530273
2016-02-22,13.449999809265137
2016-02-23,13.449999809265137
2016-02-24,13.470000267028809
2016-02-25,13.300000190734863
2016-02-26,13.3100004196167
2016-02-29,13.399999618530273
2016-03-01,13.399999618530273
2016-03-02,13.399999618530273
2016-03-03,13.4399995803833
2016-03-04,13.399999618530273
2016-03-07,13.399999618530273
2016-03-08,13.399999618530273
2016-03-09,13.359999656677246
2016-03-10,13.399999618530273
2016-03-11,13.40999984741211
2016-03-14,13.5
2016-03-15,13.449999809265137
2016-03-16,13.449999809265137
2016-03-17,13.460000038146973
2016-03-18,13.399999618530273
2016-03-21,13.5
2016-03-22,13.5
2016-03-23,13.40999984741211
2016-03-24,13.449999809265137
2016-03-28,13.449999809265137
2016-03-29,13.489999771118164
2016-03-30,13.449999809265137
2016-03-31,13.649999618530273
2016-04-01,13.149999618530273
2016-04-04,13.3100004196167
2016-04-05,13.300000190734863
2016-04-06,13.300000190734863
2016-04-07,13.300000190734863
2016-04-08,13.199999809265137
2016-04-11,13.149999618530273
2016-04-12,13.010000228881836
2016-04-13,13.149999618530273
2016-04-14,13.050000190734863
2016-04-15,13.0
2016-04-18,12.899999618530273
2016-04-19,13.100000381469727
2016-04-20,13.0600004196167
2016-04-21,12.949999809265137
2016-04-22,12.84000015258789
2016-04-25,12.949999809265137
2016-04-26,13.0
2016-04-27,13.0
2016-04-28,12.90999984741211
2016-04-29,12.899999618530273
2016-05-02,12.899999618530273
2016-05-03,12.75
2016-05-04,12.75
2016-05-05,12.550000190734863
2016-05-06,12.699999809265137
2016-05-09,12.600000381469727
2016-05-10,12.6899995803833
2016-05-11,12.699999809265137
2016-05-12,12.75
2016-05-13,12.699999809265137
2016-05-16,12.699999809265137
2016-05-17,12.649999618530273
2016-05-18,12.699999809265137
2016-05-19,12.75
2016-05-20,12.649999618530273
2016-05-23,12.600000381469727
2016-05-24,12.680000305175781
2016-05-25,12.600000381469727
2016-05-26,12.529999732971191
2016-05-27,12.600000381469727
2016-05-31,12.520000457763672
2016-06-01,12.520000457763672
2016-06-02,12.65999984741211
2016-06-03,12.680000305175781
2016-06-06,12.680000305175781
2016-06-07,12.680000305175781
2016-06-08,12.680000305175781
2016-06-09,12.680000305175781
2016-06-10,12.6899995803833
2016-06-13,12.6899995803833
2016-06-14,12.6899995803833
2016-06-15,12.699999809265137
2016-06-16,12.600000381469727
2016-06-17,12.600000381469727
2016-06-20,12.699999809265137
2016-06-21,12.600000381469727
2016-06-22,12.600000381469727
2016-06-23,12.649999618530273
2016-06-24,12.550000190734863
2016-06-27,12.520000457763672
2016-06-28,12.520000457763672
2016-06-29,12.600000381469727
2016-06-30,12.649999618530273
2016-07-01,12.520000457763672
2016-07-05,12.520000457763672
2016-07-06,12.600000381469727
2016-07-07,12.600000381469727
2016-07-08,12.520000457763672
2016-07-11,12.600000381469727
2016-07-12,12.649999618530273
2016-07-13,12.649999618530273
2016-07-14,12.800000190734863
2016-07-15,12.630000114440918
2016-07-18,12.630000114440918
2016-07-19,12.6899995803833
2016-07-20,12.6899995803833
2016-07-21,12.699999809265137
2016-07-22,12.75
2016-07-25,13.25
2016-07-26,13.319999694824219
2016-07-27,14.050000190734863
2016-07-28,13.84000015258789
2016-07-29,13.75
2016-08-01,13.649999618530273
2016-08-02,13.75
2016-08-03,13.800000190734863
2016-08-04,13.75
2016-08-05,13.420000076293945
2016-08-08,13.319999694824219
2016-08-09,13.34000015258789
2016-08-10,13.399999618530273
2016-08-11,13.300000190734863
2016-08-12,13.25
2016-08-15,13.199999809265137
2016-08-16,13.300000190734863
2016-08-17,13.329999923706055
2016-08-18,13.300000190734863
2016-08-19,13.399999618530273
2016-08-22,13.449999809265137
2016-08-23,13.319999694824219
2016-08-24,13.5
2016-08-25,13.5
2016-08-26,13.550000190734863
2016-08-29,13.800000190734863
2016-08-30,13.949999809265137
2016-08-31,13.920000076293945
2016-09-01,13.920000076293945
2016-09-02,13.989999771118164
2016-09-06,13.800000190734863
2016-09-07,13.699999809265137
2016-09-08,13.770000457763672
2016-09-09,13.779999732971191
2016-09-12,13.609999656677246
2016-09-13,13.529999732971191
2016-09-14,13.420000076293945
2016-09-15,13.449999809265137
2016-09-16,13.350000381469727
2016-09-19,13.350000381469727
2016-09-20,13.350000381469727
2016-09-21,13.319999694824219
2016-09-22,13.319999694824219
2016-09-23,13.279999732971191
2016-09-26,13.130000114440918
2016-09-27,13.029999732971191
2016-09-28,13.050000190734863
2016-09-29,13.020000457763672
2016-09-30,13.149999618530273
2016-10-03,13.149999618530273
2016-10-04,13.300000190734863
2016-10-05,13.100000381469727
2016-10-06,13.350000381469727
2016-10-07,13.399999618530273
2016-10-10,13.350000381469727
2016-10-11,13.300000190734863
2016-10-12,13.300000190734863
2016-10-13,13.199999809265137
2016-10-14,13.079999923706055
2016-10-17,13.079999923706055
2016-10-18,13.130000114440918
2016-10-19,13.100000381469727
2016-10-20,12.720000267028809
2016-10-21,12.199999809265137
2016-10-24,12.239999771118164
2016-10-25,12.109999656677246
2016-10-26,12.029999732971191
2016-10-27,11.989999771118164
2016-10-28,12.050000190734863
2016-10-31,12.180000305175781
2016-11-01,12.25
2016-11-02,12.350000381469727
2016-11-03,12.449999809265137
2016-11-04,12.449999809265137
2016-11-07,12.350000381469727
2016-11-08,12.329999923706055
2016-11-09,12.390000343322754
2016-11-10,12.75
2016-11-11,12.550000190734863
2016-11-14,12.75
2016-11-15,13.0
2016-11-16,13.0
2016-11-17,12.800000190734863
2016-11-18,12.949999809265137
2016-11-21,12.75
2016-11-22,12.989999771118164
2016-11-23,12.729999542236328
2016-11-25,12.770000457763672
2016-11-28,12.779999732971191
2016-11-29,13.25
2016-11-30,13.100000381469727
2016-12-01,13.100000381469727
2016-12-02,13.050000190734863
2016-12-05,13.0600004196167
2016-12-06,13.149999618530273
2016-12-07,13.149999618530273
2016-12-08,13.300000190734863
2016-12-09,13.270000457763672
2016-12-12,13.199999809265137
2016-12-13,13.100000381469727
2016-12-14,13.140000343322754
2016-12-15,13.25
2016-12-16,13.020000457763672
2016-12-19,13.0
2016-12-20,13.0
2016-12-21,13.0
2016-12-22,13.0
2016-12-23,13.010000228881836
2016-12-27,13.109999656677246
2016-12-28,13.300000190734863
2016-12-29,13.0600004196167
2016-12-30,13.289999961853027
2017-01-03,13.199999809265137
2017-01-04,13.199999809265137
2017-01-05,13.25
2017-01-06,13.25
2017-01-09,13.350000381469727
2017-01-10,13.300000190734863
2017-01-11,13.600000381469727
2017-01-12,14.600000381469727
2017-01-13,14.850000381469727
2017-01-17,15.020000457763672
2017-01-18,15.140000343322754
2017-01-19,15.289999961853027
2017-01-20,15.399999618530273
2017-01-23,15.399999618530273
2017-01-24,15.420000076293945
2017-01-25,15.449999809265137
2017-01-26,15.359999656677246
2017-01-27,15.550000190734863
2017-01-30,15.600000381469727
2017-01-31,15.430000305175781
2017-02-01,15.449999809265137
2017-02-02,15.600000381469727
2017-02-03,15.59000015258789
2017-02-06,15.399999618530273
2017-02-07,15.600000381469727
2017-02-08,15.449999809265137
2017-02-09,15.449999809265137
2017-02-10,15.75
2017-02-13,15.75
2017-02-14,15.760000228881836
2017-02-15,15.699999809265137
2017-02-16,15.729999542236328
2017-02-17,15.600000381469727
2017-02-21,15.699999809265137
2017-02-22,15.5
2017-02-23,15.600000381469727
2017-02-24,15.6899995803833
2017-02-27,15.729999542236328
2017-02-28,15.649999618530273
2017-03-01,15.680000305175781
2017-03-02,15.6899995803833
2017-03-03,15.649999618530273
2017-03-06,15.609999656677246
2017-03-07,15.350000381469727
2017-03-08,15.3100004196167
2017-03-09,15.350000381469727
2017-03-10,15.399999618530273
2017-03-13,15.489999771118164
2017-03-14,15.5
2017-03-15,15.399999618530273
2017-03-16,15.489999771118164
2017-03-17,15.5
2017-03-20,15.300000190734863
2017-03-21,15.350000381469727
2017-03-22,15.399999618530273
2017-03-23,15.350000381469727
2017-03-24,15.350000381469727
2017-03-27,15.25
2017-03-28,15.300000190734863
2017-03-29,15.199999809265137
2017-03-30,15.350000381469727
2017-03-31,16.899999618530273
2017-04-03,16.700000762939453
2017-04-04,16.549999237060547
2017-04-05,16.600000381469727
2017-04-06,16.65999984741211
2017-04-07,17.0
2017-04-10,17.149999618530273
2017-04-11,17.200000762939453
2017-04-12,17.200000762939453
2017-04-13,17.299999237060547
2017-04-17,17.149999618530273
2017-04-18,17.25
2017-04-19,17.190000534057617
2017-04-20,17.18000030517578
2017-04-21,17.110000610351562
2017-04-24,17.200000762939453
2017-04-25,17.09000015258789
2017-04-26,17.010000228881836
2017-04-27,16.899999618530273
2017-04-28,16.899999618530273
2017-05-01,16.8700008392334
2017-05-02,16.75
2017-05-03,16.75
2017-05-04,16.760000228881836
2017-05-05,16.75
2017-05-08,16.700000762939453
2017-05-09,16.75
2017-05-10,16.75
2017-05-11,16.600000381469727
2017-05-12,16.600000381469727
2017-05-15,16.25
2017-05-16,15.600000381469727
2017-05-17,15.800000190734863
2017-05-18,15.600000381469727
2017-05-19,15.600000381469727
2017-05-22,15.600000381469727
2017-05-23,15.699999809265137
2017-05-24,15.75
2017-05-25,15.75
2017-05-26,15.699999809265137
2017-05-30,15.199999809265137
2017-05-31,15.130000114440918
2017-06-01,15.0600004196167
2017-06-02,15.149999618530273
2017-06-05,15.109999656677246
2017-06-06,15.119999885559082
2017-06-07,15.100000381469727
2017-06-08,15.149999618530273
2017-06-09,15.300000190734863
2017-06-12,15.3100004196167
2017-06-13,15.420000076293945
2017-06-14,15.479999542236328
2017-06-15,15.449999809265137
2017-06-16,15.550000190734863
2017-06-19,15.539999961853027
2017-06-20,15.479999542236328
2017-06-21,15.479999542236328
2017-06-22,15.529999732971191
2017-06-23,15.5
2017-06-26,15.5
2017-06-27,15.5
2017-06-28,15.5
2017-06-29,15.510000228881836
2017-06-30,15.5
2017-07-03,15.5
2017-07-05,15.5
2017-07-06,15.550000190734863
2017-07-07,15.569999694824219
2017-07-10,15.5
2017-07-11,15.600000381469727
2017-07-12,15.649999618530273
2017-07-13,15.699999809265137
2017-07-14,15.600000381469727
2017-07-17,15.600000381469727
2017-07-18,15.5
2017-07-19,15.550000190734863
2017-07-20,15.550000190734863
2017-07-21,15.600000381469727
2017-07-24,15.550000190734863
2017-07-25,15.579999923706055
2017-07-26,15.600000381469727
2017-07-27,15.75
2017-07-28,15.869999885559082
2017-07-31,16.0
2017-08-01,16.0
2017-08-02,16.010000228881836
2017-08-03,16.0
2017-08-04,16.100000381469727
2017-08-07,16.100000381469727
2017-08-08,16.299999237060547
2017-08-09,16.270000457763672
2017-08-10,16.25
2017-08-11,16.280000686645508
2017-08-14,16.549999237060547
2017-08-15,16.649999618530273
2017-08-16,16.75
2017-08-17,16.75
2017-08-18,16.75
2017-08-21,16.799999237060547
2017-08-22,17.0
2017-08-23,16.899999618530273
2017-08-24,16.899999618530273
2017-08-25,16.950000762939453
2017-08-28,17.399999618530273
2017-08-29,17.649999618530273
2017-08-30,17.969999313354492
2017-08-31,18.0
2017-09-01,17.899999618530273
2017-09-05,17.799999237060547
2017-09-06,17.75
2017-09-07,17.649999618530273
2017-09-08,17.5
2017-09-11,17.389999389648438
2017-09-12,17.079999923706055
2017-09-13,17.0
2017-09-14,16.950000762939453
2017-09-15,17.200000762939453
2017-09-18,17.299999237060547
2017-09-19,17.329999923706055
2017-09-20,17.200000762939453
2017-09-21,17.100000381469727
2017-09-22,17.030000686645508
2017-09-25,16.799999237060547
2017-09-26,17.0
2017-09-27,16.959999084472656
2017-09-28,16.969999313354492
2017-09-29,17.049999237060547
2017-10-02,16.899999618530273
2017-10-03,16.899999618530273
2017-10-04,16.8700008392334
2017-10-05,17.0
2017-10-06,17.100000381469727
2017-10-09,17.0
2017-10-10,16.950000762939453
2017-10-11,16.799999237060547
2017-10-12,16.700000762939453
2017-10-13,16.75
2017-10-16,16.780000686645508
2017-10-17,16.799999237060547
2017-10-18,16.75
2017-10-19,16.75
2017-10-20,16.790000915527344
2017-10-23,16.799999237060547
2017-10-24,16.809999465942383
2017-10-25,16.799999237060547
2017-10-26,16.649999618530273
2017-10-27,16.5
2017-10-30,16.450000762939453
2017-10-31,16.450000762939453
2017-11-01,16.549999237060547
2017-11-02,16.600000381469727
2017-11-03,16.799999237060547
2017-11-06,16.850000381469727
2017-11-07,16.860000610351562
2017-11-08,16.850000381469727
2017-11-09,16.860000610351562
2017-11-10,16.850000381469727
2017-11-13,16.8700008392334
2017-11-14,17.1200008392334
2017-11-15,16.90999984741211
2017-11-16,16.90999984741211
2017-11-17,16.860000610351562
2017-11-20,16.8700008392334
2017-11-21,16.8700008392334
2017-11-22,16.860000610351562
2017-11-24,16.860000610351562
2017-11-27,16.8700008392334
2017-11-28,16.850000381469727
2017-11-29,16.799999237060547
2017-11-30,17.399999618530273
2017-12-01,17.5
2017-12-04,17.0
2017-12-05,17.110000610351562
2017-12-06,17.049999237060547
2017-12-07,17.25
2017-12-08,17.25
2017-12-11,17.200000762939453
2017-12-12,17.15999984741211
2017-12-13,17.049999237060547
2017-12-14,17.149999618530273
2017-12-15,17.100000381469727
2017-12-18,17.049999237060547
2017-12-19,17.1200008392334
2017-12-20,17.100000381469727
2017-12-21,17.200000762939453
2017-12-22,17.25
2017-12-26,17.25
2017-12-27,17.290000915527344
2017-12-28,17.389999389648438
2017-12-29,17.549999237060547
2018-01-02,17.25
2018-01-03,17.270000457763672
2018-01-04,17.299999237060547
2018-01-05,17.299999237060547
2018-01-08,17.260000228881836
2018-01-09,17.350000381469727
2018-01-10,17.350000381469727
2018-01-11,17.299999237060547
2018-01-12,17.350000381469727
2018-01-16,17.350000381469727
2018-01-17,17.399999618530273
2018-01-18,17.399999618530273
2018-01-19,17.450000762939453
2018-01-22,17.5
2018-01-23,17.530000686645508
2018-01-24,17.530000686645508
2018-01-25,17.5
2018-01-26,17.540000915527344
2018-01-29,17.579999923706055
2018-01-30,17.600000381469727
2018-01-31,17.600000381469727
2018-02-01,17.649999618530273
2018-02-02,17.649999618530273
2018-02-05,17.5
2018-02-06,17.600000381469727
2018-02-07,17.549999237060547
2018-02-08,17.299999237060547
2018-02-09,17.399999618530273
2018-02-12,17.5
2018-02-13,17.5
2018-02-14,17.399999618530273
2018-02-15,17.5
2018-02-16,17.299999237060547
2018-02-20,16.670000076293945
2018-02-21,16.700000762939453
2018-02-22,16.690000534057617
2018-02-23,16.65999984741211
2018-02-26,16.6200008392334
2018-02-27,16.700000762939453
2018-02-28,16.850000381469727
2018-03-01,16.989999771118164
2018-03-02,17.0
2018-03-05,17.030000686645508
2018-03-06,17.139999389648438
2018-03-07,17.149999618530273
2018-03-08,17.15999984741211
2018-03-09,17.25
2018-03-12,17.15999984741211
2018-03-13,17.25
2018-03-14,17.260000228881836
2018-03-15,17.350000381469727
2018-03-16,17.299999237060547
2018-03-19,17.25
2018-03-20,17.280000686645508
2018-03-21,17.25
2018-03-22,17.200000762939453
2018-03-23,17.100000381469727
2018-03-26,17.049999237060547
2018-03-27,17.079999923706055
2018-03-28,17.0
2018-03-29,17.049999237060547
2018-04-02,17.0
2018-04-03,17.0
2018-04-04,17.0
2018-04-05,17.0
2018-04-06,17.0
2018-04-09,17.0
2018-04-10,17.0
2018-04-11,16.899999618530273
2018-04-12,16.979999542236328
2018-04-13,16.950000762939453
2018-04-16,16.899999618530273
2018-04-17,16.950000762939453
2018-04-18,17.049999237060547
2018-04-19,17.049999237060547
2018-04-20,17.010000228881836
2018-04-23,17.0
2018-04-24,17.010000228881836
2018-04-25,17.049999237060547
2018-04-26,17.350000381469727
2018-04-27,17.399999618530273
2018-04-30,17.520000457763672
2018-05-01,17.420000076293945
2018-05-02,17.450000762939453
2018-05-03,17.399999618530273
2018-05-04,17.5
2018-05-07,17.56999969482422
2018-05-08,17.510000228881836
2018-05-09,17.549999237060547
2018-05-10,17.56999969482422
2018-05-11,17.450000762939453
2018-05-14,17.5
2018-05-15,17.520000457763672
2018-05-16,17.5
2018-05-17,17.5
2018-05-18,17.530000686645508
2018-05-21,17.5
2018-05-22,17.5
2018-05-23,17.5
2018-05-24,17.450000762939453
2018-05-25,17.549999237060547
2018-05-29,17.350000381469727
2018-05-30,17.489999771118164
2018-05-31,17.5
2018-06-01,17.520000457763672
2018-06-04,17.549999237060547
2018-06-05,17.450000762939453
2018-06-06,17.450000762939453
2018-06-07,17.610000610351562
2018-06-08,17.610000610351562
2018-06-11,17.600000381469727
2018-06-12,17.59000015258789
2018-06-13,17.600000381469727
2018-06-14,17.579999923706055
2018-06-15,17.479999542236328
2018-06-18,17.440000534057617
2018-06-19,17.399999618530273
2018-06-20,17.649999618530273
2018-06-21,17.709999084472656
2018-06-22,17.989999771118164
2018-06-25,17.979999542236328
2018-06-26,17.899999618530273
2018-06-27,18.0
2018-06-28,18.049999237060547
2018-06-29,17.959999084472656
2018-07-02,18.309999465942383
2018-07-03,18.100000381469727
2018-07-05,18.100000381469727
2018-07-06,18.100000381469727
2018-07-09,18.25
2018-07-10,18.299999237060547
2018-07-11,18.200000762939453
2018-07-12,18.68000030517578
2018-07-13,18.5
2018-07-16,18.5
2018-07-17,18.600000381469727
2018-07-18,18.780000686645508
2018-07-19,18.700000762939453
2018-07-20,18.549999237060547
2018-07-23,18.5
2018-07-24,18.299999237060547
2018-07-25,18.299999237060547
2018-07-26,18.239999771118164
2018-07-27,17.799999237060547
2018-07-30,18.139999389648438
2018-07-31,18.049999237060547
2018-08-01,18.299999237060547
2018-08-02,18.25
2018-08-03,18.25
2018-08-06,18.200000762939453
2018-08-07,17.799999237060547
2018-08-08,17.979999542236328
2018-08-09,17.950000762939453
2018-08-10,17.950000762939453
2018-08-13,17.75
2018-08-14,17.989999771118164
2018-08-15,17.799999237060547
2018-08-16,17.5
2018-08-17,17.639999389648438
2018-08-20,17.610000610351562
2018-08-21,17.399999618530273
2018-08-22,17.5
2018-08-23,17.450000762939453
2018-08-24,17.350000381469727
2018-08-27,17.31999969482422
2018-08-28,17.530000686645508
2018-08-29,17.530000686645508
2018-08-30,17.5
2018-08-31,17.5
2018-09-04,17.600000381469727
2018-09-05,17.700000762939453
2018-09-06,18.100000381469727
2018-09-07,18.25
2018-09-10,18.299999237060547
2018-09-11,18.299999237060547
2018-09-12,18.5
2018-09-13,18.520000457763672
2018-09-14,19.049999237060547
2018-09-17,19.049999237060547
2018-09-18,19.75
2018-09-19,19.799999237060547
2018-09-20,19.75
2018-09-21,19.760000228881836
2018-09-24,19.700000762939453
2018-09-25,19.610000610351562
2018-09-26,19.200000762939453
2018-09-27,19.360000610351562
2018-09-28,19.399999618530273
2018-10-01,19.399999618530273
2018-10-02,19.399999618530273
2018-10-03,19.34000015258789
2018-10-04,19.25
2018-10-05,19.100000381469727
2018-10-08,19.149999618530273
2018-10-09,19.309999465942383
2018-10-10,19.299999237060547
2018-10-11,19.0
2018-10-12,19.0
2018-10-15,19.0
2018-10-16,18.75
2018-10-17,18.75
2018-10-18,18.5
2018-10-19,18.299999237060547
2018-10-22,18.25
2018-10-23,18.25
2018-10-24,18.149999618530273
2018-10-25,17.5
2018-10-26,17.5
2018-10-29,17.25
2018-10-30,17.350000381469727
2018-10-31,17.350000381469727
2018-11-01,17.549999237060547
2018-11-02,18.0
2018-11-05,18.0
2018-11-06,17.75
2018-11-07,17.799999237060547
2018-11-08,18.799999237060547
2018-11-09,18.799999237060547
2018-11-12,19.0
2018-11-13,18.700000762939453
2018-11-14,18.700000762939453
2018-11-15,18.350000381469727
2018-11-16,18.170000076293945
2018-11-19,17.860000610351562
2018-11-20,17.860000610351562
2018-11-21,17.559999465942383
2018-11-23,17.559999465942383
2018-11-26,17.5
2018-11-27,17.549999237060547
2018-11-28,17.549999237060547
2018-11-29,17.549999237060547
2018-11-30,17.450000762939453
2018-12-03,17.399999618530273
2018-12-04,17.290000915527344
2018-12-06,17.0
2018-12-07,16.75
2018-12-10,16.709999084472656
2018-12-11,16.799999237060547
2018-12-12,16.799999237060547
2018-12-13,17.0
2018-12-14,16.700000762939453
2018-12-17,16.5
2018-12-18,16.25
2018-12-19,15.5
2018-12-20,15.25
2018-12-21,15.119999885559082
2018-12-24,14.710000038146973
2018-12-26,14.75
2018-12-27,14.569999694824219
2018-12-28,14.75
2018-12-31,15.0
2019-01-02,15.25
2019-01-03,15.25
2019-01-04,15.300000190734863
2019-01-07,15.25
2019-01-08,15.25
2019-01-09,15.600000381469727
2019-01-10,15.699999809265137
2019-01-11,15.699999809265137
2019-01-14,15.829999923706055
2019-01-15,15.699999809265137
2019-01-16,15.699999809265137
2019-01-17,15.5
2019-01-18,15.600000381469727
2019-01-22,15.350000381469727
2019-01-23,15.399999618530273
2019-01-24,15.75
2019-01-25,15.75
2019-01-28,16.799999237060547
2019-01-29,16.760000228881836
2019-01-30,16.75
2019-01-31,16.889999389648438
2019-02-01,17.020000457763672
2019-02-04,17.049999237060547
2019-02-05,17.149999618530273
2019-02-06,17.18000030517578
2019-02-07,17.049999237060547
2019-02-08,17.0
2019-02-11,16.950000762939453
2019-02-12,17.0
2019-02-13,17.049999237060547
2019-02-14,17.049999237060547
2019-02-15,17.149999618530273
2019-02-19,17.100000381469727
2019-02-20,17.100000381469727
2019-02-21,17.100000381469727
2019-02-22,17.209999084472656
2019-02-25,17.200000762939453
2019-02-26,17.149999618530273
2019-02-27,17.25
2019-02-28,17.25
2019-03-01,17.239999771118164
2019-03-04,17.200000762939453
2019-03-05,17.25
2019-03-06,17.200000762939453
2019-03-07,17.200000762939453
2019-03-08,17.200000762939453
2019-03-11,17.899999618530273
2019-03-12,17.5
2019-03-13,17.5
2019-03-14,17.799999237060547
2019-03-15,19.0
2019-03-18,19.25
2019-03-19,18.950000762939453
2019-03-20,18.899999618530273
2019-03-21,18.899999618530273
2019-03-22,18.799999237060547
2019-03-25,18.549999237060547
2019-03-26,18.989999771118164
2019-03-27,19.15999984741211
