,DHCNI
2020-02-04,25.030000686645508
2020-02-05,25.1299991607666
2020-02-06,25.200000762939453
2020-02-07,25.15999984741211
2020-02-10,25.170000076293945
2020-02-11,25.149999618530273
2020-02-12,25.09000015258789
2020-02-13,25.190000534057617
2020-02-14,25.239999771118164
2020-02-18,25.170000076293945
2020-02-19,24.940000534057617
2020-02-20,25.06999969482422
2020-02-21,24.989999771118164
2020-02-24,24.5
2020-02-25,24.520000457763672
2020-02-26,24.5
2020-02-27,24.270000457763672
2020-02-28,22.81999969482422
2020-03-02,23.690000534057617
2020-03-03,24.0
2020-03-04,24.549999237060547
2020-03-05,24.0
2020-03-06,23.549999237060547
2020-03-09,22.149999618530273
2020-03-10,22.850000381469727
2020-03-11,22.09000015258789
2020-03-12,16.010000228881836
2020-03-13,17.530000686645508
2020-03-16,14.260000228881836
2020-03-17,14.100000381469727
2020-03-18,6.159999847412109
2020-03-19,10.0
2020-03-20,15.0
2020-03-23,13.65999984741211
2020-03-24,16.030000686645508
2020-03-25,15.479999542236328
2020-03-26,18.1200008392334
2020-03-27,17.18000030517578
2020-03-30,16.790000915527344
2020-03-31,15.970000267028809
2020-04-01,12.970000267028809
2020-04-02,12.229999542236328
2020-04-03,12.199999809265137
2020-04-06,12.3100004196167
2020-04-07,14.59000015258789
2020-04-08,16.270000457763672
2020-04-09,17.940000534057617
2020-04-13,17.559999465942383
2020-04-14,17.850000381469727
2020-04-15,17.020000457763672
2020-04-16,16.81999969482422
2020-04-17,17.780000686645508
2020-04-20,17.989999771118164
2020-04-21,17.239999771118164
2020-04-22,17.520000457763672
2020-04-23,17.739999771118164
2020-04-24,18.0
2020-04-27,17.899999618530273
2020-04-28,17.979999542236328
2020-04-29,18.450000762939453
2020-04-30,18.209999084472656
2020-05-01,18.040000915527344
2020-05-04,18.280000686645508
2020-05-05,17.5
2020-05-06,17.729999542236328
2020-05-07,18.639999389648438
2020-05-08,18.84000015258789
2020-05-11,18.59000015258789
2020-05-12,18.209999084472656
2020-05-13,18.100000381469727
2020-05-14,17.899999618530273
2020-05-15,17.299999237060547
2020-05-18,18.0
2020-05-19,17.889999389648438
2020-05-20,17.549999237060547
2020-05-21,16.829999923706055
2020-05-22,16.84000015258789
2020-05-26,17.6299991607666
2020-05-27,17.719999313354492
2020-05-28,18.280000686645508
2020-05-29,18.8799991607666
2020-06-01,19.030000686645508
2020-06-02,18.239999771118164
2020-06-03,19.190000534057617
2020-06-04,18.899999618530273
2020-06-05,18.90999984741211
2020-06-08,19.799999237060547
2020-06-09,19.75
2020-06-10,19.899999618530273
2020-06-11,18.8799991607666
2020-06-12,19.100000381469727
2020-06-15,18.809999465942383
2020-06-16,19.25
2020-06-17,19.020000457763672
2020-06-18,18.959999084472656
2020-06-19,18.670000076293945
2020-06-22,18.200000762939453
2020-06-23,18.200000762939453
2020-06-24,17.860000610351562
2020-06-25,17.639999389648438
2020-06-26,17.610000610351562
2020-06-29,18.0
2020-06-30,17.579999923706055
2020-07-01,17.8799991607666
2020-07-02,18.25
2020-07-06,17.959999084472656
2020-07-07,18.0
2020-07-08,18.420000076293945
2020-07-09,18.079999923706055
2020-07-10,18.110000610351562
2020-07-13,18.110000610351562
2020-07-14,18.0
2020-07-15,18.280000686645508
2020-07-16,18.459999084472656
2020-07-17,18.469999313354492
2020-07-20,18.5
2020-07-21,18.6299991607666
2020-07-22,18.469999313354492
2020-07-23,18.549999237060547
2020-07-24,18.360000610351562
2020-07-27,18.360000610351562
2020-07-28,18.5
2020-07-29,18.68000030517578
2020-07-30,18.75
2020-07-31,18.110000610351562
2020-08-03,18.709999084472656
2020-08-04,18.8799991607666
2020-08-05,18.889999389648438
2020-08-06,18.75
2020-08-07,18.889999389648438
2020-08-10,19.219999313354492
2020-08-11,19.030000686645508
2020-08-12,19.030000686645508
2020-08-13,19.0
2020-08-14,19.0
2020-08-17,19.100000381469727
2020-08-18,19.6299991607666
2020-08-19,19.260000228881836
2020-08-20,19.0
2020-08-21,19.0
2020-08-24,19.229999542236328
2020-08-25,19.139999389648438
2020-08-26,18.940000534057617
2020-08-27,19.100000381469727
2020-08-28,19.139999389648438
2020-08-31,19.229999542236328
2020-09-01,19.5
2020-09-02,19.40999984741211
2020-09-03,19.149999618530273
2020-09-04,18.950000762939453
2020-09-08,18.950000762939453
2020-09-09,19.079999923706055
2020-09-10,18.979999542236328
2020-09-11,18.959999084472656
2020-09-14,19.15999984741211
2020-09-15,19.100000381469727
2020-09-16,19.010000228881836
2020-09-17,19.0
2020-09-18,18.940000534057617
2020-09-21,18.799999237060547
2020-09-22,18.84000015258789
2020-09-23,18.06999969482422
2020-09-24,17.809999465942383
2020-09-25,18.780000686645508
2020-09-28,19.0
2020-09-29,19.059999465942383
2020-09-30,18.280000686645508
2020-10-01,18.770000457763672
2020-10-02,19.020000457763672
2020-10-05,19.219999313354492
2020-10-06,19.350000381469727
2020-10-07,19.149999618530273
2020-10-08,19.469999313354492
2020-10-09,19.520000457763672
2020-10-12,19.739999771118164
2020-10-13,19.700000762939453
2020-10-14,19.170000076293945
2020-10-15,19.139999389648438
2020-10-16,18.719999313354492
2020-10-19,18.809999465942383
2020-10-20,18.899999618530273
2020-10-21,18.8700008392334
2020-10-22,18.8799991607666
2020-10-23,19.329999923706055
2020-10-26,19.200000762939453
2020-10-27,18.850000381469727
2020-10-28,18.799999237060547
2020-10-29,18.68000030517578
2020-10-30,18.760000228881836
2020-11-02,18.899999618530273
2020-11-03,18.700000762939453
2020-11-04,19.100000381469727
2020-11-05,19.049999237060547
2020-11-06,18.600000381469727
2020-11-09,19.350000381469727
2020-11-10,19.299999237060547
2020-11-11,19.549999237060547
2020-11-12,19.469999313354492
2020-11-13,19.799999237060547
2020-11-16,20.989999771118164
2020-11-17,21.299999237060547
2020-11-18,21.530000686645508
2020-11-19,21.68000030517578
2020-11-20,21.549999237060547
2020-11-23,21.8799991607666
2020-11-24,21.969999313354492
2020-11-25,21.950000762939453
2020-11-27,22.25
2020-11-30,21.8700008392334
2020-12-01,22.3700008392334
2020-12-02,22.350000381469727
2020-12-03,22.649999618530273
2020-12-04,23.149999618530273
2020-12-07,23.889999389648438
2020-12-08,23.739999771118164
2020-12-09,23.780000686645508
2020-12-10,23.610000610351562
2020-12-11,23.43000030517578
2020-12-14,23.420000076293945
2020-12-15,23.25
2020-12-16,23.290000915527344
2020-12-17,23.719999313354492
2020-12-18,23.700000762939453
2020-12-21,23.5
2020-12-22,23.1200008392334
2020-12-23,23.040000915527344
2020-12-24,23.0
2020-12-28,22.809999465942383
2020-12-29,23.100000381469727
2020-12-30,23.479999542236328
2020-12-31,23.579999923706055
2021-01-04,23.6200008392334
2021-01-05,23.350000381469727
2021-01-06,23.1299991607666
2021-01-07,23.25
2021-01-08,23.239999771118164
2021-01-11,23.079999923706055
2021-01-12,23.100000381469727
2021-01-13,23.299999237060547
2021-01-14,23.479999542236328
2021-01-15,23.309999465942383
2021-01-19,23.530000686645508
2021-01-20,23.729999542236328
2021-01-21,23.540000915527344
2021-01-22,23.670000076293945
2021-01-25,23.799999237060547
2021-01-26,23.670000076293945
2021-01-27,23.469999313354492
2021-01-28,23.59000015258789
2021-01-29,23.559999465942383
2021-02-01,23.6299991607666
2021-02-02,23.520000457763672
2021-02-03,22.950000762939453
2021-02-04,23.25
2021-02-05,23.420000076293945
2021-02-08,23.290000915527344
2021-02-09,23.360000610351562
2021-02-10,23.329999923706055
2021-02-11,23.25
2021-02-12,23.100000381469727
2021-02-16,22.81999969482422
2021-02-17,23.010000228881836
2021-02-18,22.90999984741211
2021-02-19,23.3700008392334
2021-02-22,23.020000457763672
2021-02-23,22.729999542236328
2021-02-24,20.799999237060547
2021-02-25,20.700000762939453
2021-02-26,20.299999237060547
2021-03-01,20.780000686645508
2021-03-02,21.239999771118164
2021-03-03,21.270000457763672
2021-03-04,20.889999389648438
2021-03-05,21.479999542236328
2021-03-08,21.719999313354492
2021-03-09,22.18000030517578
2021-03-10,22.75
2021-03-11,23.0
2021-03-12,22.84000015258789
2021-03-15,23.18000030517578
2021-03-16,23.15999984741211
2021-03-17,23.049999237060547
2021-03-18,22.540000915527344
2021-03-19,22.8799991607666
2021-03-22,22.920000076293945
2021-03-23,23.0
2021-03-24,23.0
2021-03-25,23.100000381469727
2021-03-26,23.170000076293945
2021-03-29,23.020000457763672
2021-03-30,22.959999084472656
2021-03-31,23.100000381469727
2021-04-01,23.18000030517578
2021-04-05,23.149999618530273
2021-04-06,23.15999984741211
2021-04-07,23.15999984741211
2021-04-08,23.15999984741211
2021-04-09,23.280000686645508
2021-04-12,23.190000534057617
2021-04-13,23.329999923706055
2021-04-14,22.989999771118164
2021-04-15,23.200000762939453
2021-04-16,23.190000534057617
2021-04-19,23.110000610351562
2021-04-20,23.1299991607666
2021-04-21,23.100000381469727
2021-04-22,23.110000610351562
2021-04-23,23.100000381469727
2021-04-26,23.079999923706055
2021-04-27,23.110000610351562
2021-04-28,23.079999923706055
2021-04-29,23.09000015258789
2021-04-30,22.799999237060547
2021-05-03,23.079999923706055
2021-05-04,23.100000381469727
2021-05-05,23.06999969482422
2021-05-06,22.979999542236328
2021-05-07,23.06999969482422
2021-05-10,22.979999542236328
2021-05-11,22.979999542236328
2021-05-12,22.690000534057617
2021-05-13,22.989999771118164
2021-05-14,22.920000076293945
