,DWAS
2020-01-17,58.279998779296875
2020-01-21,57.93000030517578
2020-01-22,57.95000076293945
2020-01-23,58.119998931884766
2020-01-24,57.38999938964844
2020-01-27,56.95000076293945
2020-01-28,57.209999084472656
2020-01-29,57.04999923706055
2020-01-30,56.599998474121094
2020-01-31,55.470001220703125
2020-02-03,56.369998931884766
2020-02-04,57.349998474121094
2020-02-05,57.869998931884766
2020-02-06,57.86000061035156
2020-02-07,57.34000015258789
2020-02-10,58.0
2020-02-11,58.209999084472656
2020-02-12,58.72999954223633
2020-02-13,58.689998626708984
2020-02-14,58.63999938964844
2020-02-18,58.56999969482422
2020-02-19,59.43000030517578
2020-02-20,59.439998626708984
2020-02-21,58.77000045776367
2020-02-24,56.81999969482422
2020-02-25,54.72999954223633
2020-02-26,54.130001068115234
2020-02-27,52.310001373291016
2020-02-28,52.27000045776367
2020-03-02,54.459999084472656
2020-03-03,53.29999923706055
2020-03-04,54.880001068115234
2020-03-05,53.34000015258789
2020-03-06,51.84000015258789
2020-03-09,47.0
2020-03-10,48.040000915527344
2020-03-11,45.13999938964844
2020-03-12,39.720001220703125
2020-03-13,42.25
2020-03-16,35.970001220703125
2020-03-17,37.81999969482422
2020-03-18,32.0
2020-03-19,36.36000061035156
2020-03-20,35.61000061035156
2020-03-23,35.849998474121094
2020-03-24,39.0099983215332
2020-03-25,39.52000045776367
2020-03-26,41.630001068115234
2020-03-27,40.0099983215332
2020-03-30,40.88999938964844
2020-03-31,40.72999954223633
2020-04-01,38.18000030517578
2020-04-02,38.619998931884766
2020-04-03,37.84000015258789
2020-04-06,40.40999984741211
2020-04-07,40.11000061035156
2020-04-08,41.38999938964844
2020-04-09,42.72999954223633
2020-04-13,42.16999816894531
2020-04-14,43.45000076293945
2020-04-15,42.34000015258789
2020-04-16,42.66999816894531
2020-04-17,44.029998779296875
2020-04-20,44.099998474121094
2020-04-21,43.040000915527344
2020-04-22,44.02000045776367
2020-04-23,44.06999969482422
2020-04-24,44.88999938964844
2020-04-27,46.13999938964844
2020-04-28,46.290000915527344
2020-04-29,47.689998626708984
2020-04-30,46.16999816894531
2020-05-01,44.560001373291016
2020-05-04,45.02000045776367
2020-05-05,46.060001373291016
2020-05-06,46.290000915527344
2020-05-07,46.790000915527344
2020-05-08,48.029998779296875
2020-05-11,49.11000061035156
2020-05-12,48.099998474121094
2020-05-13,46.86000061035156
2020-05-14,46.630001068115234
2020-05-15,47.779998779296875
2020-05-18,49.689998626708984
2020-05-19,48.97999954223633
2020-05-20,49.7599983215332
2020-05-21,49.65999984741211
2020-05-22,49.91999816894531
2020-05-26,50.59000015258789
2020-05-27,51.400001525878906
2020-05-28,50.72999954223633
2020-05-29,51.209999084472656
2020-06-01,51.619998931884766
2020-06-02,51.880001068115234
2020-06-03,51.970001220703125
2020-06-04,51.599998474121094
2020-06-05,52.349998474121094
2020-06-08,52.83000183105469
2020-06-09,52.79999923706055
2020-06-10,52.150001525878906
2020-06-11,49.029998779296875
2020-06-12,49.7400016784668
2020-06-15,51.529998779296875
2020-06-16,52.310001373291016
2020-06-17,52.040000915527344
2020-06-18,52.15999984741211
2020-06-19,52.2599983215332
2020-06-22,52.83000183105469
2020-06-23,53.470001220703125
2020-06-24,52.439998626708984
2020-06-25,53.15999984741211
2020-06-26,51.720001220703125
2020-06-29,52.52000045776367
2020-06-30,53.4900016784668
2020-07-01,53.380001068115234
2020-07-02,53.79999923706055
2020-07-06,54.38999938964844
2020-07-07,54.5
2020-07-08,55.15999984741211
2020-07-09,54.66999816894531
2020-07-10,54.7400016784668
2020-07-13,53.150001525878906
2020-07-14,54.540000915527344
2020-07-15,55.939998626708984
2020-07-16,55.290000915527344
2020-07-17,56.2400016784668
2020-07-20,57.06999969482422
2020-07-21,57.0099983215332
2020-07-22,57.45000076293945
2020-07-23,56.52000045776367
2020-07-24,55.5099983215332
2020-07-27,56.849998474121094
2020-07-28,55.86000061035156
2020-07-29,56.56999969482422
2020-07-30,57.369998931884766
2020-07-31,56.86000061035156
2020-08-03,59.2599983215332
2020-08-04,59.369998931884766
2020-08-05,60.2599983215332
2020-08-06,59.83000183105469
2020-08-07,59.93000030517578
2020-08-10,59.790000915527344
2020-08-11,58.150001525878906
2020-08-12,58.45000076293945
2020-08-13,59.22999954223633
2020-08-14,58.97999954223633
2020-08-17,60.58000183105469
2020-08-18,60.43000030517578
2020-08-19,60.720001220703125
2020-08-20,60.70000076293945
2020-08-21,60.34000015258789
2020-08-24,59.349998474121094
2020-08-25,59.83000183105469
2020-08-26,59.900001525878906
2020-08-27,59.119998931884766
2020-08-28,59.63999938964844
2020-08-31,59.400001525878906
2020-09-01,60.4900016784668
2020-09-02,60.36000061035156
2020-09-03,57.220001220703125
2020-09-04,55.9900016784668
2020-09-08,55.5099983215332
2020-09-09,57.540000915527344
2020-09-10,57.060001373291016
2020-09-11,56.66999816894531
2020-09-14,59.130001068115234
2020-09-15,59.33000183105469
2020-09-16,60.029998779296875
2020-09-17,59.400001525878906
2020-09-18,59.790000915527344
2020-09-21,58.189998626708984
2020-09-22,58.81999969482422
2020-09-23,56.720001220703125
2020-09-24,56.38999938964844
2020-09-25,57.93000030517578
2020-09-28,59.04999923706055
2020-09-29,59.279998779296875
2020-09-30,59.369998931884766
2020-10-01,60.58000183105469
2020-10-02,60.58000183105469
2020-10-05,62.63999938964844
2020-10-06,62.439998626708984
2020-10-07,64.2300033569336
2020-10-08,64.52999877929688
2020-10-09,65.55999755859375
2020-10-12,65.5999984741211
2020-10-13,65.9000015258789
2020-10-14,64.88999938964844
2020-10-15,65.44999694824219
2020-10-16,64.9800033569336
2020-10-19,64.38999938964844
2020-10-20,64.05999755859375
2020-10-21,62.810001373291016
2020-10-22,63.349998474121094
2020-10-23,63.900001525878906
2020-10-26,61.91999816894531
2020-10-27,62.22999954223633
2020-10-28,60.5099983215332
2020-10-29,61.0
2020-10-30,59.220001220703125
2020-11-02,60.34000015258789
2020-11-03,62.709999084472656
2020-11-04,63.790000915527344
2020-11-05,66.18000030517578
2020-11-06,65.83000183105469
2020-11-09,64.45999908447266
2020-11-10,65.12000274658203
2020-11-11,65.95999908447266
2020-11-12,65.91000366210938
2020-11-13,66.83000183105469
2020-11-16,67.26000213623047
2020-11-17,67.5199966430664
2020-11-18,66.94999694824219
2020-11-19,67.86000061035156
2020-11-20,68.33000183105469
2020-11-23,69.61000061035156
2020-11-24,69.62000274658203
2020-11-25,69.88999938964844
2020-11-27,70.83000183105469
2020-11-30,70.08000183105469
2020-12-01,70.44000244140625
2020-12-02,69.91999816894531
2020-12-03,70.45999908447266
2020-12-04,71.75
2020-12-07,72.22000122070312
2020-12-08,73.45999908447266
2020-12-09,72.31999969482422
2020-12-10,73.41000366210938
2020-12-11,72.94999694824219
2020-12-14,72.58000183105469
2020-12-15,74.44999694824219
2020-12-16,74.36000061035156
2020-12-17,76.01000213623047
2020-12-18,75.62000274658203
2020-12-21,76.51000213623047
2020-12-22,78.36000061035156
2020-12-23,78.06999969482422
2020-12-24,77.70999908447266
2020-12-28,76.22000122070312
2020-12-29,74.55999755859375
2020-12-30,75.86000061035156
2020-12-31,75.29000091552734
2021-01-04,74.0999984741211
2021-01-05,75.16999816894531
2021-01-06,77.66999816894531
2021-01-07,80.37999725341797
2021-01-08,80.62999725341797
2021-01-11,80.47000122070312
2021-01-12,82.38999938964844
2021-01-13,82.05999755859375
2021-01-14,83.9800033569336
2021-01-15,82.30000305175781
2021-01-19,84.12000274658203
2021-01-20,84.4800033569336
2021-01-21,83.62000274658203
2021-01-22,85.0
2021-01-25,84.80000305175781
2021-01-26,83.77999877929688
2021-01-27,80.54000091552734
2021-01-28,81.93000030517578
2021-01-29,80.48999786376953
2021-02-01,84.1500015258789
2021-02-02,85.37000274658203
2021-02-03,86.37000274658203
2021-02-04,88.4000015258789
2021-02-05,90.30999755859375
2021-02-08,93.94000244140625
2021-02-09,95.2300033569336
2021-02-10,93.70999908447266
2021-02-11,93.7699966430664
2021-02-12,94.48999786376953
2021-02-16,93.68000030517578
2021-02-17,92.16000366210938
2021-02-18,89.5999984741211
2021-02-19,92.20999908447266
2021-02-22,89.3499984741211
2021-02-23,87.86000061035156
2021-02-24,90.27999877929688
2021-02-25,85.3499984741211
2021-02-26,85.91000366210938
2021-03-01,90.88999938964844
2021-03-02,88.44999694824219
2021-03-03,85.5999984741211
2021-03-04,81.55000305175781
2021-03-05,82.23999786376953
2021-03-08,81.08000183105469
2021-03-09,85.2300033569336
2021-03-10,86.62999725341797
2021-03-11,90.30000305175781
2021-03-12,90.55000305175781
2021-03-15,91.44000244140625
2021-03-16,89.70999908447266
2021-03-17,91.25
2021-03-18,87.05000305175781
2021-03-19,88.51000213623047
2021-03-22,88.62000274658203
2021-03-23,84.76000213623047
2021-03-24,81.18000030517578
2021-03-25,83.13999938964844
2021-03-26,83.5199966430664
2021-03-29,80.36000061035156
2021-03-30,82.04000091552734
2021-03-31,85.05000305175781
2021-04-01,86.37999725341797
2021-04-05,87.23999786376953
2021-04-06,86.93000030517578
2021-04-07,85.02999877929688
2021-04-08,86.22000122070312
2021-04-09,86.06999969482422
2021-04-12,85.08000183105469
2021-04-13,84.4800033569336
2021-04-14,84.7300033569336
2021-04-15,84.0
2021-04-16,83.8499984741211
2021-04-19,82.0199966430664
2021-04-20,79.12000274658203
2021-04-21,82.45999908447266
2021-04-22,82.23999786376953
2021-04-23,84.62000274658203
2021-04-26,86.55999755859375
2021-04-27,86.37000274658203
2021-04-28,87.18000030517578
2021-04-29,86.41000366210938
2021-04-30,85.13999938964844
2021-05-03,85.69000244140625
2021-05-04,84.95999908447266
2021-05-05,85.16999816894531
2021-05-06,84.22000122070312
2021-05-07,86.30999755859375
2021-05-10,83.41999816894531
2021-05-11,83.12999725341797
2021-05-12,79.12999725341797
2021-05-13,79.5999984741211
2021-05-14,83.1500015258789
