,MRC
2019-10-15,11.369999885559082
2019-10-16,11.319999694824219
2019-10-17,11.220000267028809
2019-10-18,11.0600004196167
2019-10-21,11.25
2019-10-22,11.479999542236328
2019-10-23,11.5
2019-10-24,11.5
2019-10-25,11.5600004196167
2019-10-28,11.850000381469727
2019-10-29,11.979999542236328
2019-10-30,11.479999542236328
2019-10-31,11.359999656677246
2019-11-01,14.0
2019-11-04,14.850000381469727
2019-11-05,14.920000076293945
2019-11-06,14.789999961853027
2019-11-07,15.100000381469727
2019-11-08,14.989999771118164
2019-11-11,15.149999618530273
2019-11-12,15.140000343322754
2019-11-13,14.829999923706055
2019-11-14,14.3100004196167
2019-11-15,14.1899995803833
2019-11-18,13.920000076293945
2019-11-19,13.710000038146973
2019-11-20,13.569999694824219
2019-11-21,13.760000228881836
2019-11-22,13.65999984741211
2019-11-25,13.949999809265137
2019-11-26,13.710000038146973
2019-11-27,13.600000381469727
2019-11-29,13.34000015258789
2019-12-02,13.300000190734863
2019-12-03,12.920000076293945
2019-12-04,13.390000343322754
2019-12-05,13.25
2019-12-06,13.760000228881836
2019-12-09,13.640000343322754
2019-12-10,13.520000457763672
2019-12-11,13.65999984741211
2019-12-12,13.949999809265137
2019-12-13,13.6899995803833
2019-12-16,13.920000076293945
2019-12-17,13.899999618530273
2019-12-18,13.920000076293945
2019-12-19,13.949999809265137
2019-12-20,13.869999885559082
2019-12-23,13.920000076293945
2019-12-24,13.970000267028809
2019-12-26,13.710000038146973
2019-12-27,13.479999542236328
2019-12-30,13.59000015258789
2019-12-31,13.640000343322754
2020-01-02,13.529999732971191
2020-01-03,13.520000457763672
2020-01-06,13.970000267028809
2020-01-07,13.9399995803833
2020-01-08,13.8100004196167
2020-01-09,13.600000381469727
2020-01-10,13.6899995803833
2020-01-13,13.789999961853027
2020-01-14,13.779999732971191
2020-01-15,13.300000190734863
2020-01-16,13.539999961853027
2020-01-17,13.399999618530273
2020-01-21,12.779999732971191
2020-01-22,12.539999961853027
2020-01-23,12.420000076293945
2020-01-24,12.010000228881836
2020-01-27,11.59000015258789
2020-01-28,11.699999809265137
2020-01-29,11.619999885559082
2020-01-30,11.430000305175781
2020-01-31,11.260000228881836
2020-02-03,11.079999923706055
2020-02-04,11.34000015258789
2020-02-05,11.789999961853027
2020-02-06,11.220000267028809
2020-02-07,10.920000076293945
2020-02-10,10.800000190734863
2020-02-11,11.119999885559082
2020-02-12,11.399999618530273
2020-02-13,11.4399995803833
2020-02-14,10.460000038146973
2020-02-18,10.579999923706055
2020-02-19,10.119999885559082
2020-02-20,9.960000038146973
2020-02-21,9.739999771118164
2020-02-24,9.210000038146973
2020-02-25,9.1899995803833
2020-02-26,8.859999656677246
2020-02-27,8.609999656677246
2020-02-28,8.699999809265137
2020-03-02,8.75
2020-03-03,8.539999961853027
2020-03-04,8.880000114440918
2020-03-05,8.109999656677246
2020-03-06,7.590000152587891
2020-03-09,3.690000057220459
2020-03-10,4.480000019073486
2020-03-11,5.050000190734863
2020-03-12,4.539999961853027
2020-03-13,5.099999904632568
2020-03-16,3.9800000190734863
2020-03-17,3.799999952316284
2020-03-18,3.5199999809265137
2020-03-19,3.890000104904175
2020-03-20,4.019999980926514
2020-03-23,4.329999923706055
2020-03-24,4.389999866485596
2020-03-25,4.309999942779541
2020-03-26,4.619999885559082
2020-03-27,4.380000114440918
2020-03-30,4.21999979019165
2020-03-31,4.260000228881836
2020-04-01,3.880000114440918
2020-04-02,4.090000152587891
2020-04-03,3.7799999713897705
2020-04-06,4.010000228881836
2020-04-07,4.130000114440918
2020-04-08,4.739999771118164
2020-04-09,5.079999923706055
2020-04-13,4.730000019073486
2020-04-14,4.489999771118164
2020-04-15,4.159999847412109
2020-04-16,3.75
2020-04-17,4.059999942779541
2020-04-20,3.9000000953674316
2020-04-21,3.75
2020-04-22,3.569999933242798
2020-04-23,3.880000114440918
2020-04-24,3.799999952316284
2020-04-27,4.03000020980835
2020-04-28,4.46999979019165
2020-04-29,5.78000020980835
2020-04-30,5.360000133514404
2020-05-01,4.769999980926514
2020-05-04,4.429999828338623
2020-05-05,4.28000020980835
2020-05-06,4.590000152587891
2020-05-07,4.769999980926514
2020-05-08,4.860000133514404
2020-05-11,4.869999885559082
2020-05-12,4.760000228881836
2020-05-13,4.440000057220459
2020-05-14,4.389999866485596
2020-05-15,4.570000171661377
2020-05-18,5.190000057220459
2020-05-19,5.039999961853027
2020-05-20,5.210000038146973
2020-05-21,5.300000190734863
2020-05-22,5.28000020980835
2020-05-26,5.650000095367432
2020-05-27,6.139999866485596
2020-05-28,6.03000020980835
2020-05-29,5.920000076293945
2020-06-01,6.119999885559082
2020-06-02,6.230000019073486
2020-06-03,6.400000095367432
2020-06-04,6.760000228881836
2020-06-05,7.610000133514404
2020-06-08,8.109999656677246
2020-06-09,7.389999866485596
2020-06-10,6.559999942779541
2020-06-11,5.590000152587891
2020-06-12,5.789999961853027
2020-06-15,5.909999847412109
2020-06-16,6.489999771118164
2020-06-17,6.039999961853027
2020-06-18,5.800000190734863
2020-06-19,5.820000171661377
2020-06-22,5.769999980926514
2020-06-23,5.960000038146973
2020-06-24,5.639999866485596
2020-06-25,5.699999809265137
2020-06-26,5.630000114440918
2020-06-29,6.179999828338623
2020-06-30,5.909999847412109
2020-07-01,5.71999979019165
2020-07-02,5.710000038146973
2020-07-06,5.949999809265137
2020-07-07,5.429999828338623
2020-07-08,5.420000076293945
2020-07-09,5.050000190734863
2020-07-10,5.329999923706055
2020-07-13,5.159999847412109
2020-07-14,5.320000171661377
2020-07-15,5.880000114440918
2020-07-16,5.920000076293945
2020-07-17,5.920000076293945
2020-07-20,5.730000019073486
2020-07-21,6.079999923706055
2020-07-22,5.980000019073486
2020-07-23,6.190000057220459
2020-07-24,6.130000114440918
2020-07-27,6.289999961853027
2020-07-28,6.21999979019165
2020-07-29,6.309999942779541
2020-07-30,6.090000152587891
2020-07-31,5.949999809265137
2020-08-03,5.710000038146973
2020-08-04,5.840000152587891
2020-08-05,6.170000076293945
2020-08-06,6.039999961853027
2020-08-07,5.909999847412109
2020-08-10,6.400000095367432
2020-08-11,6.550000190734863
2020-08-12,6.260000228881836
2020-08-13,6.170000076293945
2020-08-14,6.110000133514404
2020-08-17,5.769999980926514
2020-08-18,5.679999828338623
2020-08-19,5.690000057220459
2020-08-20,5.630000114440918
2020-08-21,5.559999942779541
2020-08-24,5.949999809265137
2020-08-25,5.699999809265137
2020-08-26,5.710000038146973
2020-08-27,5.730000019073486
2020-08-28,5.840000152587891
2020-08-31,5.690000057220459
2020-09-01,5.940000057220459
2020-09-02,6.230000019073486
2020-09-03,6.079999923706055
2020-09-04,6.559999942779541
2020-09-08,6.260000228881836
2020-09-09,5.960000038146973
2020-09-10,5.440000057220459
2020-09-11,5.460000038146973
2020-09-14,5.309999942779541
2020-09-15,5.230000019073486
2020-09-16,6.050000190734863
2020-09-17,6.389999866485596
2020-09-18,5.96999979019165
2020-09-21,5.579999923706055
2020-09-22,5.590000152587891
2020-09-23,5.050000190734863
2020-09-24,4.78000020980835
2020-09-25,4.519999980926514
2020-09-28,4.670000076293945
2020-09-29,4.449999809265137
2020-09-30,4.28000020980835
2020-10-01,4.130000114440918
2020-10-02,4.329999923706055
2020-10-05,4.380000114440918
2020-10-06,4.389999866485596
2020-10-07,4.489999771118164
2020-10-08,4.639999866485596
2020-10-09,4.679999828338623
2020-10-12,4.650000095367432
2020-10-13,4.519999980926514
2020-10-14,4.670000076293945
2020-10-15,4.690000057220459
2020-10-16,4.610000133514404
2020-10-19,4.739999771118164
2020-10-20,4.849999904632568
2020-10-21,4.75
2020-10-22,4.929999828338623
2020-10-23,4.820000171661377
2020-10-26,4.460000038146973
2020-10-27,4.199999809265137
2020-10-28,4.010000228881836
2020-10-29,4.369999885559082
2020-10-30,4.260000228881836
2020-11-02,4.760000228881836
2020-11-03,4.789999961853027
2020-11-04,4.519999980926514
2020-11-05,4.690000057220459
2020-11-06,4.449999809265137
2020-11-09,5.150000095367432
2020-11-10,5.369999885559082
2020-11-11,4.860000133514404
2020-11-12,4.809999942779541
2020-11-13,5.230000019073486
2020-11-16,5.840000152587891
2020-11-17,5.869999885559082
2020-11-18,5.96999979019165
2020-11-19,5.929999828338623
2020-11-20,5.880000114440918
2020-11-23,6.340000152587891
2020-11-24,6.889999866485596
2020-11-25,6.239999771118164
2020-11-27,6.269999980926514
2020-11-30,5.78000020980835
2020-12-01,5.849999904632568
2020-12-02,6.159999847412109
2020-12-03,6.070000171661377
2020-12-04,6.679999828338623
2020-12-07,6.449999809265137
2020-12-08,6.53000020980835
2020-12-09,6.400000095367432
2020-12-10,6.71999979019165
2020-12-11,6.429999828338623
2020-12-14,6.5
2020-12-15,6.869999885559082
2020-12-16,6.78000020980835
2020-12-17,6.880000114440918
2020-12-18,6.760000228881836
2020-12-21,6.5
2020-12-22,6.5
2020-12-23,6.610000133514404
2020-12-24,6.590000152587891
2020-12-28,6.71999979019165
2020-12-29,6.5
2020-12-30,6.619999885559082
2020-12-31,6.630000114440918
2021-01-04,6.409999847412109
2021-01-05,6.949999809265137
2021-01-06,7.420000076293945
2021-01-07,7.0
2021-01-08,7.300000190734863
2021-01-11,7.150000095367432
2021-01-12,7.849999904632568
2021-01-13,7.539999961853027
2021-01-14,7.880000114440918
2021-01-15,7.800000190734863
2021-01-19,8.109999656677246
2021-01-20,7.599999904632568
2021-01-21,7.309999942779541
2021-01-22,7.119999885559082
2021-01-25,7.0
2021-01-26,6.889999866485596
2021-01-27,6.599999904632568
2021-01-28,7.039999961853027
2021-01-29,6.909999847412109
2021-02-01,7.429999828338623
2021-02-02,8.869999885559082
2021-02-03,9.050000190734863
2021-02-04,9.569999694824219
2021-02-05,9.09000015258789
2021-02-08,9.319999694824219
2021-02-09,9.40999984741211
2021-02-10,9.300000190734863
2021-02-11,9.1899995803833
2021-02-12,8.649999618530273
2021-02-16,8.770000457763672
2021-02-17,8.699999809265137
2021-02-18,8.600000381469727
2021-02-19,8.199999809265137
2021-02-22,8.609999656677246
2021-02-23,8.479999542236328
2021-02-24,9.399999618530273
2021-02-25,9.029999732971191
2021-02-26,8.739999771118164
2021-03-01,8.9399995803833
2021-03-02,8.920000076293945
2021-03-03,9.069999694824219
2021-03-04,8.899999618530273
2021-03-05,9.289999961853027
2021-03-08,9.569999694824219
2021-03-09,9.479999542236328
2021-03-10,9.920000076293945
2021-03-11,9.920000076293945
2021-03-12,9.979999542236328
2021-03-15,9.670000076293945
2021-03-16,9.289999961853027
2021-03-17,9.670000076293945
2021-03-18,9.239999771118164
2021-03-19,9.40999984741211
2021-03-22,9.239999771118164
2021-03-23,8.479999542236328
2021-03-24,8.649999618530273
2021-03-25,9.020000457763672
2021-03-26,9.220000267028809
2021-03-29,8.880000114440918
2021-03-30,9.039999961853027
2021-03-31,9.029999732971191
2021-04-01,9.640000343322754
2021-04-05,9.619999885559082
2021-04-06,9.4399995803833
2021-04-07,9.25
2021-04-08,9.260000228881836
2021-04-09,9.229999542236328
2021-04-12,9.34000015258789
2021-04-13,9.100000381469727
2021-04-14,9.3100004196167
2021-04-15,9.3100004196167
2021-04-16,9.210000038146973
2021-04-19,9.140000343322754
2021-04-20,8.609999656677246
2021-04-21,8.5
2021-04-22,8.489999771118164
2021-04-23,8.630000114440918
2021-04-26,8.600000381469727
2021-04-27,8.569999694824219
2021-04-28,9.0600004196167
2021-04-29,9.869999885559082
2021-04-30,9.420000076293945
2021-05-03,9.399999618530273
2021-05-04,9.649999618530273
2021-05-05,11.010000228881836
2021-05-06,11.069999694824219
2021-05-07,11.670000076293945
2021-05-10,11.529999732971191
2021-05-11,11.130000114440918
2021-05-12,11.039999961853027
2021-05-13,11.199999809265137
2021-05-14,11.819999694824219
