,FBIZ
2013-11-22,18.3700008392334
2013-11-25,18.875
2013-11-26,18.899999618530273
2013-11-27,19.020000457763672
2013-11-29,19.075000762939453
2013-12-02,19.010000228881836
2013-12-03,19.174999237060547
2013-12-04,19.204999923706055
2013-12-05,19.100000381469727
2013-12-06,19.114999771118164
2013-12-09,19.065000534057617
2013-12-10,19.05500030517578
2013-12-11,19.0
2013-12-12,18.760000228881836
2013-12-13,18.80500030517578
2013-12-16,19.059999465942383
2013-12-17,18.924999237060547
2013-12-18,18.985000610351562
2013-12-19,19.014999389648438
2013-12-20,19.0
2013-12-23,18.96500015258789
2013-12-24,18.934999465942383
2013-12-26,18.84000015258789
2013-12-27,18.899999618530273
2013-12-30,18.770000457763672
2013-12-31,18.815000534057617
2014-01-02,18.80500030517578
2014-01-03,18.924999237060547
2014-01-06,18.739999771118164
2014-01-07,18.920000076293945
2014-01-08,18.825000762939453
2014-01-09,18.854999542236328
2014-01-10,18.825000762939453
2014-01-13,18.899999618530273
2014-01-14,18.895000457763672
2014-01-15,18.905000686645508
2014-01-16,18.924999237060547
2014-01-17,19.0
2014-01-21,19.184999465942383
2014-01-22,19.334999084472656
2014-01-23,20.030000686645508
2014-01-24,19.915000915527344
2014-01-27,19.75
2014-01-28,19.600000381469727
2014-01-29,19.649999618530273
2014-01-30,19.649999618530273
2014-01-31,20.725000381469727
2014-02-03,20.21500015258789
2014-02-04,20.174999237060547
2014-02-05,20.024999618530273
2014-02-06,20.0
2014-02-07,19.90999984741211
2014-02-10,19.94499969482422
2014-02-11,19.96500015258789
2014-02-12,20.06999969482422
2014-02-13,20.06999969482422
2014-02-14,20.145000457763672
2014-02-18,20.204999923706055
2014-02-19,20.475000381469727
2014-02-20,20.729999542236328
2014-02-21,21.204999923706055
2014-02-24,21.5
2014-02-25,21.604999542236328
2014-02-26,21.69499969482422
2014-02-27,21.75
2014-02-28,22.2450008392334
2014-03-03,22.25
2014-03-04,22.299999237060547
2014-03-05,22.5
2014-03-06,22.364999771118164
2014-03-07,22.895000457763672
2014-03-10,23.399999618530273
2014-03-11,23.274999618530273
2014-03-12,23.104999542236328
2014-03-13,23.084999084472656
2014-03-14,23.44499969482422
2014-03-17,24.0
2014-03-18,23.9950008392334
2014-03-19,23.844999313354492
2014-03-20,23.989999771118164
2014-03-21,23.950000762939453
2014-03-24,23.5
2014-03-25,23.5
2014-03-26,23.3700008392334
2014-03-27,23.364999771118164
2014-03-28,23.225000381469727
2014-03-31,23.59000015258789
2014-04-01,23.4950008392334
2014-04-02,23.540000915527344
2014-04-03,24.239999771118164
2014-04-04,24.125
2014-04-07,24.125
2014-04-08,24.264999389648438
2014-04-09,24.325000762939453
2014-04-10,24.084999084472656
2014-04-11,23.690000534057617
2014-04-14,23.450000762939453
2014-04-15,23.53499984741211
2014-04-16,23.725000381469727
2014-04-17,23.934999465942383
2014-04-21,23.8799991607666
2014-04-22,23.899999618530273
2014-04-23,23.94499969482422
2014-04-24,23.524999618530273
2014-04-25,22.260000228881836
2014-04-28,21.850000381469727
2014-04-29,22.270000457763672
2014-04-30,22.604999542236328
2014-05-01,22.415000915527344
2014-05-02,22.600000381469727
2014-05-05,22.579999923706055
2014-05-06,22.459999084472656
2014-05-07,22.440000534057617
2014-05-08,22.229999542236328
2014-05-09,22.229999542236328
2014-05-12,22.165000915527344
2014-05-13,21.899999618530273
2014-05-14,21.125
2014-05-15,20.75
2014-05-16,20.649999618530273
2014-05-19,21.100000381469727
2014-05-20,21.125
2014-05-21,21.209999084472656
2014-05-22,21.280000686645508
2014-05-23,21.690000534057617
2014-05-27,22.0
2014-05-28,22.604999542236328
2014-05-29,22.780000686645508
2014-05-30,22.979999542236328
2014-06-02,23.690000534057617
2014-06-03,23.145000457763672
2014-06-04,23.190000534057617
2014-06-05,23.510000228881836
2014-06-06,23.475000381469727
2014-06-09,24.09000015258789
2014-06-10,24.31999969482422
2014-06-11,24.25
2014-06-12,24.299999237060547
2014-06-13,23.989999771118164
2014-06-16,23.65999984741211
2014-06-17,24.135000228881836
2014-06-18,24.170000076293945
2014-06-19,24.100000381469727
2014-06-20,24.135000228881836
2014-06-23,23.899999618530273
2014-06-24,24.0
2014-06-25,23.834999084472656
2014-06-26,23.850000381469727
2014-06-27,23.145000457763672
2014-06-30,23.514999389648438
2014-07-01,23.69499969482422
2014-07-02,23.44499969482422
2014-07-03,23.485000610351562
2014-07-07,23.25
2014-07-08,23.184999465942383
2014-07-09,23.139999389648438
2014-07-10,22.950000762939453
2014-07-11,22.375
2014-07-14,22.405000686645508
2014-07-15,22.05500030517578
2014-07-16,22.05500030517578
2014-07-17,21.670000076293945
2014-07-18,22.145000457763672
2014-07-21,22.125
2014-07-22,22.25
2014-07-23,22.260000228881836
2014-07-24,21.825000762939453
2014-07-25,21.100000381469727
2014-07-28,20.985000610351562
2014-07-29,21.28499984741211
2014-07-30,21.399999618530273
2014-07-31,21.809999465942383
2014-08-01,21.69499969482422
2014-08-04,21.975000381469727
2014-08-05,21.90999984741211
2014-08-06,21.889999389648438
2014-08-07,21.3700008392334
2014-08-08,21.864999771118164
2014-08-11,22.405000686645508
2014-08-12,22.530000686645508
2014-08-13,22.46500015258789
2014-08-14,22.540000915527344
2014-08-15,22.260000228881836
2014-08-18,22.395000457763672
2014-08-19,22.614999771118164
2014-08-20,22.459999084472656
2014-08-21,22.4950008392334
2014-08-22,22.514999389648438
2014-08-25,22.875
2014-08-26,23.375
2014-08-27,23.334999084472656
2014-08-28,23.09000015258789
2014-08-29,22.829999923706055
2014-09-02,22.549999237060547
2014-09-03,22.600000381469727
2014-09-04,22.68000030517578
2014-09-05,22.850000381469727
2014-09-08,23.110000610351562
2014-09-09,22.954999923706055
2014-09-10,23.19499969482422
2014-09-11,23.274999618530273
2014-09-12,23.125
2014-09-15,23.06999969482422
2014-09-16,23.045000076293945
2014-09-17,23.125
2014-09-18,23.239999771118164
2014-09-19,23.010000228881836
2014-09-22,22.655000686645508
2014-09-23,22.329999923706055
2014-09-24,22.565000534057617
2014-09-25,22.149999618530273
2014-09-26,22.6200008392334
2014-09-29,22.190000534057617
2014-09-30,21.950000762939453
2014-10-01,21.954999923706055
2014-10-02,22.139999389648438
2014-10-03,22.25
2014-10-06,22.40999984741211
2014-10-07,22.25
2014-10-08,22.479999542236328
2014-10-09,22.264999389648438
2014-10-10,22.049999237060547
2014-10-13,22.514999389648438
2014-10-14,23.079999923706055
2014-10-15,23.165000915527344
2014-10-16,22.780000686645508
2014-10-17,23.25
2014-10-20,23.204999923706055
2014-10-21,22.969999313354492
2014-10-22,22.7549991607666
2014-10-23,23.0
2014-10-24,22.93000030517578
2014-10-27,22.7450008392334
2014-10-28,23.0
2014-10-29,23.184999465942383
2014-10-30,23.46500015258789
2014-10-31,23.46500015258789
2014-11-03,23.280000686645508
2014-11-04,23.290000915527344
2014-11-05,23.350000381469727
2014-11-06,23.459999084472656
2014-11-07,23.315000534057617
2014-11-10,23.475000381469727
2014-11-11,23.200000762939453
2014-11-12,23.174999237060547
2014-11-13,22.985000610351562
2014-11-14,22.825000762939453
2014-11-17,22.2549991607666
2014-11-18,22.114999771118164
2014-11-19,21.905000686645508
2014-11-20,21.690000534057617
2014-11-21,21.915000915527344
2014-11-24,21.989999771118164
2014-11-25,22.139999389648438
2014-11-26,22.075000762939453
2014-11-28,21.614999771118164
2014-12-01,21.530000686645508
2014-12-02,21.579999923706055
2014-12-03,21.829999923706055
2014-12-04,21.454999923706055
2014-12-05,21.975000381469727
2014-12-08,21.524999618530273
2014-12-09,22.344999313354492
2014-12-10,22.389999389648438
2014-12-11,22.354999542236328
2014-12-12,22.399999618530273
2014-12-15,22.280000686645508
2014-12-16,22.3799991607666
2014-12-17,22.4950008392334
2014-12-18,22.424999237060547
2014-12-19,22.200000762939453
2014-12-22,22.5049991607666
2014-12-23,22.670000076293945
2014-12-24,22.799999237060547
2014-12-26,22.924999237060547
2014-12-29,23.21500015258789
2014-12-30,23.165000915527344
2014-12-31,23.954999923706055
2015-01-02,23.469999313354492
2015-01-05,22.774999618530273
2015-01-06,22.834999084472656
2015-01-07,23.200000762939453
2015-01-08,23.219999313354492
2015-01-09,22.815000534057617
2015-01-12,22.84000015258789
2015-01-13,22.75
2015-01-14,22.360000610351562
2015-01-15,22.329999923706055
2015-01-16,22.40999984741211
2015-01-20,22.2549991607666
2015-01-21,22.21500015258789
2015-01-22,22.415000915527344
2015-01-23,22.454999923706055
2015-01-26,22.4950008392334
2015-01-27,22.25
2015-01-28,21.954999923706055
2015-01-29,22.200000762939453
2015-01-30,21.885000228881836
2015-02-02,21.415000915527344
2015-02-03,22.145000457763672
2015-02-04,22.229999542236328
2015-02-05,22.21500015258789
2015-02-06,22.065000534057617
2015-02-09,22.34000015258789
2015-02-10,22.3799991607666
2015-02-11,22.4950008392334
2015-02-12,23.065000534057617
2015-02-13,23.299999237060547
2015-02-17,23.295000076293945
2015-02-18,23.309999465942383
2015-02-19,23.46500015258789
2015-02-20,23.5
2015-02-23,23.459999084472656
2015-02-24,23.5
2015-02-25,23.329999923706055
2015-02-26,23.295000076293945
2015-02-27,23.25
2015-03-02,23.364999771118164
2015-03-03,23.270000457763672
2015-03-04,22.96500015258789
2015-03-05,22.790000915527344
2015-03-06,22.610000610351562
2015-03-09,22.959999084472656
2015-03-10,22.760000228881836
2015-03-11,22.725000381469727
2015-03-12,23.1200008392334
2015-03-13,22.934999465942383
2015-03-16,22.975000381469727
2015-03-17,22.959999084472656
2015-03-18,22.729999542236328
2015-03-19,22.854999542236328
2015-03-20,22.53499984741211
2015-03-23,22.649999618530273
2015-03-24,22.639999389648438
2015-03-25,22.415000915527344
2015-03-26,22.510000228881836
2015-03-27,22.010000228881836
2015-03-30,22.274999618530273
2015-03-31,21.6200008392334
2015-04-01,22.420000076293945
2015-04-02,22.360000610351562
2015-04-06,22.5049991607666
2015-04-07,22.625
2015-04-08,22.30500030517578
2015-04-09,22.440000534057617
2015-04-10,22.4950008392334
2015-04-13,22.56999969482422
2015-04-14,22.5049991607666
2015-04-15,22.420000076293945
2015-04-16,22.204999923706055
2015-04-17,21.80500030517578
2015-04-20,21.899999618530273
2015-04-21,21.975000381469727
2015-04-22,21.795000076293945
2015-04-23,21.645000457763672
2015-04-24,22.864999771118164
2015-04-27,23.25
2015-04-28,23.5
2015-04-29,23.030000686645508
2015-04-30,22.709999084472656
2015-05-01,22.809999465942383
2015-05-04,22.950000762939453
2015-05-05,22.545000076293945
2015-05-06,22.145000457763672
2015-05-07,21.8799991607666
2015-05-08,22.020000457763672
2015-05-11,21.850000381469727
2015-05-12,21.844999313354492
2015-05-13,21.764999389648438
2015-05-14,21.8799991607666
2015-05-15,21.875
2015-05-18,21.899999618530273
2015-05-19,21.94499969482422
2015-05-20,22.149999618530273
2015-05-21,21.94499969482422
2015-05-22,22.1200008392334
2015-05-26,22.415000915527344
2015-05-27,22.479999542236328
2015-05-28,22.520000457763672
2015-05-29,22.389999389648438
2015-06-01,22.469999313354492
2015-06-02,22.3700008392334
2015-06-03,22.475000381469727
2015-06-04,22.3799991607666
2015-06-05,22.56999969482422
2015-06-08,22.454999923706055
2015-06-09,22.5049991607666
2015-06-10,22.975000381469727
2015-06-11,22.979999542236328
2015-06-12,22.68000030517578
2015-06-15,22.96500015258789
2015-06-16,23.395000457763672
2015-06-17,23.364999771118164
2015-06-18,23.479999542236328
2015-06-19,22.725000381469727
2015-06-22,22.90999984741211
2015-06-23,23.389999389648438
2015-06-24,23.05500030517578
2015-06-25,23.395000457763672
2015-06-26,23.399999618530273
2015-06-29,23.270000457763672
2015-06-30,23.440000534057617
2015-07-01,23.475000381469727
2015-07-02,23.424999237060547
2015-07-06,23.280000686645508
2015-07-07,23.25
2015-07-08,23.2549991607666
2015-07-09,23.295000076293945
2015-07-10,23.485000610351562
2015-07-13,23.399999618530273
2015-07-14,23.594999313354492
2015-07-15,23.614999771118164
2015-07-16,23.614999771118164
2015-07-17,23.739999771118164
2015-07-20,23.729999542236328
2015-07-21,23.565000534057617
2015-07-22,23.5049991607666
2015-07-23,23.649999618530273
2015-07-24,21.520000457763672
2015-07-27,21.30500030517578
2015-07-28,21.114999771118164
2015-07-29,21.71500015258789
2015-07-30,21.774999618530273
2015-07-31,21.875
2015-08-03,21.270000457763672
2015-08-04,21.485000610351562
2015-08-05,21.84000015258789
2015-08-06,21.915000915527344
2015-08-07,21.31999969482422
2015-08-10,21.34000015258789
2015-08-11,21.375
2015-08-12,21.395000457763672
2015-08-13,21.56999969482422
2015-08-14,21.975000381469727
2015-08-17,22.03499984741211
2015-08-18,22.014999389648438
2015-08-19,22.0
2015-08-20,21.905000686645508
2015-08-21,22.020000457763672
2015-08-24,21.75
2015-08-25,21.6299991607666
2015-08-26,22.100000381469727
2015-08-27,21.985000610351562
2015-08-28,22.049999237060547
2015-08-31,22.43000030517578
2015-09-01,22.059999465942383
2015-09-02,22.610000610351562
2015-09-03,22.5
2015-09-04,22.31999969482422
2015-09-08,23.0
2015-09-09,23.049999237060547
2015-09-10,23.030000686645508
2015-09-11,23.040000915527344
2015-09-14,23.030000686645508
2015-09-15,23.030000686645508
2015-09-16,23.020000457763672
2015-09-17,22.8700008392334
2015-09-18,22.84000015258789
2015-09-21,23.18000030517578
2015-09-22,23.059999465942383
2015-09-23,23.209999084472656
2015-09-24,23.799999237060547
2015-09-25,23.329999923706055
2015-09-28,23.0
2015-09-29,22.969999313354492
2015-09-30,23.520000457763672
2015-10-01,23.040000915527344
2015-10-02,22.459999084472656
2015-10-05,22.850000381469727
2015-10-06,22.530000686645508
2015-10-07,23.0
2015-10-08,23.09000015258789
2015-10-09,23.06999969482422
2015-10-12,23.399999618530273
2015-10-13,23.510000228881836
2015-10-14,23.15999984741211
2015-10-15,23.790000915527344
2015-10-16,23.610000610351562
2015-10-19,23.65999984741211
2015-10-20,23.959999084472656
2015-10-21,23.709999084472656
2015-10-22,24.399999618530273
2015-10-23,25.350000381469727
2015-10-26,25.920000076293945
2015-10-27,25.59000015258789
2015-10-28,25.75
2015-10-29,25.360000610351562
2015-10-30,24.649999618530273
2015-11-02,25.170000076293945
2015-11-03,25.18000030517578
2015-11-04,25.299999237060547
2015-11-05,25.420000076293945
2015-11-06,25.780000686645508
2015-11-09,25.5
2015-11-10,25.3799991607666
2015-11-11,25.3700008392334
2015-11-12,25.25
2015-11-13,25.360000610351562
2015-11-16,25.489999771118164
2015-11-17,25.5
2015-11-18,25.690000534057617
2015-11-19,25.34000015258789
2015-11-20,25.790000915527344
2015-11-23,25.790000915527344
2015-11-24,25.979999542236328
2015-11-25,25.93000030517578
2015-11-27,26.020000457763672
2015-11-30,25.920000076293945
2015-12-01,26.56999969482422
2015-12-02,27.020000457763672
2015-12-03,25.520000457763672
2015-12-04,26.229999542236328
2015-12-07,26.0
2015-12-08,25.700000762939453
2015-12-09,25.389999389648438
2015-12-10,25.059999465942383
2015-12-11,24.690000534057617
2015-12-14,24.850000381469727
2015-12-15,25.149999618530273
2015-12-16,25.25
2015-12-17,25.239999771118164
2015-12-18,25.25
2015-12-21,24.959999084472656
2015-12-22,25.09000015258789
2015-12-23,24.920000076293945
2015-12-24,25.1200008392334
2015-12-28,25.219999313354492
2015-12-29,25.6299991607666
2015-12-30,25.260000228881836
2015-12-31,25.010000228881836
2016-01-04,23.979999542236328
2016-01-05,24.40999984741211
2016-01-06,24.579999923706055
2016-01-07,23.899999618530273
2016-01-08,24.0
2016-01-11,24.149999618530273
2016-01-12,24.010000228881836
2016-01-13,23.889999389648438
2016-01-14,23.540000915527344
2016-01-15,22.200000762939453
2016-01-19,22.290000915527344
2016-01-20,23.329999923706055
2016-01-21,22.420000076293945
2016-01-22,22.43000030517578
2016-01-25,21.780000686645508
2016-01-26,22.1299991607666
2016-01-27,22.0
2016-01-28,22.5
2016-01-29,22.959999084472656
2016-02-01,22.350000381469727
2016-02-02,21.989999771118164
2016-02-03,21.559999465942383
2016-02-04,21.799999237060547
2016-02-05,21.40999984741211
2016-02-08,21.59000015258789
2016-02-09,21.549999237060547
2016-02-10,21.06999969482422
2016-02-11,20.520000457763672
2016-02-12,21.25
2016-02-16,21.68000030517578
2016-02-17,21.399999618530273
2016-02-18,21.040000915527344
2016-02-19,21.709999084472656
2016-02-22,21.600000381469727
2016-02-23,21.290000915527344
2016-02-24,21.700000762939453
2016-02-25,21.540000915527344
2016-02-26,21.6200008392334
2016-02-29,21.110000610351562
2016-03-01,21.850000381469727
2016-03-02,21.809999465942383
2016-03-03,22.1200008392334
2016-03-04,22.510000228881836
2016-03-07,22.790000915527344
2016-03-08,22.709999084472656
2016-03-09,22.530000686645508
2016-03-10,22.139999389648438
2016-03-11,22.520000457763672
2016-03-14,22.31999969482422
2016-03-15,22.18000030517578
2016-03-16,22.040000915527344
2016-03-17,21.979999542236328
2016-03-18,22.520000457763672
2016-03-21,22.350000381469727
2016-03-22,22.510000228881836
2016-03-23,22.34000015258789
2016-03-24,21.149999618530273
2016-03-28,21.8799991607666
2016-03-29,22.3799991607666
2016-03-30,22.739999771118164
2016-03-31,22.93000030517578
2016-04-01,23.1299991607666
2016-04-04,23.010000228881836
2016-04-05,23.030000686645508
2016-04-06,23.260000228881836
2016-04-07,23.049999237060547
2016-04-08,23.020000457763672
2016-04-11,23.40999984741211
2016-04-12,23.299999237060547
2016-04-13,24.229999542236328
2016-04-14,24.3700008392334
2016-04-15,24.229999542236328
2016-04-18,24.350000381469727
2016-04-19,24.65999984741211
2016-04-20,24.690000534057617
2016-04-21,24.59000015258789
2016-04-22,24.479999542236328
2016-04-25,24.649999618530273
2016-04-26,25.450000762939453
2016-04-27,25.31999969482422
2016-04-28,25.100000381469727
2016-04-29,25.309999465942383
2016-05-02,25.670000076293945
2016-05-03,24.940000534057617
2016-05-04,24.940000534057617
2016-05-05,24.3799991607666
2016-05-06,24.860000610351562
2016-05-09,24.719999313354492
2016-05-10,24.729999542236328
2016-05-11,24.25
2016-05-12,23.93000030517578
2016-05-13,24.350000381469727
2016-05-16,24.31999969482422
2016-05-17,24.110000610351562
2016-05-18,24.299999237060547
2016-05-19,24.219999313354492
2016-05-20,24.209999084472656
2016-05-23,24.110000610351562
2016-05-24,24.700000762939453
2016-05-25,24.610000610351562
2016-05-26,24.649999618530273
2016-05-27,24.719999313354492
2016-05-31,24.729999542236328
2016-06-01,24.450000762939453
2016-06-02,24.200000762939453
2016-06-03,24.049999237060547
2016-06-06,24.299999237060547
2016-06-07,24.450000762939453
2016-06-08,24.3700008392334
2016-06-09,24.209999084472656
2016-06-10,24.100000381469727
2016-06-13,23.8799991607666
2016-06-14,23.860000610351562
2016-06-15,23.889999389648438
2016-06-16,23.889999389648438
2016-06-17,24.139999389648438
2016-06-20,23.920000076293945
2016-06-21,23.8799991607666
2016-06-22,23.8700008392334
2016-06-23,24.239999771118164
2016-06-24,24.34000015258789
2016-06-27,22.93000030517578
2016-06-28,22.959999084472656
2016-06-29,22.799999237060547
2016-06-30,23.469999313354492
2016-07-01,23.0
2016-07-05,22.700000762939453
2016-07-06,22.719999313354492
2016-07-07,22.43000030517578
2016-07-08,22.75
2016-07-11,23.020000457763672
2016-07-12,23.280000686645508
2016-07-13,24.030000686645508
2016-07-14,23.950000762939453
2016-07-15,23.3799991607666
2016-07-18,23.940000534057617
2016-07-19,24.0
2016-07-20,24.700000762939453
2016-07-21,24.25
2016-07-22,24.450000762939453
2016-07-25,24.25
2016-07-26,24.43000030517578
2016-07-27,24.350000381469727
2016-07-28,24.479999542236328
2016-07-29,23.709999084472656
2016-08-01,22.920000076293945
2016-08-02,22.81999969482422
2016-08-03,22.59000015258789
2016-08-04,22.770000457763672
2016-08-05,23.219999313354492
2016-08-08,23.219999313354492
2016-08-09,23.100000381469727
2016-08-10,22.760000228881836
2016-08-11,22.739999771118164
2016-08-12,22.510000228881836
2016-08-15,22.739999771118164
2016-08-16,22.90999984741211
2016-08-17,22.809999465942383
2016-08-18,22.670000076293945
2016-08-19,22.239999771118164
2016-08-22,22.139999389648438
2016-08-23,22.15999984741211
2016-08-24,22.190000534057617
2016-08-25,22.530000686645508
2016-08-26,22.600000381469727
2016-08-29,22.579999923706055
2016-08-30,22.59000015258789
2016-08-31,22.780000686645508
2016-09-01,23.100000381469727
2016-09-02,23.100000381469727
2016-09-06,22.790000915527344
2016-09-07,23.1200008392334
2016-09-08,23.15999984741211
2016-09-09,22.799999237060547
2016-09-12,22.690000534057617
2016-09-13,22.649999618530273
2016-09-14,22.670000076293945
2016-09-15,22.809999465942383
2016-09-16,23.040000915527344
2016-09-19,23.190000534057617
2016-09-20,23.149999618530273
2016-09-21,23.190000534057617
2016-09-22,23.200000762939453
2016-09-23,23.950000762939453
2016-09-26,23.209999084472656
2016-09-27,23.270000457763672
2016-09-28,23.489999771118164
2016-09-29,23.329999923706055
2016-09-30,23.5
2016-10-03,23.209999084472656
2016-10-04,23.139999389648438
2016-10-05,23.0
2016-10-06,22.979999542236328
2016-10-07,22.889999389648438
2016-10-10,23.06999969482422
2016-10-11,22.90999984741211
2016-10-12,23.030000686645508
2016-10-13,22.8799991607666
2016-10-14,22.889999389648438
2016-10-17,22.809999465942383
2016-10-18,22.670000076293945
2016-10-19,22.59000015258789
2016-10-20,22.65999984741211
2016-10-21,22.540000915527344
2016-10-24,22.709999084472656
2016-10-25,22.600000381469727
2016-10-26,22.639999389648438
2016-10-27,22.559999465942383
2016-10-28,19.549999237060547
2016-10-31,18.850000381469727
2016-11-01,19.030000686645508
2016-11-02,19.0
2016-11-03,19.1200008392334
2016-11-04,18.889999389648438
2016-11-07,18.850000381469727
2016-11-08,18.889999389648438
2016-11-09,19.25
2016-11-10,20.639999389648438
2016-11-11,20.510000228881836
2016-11-14,21.06999969482422
2016-11-15,21.299999237060547
2016-11-16,21.5
2016-11-17,21.65999984741211
2016-11-18,21.950000762939453
2016-11-21,22.030000686645508
2016-11-22,21.940000534057617
2016-11-23,22.190000534057617
2016-11-25,21.940000534057617
2016-11-28,21.950000762939453
2016-11-29,22.139999389648438
2016-11-30,21.950000762939453
2016-12-01,22.329999923706055
2016-12-02,22.34000015258789
2016-12-05,22.65999984741211
2016-12-06,22.600000381469727
2016-12-07,22.790000915527344
2016-12-08,22.770000457763672
2016-12-09,23.8799991607666
2016-12-12,23.530000686645508
2016-12-13,23.290000915527344
2016-12-14,23.40999984741211
2016-12-15,23.559999465942383
2016-12-16,23.600000381469727
2016-12-19,23.709999084472656
2016-12-20,23.940000534057617
2016-12-21,23.729999542236328
2016-12-22,23.809999465942383
2016-12-23,23.809999465942383
2016-12-27,23.899999618530273
2016-12-28,23.770000457763672
2016-12-29,23.709999084472656
2016-12-30,23.719999313354492
2017-01-03,23.59000015258789
2017-01-04,23.639999389648438
2017-01-05,23.579999923706055
2017-01-06,23.5
2017-01-09,23.559999465942383
2017-01-10,24.190000534057617
2017-01-11,24.079999923706055
2017-01-12,24.5
2017-01-13,24.5
2017-01-17,24.329999923706055
2017-01-18,24.229999542236328
2017-01-19,23.969999313354492
2017-01-20,24.1200008392334
2017-01-23,24.110000610351562
2017-01-24,24.209999084472656
2017-01-25,24.559999465942383
2017-01-26,24.360000610351562
2017-01-27,25.329999923706055
2017-01-30,24.65999984741211
2017-01-31,24.229999542236328
2017-02-01,24.350000381469727
2017-02-02,24.040000915527344
2017-02-03,24.450000762939453
2017-02-06,24.450000762939453
2017-02-07,24.360000610351562
2017-02-08,24.329999923706055
2017-02-09,24.639999389648438
2017-02-10,25.299999237060547
2017-02-13,25.110000610351562
2017-02-14,25.209999084472656
2017-02-15,25.31999969482422
2017-02-16,25.520000457763672
2017-02-17,25.700000762939453
2017-02-21,25.719999313354492
2017-02-22,26.1200008392334
2017-02-23,26.280000686645508
2017-02-24,25.639999389648438
2017-02-27,25.579999923706055
2017-02-28,25.219999313354492
2017-03-01,25.68000030517578
2017-03-02,24.979999542236328
2017-03-03,24.93000030517578
2017-03-06,24.860000610351562
2017-03-07,25.06999969482422
2017-03-08,25.139999389648438
2017-03-09,25.260000228881836
2017-03-10,25.219999313354492
2017-03-13,25.25
2017-03-14,25.299999237060547
2017-03-15,25.280000686645508
2017-03-16,25.469999313354492
2017-03-17,25.780000686645508
2017-03-20,25.799999237060547
2017-03-21,24.68000030517578
2017-03-22,24.43000030517578
2017-03-23,24.670000076293945
2017-03-24,24.790000915527344
2017-03-27,24.84000015258789
2017-03-28,25.389999389648438
2017-03-29,25.68000030517578
2017-03-30,25.950000762939453
2017-03-31,25.959999084472656
2017-04-03,25.899999618530273
2017-04-04,25.860000610351562
2017-04-05,25.520000457763672
2017-04-06,25.670000076293945
2017-04-07,25.530000686645508
2017-04-10,25.90999984741211
2017-04-11,25.940000534057617
2017-04-12,25.549999237060547
2017-04-13,25.3799991607666
2017-04-17,25.639999389648438
2017-04-18,25.969999313354492
2017-04-19,25.8700008392334
2017-04-20,26.049999237060547
2017-04-21,26.34000015258789
2017-04-24,26.979999542236328
2017-04-25,27.209999084472656
2017-04-26,28.15999984741211
2017-04-27,28.309999465942383
2017-04-28,26.56999969482422
2017-05-01,26.049999237060547
2017-05-02,25.1299991607666
2017-05-03,24.989999771118164
2017-05-04,25.010000228881836
2017-05-05,24.899999618530273
2017-05-08,24.709999084472656
2017-05-09,24.59000015258789
2017-05-10,24.489999771118164
2017-05-11,23.75
2017-05-12,23.959999084472656
2017-05-15,23.989999771118164
2017-05-16,23.889999389648438
2017-05-17,23.030000686645508
2017-05-18,23.15999984741211
2017-05-19,23.170000076293945
2017-05-22,23.329999923706055
2017-05-23,23.309999465942383
2017-05-24,23.18000030517578
2017-05-25,23.219999313354492
2017-05-26,23.06999969482422
2017-05-30,23.010000228881836
2017-05-31,22.850000381469727
2017-06-01,23.06999969482422
2017-06-02,23.049999237060547
2017-06-05,23.06999969482422
2017-06-06,22.899999618530273
2017-06-07,23.190000534057617
2017-06-08,23.889999389648438
2017-06-09,24.989999771118164
2017-06-12,24.450000762939453
2017-06-13,24.639999389648438
2017-06-14,24.770000457763672
2017-06-15,24.399999618530273
2017-06-16,23.93000030517578
2017-06-19,23.549999237060547
2017-06-20,23.229999542236328
2017-06-21,22.809999465942383
2017-06-22,22.719999313354492
2017-06-23,22.969999313354492
2017-06-26,22.950000762939453
2017-06-27,23.0
2017-06-28,23.040000915527344
2017-06-29,23.34000015258789
2017-06-30,23.079999923706055
2017-07-03,23.5
2017-07-05,23.459999084472656
2017-07-06,23.489999771118164
2017-07-07,23.600000381469727
2017-07-10,23.549999237060547
2017-07-11,23.239999771118164
2017-07-12,23.1299991607666
2017-07-13,23.299999237060547
2017-07-14,22.959999084472656
2017-07-17,22.8799991607666
2017-07-18,22.719999313354492
2017-07-19,22.8799991607666
2017-07-20,22.950000762939453
2017-07-21,22.799999237060547
2017-07-24,22.56999969482422
2017-07-25,22.780000686645508
2017-07-26,22.549999237060547
2017-07-27,22.520000457763672
2017-07-28,21.459999084472656
2017-07-31,21.260000228881836
2017-08-01,21.40999984741211
2017-08-02,21.290000915527344
2017-08-03,21.280000686645508
2017-08-04,21.18000030517578
2017-08-07,21.209999084472656
2017-08-08,21.299999237060547
2017-08-09,21.040000915527344
2017-08-10,21.170000076293945
2017-08-11,20.889999389648438
2017-08-14,21.280000686645508
2017-08-15,21.280000686645508
2017-08-16,21.350000381469727
2017-08-17,21.1200008392334
2017-08-18,21.1200008392334
2017-08-21,21.1200008392334
2017-08-22,21.149999618530273
2017-08-23,20.899999618530273
2017-08-24,21.06999969482422
2017-08-25,21.149999618530273
2017-08-28,21.020000457763672
2017-08-29,21.1200008392334
2017-08-30,21.139999389648438
2017-08-31,21.309999465942383
2017-09-01,21.440000534057617
2017-09-05,21.450000762939453
2017-09-06,21.270000457763672
2017-09-07,20.790000915527344
