,LAND
2020-08-11,15.949999809265137
2020-08-12,15.949999809265137
2020-08-13,15.739999771118164
2020-08-14,15.800000190734863
2020-08-17,15.899999618530273
2020-08-18,15.930000305175781
2020-08-19,15.6899995803833
2020-08-20,15.760000228881836
2020-08-21,15.460000038146973
2020-08-24,15.25
2020-08-25,15.300000190734863
2020-08-26,15.1899995803833
2020-08-27,15.4399995803833
2020-08-28,15.579999923706055
2020-08-31,15.739999771118164
2020-09-01,15.489999771118164
2020-09-02,15.479999542236328
2020-09-03,15.5
2020-09-04,15.300000190734863
2020-09-08,15.399999618530273
2020-09-09,15.510000228881836
2020-09-10,15.239999771118164
2020-09-11,15.010000228881836
2020-09-14,15.470000267028809
2020-09-15,15.550000190734863
2020-09-16,15.6899995803833
2020-09-17,15.5600004196167
2020-09-18,15.359999656677246
2020-09-21,15.015000343322754
2020-09-22,15.1899995803833
2020-09-23,14.5
2020-09-24,14.619999885559082
2020-09-25,14.899999618530273
2020-09-28,15.3100004196167
2020-09-29,15.0600004196167
2020-09-30,15.020000457763672
2020-10-01,15.300000190734863
2020-10-02,15.5
2020-10-05,15.25
2020-10-06,15.390000343322754
2020-10-07,15.079999923706055
2020-10-08,14.300000190734863
2020-10-09,14.40999984741211
2020-10-12,14.420000076293945
2020-10-13,14.229999542236328
2020-10-14,14.149999618530273
2020-10-15,14.289999961853027
2020-10-16,14.25
2020-10-19,14.260000228881836
2020-10-20,14.569999694824219
2020-10-21,14.399999618530273
2020-10-22,14.359999656677246
2020-10-23,14.420000076293945
2020-10-26,14.369999885559082
2020-10-27,14.149999618530273
2020-10-28,13.779999732971191
2020-10-29,13.84000015258789
2020-10-30,13.869999885559082
2020-11-02,14.020000457763672
2020-11-03,14.25
2020-11-04,13.90999984741211
2020-11-05,14.119999885559082
2020-11-06,13.859999656677246
2020-11-09,13.890000343322754
2020-11-10,14.265000343322754
2020-11-11,14.270000457763672
2020-11-12,14.119999885559082
2020-11-13,14.270000457763672
2020-11-16,14.649999618530273
2020-11-17,14.739999771118164
2020-11-18,14.800000190734863
2020-11-19,14.960000038146973
2020-11-20,15.029999732971191
2020-11-23,14.760000228881836
2020-11-24,14.75
2020-11-25,15.020000457763672
2020-11-27,14.9399995803833
2020-11-30,14.550000190734863
2020-12-01,14.399999618530273
2020-12-02,14.430000305175781
2020-12-03,14.645000457763672
2020-12-04,14.869999885559082
2020-12-07,14.619999885559082
2020-12-08,14.789999961853027
2020-12-09,14.630000114440918
2020-12-10,14.720000267028809
2020-12-11,14.789999961853027
2020-12-14,14.9399995803833
2020-12-15,15.140000343322754
2020-12-16,15.510000228881836
2020-12-17,15.149999618530273
2020-12-18,14.779999732971191
2020-12-21,14.529999732971191
2020-12-22,14.1899995803833
2020-12-23,14.229999542236328
2020-12-24,14.3100004196167
2020-12-28,14.489999771118164
2020-12-29,14.399999618530273
2020-12-30,14.470000267028809
2020-12-31,14.640000343322754
2021-01-04,14.289999961853027
2021-01-05,14.279999732971191
2021-01-06,14.359999656677246
2021-01-07,14.59000015258789
2021-01-08,14.600000381469727
2021-01-11,14.5
2021-01-12,14.760000228881836
2021-01-13,14.614999771118164
2021-01-14,15.079999923706055
2021-01-15,15.489999771118164
2021-01-19,16.139999389648438
2021-01-20,16.299999237060547
2021-01-21,16.350000381469727
2021-01-22,16.434999465942383
2021-01-25,16.93000030517578
2021-01-26,16.56999969482422
2021-01-27,15.869999885559082
2021-01-28,15.59000015258789
2021-01-29,15.739999771118164
2021-02-01,16.360000610351562
2021-02-02,16.450000762939453
2021-02-03,16.59000015258789
2021-02-04,16.889999389648438
2021-02-05,16.959999084472656
2021-02-08,17.489999771118164
2021-02-09,17.329999923706055
2021-02-10,17.8700008392334
2021-02-11,17.93000030517578
2021-02-12,18.600000381469727
2021-02-16,18.549999237060547
2021-02-17,18.950000762939453
2021-02-18,18.600000381469727
2021-02-19,18.15999984741211
2021-02-22,18.059999465942383
2021-02-23,18.079999923706055
2021-02-24,18.790000915527344
2021-02-25,18.489999771118164
2021-02-26,17.889999389648438
2021-03-01,18.520000457763672
2021-03-02,18.520000457763672
2021-03-03,18.84000015258789
2021-03-04,18.459999084472656
2021-03-05,18.329999923706055
2021-03-08,18.540000915527344
2021-03-09,18.510000228881836
2021-03-10,18.799999237060547
2021-03-11,19.420000076293945
2021-03-12,19.309999465942383
2021-03-15,19.1200008392334
2021-03-16,18.979999542236328
2021-03-17,18.959999084472656
2021-03-18,18.399999618530273
2021-03-19,18.15999984741211
2021-03-22,18.270000457763672
2021-03-23,18.0
2021-03-24,17.899999618530273
2021-03-25,17.959999084472656
2021-03-26,18.31999969482422
2021-03-29,17.670000076293945
2021-03-30,17.860000610351562
2021-03-31,18.299999237060547
2021-04-01,18.559999465942383
2021-04-05,18.690000534057617
2021-04-06,18.540000915527344
2021-04-07,18.670000076293945
2021-04-08,19.010000228881836
2021-04-09,18.920000076293945
2021-04-12,19.639999389648438
2021-04-13,19.760000228881836
2021-04-14,20.049999237060547
2021-04-15,20.31999969482422
2021-04-16,21.100000381469727
2021-04-19,21.030000686645508
2021-04-20,20.649999618530273
2021-04-21,20.78499984741211
2021-04-22,20.889999389648438
2021-04-23,21.139999389648438
2021-04-26,21.309999465942383
2021-04-27,21.209999084472656
2021-04-28,20.940000534057617
2021-04-29,20.709999084472656
2021-04-30,20.989999771118164
2021-05-03,20.84000015258789
2021-05-04,20.600000381469727
2021-05-05,20.459999084472656
2021-05-06,21.469999313354492
2021-05-07,22.290000915527344
2021-05-10,22.670000076293945
2021-05-11,22.170000076293945
2021-05-12,22.209999084472656
2021-05-13,22.899999618530273
2021-05-14,24.020000457763672
