,GSK
1984-12-04,3.15625
1984-12-05,3.09375
1984-12-06,3.125
1984-12-07,3.15625
1984-12-10,3.21875
1984-12-11,3.28125
1984-12-12,3.1875
1984-12-13,3.1875
1984-12-14,3.25
1984-12-17,3.1875
1984-12-18,3.21875
1984-12-19,3.1875
1984-12-20,3.15625
1984-12-21,3.125
1984-12-24,3.125
1984-12-26,3.125
1984-12-27,3.15625
1984-12-28,3.15625
1984-12-31,3.15625
1985-01-02,3.125
1985-01-03,3.09375
1985-01-04,3.125
1985-01-07,3.15625
1985-01-08,3.1875
1985-01-09,3.21875
1985-01-10,3.1875
1985-01-11,3.125
1985-01-14,3.09375
1985-01-15,3.09375
1985-01-16,3.21875
1985-01-17,3.25
1985-01-18,3.28125
1985-01-21,3.4375
1985-01-22,3.46875
1985-01-23,3.4375
1985-01-24,3.40625
1985-01-25,3.375
1985-01-28,3.34375
1985-01-29,3.3125
1985-01-30,3.375
1985-01-31,3.34375
1985-02-01,3.25
1985-02-04,3.21875
1985-02-05,3.21875
1985-02-06,3.28125
1985-02-07,3.3125
1985-02-08,3.28125
1985-02-11,3.25
1985-02-12,3.21875
1985-02-13,3.25
1985-02-14,3.21875
1985-02-15,3.25
1985-02-19,3.21875
1985-02-20,3.21875
1985-02-21,3.1875
1985-02-22,3.15625
1985-02-25,3.125
1985-02-26,3.15625
1985-02-27,3.1875
1985-02-28,3.1875
1985-03-01,3.1875
1985-03-04,3.1875
1985-03-05,3.15625
1985-03-06,3.1875
1985-03-07,3.1875
1985-03-08,3.15625
1985-03-11,3.1875
1985-03-12,3.15625
1985-03-13,3.15625
1985-03-14,3.15625
1985-03-15,3.1875
1985-03-18,3.21875
1985-03-19,3.3125
1985-03-20,3.3125
1985-03-21,3.375
1985-03-22,3.375
1985-03-25,3.375
1985-03-26,3.34375
1985-03-27,3.40625
1985-03-28,3.40625
1985-03-29,3.34375
1985-04-01,3.34375
1985-04-02,3.3125
1985-04-03,3.21875
1985-04-04,3.28125
1985-04-08,3.28125
1985-04-09,3.25
1985-04-10,3.34375
1985-04-11,3.375
1985-04-12,3.375
1985-04-15,3.6875
1985-04-16,3.78125
1985-04-17,3.84375
1985-04-18,3.875
1985-04-19,3.8125
1985-04-22,3.6875
1985-04-23,3.71875
1985-04-24,3.71875
1985-04-25,3.71875
1985-04-26,3.71875
1985-04-29,3.6875
1985-04-30,3.65625
1985-05-01,3.625
1985-05-02,3.59375
1985-05-03,3.53125
1985-05-06,3.5
1985-05-07,3.53125
1985-05-08,3.53125
1985-05-09,3.5625
1985-05-10,3.6875
1985-05-13,3.78125
1985-05-14,3.78125
1985-05-15,3.84375
1985-05-16,3.84375
1985-05-17,3.875
1985-05-20,3.90625
1985-05-21,3.90625
1985-05-22,3.875
1985-05-23,3.90625
1985-05-24,3.875
1985-05-28,3.90625
1985-05-29,3.96875
1985-05-30,4.03125
1985-05-31,4.0625
1985-06-03,4.09375
1985-06-04,4.09375
1985-06-05,4.09375
1985-06-06,4.125
1985-06-07,4.09375
1985-06-10,4.0625
1985-06-11,4.15625
1985-06-12,4.15625
1985-06-13,4.09375
1985-06-14,4.125
1985-06-17,4.09375
1985-06-18,4.15625
1985-06-19,4.09375
1985-06-20,4.0
1985-06-21,4.0
1985-06-24,4.0
1985-06-25,3.96875
1985-06-26,4.0
1985-06-27,3.96875
1985-06-28,3.96875
1985-07-01,4.0
1985-07-02,4.0
1985-07-03,4.0
1985-07-05,4.125
1985-07-08,4.125
1985-07-09,4.15625
1985-07-10,4.15625
1985-07-11,4.15625
1985-07-12,4.15625
1985-07-15,4.21875
1985-07-16,4.21875
1985-07-17,4.21875
1985-07-18,4.21875
1985-07-19,4.28125
1985-07-22,4.25
1985-07-23,4.28125
1985-07-24,4.28125
1985-07-25,4.28125
1985-07-26,4.3125
1985-07-29,4.34375
1985-07-30,4.34375
1985-07-31,4.375
1985-08-01,4.4375
1985-08-02,4.46875
1985-08-05,4.46875
1985-08-06,4.4375
1985-08-07,4.46875
1985-08-08,4.5
1985-08-09,4.59375
1985-08-12,4.625
1985-08-13,4.53125
1985-08-14,4.53125
1985-08-15,4.53125
1985-08-16,4.5
1985-08-19,4.4375
1985-08-20,4.40625
1985-08-21,4.4375
1985-08-22,4.4375
1985-08-23,4.46875
1985-08-26,4.46875
1985-08-27,4.46875
1985-08-28,4.53125
1985-08-29,4.625
1985-08-30,4.6875
1985-09-03,4.625
1985-09-04,4.625
1985-09-05,4.5625
1985-09-06,4.5625
1985-09-09,4.46875
1985-09-10,4.40625
1985-09-11,4.34375
1985-09-12,4.375
1985-09-13,4.375
1985-09-16,4.40625
1985-09-17,4.375
1985-09-18,4.34375
1985-09-19,4.34375
1985-09-20,4.40625
1985-09-23,4.59375
1985-09-24,4.5625
1985-09-25,4.5625
1985-09-26,4.5
1985-09-30,4.5
1985-10-01,4.59375
1985-10-02,4.625
1985-10-03,4.75
1985-10-04,4.75
1985-10-07,4.71875
1985-10-08,4.71875
1985-10-09,4.71875
1985-10-10,4.71875
1985-10-11,4.59375
1985-10-14,4.65625
1985-10-15,4.65625
1985-10-16,4.6875
1985-10-17,4.75
1985-10-18,4.84375
1985-10-21,4.84375
1985-10-22,4.8125
1985-10-23,4.875
1985-10-24,4.84375
1985-10-25,4.90625
1985-10-28,4.90625
1985-10-29,5.03125
1985-10-30,5.15625
1985-10-31,5.28125
1985-11-01,5.3125
1985-11-04,5.34375
1985-11-05,5.34375
1985-11-06,5.375
1985-11-07,5.25
1985-11-08,5.3125
1985-11-11,5.3125
1985-11-12,5.46875
1985-11-13,5.46875
1985-11-14,5.46875
1985-11-15,5.5
1985-11-18,5.5
1985-11-19,5.5625
1985-11-20,5.5625
1985-11-21,5.65625
1985-11-22,5.65625
1985-11-25,5.65625
1985-11-26,5.65625
1985-11-27,5.6875
1985-11-29,5.78125
1985-12-02,5.71875
1985-12-03,5.71875
1985-12-04,5.6875
1985-12-05,5.6875
1985-12-06,5.6875
1985-12-09,5.625
1985-12-10,5.53125
1985-12-11,5.375
1985-12-12,5.34375
1985-12-13,5.375
1985-12-16,5.40625
1985-12-17,5.375
1985-12-18,5.375
1985-12-19,5.40625
1985-12-20,5.4375
1985-12-23,5.46875
1985-12-24,5.46875
1985-12-26,5.46875
1985-12-27,5.53125
1985-12-30,5.5
1985-12-31,5.53125
1986-01-02,5.5625
1986-01-03,5.5625
1986-01-06,5.5625
1986-01-07,5.625
1986-01-08,5.53125
1986-01-09,5.53125
1986-01-10,5.53125
1986-01-13,5.46875
1986-01-14,5.4375
1986-01-15,5.5
1986-01-16,5.5
1986-01-17,5.53125
1986-01-20,5.5
1986-01-21,5.53125
1986-01-22,5.6875
1986-01-23,5.75
1986-01-24,5.75
1986-01-27,5.875
1986-01-28,6.1875
1986-01-29,6.125
1986-01-30,6.125
1986-01-31,6.125
1986-02-03,6.0625
1986-02-04,6.1875
1986-02-05,6.25
1986-02-06,6.125
1986-02-07,6.125
1986-02-10,6.1875
1986-02-11,6.125
1986-02-12,6.25
1986-02-13,6.375
1986-02-14,6.4375
1986-02-18,6.75
1986-02-19,6.75
1986-02-20,7.0
1986-02-21,7.3125
1986-02-24,7.5625
1986-02-25,7.25
1986-02-26,7.3125
1986-02-27,7.3125
1986-02-28,7.1875
1986-03-03,7.0625
1986-03-04,7.25
1986-03-05,7.3125
1986-03-06,7.25
1986-03-07,7.1875
1986-03-10,7.0625
1986-03-11,7.1875
1986-03-12,7.375
1986-03-13,7.5
1986-03-14,7.875
1986-03-17,7.75
1986-03-18,7.9375
1986-03-19,7.9375
1986-03-20,8.0625
1986-03-21,8.125
1986-03-24,7.9375
1986-03-25,7.8125
1986-03-26,7.875
1986-03-27,7.875
1986-03-31,7.9375
1986-04-01,7.9375
1986-04-02,7.9375
1986-04-03,7.8125
1986-04-04,7.625
1986-04-07,7.625
1986-04-08,7.5
1986-04-09,7.625
1986-04-10,7.875
1986-04-11,7.875
1986-04-14,8.1875
1986-04-15,8.3125
1986-04-16,8.625
1986-04-17,8.4375
1986-04-18,8.25
1986-04-21,8.125
1986-04-22,7.8125
1986-04-23,7.6875
1986-04-24,7.8125
1986-04-25,7.8125
1986-04-28,7.75
1986-04-29,7.6875
1986-04-30,7.5625
1986-05-01,7.3125
1986-05-02,7.375
1986-05-05,7.375
1986-05-06,7.1875
1986-05-07,7.125
1986-05-08,7.125
1986-05-09,7.25
1986-05-12,7.5625
1986-05-13,7.5625
1986-05-14,7.5625
1986-05-15,7.375
1986-05-16,7.375
1986-05-19,7.4375
1986-05-20,7.5
1986-05-21,7.375
1986-05-22,7.375
1986-05-23,7.375
1986-05-27,7.4375
1986-05-28,7.4375
1986-05-29,7.4375
1986-05-30,7.4375
1986-06-02,7.375
1986-06-03,7.5
1986-06-04,7.4375
1986-06-05,7.5625
1986-06-06,7.75
1986-06-09,7.6875
1986-06-10,7.8125
1986-06-11,8.1875
1986-06-12,8.25
1986-06-13,8.375
1986-06-16,8.3125
1986-06-17,8.25
1986-06-18,8.3125
1986-06-19,8.25
1986-06-20,8.25
1986-06-23,8.1875
1986-06-24,8.125
1986-06-25,7.9375
1986-06-26,7.875
1986-06-27,7.875
1986-06-30,7.875
1986-07-01,7.875
1986-07-02,8.0
1986-07-03,8.1875
1986-07-07,7.875
1986-07-08,7.625
1986-07-09,7.6875
1986-07-10,7.5625
1986-07-11,7.375
1986-07-14,7.0
1986-07-15,7.1875
1986-07-16,7.4375
1986-07-17,7.5
1986-07-18,7.3125
1986-07-21,7.1875
1986-07-22,7.1875
1986-07-23,7.25
1986-07-24,7.0625
1986-07-25,7.125
1986-07-28,7.0625
1986-07-29,7.0625
1986-07-30,7.1875
1986-07-31,7.125
1986-08-01,7.0625
1986-08-04,7.0
1986-08-05,7.0625
1986-08-06,6.9375
1986-08-07,6.9375
1986-08-08,7.0
1986-08-11,7.1875
1986-08-12,7.375
1986-08-13,7.375
1986-08-14,7.375
1986-08-15,7.375
1986-08-18,7.3125
1986-08-19,7.0
1986-08-20,7.125
1986-08-21,7.0
1986-08-22,7.0
1986-08-25,6.9375
1986-08-26,7.0625
1986-08-27,7.1875
1986-08-28,7.1875
1986-08-29,7.25
1986-09-02,7.25
1986-09-03,7.5625
1986-09-04,7.875
1986-09-05,7.6875
1986-09-08,7.4375
1986-09-09,7.375
1986-09-10,7.3125
1986-09-11,6.9375
1986-09-12,6.8125
1986-09-15,6.9375
1986-09-16,6.875
1986-09-17,7.0625
1986-09-18,7.0625
1986-09-19,7.125
1986-09-22,7.0625
1986-09-23,6.9375
1986-09-24,6.8125
1986-09-25,6.5625
1986-09-26,6.625
1986-09-29,6.5
1986-09-30,6.75
1986-10-01,6.9375
1986-10-02,6.75
1986-10-03,6.6875
1986-10-06,6.75
1986-10-07,6.75
1986-10-08,6.6875
1986-10-09,6.6875
1986-10-10,6.5625
1986-10-13,6.625
1986-10-14,6.625
1986-10-15,6.8125
1986-10-16,6.8125
1986-10-17,6.75
1986-10-20,6.6875
1986-10-21,6.6875
1986-10-22,6.625
1986-10-23,6.625
1986-10-24,6.4375
1986-10-27,6.3125
1986-10-28,6.4375
1986-10-29,6.5625
1986-10-30,6.6875
1986-10-31,6.625
1986-11-03,6.6875
1986-11-04,6.625
1986-11-05,6.5625
1986-11-06,6.5
1986-11-07,6.5
1986-11-10,6.625
1986-11-11,6.625
1986-11-12,6.5625
1986-11-13,6.5625
1986-11-14,6.5625
1986-11-17,6.4375
1986-11-18,6.3125
1986-11-19,6.375
1986-11-20,6.375
1986-11-21,6.4375
1986-11-24,6.4375
1986-11-25,6.375
1986-11-26,6.375
1986-11-28,6.5625
1986-12-01,6.5
1986-12-02,6.625
1986-12-03,6.5
1986-12-04,6.4375
1986-12-05,6.375
1986-12-08,6.5
1986-12-09,6.625
1986-12-10,6.75
1986-12-11,6.8125
1986-12-12,6.6875
1986-12-15,7.0625
1986-12-16,7.25
1986-12-17,7.375
1986-12-18,7.5
1986-12-19,7.5
1986-12-22,7.5625
1986-12-23,7.5625
1986-12-24,7.5625
1986-12-26,7.5625
1986-12-29,7.625
1986-12-30,7.625
1986-12-31,7.6875
1987-01-02,7.6875
1987-01-05,7.8125
1987-01-06,8.125
1987-01-07,8.4375
1987-01-08,8.375
1987-01-09,8.375
1987-01-12,8.4375
1987-01-13,8.3125
1987-01-14,8.5
1987-01-15,8.625
1987-01-16,8.5
1987-01-19,8.625
1987-01-20,8.625
1987-01-21,8.75
1987-01-22,9.375
1987-01-23,9.3125
1987-01-26,9.3125
1987-01-27,9.5
1987-01-28,9.5625
1987-01-29,9.5
1987-01-30,9.8125
1987-02-02,10.5
1987-02-03,10.3125
1987-02-04,10.3125
1987-02-05,10.25
1987-02-06,10.1875
1987-02-09,9.9375
1987-02-10,9.75
1987-02-11,10.0625
1987-02-12,10.0
1987-02-13,10.5625
1987-02-17,10.6875
1987-02-18,11.0625
1987-02-19,11.4375
1987-02-20,11.75
1987-02-23,11.5625
1987-02-24,12.4375
1987-02-25,12.875
1987-02-26,12.625
1987-02-27,12.375
1987-03-02,12.3125
1987-03-03,12.375
1987-03-04,12.5
1987-03-05,12.5
1987-03-06,12.25
1987-03-09,12.0
1987-03-10,12.125
1987-03-11,12.25
1987-03-12,12.25
1987-03-13,12.4375
1987-03-16,12.5
1987-03-17,13.1875
1987-03-18,12.625
1987-03-19,12.5625
1987-03-20,12.5
1987-03-23,12.5
1987-03-24,12.5
1987-03-25,12.25
1987-03-26,12.125
1987-03-27,12.1875
1987-03-30,11.6875
1987-03-31,11.6875
1987-04-01,11.5
1987-04-02,11.6875
1987-04-03,11.875
1987-04-06,12.125
1987-04-07,12.125
1987-04-08,12.25
1987-04-09,12.375
1987-04-10,12.3125
1987-04-13,11.5625
1987-04-14,11.3125
1987-04-15,11.6875
1987-04-16,11.875
1987-04-20,11.8125
1987-04-21,11.875
1987-04-22,11.8125
1987-04-23,11.875
1987-04-24,11.6875
1987-04-27,11.75
1987-04-28,11.6875
1987-04-29,11.875
1987-04-30,11.8125
1987-05-01,11.75
1987-05-04,11.875
1987-05-05,11.9375
1987-05-06,11.9375
1987-05-07,11.9375
1987-05-08,12.3125
1987-05-11,12.5
1987-05-12,12.6875
1987-05-13,12.9375
1987-05-14,13.375
1987-05-15,13.0625
1987-05-18,13.125
1987-05-19,13.3125
1987-05-20,13.1875
1987-05-21,13.25
1987-05-22,13.1875
1987-05-26,13.0
1987-05-27,12.6875
1987-05-28,12.875
1987-05-29,13.0
1987-06-01,13.25
1987-06-02,13.25
1987-06-03,13.4375
1987-06-04,13.5625
1987-06-05,13.5625
1987-06-08,14.125
1987-06-09,14.5625
1987-06-10,14.4375
1987-06-11,14.375
1987-06-12,14.4375
1987-06-15,14.4375
1987-06-16,14.375
1987-06-17,14.1875
1987-06-18,13.875
1987-06-19,13.5
1987-06-22,13.0625
1987-06-23,13.4375
1987-06-24,13.5625
1987-06-25,14.0
1987-06-26,13.875
1987-06-29,13.4375
1987-06-30,13.3125
1987-07-01,13.1875
1987-07-02,13.5
1987-07-06,13.75
1987-07-07,14.25
1987-07-08,14.4375
1987-07-09,14.375
1987-07-10,14.375
1987-07-13,14.25
1987-07-14,14.8125
1987-07-15,15.125
1987-07-16,15.1875
1987-07-17,14.9375
1987-07-20,14.625
1987-07-21,14.4375
1987-07-22,14.375
1987-07-23,14.3125
1987-07-24,14.25
1987-07-27,14.1875
1987-07-28,14.5625
1987-07-29,14.5625
1987-07-30,14.125
1987-07-31,14.1875
1987-08-03,13.875
1987-08-04,13.6875
1987-08-05,13.9375
1987-08-06,14.0
1987-08-07,13.6875
1987-08-10,13.8125
1987-08-11,14.125
1987-08-12,14.375
1987-08-13,14.4375
1987-08-14,14.375
1987-08-17,14.375
1987-08-18,14.375
1987-08-19,14.375
1987-08-20,14.3125
1987-08-21,14.625
1987-08-24,14.625
1987-08-25,14.5625
1987-08-26,14.5
1987-08-27,14.5
1987-08-28,13.9375
1987-08-31,14.0625
1987-09-01,14.1875
1987-09-02,14.125
1987-09-03,14.1875
1987-09-04,14.125
1987-09-08,14.0
1987-09-09,13.875
1987-09-10,13.9375
1987-09-11,14.1875
1987-09-14,14.25
1987-09-15,14.25
1987-09-16,14.4375
1987-09-17,14.8125
1987-09-18,14.9375
1987-09-21,15.0
1987-09-22,15.0
1987-09-23,14.8125
1987-09-24,14.375
1987-09-25,14.5625
1987-09-28,14.75
1987-09-29,14.6875
1987-09-30,14.625
1987-10-01,14.5
1987-10-02,14.5
1987-10-05,14.4375
1987-10-06,14.1875
1987-10-07,14.1875
1987-10-08,14.25
1987-10-09,14.125
1987-10-12,11.9375
1987-10-13,12.125
1987-10-14,11.375
1987-10-15,11.6875
1987-10-16,10.8125
1987-10-19,8.4375
1987-10-20,9.5
1987-10-21,10.3125
1987-10-22,9.5
1987-10-23,9.4375
1987-10-26,8.75
1987-10-27,9.3125
1987-10-28,9.0
1987-10-29,9.8125
1987-10-30,10.0
1987-11-02,10.0625
1987-11-03,9.125
1987-11-04,9.0
1987-11-05,9.4375
1987-11-06,9.1875
1987-11-09,9.0
1987-11-10,9.125
1987-11-11,9.4375
1987-11-12,9.8125
1987-11-13,9.5
1987-11-16,9.4375
1987-11-17,9.125
1987-11-18,9.375
1987-11-19,9.0
1987-11-20,9.125
1987-11-23,9.5
1987-11-24,9.25
1987-11-25,9.25
1987-11-27,9.3125
1987-11-30,8.9375
1987-12-01,8.9375
1987-12-02,9.1875
1987-12-03,8.9375
1987-12-04,8.8125
1987-12-07,9.0625
1987-12-08,9.375
1987-12-09,9.3125
1987-12-10,9.125
1987-12-11,9.25
1987-12-14,8.9375
1987-12-15,8.75
1987-12-16,8.875
1987-12-17,8.9375
1987-12-18,9.0625
1987-12-21,9.25
1987-12-22,9.25
1987-12-23,9.4375
1987-12-24,9.4375
1987-12-28,9.1875
1987-12-29,9.1875
1987-12-30,9.3125
1987-12-31,9.125
1988-01-04,9.4375
1988-01-05,9.25
1988-01-06,9.25
1988-01-07,9.0625
1988-01-08,8.4375
1988-01-11,8.8125
1988-01-12,8.9375
1988-01-13,8.9375
1988-01-14,8.875
1988-01-15,9.1875
1988-01-18,9.125
1988-01-19,9.0
1988-01-20,8.8125
1988-01-21,9.0
1988-01-22,9.125
1988-01-25,8.9375
1988-01-26,8.875
1988-01-27,9.125
1988-01-28,9.5
1988-01-29,9.375
1988-02-01,9.0625
1988-02-02,9.09375
1988-02-03,8.875
1988-02-04,8.8125
1988-02-05,8.625
1988-02-08,8.4375
1988-02-09,8.75
1988-02-10,9.125
1988-02-11,8.875
1988-02-12,9.0
1988-02-16,8.9375
1988-02-17,9.0
1988-02-18,8.875
1988-02-19,8.9375
1988-02-22,9.1875
1988-02-23,9.125
1988-02-24,9.1875
1988-02-25,9.1875
1988-02-26,9.125
1988-02-29,9.25
1988-03-01,9.25
1988-03-02,9.75
1988-03-03,9.625
1988-03-04,9.6875
1988-03-07,9.75
1988-03-08,9.8125
1988-03-09,9.8125
1988-03-10,9.75
1988-03-11,9.6875
1988-03-14,10.0625
1988-03-15,10.1875
1988-03-16,10.125
1988-03-17,9.9375
1988-03-18,9.75
1988-03-21,9.625
1988-03-22,9.5625
1988-03-23,9.5
1988-03-24,9.0625
1988-03-25,9.0625
1988-03-28,9.3125
1988-03-29,9.375
1988-03-30,9.25
1988-03-31,9.1875
1988-04-04,9.0
1988-04-05,9.3125
1988-04-06,9.5
1988-04-07,9.3125
1988-04-08,9.4375
1988-04-11,9.5625
1988-04-12,9.5
1988-04-13,9.3125
1988-04-14,9.0
1988-04-15,9.25
1988-04-18,9.1875
1988-04-19,9.1875
1988-04-20,9.125
1988-04-21,9.125
1988-04-22,8.8125
1988-04-25,8.875
1988-04-26,8.875
1988-04-27,8.75
1988-04-28,8.625
1988-04-29,8.6875
1988-05-02,8.6875
1988-05-03,8.9375
1988-05-04,8.8125
1988-05-05,8.875
1988-05-06,8.8125
1988-05-09,8.875
1988-05-10,8.8125
1988-05-11,8.625
1988-05-12,8.75
1988-05-13,8.8125
1988-05-16,8.75
1988-05-17,8.625
1988-05-18,8.375
1988-05-19,8.5
1988-05-20,8.375
1988-05-23,8.25
1988-05-24,8.5625
1988-05-25,8.3125
1988-05-26,8.3125
1988-05-27,8.1875
1988-05-31,8.5
1988-06-01,8.4375
1988-06-02,8.3125
1988-06-03,8.375
1988-06-06,8.375
1988-06-07,8.3125
1988-06-08,8.5
1988-06-09,8.4375
1988-06-10,8.625
1988-06-13,8.5625
1988-06-14,8.75
1988-06-15,8.875
1988-06-16,8.5625
1988-06-17,8.625
1988-06-20,8.5
1988-06-21,8.8125
1988-06-22,8.875
1988-06-23,8.625
1988-06-24,8.4375
1988-06-27,8.25
1988-06-28,8.375
1988-06-29,8.5625
1988-06-30,8.5625
1988-07-01,8.5
1988-07-05,8.5625
1988-07-06,8.5
1988-07-07,8.4375
1988-07-08,8.5
1988-07-11,8.5625
1988-07-12,8.5625
1988-07-13,8.5625
1988-07-14,8.5
1988-07-15,8.375
1988-07-18,8.375
1988-07-19,8.4375
1988-07-20,8.5625
1988-07-21,8.625
1988-07-22,8.4375
1988-07-25,8.375
1988-07-26,8.3125
1988-07-27,8.3125
1988-07-28,8.3125
1988-07-29,8.4375
1988-08-01,8.4375
1988-08-02,8.4375
1988-08-03,8.4375
1988-08-04,8.4375
1988-08-05,8.375
1988-08-08,8.375
1988-08-09,8.1875
1988-08-10,8.125
1988-08-11,8.25
1988-08-12,8.25
1988-08-15,8.125
1988-08-16,8.1875
1988-08-17,8.25
1988-08-18,8.25
1988-08-19,8.3125
1988-08-22,8.125
1988-08-23,8.0625
1988-08-24,8.125
1988-08-25,8.0
1988-08-26,8.0625
1988-08-29,8.0625
1988-08-30,8.125
1988-08-31,8.0
1988-09-01,8.0625
1988-09-02,8.1875
1988-09-06,8.375
1988-09-07,8.4375
1988-09-08,8.4375
1988-09-09,8.625
1988-09-12,8.625
1988-09-13,8.8125
1988-09-14,8.8125
1988-09-15,8.5625
1988-09-16,8.5625
1988-09-19,8.5
1988-09-20,8.75
1988-09-21,9.0625
1988-09-22,8.9375
1988-09-23,8.9375
1988-09-26,8.8125
1988-09-27,8.875
1988-09-28,8.9375
1988-09-29,9.1875
1988-09-30,9.25
1988-10-03,9.1875
1988-10-04,9.1875
1988-10-05,9.5
1988-10-06,9.5
1988-10-07,9.625
1988-10-10,9.6875
1988-10-11,9.5
1988-10-12,9.375
1988-10-13,9.5
1988-10-14,9.625
1988-10-17,9.8125
1988-10-18,9.8125
1988-10-19,9.875
1988-10-20,10.0625
1988-10-21,10.0625
1988-10-24,10.0
1988-10-25,10.0
1988-10-26,10.0625
1988-10-27,10.0625
1988-10-28,10.0625
1988-10-31,10.0625
1988-11-01,9.9375
1988-11-02,9.9375
1988-11-03,10.0
1988-11-04,9.75
1988-11-07,9.75
1988-11-08,9.8125
1988-11-09,9.75
1988-11-10,9.8125
1988-11-11,9.6875
1988-11-14,9.625
1988-11-15,9.6875
1988-11-16,9.625
1988-11-17,9.8125
1988-11-18,9.625
1988-11-21,9.6875
1988-11-22,9.875
1988-11-23,10.0625
1988-11-25,9.8125
1988-11-28,9.8125
1988-11-29,9.875
1988-11-30,9.9375
1988-12-01,10.0
1988-12-02,9.875
1988-12-05,9.9375
1988-12-06,9.9375
1988-12-07,9.875
1988-12-08,9.8125
1988-12-09,9.875
1988-12-12,9.5625
1988-12-13,9.4375
1988-12-14,9.4375
1988-12-15,9.375
1988-12-16,9.375
1988-12-19,9.375
1988-12-20,9.375
1988-12-21,9.4375
1988-12-22,9.5625
1988-12-23,9.625
1988-12-27,9.5625
1988-12-28,9.625
1988-12-29,9.75
1988-12-30,9.625
1989-01-03,9.625
1989-01-04,9.6875
1989-01-05,9.75
1989-01-06,9.8125
1989-01-09,9.875
1989-01-10,9.625
1989-01-11,9.625
1989-01-12,9.5
1989-01-13,9.25
1989-01-16,9.375
1989-01-17,9.4375
1989-01-18,9.5
1989-01-19,9.625
1989-01-20,9.6875
1989-01-23,9.8125
1989-01-24,10.0
1989-01-25,9.875
1989-01-26,10.0
1989-01-27,10.1875
1989-01-30,10.4375
1989-01-31,10.625
1989-02-01,10.625
1989-02-02,10.625
1989-02-03,10.8125
1989-02-06,10.75
1989-02-07,11.125
1989-02-08,11.0625
1989-02-09,11.0
1989-02-10,10.9375
1989-02-13,11.0625
1989-02-14,11.0625
1989-02-15,11.125
1989-02-16,11.0
1989-02-17,11.0625
1989-02-21,10.9375
1989-02-22,10.8125
1989-02-23,10.9375
1989-02-24,10.8125
1989-02-27,10.75
1989-02-28,10.6875
1989-03-01,10.6875
1989-03-02,10.8125
1989-03-03,11.0
1989-03-06,10.9375
1989-03-07,10.9375
1989-03-08,10.8125
1989-03-09,10.8125
1989-03-10,10.875
1989-03-13,11.0625
1989-03-14,11.25
1989-03-15,11.1875
1989-03-16,11.5625
1989-03-17,11.125
1989-03-20,11.0625
1989-03-21,11.25
1989-03-22,10.9375
1989-03-23,11.0
1989-03-27,11.0625
1989-03-28,11.0
1989-03-29,11.0
1989-03-30,10.9375
1989-03-31,11.125
1989-04-03,11.4375
1989-04-04,11.5
1989-04-05,11.5
1989-04-06,11.375
1989-04-07,11.25
1989-04-10,11.3125
1989-04-11,11.4375
1989-04-12,11.625
1989-04-13,11.5625
1989-04-14,11.75
1989-04-17,11.6875
1989-04-18,11.9375
1989-04-19,12.0
1989-04-20,11.8125
1989-04-21,11.875
1989-04-24,11.75
1989-04-25,11.625
1989-04-26,11.6875
1989-04-27,11.75
1989-04-28,11.625
1989-05-01,11.8125
1989-05-02,11.6875
1989-05-03,11.75
1989-05-04,11.75
1989-05-05,11.625
1989-05-08,11.4375
1989-05-09,11.25
1989-05-10,11.25
1989-05-11,11.1875
1989-05-12,11.5
1989-05-15,11.6875
1989-05-16,11.5
1989-05-17,11.3125
1989-05-18,11.375
1989-05-19,11.6875
1989-05-22,11.5625
1989-05-23,11.25
1989-05-24,11.125
1989-05-25,11.0625
1989-05-26,11.125
1989-05-30,10.9375
1989-05-31,10.8125
1989-06-01,10.75
1989-06-02,10.9375
1989-06-05,10.5625
1989-06-06,10.6875
1989-06-07,10.75
1989-06-08,10.875
1989-06-09,10.6875
1989-06-12,10.5625
1989-06-13,10.375
1989-06-14,10.375
1989-06-15,10.375
1989-06-16,10.5
1989-06-19,10.75
1989-06-20,10.8125
1989-06-21,10.9375
1989-06-22,11.0
1989-06-23,11.25
1989-06-26,11.1875
1989-06-27,11.3125
1989-06-28,11.125
1989-06-29,10.875
1989-06-30,10.75
1989-07-03,11.0
1989-07-05,11.25
1989-07-06,11.25
1989-07-07,11.375
1989-07-10,11.3125
1989-07-11,11.375
1989-07-12,11.4375
1989-07-13,11.4375
1989-07-14,11.375
1989-07-17,11.5
1989-07-18,11.4375
1989-07-19,11.6875
1989-07-20,11.625
1989-07-21,11.6875
1989-07-24,11.4375
1989-07-25,11.625
1989-07-26,11.625
1989-07-27,11.9375
1989-07-28,12.0625
1989-07-31,12.25
1989-08-01,12.1875
1989-08-02,12.6875
1989-08-03,12.4375
1989-08-04,12.3125
1989-08-07,12.375
1989-08-08,12.625
1989-08-09,12.625
1989-08-10,12.5625
1989-08-11,12.0625
1989-08-14,11.9375
1989-08-15,11.875
1989-08-16,12.125
1989-08-17,12.0
1989-08-18,12.0
1989-08-21,11.9375
1989-08-22,12.0625
1989-08-23,12.1875
1989-08-24,12.375
1989-08-25,12.375
1989-08-28,12.3125
1989-08-29,12.3125
1989-08-30,12.5
1989-08-31,12.5625
1989-09-01,12.4375
1989-09-05,12.5625
1989-09-06,12.5
1989-09-07,12.5625
1989-09-08,12.375
1989-09-11,12.375
1989-09-12,12.3125
1989-09-13,12.3125
1989-09-14,12.375
1989-09-15,12.25
1989-09-18,12.5625
1989-09-19,12.0
