,AVGO
2020-11-17,380.6000061035156
2020-11-18,380.6199951171875
2020-11-19,384.3299865722656
2020-11-20,383.3299865722656
2020-11-23,387.0
2020-11-24,392.2300109863281
2020-11-25,390.8299865722656
2020-11-27,394.95001220703125
2020-11-30,401.5799865722656
2020-12-01,404.57000732421875
2020-12-02,403.7300109863281
2020-12-03,399.79998779296875
2020-12-04,411.67999267578125
2020-12-07,420.8900146484375
2020-12-08,423.4100036621094
2020-12-09,416.2200012207031
2020-12-10,410.0400085449219
2020-12-11,405.82000732421875
2020-12-14,411.79998779296875
2020-12-15,418.05999755859375
2020-12-16,424.8999938964844
2020-12-17,426.1000061035156
2020-12-18,434.55999755859375
2020-12-21,428.8800048828125
2020-12-22,433.1000061035156
2020-12-23,425.4599914550781
2020-12-24,431.4599914550781
2020-12-28,431.8800048828125
2020-12-29,429.0400085449219
2020-12-30,434.8299865722656
2020-12-31,437.8500061035156
2021-01-04,425.2200012207031
2021-01-05,428.1000061035156
2021-01-06,425.4599914550781
2021-01-07,443.3900146484375
2021-01-08,445.6400146484375
2021-01-11,445.760009765625
2021-01-12,449.3900146484375
2021-01-13,451.2099914550781
2021-01-14,452.07000732421875
2021-01-15,445.8500061035156
2021-01-19,459.2699890136719
2021-01-20,461.8800048828125
2021-01-21,466.82000732421875
2021-01-22,465.0199890136719
2021-01-25,464.7900085449219
2021-01-26,463.8699951171875
2021-01-27,444.70001220703125
2021-01-28,451.739990234375
2021-01-29,450.5
2021-02-01,466.739990234375
2021-02-02,476.8800048828125
2021-02-03,465.19000244140625
2021-02-04,470.6300048828125
2021-02-05,466.010009765625
2021-02-08,472.70001220703125
2021-02-09,474.6300048828125
2021-02-10,470.04998779296875
2021-02-11,478.3900146484375
2021-02-12,486.32000732421875
2021-02-16,489.1300048828125
2021-02-17,482.4800109863281
2021-02-18,483.260009765625
2021-02-19,489.9599914550781
2021-02-22,476.3599853515625
2021-02-23,471.8999938964844
2021-02-24,480.8800048828125
2021-02-25,457.1600036621094
2021-02-26,469.8699951171875
2021-03-01,489.5799865722656
2021-03-02,480.510009765625
2021-03-03,463.05999755859375
2021-03-04,443.5899963378906
2021-03-05,450.1400146484375
2021-03-08,421.25
2021-03-09,443.6000061035156
2021-03-10,437.5899963378906
2021-03-11,453.69000244140625
2021-03-12,451.1700134277344
2021-03-15,470.7699890136719
2021-03-16,478.17999267578125
2021-03-17,483.5899963378906
2021-03-18,464.1499938964844
2021-03-19,474.4599914550781
2021-03-22,475.2799987792969
2021-03-23,464.05999755859375
2021-03-24,457.2699890136719
2021-03-25,461.70001220703125
2021-03-26,482.0400085449219
2021-03-29,472.6199951171875
2021-03-30,456.1600036621094
2021-03-31,463.6600036621094
2021-04-01,475.95001220703125
2021-04-05,488.4800109863281
2021-04-06,483.8699951171875
2021-04-07,482.4599914550781
2021-04-08,485.4800109863281
2021-04-09,485.0899963378906
2021-04-12,483.6700134277344
2021-04-13,484.9599914550781
2021-04-14,477.29998779296875
2021-04-15,480.0
2021-04-16,478.7900085449219
2021-04-19,462.0
2021-04-20,457.260009765625
2021-04-21,459.7900085449219
2021-04-22,455.1099853515625
2021-04-23,466.1300048828125
2021-04-26,471.8500061035156
2021-04-27,466.3500061035156
2021-04-28,459.20001220703125
2021-04-29,466.2900085449219
2021-04-30,456.20001220703125
2021-05-03,450.1400146484375
2021-05-04,444.5400085449219
2021-05-05,443.8299865722656
2021-05-06,448.5799865722656
2021-05-07,452.5799865722656
2021-05-10,436.1000061035156
2021-05-11,440.07000732421875
2021-05-12,422.3800048828125
2021-05-13,430.6000061035156
2021-05-14,441.6199951171875
