,ALGT
2014-07-03,117.63999938964844
2014-07-07,116.0
2014-07-08,118.61000061035156
2014-07-09,121.94999694824219
2014-07-10,122.43000030517578
2014-07-11,121.77999877929688
2014-07-14,120.79000091552734
2014-07-15,122.36000061035156
2014-07-16,120.94999694824219
2014-07-17,118.36000061035156
2014-07-18,120.80000305175781
2014-07-21,121.31999969482422
2014-07-22,122.33999633789062
2014-07-23,124.8499984741211
2014-07-24,115.91000366210938
2014-07-25,118.22000122070312
2014-07-28,117.9800033569336
2014-07-29,118.02999877929688
2014-07-30,118.93000030517578
2014-07-31,117.76000213623047
2014-08-01,118.18000030517578
2014-08-04,117.52999877929688
2014-08-05,117.33000183105469
2014-08-06,119.41999816894531
2014-08-07,118.0
2014-08-08,119.97000122070312
2014-08-11,122.06999969482422
2014-08-12,121.58999633789062
2014-08-13,123.05000305175781
2014-08-14,123.79000091552734
2014-08-15,123.47000122070312
2014-08-18,126.75
2014-08-19,127.05000305175781
2014-08-20,127.4000015258789
2014-08-21,124.93000030517578
2014-08-22,125.86000061035156
2014-08-25,126.12999725341797
2014-08-26,124.43000030517578
2014-08-27,124.19999694824219
2014-08-28,123.33000183105469
2014-08-29,122.86000061035156
2014-09-02,126.87999725341797
2014-09-03,126.19000244140625
2014-09-04,125.30999755859375
2014-09-05,126.04000091552734
2014-09-08,126.58999633789062
2014-09-09,125.79000091552734
2014-09-10,126.76000213623047
2014-09-11,126.0199966430664
2014-09-12,125.75
2014-09-15,123.98999786376953
2014-09-16,123.81999969482422
2014-09-17,125.06999969482422
2014-09-18,125.72000122070312
2014-09-19,124.77999877929688
2014-09-22,124.4800033569336
2014-09-23,123.75
2014-09-24,125.37000274658203
2014-09-25,123.66000366210938
2014-09-26,124.18000030517578
2014-09-29,123.37999725341797
2014-09-30,123.66000366210938
2014-10-01,121.01000213623047
2014-10-02,120.25
2014-10-03,122.08000183105469
2014-10-06,118.91000366210938
2014-10-07,116.29000091552734
2014-10-08,110.75
2014-10-09,109.51000213623047
2014-10-10,109.0199966430664
2014-10-13,105.08999633789062
2014-10-14,109.18000030517578
2014-10-15,111.48999786376953
2014-10-16,112.83000183105469
2014-10-17,112.0199966430664
2014-10-20,117.87999725341797
2014-10-21,120.97000122070312
2014-10-22,120.30999755859375
2014-10-23,121.8499984741211
2014-10-24,122.11000061035156
2014-10-27,125.61000061035156
2014-10-28,129.25
2014-10-29,128.97000122070312
2014-10-30,128.74000549316406
2014-10-31,133.47000122070312
2014-11-03,134.58999633789062
2014-11-04,137.30999755859375
2014-11-05,135.3300018310547
2014-11-06,136.02000427246094
2014-11-07,134.64999389648438
2014-11-10,137.0
2014-11-11,135.8300018310547
2014-11-12,133.9499969482422
2014-11-13,133.32000732421875
2014-11-14,131.85000610351562
2014-11-17,131.49000549316406
2014-11-18,134.91000366210938
2014-11-19,133.1300048828125
2014-11-20,132.57000732421875
2014-11-21,132.5399932861328
2014-11-24,134.94000244140625
2014-11-25,134.9199981689453
2014-11-26,134.61000061035156
2014-11-28,140.25999450683594
2014-12-01,138.91000366210938
2014-12-02,139.72999572753906
2014-12-03,140.38999938964844
2014-12-04,144.07000732421875
2014-12-05,142.5500030517578
2014-12-08,143.47000122070312
2014-12-09,138.86000061035156
2014-12-10,134.3800048828125
2014-12-11,136.77999877929688
2014-12-12,135.50999450683594
2014-12-15,136.83999633789062
2014-12-16,138.02000427246094
2014-12-17,142.4499969482422
2014-12-18,141.89999389648438
2014-12-19,139.72000122070312
2014-12-22,142.08999633789062
2014-12-23,140.74000549316406
2014-12-24,144.22000122070312
2014-12-26,144.91000366210938
2014-12-29,145.6699981689453
2014-12-30,147.4600067138672
2014-12-31,150.3300018310547
2015-01-02,149.86000061035156
2015-01-05,148.6300048828125
2015-01-06,147.83999633789062
2015-01-07,149.97999572753906
2015-01-08,155.2899932861328
2015-01-09,155.11000061035156
2015-01-12,154.36000061035156
2015-01-13,158.3000030517578
2015-01-14,156.07000732421875
2015-01-15,160.74000549316406
2015-01-16,163.22000122070312
2015-01-20,171.13999938964844
2015-01-21,171.14999389648438
2015-01-22,173.83999633789062
2015-01-23,174.27000427246094
2015-01-26,177.3300018310547
2015-01-27,182.4199981689453
2015-01-28,176.61000061035156
2015-01-29,180.69000244140625
2015-01-30,181.27000427246094
2015-02-02,179.72999572753906
2015-02-03,173.8300018310547
2015-02-04,179.0
2015-02-05,177.74000549316406
2015-02-06,176.94000244140625
2015-02-09,175.30999755859375
2015-02-10,179.0500030517578
2015-02-11,181.52000427246094
2015-02-12,182.49000549316406
2015-02-13,178.4199981689453
2015-02-17,174.8000030517578
2015-02-18,176.72000122070312
2015-02-19,180.5500030517578
2015-02-20,184.7899932861328
2015-02-23,186.27999877929688
2015-02-24,188.58999633789062
2015-02-25,181.47000122070312
2015-02-26,184.5500030517578
2015-02-27,183.6199951171875
2015-03-02,186.77000427246094
2015-03-03,186.49000549316406
2015-03-04,184.8000030517578
2015-03-05,189.72999572753906
2015-03-06,186.14999389648438
2015-03-09,191.24000549316406
2015-03-10,191.75999450683594
2015-03-11,192.1300048828125
2015-03-12,195.75
2015-03-13,194.9499969482422
2015-03-16,195.91000366210938
2015-03-17,197.3300018310547
2015-03-18,194.0
2015-03-19,193.6999969482422
2015-03-20,194.6699981689453
2015-03-23,196.32000732421875
2015-03-24,194.88999938964844
2015-03-25,188.6999969482422
2015-03-26,188.22999572753906
2015-03-27,192.4499969482422
2015-03-30,194.97000122070312
2015-03-31,192.2899932861328
2015-04-01,179.64999389648438
2015-04-02,161.89999389648438
2015-04-06,166.61000061035156
2015-04-07,167.1999969482422
2015-04-08,169.4499969482422
2015-04-09,168.6300048828125
2015-04-10,168.22000122070312
2015-04-13,169.11000061035156
2015-04-14,168.13999938964844
2015-04-15,168.00999450683594
2015-04-16,168.44000244140625
2015-04-17,167.33999633789062
2015-04-20,168.86000061035156
2015-04-21,168.9499969482422
2015-04-22,167.85000610351562
2015-04-23,167.02000427246094
2015-04-24,168.1199951171875
2015-04-27,164.30999755859375
2015-04-28,164.4199981689453
2015-04-29,159.58999633789062
2015-04-30,153.75999450683594
2015-05-01,157.77999877929688
2015-05-04,159.9199981689453
2015-05-05,156.4499969482422
2015-05-06,158.27999877929688
2015-05-07,162.0800018310547
2015-05-08,164.44000244140625
2015-05-11,167.3000030517578
2015-05-12,166.00999450683594
2015-05-13,164.66000366210938
2015-05-14,166.66000366210938
2015-05-15,166.35000610351562
2015-05-18,166.47999572753906
2015-05-19,164.57000732421875
2015-05-20,157.32000732421875
2015-05-21,159.10000610351562
2015-05-22,157.52999877929688
2015-05-26,152.6300048828125
2015-05-27,154.63999938964844
2015-05-28,154.33999633789062
2015-05-29,157.47000122070312
2015-06-01,161.02999877929688
2015-06-02,158.94000244140625
2015-06-03,164.0500030517578
2015-06-04,165.74000549316406
2015-06-05,165.8800048828125
2015-06-08,160.2899932861328
2015-06-09,159.11000061035156
2015-06-10,162.83999633789062
2015-06-11,162.32000732421875
2015-06-12,165.25
2015-06-15,163.50999450683594
2015-06-16,167.5
2015-06-17,168.05999755859375
2015-06-18,178.02000427246094
2015-06-19,179.42999267578125
2015-06-22,179.4499969482422
2015-06-23,179.07000732421875
2015-06-24,178.49000549316406
2015-06-25,180.63999938964844
2015-06-26,179.5500030517578
2015-06-29,175.99000549316406
2015-06-30,177.8800048828125
2015-07-01,177.1699981689453
2015-07-02,177.14999389648438
2015-07-06,181.85000610351562
2015-07-07,182.9199981689453
2015-07-08,190.44000244140625
2015-07-09,188.80999755859375
2015-07-10,194.35000610351562
2015-07-13,195.60000610351562
2015-07-14,193.47999572753906
2015-07-15,197.85000610351562
2015-07-16,200.97999572753906
2015-07-17,202.99000549316406
2015-07-20,203.0399932861328
2015-07-21,203.72999572753906
2015-07-22,205.0
2015-07-23,205.0500030517578
2015-07-24,204.05999755859375
2015-07-27,203.4199981689453
2015-07-28,207.4600067138672
2015-07-29,205.61000061035156
2015-07-30,212.08999633789062
2015-07-31,212.72999572753906
2015-08-03,219.8699951171875
2015-08-04,220.07000732421875
2015-08-05,228.8000030517578
2015-08-06,223.9600067138672
2015-08-07,220.0
2015-08-10,221.99000549316406
2015-08-11,226.99000549316406
2015-08-12,226.00999450683594
2015-08-13,233.3699951171875
2015-08-14,232.8699951171875
2015-08-17,233.97999572753906
2015-08-18,228.83999633789062
2015-08-19,226.72000122070312
2015-08-20,219.9199981689453
2015-08-21,216.08999633789062
2015-08-24,209.27000427246094
2015-08-25,212.24000549316406
2015-08-26,215.92999267578125
2015-08-27,209.7899932861328
2015-08-28,208.41000366210938
2015-08-31,203.25999450683594
2015-09-01,195.7899932861328
2015-09-02,206.42999267578125
2015-09-03,203.8699951171875
2015-09-04,203.07000732421875
2015-09-08,210.85000610351562
2015-09-09,209.86000061035156
2015-09-10,208.49000549316406
2015-09-11,211.99000549316406
2015-09-14,211.8699951171875
2015-09-15,213.75999450683594
2015-09-16,212.8800048828125
2015-09-17,218.74000549316406
2015-09-18,218.08999633789062
2015-09-21,218.16000366210938
2015-09-22,212.1199951171875
2015-09-23,215.47000122070312
2015-09-24,214.8000030517578
2015-09-25,219.33999633789062
2015-09-28,213.02999877929688
2015-09-29,210.85000610351562
2015-09-30,216.25
2015-10-01,217.97999572753906
2015-10-02,215.58999633789062
2015-10-05,216.05999755859375
2015-10-06,208.60000610351562
2015-10-07,213.83999633789062
2015-10-08,212.66000366210938
2015-10-09,217.67999267578125
2015-10-12,227.86000061035156
2015-10-13,218.92999267578125
2015-10-14,214.8300018310547
2015-10-15,216.52000427246094
2015-10-16,214.75
2015-10-19,219.9499969482422
2015-10-20,217.66000366210938
2015-10-21,215.97000122070312
2015-10-22,201.00999450683594
2015-10-23,203.07000732421875
2015-10-26,201.63999938964844
2015-10-27,204.27999877929688
2015-10-28,199.9499969482422
2015-10-29,197.77000427246094
2015-10-30,197.4499969482422
2015-11-02,195.35000610351562
2015-11-03,195.55999755859375
2015-11-04,195.6999969482422
2015-11-05,198.9600067138672
2015-11-06,202.89999389648438
2015-11-09,196.27000427246094
2015-11-10,194.75
2015-11-11,190.17999267578125
2015-11-12,184.9499969482422
2015-11-13,185.1699981689453
2015-11-16,185.6199951171875
2015-11-17,186.57000732421875
2015-11-18,190.13999938964844
2015-11-19,191.58999633789062
2015-11-20,197.57000732421875
2015-11-23,200.0800018310547
2015-11-24,189.8300018310547
2015-11-25,190.44000244140625
2015-11-27,193.27999877929688
2015-11-30,175.1300048828125
2015-12-01,178.16000366210938
2015-12-02,177.07000732421875
2015-12-03,173.07000732421875
2015-12-04,177.32000732421875
2015-12-07,176.94000244140625
2015-12-08,175.39999389648438
2015-12-09,171.42999267578125
2015-12-10,177.08999633789062
2015-12-11,169.97999572753906
2015-12-14,173.63999938964844
2015-12-15,178.02999877929688
2015-12-16,175.10000610351562
2015-12-17,172.3000030517578
2015-12-18,168.2899932861328
2015-12-21,174.9199981689453
2015-12-22,172.22000122070312
2015-12-23,172.33999633789062
2015-12-24,173.24000549316406
2015-12-28,173.5500030517578
2015-12-29,176.42999267578125
2015-12-30,172.36000061035156
2015-12-31,167.8300018310547
2016-01-04,161.0500030517578
2016-01-05,160.9199981689453
2016-01-06,158.0399932861328
2016-01-07,150.52999877929688
2016-01-08,147.66000366210938
2016-01-11,159.39999389648438
2016-01-12,161.24000549316406
2016-01-13,155.58999633789062
2016-01-14,161.32000732421875
2016-01-15,158.75999450683594
2016-01-19,156.19000244140625
2016-01-20,163.97999572753906
2016-01-21,158.14999389648438
2016-01-22,160.50999450683594
2016-01-25,158.99000549316406
2016-01-26,162.1999969482422
2016-01-27,158.5
2016-01-28,152.77000427246094
2016-01-29,160.47000122070312
2016-02-01,166.64999389648438
2016-02-02,160.8300018310547
2016-02-03,160.14999389648438
2016-02-04,158.42999267578125
2016-02-05,148.64999389648438
2016-02-08,147.72999572753906
2016-02-09,150.33999633789062
2016-02-10,151.61000061035156
2016-02-11,152.9499969482422
2016-02-12,154.52999877929688
2016-02-16,155.47000122070312
2016-02-17,155.6199951171875
2016-02-18,157.4499969482422
2016-02-19,158.36000061035156
2016-02-22,158.05999755859375
2016-02-23,161.19000244140625
2016-02-24,164.7100067138672
2016-02-25,169.3000030517578
2016-02-26,163.02000427246094
2016-02-29,163.8800048828125
2016-03-01,170.97000122070312
2016-03-02,169.8300018310547
2016-03-03,172.72999572753906
2016-03-04,172.0
2016-03-07,170.13999938964844
2016-03-08,166.83999633789062
2016-03-09,167.35000610351562
2016-03-10,167.39999389648438
2016-03-11,169.97000122070312
2016-03-14,168.8000030517578
2016-03-15,170.11000061035156
2016-03-16,172.4199981689453
2016-03-17,169.19000244140625
2016-03-18,173.10000610351562
2016-03-21,175.00999450683594
2016-03-22,174.36000061035156
2016-03-23,174.8300018310547
2016-03-24,172.85000610351562
2016-03-28,176.22000122070312
2016-03-29,180.80999755859375
2016-03-30,180.0
2016-03-31,178.05999755859375
2016-04-01,175.27999877929688
2016-04-04,173.4499969482422
2016-04-05,171.80999755859375
2016-04-06,170.49000549316406
2016-04-07,172.22000122070312
2016-04-08,174.1199951171875
2016-04-11,174.66000366210938
2016-04-12,177.7100067138672
2016-04-13,179.67999267578125
2016-04-14,181.07000732421875
2016-04-15,178.11000061035156
2016-04-18,181.75
2016-04-19,178.27000427246094
2016-04-20,176.32000732421875
2016-04-21,174.2899932861328
2016-04-22,168.08999633789062
2016-04-25,167.72999572753906
2016-04-26,170.36000061035156
2016-04-27,168.4600067138672
2016-04-28,165.89999389648438
2016-04-29,160.57000732421875
2016-05-02,159.2100067138672
2016-05-03,157.5399932861328
2016-05-04,154.1999969482422
2016-05-05,153.82000732421875
2016-05-06,151.42999267578125
2016-05-09,152.27999877929688
2016-05-10,152.60000610351562
2016-05-11,146.5500030517578
2016-05-12,140.4199981689453
2016-05-13,142.64999389648438
2016-05-16,144.8800048828125
2016-05-17,143.39999389648438
2016-05-18,142.32000732421875
2016-05-19,140.7100067138672
2016-05-20,140.02999877929688
2016-05-23,138.14999389648438
2016-05-24,138.97000122070312
2016-05-25,139.1199951171875
2016-05-26,136.49000549316406
2016-05-27,139.6699981689453
2016-05-31,139.02000427246094
2016-06-01,142.6699981689453
2016-06-02,140.38999938964844
2016-06-03,138.61000061035156
2016-06-06,140.1300048828125
2016-06-07,143.5500030517578
2016-06-08,152.9199981689453
2016-06-09,150.74000549316406
2016-06-10,148.6699981689453
2016-06-13,145.85000610351562
2016-06-14,148.92999267578125
2016-06-15,146.47999572753906
2016-06-16,146.1300048828125
2016-06-17,143.89999389648438
2016-06-20,143.99000549316406
2016-06-21,145.07000732421875
2016-06-22,143.33999633789062
2016-06-23,143.50999450683594
2016-06-24,141.5
2016-06-27,138.5500030517578
2016-06-28,141.4499969482422
2016-06-29,145.50999450683594
2016-06-30,151.5
2016-07-01,148.77999877929688
2016-07-05,144.52000427246094
2016-07-06,145.49000549316406
2016-07-07,145.67999267578125
2016-07-08,148.17999267578125
2016-07-11,146.92999267578125
2016-07-12,148.5
2016-07-13,147.16000366210938
2016-07-14,149.57000732421875
2016-07-15,148.02999877929688
2016-07-18,147.25999450683594
2016-07-19,144.39999389648438
2016-07-20,141.4499969482422
2016-07-21,139.97999572753906
2016-07-22,142.80999755859375
2016-07-25,141.38999938964844
2016-07-26,140.60000610351562
2016-07-27,134.1999969482422
2016-07-28,134.89999389648438
2016-07-29,129.77000427246094
2016-08-01,128.25999450683594
2016-08-02,123.23999786376953
2016-08-03,122.81999969482422
2016-08-04,124.88999938964844
2016-08-05,129.0500030517578
2016-08-08,128.27999877929688
2016-08-09,125.16999816894531
2016-08-10,125.9000015258789
2016-08-11,126.66999816894531
2016-08-12,126.62999725341797
2016-08-15,128.50999450683594
2016-08-16,129.6199951171875
2016-08-17,130.0500030517578
2016-08-18,132.02999877929688
2016-08-19,133.52999877929688
2016-08-22,131.05999755859375
2016-08-23,132.92999267578125
2016-08-24,134.3699951171875
2016-08-25,136.3800048828125
2016-08-26,136.3699951171875
2016-08-29,135.57000732421875
2016-08-30,137.67999267578125
2016-08-31,138.24000549316406
2016-09-01,136.41000366210938
2016-09-02,136.3699951171875
2016-09-06,134.99000549316406
2016-09-07,146.00999450683594
2016-09-08,146.02999877929688
2016-09-09,142.1300048828125
2016-09-12,141.82000732421875
2016-09-13,138.66000366210938
2016-09-14,134.16000366210938
2016-09-15,133.22999572753906
2016-09-16,130.6999969482422
2016-09-19,129.9600067138672
2016-09-20,129.72999572753906
2016-09-21,130.5
2016-09-22,127.87000274658203
2016-09-23,133.6999969482422
2016-09-26,130.22999572753906
2016-09-27,134.0500030517578
2016-09-28,132.72000122070312
2016-09-29,130.35000610351562
2016-09-30,132.07000732421875
2016-10-03,135.6699981689453
2016-10-04,140.19000244140625
2016-10-05,139.6300048828125
2016-10-06,142.36000061035156
2016-10-07,144.92999267578125
2016-10-10,149.25
2016-10-11,148.80999755859375
2016-10-12,149.4199981689453
2016-10-13,153.4499969482422
2016-10-14,152.97999572753906
2016-10-17,153.10000610351562
2016-10-18,154.4499969482422
2016-10-19,157.1999969482422
2016-10-20,155.75
2016-10-21,155.5500030517578
2016-10-24,154.9499969482422
2016-10-25,153.89999389648438
2016-10-26,153.9499969482422
2016-10-27,133.9499969482422
2016-10-28,136.10000610351562
2016-10-31,137.89999389648438
2016-11-01,135.5500030517578
2016-11-02,134.89999389648438
2016-11-03,135.14999389648438
2016-11-04,136.35000610351562
2016-11-07,140.1999969482422
2016-11-08,143.10000610351562
2016-11-09,147.60000610351562
2016-11-10,152.9499969482422
2016-11-11,156.64999389648438
2016-11-14,161.25
2016-11-15,158.4499969482422
2016-11-16,157.89999389648438
2016-11-17,160.8000030517578
2016-11-18,165.1999969482422
2016-11-21,163.75
2016-11-22,166.0500030517578
2016-11-23,169.3000030517578
2016-11-25,168.75
2016-11-28,167.0
2016-11-29,166.3000030517578
2016-11-30,163.39999389648438
2016-12-01,160.60000610351562
2016-12-02,161.35000610351562
2016-12-05,158.25
2016-12-06,162.35000610351562
2016-12-07,168.10000610351562
2016-12-08,171.0500030517578
2016-12-09,172.5500030517578
2016-12-12,166.39999389648438
2016-12-13,165.89999389648438
2016-12-14,165.75
2016-12-15,167.0
2016-12-16,167.8000030517578
2016-12-19,167.0
2016-12-20,169.85000610351562
2016-12-21,169.5500030517578
2016-12-22,166.0500030517578
2016-12-23,168.64999389648438
2016-12-27,169.75
2016-12-28,165.39999389648438
2016-12-29,166.1999969482422
2016-12-30,166.39999389648438
2017-01-03,166.10000610351562
2017-01-04,169.85000610351562
2017-01-05,168.8000030517578
2017-01-06,166.35000610351562
2017-01-09,168.5
2017-01-10,178.0500030517578
2017-01-11,180.39999389648438
2017-01-12,176.89999389648438
2017-01-13,177.75
2017-01-17,175.89999389648438
2017-01-18,178.5500030517578
2017-01-19,176.5500030517578
2017-01-20,177.5
2017-01-23,176.25
2017-01-24,174.35000610351562
2017-01-25,173.64999389648438
2017-01-26,176.39999389648438
2017-01-27,172.60000610351562
2017-01-30,172.89999389648438
2017-01-31,172.0
2017-02-01,172.39999389648438
2017-02-02,163.0
2017-02-03,162.10000610351562
2017-02-06,163.25
2017-02-07,164.6999969482422
2017-02-08,165.64999389648438
2017-02-09,169.14999389648438
2017-02-10,171.3000030517578
2017-02-13,174.64999389648438
2017-02-14,174.85000610351562
2017-02-15,174.85000610351562
2017-02-16,173.60000610351562
2017-02-17,171.39999389648438
2017-02-21,173.89999389648438
2017-02-22,172.9499969482422
2017-02-23,172.10000610351562
2017-02-24,173.5500030517578
2017-02-27,173.3000030517578
2017-02-28,174.10000610351562
2017-03-01,176.3000030517578
2017-03-02,170.39999389648438
2017-03-03,172.5
2017-03-06,168.75
2017-03-07,161.25
2017-03-08,160.5500030517578
2017-03-09,158.9499969482422
2017-03-10,160.39999389648438
2017-03-13,158.5500030517578
2017-03-14,154.3000030517578
2017-03-15,159.5
2017-03-16,156.9499969482422
2017-03-17,160.0
2017-03-20,159.85000610351562
2017-03-21,157.0500030517578
2017-03-22,158.64999389648438
2017-03-23,161.0500030517578
2017-03-24,162.5
2017-03-27,160.5
2017-03-28,161.25
2017-03-29,160.0500030517578
2017-03-30,161.35000610351562
2017-03-31,160.25
2017-04-03,159.9499969482422
2017-04-04,157.60000610351562
2017-04-05,157.85000610351562
2017-04-06,157.60000610351562
2017-04-07,155.35000610351562
2017-04-10,158.0500030517578
2017-04-11,154.64999389648438
2017-04-12,155.0500030517578
2017-04-13,152.0500030517578
2017-04-17,154.14999389648438
2017-04-18,157.25
2017-04-19,159.75
2017-04-20,160.85000610351562
2017-04-21,162.14999389648438
2017-04-24,165.0500030517578
2017-04-25,163.85000610351562
2017-04-26,149.64999389648438
2017-04-27,146.14999389648438
2017-04-28,145.39999389648438
2017-05-01,144.60000610351562
2017-05-02,146.3000030517578
2017-05-03,149.5
2017-05-04,146.89999389648438
2017-05-05,147.4499969482422
2017-05-08,146.0
2017-05-09,146.14999389648438
2017-05-10,146.75
2017-05-11,144.47999572753906
2017-05-12,144.0
2017-05-15,145.0500030517578
2017-05-16,143.89999389648438
2017-05-17,139.9499969482422
2017-05-18,140.5500030517578
2017-05-19,142.64999389648438
2017-05-22,142.1999969482422
2017-05-23,143.39999389648438
2017-05-24,144.25
2017-05-25,146.5500030517578
2017-05-26,145.9499969482422
2017-05-30,136.75
2017-05-31,137.0
2017-06-01,137.0500030517578
2017-06-02,139.39999389648438
2017-06-05,139.25
2017-06-06,138.1999969482422
2017-06-07,138.8000030517578
2017-06-08,137.4499969482422
2017-06-09,140.10000610351562
2017-06-12,142.89999389648438
2017-06-13,142.6999969482422
2017-06-14,145.10000610351562
2017-06-15,143.14999389648438
2017-06-16,143.3000030517578
2017-06-19,146.5500030517578
2017-06-20,142.39999389648438
2017-06-21,142.64999389648438
2017-06-22,142.60000610351562
2017-06-23,141.75
2017-06-26,138.4499969482422
2017-06-27,138.0500030517578
2017-06-28,137.10000610351562
2017-06-29,136.10000610351562
2017-06-30,135.60000610351562
2017-07-03,139.14999389648438
2017-07-05,139.85000610351562
2017-07-06,137.25
2017-07-07,137.60000610351562
2017-07-10,137.14999389648438
2017-07-11,140.10000610351562
2017-07-12,144.4499969482422
2017-07-13,142.0500030517578
2017-07-14,141.60000610351562
2017-07-17,143.1999969482422
2017-07-18,143.85000610351562
2017-07-19,144.0
2017-07-20,144.3000030517578
2017-07-21,144.8000030517578
2017-07-24,144.75
2017-07-25,144.4499969482422
2017-07-26,143.1999969482422
2017-07-27,131.85000610351562
2017-07-28,129.9499969482422
2017-07-31,129.25
2017-08-01,130.25
2017-08-02,127.5999984741211
2017-08-03,128.5
2017-08-04,131.4499969482422
2017-08-07,130.5500030517578
2017-08-08,130.0500030517578
2017-08-09,125.75
2017-08-10,122.30000305175781
2017-08-11,120.55000305175781
2017-08-14,124.19999694824219
2017-08-15,124.3499984741211
2017-08-16,123.4000015258789
2017-08-17,119.44999694824219
2017-08-18,118.80000305175781
2017-08-21,119.6500015258789
2017-08-22,118.30000305175781
2017-08-23,115.8499984741211
2017-08-24,115.1500015258789
2017-08-25,119.1500015258789
2017-08-28,118.0999984741211
2017-08-29,121.30000305175781
2017-08-30,118.5
2017-08-31,118.0
2017-09-01,117.94999694824219
2017-09-05,117.19999694824219
2017-09-06,116.5
2017-09-07,115.1500015258789
2017-09-08,115.3499984741211
2017-09-11,117.3499984741211
2017-09-12,118.6500015258789
2017-09-13,121.5
2017-09-14,123.0999984741211
2017-09-15,123.5999984741211
2017-09-18,122.6500015258789
2017-09-19,123.0
2017-09-20,128.60000610351562
2017-09-21,128.60000610351562
2017-09-22,130.10000610351562
2017-09-25,133.9499969482422
2017-09-26,133.85000610351562
2017-09-27,136.3000030517578
2017-09-28,133.64999389648438
2017-09-29,131.6999969482422
2017-10-02,130.0500030517578
2017-10-03,133.1999969482422
2017-10-04,131.6999969482422
2017-10-05,131.3000030517578
2017-10-06,131.9499969482422
2017-10-09,133.0500030517578
2017-10-10,133.5500030517578
2017-10-11,138.14999389648438
2017-10-12,141.10000610351562
2017-10-13,140.35000610351562
2017-10-16,139.89999389648438
2017-10-17,141.5
2017-10-18,142.75
2017-10-19,138.64999389648438
2017-10-20,140.3000030517578
2017-10-23,138.89999389648438
2017-10-24,141.0500030517578
2017-10-25,139.85000610351562
2017-10-26,141.35000610351562
2017-10-27,139.3000030517578
2017-10-30,138.39999389648438
2017-10-31,136.39999389648438
2017-11-01,136.35000610351562
2017-11-02,133.64999389648438
2017-11-03,132.25
2017-11-06,132.60000610351562
2017-11-07,127.6500015258789
2017-11-08,127.25
2017-11-09,126.8499984741211
2017-11-10,127.69999694824219
2017-11-13,127.0999984741211
2017-11-14,129.5500030517578
2017-11-15,132.5
2017-11-16,137.5500030517578
2017-11-17,137.64999389648438
2017-11-20,137.5500030517578
2017-11-21,138.39999389648438
2017-11-22,137.0500030517578
2017-11-24,137.89999389648438
2017-11-27,138.64999389648438
2017-11-28,142.5
2017-11-29,152.25
2017-11-30,152.0
2017-12-01,147.5
2017-12-04,151.8000030517578
2017-12-05,149.9499969482422
2017-12-06,147.3000030517578
2017-12-07,148.0
2017-12-08,148.60000610351562
2017-12-11,146.25
2017-12-12,146.5
2017-12-13,147.14999389648438
2017-12-14,147.0
2017-12-15,149.8000030517578
2017-12-18,153.35000610351562
2017-12-19,153.14999389648438
2017-12-20,152.75
2017-12-21,160.39999389648438
2017-12-22,160.89999389648438
2017-12-26,159.25
2017-12-27,157.9499969482422
2017-12-28,155.5
2017-12-29,154.75
2018-01-02,154.0500030517578
2018-01-03,155.0
2018-01-04,150.85000610351562
2018-01-05,149.89999389648438
2018-01-08,148.0
2018-01-09,150.85000610351562
2018-01-10,154.85000610351562
2018-01-11,163.14999389648438
2018-01-12,165.5
2018-01-16,168.9499969482422
2018-01-17,166.60000610351562
2018-01-18,166.9499969482422
2018-01-19,168.3000030517578
2018-01-22,167.6999969482422
2018-01-23,167.64999389648438
2018-01-24,161.4499969482422
2018-01-25,156.1999969482422
2018-01-26,160.0
2018-01-29,161.10000610351562
2018-01-30,159.39999389648438
2018-01-31,159.25
2018-02-01,166.8000030517578
2018-02-02,164.0
2018-02-05,158.5
2018-02-06,159.89999389648438
2018-02-07,162.60000610351562
2018-02-08,157.39999389648438
2018-02-09,159.5500030517578
2018-02-12,163.5500030517578
2018-02-13,164.25
2018-02-14,164.75
2018-02-15,167.5
2018-02-16,167.0
2018-02-20,165.25
2018-02-21,168.25
2018-02-22,166.85000610351562
2018-02-23,169.14999389648438
2018-02-26,171.1999969482422
2018-02-27,168.0
2018-02-28,166.3000030517578
2018-03-01,163.6999969482422
2018-03-02,164.35000610351562
2018-03-05,162.89999389648438
2018-03-06,165.9499969482422
2018-03-07,171.3000030517578
2018-03-08,174.0
2018-03-09,174.3000030517578
2018-03-12,177.5
2018-03-13,179.60000610351562
2018-03-14,174.9499969482422
2018-03-15,172.75
2018-03-16,178.0
2018-03-19,176.10000610351562
2018-03-20,176.0500030517578
2018-03-21,174.35000610351562
2018-03-22,167.60000610351562
2018-03-23,166.6999969482422
2018-03-26,171.25
2018-03-27,168.0
2018-03-28,169.5
2018-03-29,172.5500030517578
2018-04-02,170.25
2018-04-03,173.85000610351562
2018-04-04,173.85000610351562
2018-04-05,176.25
2018-04-06,172.5
2018-04-09,168.14999389648438
2018-04-10,165.8000030517578
2018-04-11,163.85000610351562
2018-04-12,165.25
2018-04-13,151.0500030517578
2018-04-16,146.39999389648438
2018-04-17,142.0
2018-04-18,142.8000030517578
2018-04-19,143.4499969482422
2018-04-20,144.3000030517578
2018-04-23,143.35000610351562
2018-04-24,143.60000610351562
2018-04-25,143.3000030517578
2018-04-26,157.25
2018-04-27,160.60000610351562
2018-04-30,160.25
2018-05-01,162.89999389648438
2018-05-02,160.14999389648438
