,DGRS
2021-01-21,41.540000915527344
2021-01-22,41.939998626708984
2021-01-25,41.90999984741211
2021-01-26,41.91999816894531
2021-01-27,41.36000061035156
2021-01-28,41.310001373291016
2021-01-29,40.56999969482422
2021-02-01,40.9900016784668
2021-02-02,41.22999954223633
2021-02-03,41.29999923706055
2021-02-04,42.16999816894531
2021-02-05,42.40999984741211
2021-02-08,43.36000061035156
2021-02-09,43.59000015258789
2021-02-10,43.689998626708984
2021-02-11,43.58000183105469
2021-02-12,43.650001525878906
2021-02-16,43.540000915527344
2021-02-17,43.439998626708984
2021-02-18,43.11000061035156
2021-02-19,43.65999984741211
2021-02-22,44.130001068115234
2021-02-23,44.209999084472656
2021-02-24,44.93000030517578
2021-02-25,44.08000183105469
2021-02-26,43.75
2021-03-01,44.91999816894531
2021-03-02,44.18000030517578
2021-03-03,44.619998931884766
2021-03-04,43.849998474121094
2021-03-05,45.029998779296875
2021-03-08,46.31999969482422
2021-03-09,46.11000061035156
2021-03-10,47.02000045776367
2021-03-11,47.369998931884766
2021-03-12,48.04999923706055
2021-03-15,47.689998626708984
2021-03-16,47.220001220703125
2021-03-17,47.27000045776367
2021-03-18,46.93000030517578
2021-03-19,46.9900016784668
2021-03-22,46.18000030517578
2021-03-23,44.9900016784668
2021-03-24,44.650001525878906
2021-03-25,45.4900016784668
2021-03-26,46.47999954223633
2021-03-29,45.56999969482422
2021-03-30,46.060001373291016
2021-03-31,46.040000915527344
2021-04-01,46.380001068115234
2021-04-05,46.79999923706055
2021-04-06,46.75
2021-04-07,46.209999084472656
2021-04-08,46.45000076293945
2021-04-09,46.66999816894531
2021-04-12,46.91999816894531
2021-04-13,46.45000076293945
2021-04-14,46.83000183105469
2021-04-15,46.939998626708984
2021-04-16,47.25
2021-04-19,46.86000061035156
2021-04-20,45.90999984741211
2021-04-21,46.650001525878906
2021-04-22,46.29999923706055
2021-04-23,47.15999984741211
2021-04-26,46.939998626708984
2021-04-27,46.970001220703125
2021-04-28,46.880001068115234
2021-04-29,47.060001373291016
2021-04-30,46.45000076293945
2021-05-03,47.400001525878906
2021-05-04,47.27000045776367
2021-05-05,47.380001068115234
2021-05-06,47.959999084472656
2021-05-07,48.22999954223633
2021-05-10,47.84000015258789
2021-05-11,47.29999923706055
2021-05-12,46.0099983215332
2021-05-13,47.310001373291016
2021-05-14,48.04999923706055
