,FRGI
2019-12-03,9.819999694824219
2019-12-04,9.550000190734863
2019-12-05,9.5
2019-12-06,9.65999984741211
2019-12-09,9.59000015258789
2019-12-10,9.59000015258789
2019-12-11,9.3100004196167
2019-12-12,9.229999542236328
2019-12-13,9.220000267028809
2019-12-16,9.4399995803833
2019-12-17,10.199999809265137
2019-12-18,10.300000190734863
2019-12-19,10.210000038146973
2019-12-20,10.109999656677246
2019-12-23,9.9399995803833
2019-12-24,9.850000381469727
2019-12-26,9.829999923706055
2019-12-27,9.479999542236328
2019-12-30,9.449999809265137
2019-12-31,9.890000343322754
2020-01-02,9.979999542236328
2020-01-03,10.239999771118164
2020-01-06,10.470000267028809
2020-01-07,10.430000305175781
2020-01-08,10.539999961853027
2020-01-09,10.479999542236328
2020-01-10,10.430000305175781
2020-01-13,10.5
2020-01-14,10.510000228881836
2020-01-15,10.600000381469727
2020-01-16,10.789999961853027
2020-01-17,10.770000457763672
2020-01-21,10.850000381469727
2020-01-22,10.859999656677246
2020-01-23,10.890000343322754
2020-01-24,11.0
2020-01-27,10.850000381469727
2020-01-28,10.699999809265137
2020-01-29,10.5
2020-01-30,10.3100004196167
2020-01-31,9.930000305175781
2020-02-03,9.9399995803833
2020-02-04,10.15999984741211
2020-02-05,10.319999694824219
2020-02-06,10.619999885559082
2020-02-07,10.6899995803833
2020-02-10,10.369999885559082
2020-02-11,10.399999618530273
2020-02-12,10.380000114440918
2020-02-13,10.34000015258789
2020-02-14,10.34000015258789
2020-02-18,10.319999694824219
2020-02-19,10.260000228881836
2020-02-20,10.399999618530273
2020-02-21,10.399999618530273
2020-02-24,10.260000228881836
2020-02-25,9.970000267028809
2020-02-26,9.100000381469727
2020-02-27,9.4399995803833
2020-02-28,9.65999984741211
2020-03-02,9.079999923706055
2020-03-03,8.899999618530273
2020-03-04,8.90999984741211
2020-03-05,8.010000228881836
2020-03-06,7.449999809265137
2020-03-09,6.670000076293945
2020-03-10,7.230000019073486
2020-03-11,6.690000057220459
2020-03-12,4.730000019073486
2020-03-13,5.329999923706055
2020-03-16,3.6700000762939453
2020-03-17,3.809999942779541
2020-03-18,2.950000047683716
2020-03-19,3.490000009536743
2020-03-20,5.130000114440918
2020-03-23,5.389999866485596
2020-03-24,5.460000038146973
2020-03-25,5.539999961853027
2020-03-26,5.599999904632568
2020-03-27,4.559999942779541
2020-03-30,4.210000038146973
2020-03-31,4.03000020980835
2020-04-01,3.8399999141693115
2020-04-02,3.9600000381469727
2020-04-03,4.090000152587891
2020-04-06,4.949999809265137
2020-04-07,5.25
2020-04-08,5.519999980926514
2020-04-09,6.0
2020-04-13,5.929999828338623
2020-04-14,6.210000038146973
2020-04-15,6.210000038146973
2020-04-16,6.510000228881836
2020-04-17,7.269999980926514
2020-04-20,6.510000228881836
2020-04-21,6.639999866485596
2020-04-22,6.710000038146973
2020-04-23,6.710000038146973
2020-04-24,5.929999828338623
2020-04-27,6.539999961853027
2020-04-28,6.539999961853027
2020-04-29,7.860000133514404
2020-04-30,7.28000020980835
2020-05-01,6.690000057220459
2020-05-04,6.5
2020-05-05,5.96999979019165
2020-05-06,5.929999828338623
2020-05-07,5.889999866485596
2020-05-08,7.71999979019165
2020-05-11,7.739999771118164
2020-05-12,7.210000038146973
2020-05-13,6.769999980926514
2020-05-14,7.519999980926514
2020-05-15,7.610000133514404
2020-05-18,7.670000076293945
2020-05-19,7.289999961853027
2020-05-20,7.639999866485596
2020-05-21,8.260000228881836
2020-05-22,8.399999618530273
2020-05-26,8.40999984741211
2020-05-27,8.470000267028809
2020-05-28,8.15999984741211
2020-05-29,8.229999542236328
2020-06-01,8.079999923706055
2020-06-02,8.300000190734863
2020-06-03,8.65999984741211
2020-06-04,9.270000457763672
2020-06-05,9.8100004196167
2020-06-08,9.600000381469727
2020-06-09,9.050000190734863
2020-06-10,7.579999923706055
2020-06-11,6.920000076293945
2020-06-12,7.039999961853027
2020-06-15,6.980000019073486
2020-06-16,6.949999809265137
2020-06-17,6.840000152587891
2020-06-18,6.760000228881836
2020-06-19,6.349999904632568
2020-06-22,6.25
2020-06-23,6.590000152587891
2020-06-24,6.269999980926514
2020-06-25,6.0
2020-06-26,5.980000019073486
2020-06-29,6.389999866485596
2020-06-30,6.380000114440918
2020-07-01,6.28000020980835
2020-07-02,6.150000095367432
2020-07-06,6.269999980926514
2020-07-07,5.96999979019165
2020-07-08,5.849999904632568
2020-07-09,5.519999980926514
2020-07-10,5.75
2020-07-13,5.829999923706055
2020-07-14,5.829999923706055
2020-07-15,6.400000095367432
2020-07-16,6.25
2020-07-17,6.960000038146973
2020-07-20,6.599999904632568
2020-07-21,6.309999942779541
2020-07-22,6.420000076293945
2020-07-23,6.53000020980835
2020-07-24,6.389999866485596
2020-07-27,6.179999828338623
2020-07-28,6.28000020980835
2020-07-29,6.559999942779541
2020-07-30,6.53000020980835
2020-07-31,6.480000019073486
2020-08-03,6.25
2020-08-04,6.550000190734863
2020-08-05,6.550000190734863
2020-08-06,9.020000457763672
2020-08-07,9.300000190734863
2020-08-10,9.279999732971191
2020-08-11,9.029999732971191
2020-08-12,8.880000114440918
2020-08-13,9.34000015258789
2020-08-14,9.4399995803833
2020-08-17,9.489999771118164
2020-08-18,9.680000305175781
2020-08-19,9.579999923706055
2020-08-20,9.789999961853027
2020-08-21,10.130000114440918
2020-08-24,10.779999732971191
2020-08-25,10.479999542236328
2020-08-26,10.4399995803833
2020-08-27,10.420000076293945
2020-08-28,10.390000343322754
2020-08-31,10.020000457763672
2020-09-01,10.34000015258789
2020-09-02,10.5
2020-09-03,10.960000038146973
2020-09-04,11.069999694824219
2020-09-08,12.0600004196167
2020-09-09,12.550000190734863
2020-09-10,12.899999618530273
2020-09-11,11.529999732971191
2020-09-14,11.140000343322754
2020-09-15,10.90999984741211
2020-09-16,10.270000457763672
2020-09-17,9.710000038146973
2020-09-18,9.829999923706055
2020-09-21,9.760000228881836
2020-09-22,10.09000015258789
2020-09-23,10.170000076293945
2020-09-24,9.850000381469727
2020-09-25,9.5600004196167
2020-09-28,9.949999809265137
2020-09-29,9.8100004196167
2020-09-30,9.369999885559082
2020-10-01,9.199999809265137
2020-10-02,8.930000305175781
2020-10-05,8.949999809265137
2020-10-06,9.59000015258789
2020-10-07,10.300000190734863
2020-10-08,10.470000267028809
2020-10-09,11.039999961853027
2020-10-12,10.40999984741211
2020-10-13,10.760000228881836
2020-10-14,10.489999771118164
2020-10-15,10.960000038146973
2020-10-16,10.40999984741211
2020-10-19,10.25
2020-10-20,10.579999923706055
2020-10-21,10.430000305175781
2020-10-22,10.489999771118164
2020-10-23,10.619999885559082
2020-10-26,10.119999885559082
2020-10-27,9.289999961853027
2020-10-28,8.770000457763672
2020-10-29,8.850000381469727
2020-10-30,8.640000343322754
2020-11-02,8.960000038146973
2020-11-03,9.479999542236328
2020-11-04,9.489999771118164
2020-11-05,10.069999694824219
2020-11-06,9.470000267028809
2020-11-09,10.600000381469727
2020-11-10,10.550000190734863
2020-11-11,10.520000457763672
2020-11-12,9.9399995803833
2020-11-13,10.279999732971191
2020-11-16,10.770000457763672
2020-11-17,11.25
2020-11-18,11.239999771118164
2020-11-19,11.460000038146973
2020-11-20,11.380000114440918
2020-11-23,11.979999542236328
2020-11-24,12.199999809265137
2020-11-25,12.069999694824219
2020-11-27,12.130000114440918
2020-11-30,11.75
2020-12-01,12.289999961853027
2020-12-02,12.40999984741211
2020-12-03,13.15999984741211
2020-12-04,13.100000381469727
2020-12-07,12.90999984741211
2020-12-08,13.079999923706055
2020-12-09,13.039999961853027
2020-12-10,12.640000343322754
2020-12-11,12.420000076293945
2020-12-14,12.329999923706055
2020-12-15,12.619999885559082
2020-12-16,12.520000457763672
2020-12-17,12.069999694824219
2020-12-18,11.949999809265137
2020-12-21,11.789999961853027
2020-12-22,11.760000228881836
2020-12-23,11.760000228881836
2020-12-24,11.770000457763672
2020-12-28,11.680000305175781
2020-12-29,11.600000381469727
2020-12-30,11.229999542236328
2020-12-31,11.399999618530273
2021-01-04,10.710000038146973
2021-01-05,12.569999694824219
2021-01-06,12.84000015258789
2021-01-07,13.289999961853027
2021-01-08,13.029999732971191
2021-01-11,13.350000381469727
2021-01-12,14.119999885559082
2021-01-13,14.0600004196167
2021-01-14,14.1899995803833
2021-01-15,14.680000305175781
2021-01-19,14.829999923706055
2021-01-20,15.210000038146973
2021-01-21,15.350000381469727
2021-01-22,15.380000114440918
2021-01-25,15.6899995803833
2021-01-26,15.6899995803833
2021-01-27,14.59000015258789
2021-01-28,14.989999771118164
2021-01-29,15.0600004196167
2021-02-01,16.459999084472656
2021-02-02,16.1299991607666
2021-02-03,15.920000076293945
2021-02-04,15.869999885559082
2021-02-05,16.0
2021-02-08,16.270000457763672
2021-02-09,16.6200008392334
2021-02-10,16.6299991607666
2021-02-11,16.8700008392334
2021-02-12,17.040000915527344
2021-02-16,16.399999618530273
2021-02-17,16.239999771118164
2021-02-18,16.3700008392334
2021-02-19,16.3700008392334
2021-02-22,16.25
2021-02-23,15.6899995803833
2021-02-24,16.18000030517578
2021-02-25,15.1899995803833
2021-02-26,15.260000228881836
2021-03-01,15.859999656677246
2021-03-02,16.219999313354492
2021-03-03,16.270000457763672
2021-03-04,15.789999961853027
2021-03-05,16.829999923706055
2021-03-08,18.299999237060547
2021-03-09,17.270000457763672
2021-03-10,17.549999237060547
2021-03-11,17.43000030517578
2021-03-12,16.90999984741211
2021-03-15,16.860000610351562
2021-03-16,16.100000381469727
2021-03-17,15.5
2021-03-18,15.680000305175781
2021-03-19,15.279999732971191
2021-03-22,14.260000228881836
2021-03-23,13.430000305175781
2021-03-24,12.970000267028809
2021-03-25,13.25
2021-03-26,13.600000381469727
2021-03-29,12.859999656677246
2021-03-30,13.010000228881836
2021-03-31,12.59000015258789
2021-04-01,12.600000381469727
2021-04-05,12.600000381469727
2021-04-06,13.25
2021-04-07,13.649999618530273
2021-04-08,13.800000190734863
2021-04-09,13.949999809265137
2021-04-12,13.989999771118164
2021-04-13,13.609999656677246
2021-04-14,13.510000228881836
2021-04-15,13.760000228881836
2021-04-16,13.729999542236328
2021-04-19,13.34000015258789
2021-04-20,14.119999885559082
2021-04-21,14.420000076293945
2021-04-22,14.350000381469727
2021-04-23,14.40999984741211
2021-04-26,13.920000076293945
2021-04-27,13.899999618530273
2021-04-28,14.390000343322754
2021-04-29,14.760000228881836
2021-04-30,14.739999771118164
2021-05-03,14.59000015258789
2021-05-04,13.960000038146973
2021-05-05,13.6899995803833
2021-05-06,13.529999732971191
2021-05-07,13.920000076293945
2021-05-10,13.329999923706055
2021-05-11,13.489999771118164
2021-05-12,13.270000457763672
2021-05-13,13.390000343322754
2021-05-14,13.529999732971191
